CASRN,LD50_svm_maccs
111-81-9,0.9338672601852642
2935-90-2,0.8291393346769111
3395-91-3,-0.5027726195451705
14352-61-5,1.117153829617909
101-41-7,1.1938819974771377
2876-78-0,0.9490866000858325
65463-19-6,0.22479083772659092
1929-87-9,0.935195626146567
453-18-9,-0.8612351546655699
100-66-3,1.176092727202153
140-67-0,1.3709184214701335
60045-41-2,0.15241442976002484
123-11-5,1.2810501393550167
130198-05-9,0.5878738868056379
53036-61-6,0.31273314638830346
157173-60-9,0.0799858827561214
5863-35-4,0.08288800470709179
611-94-9,1.076298961979038
58955-83-2,0.373609247418335
72432-10-1,0.27906819960550977
12771-68-5,0.6869754015096607
104-94-9,0.8769501655735885
332-35-4,-0.4161108751452878
20172-02-5,0.661974750384311
100-17-4,0.3842811345751176
150-76-5,0.9179426540214934
1078-19-9,1.2013615640003317
1847-63-8,0.16609044885438712
150-19-6,0.9730600118631099
28534-37-4,1.319230709027997
64037-14-5,0.7809430824684532
96-96-8,1.1867564697615243
131-57-7,1.1250554936154347
531-59-9,1.1355782523884117
13244-33-2,1.093438911191961
63638-90-4,-0.19114904636312785
18179-67-4,0.9142713379765213
61361-61-3,-0.6409054720995396
56538-01-3,-0.8837587837242246
61361-58-8,-0.8182882132461098
66839-98-3,-0.8053277808260241
17854-59-0,-0.3041340266101462
64380-46-7,1.2455314729216624
135-02-4,1.2812722025529328
80834-78-2,-0.25434760967874326
80834-75-9,-0.21515762424926893
3562-99-0,0.46086613936856646
313-67-7,0.4748059009764169
108828-56-4,0.8425888337661482
32828-81-2,0.6239677969249362
3641-50-7,1.0797964953613266
90-04-0,0.5791549852675059
99-59-2,1.1083791906763079
55232-80-9,0.15699248858910592
80834-64-6,0.08661416863940122
76487-32-6,0.20171878247544425
21580-07-4,0.5459993976598506
80834-66-8,0.06579733267015045
91-23-6,1.6578540376434778
537-73-5,1.0757129226609778
93-14-1,0.7846893425308756
70-07-5,0.3053454417813772
21492-45-5,0.04968825989672443
7217-59-6,1.0505212577660283
5345-54-0,0.5889802975641754
4920-79-0,0.05125039797252559
4698-11-7,0.8610466886177275
57645-49-5,-0.04658549753280042
5307-02-8,0.7416736653138319
32861-85-1,0.7518690670941155
97-53-0,1.0914266414045273
19272-90-3,0.794354780018074
121-33-5,1.1639417743825164
92-61-5,0.7534116532185474
73698-58-5,0.8158059503690863
10031-96-6,0.9645217549502789
73698-63-2,0.9357375467994375
4065-45-6,1.3726517065315003
1162-65-8,0.32551205191281735
10048-13-2,-0.4173532295981412
2872-48-2,0.6481421495062123
607-91-0,0.369090161951492
73698-64-3,0.7947280348031454
219715-34-1,0.6495030760856592
114834-06-9,0.5808777364750262
80-35-3,0.5515498156539358
30578-37-1,0.7528646778823508
96-33-3,0.8536839372490548
14437-17-3,0.6134865253939962
144077-07-6,0.23126638441925929
2307-49-5,1.060292718154489
89427-02-1,-0.776918997424223
57057-83-7,0.7093897778238646
2539-17-5,1.01747167821375
298-81-7,0.4683426439053032
89427-39-4,-1.6688100674604913
2438-88-2,0.8987663806953453
219715-41-0,0.48407779604712514
137-05-3,0.676894077145013
80-63-7,0.7686671761394646
93-58-3,1.3349275636983706
134-20-3,1.2305563909513226
42576-02-3,0.8243461457295578
6307-82-0,1.1110259702308827
611-13-2,0.9698847445604915
15206-55-0,1.2006536426501928
360-53-2,1.0587538844826008
2536-31-4,0.4174479870573019
29427-58-5,1.7062575781369087
142469-14-5,0.5610045961233643
176972-62-6,0.3356211808922953
1918-18-9,0.7546061224497179
31431-39-7,0.16048793404324296
28559-00-4,0.44582745392088496
6804-07-5,0.030388659192339712
13589-15-6,-0.07081559140670105
79-22-1,1.1095393851334756
25991-93-9,0.40622150609991936
425-87-6,1.2387758775512108
76-38-0,1.4381189216134007
139886-03-6,0.09959713118185246
88283-41-4,0.5448746448180384
55268-75-2,0.274143904562804
598-58-3,0.6924739345346391
21609-90-5,0.041173268037956345
2591-66-4,-0.11401035843562976
3811-49-2,-0.3664139957990372
2523-94-6,0.6570520447605142
10497-05-9,0.617420662924089
556-67-2,0.43436410451388785
999-97-3,0.7851845032023266
1000-70-0,0.39281192530239495
1009-93-4,0.5691370742389872
5683-30-7,1.4137239719501424
2345-38-2,1.267799036711497
2374-14-3,-0.15635870505094296
42959-18-2,0.8410069146053266
75-78-5,0.8487874948535019
85509-19-9,0.3491494485183909
675-62-7,0.5905173638130363
75-79-6,1.0818269843153219
676-83-5,-0.12393783987792456
1787-44-6,-0.17631444447224934
35691-25-9,-0.3082870008318904
1511-67-7,-0.7683779531472726
7526-26-3,0.4736117854707157
3954-73-2,-0.4179463601388972
740-20-5,-0.20528136605408914
2665-30-7,-1.4117420124293076
5188-07-8,1.0229938586115424
816-80-8,0.18035651332134794
624-92-0,0.6602726454237887
3268-49-3,0.9399153389087128
17773-41-0,0.4376698817740493
63-68-3,0.7176328335168851
583-91-5,1.1196801332348258
59021-03-3,0.6439528920012655
100-68-5,-0.22814735237012704
123-09-1,0.802769121139908
7143-67-1,0.4436570164661797
14527-26-5,-0.2740313872538155
67-68-5,0.9082002599609372
934-73-6,0.4520949905172891
473-51-8,0.21276182041361458
2990-21-8,0.3368942816597753
3112-85-4,0.7690875010314284
3570-98-7,0.5502110131157723
1222-57-7,0.12705488218989208
14763-60-1,0.537738598085903
19016-29-6,-0.2174573245744086
14008-44-7,0.37611704043016614
13244-35-4,0.9402484379363101
2700-89-2,0.24329238059521413
27603-25-4,0.12906548298280096
51803-78-2,0.3155098836739437
113296-13-2,0.2420665326404816
22729-75-5,0.7821303625723479
3687-13-6,0.7137502978140124
53639-82-0,0.144279593943467
558-25-8,-0.3297149352901456
74-88-4,-0.03371304027865765
1025-15-6,0.14493496891063065
2694-54-4,0.5258842289352428
101-37-1,0.8979583229354103
102-84-1,0.49663626592904253
3524-68-3,0.1968278590519614
72782-44-6,0.1235388961720393
99-67-2,0.720358923159593
124-02-7,0.2258292437419019
37764-25-3,-0.18054263400394616
16338-97-9,0.08510658294043164
6294-79-7,0.48000531793303014
15180-03-7,0.00721370753872258
557-40-4,1.1381574062700246
131-17-9,0.9615464590917284
142-22-3,0.45957584131592844
2179-57-9,-0.013271682601458501
3917-15-5,0.6163276679799908
106-99-0,0.5258708613296275
110-26-9,0.9818578032665565
13048-33-4,0.19175688601849025
1070-70-8,0.29513236221040773
17831-71-9,0.1866986059314097
1680-21-3,0.32941525174888653
4074-88-8,0.3292223112885021
52408-42-1,1.1388028176661387
4074-90-2,0.8497366592630384
627-51-0,0.7142319156056975
26750-50-5,0.5862836581882864
77-77-0,0.33956910304000393
126-99-8,0.5129311252867677
112-38-9,1.1861165742682733
591-80-0,0.9286544344718308
39716-58-0,0.8996086212238142
4255-24-7,0.6648062182198018
300-57-2,1.143013726515203
302-34-1,-0.025343698549664867
10017-11-5,0.6440906426019269
109-57-9,-0.5673973155752065
19876-05-2,0.6837226045977975
13973-71-2,0.2648881386382818
25646-22-4,-0.1230067017826893
25646-24-6,-0.2927891927673495
57-06-7,-0.02553399705142337
5834-97-9,0.6599380179213762
152-02-3,0.0879813508944069
57-29-4,0.21094874366663918
107-18-6,0.5943633928231938
111-45-5,1.0235759337161288
106-92-3,0.699227892924946
1838-59-1,0.3080973285687568
35554-44-0,0.3993980325269977
2705-87-5,0.6140643340939265
13361-32-5,-0.14606052475768952
4728-82-9,0.5739973985597087
1797-74-6,0.6960879973275625
14520-53-7,0.5788237140394981
63887-17-2,0.8173382258136593
22131-79-9,0.36525772160662284
1866-31-5,0.9630020588808056
27605-76-1,0.35902263532011625
2937-50-0,-0.01584296155111467
3571-74-2,0.07360170750053455
64057-58-5,0.2302195051506208
106-95-6,-0.20414953107302092
556-56-9,-0.11074405419798536
107-02-8,0.6963296227095204
107-13-1,0.44372695858223865
100-40-3,1.5320323282599806
3048-64-4,1.0908878882465833
60643-86-9,1.3215072728506103
27451-36-1,0.6291613238426232
5809-59-6,-0.8199282426718676
3984-22-3,1.370860999232283
100-42-5,1.4260402758194919
2653-39-6,1.0119814068107968
2039-85-2,1.3113970882188457
2039-87-4,1.237345772924731
100-69-6,0.40953813314491516
32630-50-5,-0.10729844884100176
2852-07-5,0.24148175032605299
79-06-1,1.0308339103934785
924-42-5,0.740277492011366
2210-24-4,0.24283090922785572
34443-04-4,0.6393760222421757
106-71-8,1.189610018192501
13641-96-8,0.5660099752449392
84732-27-4,0.9446339624044955
2206-89-5,-0.6186640037526935
106-90-1,0.5778007845045272
593-67-9,0.7260175495053799
13162-05-5,1.1013317947532397
929-37-3,1.8174108961547093
16801-19-7,1.1416596019203267
110-75-8,0.31548987014938396
692-45-5,0.9949403984156361
769-78-8,1.8477868648065099
115-98-0,-0.027116237549576566
75-01-4,1.0712490856273573
593-60-2,0.09794915863012796
78-88-6,0.8891372917767423
77174-66-4,0.36294362559514126
35326-33-1,1.1535426863797555
96250-37-2,-0.32157453126131097
921-09-5,0.5352402184576031
75-35-4,0.24148175032605299
50-00-0,0.08009482813268196
30699-99-1,1.480674129511756
2396-63-6,0.9251950520637786
6900-06-7,1.0015128000564344
76379-66-3,0.6777840095347311
52465-42-6,0.54592989097928
107-19-7,0.08407174856043664
139886-21-8,-0.3470485721017582
624-65-7,0.2869655195270802
74782-23-3,0.5756135729920511
471-25-0,0.6335007995511953
126-52-3,0.3753015783499708
93105-81-8,-0.16288961197677604
4035-89-6,0.8619405959636517
13516-27-3,0.6861958511607289
58-32-2,0.5118472967696637
123-69-3,1.2444283334330735
6724-53-4,0.4963878949672245
97755-90-3,-0.6050524135721365
1532-06-5,0.7281735938195195
16069-36-6,1.1266461782069441
947-04-6,0.747731354060781
143-23-7,0.5324328640263265
965-40-2,1.5556257583427349
52-49-3,0.45904082023638937
1169-26-2,0.4540798264542006
3365-99-9,0.2880146159597924
27014-42-2,1.5561186912353342
3386-18-3,2.0408810739085896
1212-29-9,-0.1119769815115422
4979-32-2,0.8372320179490207
84-61-7,1.373199962420262
129273-38-7,0.5176806784311307
98043-60-8,0.20223327695187038
87691-92-7,0.33763800336861527
64-60-8,0.31205195646009387
37027-56-8,1.0920523602803422
956-90-1,0.18783114016699076
10310-38-0,-0.16460435827137562
135991-95-6,0.4469060102768319
90-42-6,0.4283715427468776
4471-27-6,1.1331092676406889
925-83-7,0.8421112222320863
111-20-6,1.540281913736102
1120-10-1,1.13852579457485
1561-48-4,0.6679000459224939
7300-34-7,0.8200743210192701
55-65-2,0.3838132415540051
38357-93-6,0.24651561433240893
20917-50-4,0.6519180372273734
90-39-1,0.3022054496677299
112457-95-1,0.36034947955317725
1532-14-5,-0.00781518341834117
91-17-8,2.016792470237893
142852-51-5,0.07831520642280199
2164-08-1,0.7809599633040836
70907-61-8,0.2758575638031337
6837-24-7,0.7133995672389343
13071-27-7,0.7973677843958034
4500-29-2,1.4341473892871361
3194-36-3,0.6114950062477357
4246-51-9,1.2286995687592606
91893-36-6,0.11521222824044214
52-46-0,-0.374556920080066
60563-10-2,0.39797195796344687
6056-11-7,0.4454594007439455
2615-15-8,1.970269714838549
17455-13-9,0.8376269360980548
26248-87-3,0.13987167393190378
110-82-7,1.493873327220447
629-40-3,1.5328792961332207
75224-39-4,0.4186650560170938
28998-48-3,-0.1708392229421304
1572-55-0,0.7662504501643265
72239-35-1,0.10284075257825312
32808-51-8,-0.052412082139586674
10018-78-7,1.311882849692285
4323-43-7,0.3509573618476516
42839-36-1,0.3888341174421896
2842-38-8,0.772481387295985
13010-47-4,0.0828600031246419
80834-52-2,-0.013648631258067923
80834-50-0,0.29254661191337905
929-17-9,1.2658524074019906
80834-79-3,0.297718516050537
49830-98-0,0.5287218473188731
821-57-8,1.2836408529665138
4067-16-7,0.6447265880349111
10563-26-5,1.149974872077918
124-09-4,0.7107697133204044
111-49-9,0.7689920542259547
55-56-1,0.05796490734986992
822-06-0,0.613090569093193
315-72-0,0.6229367229519722
19824-89-6,0.43436961154896825
132449-89-9,0.14158390943218674
22089-22-1,-0.24824760088622502
14984-68-0,0.18608189176858542
4544-15-4,-0.03344439714677774
4856-87-5,0.626694088946582
100482-70-0,-0.48102752619259803
629-11-8,1.98640642595994
33100-27-5,0.39844208862506436
2163-00-0,0.8654498713057351
287-92-3,1.6395944636489406
6483-15-4,0.6718205851376025
80834-72-6,0.1604866088215954
80834-58-8,0.11178114847754383
2413-38-9,0.291633341910405
633-59-0,0.4143877830201548
2432-74-8,0.8667669439481749
37872-62-1,0.6644057283550292
5124-30-1,0.733120649511944
24771-52-6,0.6523565477826703
4430-31-3,1.4573743271107156
2062-78-4,0.4600029906307021
33433-85-1,0.27165137220775004
57648-21-2,0.321574156658318
19668-15-6,0.09622663789419958
2127-01-7,0.5820547422792774
940-69-2,0.5976026843735501
62-46-4,0.37202527144857733
84-04-8,0.4223342521123812
57808-66-9,0.6731158566997668
62987-05-7,0.5914108860272773
59330-98-2,1.2449882400319594
131-89-5,-0.4997213976528089
98-89-5,1.4456072579466481
49665-58-9,1.0769697837945915
95-33-0,0.7614614368590004
139-05-9,0.7473592636673596
2211-66-7,0.7548519081251228
3173-53-3,0.7223368004458985
963-03-1,0.6583043329368907
108-93-0,1.3242183135112309
25485-88-5,0.9379327702076354
1124-54-5,0.801056174487488
17796-82-6,0.7187038714787889
2438-38-2,0.8234326359494054
26864-56-2,-0.2079391546472354
63918-29-6,0.5082972760536523
2055-44-9,0.20925790470618413
688-78-8,0.052557493979510955
892-01-3,0.29802116449657984
80834-48-6,0.2891227447162036
80834-54-4,0.21787685705634136
3715-90-0,0.5319371525436709
305-03-3,0.31212764791784225
111-16-0,1.7513159851744533
7009-49-6,1.7305535170340913
52-86-8,-0.0699434385642371
17230-87-4,-0.4073864697579421
2354-61-2,-0.056925477089787596
1649-18-9,0.19029302146812332
6115-97-5,0.4857117506840577
66839-99-4,-0.17715779381571042
54-95-5,0.56415441871566
502-44-3,0.7704897310954086
63451-45-6,0.12619690062430305
2409-19-0,0.345987168824756
83335-32-4,0.07555895062786888
931-97-5,0.3025849880253218
123-00-2,0.9618395067904403
70476-82-3,0.576200415557302
108552-93-8,0.4986351064920336
6055-19-2,-0.2833318581830441
3778-73-2,-0.1302159197607775
60607-34-3,0.7980943756825656
525-26-8,0.3354857308979493
16470-24-9,1.0198277325175735
6425-08-7,0.3736844175005386
16090-02-1,0.7208426968485462
103-34-4,1.0066108289941271
16131-53-6,1.0458903021275747
32226-69-0,0.314443531350443
94-62-2,0.2714596335129777
38304-91-5,0.40897401375019554
14052-74-5,0.35341350353276535
631-41-4,1.1728249021555868
101670-73-9,-0.9597350471283634
5343-92-0,1.504600506133598
36366-93-5,1.125185848777565
294-93-9,0.5882535797000912
14187-32-7,-0.006807526180688389
14663-71-9,-0.8682443299963807
4904-61-4,0.9061927536758959
61788-32-7,1.590319374283546
110-83-8,1.5082883827017406
80834-60-2,0.24709496981598428
80834-55-5,0.24709496981598428
548-73-2,0.3156001283783287
709-08-0,0.8346044260620941
5264-33-5,0.8896628168360613
65216-94-6,0.6287113506165352
27724-96-5,0.832065773305499
16590-41-3,0.5640921122084888
61361-38-4,-0.06873595146027706
2425-79-8,0.8198127898919516
742-20-1,0.6565360706113246
27114-11-0,0.35161923074929347
26844-12-2,0.06392191946450745
5766-48-3,-0.43481797483871887
106-69-4,1.8886241067075409
85-42-7,1.2907542804889123
63716-34-7,0.30640314803923624
20757-80-6,1.4829312398812347
19843-73-3,0.18749990522501198
522-48-5,0.5117899849297353
2312-73-4,0.3733549398665956
21491-20-3,0.24170713727392246
34920-64-4,0.4843176715105946
66364-74-7,0.1353066957914333
51773-92-3,0.25397254673666914
76487-48-4,0.2199051903553758
71-78-3,0.4872788908852419
102071-30-7,-0.0247597187302237
40507-80-0,0.11045096818342337
1163-36-6,0.561563822265301
74789-64-3,0.09239554680343595
10193-95-0,0.394853333055721
942-01-8,0.6532185608687275
64057-91-6,0.3118159373539042
1079-26-1,0.31205083530743244
63979-41-9,0.5421173202808004
321-64-2,0.07647416174442437
4726-93-6,1.2694769884582373
23205-23-4,0.5263409740204972
32527-55-2,0.280756859600063
3445-11-2,0.8444072870496382
28782-42-5,-0.03824437028387728
52-52-8,1.0440842975806963
107-72-2,0.42686525387784086
4097-89-6,1.1824010236008164
110-60-1,0.7972170195943222
1965-29-3,1.3593108287520748
140-31-8,1.2398235507844135
20537-88-6,0.43192249831538343
2038-03-1,1.1900161822246882
505-66-8,0.5099501008096268
123-75-1,0.17062866245589065
77162-70-0,-0.05155276406706549
36350-95-5,0.4606143032602102
94011-82-2,0.5277184783580313
71320-77-9,0.23972440260323627
4719-04-4,1.5162683627379678
51-18-3,0.293015652638674
545-55-1,-0.4392336645076001
52-24-4,-0.4134850666019654
4415-51-4,0.269871448455607
102-71-6,1.145407734245845
622-40-2,1.1978990339487317
5928-69-8,0.5818993594106832
1798-49-8,0.5519712677420887
86827-84-1,0.06232563738968519
555-77-1,-1.053021928969391
55837-27-9,0.6169909604422424
14052-77-8,0.4511020421611429
40575-34-6,0.18584663684634412
631-27-6,0.5948027837014986
930-55-2,0.36982839428456826
112-27-6,1.9798944575044255
111-22-8,0.46557413065325665
112-26-5,0.11478644980626886
10138-79-1,0.5575012165212039
140-08-9,0.040245026277335894
115-96-8,0.5605747729589508
10235-09-3,-0.9977473703588928
109-99-9,1.5052874159128062
126-33-0,1.0957758460219449
1820-50-4,0.31026469905960347
111-30-8,1.4097306893073571
1339119-15-1,0.8869904423327042
141-31-1,1.2911517958525622
30484-77-6,0.4960564457101295
4425-97-2,0.4846343210555688
111-94-4,1.096430016683125
1656-48-0,1.5072702233538207
111-97-7,-0.40015167874797375
59894-87-0,0.08570768819133717
1071-27-8,0.9257624393651724
2386-87-0,0.4566179831914217
2579-20-6,0.671297221691675
2549-93-1,0.8064444028244542
10347-54-3,0.7019693362332778
13909-13-2,0.005313349723216648
78718-52-2,0.7317428845932287
195252-21-2,0.3643133275301235
195252-40-5,0.3469175982668739
29216-28-2,0.668296199069609
3385-21-5,0.7637562090182219
1076-97-7,1.1998746410313983
78945-53-6,0.3513409095347439
13560-89-9,-0.4498898657908681
6522-21-0,0.3139231090114469
195252-29-0,0.019719987002666306
23239-75-0,0.5475315843647252
75259-63-1,0.4416327730741143
10447-38-8,0.21995076842818043
7348-26-7,1.0315656911785287
69581-33-5,0.805942160059544
30007-39-7,0.6333260177072232
68-91-7,0.42996521785732056
56903-65-2,0.36292556391698627
56485-47-3,0.5591937168441866
1798-50-1,-0.02295213061064627
91595-86-7,0.24565807265651113
73771-25-2,0.6351180287258262
13887-56-4,0.5591468855730435
16568-66-4,0.48168008853346045
77145-61-0,-0.19782722910007833
93181-85-2,0.269466534930286
17902-23-7,0.7144510786407896
14697-46-2,1.9627603691079363
97-99-4,1.2590870230613669
857-95-4,0.36951070199317865
5836-29-3,-2.306500758591536
529-33-9,0.8203387247929065
102676-31-3,0.7194090329497596
3184-13-2,2.050296988422791
7531-52-4,0.9266609044255267
1119-34-2,1.209421731996821
121771-84-4,0.5272826034516627
139-89-9,1.3858087929563476
57369-32-1,0.4200317636004798
4425-95-0,0.39120274668809346
34161-23-4,0.46850354731921756
111-17-1,1.0534602277775
5837-68-3,0.942389278388324
1470-94-6,0.463620524952621
110-94-1,0.9732917570252662
108-55-4,1.6044774828413155
51505-90-9,1.1928876919454285
36329-36-9,0.5064582570662426
91893-39-9,-0.30479201903692843
34790-06-2,0.6594113713381056
616-45-5,1.495861030178331
532-12-7,0.28866391952090703
62666-20-0,-0.0021774773110633805
19395-78-9,0.5837314453996756
41716-84-1,0.17771934218095747
56368-47-9,0.6139228571354317
79276-58-7,0.25912932195206606
88909-96-0,0.4121239630920776
52637-01-1,0.6773951823310077
104-64-3,1.230859704887923
673-31-4,0.9163019188173902
94-82-6,0.5821912259762482
4635-59-0,0.2259140068606214
27959-26-8,0.3442768344586836
63638-93-7,0.26841731739677155
56-17-7,0.4448847057655471
111-41-1,1.3975246010616313
110-85-0,1.3111929624926741
841-77-0,0.4921974804690635
92-54-6,0.15440528729539715
95884-49-4,-0.2969371043669734
61655-58-1,0.04432999058095122
14028-44-5,-0.13531783579663198
5632-47-3,0.22947071751344586
111-42-2,1.9764725654663784
110-91-8,1.2560696208092577
91893-35-5,-0.22237324140474093
26644-46-2,0.4718848536534422
140-79-4,0.4946331530328577
4110-66-1,0.0383354543837294
1072-52-2,0.7996433627515596
120-07-0,1.1276959724849787
92-00-2,0.21519148386114564
1116-54-7,0.835098295708887
77129-82-9,0.27268708730058056
35627-29-3,0.6071030926396863
60029-23-4,0.6536408589743787
92-53-5,0.3149879576387665
108001-60-1,0.19701283901347205
59-89-2,0.8935062248554271
17688-68-5,0.48285616892906735
25182-84-7,0.9237801400788845
111-46-6,1.9367697591755118
111-48-8,0.6080577211569486
1892-29-1,1.1787668466256094
504-63-2,1.1811338699002651
10099-72-6,0.8542844525732081
30544-47-9,0.19257075189881837
19721-22-3,1.0112242422387716
111-91-1,0.3654403153808983
123-91-1,1.1647846343892652
120-55-8,0.5423873469186543
15980-15-1,1.189654920035868
53061-10-2,-0.4114292137901625
63917-06-6,0.07870470211421962
6279-87-4,0.5825266287935005
1070-42-4,0.10162855633255707
5266-08-0,0.14430445941642445
311-44-4,-0.9524059776229721
2451-86-7,0.7252565470082822
1120-71-4,0.5492311809701819
287-29-6,0.4893396558094442
2550-06-3,1.0112942689602222
505-60-2,1.1652822365284896
100-45-8,1.061706705380802
64011-70-7,0.30473223185161025
4771-80-6,1.0686333731614082
10137-69-6,0.5516073997811723
13042-02-9,0.11662450143081651
4488-57-7,0.959393422225256
57-24-9,-0.9386356460383631
65043-22-3,0.52127141903384
4781-76-4,0.7456282073634014
100-73-2,1.070782363554921
63915-63-9,0.45106169892994785
110-61-2,0.37924394409799944
1075-76-9,0.6965877202941466
75696-02-5,0.7773178073842574
109-78-4,0.3664561995248533
1071-22-3,1.0452322594225925
542-76-7,-0.22325161526681145
26896-48-0,1.212516536458161
14370-50-4,0.4699689289042598
13887-61-1,0.4976912221665366
23657-27-4,1.0347253797347307
35944-73-1,0.009223019504736946
97901-22-9,1.0866067059792965
63007-70-5,0.40938902477541506
25967-29-7,0.6778869681994171
23887-48-1,0.7335765995290364
78246-49-8,-0.17750408970598044
20123-68-6,0.7060478621342541
33453-19-9,0.8426501444976363
7346-91-0,0.5556352844026018
64872-77-1,0.8523028406772062
114654-31-8,0.7431596529577682
884-49-1,0.6759898384507176
14008-53-8,0.41033078641677795
2589-15-3,0.18191681909573246
145-73-3,0.2671764387786812
2759-71-9,0.5102143974381865
765-30-0,0.20876022319641835
81356-60-7,-0.11139524776077633
86393-33-1,0.3882514053415579
32773-59-4,0.6928156894849145
3544-94-3,0.2519540207898742
521284-22-0,0.6607655828424575
7545-48-4,0.9522761921534056
101-49-5,1.4246725364792932
56461-33-7,0.14682072684546865
100678-32-8,0.16884211163967577
30914-89-7,0.07183868630797016
74103-07-4,0.21282233548749802
1331-07-3,1.213400115321811
88485-37-4,0.33701130019512815
29050-11-1,0.43876576848943877
55316-22-8,0.7188450351770121
57-96-5,0.3881681372501058
114686-12-3,0.5553451306082081
102-20-5,1.0852224919981466
51-12-7,0.6951046657886311
59-97-2,0.5648787647990068
5144-52-5,0.7160989811296798
372-77-0,-0.7123485450792482
123-81-9,0.3605579643419445
4301-50-2,-0.5179960063446611
76824-35-6,0.4740368478077889
103-29-7,1.4414372153744806
7199-29-3,0.8751581737883138
53597-27-6,0.2401800243145307
119-84-6,0.8495649271862253
36330-85-5,0.9283550214781213
38873-55-1,0.24000005088267218
123-56-8,1.3468571691529396
23249-97-0,0.30134069248050577
23093-94-9,0.8418449025394046
23093-93-8,0.4063067042904601
21256-18-8,-0.019217721255610803
24096-53-5,0.6002520771010244
108-30-5,1.1858969703562947
5029-46-9,0.3396552351688785
53894-28-3,0.9035735083042524
62-31-7,0.49384913302061806
61361-60-2,-0.20963234036165157
56538-00-2,-0.358087929368089
72239-33-9,-0.47182415318758336
55458-76-9,0.9271126861385851
51-71-8,0.09565111187000014
59128-97-1,0.3975968865377911
24166-13-0,0.42783278444406936
94776-91-7,0.4077900292680374
111988-49-9,0.11451212928197482
100199-60-8,0.5701148290666049
7633-57-0,0.48869966878514326
97174-79-3,0.44753430797220006
180793-94-6,0.4162697529926388
92-43-3,0.2096643926780279
2121-12-2,0.6307159332596071
622-08-2,1.0799614389969479
103-74-2,1.2994482143160324
104-62-1,1.2961916023520341
103-53-7,1.5374121927446376
124428-11-1,0.9120433288250096
94-47-3,1.0777369620823947
37795-69-0,0.7104132924763586
940-41-0,0.5770072107076892
35250-53-4,1.0260909913774046
59375-68-7,-0.6102656433098113
4871-71-0,-0.05077064589582439
103-63-9,0.6954430877283666
113136-77-9,0.4904631048253626
60207-31-0,0.43417392997044546
1070-78-6,0.6912010361494219
2043-57-4,-0.3638513204155305
19201-32-2,1.0329769832551259
141-43-5,1.5997160940892625
33545-23-2,0.8821330511416547
10042-77-0,0.8254366105036849
151-56-4,-0.14151911147833676
5782-83-2,0.43789917890316343
96-45-7,0.3492669229296796
73218-79-8,0.07524514929934048
61-57-4,0.6325018988736877
24207-38-3,1.1388094946574472
65141-46-0,0.03733270426408078
96-53-7,0.3578465610232718
3566-10-7,0.09562325152851872
557-30-2,0.7168510827765715
80026-34-2,0.6559845795644599
33813-20-6,0.6603107962437382
26859-72-3,-0.1664039404430195
22232-71-9,-0.05381696471218905
27097-43-4,-0.7944953073814502
23915-26-6,-0.2682179146495287
39884-52-1,0.5793083346745775
73870-33-4,0.2943444577316049
40762-15-0,0.6101182336227755
34929-08-3,0.5495883345488461
107-21-1,1.280185709658743
122-99-6,1.0354970382178554
3833-54-3,0.8439477978737625
120-67-2,0.6934621955747462
2122-77-2,0.9330529808054422
371-62-0,-0.719784728854231
60-24-2,0.4266624070943148
80303-93-1,-0.05519169957460748
107-07-3,-0.28151846019742865
624-76-0,-0.46207107533053016
75-21-8,0.6710384457083619
646-06-0,1.3828096633813967
629-15-2,0.9026000955548504
9004-86-8,0.9239738906640949
2514-53-6,-0.09993633807978206
96-49-1,0.9700575028296734
339-65-1,0.5509990092365482
58041-19-3,0.5159174234496837
19767-45-4,1.1446124023086226
420-12-2,0.22500175198730418
629-17-4,0.815893800609374
62303-19-9,0.27915439672137143
762-70-9,-0.4129802178366571
1622-32-8,0.06521139716370516
107-06-2,0.3292214308345361
126-15-8,0.7983389219271538
2425-06-1,1.3762939230327578
133-06-2,0.7553478336926731
85-43-8,0.7426276075981795
2971-38-2,0.6088908479304425
3276-41-3,0.548672606738611
110-64-5,0.8205787754056713
77-79-2,0.5862454329414051
544-25-2,0.8887322529123286
542-92-7,0.4977702353540432
542-78-9,0.1733639843964967
3385-61-3,0.6756121061967227
77-73-6,0.8553552439524431
122-78-1,0.8471350625065541
28382-15-2,0.4454176548222497
105112-76-3,0.40823747487695367
63979-76-0,0.23893518405041847
4080-31-3,0.7800002659345837
104-54-1,1.4722775690085228
29560-84-7,-0.4798996589465481
104-65-4,1.1907791961701573
122-69-0,1.2535091669201135
5320-75-2,1.2534291625819354
149-29-1,0.8350485774105748
107-20-0,-0.030370155869142906
628-87-5,0.5087358865939535
110-65-6,0.5631667798802447
3159-29-3,0.7163885204813297
101-27-9,0.515694243636307
59443-94-6,0.35729010816748374
107-91-5,0.9503915535843451
372-09-8,0.3876212617077359
107-16-4,0.2908349575913043
63278-33-1,0.6979354221606052
768-94-5,0.2936096460615669
102938-79-4,0.2815856996016822
7585-39-9,1.0014931215232363
2451-62-9,0.4798849927950356
77658-97-0,0.30527346694957797
5026-74-4,0.550032764859809
2589-01-7,0.6901005825739385
13674-87-8,-0.18481733653113414
3188-57-6,0.5407781223797699
1263-89-4,1.2896567068964768
24676-80-0,0.3104515756523716
63919-02-8,1.0951503836435381
81737-62-4,0.42464269344050476
