CASRN,LD50_knn_rdkit2d
751-73-5,-0.21479943304733562
35543-24-9,0.758175022803683
41716-93-2,0.6310312953196219
26328-04-1,0.6379668470030694
82697-76-5,0.1587202513184428
635-41-6,0.5871690511983754
35619-65-9,0.5881863934263055
5914-66-9,0.5367583984830404
1532-12-3,0.4673860223189576
102324-40-3,0.4212919244545961
101477-54-7,0.4114691571317611
2778-04-3,-1.5905778325825586
15037-64-6,0.32983319222511137
3581-11-1,-0.5874960235160814
950-37-8,-1.357959950045196
2487-90-3,1.480222797895208
1760-24-3,0.8929822973135358
15396-00-6,0.3036429211702531
2996-92-1,0.5852340150037493
121-45-9,1.520730173412081
512-56-1,-0.19613125449576665
3069-29-2,1.1250050588915192
17865-32-6,1.4558057000395008
3027-21-2,0.6174598367655453
2587-90-8,-0.9533102153967631
4752-35-6,-1.130037769303398
54473-43-7,-0.02966725755917957
3254-63-5,-0.46654521549189637
3070-16-4,-0.5280386089038815
152-20-5,-0.6481451815009291
2953-29-9,-0.2954874800257364
6504-77-4,0.32983072723738094
110-71-4,1.71560324348974
111-96-6,1.6319351175864765
143-24-8,1.4711899779406867
71850-03-8,1.3193577632894105
10232-93-6,0.7949054864009168
117-82-8,1.1438926236602274
3753-18-2,0.6553209678089064
109-87-5,1.5679313071884036
34758-84-4,0.22948924125299006
1125-88-8,0.9915111256955451
20627-73-0,0.9818339228365839
81098-60-4,-0.1184246413591648
77402-03-0,0.6965403126255244
1830-54-2,1.1373130663924447
108-59-8,1.1575804717034204
111753-73-2,0.4585240402851388
78967-07-4,0.3478272300612122
101-70-2,0.9911391975646086
150-78-7,1.0345584012375668
27318-87-2,0.8593712967723541
89-39-4,1.134265823508484
2735-04-8,0.5498431682173445
5355-16-8,0.3791682877852948
7306-46-9,0.6269156476450546
110488-70-5,-0.032507855092708315
119-90-4,0.5177391767343229
89427-14-5,-1.1390216853849962
2586-57-4,1.1663505682737234
458-37-7,0.8759723859732184
91-10-1,0.9074659703126218
23158-25-0,0.3682109264134116
70024-40-7,0.4714408089016231
19237-84-4,0.6559846650484569
64951-27-5,0.6966505394504223
357-57-3,-0.44838405613002497
89427-13-4,-0.9125071299765933
6294-52-6,1.0580904292173396
40553-78-4,0.3064414291162883
31848-02-9,0.4654610356976777
13223-43-3,0.5418807295969227
138786-67-1,-0.3866043326347751
606-45-1,1.184643166529807
94-60-0,1.3775983094224762
133-47-1,0.9975642650280813
56141-00-5,0.6851177618609186
89427-46-3,-0.9827332604524394
4336-19-0,0.9077702435694412
1459-93-4,1.097027787607476
13290-96-5,0.820828040741031
131-11-3,1.1218596936704561
173584-44-6,0.46064052738164885
96753-93-4,0.7086763696874787
616-38-6,0.8039742611425199
4525-33-1,1.1718639593230837
6843-66-9,1.0520513705686163
20120-33-6,0.07590598821710873
52-68-6,0.2281285189593524
74940-61-7,0.31839803828177016
37565-85-8,0.2307865738780936
813-84-3,-0.41841772922225984
17321-47-0,-0.12698188338339805
597-25-1,-0.05535106277184531
42136-28-7,-0.2978688789211359
950-35-6,-1.5237834786423985
2255-15-4,-0.7876014200484446
2274-67-1,0.8382972968739762
2274-69-3,-0.49117243298283647
13104-21-7,-0.3152110132750362
23560-59-0,-0.8448111450961908
52899-13-5,-0.3011040155576573
5598-52-7,-0.19961509114856124
64050-54-0,-0.11894157384657032
1886-01-7,-0.950969759986773
3735-33-9,-0.7309082026626004
3820-53-9,-1.0383521791754506
3309-87-3,-0.4390178729207785
50915-31-6,0.3194086784113115
298-00-0,-1.1390574420871018
363-97-3,-0.5893625125782499
5826-76-6,-0.4432901193489019
500-28-7,-0.27100229304098244
50590-01-7,-0.34574753585153645
63981-11-3,-0.32124585486837753
2104-96-3,-0.2276248897508463
18181-70-9,-0.2674023363781582
5598-13-0,-0.24577201088761713
756-80-9,-0.12934951778776133
32357-99-6,-0.8372722471369816
3692-87-3,-0.2522266891318536
42565-17-3,-1.1305046526186227
78-57-9,0.7033062469089352
144-41-2,0.11601744780134027
1113-01-5,0.1631511579045921
58995-44-1,-0.47324368849060877
22439-39-0,-1.283127975937804
51356-18-4,-0.9828768291654855
51442-09-2,-0.9011217739932404
86-50-0,-1.1197728492126713
18722-80-0,-0.6476970355063676
64050-59-5,-0.7474870957536004
64050-57-3,-0.5709238762946429
3735-23-7,-0.6216465409804459
6436-04-0,-0.6976459258424693
41219-30-1,-0.817596174861082
10312-19-3,-1.0385780560238487
63716-52-9,-0.5244914204275836
5114-31-8,-0.6804683650029042
2524-03-0,0.2034672226993254
2667-49-4,-0.5284134946128656
22243-91-0,-0.7977976644741535
2984-68-1,-0.4487989170669913
22608-53-3,-0.6856802944018704
77173-43-4,-0.4281988103100836
10265-92-6,-0.10174276603877025
29809-48-1,-0.6213908191715342
54473-30-2,-0.17524056579066427
54473-41-5,-0.09655107067695351
41495-66-3,-0.33959104694736086
87359-33-9,0.7936084271277628
66-27-3,0.6663744867988292
5332-73-0,1.2611011068539284
1589-49-7,1.4288075472018082
110-67-8,1.2074303568993503
54778-70-0,0.4156858597458098
4634-47-3,-1.455156615369512
109-86-4,1.7468564189075333
111-77-3,1.5353680668235177
112-35-6,1.642765671801295
1663-35-0,1.4122911872699393
3459-20-9,1.0489021624717092
339-44-6,0.9972053372987771
3121-61-7,0.7948598622076567
35702-75-1,1.2769557132377016
13551-87-6,1.1564480639517178
625-45-6,0.3665004930299751
4484-61-1,1.5311697870953607
107-30-2,0.8914247383809388
107-25-5,1.0051172845112484
107-31-3,1.1744176632079755
1328-90-1,0.8109351137835313
86803-90-9,1.1481633867203396
36061-95-7,0.3172226203071842
58994-96-0,-0.2946250978529395
9000-38-8,1.1947347019368397
111-81-9,1.5357426060821247
2935-90-2,1.2177293352782221
3395-91-3,0.6972747472214528
14352-61-5,1.501161813657899
101-41-7,1.156002807433088
2876-78-0,1.0251341099855205
65463-19-6,0.4071417420744983
1929-87-9,0.7092912389936891
453-18-9,0.6182637379314913
100-66-3,0.9624846149428651
140-67-0,1.1069488223027308
60045-41-2,0.23981424848229288
123-11-5,1.0605938642488841
130198-05-9,0.5757879323769199
53036-61-6,0.6424382317697034
157173-60-9,0.010058150407950254
5863-35-4,0.05850674262031576
611-94-9,1.1854535232501913
58955-83-2,0.5694503037170398
72432-10-1,0.7364624249762062
12771-68-5,0.6380848019254283
104-94-9,0.8300190536233609
332-35-4,0.2652335797803645
20172-02-5,0.6040326519005824
100-17-4,0.8268500734802907
150-76-5,0.7528006490035585
1078-19-9,1.0919620728417898
1847-63-8,-0.02836774236800974
150-19-6,0.7916977920137912
28534-37-4,0.9060196208470295
64037-14-5,0.4365135471425804
96-96-8,1.086747222922642
131-57-7,1.0262953869000795
531-59-9,0.9903953187624381
13244-33-2,1.5462366548922222
63638-90-4,0.47585892030871196
18179-67-4,1.150550252999755
61361-61-3,-0.17162198063580722
56538-01-3,-0.49884889312881014
61361-58-8,-0.5136818311274227
66839-98-3,-0.6665718497875647
17854-59-0,-0.003389961468147918
64380-46-7,0.7801976082121608
135-02-4,0.9680700119423229
80834-78-2,-0.0545993184461086
80834-75-9,0.05610552418903913
3562-99-0,0.09742336599676252
313-67-7,0.4962060531168598
108828-56-4,0.9166744732475846
32828-81-2,0.43257033569239195
3641-50-7,1.0672703535395272
90-04-0,0.8098172513074828
99-59-2,1.2115096334183355
55232-80-9,-0.2211165069349856
80834-64-6,0.10559124710978403
76487-32-6,0.24902476971564494
21580-07-4,0.13959621853971751
80834-66-8,0.1083645841161187
91-23-6,0.9699129000614755
537-73-5,1.0915540730166866
93-14-1,0.6785534351018013
70-07-5,0.36383880222536286
21492-45-5,-0.12333904462911957
7217-59-6,1.0751614312677402
5345-54-0,0.707571554031904
4920-79-0,0.9107296150128478
4698-11-7,0.6753679902105296
57645-49-5,0.4860563802083592
5307-02-8,0.5348088333602607
32861-85-1,0.7392737908972276
97-53-0,1.02082788601886
19272-90-3,1.0835992055541377
121-33-5,0.9251140719121549
92-61-5,0.9695509523420747
73698-58-5,0.7887970697007909
10031-96-6,0.8741373708882942
73698-63-2,0.8634897542375704
4065-45-6,1.050856801806754
1162-65-8,0.07238548891622683
10048-13-2,0.14203438939981813
2872-48-2,0.7809781407291028
607-91-0,0.864448253899141
73698-64-3,0.7509034906610867
219715-34-1,0.13794417301299178
114834-06-9,0.5892531606840961
80-35-3,0.9317251821390422
30578-37-1,0.9637977406933689
96-33-3,0.5822121479026692
14437-17-3,1.094177302541361
144077-07-6,0.6313066344200033
2307-49-5,0.8214090343195621
89427-02-1,-1.0695051994782183
57057-83-7,0.23041667969592486
2539-17-5,0.13283270756006496
298-81-7,0.8395202041948084
89427-39-4,-1.258705772108007
2438-88-2,0.4980268297298253
219715-41-0,-0.3244122686589027
137-05-3,0.41705577028606106
80-63-7,0.559395052273335
93-58-3,1.2498062890059716
134-20-3,1.2592201112964445
42576-02-3,1.0895215216348386
6307-82-0,1.036126050109796
611-13-2,0.8448215341235724
15206-55-0,1.1445479239516754
360-53-2,0.48941922088569806
2536-31-4,0.7450114051894233
29427-58-5,0.6319471457223472
142469-14-5,0.23089915363098543
176972-62-6,0.1401957972781822
1918-18-9,0.6190399323850874
31431-39-7,0.4494163328100021
28559-00-4,0.39236066239889705
6804-07-5,0.4964651868736452
13589-15-6,0.21422216746321632
79-22-1,0.3460368230888076
25991-93-9,0.532342857741391
425-87-6,0.48337833901868693
76-38-0,0.16772059973873368
139886-03-6,0.8097369487252439
88283-41-4,0.019700403106788816
55268-75-2,1.119353113706865
598-58-3,0.802176465545597
21609-90-5,-0.3427162947465159
2591-66-4,-0.3663192425714332
3811-49-2,-0.15553581342964706
2523-94-6,0.35547619154868576
10497-05-9,0.42360350758053417
556-67-2,0.8407905500614746
999-97-3,0.6534129126938948
1000-70-0,0.8600662527772582
1009-93-4,0.6521428639049672
5683-30-7,1.2372319909454534
2345-38-2,1.268765091568152
2374-14-3,0.10174896979586394
42959-18-2,1.0314094594041432
75-78-5,1.1218431166825822
85509-19-9,0.4745515223155964
675-62-7,0.6964363062252846
75-79-6,0.7384340354554605
676-83-5,0.9980548683418373
1787-44-6,0.8803258317475225
35691-25-9,-0.6906052834442543
1511-67-7,-0.0014215935090810426
7526-26-3,0.8525637249964031
3954-73-2,-0.6150940433248909
740-20-5,-0.28349426653549115
2665-30-7,-0.21037058239539763
5188-07-8,1.0776102002325056
816-80-8,-0.021562238570844314
624-92-0,0.7160578556625136
3268-49-3,1.414516677152656
17773-41-0,0.8658981841434871
63-68-3,1.2903413140531237
583-91-5,1.5540870981956747
59021-03-3,0.63203167603595
100-68-5,0.7316249594714497
123-09-1,1.1404329839208083
7143-67-1,0.5989837881025226
14527-26-5,0.31667270340497283
67-68-5,1.2045553305426784
934-73-6,1.0472460677188826
473-51-8,-0.18448266411714292
2990-21-8,0.42153124688236193
3112-85-4,0.7969231341088246
3570-98-7,0.2484383206826459
1222-57-7,0.27632134338497183
14763-60-1,0.7460482021081645
19016-29-6,-1.4171307960902002
14008-44-7,-0.0533364790242525
13244-35-4,1.2682825533815967
2700-89-2,0.5671859570032914
27603-25-4,-0.5669351989486116
51803-78-2,0.28235524592948263
113296-13-2,0.9685772329631639
22729-75-5,0.5941370995231197
3687-13-6,0.48427816904703064
53639-82-0,0.07688958927533768
558-25-8,0.6659994854613287
74-88-4,0.6019168138458876
1025-15-6,0.5612554242484056
2694-54-4,0.9322398063883355
101-37-1,0.5772549633001286
102-84-1,1.22037636259284
3524-68-3,0.8740793605316973
72782-44-6,0.770185665221729
99-67-2,1.2198581680976164
124-02-7,0.49440034761761203
37764-25-3,0.44920900211766485
16338-97-9,0.31446455671269463
6294-79-7,0.9720521813100744
15180-03-7,-0.2317018928473314
557-40-4,1.00304331371026
131-17-9,1.2677096041640692
142-22-3,0.6442144553027646
2179-57-9,0.22153336822946823
3917-15-5,1.0707367283577285
106-99-0,0.3840898969754787
110-26-9,1.1959625607529463
13048-33-4,1.2782195623206793
1070-70-8,0.9871271298372553
17831-71-9,0.6937860207141865
1680-21-3,0.9962735997586118
4074-88-8,0.8100928302579671
52408-42-1,0.8243830523264546
4074-90-2,0.6298964256060242
627-51-0,0.8234967385023911
26750-50-5,0.4103739444742898
77-77-0,1.0205246094917508
126-99-8,0.3949976724935821
112-38-9,1.3126399025028468
591-80-0,1.027884434149244
39716-58-0,0.8229556560434816
4255-24-7,0.3002411857748944
300-57-2,1.2025796042985788
302-34-1,-0.034051805308169335
10017-11-5,0.853422361310511
109-57-9,0.12185735247660356
19876-05-2,0.7843459175712255
13973-71-2,0.21466587393370062
25646-22-4,-0.5962425866643397
25646-24-6,-0.7724166157261988
57-06-7,0.1443372681680042
5834-97-9,0.5175696950168451
152-02-3,0.3732212479096757
57-29-4,-0.17022216606778537
107-18-6,0.5987283550066169
111-45-5,1.3377046151054495
106-92-3,0.9206114423890204
1838-59-1,0.866993121050044
35554-44-0,0.5457236823302136
2705-87-5,1.1223257699319267
13361-32-5,0.5676637785219824
4728-82-9,1.0003279543124863
1797-74-6,1.2477074860024628
14520-53-7,0.9391008912444821
63887-17-2,0.5806448970040331
22131-79-9,0.7799261588260048
1866-31-5,1.147393540625243
27605-76-1,0.707053272581683
2937-50-0,0.1578484491547873
3571-74-2,0.37114516930766395
64057-58-5,0.48899727549806093
106-95-6,0.10181696502528367
556-56-9,0.5236450343826278
107-02-8,0.8750214388084012
107-13-1,0.460349389562354
100-40-3,1.2715331402609356
3048-64-4,1.248601591646487
60643-86-9,1.3048530616220881
27451-36-1,0.36188026242766486
5809-59-6,0.05222119548854318
3984-22-3,1.2307477670918285
100-42-5,1.1955453752020386
2653-39-6,1.047483231775772
2039-85-2,1.309569829708331
2039-87-4,1.2700708751319059
100-69-6,0.5556117607837797
32630-50-5,0.714974245195653
2852-07-5,0.40355362583032106
79-06-1,0.8572985193390625
924-42-5,0.6405806334896047
2210-24-4,0.934566738880256
34443-04-4,0.8703684727461201
106-71-8,0.567753014336789
13641-96-8,0.563553695464503
84732-27-4,1.1513614490326687
2206-89-5,0.29163407958530824
106-90-1,0.661737638171405
593-67-9,0.8836510610939834
13162-05-5,0.5095153806255759
929-37-3,1.442286325584193
16801-19-7,1.2647197455846293
110-75-8,0.9525276855341871
692-45-5,0.8910127004172737
769-78-8,1.1439023261246926
115-98-0,-0.6929338536167168
75-01-4,0.5839815325019915
593-60-2,0.477146160103856
78-88-6,0.6087398195580476
77174-66-4,0.5610940260891041
35326-33-1,0.9305872772119689
96250-37-2,0.9482999932499193
921-09-5,0.5398692972976393
75-35-4,0.6005514892398587
50-00-0,1.1708976879301594
30699-99-1,0.6938251029651149
2396-63-6,0.7367572265960065
6900-06-7,1.0365423907696913
76379-66-3,0.9706103999134119
52465-42-6,0.6870011083632062
107-19-7,0.2876637668230478
139886-21-8,0.5551809672312993
624-65-7,0.27322937253260804
74782-23-3,0.7389604023353534
471-25-0,0.6692765165709685
126-52-3,0.9611558648785735
93105-81-8,1.3371800545089874
4035-89-6,1.0967227255447307
13516-27-3,0.5327903239820674
58-32-2,0.06477695609167382
123-69-3,1.7209378224047889
6724-53-4,0.6779854407532658
97755-90-3,0.2996284833833079
1532-06-5,0.9609464404793719
16069-36-6,0.9584758215116655
947-04-6,0.6043080541851574
143-23-7,0.6351433925607266
965-40-2,1.5431933580343653
52-49-3,0.2728467835401259
1169-26-2,0.42992545400538557
3365-99-9,0.5942479116478949
27014-42-2,1.4405277461624582
3386-18-3,1.2965533290839366
1212-29-9,0.4065589895053519
4979-32-2,0.5462162565414773
84-61-7,1.683811474539411
129273-38-7,0.2933675931024801
98043-60-8,0.01839466253987374
87691-92-7,0.09869782089284107
64-60-8,0.39595572533917456
37027-56-8,1.178677199467194
956-90-1,0.39131154088730274
10310-38-0,0.37791888502943594
135991-95-6,0.5403478233921597
90-42-6,1.176579219028795
4471-27-6,1.4333770240021786
925-83-7,1.4244714293234746
111-20-6,1.362501335006211
1120-10-1,1.253970571035775
1561-48-4,0.6383587187439448
7300-34-7,0.8648052806578593
55-65-2,0.6385111769005094
38357-93-6,0.19428192130112873
20917-50-4,0.573745641783199
90-39-1,0.36011360967913464
112457-95-1,0.5177514898356415
1532-14-5,0.527528683759973
91-17-8,1.2293753400079526
142852-51-5,-0.005861391445613325
2164-08-1,0.950799314521873
70907-61-8,0.3352079029015333
6837-24-7,1.0985326699392357
13071-27-7,0.6094581650860782
4500-29-2,1.212580704475558
3194-36-3,0.5583968728833287
4246-51-9,1.0230749282173595
91893-36-6,-0.4667199686623106
52-46-0,-0.07011388531694826
60563-10-2,0.4389554433950214
6056-11-7,0.3045185654443831
2615-15-8,1.3258009980467542
17455-13-9,1.126054068714761
26248-87-3,0.016033138801184732
110-82-7,1.6537916531673806
629-40-3,0.7754752495977303
75224-39-4,0.32041209458116815
28998-48-3,0.20141915260841742
1572-55-0,0.677332558116749
72239-35-1,0.34396376369725834
32808-51-8,-0.12723830391672786
10018-78-7,0.9887987127218187
4323-43-7,0.7453936755687862
42839-36-1,0.8423496637025403
2842-38-8,0.9699909880941218
13010-47-4,0.303620640409336
80834-52-2,0.1094704342050802
80834-50-0,0.11020268205763431
929-17-9,1.100210835893045
80834-79-3,0.3421015710031645
49830-98-0,0.23840844658183669
821-57-8,1.3408741087237794
4067-16-7,0.8217171930997494
10563-26-5,0.8407862826264474
124-09-4,0.7759422154588516
111-49-9,0.5084931479819637
55-56-1,-0.03350814279235966
822-06-0,0.8583503222235702
315-72-0,0.2644626664528401
19824-89-6,0.10574274321832393
132449-89-9,0.14960495426582346
22089-22-1,-0.3378442994951705
14984-68-0,0.3354532239943206
4544-15-4,0.2760357453529124
4856-87-5,1.0978550166276315
100482-70-0,-0.14766803377693052
629-11-8,1.4904949558625067
33100-27-5,1.0848319659834225
2163-00-0,0.8644802650417026
287-92-3,1.6125584626488676
6483-15-4,0.2159173710357199
80834-72-6,0.147806252492105
80834-58-8,0.11207409481939799
2413-38-9,0.08673804675655893
633-59-0,-0.00948873166696184
2432-74-8,0.9684873039011258
37872-62-1,0.553256349551786
5124-30-1,1.151518381823486
24771-52-6,0.5747639272455505
4430-31-3,1.3295673724916537
2062-78-4,0.28245602672103637
33433-85-1,0.12418993587716219
57648-21-2,0.19886076549664256
19668-15-6,0.3028602043326541
2127-01-7,0.6224192489529818
940-69-2,0.8654066625813769
62-46-4,1.2968184914627718
84-04-8,0.047382432977019835
57808-66-9,0.4627464509057199
62987-05-7,-0.044424870631214614
59330-98-2,1.018120292428012
131-89-5,-0.6472625758377071
98-89-5,0.9615696645479153
49665-58-9,0.4749054713425747
95-33-0,0.6507178689197591
139-05-9,0.7929823094093384
2211-66-7,0.5225737074100846
3173-53-3,0.8321080280890856
963-03-1,0.7843864343052291
108-93-0,1.2638208343989554
25485-88-5,1.153624797345139
1124-54-5,0.8974690837331647
17796-82-6,0.05221368936298607
2438-38-2,1.1195176409000371
26864-56-2,0.1854205206426629
63918-29-6,0.26186213337570124
2055-44-9,-0.3835298187981816
688-78-8,0.015053397905353092
892-01-3,0.2935039828955579
80834-48-6,0.12766731509095877
80834-54-4,0.12238837887311355
3715-90-0,0.2784746581326127
305-03-3,0.5351454686878859
111-16-0,1.3851631775934024
7009-49-6,1.2736905336340747
52-86-8,0.2033576206948143
17230-87-4,0.15500661981781585
2354-61-2,0.17383334297075875
1649-18-9,0.21114705040485354
6115-97-5,-0.041679606778324205
66839-99-4,-0.6299790804427429
54-95-5,0.6089408980421067
502-44-3,1.9036279693180937
63451-45-6,-0.0014866648712899024
2409-19-0,0.1324517706519916
83335-32-4,0.8590156999988422
931-97-5,0.8355749230528319
123-00-2,1.084523747257686
70476-82-3,0.6263104484299307
108552-93-8,0.3683209973601259
6055-19-2,-0.0022289425880718107
3778-73-2,-0.33692194701284456
60607-34-3,0.42397480867216947
525-26-8,0.20690794261121162
16470-24-9,1.0234863046329554
6425-08-7,0.5788758278944602
16090-02-1,1.0259159123936954
103-34-4,1.1374397593040941
16131-53-6,0.9974867549311845
32226-69-0,-0.20264416476691768
94-62-2,0.2112482446570214
38304-91-5,0.7236792513407242
14052-74-5,0.44902162704284554
631-41-4,1.7550719280345397
101670-73-9,-0.43038614230469074
5343-92-0,1.4112926023597363
36366-93-5,1.1166088468541944
294-93-9,1.23125266126756
14187-32-7,0.7274499950372335
14663-71-9,-1.0909026263504997
4904-61-4,1.5474434947447475
61788-32-7,1.354085581719089
110-83-8,1.296777335247301
80834-60-2,0.11176349513569311
80834-55-5,0.11088848245215521
548-73-2,0.515454879033104
709-08-0,0.9090795454829413
5264-33-5,1.3749913934787519
65216-94-6,0.7950512194790833
27724-96-5,0.6766420818865916
16590-41-3,-0.16380654239314116
61361-38-4,0.38171873621706087
2425-79-8,0.8848591329240132
742-20-1,0.9703502361851131
27114-11-0,0.14181471585775762
26844-12-2,0.20787652635616571
5766-48-3,0.3998648825568321
106-69-4,1.6008811489333759
85-42-7,1.1772311260612143
63716-34-7,0.5470587501251593
20757-80-6,0.4049685668631892
19843-73-3,0.5619593315725788
522-48-5,0.26369897414581084
2312-73-4,0.33662594654297906
21491-20-3,0.2314830408366928
34920-64-4,0.7733084138919785
66364-74-7,0.22006275179280446
51773-92-3,0.05879352236483022
76487-48-4,-0.49149141709519845
71-78-3,0.3534747275803452
102071-30-7,0.21001268836236198
40507-80-0,0.08683205045300361
1163-36-6,0.35335783125565956
74789-64-3,0.7518934405624407
10193-95-0,1.0412222469885088
942-01-8,0.4898834101012378
64057-91-6,0.2059818011820261
1079-26-1,0.20493545969430488
63979-41-9,0.5879723003215749
321-64-2,0.2947855998765892
4726-93-6,1.1736326510743569
23205-23-4,0.48943392003372327
32527-55-2,0.43576483275527406
3445-11-2,1.3081710511669087
28782-42-5,0.018137532182688428
52-52-8,1.1799311150737577
107-72-2,0.6498716972953926
4097-89-6,0.9390289147731123
110-60-1,0.8136027849783877
1965-29-3,1.422892238356712
140-31-8,1.173123133630476
20537-88-6,-0.17310644598020225
2038-03-1,1.1433313686862157
505-66-8,0.4259611189029711
123-75-1,0.41966011307314277
77162-70-0,-0.5277742699831285
36350-95-5,0.7283623004510662
94011-82-2,0.23705841637016115
71320-77-9,0.4024400878041588
4719-04-4,1.4773147518318874
51-18-3,0.5710379642224486
545-55-1,0.15815878527794855
52-24-4,0.8069412291198992
4415-51-4,0.2727903558147314
102-71-6,1.6403735062691094
622-40-2,1.11575304887401
5928-69-8,0.2539789692184162
1798-49-8,0.3621382666062053
86827-84-1,0.33872471699925594
555-77-1,-0.4019617672294956
55837-27-9,0.5644743943072332
14052-77-8,0.5293322826961893
40575-34-6,-0.11902866942757946
631-27-6,0.7960099993015559
930-55-2,0.36292478004975676
112-27-6,1.8061454915647437
111-22-8,1.1626190067075386
112-26-5,0.5886772056988858
10138-79-1,0.06745315180214434
140-08-9,0.1404875612463923
115-96-8,0.19692613101999895
10235-09-3,-0.17358858723033327
109-99-9,1.3504662838247234
126-33-0,0.9193454825120005
1820-50-4,0.9259478507271496
111-30-8,1.2802255907452849
1339119-15-1,1.224391651423103
141-31-1,1.2408883602461018
30484-77-6,0.21083517608918836
4425-97-2,0.3305126687704218
111-94-4,0.9897037787948878
1656-48-0,1.0531013266517277
111-97-7,0.6881608347686755
59894-87-0,0.23915434568225336
1071-27-8,0.5534118803914431
2386-87-0,1.375094765728446
2579-20-6,0.6655734825927437
2549-93-1,0.7754182075471928
10347-54-3,0.885951129695688
13909-13-2,0.4259196004636421
78718-52-2,0.5063159981307505
195252-21-2,0.25852207254439363
195252-40-5,0.17818647959888645
29216-28-2,0.3167919358151641
3385-21-5,0.8358823570209537
1076-97-7,1.1126415772153952
78945-53-6,0.3142734744492893
13560-89-9,-0.019526576860335383
6522-21-0,-0.02510470861933398
195252-29-0,0.2401633684553955
23239-75-0,0.32329283723963226
75259-63-1,0.122249709254861
10447-38-8,0.18098021506154544
7348-26-7,0.776750295118676
69581-33-5,0.3267785838735689
30007-39-7,0.35887712388558535
68-91-7,-0.2201217585491764
56903-65-2,0.5808929944313118
56485-47-3,0.555007010409442
1798-50-1,0.11685783352767794
91595-86-7,0.20664746884707483
73771-25-2,1.61948398325191
13887-56-4,0.4854194906467194
16568-66-4,0.7578847274382585
77145-61-0,0.04059833638155499
93181-85-2,0.6194200324958792
17902-23-7,0.7663429694390033
14697-46-2,1.9390841790386866
97-99-4,1.3886741995456715
857-95-4,0.137094506824549
5836-29-3,0.4322354771136631
529-33-9,1.1041867143695783
102676-31-3,0.8872009340074507
3184-13-2,1.4056311093880252
7531-52-4,0.9829694369515477
1119-34-2,1.496808915808741
121771-84-4,0.47049879824219154
139-89-9,1.3133903741036417
57369-32-1,0.6710552929355783
4425-95-0,0.48402165034260003
34161-23-4,0.3207979710853647
111-17-1,1.2399653420217203
5837-68-3,0.9337476204612064
1470-94-6,0.7849578598712831
110-94-1,1.3289919924027478
108-55-4,1.0866324159565872
51505-90-9,0.6395792697676219
36329-36-9,0.5143618256068957
91893-39-9,-0.07509402332469095
34790-06-2,0.7823422880853245
616-45-5,1.5130470365255855
532-12-7,0.3577516696854365
62666-20-0,0.8693357512925157
19395-78-9,0.720252789442677
41716-84-1,0.3341387298946331
56368-47-9,0.5876959592448208
79276-58-7,0.48891681138859505
88909-96-0,0.2156035995722229
52637-01-1,0.8263148451322444
104-64-3,1.195074165048268
673-31-4,0.8883999274450428
94-82-6,0.5190116885051868
4635-59-0,0.36409628036219344
27959-26-8,0.889722924965765
63638-93-7,0.7195965066114793
56-17-7,0.7722936860518599
111-41-1,1.3796430126252175
110-85-0,0.9993871300885648
841-77-0,0.25240063383644123
92-54-6,0.826824612558162
95884-49-4,-0.07898548883364771
61655-58-1,0.07330732040334491
14028-44-5,0.03247986162033405
5632-47-3,0.4862705864593517
111-42-2,1.906955474745028
110-91-8,1.2867235950266884
91893-35-5,-0.5317981581807398
26644-46-2,0.5059021505221557
140-79-4,0.4253828532716402
4110-66-1,0.3841287553713833
1072-52-2,1.3472263786231584
120-07-0,1.1569255580876832
92-00-2,0.9406197356204137
1116-54-7,1.1421465546422174
77129-82-9,0.44359146457419785
35627-29-3,0.7986081626679014
60029-23-4,0.14621667888204454
92-53-5,0.6820958831657142
108001-60-1,0.32848801993417037
59-89-2,0.99011444751344
17688-68-5,1.025111877569524
25182-84-7,1.1393635211171917
111-46-6,1.6040518193177786
111-48-8,1.4110885704385612
1892-29-1,1.6096697974969183
504-63-2,1.5315792728456814
10099-72-6,0.6525654733097739
30544-47-9,0.42004503579436275
19721-22-3,0.8037387847758198
111-91-1,0.14283615312416115
123-91-1,1.440941424851655
120-55-8,1.261252912792994
15980-15-1,0.9354937253797134
53061-10-2,-0.5015628331470208
63917-06-6,0.404563552498194
6279-87-4,1.0419177974461435
1070-42-4,0.31033752738115417
5266-08-0,-0.308001897532524
311-44-4,-1.235790610051044
2451-86-7,1.327565464838045
1120-71-4,0.2532372007629643
287-29-6,0.4324786809303028
2550-06-3,0.5678287082638663
505-60-2,0.29538922307764837
100-45-8,0.5062765396213169
64011-70-7,0.8088846064458423
4771-80-6,1.229147709310042
10137-69-6,0.7531984642304014
13042-02-9,0.5061219994448498
4488-57-7,1.033747151570138
57-24-9,-0.3571003544829024
65043-22-3,0.6161151613819646
4781-76-4,1.325942054316057
100-73-2,1.1011768183849038
63915-63-9,0.4067610114029848
110-61-2,0.7901051884888837
1075-76-9,1.1253522265237073
75696-02-5,0.7005961285335255
109-78-4,0.3979496428072451
1071-22-3,0.5637725007863861
542-76-7,0.6848375719295705
26896-48-0,1.0667854331724453
14370-50-4,0.6783412706930123
13887-61-1,0.3972350728812077
23657-27-4,0.8684828754740134
35944-73-1,0.3764162114547767
97901-22-9,0.660878719203464
63007-70-5,0.31285035753571394
25967-29-7,0.8038724343146662
23887-48-1,0.8670834522164704
78246-49-8,-0.11853995624479624
