CASRN,Toxic_knn_rdkit2d-0,Toxic_knn_rdkit2d-1
220899-03-6,0.3941234576371706,0.6058765423628294
68516-73-4,0.9351784548169055,0.06482154518309444
55-37-8,0.0,1.0
64011-88-7,0.05133278403857638,0.9486672159614236
18694-40-1,0.19476665167222854,0.8052333483277715
73590-58-6,0.3078609891343371,0.6921390108656629
21829-25-4,0.6653161427129735,0.33468385728702654
71653-63-9,0.542008384559083,0.45799161544091715
88046-00-8,0.7012395471576539,0.29876045284234604
484-12-8,0.7504909337797163,0.24950906622028365
50563-36-5,0.5317737367892265,0.46822626321077343
77732-09-3,0.2668954855604792,0.7331045144395207
24280-93-1,0.6128940570637822,0.3871059429362178
72705-22-7,0.7004557682905869,0.2995442317094131
132203-70-4,0.38547308514560175,0.6145269148543981
41295-28-7,0.754136919863105,0.24586308013689495
62751-73-9,0.0,1.0
67369-99-7,0.19272327973025347,0.8072767202697465
6962-44-3,0.3095316029470659,0.6904683970529342
74222-97-2,0.8808451769153192,0.11915482308468078
86604-75-3,0.6030611846534155,0.39693881534658454
38168-64-8,0.20547154612231003,0.79452845387769
139958-16-0,0.0,1.0
60568-05-0,0.3971091134036321,0.6028908865963679
4619-66-3,0.6742923634813368,0.3257076365186631
99522-79-9,0.4619426065789512,0.5380573934210487
133908-64-2,0.3967985862486915,0.6032014137513084
105951-93-7,0.7248226897752909,0.2751773102247091
73698-59-6,0.6637025365722728,0.3362974634277272
89226-75-5,0.3215549564759356,0.6784450435240644
91599-74-5,0.3739023961897574,0.6260976038102426
68483-33-0,0.04954014568146075,0.9504598543185392
14763-62-3,0.38640748924983226,0.6135925107501677
123-35-3,0.8808550345459297,0.11914496545407016
30748-29-9,0.23550771519072278,0.7644922848092773
23444-65-7,0.5593889136608767,0.44061108633912327
59204-74-9,0.3808788424742409,0.619121157525759
50765-76-9,0.05580958708200771,0.9441904129179923
50765-74-7,0.09897205007047595,0.9010279499295241
63704-66-5,0.0564705121983804,0.9435294878016196
5205-11-8,0.872684706181849,0.1273152938181511
107-86-8,0.6129046019701678,0.38709539802983206
4479-75-8,0.29329723368688787,0.7067027663131121
101030-72-2,0.3326851816916354,0.6673148183083647
541-47-9,0.6324363121961369,0.36756368780386295
26485-81-4,0.2804808086027508,0.7195191913972492
137927-77-6,0.13680849137760706,0.8631915086223929
137927-78-7,0.10143775168249268,0.8985622483175073
1752-30-3,0.061779496798592334,0.9382205032014077
67-64-1,0.4451106640049605,0.5548893359950395
3748-13-8,0.7391973732252065,0.26080262677479343
2082-81-7,0.7222152975527767,0.27778470244722336
109-16-0,0.48888778756918644,0.5111122124308137
21282-97-3,0.811443150859532,0.18855684914046789
99-48-9,0.5928418978331861,0.4071581021668138
814-78-8,0.42786602300615095,0.572133976993849
110-13-4,0.6058559143749335,0.39414408562506653
123-54-6,0.8303346704742662,0.16966532952573377
8028-48-6,0.6632628945141015,0.33673710548589847
86-92-0,0.34623365944957774,0.6537663405504223
93-68-5,0.4932240370835176,0.5067759629164824
20139-55-3,0.5025288139527716,0.49747118604722834
5185-97-7,0.7591375255128403,0.24086247448715972
128-80-3,0.8902989441169544,0.10970105588304557
10291-28-8,0.7308675594616127,0.2691324405383873
232938-43-1,0.7875239412026109,0.21247605879738912
108-38-3,0.7902384104452653,0.2097615895547347
980-26-7,0.6811978416793332,0.3188021583206668
4403-90-1,1.0,0.0
68908-87-2,0.8313165717900698,0.1686834282099302
6613-44-1,0.6218594036527665,0.3781405963472335
108-69-0,0.0,1.0
1665-48-1,0.07149631461041275,0.9285036853895873
4066-02-8,0.944409578363701,0.05559042163629901
17667-23-1,0.6109782371122289,0.3890217628877712
17291-89-3,0.150667289239483,0.849332710760517
13730-09-1,0.8062610590892109,0.19373894091078908
95-78-3,0.025278518706527035,0.974721481293473
21436-96-4,0.0,1.0
73839-60-8,0.279949258785253,0.720050741214747
3761-53-3,1.0,0.0
89-87-2,0.3453499835364131,0.6546500164635869
105-67-9,0.1358361974693244,0.8641638025306756
80567-67-5,0.5254972796738572,0.47450272032614277
37027-12-6,0.7349371117329626,0.2650628882670374
37027-11-5,0.8077303663915518,0.19226963360844804
589-93-5,0.0,1.0
108-47-4,0.0,1.0
95-47-6,0.838254108533547,0.16174589146645307
120-34-3,0.808802485070294,0.19119751492970607
95-64-7,0.0,1.0
95-65-8,0.36454806536059825,0.6354519346394017
72364-91-1,0.4263655391600626,0.5736344608399374
1799-79-7,0.0,1.0
83-88-5,0.7406270186752018,0.25937298132479825
17291-84-8,0.4919464070137647,0.5080535929862353
87-62-7,0.0,1.0
88069-67-4,0.46302372425009397,0.536976275749906
5294-61-1,0.13384763070275824,0.8661523692972417
3416-26-0,0.06230681515549112,0.9376931848445088
77191-36-7,0.36405443299223395,0.635945567007766
7361-61-7,0.0,1.0
57021-61-1,0.3971099182142971,0.6028900817857028
91-97-4,0.7877906269756962,0.21220937302430382
72-57-1,1.0,0.0
4548-53-2,1.0,0.0
30544-72-0,0.32927321026775974,0.6707267897322402
30544-71-9,0.2655901449742023,0.7344098550257977
67129-08-2,0.353002149542364,0.646997850457636
576-26-1,0.1776101410103009,0.8223898589896991
47465-97-4,0.5125343125930231,0.48746568740697704
21554-20-1,0.5183470661526266,0.4816529338473734
3875-72-7,0.5310540180505592,0.4689459819494408
6360-54-9,1.0,0.0
21894-02-0,0.3882911917537799,0.6117088082462201
4418-66-0,0.6906297144823949,0.3093702855176051
5825-79-6,0.19718107636073195,0.8028189236392681
119462-56-5,0.6217052668861861,0.3782947331138139
122-00-9,0.4256550222190658,0.5743449777809341
625-84-3,0.05613584752509227,0.9438641524749077
67-51-6,0.0,1.0
20404-97-1,0.4798930836269638,0.5201069163730362
123-32-0,0.0,1.0
147160-51-8,0.5075698270132785,0.4924301729867216
147160-52-9,0.4973037999697453,0.5026962000302547
53112-28-0,0.6323985026262232,0.36760149737377673
144651-06-9,0.9469408769255694,0.05305912307443057
108-50-9,0.0,1.0
25724-50-9,0.06005574354892014,0.9399442564510799
95-26-1,0.12138409724238129,0.8786159027576188
2216-45-7,0.9422943664893856,0.05770563351061449
129423-54-7,0.9383110202292169,0.061688979770783095
64039-28-7,0.5907407769857503,0.4092592230142496
5724-56-1,0.8091482293844023,0.1908517706155977
61-68-7,0.5220619362298704,0.4779380637701296
65089-17-0,0.13560378836856016,0.8643962116314398
50892-23-4,0.1315262077288413,0.8684737922711587
89427-22-5,0.0,1.0
84596-57-6,0.6539927028015445,0.34600729719845547
1901-26-4,0.43608436795673855,0.5639156320432614
28802-49-5,0.07453987258730384,0.9254601274126962
47000-92-0,0.32403201130491677,0.6759679886950832
302964-08-5,0.4212335968843406,0.5787664031156595
72-44-6,0.24371808445644763,0.7562819155435524
963-34-8,0.44493672157068787,0.555063278429312
3476-88-8,0.36717054120690595,0.632829458793094
3214-64-0,0.11692893130006073,0.8830710686999392
28562-70-1,0.626620083930887,0.373379916069113
21312-10-7,0.7659544349655043,0.2340455650344956
65183-11-1,0.11882175094496765,0.8811782490550323
6358-85-6,1.0,0.0
13051-49-5,0.6339766120519277,0.3660233879480723
57-97-6,0.7467289910897998,0.25327100891020005
62450-06-0,0.18547528025403964,0.8145247197459604
3520-72-7,0.8002826459039777,0.1997173540960223
5910-89-4,0.0,1.0
73840-48-9,0.7482356210473886,0.2517643789526114
74050-94-5,0.9014917070146511,0.09850829298534891
10049-83-9,0.799954244421516,0.2000457555784839
74037-55-1,0.8764078740831981,0.12359212591680199
73840-49-0,0.8175318694858034,0.1824681305141966
168152-68-9,0.0,1.0
729-99-7,0.8508718779550748,0.1491281220449252
15911-15-6,0.05925338443122848,0.9407466155687716
431-03-8,0.6379072939062568,0.36209270609374317
55290-64-7,0.22292529494881838,0.7770747050511816
6092-18-8,0.19549034815903119,0.8045096518409688
67-03-8,0.3372081062339718,0.6627918937660281
21452-18-6,0.6681665000326912,0.3318334999673088
56619-72-8,0.39643192826529905,0.603568071734701
17433-39-5,0.6475139585943038,0.3524860414056961
10268-78-7,0.3327795185625241,0.667220481437476
4321-69-1,1.0,0.0
5003-48-5,0.8635241969986324,0.13647580300136766
39864-15-8,0.9311261273773962,0.06887387262260385
19249-34-4,0.9376427884492172,0.06235721155078278
13256-19-4,0.5618736897018495,0.43812631029815047
111-21-7,0.8546244999247273,0.14537550007527264
111-55-7,0.7658868006401438,0.23411319935985633
7250-71-7,0.8180260123772676,0.18197398762273242
869-29-4,0.5518287126408461,0.448171287359154
642-83-1,0.8213471865811466,0.17865281341885342
10140-75-7,0.4523739266380638,0.5476260733619362
5459-90-5,0.541776446972671,0.4582235530273291
108-24-7,0.5873846729720369,0.41261532702796316
2624-43-3,0.7463780661983749,0.25362193380162523
115-33-3,0.7674192666450067,0.2325807333549933
14008-48-1,0.5870959155314251,0.4129040844685748
1466-82-6,0.9386519941804575,0.0613480058195425
2678-29-7,0.5375854439683658,0.46241455603163417
32509-66-3,0.81785496958562,0.18214503041438
6277-14-1,0.7013399750464131,0.2986600249535869
128-37-0,0.4217691595783551,0.5782308404216449
66575-29-9,0.5967925523514407,0.4032074476485593
40374-15-0,0.0,1.0
116-66-5,0.4655475630677786,0.5344524369322213
356-12-7,0.9385552512095192,0.061444748790480744
80024-58-4,0.17382198040977964,0.8261780195902203
117467-28-4,0.9424759995296238,0.05752400047037616
125055-56-3,0.0,1.0
27726-31-4,0.8701065983963175,0.12989340160368237
98-51-1,0.9084131332228295,0.09158686677717065
88-60-8,0.10600791234913999,0.89399208765086
3896-11-5,0.5947425087260553,0.4052574912739448
15148-80-8,0.10783114472702279,0.8921688552729772
36556-75-9,0.33043034389355935,0.6695696561064407
75-97-8,0.6392387598767312,0.36076124012326877
3204-27-1,0.05020711478258136,0.9497928852174187
5902-51-2,0.39752156801397626,0.6024784319860238
540-88-5,0.8664291531145483,0.1335708468854518
26944-48-9,0.7498288443905465,0.25017115560945347
4785-72-2,0.0,1.0
22791-20-4,0.0,1.0
20417-83-8,0.06203516801699847,0.9379648319830016
16339-21-2,0.47337749616953223,0.5266225038304677
22791-33-9,0.0,1.0
3056-93-7,0.4762559539839642,0.5237440460160359
272451-65-7,0.3472050157645936,0.6527949842354063
2889-58-9,0.6602383450055499,0.33976165499445016
2094-99-7,0.7064843534555881,0.29351564654441176
78-59-1,0.6558734583104262,0.3441265416895738
471-01-2,0.6302532275274687,0.3697467724725314
19213-12-8,0.49470219798767034,0.5052978020123297
17191-84-3,0.48472448167839755,0.5152755183216026
2873-97-4,0.601638716992475,0.3983612830075251
74277-15-9,0.45680508059195346,0.5431949194080465
123-42-2,0.7968256914377938,0.2031743085622062
5986-38-9,0.6541009745428966,0.3458990254571034
1118-39-4,0.8939318735681983,0.10606812643180175
103-07-1,0.921983055681477,0.078016944318523
151-05-3,0.9352693639454167,0.06473063605458337
13466-78-9,0.833065785079597,0.16693421492040292
147-47-7,0.19655008753128972,0.8034499124687102
69103-20-4,0.7710030097424566,0.22899699025754336
15545-38-7,0.850883080375333,0.149116919624667
80-56-8,0.8296388433560872,0.17036115664391274
70174-49-1,0.6492859289961147,0.35071407100388524
4501-58-0,0.8187349400986689,0.1812650599013312
15440-51-4,0.969002556450343,0.030997443549656972
15545-42-3,0.9262394872547459,0.0737605127452541
28175-97-5,0.556201020430289,0.4437989795697111
82657-04-3,0.3787694912366583,0.6212305087633417
79538-32-2,0.340968551838036,0.6590314481619641
128-51-8,0.7988467429849668,0.20115325701503312
4478-63-1,0.6905553057287191,0.3094446942712809
18172-33-3,0.3203741923864745,0.6796258076135254
642-78-4,0.8874560892160438,0.11254391078395622
1847-24-1,0.9398812776351873,0.060118722364812645
13412-64-1,0.8909114575903601,0.10908854240963994
59-53-0,0.7334383603561478,0.26656163964385204
40374-20-7,0.0,1.0
22791-34-0,0.0,1.0
23930-19-0,0.7392532828212199,0.2607467171787801
152-62-5,0.7250983883440973,0.2749016116559027
1164-92-7,0.7290166829363293,0.2709833170636707
119302-24-8,0.5538072725940318,0.4461927274059681
507-59-5,0.5109588539490867,0.4890411460509133
507-60-8,0.34984022979303664,0.6501597702069634
34184-82-2,0.6616952889601241,0.338304711039876
514-36-3,0.8813209250430242,0.11867907495697583
77017-20-0,0.8251466349533609,0.174853365046639
51022-69-6,0.7556123287784098,0.24438767122159014
18470-08-1,0.16359025310859018,0.8364097468914099
13265-01-5,0.7469417436750082,0.25305825632499185
1920-21-4,0.882731288272689,0.117268711727311
17702-57-7,0.0,1.0
14144-91-3,0.0,1.0
64050-03-9,0.0,1.0
82875-36-3,0.7644043208407387,0.23559567915926122
6923-22-4,0.1318133319741241,0.8681866680258759
82875-39-6,0.7186745006366103,0.28132549936338963
49564-57-0,0.7067882141307983,0.29321178586920166
137521-50-7,0.8025059229578269,0.19749407704217303
137521-61-0,0.79474506634715,0.2052549336528501
137521-60-9,0.801363995472112,0.19863600452788788
82875-45-4,0.8824009024123477,0.1175990975876524
82875-42-1,0.8506122587259225,0.14938774127407753
5248-39-5,0.16353567139602662,0.8364643286039734
3566-00-5,0.0,1.0
64748-15-8,0.12051112697455273,0.8794888730254474
13687-28-0,0.057940146060172774,0.9420598539398272
500008-45-7,0.39523052185456153,0.6047694781454386
14628-06-9,0.12472035983583964,0.8752796401641604
137521-58-5,0.8634653996128028,0.1365346003871973
137521-53-0,0.8700394121158648,0.12996058788413511
137521-52-9,0.8642386086132324,0.13576139138676752
137521-57-4,0.881022819996838,0.11897718000316211
137521-56-3,0.919815428968078,0.0801845710319219
137521-54-1,0.7895092114544126,0.21049078854558748
4116-10-3,0.4204713558391949,0.5795286441608051
51481-61-9,0.30110490547288266,0.6988950945271174
34839-70-8,0.28718243348104167,0.7128175665189583
54903-57-0,0.39930536163899233,0.6006946383610077
14260-40-3,0.27852006014551306,0.721479939854487
21787-80-4,0.20089406630171638,0.7991059336982836
1129-41-5,0.40095859325813893,0.599041406741861
21124-13-0,0.0,1.0
57647-53-7,0.13121017833123477,0.8687898216687653
17526-94-2,0.23406123809626045,0.7659387619037396
644-64-4,0.0,1.0
58-15-1,0.3638581350858483,0.6361418649141516
98617-19-7,0.12524642994055354,0.8747535700594465
141-66-2,0.12421225241632564,0.8757877475836744
1165-48-6,0.6184133901498974,0.38158660985010256
69884-15-7,0.13085972789157926,0.8691402721084207
68104-02-9,0.08836238146610707,0.911637618533893
2867-47-2,0.7029740431787767,0.29702595682122335
57614-25-2,0.25409241063730503,0.745907589362695
102410-39-9,0.2598314847866855,0.7401685152133145
341-69-5,0.10848754225677056,0.8915124577432294
102410-37-7,0.16020193224181897,0.839798067758181
74758-13-7,0.253234328340702,0.7467656716592981
31635-40-2,0.5884393247343558,0.4115606752656442
99-97-8,0.05332394129850561,0.9466760587014944
55-80-1,0.26201312995669596,0.737986870043304
21540-35-2,0.26817035186383725,0.7318296481361627
7203-89-6,0.0,1.0
15545-48-9,0.2528401235301046,0.7471598764698955
28217-97-2,0.2757961270500875,0.7242038729499124
132147-50-3,0.28987430812358367,0.7101256918764162
535-89-7,0.1375220322854215,0.8624779677145786
20240-98-6,0.0,1.0
5810-11-7,0.48070862092127853,0.5192913790787214
32150-76-8,0.3818317833416036,0.6181682166583964
63979-29-3,0.18378044485306913,0.8162195551469309
3789-78-4,0.5273395770462979,0.4726604229537022
21677-26-9,0.4671029622722553,0.5328970377277447
127-19-5,0.6030660126111622,0.3969339873888378
1933-50-2,0.1878389929957949,0.8121610070042052
87344-16-9,0.2006839110908723,0.7993160889091276
6493-05-6,0.17309371181409355,0.8269062881859064
68-89-3,0.3217887778383527,0.6782112221616473
88338-63-0,0.1254075949365772,0.8745924050634228
25601-84-7,0.17116380243072613,0.8288361975692738
22787-53-7,0.11963577161652296,0.8803642283834769
54473-31-3,0.04745214555515167,0.9525478544448484
98124-07-3,0.2501480161423045,0.7498519838576955
87344-06-7,0.20582863250348193,0.7941713674965181
88149-59-1,0.2733459463303999,0.7266540536696001
365400-11-9,0.3403987498674059,0.6596012501325941
550-28-7,0.6367580230277591,0.363241976972241
36304-84-4,0.06343155629169973,0.9365684437083003
62783-50-0,0.07210177899325856,0.9278982210067415
62783-49-7,0.026925625038138876,0.9730743749618611
26155-31-7,0.0,1.0
62783-48-6,0.06257970468913072,0.9374202953108692
86135-39-9,0.0635543079995415,0.9364456920004585
80087-26-9,0.055112303912884276,0.9448876960871158
98124-05-1,0.32746733596838884,0.6725326640316112
2398-96-1,0.4709859938285996,0.5290140061714004
80-11-5,0.4036506962400573,0.5963493037599428
31642-65-6,0.0,1.0
93738-40-0,0.40237076781937803,0.5976292321806219
64092-48-4,0.25189052429399517,0.748109475706005
30652-11-0,0.571859743379974,0.42814025662002597
27223-35-4,0.7338037444890023,0.2661962555109976
79442-83-4,0.07356377572563394,0.926436224274366
60-80-0,0.10701699786466057,0.8929830021353394
34552-84-6,0.5603908549528189,0.4396091450471811
116337-71-4,0.6443353705180861,0.35566462948191396
64049-33-8,0.3802240102803648,0.6197759897196353
71561-11-0,0.39620914873217433,0.6037908512678257
34375-78-5,0.42161145527772287,0.5783885447222772
83-07-8,0.2815257722095153,0.7184742277904846
40373-39-5,0.0,1.0
40374-17-2,0.0,1.0
80086-85-7,0.123099198613159,0.876900801386841
7417-67-6,0.05895842197231086,0.9410415780276892
3196-50-7,0.17805773974765957,0.8219422602523404
5039-78-1,0.5129655402202503,0.48703445977974963
60-31-1,0.4178561135855075,0.5821438864144924
12225-18-2,0.804198520983221,0.19580147901677897
10605-03-5,0.27642188467755885,0.7235781153224412
86135-92-4,0.3270072833108728,0.6729927166891272
16006-75-0,0.627943443158135,0.37205655684186506
64011-84-3,0.05985399226696958,0.9401460077330304
298-01-1,0.0,1.0
57846-35-2,0.05689402527315447,0.9431059747268455
55-38-9,0.0,1.0
14086-35-2,0.09637130231831967,0.9036286976816803
3761-42-0,0.0,1.0
83-79-4,0.3685992481998092,0.6314007518001908
82230-53-3,0.27604248493687006,0.72395751506313
4433-79-8,0.5336098749822401,0.46639012501775995
65008-94-8,0.47802447616338495,0.521975523836615
30011-11-1,0.5291139451764081,0.4708860548235919
143390-89-0,0.8091564874154048,0.19084351258459528
5826-85-7,0.17390560771607974,0.8260943922839202
2255-17-6,0.0,1.0
122-14-5,0.0,1.0
51356-08-2,0.048933037883847064,0.9510669621161529
22620-72-0,0.1166286340968865,0.8833713659031136
2703-61-9,0.3216334437108871,0.678366556289113
10420-33-4,0.8794756058485407,0.12052439415145924
72732-56-0,0.24408860251210052,0.7559113974878995
58186-27-9,0.7412577978909697,0.2587422021090304
153-87-7,0.1950918999659931,0.8049081000340069
82875-38-5,0.7084791011281942,0.2915208988718057
185119-76-0,0.927355314624768,0.07264468537523217
79277-27-3,0.9307992804157793,0.06920071958422075
13265-60-6,0.06124053607028868,0.9387594639297113
1741-11-3,0.12669484197525185,0.8733051580247482
3566-76-5,0.0,1.0
3344-14-7,0.0,1.0
30560-19-1,0.12614926742087876,0.8738507325791213
22502-03-0,0.6918869692264883,0.3081130307735118
3131-27-9,0.687225358209483,0.31277464179051695
104-20-1,0.6354250403404373,0.36457495965956266
42924-53-8,0.6310320974716187,0.3689679025283813
122-48-5,0.5491504521003292,0.45084954789967085
39562-22-6,0.7419666737152298,0.2580333262847702
105-45-3,0.6699605901109145,0.33003940988908553
122-84-9,0.700819810102391,0.29918018989760903
5437-98-9,0.5184013117049434,0.4815986882950566
52793-11-0,0.688724782137853,0.31127521786214696
3610-27-3,0.8297317903259054,0.17026820967409462
629-38-9,0.7122609798191638,0.2877390201808361
110-49-6,0.8094869496155741,0.19051305038442584
93-51-6,0.3879613358437291,0.6120386641562708
99-75-2,0.8269625419289699,0.17303745807103008
13684-63-4,0.7552748254397417,0.2447251745602583
80-48-8,0.6045496144284409,0.395450385571559
55232-81-0,0.2741051648002764,0.7258948351997236
80689-16-3,0.6262233665105932,0.3737766334894067
25956-17-6,1.0,0.0
23287-26-5,0.7166947376346241,0.28330526236537595
14205-39-1,0.532597890836241,0.46740210916375896
68779-00-0,0.7977559743600505,0.20224402563994937
943-88-4,0.6695783806084288,0.3304216193915712
73698-62-1,0.6004812006577863,0.3995187993422136
82-57-5,0.5848354731483332,0.4151645268516667
17392-83-5,0.869116098996368,0.1308839010036319
64037-75-8,0.5754555796276895,0.4245444203723105
64037-74-7,0.6851124063221026,0.3148875936778975
13515-40-7,0.8785197848763656,0.12148021512363448
82199-12-0,0.20221979443136007,0.7977802055686399
61320-65-8,0.7964687961822945,0.20353120381770545
50-07-7,0.35524552961148914,0.6447544703885109
75511-23-8,0.5341210814261558,0.4658789185738442
82875-41-0,0.6996924987169173,0.3003075012830826
20168-99-4,0.19716346570685908,0.8028365342931408
67370-00-7,0.4371226260760384,0.5628773739239616
27035-30-9,0.5305921626614427,0.46940783733855734
65189-78-8,0.04482832588649103,0.955171674113509
53164-05-9,0.12757329648344462,0.8724267035165555
62751-72-8,0.0,1.0
67369-98-6,0.10508098040311722,0.8949190195968827
60051-79-8,0.09904205807335056,0.9009579419266495
31230-24-7,0.37419358554058785,0.6258064144594122
79510-48-8,0.867254508015101,0.132745491984899
94125-34-5,0.943597597122148,0.05640240287785198
82097-50-5,0.9182408866593756,0.08175911334062434
5652-84-6,0.537343472904484,0.46265652709551586
38205-64-0,0.3897029315273061,0.6102970684726938
22862-76-6,0.45075630516587645,0.5492436948341236
82273-25-4,0.8056865256464811,0.19431347435351878
93-28-7,0.719328841154882,0.280671158845118
64485-93-4,1.0,0.0
2636-25-1,0.134032662289114,0.8659673377108861
23793-23-9,0.7311437625749995,0.26885623742500064
161193-03-9,0.7397914325677968,0.2602085674322032
3120-74-9,0.32182259308679717,0.6781774069132028
66505-63-3,0.3516784003789768,0.6483215996210232
14143-28-3,0.34354365148152183,0.6564563485184781
1671-49-4,0.27297964997860275,0.7270203500213972
106904-09-0,0.42632906548432764,0.5736709345156725
122836-35-5,0.5940071355462619,0.40599286445373806
763-32-6,0.5058670006345862,0.49413299936541377
4786-19-0,0.08417552117701489,0.915824478822985
62599-49-9,0.8124329592403787,0.1875670407596212
563-47-3,0.3266230004751215,0.6733769995248786
78-85-3,0.4845706860717718,0.5154293139282282
126-98-7,0.07946579065116462,0.9205342093488355
30950-27-7,0.5277805335152754,0.4722194664847245
79-39-0,0.32448052244388453,0.6755194775561155
923-02-4,0.368594681889123,0.631405318110877
19243-95-9,0.2505102286309754,0.7494897713690245
2164-09-2,0.3421602054809332,0.6578397945190667
79-41-4,0.41461756989802356,0.5853824301019763
4513-53-5,0.40424861555490055,0.5957513844450996
3683-12-3,0.8182151349912933,0.18178486500870672
2144-53-8,0.4004797159092438,0.5995202840907561
30674-80-7,0.2114230262908709,0.788576973709129
52628-03-2,0.3718664672511443,0.6281335327488556
1464-69-3,0.37496559144192604,0.6250344085580739
70293-55-9,0.933494523347721,0.06650547665227899
1888-94-4,0.4078455565882289,0.592154443411771
96-05-9,0.5502976698663584,0.4497023301336415
2495-37-6,0.8037096613367105,0.1962903386632896
23395-20-2,0.3956522525362086,0.6043477474637915
1637-39-4,0.23129663477735282,0.7687033652226472
58458-52-9,0.5799997312337362,0.42000026876626384
58458-54-1,0.45768206048860643,0.5423179395113935
58458-56-3,0.2648307617662109,0.7351692382337891
756-91-2,0.5375398559082238,0.46246014409177616
50370-12-2,0.8672861678376019,0.13271383216239815
89-25-8,0.45981892227434795,0.540181077725652
119-17-5,0.46769796495057403,0.532302035049426
123312-89-0,0.2672546835662623,0.7327453164337376
1071-73-4,0.8178194236184111,0.1821805763815889
853-34-9,0.14390713819373868,0.8560928618062613
5471-51-2,0.7016790180724174,0.2983209819275826
123-76-2,0.869904439924013,0.13009556007598705
2610-86-8,0.3453455106742184,0.6546544893257816
152-72-7,0.4640698526318541,0.5359301473681459
81-82-3,0.3992714167355838,0.6007285832644162
53460-80-3,0.5406609936132786,0.4593390063867215
102-01-2,0.3384995212852939,0.6615004787147061
93-70-9,0.4546617971101147,0.5453382028898853
33353-01-4,0.6683058461396247,0.3316941538603753
34580-66-0,0.0,1.0
78-95-5,0.2706793452810652,0.7293206547189348
108-88-3,0.6998633697993332,0.30013663020066683
21173-27-3,0.736618500339704,0.26338149966029606
72239-30-6,0.0,1.0
589-18-4,0.3419664894429383,0.6580335105570618
622-97-9,0.6605718698936834,0.33942813010631656
104-87-0,0.4836336123707739,0.516366387629226
104-85-8,0.7593723244227549,0.24062767557724501
77054-11-6,0.6291113208481236,0.37088867915187634
80834-73-7,0.06263890228043642,0.9373610977195636
80834-70-4,0.1195160690846777,0.8804839309153224
720-94-5,0.4184271784642359,0.5815728215357642
6138-79-0,0.0,1.0
134308-13-7,0.7413056950697855,0.25869430493021445
56461-34-8,0.28580325157185243,0.7141967484281475
58955-82-1,0.06084487164657869,0.9391551283534213
63980-34-7,0.3992354214927581,0.6007645785072419
637-60-5,0.0,1.0
622-58-2,0.7146592045169761,0.28534079548302393
1631-28-3,0.326163341155577,0.6738366588444231
99-99-0,0.3476439170708001,0.6523560829291999
26447-14-3,0.2863943027283202,0.7136056972716797
101-94-0,0.7503068720236163,0.24969312797638374
137927-72-1,0.11073077925127643,0.8892692207487236
614-34-6,0.7334491531730465,0.2665508468269535
607-88-5,0.7320231669161203,0.26797683308387954
78-31-9,0.6456213477945383,0.35437865220546166
72051-45-7,0.49141044613668217,0.5085895538633178
1424-48-2,0.439632448816217,0.560367551183783
70-55-3,0.5693151628498015,0.4306848371501984
78521-39-8,0.6871381821546925,0.3128618178453075
123199-94-0,0.7097499694351872,0.2902500305648127
1156-19-0,0.8818792300847818,0.11812076991521817
21187-98-4,0.8276461207823391,0.17235387921766077
1576-35-8,0.596213981772934,0.40378601822706595
127-65-1,0.4243191355124728,0.5756808644875272
4083-64-1,0.4107670616006184,0.5892329383993815
80-41-1,0.3215636606906055,0.6784363393093944
6837-93-0,1.0,0.0
106-43-4,0.5878819303502371,0.41211806964976283
108-89-4,0.0,1.0
569-65-3,0.2972584389948254,0.7027415610051745
72619-36-4,0.09241062094923978,0.9075893790507602
91-62-3,0.12452902819849562,0.8754709718015045
92-48-8,0.9087246365587546,0.09127536344124543
98519-19-8,0.0,1.0
1711-06-4,0.5179378846385149,0.4820621153614852
108-44-1,0.0,1.0
85-72-3,0.6026660914213626,0.3973339085786373
63-99-0,0.5147014400616424,0.4852985599383576
621-29-4,0.34129633343859955,0.6587036665614004
104683-52-5,0.062305664022538336,0.9376943359774617
80834-68-0,0.061650462621070844,0.9383495373789291
91-99-6,0.6280297085085779,0.37197029149142213
29218-27-7,0.32493523871925206,0.675064761280748
108-39-4,0.30531568490522226,0.6946843150947777
88599-49-9,0.9771004734404137,0.022899526559586204
88599-68-2,1.0,0.0
122277-25-2,0.9835380049163563,0.01646199508364371
1596-09-4,0.6178189859366701,0.38218101406333
57933-19-4,0.07254735421084559,0.9274526457891545
16154-78-2,0.16034812045445765,0.8396518795455423
1147-41-7,0.6816219892908096,0.3183780107091903
956317-36-5,0.35272284799995074,0.6472771520000492
122277-24-1,0.9746452135975822,0.0253547864024178
53988-10-6,0.1991516053042169,0.8008483946957832
399-77-9,0.0,1.0
1435-71-8,0.4759045235673813,0.5240954764326187
5504-68-7,0.30504917538786286,0.6949508246121371
610-39-9,0.09549237650954505,0.904507623490455
119-33-5,0.314739246982401,0.6852607530175989
2445-83-2,0.19014299616464592,0.8098570038353541
92-36-4,0.3490668548090264,0.6509331451909737
88-44-8,0.8956894860250274,0.10431051397497258
57524-15-9,0.14101647870563497,0.8589835212943651
695-34-1,0.0,1.0
125055-80-3,0.0,1.0
108-99-6,0.0,1.0
1603-41-4,0.021107924176741694,0.9788920758232584
53179-13-8,0.19067789655335302,0.809322103446647
125055-79-0,0.0,1.0
82159-09-9,0.32628319701447994,0.6737168029855201
618-85-9,0.1566887199614723,0.8433112800385277
504-15-4,0.11567090546754337,0.8843290945324567
