CASRN,EPA_svm_rdkit2d-1,EPA_svm_rdkit2d-2,EPA_svm_rdkit2d-3,EPA_svm_rdkit2d-4
64951-25-3,0.021689247117019927,0.08172943785693612,0.8159066336851432,0.08067468134090049
64951-33-3,0.014890599694102053,0.029848935648804954,0.8094645511278514,0.14579591352924162
98389-04-9,0.0025663852981801984,0.02294485330313441,0.3116996344544563,0.6627891269442291
80463-89-4,0.016261437670218246,0.0924821373616724,0.6499166410523425,0.2413397839157666
14419-01-3,0.03133187018858067,0.1662845054788707,0.47888620773167856,0.32349741660087034
24141-01-3,0.027438832538551797,0.37491652008607024,0.4796962431354741,0.11794840423990392
69353-21-5,0.05760621330427662,0.4375392966902933,0.4679715641705686,0.03688292583486147
63-75-2,0.03677326551179663,0.411485065097441,0.474627575981301,0.07711409340946147
139886-04-7,0.4800389061906827,0.29811013140442244,0.19200389392812695,0.02984706847676808
39885-14-8,0.07056367717637084,0.4475530734160272,0.41730306513456034,0.0645801842730416
66794-74-9,0.07576437908877015,0.35984315649532456,0.4553933778873135,0.10899908652859149
14759-04-7,0.06951192919125976,0.15559980874982626,0.7545975566065182,0.020290705452395696
22958-08-3,0.05249895310973906,0.7135593599623273,0.20415753089936672,0.02978415602856664
5965-13-9,0.0668040203184512,0.7075184660927506,0.16403594209548075,0.0616415714933175
125-29-1,0.044876978296912166,0.520706202574421,0.3894297436656902,0.04498707546297661
52-28-8,0.06257046574294194,0.6182138939019001,0.29045499359419086,0.02876064676096717
3688-66-2,0.0469571442517657,0.2678536946218417,0.5789972991987539,0.10619186192763863
123253-03-2,0.7301643589278044,0.11135163694483112,0.10374354629273634,0.054740457834628074
494799-38-1,0.058110587890519726,0.13214247714994637,0.7312218053997387,0.07852512955979532
88678-31-3,0.05457853170676247,0.055869507768029784,0.33908189530647304,0.5504700652187351
181274-17-9,0.1072516137899719,0.23851962133306726,0.36117154382949473,0.29305722104746573
123277-35-0,0.2819463748152823,0.3485509683152609,0.22646210851283088,0.14304054835662594
123253-07-6,0.22561923032918585,0.5089855800648792,0.17047958052189147,0.0949156090840435
56796-39-5,0.022082129681641357,0.07308930381096301,0.32034127364711645,0.5844872928602788
75498-96-3,0.02294983404146162,0.08118315543649707,0.4087105456016532,0.4871564649203885
74356-00-6,0.036020019065938366,0.10751832756192041,0.3484666016765585,0.5079950516955826
1746-81-2,0.025795706434953526,0.10291745875662477,0.7670286628758185,0.10425817193260309
330-55-2,0.022522073509904154,0.12408871260330728,0.7986565214952119,0.05473269239157644
13360-45-7,0.04229612093327226,0.21752450030106138,0.6616490773078917,0.07853030145777488
5588-33-0,0.2134212360008499,0.3508659394533465,0.4123077278655652,0.02340509668023797
98565-18-5,0.27225498444437407,0.12025542106980859,0.34851985032947724,0.2589697441563401
23903-11-9,0.056973466454661094,0.554734961712069,0.3519886688311964,0.03630290300207356
1555-58-4,0.024570060318548904,0.2164414646000503,0.7354770733372262,0.023511401744174605
1229-69-2,0.15503730890717185,0.2207311174590432,0.5846571631611933,0.0395744104725916
86-12-4,0.06190059915114645,0.34564006417272325,0.47856115191097687,0.11389818476515357
53-89-4,0.08139586418990996,0.2540336486151507,0.6127794475556891,0.05179103963925015
132-18-3,0.13293779360001526,0.5773618439092949,0.24725643691393204,0.04244392557675795
1057-81-4,0.05398656484170671,0.38689052030380594,0.38389180409561485,0.17523111075887238
57081-55-7,0.028737912262176715,0.31835713106020375,0.611504510127391,0.041400446550228696
29075-61-4,0.07957227937033645,0.20665409483873876,0.5953094641639844,0.11846416162693998
15574-96-6,0.033416583592320005,0.14322123561491928,0.6150843588450491,0.20827782194771166
34580-14-8,0.062234263631375575,0.4189605559313821,0.4489916739969295,0.06981350644031295
969-33-5,0.040468934973735264,0.3573341899339223,0.49330991258657225,0.1088869625057701
60086-22-8,0.08224998342397248,0.2301855555466612,0.5582386301870174,0.1293258308423489
78104-11-7,0.28489849563702146,0.22437158546415578,0.4754004099139684,0.015329508984854218
72468-85-0,0.03108678227773995,0.35067880972874105,0.5632083023063901,0.05502610568712926
440-17-5,0.07407644747325194,0.3415380021069163,0.4822180242708269,0.10216752614900462
24632-48-2,0.041126840590502325,0.5169874171156821,0.3656861852686857,0.07619955702512984
56217-90-4,0.03710917931685889,0.16138830612120264,0.722372624389274,0.0791298901726643
29868-97-1,0.01835989078500016,0.1934316118883805,0.6049707323190388,0.18323776500758046
33354-22-2,0.018390176156289913,0.11926501060516254,0.6496630675930186,0.21268174564552902
57342-05-9,0.02991664415339435,0.24436808448957825,0.6271973493045137,0.09851792205251357
24140-98-5,0.030123992318945088,0.5784926670558912,0.3127761475026671,0.07860719312249627
22487-46-3,0.029263623489881964,0.7008839482648003,0.21719484954474616,0.05265757870057168
106017-08-7,0.02521093139062386,0.0769058760360743,0.5025162699747361,0.3953669225985655
1977-11-3,0.028074211664663885,0.4630282670014365,0.46758302061445306,0.041314500719446735
5786-21-0,0.02977162380521794,0.4672468509890788,0.42833394351409776,0.07464758169160544
1977-10-2,0.053042221264466546,0.522936017774561,0.35677769789914743,0.06724406306182502
14052-80-3,0.03686709431089822,0.5238787412126497,0.3392102493194463,0.10004391515700581
16339-07-4,0.04325047103204475,0.1971291752602801,0.7186502656195303,0.04097008808814482
63905-05-5,0.12649618377403823,0.26979233693739446,0.5512087636052964,0.05250271568327143
55-86-7,0.251514893440275,0.5735154286526641,0.17033968435220617,0.004629993554854517
17780-75-5,0.030934099938617128,0.4364873487531291,0.46862430259333177,0.06395424871492189
1553-34-0,0.06357894902412828,0.38066465705803193,0.5429775610837455,0.012778832834094062
2975-36-2,0.03764856808953908,0.42683168068331495,0.4773291544916092,0.05819059673553662
1982-37-2,0.06335474024643739,0.20699025900705129,0.6370021385976914,0.09265286214882006
26786-32-3,0.011234306242473183,0.2646699020125029,0.6287903043572441,0.09530548738777984
31139-87-4,0.0433366284392123,0.21848876053859626,0.6363376685472935,0.10183694247489782
139886-24-1,0.06688846346943718,0.8343336725410709,0.04484835366340882,0.05392951032608334
23327-57-3,0.03370969726266657,0.39040104026092937,0.5616615017431805,0.014227760733223573
306-07-0,0.07009440440393755,0.545165540928747,0.33962190437237055,0.045118150294945175
150433-14-0,0.07305086325481232,0.13102180327095223,0.6116690680451564,0.1842582654290791
24600-36-0,0.10848409361558434,0.058592072010937586,0.7211974049119312,0.11172642946154701
5060-56-0,0.01958024154605494,0.1642128700093668,0.7574866167599341,0.058720271684644235
19974-69-7,0.22664720415842443,0.5608796950487863,0.20434961742539196,0.008123483367397316
22952-87-0,0.05405588072354256,0.6042016964816705,0.27334208093416196,0.06840034186062523
54-11-5,0.03686843864732717,0.39406176776164403,0.5406829722490355,0.028386821341993284
60634-70-0,0.351393421538212,0.25878215804701227,0.37211201300393565,0.017712407410840292
54301-19-8,0.055255913144496134,0.5783264698168681,0.25424024773350784,0.11217736930512809
32033-21-9,0.02712193914252619,0.6512859273844389,0.24983813219176365,0.07175400128127077
74627-35-3,0.4831046220781721,0.35312578325437166,0.14170023270916549,0.022069361958290495
51473-23-5,0.08378677970773603,0.27311197124954173,0.5872981807246321,0.055803068318090496
116979-34-1,0.021771191109384174,0.6339778207147486,0.2824105838763313,0.0618404042995357
116979-31-8,0.10221566691167931,0.6460914894716587,0.22939588515441064,0.022296958462251472
116979-33-0,0.03303605825751223,0.6404496923571763,0.2755398560469665,0.05097439333834505
116979-30-7,0.07917535965502609,0.6323526554163356,0.25869059948243683,0.029781385446201573
24381-37-1,0.022756905139833812,0.1357959842380356,0.7947988033255872,0.04664830729654319
125-52-0,0.13489918451146737,0.34292322831675565,0.49445534864529456,0.027722238526482524
872-50-4,0.02440989332345046,0.21685250697688868,0.661207275319448,0.09753032438021304
93-90-3,0.03193028353585653,0.19570638474299687,0.7285258970189753,0.043837434702171364
6232-56-0,0.09544908289899805,0.15573765316628374,0.4897204407214175,0.25909282321330096
88475-55-2,0.17365811591516112,0.21468520465307595,0.5957322698801729,0.015924409551589892
2079-00-7,0.009782346118111058,0.04438210181079414,0.17848075626477553,0.7673547958063195
6903-79-3,0.17537848453380275,0.05256817018824712,0.37231172554460096,0.39974161973334915
27942-00-3,0.0162472393534685,0.0731908993949855,0.7986801200635051,0.11188174118804085
59-05-2,0.013179934504812467,0.10856445968759552,0.36855427227539894,0.509701333532193
69-81-8,0.03409510160376971,0.15390609542391734,0.3976874093270259,0.41431139364528763
68787-95-1,0.10049487033233673,0.6568457041415499,0.23395370094606455,0.008705724580048788
21820-82-6,0.08185519786370637,0.5006989612470032,0.3750762418540729,0.04236959903521768
153719-38-1,0.1611373940238728,0.4705879558991,0.35096511636756955,0.017309533709457866
153719-23-4,0.04442690886448298,0.18950301419346696,0.6505163415907151,0.11555373535133466
63906-70-7,0.02950731137648311,0.3109552564351338,0.6272185805638325,0.03231885162455074
3655-88-7,0.1160725687722444,0.31398644936268133,0.46736265126857124,0.10257833059650304
51026-28-9,0.07761883573084455,0.6075035402143122,0.31016696504455854,0.004710659010284579
13256-11-6,0.06310048153522106,0.5141566821945207,0.4086921086694149,0.014050727600843454
16339-16-5,0.1771060920206234,0.44057236082284085,0.36657379519299754,0.015747751963538167
13256-22-9,0.11275326116250904,0.18498517246021523,0.48672996303027366,0.21553160334700208
46948-72-5,0.0500184769480401,0.08078647238461265,0.6738978312392422,0.19529721942810468
67584-55-8,0.19783412177821771,0.4917621410282015,0.25270814463183955,0.057695592561741275
4960-47-8,0.00611796547437057,0.1089441999361848,0.7273605454850638,0.15757728910438099
59756-60-4,0.0588960291484158,0.08988221361309531,0.6516733814136685,0.19954837582482052
63927-73-1,0.03687401558909882,0.2692150141113408,0.554454373133367,0.1394565971661933
77639-70-4,0.05214660373327021,0.17048907055440976,0.7130261875312031,0.06433813818111674
132907-72-3,0.05196133940665172,0.13013914017385808,0.7108508902417148,0.10704863017777526
60-56-0,0.05571645017140754,0.21220974057315736,0.6687808221780732,0.06329298707736222
446-86-6,0.012680572980345056,0.10206465787087063,0.6173811429315386,0.2678736262172456
7560-83-0,0.03513947811546502,0.260814545980685,0.5635196441383549,0.14052633176549512
132-17-2,0.04803941795795756,0.6951697365851972,0.24481591627649532,0.011974929180349543
2169-75-7,0.01630155300099825,0.11203563406490714,0.8026390911572147,0.0690237217768799
51-55-8,0.04081337366649347,0.1841658990413887,0.7335999281446106,0.04142079914750705
51460-26-5,0.04454749601627588,0.07550597832527578,0.3494053941860852,0.5305411314723631
80-77-3,0.02209600464231654,0.09102515469596097,0.7077768157501378,0.17910202491158472
5571-97-1,0.01846810924248443,0.14651830487432657,0.5687413525210121,0.266272233362177
13131-19-6,0.029322433863543138,0.35139356592659093,0.5774192526331432,0.041864747576722684
5432-28-0,0.023446016447448554,0.17027708394643035,0.788266358435655,0.018010541170466254
346-18-9,0.07772415906667453,0.10765256227843213,0.6273482316392259,0.18727504701566736
135-07-9,0.15674919958389855,0.07550753157192089,0.4128747677090735,0.3548685011351071
1121-07-9,0.05812027380928764,0.13902375181056809,0.5411231385182597,0.26173283586188406
64057-88-1,0.05682905060435701,0.4158348004085398,0.47265291980052904,0.05468322918657406
63716-37-0,0.07040930141745325,0.6117516126072898,0.2739715897556799,0.043867496219576765
3543-75-7,0.06489134870712539,0.19261043737753347,0.56544445986354,0.17705375405180113
80845-35-8,0.032339108748914845,0.5027209510426169,0.3783078128486839,0.08663212735978422
78467-28-4,0.06774921747295908,0.21775899653330447,0.6272254001267102,0.08726638586702651
78467-30-8,0.0552660124839412,0.14771870495748937,0.748181207718143,0.048834074840426615
78483-93-9,0.028511696030785114,0.07118967938844936,0.8351712059455519,0.06512741863521335
7492-29-7,0.023351140572093174,0.35293166500029993,0.5875646990519642,0.03615249537564296
2011-67-8,0.03800728784593343,0.30515281635695424,0.5831150606527759,0.07372483514433663
1622-62-4,0.03150637677079978,0.07489962390164995,0.7482311677898874,0.14536283153766288
3900-31-0,0.01649088088918103,0.13297378236770166,0.558410965750809,0.29212437099230815
5903-13-9,0.5495281591107469,0.127970728850076,0.2395991309135458,0.0829019811256314
123172-56-5,0.009384016486306263,0.08580966166531973,0.7727769531314208,0.1320293687169528
123172-62-3,0.01422168146606835,0.12109739641921378,0.7161185039710828,0.148562418143635
123172-59-8,0.020683094894735285,0.11515552606600676,0.7628415348246596,0.10131984421459887
74859-42-0,0.03448168752493796,0.10835243553642146,0.3847648578435903,0.4724010190950501
63744-49-0,0.04175967894851866,0.39767184098918124,0.4998716048205723,0.06069687524172762
13993-65-2,0.025579297887170192,0.38154169148589295,0.5648591563279846,0.028019854298952297
124824-14-2,0.033440644498301586,0.3676012134206176,0.49888105908628294,0.10007708299479788
84542-20-1,0.6399166427257487,0.10496386555118165,0.13209866793924901,0.12302082378382047
84529-63-5,0.2992218555387277,0.23676609453481132,0.31959476453564445,0.14441728539081664
84529-59-9,0.6045774296388617,0.20702233412037604,0.14622992971999688,0.04217030652076529
64037-23-6,0.018733167536338097,0.26463953063687345,0.6840840489010276,0.032543252925760956
37385-92-5,0.02195855533774511,0.18902783073865811,0.7081052268836218,0.08090838703997519
54903-63-8,0.01850072801301294,0.07539999160975232,0.8496662750157277,0.05643300536150701
123172-44-1,0.03626364492450736,0.17606200650920564,0.7111620793678275,0.07651226919845944
54903-65-0,0.05590029112077949,0.18136208863545508,0.6999368573416859,0.06280076290207894
5790-90-9,0.017975268197908546,0.1085808073798822,0.8253489135268292,0.04809501089538017
1740-11-0,0.6808126730048871,0.15037123847686604,0.1093842282121898,0.05943186030605718
63755-05-5,0.013721701671103453,0.3362929555897008,0.5392810827451363,0.11070425999405939
20354-26-1,0.02199691618608757,0.08567074697612007,0.8287785888559491,0.06355374798184354
614-00-6,0.08175461424174643,0.3019941011978357,0.597300553808342,0.01895073075207592
7431-19-8,0.08692510072117773,0.3731785408166944,0.5185632512538686,0.02133310720825894
99-80-9,0.08585849474449467,0.5638512389869819,0.3391181016793565,0.011172164589166755
69781-06-2,0.13852669796303593,0.5209275021072723,0.3239246009134307,0.016621199016260912
16219-99-1,0.7253371570544105,0.16785965177213022,0.09887408999256617,0.007929101180892831
69658-91-9,0.11842969799398631,0.6278598086607907,0.24441869293651247,0.00929180040871055
25505-98-0,0.009158222043447618,0.1577147342647326,0.7635679793648112,0.0695590643270085
684-93-5,0.09986130724016178,0.5492420078018397,0.3098841090463615,0.04101257591163688
70-25-7,0.13897661405486783,0.16565499364835765,0.645215454561509,0.05015293773526537
13860-69-0,0.04387570935725464,0.16738433512756787,0.582802216557111,0.2059377389580666
80087-46-3,0.02893418532164469,0.11953747809954832,0.6977570859653507,0.1537712506134563
80463-78-1,0.016295939067907314,0.07172267793828847,0.7735170863642894,0.13846429662951487
80087-19-0,0.04185583593253531,0.09584493145805044,0.7465449692826434,0.11575426332677098
30034-03-8,0.017559500103803454,0.0723014660552249,0.4216137639498608,0.48852526989111084
1084-23-7,0.03880125894048711,0.09499729959055075,0.8007683500617804,0.06543309140718137
2682-20-4,0.07820877903056353,0.2534635992939718,0.6427621895167954,0.025565432158669247
631-93-6,0.008488749638474527,0.36513581424895974,0.543546570580236,0.0828288655323294
34042-85-8,0.03568409702004572,0.12844527640997638,0.4027419820233801,0.4331286445465978
59804-37-4,0.1599035517386848,0.6505504425554474,0.11991318538303278,0.06963282032283548
123253-06-5,0.1805243082375837,0.5562444974487005,0.15079780735726084,0.11243338695645509
123277-33-8,0.3468695944083105,0.10587827381375804,0.2417725433761886,0.30547958840174305
123253-02-1,0.6742066700210521,0.24501694566275325,0.04662185790041108,0.0341545264157834
90101-16-9,0.06786024554973032,0.25881400591736775,0.3987752767407014,0.2745504717922005
123277-34-9,0.09326680316119688,0.21542244185406778,0.27485830994924065,0.41645244503549433
39794-99-5,0.0750207584110166,0.6556678323364589,0.2143724735747619,0.054938935677762826
535-83-1,0.08963150216958789,0.07918855492343035,0.5104090071039412,0.3207709358030405
2447-54-3,0.010911328859908798,0.5457537756620763,0.09603981236778404,0.34729508311023083
14901-08-7,0.007244920919622212,0.03781308823508117,0.4999593409083489,0.45498264993694765
75-52-5,0.1506355016734759,0.6080676481310373,0.21036038324549328,0.030936466949993358
1420-40-2,0.034293200682105875,0.6094592389134573,0.34337417263413506,0.01287338777030149
60-26-4,0.0556806185953226,0.515181748687075,0.4133680086862431,0.015769624031359182
69-27-2,0.16608536240865368,0.115325434958755,0.6888018339164768,0.029787368716114728
110528-94-4,0.05076553318670736,0.4492600462106612,0.4134582853347907,0.08651613526784067
13254-33-6,0.03136464112119455,0.15655322999778332,0.6656763193694274,0.14640580951159474
106966-25-0,0.05456882102399406,0.2055844074189379,0.5382178556831473,0.20162891587392084
32765-81-4,0.06978378340753091,0.404438770107553,0.5187748256962413,0.007002620788674737
44992-01-0,0.1555450603657342,0.336621242504784,0.45807637207722846,0.04975732505225351
51-83-2,0.08312312540518464,0.2702978548888703,0.527963141982368,0.11861587772357732
987-78-0,0.1209001384397985,0.13141897811914222,0.4037387254751931,0.3439421579658662
999-81-5,0.07205907304310623,0.27377017617736427,0.646974833051493,0.0071959177280365594
2758-06-7,0.02380417334874694,0.16841572890663326,0.8002147898851131,0.007565307859506499
5110-69-0,0.05789972285864935,0.6309656094450199,0.3066772720364438,0.004457395659886872
6645-46-1,0.02169846827886644,0.05684067635799327,0.4347390474724042,0.4867218078907359
56-93-9,0.036313271864317154,0.2093808349163779,0.7413722147085012,0.012933678510804
107-43-7,0.0769348249224975,0.14224120474731908,0.3182071762029561,0.4626167941272274
76144-81-5,0.03262512255041596,0.2538418469927697,0.3095649453580342,0.40396808509877996
35035-05-3,0.02605844750986179,0.07524159670879219,0.44325940278152276,0.45544055299982344
15302-91-7,0.04847273634930701,0.15798626603045515,0.6718256230622499,0.12171537455798816
62-97-5,0.14073563966512026,0.28594531288336894,0.5479154174937453,0.02540362995776518
596-51-0,0.06572017097747497,0.16669911556774422,0.7328510993002033,0.034729614154577794
46830-22-2,0.1338971551017792,0.4597264858177162,0.35260817584993087,0.053768183230573786
561-43-3,0.06421803129277164,0.1876606801164691,0.7144263423664928,0.03369494622426659
13025-69-9,0.07781772255269864,0.16057703116079655,0.733666533483494,0.027938712803010635
14652-09-6,0.04235467524736744,0.2339041901634131,0.6981714632418511,0.025569671347368435
4317-14-0,0.05238541157270109,0.1713599847625004,0.6614709667681087,0.11478363689669002
2747-31-1,0.021061376759928974,0.32655098340304173,0.40274387888017094,0.24964376095685875
3688-65-1,0.06456406944142198,0.5319755242802511,0.27030869294747933,0.13315171333084802
15351-05-0,0.043045918970227505,0.09771594835711496,0.8263538077542142,0.03288432491844341
30817-43-7,0.05054692034047117,0.3707455486543142,0.500679451668941,0.07802807933627384
4269-88-9,0.055047670869628314,0.4869905658952615,0.33842536614719904,0.11953639708791139
144-12-7,0.1684613118692594,0.1781198011244186,0.6088019171862522,0.04461696982006965
21216-78-4,0.038990540667033405,0.11501277664028835,0.8149346554332213,0.031062027259456573
35425-83-3,0.11320501879580451,0.5525573302313223,0.30088193404252933,0.033355716930343886
71731-58-3,0.03451314752102291,0.1583626067724683,0.5711598184055329,0.23596442730097608
7529-22-8,0.011465896797144914,0.17280648593291378,0.39596178786277947,0.4197658294071621
302-70-5,0.39899656196055167,0.2400243650295166,0.2787311588630702,0.08224791414686136
101670-74-0,0.18136775407706332,0.12232224183216753,0.652752995906552,0.04355700818421721
63516-07-4,0.10241377275119468,0.1701017861875955,0.66100142276683,0.0664830182943798
63869-28-3,0.04473955583140149,0.1520082767638275,0.6049583541658942,0.19829381323887665
24815-24-5,0.036448930250321164,0.5528561708629341,0.23549549113465015,0.1751994077520949
50-55-5,0.03144722747950472,0.07897700722357295,0.7485963814237088,0.14097938387321404
1062-48-2,0.03248701186991419,0.17772548230002272,0.5900136862663449,0.19977381956371845
54110-25-7,0.015036484990962615,0.13466821973842796,0.5966990396058897,0.25359625566471966
122185-09-5,0.005827671207706423,0.024927286811816583,0.6784833307960989,0.29076171118437827
1178-29-6,0.08995519370395003,0.6491248457094286,0.2079649816215215,0.05295497896509991
73573-42-9,0.02612782135187432,0.22099416203784808,0.7070869044241788,0.045791112186098555
6429-04-5,0.0342842008926725,0.25257611447233264,0.630172042332205,0.08296764230278998
81182-04-9,0.030261010902745807,0.14812094768970693,0.7684355250213121,0.05318251638623481
4880-82-4,0.029406218762408638,0.2220731173659361,0.7024684340842243,0.04605222978743086
6879-02-3,0.09908995972440912,0.09362663046102558,0.7661214370339893,0.041161972780576477
122-10-1,0.4346604119593495,0.40704090122596637,0.12248155608887747,0.03581713072580662
1795-58-0,0.04943581922332467,0.4687985062319941,0.4626637379161451,0.01910193662853602
3700-89-8,0.031848156321373416,0.5457131550333513,0.3940893049272456,0.028349383718029652
76541-72-5,0.3714123744878861,0.4691606029347365,0.14085606535924203,0.01857095721813513
690-49-3,0.12995031877899363,0.06255203173112947,0.6914834591008329,0.11601419038904379
3383-96-8,0.5782385562665614,0.2626801790376333,0.11987450822422008,0.039206756471585204
3356-57-8,0.07153657594859489,0.6083032522158205,0.24397955542251198,0.07618061641307232
1174-83-0,0.2095714537517675,0.41592583024788876,0.31154830700637626,0.06295440899396725
2782-70-9,0.13124606598775054,0.7127077120468797,0.08113487547023213,0.07491134649513778
5930-71-2,0.12537449245208968,0.10236113197221948,0.7438802851722431,0.028384090403447634
1185-55-3,0.0034522005483835906,0.020623197756620314,0.49909336675658067,0.47683123493841534
208465-21-8,0.03770300098159913,0.086369518236425,0.6513224271676159,0.2246050536143601
37894-46-5,0.011856584095270723,0.0461659243268189,0.844540982010047,0.09743650956786354
1067-53-4,0.005341892698905055,0.04174962866898492,0.8241970207382808,0.12871145789382926
53808-87-0,0.01708012231248595,0.0714498320263291,0.8752108242451242,0.03625922141606095
58306-30-2,0.024119550512360758,0.13141264329227917,0.5187214064770326,0.32574639971832736
919-76-6,0.20414160043767826,0.3237169986344857,0.4182957761581426,0.05384562476969346
751-73-5,0.09141869861907692,0.5456520304266218,0.2394777098141594,0.1234515611401418
35543-24-9,0.0510413140649937,0.42987886923680696,0.44112623822029695,0.07795357847790232
41716-93-2,0.01610765080407959,0.08387517448483697,0.6567291219947663,0.24328805271631712
26328-04-1,0.03124708938455909,0.10493152664145071,0.7107487203994253,0.15307266357456503
82697-76-5,0.013023548015170062,0.04933732050538319,0.2779704525787149,0.6596686789007319
635-41-6,0.02374171812731876,0.06005119592106425,0.6131462579229091,0.30306082802870815
35619-65-9,0.04163216480470418,0.19844937382199068,0.6796125353163842,0.08030592605692116
5914-66-9,0.025545358638290286,0.16078423553418508,0.7451610253376821,0.06850938048984229
24050-58-6,0.01661006934246563,0.13212786277634536,0.6290706954693052,0.2221913724118835
1532-12-3,0.034134406578246866,0.24567000941003575,0.6064112090559539,0.11378437495576386
102324-40-3,0.04392376181672906,0.2531268372509278,0.5373670188014967,0.16558238213084656
144740-53-4,0.016018622117087652,0.11252620934026425,0.3345997086707755,0.5368554598718728
101477-54-7,0.02459391680975399,0.11517715323845065,0.6620780134839757,0.1981509164678195
100596-38-1,0.0026327431649107733,0.0626129055016819,0.7437615729413802,0.19099277839202727
757-86-8,0.04076743015762992,0.5660184931581611,0.35365724493932865,0.03955683174488
2778-04-3,0.41855280884315865,0.32370251537681843,0.19624833406251221,0.061496341717510776
15037-64-6,0.11027592209730715,0.5045461972261379,0.35532004714858917,0.02985783352796572
3581-11-1,0.12351923815222005,0.490129202012087,0.3350615184370127,0.05129004139868014
950-37-8,0.5347640312276917,0.3564371687938179,0.0711486560299506,0.03765014394853965
2487-90-3,0.007391650333862257,0.030436760035597612,0.369352637866969,0.5928189517635715
1760-24-3,0.018517209697313405,0.08903091331717773,0.6906103825529485,0.20184149443256014
15396-00-6,0.33258356437559927,0.40016384174116737,0.2052064256918292,0.0620461681914041
2530-87-2,0.024918419789517875,0.13000144182946988,0.5673855388218494,0.2776945995591628
2996-92-1,0.01501651022632307,0.07704629865108385,0.7869279268970167,0.12100926422557627
121-45-9,0.01710720760199961,0.139424061492869,0.5947102185952859,0.24875851230984525
512-56-1,0.11117192651733789,0.04642419221452115,0.5507832048571661,0.29162067641097494
3069-29-2,0.02793827241494967,0.09730556466290953,0.799074047352823,0.07568211556931789
17865-32-6,0.018301040922106396,0.09316968123143504,0.7576778968531432,0.13085138099331547
3027-21-2,0.0803111824253465,0.34367723896510843,0.5374129357916861,0.03859864281785876
681-06-1,0.1281604702808482,0.37868893466134085,0.4324313678180124,0.060719227239798716
2587-90-8,0.7501338005714967,0.22701474377971098,0.01829579488675461,0.004555660762037753
4752-35-6,0.4601606431359137,0.42910922199606927,0.10516477174092626,0.005565363127091058
54473-43-7,0.09704610930123098,0.29217805629474125,0.5444971771750161,0.06627865722901202
3254-63-5,0.33798147634400016,0.5319412762203157,0.11895614310279443,0.011121104332889833
3070-16-4,0.14511801279584602,0.5995215058251696,0.2470463293675063,0.008314152011478395
152-20-5,0.6937317051024052,0.1886692319100407,0.09348173650283564,0.02411732648471857
2953-29-9,0.12390004698126407,0.6593712753689276,0.20411895167131816,0.012609725978490166
6504-77-4,0.009433718800583767,0.07490165146712217,0.8040729999228451,0.11159162980944907
110-71-4,0.006952299077785038,0.07186861826834788,0.5329206393661029,0.38825844328776404
111-96-6,0.007220982510546974,0.03847104582526815,0.361661786503889,0.5926461851602959
143-24-8,0.003463126219254975,0.040734054673361955,0.5405852751700405,0.4152175439373429
4431-83-8,0.0035120669928558413,0.03609407384798613,0.5512361005556429,0.4091577586035155
71850-03-8,0.0036737313767304138,0.01654653721141628,0.49905121527947643,0.48072851613237716
10232-93-6,0.06121473744543734,0.45273938422505655,0.32929246199014256,0.1567534163393633
117-82-8,0.007048059616475392,0.030670947794938105,0.7763749657066343,0.1859060268819521
3753-18-2,0.05587274990266713,0.046906299324380875,0.318111594971721,0.5791093558012311
109-87-5,0.009869882781435076,0.048517944381373045,0.3499508622830293,0.5916613105541629
117428-22-5,0.008293531022176883,0.16072248493744654,0.5890622242145557,0.2419217598258209
131860-33-8,0.0036623927527868155,0.088784493496288,0.5682711223240549,0.33928199142687065
34758-84-4,0.018174755910710796,0.1062929928320655,0.6783674443981244,0.19716480685909954
1125-88-8,0.005347814098198746,0.04936387744535388,0.7216306991181096,0.22365760933833753
20627-73-0,0.029755936144164205,0.12493529723380145,0.7264048188461364,0.1189039477758981
81098-60-4,0.03342897866667507,0.18046336942192673,0.6299136335359456,0.15619401837545252
77402-03-0,0.0139479309453128,0.1623020293786946,0.6410611112614393,0.18268892841455317
106-79-6,0.0051693835265543345,0.015517639614223751,0.4710269412952281,0.5082860355639941
627-93-0,0.005141264856763168,0.011966894274733946,0.5000292996214031,0.48286254124709976
106-65-0,0.0070851449883479415,0.02676548537064158,0.4064878851482434,0.5596614844927672
1830-54-2,0.014116771392564818,0.060220991444240785,0.5652195668110294,0.36044267035216526
108-59-8,0.013369309086246329,0.06262065400190248,0.5385463174271237,0.3854637194847272
674773-12-7,0.006260947929544806,0.04388756668988975,0.5862048014059997,0.36364668397456534
111753-73-2,0.060780131269932466,0.130755545935733,0.6127902905578018,0.19567403223653249
78967-07-4,0.02182907281057385,0.28011880799771366,0.4621465366754722,0.2359055825162402
101-70-2,0.008670329463981774,0.021386487576893615,0.7891924005870852,0.18075078237203937
150-78-7,0.016914902398092454,0.154873155962675,0.7232674526886579,0.10494448895057469
96719-64-1,0.014232464308452859,0.12243706777212872,0.7803999808794219,0.08293048703999671
27318-87-2,0.006472927847488121,0.05468200357975168,0.6990362898273899,0.23980877874537004
93-02-7,0.010957229076971341,0.06776369898380534,0.7048869163791899,0.21639215556003336
74697-34-0,0.01934917824728214,0.08592641538302741,0.31620033736583614,0.5785240690038542
96719-51-6,0.007759678634314482,0.06189463758268166,0.8155601277945995,0.11478555598840424
89-39-4,0.042722339157282636,0.10285890967514058,0.45267809610969245,0.40174065505788475
