CASRN,Toxic_svm_ecfp6bits-0,Toxic_svm_ecfp6bits-1
6837-93-0,0.7904994459937202,0.20950055400627973
106-43-4,0.12775277013480152,0.8722472298651983
108-89-4,0.2950999473894253,0.7049000526105748
569-65-3,0.10110599858026935,0.8988940014197304
72619-36-4,0.4903948651843942,0.5096051348156055
91-62-3,0.314187730422608,0.6858122695773919
92-48-8,0.4766442059332673,0.5233557940667326
98519-19-8,0.10251289839632785,0.8974871016036721
1711-06-4,0.48351704150227914,0.5164829584977209
108-44-1,0.16233897938744304,0.8376610206125568
85-72-3,0.8623625188912332,0.13763748110876708
63-99-0,0.6325770035218928,0.36742299647810717
621-29-4,0.21972552492821126,0.7802744750717887
104683-52-5,0.10765828316907573,0.8923417168309243
80834-68-0,0.2905281826295809,0.7094718173704192
91-99-6,0.5516911803674646,0.4483088196325354
29218-27-7,0.5,0.5
108-39-4,0.3022254020994346,0.6977745979005656
88599-49-9,0.8964807061370569,0.10351929386294316
88599-68-2,0.8803204976585834,0.1196795023414168
122277-25-2,0.8103378061976259,0.18966219380237406
1596-09-4,0.42388181594591945,0.5761181840540808
57933-19-4,0.14007998721565174,0.8599200127843483
16154-78-2,0.17478432187181178,0.8252156781281884
1147-41-7,0.8402243944553042,0.15977560554469564
956317-36-5,0.4904344113479276,0.5095655886520722
122277-24-1,0.9003246242925756,0.09967537570742419
53988-10-6,0.30483878894968774,0.6951612110503123
399-77-9,0.11640963006314123,0.8835903699368587
1435-71-8,0.35371410303213174,0.6462858969678683
5504-68-7,0.5558084338787037,0.44419156612129634
610-39-9,0.10856904196212935,0.8914309580378706
119-33-5,0.1827093117056508,0.8172906882943491
2445-83-2,0.36913762328191735,0.6308623767180825
92-36-4,0.29049476189625295,0.709505238103747
88-44-8,0.8140578320356455,0.1859421679643544
57524-15-9,0.169136832736603,0.8308631672633969
695-34-1,0.13314220636458066,0.8668577936354193
125055-80-3,0.2951230861338224,0.7048769138661777
108-99-6,0.11999739217841944,0.8800026078215807
1603-41-4,0.1269027184093655,0.8730972815906345
53179-13-8,0.32489541629215624,0.6751045837078439
125055-79-0,0.40627789319926716,0.5937221068007328
82159-09-9,0.6448667305198492,0.3551332694801507
618-85-9,0.3125701222305597,0.6874298777694404
504-15-4,0.49202590664072005,0.50797409335928
41621-49-2,0.551581895499445,0.44841810450055497
182349-12-8,0.3660846712573428,0.6339153287426572
874-66-8,0.34255346271178017,0.6574465372882197
27776-01-8,0.5296007246529066,0.4703992753470933
72239-32-8,0.17653225515398796,0.8234677448460119
898566-17-1,0.38794484011364877,0.6120551598863513
50454-68-7,0.2787699059493431,0.7212300940506566
529-19-1,0.1896967992549764,0.8103032007450238
73987-51-6,0.41921114035052687,0.5807888596494731
90-12-0,0.20296184700185732,0.7970381529981426
2853-69-2,0.079918453381748,0.9200815466182518
7055-03-0,0.6886830229460056,0.3113169770539944
71753-20-3,0.3222493699170543,0.6777506300829457
65871-41-2,0.21429063148210561,0.7857093685178943
71077-34-4,0.9304994706384766,0.06950052936152347
95-80-7,0.26109619376577714,0.738903806234223
99-55-8,0.2605098449755375,0.7394901550244625
95-79-4,0.2164528213763615,0.7835471786236384
136-80-1,0.5211876120620171,0.47881238793798275
93-69-6,0.2122998444831173,0.7877001555168825
135-63-7,0.8133363290921308,0.1866636709078691
614-68-6,0.2637208146542057,0.7362791853457944
131-79-3,0.44679070745761856,0.5532092925423815
584-84-9,0.4582500723070013,0.5417499276929989
28005-74-5,0.39499774620693456,0.6050022537930653
4067-01-0,0.23272626329804502,0.767273736701955
6422-83-9,0.3501808481064268,0.6498191518935732
96-98-0,0.8130526117972736,0.1869473882027264
119-32-4,0.14852316494116855,0.8514768350588316
121-14-2,0.2726449765835985,0.7273550234164016
95-48-7,0.11348462119701391,0.8865153788029859
2835-95-2,0.3591211756023507,0.6408788243976493
6775-25-3,0.28218737008225536,0.7178126299177444
59-47-2,0.5509068935971332,0.4490931064028671
6055-48-7,0.2744428456962545,0.7255571543037457
2210-79-9,0.347897157906451,0.6521028420935491
55543-68-5,0.3551204716543073,0.6448795283456926
14491-59-9,0.24510958165997815,0.7548904183400218
88599-47-7,0.8540694701074661,0.14593052989253372
88599-48-8,0.7641265359679525,0.2358734640320475
88-19-7,0.5158118767337243,0.4841881232662758
95-49-8,0.1535551568458842,0.8464448431541158
95-73-8,0.15764967331238372,0.842350326687616
7745-91-7,0.1990528335765515,0.8009471664234483
90-33-5,0.5892550557558339,0.4107449442441661
4394-77-8,0.1947462953813418,0.8052537046186582
53083-96-8,0.3271528411511197,0.6728471588488805
2246-44-8,0.2941223709355725,0.7058776290644277
4934-55-8,0.658514582564507,0.3414854174354931
95-69-2,0.16922496201444365,0.8307750379855564
21787-81-5,0.5105283166956464,0.4894716833043536
83-34-1,0.20945013008119923,0.7905498699188008
54935-04-5,0.815698076319468,0.1843019236805322
24283-57-6,0.647226665533527,0.35277333446647285
64036-72-2,0.2530685179506593,0.7469314820493407
619-15-8,0.18603093522843173,0.8139690647715683
2581-34-2,0.3769534051107475,0.6230465948892526
89427-10-1,0.0840506946839307,0.9159493053160693
83-40-9,0.6712010604633025,0.32879893953669753
74697-60-2,0.7322741341561456,0.26772586584385444
1570-64-5,0.32498632004859357,0.6750136799514065
174063-87-7,0.6235007715674561,0.3764992284325439
17514-68-0,0.21803565702134384,0.7819643429786562
1084-65-7,0.5706662138467286,0.42933378615327145
69226-39-7,0.7842215424486835,0.21577845755131667
69226-40-0,0.8292526731115055,0.17074732688849442
130-17-6,0.7560917045290292,0.24390829547097084
88599-69-3,0.8149681474275661,0.18503185257243365
14863-40-2,0.09523905006252781,0.9047609499374721
644-62-2,0.7821953378838516,0.2178046621161481
88-51-7,0.9080565898103486,0.09194341018965127
7585-41-3,0.9615373636522195,0.03846263634778059
89427-05-4,0.16445262062782798,0.8355473793721719
89427-04-3,0.0902965956102904,0.9097034043897098
1603-40-3,0.053773375717679144,0.9462266242823207
100299-08-9,0.1858773871122806,0.8141226128877193
125055-81-4,0.20394980939515261,0.7960501906048476
2312-76-7,0.20138736803487542,0.7986126319651247
481-42-5,0.625294968982949,0.374705031017051
116288-88-1,0.35890716459662836,0.6410928354033716
616-02-4,0.54663351407402,0.45336648592598
30516-87-1,0.8250188600340628,0.17498113996593742
3056-17-5,0.7810235418746327,0.21897645812536698
626-48-2,0.6946565054100097,0.3053434945899904
56-04-2,0.5414714494632007,0.4585285505367992
20344-15-4,0.09421734292513342,0.9057826570748667
18591-81-6,0.22913189146283727,0.7708681085371627
101708-02-5,0.24810676059048176,0.7518932394095182
101708-01-4,0.35889389906853447,0.6411061009314656
1824-81-3,0.1121143522078598,0.8878856477921401
72-80-0,0.22962348711973526,0.7703765128802647
98967-40-9,0.2742494290477718,0.7257505709522278
1453-58-3,0.270249130362116,0.7297508696378839
822-36-6,0.17389680017108072,0.8261031998289194
641571-11-1,0.11516349947145346,0.8848365005285466
100365-72-8,0.3705485667014412,0.6294514332985587
121552-61-2,0.49263857875650724,0.5073614212434927
1131-18-6,0.06215083206034114,0.9378491679396588
70803-10-0,0.2563026786340676,0.7436973213659323
125055-64-3,0.138788431756845,0.8612115682431551
125055-63-2,0.17936340109326043,0.8206365989067397
125055-61-0,0.15100228839716756,0.8489977116028325
125055-65-4,0.3087917791861946,0.6912082208138056
125055-67-6,0.1353215245578612,0.8646784754421387
125055-75-6,0.13757411629902971,0.8624258837009703
122-57-6,0.7165171125707145,0.2834828874292856
32979-83-2,0.7823772534204233,0.21762274657957664
25398-39-4,0.39323109328150274,0.6067689067184973
78-98-8,0.6688223826707056,0.3311776173292944
591-12-8,0.5245019407078113,0.47549805929218847
1013-99-6,0.6772566684036672,0.32274333159633284
10004-44-1,0.4414974119333341,0.5585025880666659
25046-79-1,0.9039991390241575,0.09600086097584241
59-63-2,0.6539210442475787,0.34607895575242126
723-46-6,0.7492994843541542,0.25070051564584583
554-14-3,0.2974882487281361,0.7025117512718636
101030-71-1,0.4899253185979798,0.5100746814020201
65489-04-5,0.2545254822193364,0.7454745177806638
21342-85-8,0.12891689153551542,0.8710831084644847
148-01-6,0.39286011788913533,0.6071398821108647
823-40-5,0.18124105606633079,0.8187589439336691
35572-78-2,0.17853533903658314,0.821464660963417
87-60-5,0.23447390931728482,0.7655260906827152
13710-19-5,0.7061693440153154,0.2938306559846846
17737-65-4,0.6042541753778611,0.3957458246221389
606-20-2,0.12316499990763376,0.8768350000923664
19406-51-0,0.32065808916109195,0.679341910838908
497-56-3,0.46459589489426883,0.5354041051057312
83-42-1,0.19249454290306714,0.807505457096933
608-25-3,0.35259873774760975,0.6474012622523904
14745-61-0,0.19194744619412177,0.8080525538058781
4467-21-4,0.13696776462022536,0.8630322353797747
321-55-1,0.13436928025562014,0.8656307197443798
77605-73-3,0.7778324318650895,0.22216756813491062
89427-03-2,0.10865859827118632,0.8913414017288137
89427-23-6,0.1984983779485216,0.8015016220514785
89427-24-7,0.21689080673380923,0.7831091932661909
17788-00-0,0.12118952862511947,0.8788104713748807
52603-48-2,0.43646944168869983,0.5635305583113002
89427-21-4,0.1276102953133665,0.8723897046866333
89427-36-1,0.08727673465873903,0.9127232653412609
89427-40-7,0.07844363338255393,0.9215563666174461
58348-97-3,0.5795926252612651,0.4204073747387351
28782-19-6,0.27008835776228995,0.72991164223771
89427-31-6,0.16448494525905308,0.8355150547409469
63498-62-4,0.21306478379532204,0.786935216204678
4228-99-3,0.1464640321655653,0.8535359678344348
75511-25-0,0.5,0.5
147-61-5,0.790083179307358,0.20991682069264167
78415-72-2,0.666623010424709,0.33337698957529094
119615-63-3,0.36294083127516874,0.6370591687248311
15878-08-7,0.1279511663831167,0.8720488336168833
520-09-2,0.1563167818001372,0.8436832181998629
6814-58-0,0.2058222804067462,0.7941777195932539
106266-06-2,0.30847263298200456,0.6915273670179956
144598-75-4,0.3534060949934106,0.6465939050065894
1003-52-7,0.1256317974173841,0.8743682025826159
5496-04-8,0.22440877822530547,0.7755912217746945
17364-41-9,0.2889026962165996,0.7110973037834003
524-36-7,0.7645510575353605,0.23544894246463957
73855-29-5,0.6955514631815526,0.3044485368184475
58-56-0,0.8199387233932026,0.18006127660679727
876-85-7,0.6326526171156144,0.3673473828843856
13331-81-2,0.4826407996886292,0.5173592003113708
73987-24-3,0.3474978818844972,0.6525021181155027
73908-94-8,0.522190336394601,0.477809663605399
82-82-6,0.862872329206842,0.13712767079315794
73839-78-8,0.788633841494251,0.21136615850574897
2856-75-9,0.5739297597368179,0.42607024026318197
59035-98-2,0.3046930164264804,0.6953069835735195
7331-25-1,0.429711752506,0.5702882474940001
109293-97-2,0.43326618710622655,0.5667338128937734
39242-73-4,0.3415993593194729,0.6584006406805271
126055-15-0,0.4029088408241919,0.5970911591758078
168152-87-2,0.16596875956916413,0.834031240430836
63979-28-2,0.22172723329240468,0.7782727667075953
23696-28-8,0.5621332573367663,0.4378667426632338
98-86-2,0.5716259743688163,0.42837402563118365
735-52-4,0.6972273085659167,0.30277269143408314
42018-31-5,0.2743283194767779,0.7256716805232222
968-81-0,0.8999022014193822,0.10009779858061771
91040-94-7,0.6813176280117609,0.3186823719882392
99-03-6,0.7405126581649639,0.2594873418350363
121-89-1,0.5609689516860035,0.43903104831399653
53944-40-4,0.5870874704167903,0.4129125295832096
72492-12-7,0.8270608399780295,0.1729391600219706
40187-51-7,0.6913324326567947,0.30866756734320505
110147-48-3,0.26205496996270106,0.7379450300372989
89-84-9,0.8054831174438479,0.19451688255615204
119851-28-4,0.700538450779348,0.2994615492206518
1122-62-9,0.39840305115097774,0.6015969488490222
25201-35-8,0.5351082468963596,0.46489175310364045
24691-76-7,0.5876943498274672,0.4123056501725329
5234-68-4,0.5393059947493423,0.4606940052506576
5259-88-1,0.4718542348678947,0.5281457651321052
24691-80-3,0.6285778992692348,0.37142210073076537
75706-12-6,0.4272993061767229,0.572700693823277
118-71-8,0.4856754167289301,0.51432458327107
17334-68-8,0.5291360319179944,0.4708639680820057
25506-01-8,0.3856158986728112,0.6143841013271887
78484-11-4,0.3320548828814999,0.6679451171184999
60583-65-5,0.3440316690976715,0.6559683309023286
62-55-5,0.14641491822681044,0.8535850817731898
4104-14-7,0.15209647971341198,0.8479035202865879
364-98-7,0.5496633171648015,0.4503366828351984
142-26-7,0.7819041462442169,0.2180958537557832
104617-50-7,0.419844656998299,0.5801553430017009
616-91-1,0.4868120362978434,0.5131879637021567
103-84-4,0.6565836904115371,0.34341630958846303
3366-61-8,0.4364397299841368,0.5635602700158633
41506-62-1,0.8155533918040013,0.1844466081959989
103-90-2,0.7117201574614748,0.28827984253852523
121-60-8,0.7553470620960809,0.2446529379039188
5221-42-1,0.668576804817015,0.33142319518298496
20262-58-2,0.8971454441164274,0.10285455588357256
83003-97-8,0.16459827016350465,0.8354017298364953
24733-81-1,0.2808390531479148,0.7191609468520853
13067-19-1,0.601559308566277,0.39844069143372296
5254-41-1,0.5394448674415421,0.4605551325584579
2519-30-4,0.9296049141722152,0.0703950858277848
2621-62-7,0.5430143459481968,0.4569856540518033
38411-17-5,0.5773204785135571,0.42267952148644294
110882-70-7,0.1917160829048125,0.8082839170951875
106309-73-3,0.4190309386911872,0.5809690613088128
5663-71-8,0.37003595740265877,0.6299640425973413
140-40-9,0.6092385093523668,0.39076149064763327
17433-31-7,0.23949138807206669,0.7605086119279333
546-88-3,0.6526704477752208,0.34732955222477924
637-53-6,0.27916564569270813,0.7208343543072917
55661-38-6,0.1539218387582258,0.8460781612417742
13750-62-4,0.18431217021092994,0.8156878297890701
443-48-1,0.5398285770629562,0.4601714229370435
74298-63-8,0.23738621888099698,0.7626137811190029
59467-70-8,0.24413121833805368,0.7558687816619465
21721-92-6,0.3212959538605606,0.6787040461394395
1943-27-7,0.514226502971263,0.4857734970287371
2532-91-4,0.5841548138776479,0.4158451861223523
28911-01-5,0.4383068552949622,0.5616931447050377
41394-05-2,0.3022726361033205,0.6977273638966796
19219-99-9,0.20623702403532768,0.7937629759646725
57726-65-5,0.12823491392316275,0.8717650860768371
109543-52-4,0.4063847329363197,0.5936152670636804
144-82-1,0.5765067398358347,0.4234932601641652
25953-19-9,0.7691143616310577,0.23088563836894263
65277-42-1,0.35958861580703977,0.6404113841929602
1696-20-4,0.4133916720184463,0.5866083279815536
4091-14-9,0.25795875289031583,0.7420412471096843
24963-29-9,0.3852890999270208,0.6147109000729791
507-09-5,0.23173017938762588,0.768269820612374
50816-18-7,0.8248443115876682,0.175155688412332
20206-80-8,0.6664081084229221,0.33359189157707797
21722-83-8,0.7977542652657494,0.20224573473425034
103-45-7,0.8646275881134976,0.13537241188650254
22031-33-0,0.663021432558084,0.336978567441916
542-59-6,0.851424464537781,0.14857553546221908
542-58-5,0.4679352012339406,0.5320647987660595
591-87-7,0.3548575061722123,0.6451424938277877
103-54-8,0.7966696998917058,0.20333030010829395
627-09-8,0.687203860617905,0.3127961393820948
1001-55-4,0.681568815397646,0.318431184602354
957-68-6,0.821972194399918,0.17802780560008208
140-11-4,0.7859949555757983,0.21400504442420157
326-61-4,0.7102132558346461,0.2897867441653541
93793-83-0,0.5185807315701518,0.4814192684298481
1515-76-0,0.519784009209569,0.48021599079043115
622-45-7,0.6816577144084945,0.31834228559150557
10519-11-6,0.7281325825260228,0.27186741747397714
83145-58-8,0.7400700201445393,0.2599299798554609
15667-63-7,0.4322179956043793,0.5677820043956207
117568-24-8,0.7591385179672357,0.2408614820327643
13838-02-3,0.3381680157413142,0.6618319842586858
90-17-5,0.34018624387137203,0.6598137561286278
21757-82-4,0.3816590851007357,0.6183409148992642
74548-80-4,0.29199163902772074,0.708008360972279
3061-65-2,0.39114016270179786,0.6088598372982023
13031-41-9,0.5981858267529124,0.4018141732470875
36175-10-7,0.7516308726875204,0.24836912731247973
50594-77-9,0.5103495148344339,0.48965048516556625
55981-09-4,0.34520681332090686,0.6547931866790934
50-78-2,0.749179198075915,0.2508208019240849
22494-27-5,0.7188378595358481,0.28116214046415194
322-79-2,0.48988002306297496,0.510119976937025
79-21-0,0.6698056728639453,0.33019432713605484
63123-39-7,0.491967676802502,0.508032323197498
75-36-5,0.42310485779258006,0.5768951422074201
31570-04-4,0.5448480000776312,0.4551519999223687
27676-62-6,0.598610174447181,0.401389825552819
23288-49-5,0.4201660673812181,0.5798339326187817
68515-88-8,0.7594498746589089,0.24055012534109083
71878-19-8,0.34560743799255017,0.6543925620074501
26741-53-7,0.4394109457936427,0.5605890542063574
85209-91-2,0.7068519960008417,0.2931480039991583
23128-74-7,0.8132444163835687,0.18675558361643124
41484-35-9,0.8736009526164237,0.1263990473835763
118-82-1,0.5467978564720681,0.4532021435279318
6029-54-5,0.4444009799196347,0.5555990200803654
15721-78-5,0.6998241618381745,0.3001758381618257
78-63-7,0.7806205723268642,0.2193794276731359
2212-81-9,0.653568986539029,0.34643101346097094
732-26-3,0.7746897406247684,0.2253102593752317
61260-55-7,0.5384724652402755,0.46152753475972463
76505-58-3,0.5206877249247226,0.4793122750752774
85438-51-3,0.21258085819188913,0.7874191418081109
73936-91-1,0.7871726168690473,0.21282738313095276
508-02-1,0.6481839539002459,0.3518160460997541
53956-04-0,0.809873420737082,0.19012657926291818
64019-93-8,0.41387082359545235,0.5861291764045475
2655-19-8,0.19705395146018787,0.8029460485398119
88-27-7,0.4333119309889646,0.5666880690110354
127245-22-1,0.6065107656939203,0.3934892343060798
14078-41-2,0.5702945177702687,0.4297054822297311
87-97-8,0.7881217801819017,0.2118782198180985
15520-11-3,0.7703957222310283,0.2296042777689717
84632-59-7,0.8186599643974003,0.1813400356025997
7128-64-5,0.6451263566622637,0.35487364333773624
43064-33-1,0.8686028075137268,0.13139719248627305
53551-74-9,0.6149536517648878,0.38504634823511225
10537-47-0,0.439828271546288,0.5601717284537119
69425-13-4,0.7292357509508092,0.2707642490491908
1421-49-4,0.871434952665538,0.12856504733446203
728-40-5,0.4555961809097371,0.5444038190902629
7078-98-0,0.5392591727244634,0.4607408272755367
96489-71-3,0.4054767496643407,0.5945232503356592
110-05-4,0.6857653116612992,0.31423468833870105
3006-86-8,0.6935859467263608,0.3064140532736394
76858-38-3,0.2882679635826071,0.7117320364173928
121-54-0,0.8582689343449522,0.14173106565504776
140-66-9,0.7303496404186565,0.2696503595813434
9002-93-1,0.9279369226305896,0.07206307736941034
107-45-9,0.5,0.5
141-59-3,0.5316887909280612,0.46831120907193863
50539-70-3,0.3073054373201258,0.6926945626798744
3457-61-2,0.5891926556135576,0.41080734438644234
57910-39-1,0.5778813691569996,0.4221186308430005
98319-26-7,0.6430832962226702,0.35691670377732987
515-03-7,0.7034853589639567,0.2965146410360434
22791-19-1,0.08433167043054138,0.9156683295694585
81695-89-8,0.5130227772482018,0.48697722275179817
6320-14-5,0.3196673854257928,0.6803326145742074
53152-21-9,0.16236128653712706,0.8376387134628729
63919-00-6,0.6842656888739661,0.3157343111260338
1455-42-1,0.8791185999481729,0.12088140005182736
1568-80-5,0.6093992068217269,0.3906007931782732
36768-62-4,0.1560407274561522,0.843959272543848
826-36-8,0.2300832032547286,0.7699167967452715
2226-96-2,0.481169227253796,0.518830772746204
2896-70-0,0.4941079667624335,0.5058920332375665
110-03-2,0.7272764791799343,0.27272352082006573
76505-59-4,0.17566730413301998,0.8243326958669801
78-67-1,0.33951246925363276,0.6604875307463673
64257-84-7,0.5380403343249557,0.4619596656750445
83105-70-8,0.7592834844127977,0.2407165155872023
5321-32-4,0.5957302715600026,0.4042697284399973
10081-67-1,0.4784102084668126,0.5215897915331876
70321-86-7,0.5522355307578761,0.44776446924212376
1889-67-4,0.24782875102952132,0.7521712489704788
2778-41-8,0.26926531316632357,0.7307346868336765
2778-42-9,0.1842513672738729,0.8157486327261272
2997-92-4,0.3186086751305492,0.6813913248694508
474510-57-1,0.5523188246764997,0.4476811753235005
721-26-6,0.5370004222630277,0.4629995777369725
80-43-3,0.38875428551930286,0.6112457144806971
59118-21-7,0.3435186833427994,0.6564813166572006
14929-11-4,0.6366212506757616,0.36337874932423836
52508-35-7,0.5320594593124935,0.4679405406875067
6790-58-5,0.5692812637215091,0.430718736278491
3093-35-4,0.6558795412749941,0.34412045872500585
65323-13-9,0.3382367761253408,0.6617632238746595
3385-03-3,0.7961213639996126,0.20387863600038728
67-73-2,0.8054881210147142,0.19451187898528569
34014-18-1,0.368529204412092,0.631470795587908
39196-18-4,0.16766785235181436,0.8323321476481856
24814-29-7,0.5530704637783648,0.4469295362216352
98477-07-7,0.21386087410634486,0.7861391258936552
17578-44-8,0.2668958598552961,0.7331041401447038
64632-00-4,0.3237603488522206,0.6762396511477795
55861-78-4,0.25208405551871765,0.7479159444812823
34205-21-5,0.4778732982890515,0.5221267017109487
4849-32-5,0.5261157233006863,0.4738842766993136
113702-04-8,0.1800611132986755,0.8199388867013243
88678-67-5,0.4713537130667027,0.5286462869332975
83940-41-4,0.4344011726638017,0.5655988273361984
95882-64-7,0.5696325638601455,0.4303674361398546
78628-80-5,0.10971911458924397,0.8902808854107561
124978-79-6,0.7295186184938287,0.2704813815061712
101827-46-7,0.2251915734165182,0.774808426583482
113702-05-9,0.22888288367712029,0.7711171163228797
78327-32-9,0.39632601009096785,0.6036739899090322
55511-98-3,0.8008574060947046,0.19914259390529537
79985-92-5,0.1976476599689402,0.8023523400310599
18470-10-5,0.163864948688978,0.8361350513110221
84268-33-7,0.8934132887217108,0.10658671127828939
70356-09-1,0.7556578013567858,0.24434219864321433
121-00-6,0.32044931244842445,0.6795506875515755
5902-52-3,0.26076108523556313,0.739238914764437
60853-38-5,0.34864084779050486,0.651359152209495
92929-94-7,0.3544855300819867,0.6455144699180132
1634-04-4,0.6375698177916015,0.36243018220839845
39195-82-9,0.23986518092254358,0.7601348190774564
5534-95-2,0.79325696182494,0.20674303817505993
21087-64-9,0.25526340995071195,0.7447365900492882
39196-10-6,0.4174372778377059,0.582562722162294
39196-09-3,0.4874726523591994,0.5125273476408005
68955-53-3,0.3238782631294755,0.6761217368705246
68938-07-8,0.8497505182336286,0.15024948176637165
59354-78-8,0.8321599529410829,0.16784004705891734
54423-67-5,0.7340791241556289,0.26592087584437113
100237-68-1,0.4093668909747681,0.5906331090252319
917-92-0,0.34292486687299156,0.6570751331270085
88426-33-9,0.7892289402655082,0.21077105973449187
61925-70-0,0.43615363158793624,0.5638463684120637
98-53-3,0.6207021568426082,0.3792978431573919
49763-96-4,0.3810282618991051,0.618971738100895
76738-62-0,0.16558992486630916,0.8344100751336909
75736-33-3,0.19767533406273632,0.8023246659372637
55179-31-2,0.15875939850017878,0.8412406014998212
62965-37-1,0.7781200525392747,0.22187994746072554
13221-27-7,0.321015518087703,0.6789844819122969
66346-01-8,0.47016031629625593,0.529839683703744
59997-51-2,0.583062372207868,0.416937627792132
24473-06-1,0.5127200747353153,0.4872799252646848
13547-70-1,0.31586507205292946,0.6841349279470705
98-06-6,0.45903103668166195,0.5409689633183381
18127-01-0,0.8112111204228993,0.1887888795771007
90729-43-4,0.3025944850634683,0.6974055149365318
98-73-7,0.879481180700399,0.12051881929960086
67610-51-9,0.27936024361947515,0.720639756380525
56488-59-6,0.9154185152723104,0.08458148472768963
3101-60-8,0.756071612617649,0.24392838738235112
2312-35-8,0.5832198333452691,0.41678016665473094
83373-31-3,0.5755704144114857,0.42442958558851424
3671-67-8,0.09347746215211465,0.9065225378478856
16143-18-3,0.7639558818289426,0.23604411817105728
98-29-3,0.5483078911566648,0.45169210884333527
89427-06-5,0.1993557283060788,0.8006442716939212
88-18-6,0.2884990319700039,0.7115009680299962
107551-67-7,0.4535007984923663,0.5464992015076336
109825-47-0,0.32325783694585264,0.6767421630541474
63938-45-4,0.7007989148012458,0.2992010851987545
83-26-1,0.8293645655438072,0.17063543445619278
38083-17-9,0.31658687802790786,0.6834131219720921
43121-43-3,0.29811286179855456,0.7018871382014454
22591-21-5,0.5,0.5
1492-02-0,0.7693016006085491,0.23069839939145084
2522-81-8,0.5432648922418545,0.4567351077581454
107534-96-3,0.2600439826514923,0.7399560173485079
75-64-9,0.2816601165460337,0.7183398834539662
59227-74-6,0.33052051954796385,0.6694794804520363
4620-70-6,0.5916246987485005,0.4083753012514994
87787-67-5,0.6911441196610771,0.3088558803389226
42200-33-9,0.16363597264049962,0.8363640273595004
27912-14-7,0.40730184645746004,0.5926981535425399
51781-21-6,0.2510798848951412,0.7489201151048586
23093-74-5,0.21104277105472463,0.7889572289452753
38363-40-5,0.07171600871213597,0.9282839912878641
35108-88-4,0.2868309708970653,0.7131690291029347
54247-25-5,0.25230534811505595,0.7476946518849439
26921-17-5,0.20542646222932562,0.7945735377706742
68377-91-3,0.33628456001486506,0.6637154399851348
18559-94-9,0.2975326629882061,0.7024673370117941
54240-36-7,0.20264832014294065,0.7973516798570591
21898-19-1,0.2664230977765087,0.7335769022234914
56776-01-3,0.21814440808041605,0.7818555919195839
79645-08-2,0.4027121933244224,0.5972878066755778
60559-94-6,0.2254777913187605,0.7745222086812396
57982-78-2,0.16152928996996033,0.8384707100300396
2160-93-2,0.7734840539661255,0.22651594603387457
112226-61-6,0.5857858489764887,0.41421415102351133
3741-80-8,0.3436336398208055,0.6563663601791947
75-65-0,0.5,0.5
7665-72-7,0.6682117318924511,0.33178826810754897
1663-39-4,0.6911002201086882,0.3088997798913119
398489-26-4,0.7890551447388311,0.21094485526116888
75-91-2,0.6094851051082234,0.3905148948917767
614-45-9,0.801804023371307,0.198195976628693
75-66-1,0.31322486429943036,0.6867751357005696
4098-71-9,0.2960277414678125,0.7039722585321876
7027-11-4,0.23344241679495353,0.7665575832050464
56747-96-7,0.553257784450947,0.446742215549053
21280-29-5,0.5574175781985766,0.44258242180142326
475-20-7,0.5397213111270672,0.46027868887293283
1139-30-6,0.5783997983110578,0.4216002016889422
1740-15-4,0.28944373003312157,0.7105562699668784
76-29-9,0.5286655180920834,0.4713344819079167
79-93-6,0.30717324016150266,0.6928267598384972
521-11-9,0.8182773059483228,0.18172269405167712
58-18-4,0.8536017669125728,0.14639823308742733
72-63-9,0.8807851740679368,0.11921482593206328
116-06-3,0.14280765802907164,0.8571923419709283
1646-87-3,0.362797138591567,0.6372028614084332
1646-88-4,0.26781676558036654,0.7321832344196334
16146-62-6,0.08075949050986511,0.919240509490135
4790-92-5,0.06334042095019575,0.9366595790498042
117774-38-6,0.7856330351370476,0.2143669648629523
16655-82-6,0.15848670658297226,0.841513293417028
66637-25-0,0.07685886693656507,0.9231411330634349
106358-92-3,0.24447130931679995,0.7555286906831999
16709-30-1,0.07176897834322567,0.9282310216567744
59375-53-0,0.15749478477039894,0.8425052152296011
59375-61-0,0.12197715217139567,0.8780228478286043
22781-23-3,0.036433338769530706,0.9635666612304692
59375-67-6,0.2454517622370032,0.754548237762997
106231-36-1,0.28219873987512334,0.7178012601248767
87767-48-4,0.21040266642483763,0.7895973335751623
71108-14-0,0.12590873233033886,0.874091267669661
1249-84-9,0.6972470347110052,0.302752965288995
69784-42-5,0.20752756950736917,0.7924724304926309
122-15-6,0.3059997386749518,0.694000261325048
4757-55-5,0.1153218499510552,0.8846781500489447
92320-57-5,0.2548245329617593,0.7451754670382407
54504-70-0,0.3282219296159025,0.6717780703840973
3648-36-0,0.1813433935574773,0.8186566064425226
75096-86-5,0.09471618929609019,0.90528381070391
28789-80-2,0.050496358572995115,0.9495036414270048
123253-01-0,0.11246722507036543,0.8875327749296347
50539-80-5,0.03680164429407982,0.9631983557059199
62382-23-4,0.1263921535415572,0.8736078464584429
32891-29-5,0.3446474505350865,0.6553525494649133
50539-66-7,0.0837746102211762,0.9162253897788238
50802-69-2,0.05857641234409289,0.9414235876559071
50673-10-4,0.0772723404032553,0.9227276595967446
50673-11-5,0.10335086368730899,0.8966491363126909
50539-76-9,0.029187005480314283,0.9708129945196857
50673-06-8,0.047292350695334995,0.9527076493046649
