CASRN,LD50_RF_rdkit2d
596-51-0,0.39519749491883277
561-43-3,0.355868974633868
13025-69-9,0.09445198166839346
14652-09-6,0.17193056253815325
4317-14-0,0.2687589724577056
2747-31-1,0.560313070238998
3688-65-1,-0.09483756865234735
15351-05-0,0.32678369929555573
30817-43-7,0.3877044088256078
4269-88-9,0.48703485207783925
144-12-7,0.30868154491287486
21216-78-4,0.2640034989034634
35425-83-3,0.4014010334890133
71731-58-3,0.4716506750469112
7529-22-8,0.8285674833188524
302-70-5,-0.135960157406312
101670-74-0,0.14213939216886112
63516-07-4,0.22633754131325773
63869-28-3,-0.14075708971031697
24815-24-5,-0.17699004298806734
50-55-5,-0.1603755747792364
1062-48-2,0.46296149316026214
122185-09-5,0.3902424942543956
1178-29-6,-0.2365366471805658
6429-04-5,0.2665179763733655
81182-04-9,0.23242452647896578
4880-82-4,-0.05010911500470649
6879-02-3,0.0346612005260323
122-10-1,-0.07809055639753651
1795-58-0,-0.12617804586189924
3700-89-8,0.1744225427401318
76541-72-5,-0.3602195434662027
690-49-3,0.02751180145778051
3383-96-8,-0.8151061637343988
3356-57-8,-0.1159317646267151
1174-83-0,-0.15716260675390775
2782-70-9,-0.34156233345940784
5930-71-2,-0.6241604494177592
37894-46-5,0.1791230783204445
1067-53-4,0.6208098714888145
53808-87-0,0.5386525836565351
58306-30-2,0.27005033811186135
919-76-6,-0.3377587471320119
751-73-5,-0.2865053020883388
35543-24-9,0.41685647265458686
41716-93-2,0.4173880948877876
26328-04-1,0.4542385286907044
82697-76-5,0.4354076747208739
635-41-6,0.49317045451663855
35619-65-9,0.42133597699980313
5914-66-9,0.2887878917547056
1532-12-3,0.411583851087326
102324-40-3,0.042005246212678156
101477-54-7,0.3060307171861894
2778-04-3,-0.5082818075068188
15037-64-6,-0.0965820452312455
3581-11-1,-0.2598870038145803
950-37-8,-0.5467983795425083
2487-90-3,1.1701642997663226
1760-24-3,0.6025824041904082
15396-00-6,0.32037266702180495
2996-92-1,0.7315567409097329
121-45-9,0.9657181236445822
512-56-1,0.35366700426287084
3069-29-2,0.8841918688813037
17865-32-6,0.8471524491875301
3027-21-2,0.6833441085403099
2587-90-8,-0.7958768620538262
4752-35-6,-0.5978256396326134
54473-43-7,-0.12922567360983403
3254-63-5,-0.7287069224886229
3070-16-4,-0.2839131240173442
152-20-5,-0.40226367566060534
2953-29-9,-0.12412816787290973
6504-77-4,0.38633053817685065
110-71-4,1.4403395730286301
111-96-6,1.4504703896698632
143-24-8,1.1489211618534192
71850-03-8,1.1283829195955928
10232-93-6,0.6356986373593857
117-82-8,0.8779643144332576
3753-18-2,0.7185842856041614
109-87-5,1.3146329611073586
34758-84-4,0.3009610275775405
1125-88-8,0.9586292765423627
20627-73-0,0.6876553228212834
81098-60-4,0.052040519804333885
77402-03-0,0.6351227132588547
1830-54-2,1.066782584863841
108-59-8,1.2584380539655973
111753-73-2,0.47563229593124295
78967-07-4,0.396226021484962
101-70-2,0.6505931869129261
150-78-7,0.9441900403716986
27318-87-2,0.687255037700684
89-39-4,0.8429808823689415
2735-04-8,0.654624555664395
5355-16-8,0.5673488761650956
7306-46-9,0.5055856332803383
110488-70-5,0.3337393227199122
119-90-4,0.5296298587687667
89427-14-5,-0.7137729851183835
2586-57-4,0.7537707298385697
458-37-7,0.5992351753516727
91-10-1,0.9160309300887205
23158-25-0,0.2770323418466256
70024-40-7,0.5029774340116769
19237-84-4,0.5954135322192288
64951-27-5,0.39930416844891364
357-57-3,-0.35250172955236164
89427-13-4,-0.5879755750263749
6294-52-6,0.448838243879408
40553-78-4,0.14779260850968393
31848-02-9,0.4940148627102938
13223-43-3,0.5629970218970216
138786-67-1,0.1886326357959853
606-45-1,1.0354271050140171
94-60-0,1.1169373021392088
133-47-1,0.8041176833398748
56141-00-5,0.22678722769612833
89427-46-3,-0.6781263111260675
4336-19-0,1.0239484542620252
1459-93-4,1.0979605187170705
13290-96-5,0.7044678857702594
131-11-3,1.2117335706094334
173584-44-6,0.11672376614706285
96753-93-4,0.4356342695800459
616-38-6,0.9983369692319123
4525-33-1,0.8529710317773782
6843-66-9,0.40555976616589046
20120-33-6,0.2876166297177545
52-68-6,0.13577589304143386
74940-61-7,0.09420488287810906
37565-85-8,0.07136524367849063
813-84-3,-0.420688323632697
17321-47-0,0.25489926447379485
597-25-1,-0.012761746021435866
42136-28-7,-0.15158755427676573
950-35-6,-1.129437621063757
2255-15-4,-0.47329534998502165
2274-67-1,0.6888938279638701
2274-69-3,-0.39784654801325153
13104-21-7,-0.22225473328130332
23560-59-0,-0.4061154108182815
52899-13-5,-0.10766968212140422
5598-52-7,-0.27788860880313543
64050-54-0,-0.12299167609398849
1886-01-7,-0.34487159219129443
3735-33-9,-0.4584764750047086
3820-53-9,-0.7188657536250692
3309-87-3,-0.3078373861785837
50915-31-6,0.1442719421557376
298-00-0,-0.5477362560056903
363-97-3,-0.17668077086628442
5826-76-6,-0.1763794192824263
500-28-7,0.054599586314216415
50590-01-7,-0.04472197767318
63981-11-3,-0.017586957435746606
2104-96-3,0.22580974604964638
18181-70-9,0.15889325761793535
5598-13-0,0.02081826626975148
756-80-9,0.12966572176182106
32357-99-6,-0.6828609021475617
3692-87-3,0.017886073173404318
42565-17-3,-0.40915580248129746
78-57-9,0.04292178801548874
144-41-2,-0.2775964022537384
1113-01-5,0.1898611789630036
58995-44-1,-0.5644018016300973
22439-39-0,-1.1036592362574829
51356-18-4,-1.0898723792465956
51442-09-2,-0.4742990718002453
86-50-0,-0.36234955116405765
18722-80-0,-0.4359911933310166
64050-59-5,-0.5051797806025986
64050-57-3,-0.38314298488612547
3735-23-7,-0.4471640495839527
6436-04-0,-0.4481830057629428
41219-30-1,-0.5306993220339052
10312-19-3,-0.7694626770990107
63716-52-9,-0.42648351967556475
5114-31-8,-0.40221347938649654
2524-03-0,0.3974111022947298
2667-49-4,-0.206064331441139
22243-91-0,-0.5037559256419052
2984-68-1,-0.21575253169815464
22608-53-3,-0.41606290934170476
77173-43-4,-0.436484271259684
10265-92-6,0.17768543548324522
29809-48-1,-0.16999707909481881
54473-30-2,0.0873903037122553
54473-41-5,-0.23203039392678315
41495-66-3,-0.3267150954176017
87359-33-9,0.3783681252307068
66-27-3,0.6734722727045772
5332-73-0,1.2504726501488992
1589-49-7,1.4296968653625783
110-67-8,1.1373547145731364
54778-70-0,0.495603679561943
4634-47-3,-1.5137719911475873
109-86-4,1.5129738139709534
111-77-3,1.6247074371794146
112-35-6,1.527146073717982
1663-35-0,1.1585134903214294
3459-20-9,0.7972210477134922
339-44-6,0.8788089372256658
3121-61-7,0.781494599795358
35702-75-1,1.004468263245759
13551-87-6,0.6801340398939322
625-45-6,1.0623453803197866
4484-61-1,1.463326038684755
107-30-2,0.303329337469265
107-25-5,0.9731999135710312
107-31-3,1.2472377671131023
1328-90-1,0.35113937763743075
86803-90-9,0.9119804449844364
36061-95-7,0.27134580905085126
58994-96-0,0.33040355454613357
9000-38-8,0.8295935731083962
111-81-9,1.2654001658966363
2935-90-2,0.5715182766247647
3395-91-3,0.1471422969933761
14352-61-5,1.36263688474711
101-41-7,1.1087925647221122
2876-78-0,0.9984246340259356
65463-19-6,0.2046585233863197
1929-87-9,0.82836381900591
453-18-9,-0.13108216568433595
100-66-3,0.9429843317690556
140-67-0,1.1505991670404379
60045-41-2,0.3445797007148738
123-11-5,1.0838158010982089
130198-05-9,0.46316183250991283
53036-61-6,0.2660914902264578
157173-60-9,-0.05458209986475345
5863-35-4,0.22494562538112087
611-94-9,0.9935407387763876
58955-83-2,0.4183291857457491
72432-10-1,0.561527161043877
12771-68-5,0.3969704424464163
104-94-9,0.9281414500929656
332-35-4,-0.17750174753173106
20172-02-5,0.5976376203730719
100-17-4,0.8648453301422863
150-76-5,0.8898602474603349
1078-19-9,0.944208476221316
1847-63-8,0.19347360423479043
150-19-6,0.9855893903377759
28534-37-4,1.0124217548584848
64037-14-5,0.658569542350619
96-96-8,0.9917643577662669
131-57-7,0.9249022447537039
531-59-9,0.9189594984516034
13244-33-2,1.0541731041822198
63638-90-4,0.17644237898560608
18179-67-4,0.929478555508171
61361-61-3,0.07994557564932131
56538-01-3,-0.6271345494285184
61361-58-8,-0.6457992416508767
66839-98-3,-0.1820016025594931
17854-59-0,0.07501836359937128
64380-46-7,0.6857894960734883
135-02-4,1.006808299434792
80834-78-2,0.016083993987341273
80834-75-9,0.12674712572615
3562-99-0,0.6929643988495885
313-67-7,0.39530780168082424
108828-56-4,0.601811824656912
32828-81-2,0.4531073065169074
3641-50-7,0.9551022936954159
90-04-0,0.8883617980684959
99-59-2,1.2279381960408597
55232-80-9,0.26024141250290006
80834-64-6,0.14546624752093013
76487-32-6,0.24618092644421016
21580-07-4,0.23002689859378347
80834-66-8,0.1572844013321551
91-23-6,0.9975504803967825
537-73-5,1.0013343386172702
93-14-1,0.7489458738510217
70-07-5,0.25396871743827365
21492-45-5,0.24447645255711248
7217-59-6,0.7349691069197443
5345-54-0,0.6358893052929037
4920-79-0,0.7493057668754037
4698-11-7,0.6635906052034581
57645-49-5,0.403825280954256
5307-02-8,0.547894710401144
32861-85-1,0.5891415737957723
97-53-0,0.9844535637653675
19272-90-3,0.9087759343043219
121-33-5,0.9602586028661961
92-61-5,0.857160642988171
73698-58-5,0.5288766488429778
10031-96-6,0.9148083870437947
73698-63-2,0.847098618895032
4065-45-6,0.8275687681539022
1162-65-8,0.12163190780228134
10048-13-2,-0.010941060615743386
2872-48-2,0.6445206785432924
607-91-0,0.615453389181107
73698-64-3,0.7251662670849593
219715-34-1,0.35751209554935515
114834-06-9,0.568023367254282
80-35-3,0.7307761935686569
30578-37-1,0.5682440515730116
96-33-3,0.8651850399739989
14437-17-3,0.57928825840699
144077-07-6,0.2629222510059435
2307-49-5,0.6443034338877847
89427-02-1,-0.75262420480428
57057-83-7,0.53285026957309
2539-17-5,0.3123552201388208
298-81-7,0.5658191573293893
89427-39-4,-1.002063505045405
2438-88-2,0.5247113790751484
219715-41-0,0.04908718778010233
137-05-3,0.6343064094226228
80-63-7,0.4749545924809365
93-58-3,1.2064819682010222
134-20-3,1.0687701013327175
42576-02-3,0.5752089752852497
6307-82-0,0.7472831402506305
611-13-2,0.8857822199849038
15206-55-0,1.032543478677945
360-53-2,0.5964620597477444
2536-31-4,0.43735489555708706
29427-58-5,0.9998487389676429
142469-14-5,0.052421448491294174
176972-62-6,0.32038373232155976
1918-18-9,0.5134087061703576
31431-39-7,0.463190210675427
28559-00-4,0.34233533966974283
6804-07-5,0.3943639121364917
13589-15-6,-0.02631521665769169
79-22-1,0.4500882208734542
25991-93-9,0.23464891499875387
425-87-6,0.6851982670113742
76-38-0,0.5845215414794682
139886-03-6,0.4326136660507451
88283-41-4,0.3865717148818715
55268-75-2,0.5215659446102998
598-58-3,0.6725367982913729
21609-90-5,-0.23636520093073077
2591-66-4,0.043910022700069495
3811-49-2,-0.06060459685607817
2523-94-6,0.4148167642377423
10497-05-9,0.015120899681512366
556-67-2,0.3118233227452257
999-97-3,0.6018081332105735
1000-70-0,0.5320590966380925
1009-93-4,0.4287785951009366
5683-30-7,1.127494582843087
2345-38-2,1.1750700933534177
2374-14-3,0.012458297862126055
42959-18-2,0.7708278068607103
75-78-5,0.7310754945151006
85509-19-9,0.42744862278317947
675-62-7,0.5970633361293465
75-79-6,0.6827072951440128
676-83-5,0.5971232484515219
1787-44-6,0.40952473828329183
35691-25-9,0.028024578408861973
1511-67-7,0.10077465213738486
7526-26-3,0.5467946459736389
3954-73-2,-0.275405042063288
740-20-5,-0.20054805839714906
2665-30-7,-0.35038646313982696
5188-07-8,0.8050342153358374
816-80-8,0.06664400429967433
624-92-0,0.6301832566877776
3268-49-3,0.7467015376617964
17773-41-0,0.646633527204356
63-68-3,0.9609068842978498
583-91-5,1.1250918174580273
59021-03-3,0.39317352185602206
100-68-5,0.6237847457895555
123-09-1,0.6450086431438893
7143-67-1,0.35833441393135657
14527-26-5,0.3296122191010047
67-68-5,0.8766929833689099
934-73-6,0.5599539179855664
473-51-8,0.35052988839249793
2990-21-8,0.38418778129675607
3112-85-4,0.8010247793642038
3570-98-7,0.16873849118781353
1222-57-7,0.4733300704002487
14763-60-1,0.8916258485910008
19016-29-6,-0.5959371956619601
14008-44-7,0.23063056961579642
13244-35-4,0.7013970890089625
2700-89-2,0.4238283979346551
27603-25-4,0.0773228669936731
51803-78-2,0.5424090661560961
113296-13-2,0.4971014273420103
22729-75-5,0.2567865252755967
3687-13-6,0.5503767516851932
53639-82-0,0.2969899705572374
558-25-8,0.46169692338207263
74-88-4,0.5674954526825342
1025-15-6,0.5082824073829403
2694-54-4,0.8320595598974716
101-37-1,0.570468314009355
102-84-1,0.72515406371611
3524-68-3,0.8273729459671414
72782-44-6,0.5979324021325695
99-67-2,1.0653563467613703
124-02-7,0.5584466578623601
37764-25-3,0.27517395953821616
16338-97-9,0.4675031532394493
6294-79-7,0.526423932210859
15180-03-7,-0.25078270977053985
557-40-4,0.956887751835411
131-17-9,1.0765352572863338
142-22-3,0.514459481865122
2179-57-9,0.5847228328774858
3917-15-5,0.963445975313455
106-99-0,0.6855628608434671
110-26-9,0.7904081090167673
13048-33-4,1.231775193327523
1070-70-8,1.1100956070576697
17831-71-9,0.7987895527189692
1680-21-3,0.7165843983840225
4074-88-8,0.7283082667715843
52408-42-1,0.8219983152183631
4074-90-2,0.7871379019084097
627-51-0,0.9139045665589839
26750-50-5,0.432124060223001
77-77-0,0.7474946637907706
126-99-8,0.6978424327907463
112-38-9,1.133427448262928
591-80-0,1.0761205863079417
39716-58-0,0.6819128627869574
4255-24-7,0.3940931469532846
300-57-2,1.0305363947472599
302-34-1,-0.04346819095850657
10017-11-5,0.7035941361045809
109-57-9,0.07656471272969295
19876-05-2,0.665597582808714
13973-71-2,0.5452807079790961
25646-22-4,-0.33759609784908
25646-24-6,-0.17016582034540093
57-06-7,0.35146160561953277
5834-97-9,0.7814262171208514
152-02-3,0.055316323207656996
57-29-4,0.09043768082277699
107-18-6,0.812886898818908
111-45-5,1.0510622544068107
106-92-3,0.8267602029953192
1838-59-1,0.8912934575031175
35554-44-0,0.4902752666714549
2705-87-5,0.9065775025921143
13361-32-5,0.46166193420762247
4728-82-9,0.8559854328038635
1797-74-6,1.137107072452242
14520-53-7,0.9527690536161189
63887-17-2,0.7315749213983986
22131-79-9,0.5717488958165735
1866-31-5,1.050357321371466
27605-76-1,0.6957842022823042
2937-50-0,0.3231277581721962
3571-74-2,0.2805859845067736
64057-58-5,0.23782536289489586
106-95-6,0.20107793022419942
556-56-9,0.30052314053960766
107-02-8,0.8885346717914087
107-13-1,0.5158063103721297
100-40-3,1.3003091726306923
3048-64-4,1.0447491235948068
60643-86-9,1.0020905915193814
27451-36-1,0.5360668219579229
5809-59-6,0.324740475995969
3984-22-3,1.0599084784391977
100-42-5,1.160572300273747
2653-39-6,1.020824648585662
2039-85-2,1.2309319767563975
2039-87-4,1.23448213665298
100-69-6,0.637564692115896
32630-50-5,0.6703844189902306
2852-07-5,0.44136462674119736
79-06-1,1.0171516269626542
924-42-5,0.818497881367695
2210-24-4,0.8984652316320373
34443-04-4,0.8706557300482347
106-71-8,0.49052511215203365
13641-96-8,0.6480075878878165
84732-27-4,0.8509839586820952
2206-89-5,0.08207464492193679
106-90-1,0.7376177561892794
593-67-9,0.7933010895252596
13162-05-5,0.686164617591888
929-37-3,1.2678324060559891
16801-19-7,1.0268075508568333
110-75-8,0.4274243492344969
692-45-5,0.7423215575794792
769-78-8,1.100211500233532
115-98-0,-0.1687623458374393
75-01-4,0.8309593316309054
593-60-2,0.7087974618495811
78-88-6,0.5626702937421392
77174-66-4,0.47336928139014506
35326-33-1,0.9686170436134149
96250-37-2,0.33800680271890027
921-09-5,0.37692186044708714
75-35-4,0.700288969888779
50-00-0,0.9114195247413979
30699-99-1,0.6432420089803008
2396-63-6,0.7393816118709065
6900-06-7,0.8626345133178457
76379-66-3,0.8901406945253418
52465-42-6,0.4244846711995452
107-19-7,0.4800276575031179
139886-21-8,0.3480086348268983
624-65-7,0.4431439227108608
74782-23-3,0.553172792477379
471-25-0,0.718404116615422
126-52-3,0.696622259416099
93105-81-8,0.4967925229185305
4035-89-6,0.4715419986520037
13516-27-3,0.6037028810737245
58-32-2,0.4374112365905663
123-69-3,1.4639386391639486
6724-53-4,0.47477765482777623
97755-90-3,0.1217964579476041
1532-06-5,0.8178040638034804
16069-36-6,0.6741237946351513
947-04-6,0.8359597380288305
143-23-7,0.5400219067377697
965-40-2,1.1911068687654291
52-49-3,0.3018825398563529
1169-26-2,0.3928433495458931
3365-99-9,0.2748489104151624
27014-42-2,1.1905116464620755
3386-18-3,1.2806963370056217
1212-29-9,0.4363809483586642
4979-32-2,0.5382495239855222
84-61-7,0.9530247195140477
129273-38-7,0.12014571503382263
98043-60-8,-0.0989031579716339
87691-92-7,0.13667736813748219
64-60-8,0.38635229182619735
37027-56-8,0.974190948993586
956-90-1,0.473022550690392
10310-38-0,0.15913609703925538
135991-95-6,0.3569334810400109
90-42-6,0.9838677745151826
4471-27-6,1.1959919695219574
925-83-7,0.7907326911466208
111-20-6,1.2729534085391996
1120-10-1,1.1225065612966472
1561-48-4,0.5537130301166792
7300-34-7,0.8015761302553793
55-65-2,0.6591344285410086
38357-93-6,0.18358648579293432
20917-50-4,0.6090413854421727
90-39-1,0.4025605036024647
112457-95-1,0.2315172908997132
1532-14-5,0.34412892968675846
91-17-8,1.2773930255839836
142852-51-5,0.12740880153169495
2164-08-1,0.5631045679664743
70907-61-8,0.21789650416502684
6837-24-7,0.9181123154507476
13071-27-7,0.37538338285434936
4500-29-2,1.1112490731614666
3194-36-3,0.6354898552092466
4246-51-9,0.9722806617452064
91893-36-6,-0.13158256351666153
52-46-0,-0.014176808083041977
60563-10-2,0.3704567910510672
6056-11-7,0.0014715674003367388
2615-15-8,1.362045367025077
17455-13-9,0.8872113482399416
26248-87-3,-0.0400644019720931
110-82-7,1.7577262715989772
629-40-3,0.8033848458230491
75224-39-4,0.23862097329600437
28998-48-3,0.424334768189199
1572-55-0,0.701537224501943
72239-35-1,0.36482127069636733
32808-51-8,0.3009932486413672
10018-78-7,1.0677454949860732
4323-43-7,0.5244412367937686
42839-36-1,0.6274895072247243
2842-38-8,0.9601521250542645
13010-47-4,0.22917724541458956
80834-52-2,0.1306458818782071
80834-50-0,0.16000019712139998
929-17-9,1.1317417900369315
80834-79-3,0.29262080599561574
49830-98-0,0.3698514633223089
821-57-8,0.9696812433250014
4067-16-7,0.6871887882220357
10563-26-5,0.9148473894578888
124-09-4,0.7315644418521768
111-49-9,0.6743291580675435
55-56-1,0.17445231569494737
822-06-0,0.7629043560183087
315-72-0,0.4980473305958953
19824-89-6,0.2573815214947427
132449-89-9,0.31776539291344374
22089-22-1,-0.3796609604214931
14984-68-0,0.26839600081973425
4544-15-4,0.24651819523803797
4856-87-5,0.6570388870617018
100482-70-0,-0.017839682694540667
629-11-8,1.6350986349277326
33100-27-5,0.7608421503531384
2163-00-0,0.607604391470848
287-92-3,1.7402425838172697
6483-15-4,0.4340207766840952
80834-72-6,0.21448849373192283
80834-58-8,0.15172863775273518
2413-38-9,0.11573508960122424
633-59-0,0.21906830912868658
2432-74-8,0.7919705320262381
37872-62-1,0.5705105468006371
5124-30-1,0.7829593981639961
24771-52-6,0.31265774715738903
4430-31-3,1.2648401472935251
2062-78-4,0.10693918991024155
33433-85-1,0.242973710722986
57648-21-2,0.27448313697046695
19668-15-6,0.3041476888119438
2127-01-7,0.4732832130314057
940-69-2,0.5811203261041944
62-46-4,0.6601341014012869
84-04-8,0.25619920179853006
57808-66-9,0.34707878633302885
62987-05-7,0.382297070153103
59330-98-2,0.7292001519925516
131-89-5,-0.05316476301580866
98-89-5,1.1170944839883583
49665-58-9,0.6144666355392594
95-33-0,0.5458358534463871
139-05-9,0.6920190681991691
2211-66-7,0.6422987205976872
3173-53-3,0.7892218689729004
963-03-1,0.5207568607132605
108-93-0,1.1839601798735815
25485-88-5,0.9139418421065907
1124-54-5,0.6839643521993481
17796-82-6,0.6274203033874066
2438-38-2,0.8745713873637582
26864-56-2,0.030993597723394318
63918-29-6,0.3451238655339516
2055-44-9,0.21769954619616788
688-78-8,0.11203059975724299
892-01-3,0.31009028122823445
80834-48-6,0.18127382469474848
80834-54-4,0.1517256425246785
3715-90-0,0.3433059299201532
305-03-3,0.2154117385244311
111-16-0,1.4954316174920295
7009-49-6,1.1888778621196943
52-86-8,0.25341828619078344
17230-87-4,0.016826980482479964
2354-61-2,0.1860727993449953
1649-18-9,0.2795080245955883
6115-97-5,0.28018368033822516
66839-99-4,-0.10585107366349865
54-95-5,0.6211990375787806
502-44-3,1.5165687974840314
63451-45-6,0.015927511968026376
2409-19-0,0.4087810067610803
83335-32-4,0.2842835763773624
931-97-5,0.6458027868295486
123-00-2,0.9843415676082151
70476-82-3,0.5487086904517556
108552-93-8,0.313261912329893
6055-19-2,-0.29095532656981915
3778-73-2,-0.4385954163377248
60607-34-3,0.3001881314901511
525-26-8,0.3376277849435406
16470-24-9,0.9383789110637616
6425-08-7,0.39584779806882997
16090-02-1,0.7073376959176594
103-34-4,0.6668851381750912
16131-53-6,0.5446464237744746
32226-69-0,0.2901157122741024
94-62-2,0.28651935273853196
38304-91-5,0.5392808206716486
14052-74-5,0.32575296351454663
631-41-4,1.311101078176494
101670-73-9,-0.3242060459251177
5343-92-0,1.5262424899533207
36366-93-5,0.8823207565648559
294-93-9,0.9536395358742694
14187-32-7,0.29827269302027337
14663-71-9,-0.5796172110301793
4904-61-4,1.2558945985913594
61788-32-7,0.7455025060368159
110-83-8,1.2004369698266715
80834-60-2,0.19637207172659232
80834-55-5,0.19439031101767634
548-73-2,0.30096830724263174
709-08-0,0.93228732321694
5264-33-5,1.0279185516606084
65216-94-6,0.7319183893701532
27724-96-5,0.6164199072927078
16590-41-3,0.0053830242070880985
61361-38-4,0.2996486997910954
2425-79-8,1.1453861103813874
742-20-1,0.5943488207210987
27114-11-0,0.1839273880108621
26844-12-2,0.2132014114873427
5766-48-3,0.3011445013608799
106-69-4,1.5856873693078675
85-42-7,1.1500601063871694
63716-34-7,0.4497842103636867
20757-80-6,0.6089149576749063
19843-73-3,0.5848969229084996
522-48-5,0.29361175865655936
2312-73-4,0.280198647427796
21491-20-3,0.2409431418196915
34920-64-4,0.435216090135659
66364-74-7,0.2582676273143337
51773-92-3,0.342362589951097
76487-48-4,0.016639695941084217
71-78-3,0.390199889976629
102071-30-7,0.24835184826682574
40507-80-0,0.12700962396251794
1163-36-6,0.4059400465763672
74789-64-3,0.03550710647267735
10193-95-0,0.45437202467268034
942-01-8,0.6472847990043662
64057-91-6,0.3516950605926264
1079-26-1,0.320119039280025
63979-41-9,0.46154826846876024
321-64-2,0.43951939860131195
4726-93-6,1.173696896940318
23205-23-4,0.3452393965518345
32527-55-2,0.3655473780120229
3445-11-2,1.144086048074264
28782-42-5,0.024495385952037346
52-52-8,1.1565833091150202
107-72-2,0.6126096703097716
4097-89-6,1.0440747345183017
110-60-1,0.8591380775707966
1965-29-3,1.2243940574467553
140-31-8,1.0299814743142959
20537-88-6,0.045093757139270906
2038-03-1,1.1951742903046514
505-66-8,0.9496211275358064
123-75-1,0.287129874840364
77162-70-0,0.06466137851957016
36350-95-5,0.2677421128004561
94011-82-2,0.3257497663267567
71320-77-9,0.39377306366636844
4719-04-4,1.0869021766750637
51-18-3,0.46159609869376267
545-55-1,0.047606205372052936
52-24-4,0.027053638906645066
4415-51-4,0.34582577988612684
102-71-6,1.2503625776943772
622-40-2,1.2091267364535014
5928-69-8,0.35894700072866925
1798-49-8,0.3458306358871265
86827-84-1,0.2924989333476944
555-77-1,-0.6077749935501341
55837-27-9,0.6017298384585447
14052-77-8,0.3419279620229537
40575-34-6,0.03397496175037476
631-27-6,0.5309653304887377
930-55-2,0.4423419041285221
112-27-6,1.6390714312915289
111-22-8,0.7058185777270465
112-26-5,-0.07393191655142002
10138-79-1,0.10341015596165058
140-08-9,0.129569380788925
115-96-8,0.0662873009051404
10235-09-3,-0.20571494056597078
109-99-9,1.2708849555655386
126-33-0,0.6796488833031172
1820-50-4,0.7171293127758595
111-30-8,1.1451955018540156
1339119-15-1,1.1023341532656605
141-31-1,1.206681055055576
30484-77-6,0.29888605326166684
4425-97-2,0.45295991507218747
111-94-4,0.9105837784837957
1656-48-0,1.0711577677400486
111-97-7,0.529067398066779
59894-87-0,0.1299656797452139
1071-27-8,0.6507452535177847
2386-87-0,0.7595129384344445
2579-20-6,0.6185874539312852
2549-93-1,0.7747725558172125
10347-54-3,0.716911817872081
13909-13-2,0.24978894920060482
78718-52-2,0.48028742166897526
195252-21-2,0.14975870380888143
195252-40-5,0.33985331330929863
29216-28-2,0.23178851737846767
3385-21-5,0.8072346960888935
1076-97-7,0.9446522212774774
78945-53-6,0.29336324009271647
13560-89-9,-0.39272377067075104
6522-21-0,0.30918581663071926
195252-29-0,0.16167572109363437
23239-75-0,0.3583930825192207
75259-63-1,0.29514654393285383
10447-38-8,0.1390878707365999
7348-26-7,0.4034464110743254
69581-33-5,0.5503733437875128
30007-39-7,0.3071547259065929
68-91-7,0.20620797264793245
56903-65-2,0.16663173128884196
56485-47-3,0.47357472703196246
1798-50-1,0.20058092392966104
91595-86-7,0.31227678939503456
73771-25-2,0.8214673588458995
13887-56-4,0.410586798078084
16568-66-4,0.6143149206744006
77145-61-0,0.24544694463041605
93181-85-2,0.3087731636115591
17902-23-7,0.2609915451437928
14697-46-2,1.790074963506002
97-99-4,1.2977177644786078
857-95-4,0.143447481579564
5836-29-3,0.23243997719830423
529-33-9,0.9929561264218713
102676-31-3,0.5713608466280354
3184-13-2,1.394122732511251
7531-52-4,1.0236832850344246
1119-34-2,1.0420725242205964
121771-84-4,0.4393143702674363
139-89-9,0.9660494647378045
57369-32-1,0.6910063105088302
4425-95-0,0.4679993690086103
34161-23-4,0.2986367460599963
111-17-1,0.965603975744459
5837-68-3,0.5445556489409391
1470-94-6,0.7902549135623841
110-94-1,1.3032801907106564
108-55-4,1.2246965062479354
51505-90-9,0.7449249597999762
36329-36-9,0.4755700610169626
91893-39-9,0.20085637749394328
34790-06-2,0.4773509276362474
616-45-5,1.294261553022138
532-12-7,0.40196763748495973
62666-20-0,0.3307110005323863
19395-78-9,0.5625263105423396
41716-84-1,0.27971591768360793
56368-47-9,0.5171066730390912
79276-58-7,0.5350144389314097
88909-96-0,0.3637938785847654
52637-01-1,0.30125383548867274
104-64-3,1.1397966974784797
673-31-4,0.8347246916242334
94-82-6,0.5110323038586002
4635-59-0,0.4994273476328331
27959-26-8,0.22233619800709611
63638-93-7,0.41595121946032243
56-17-7,0.34703478607437716
111-41-1,1.2292720472182745
110-85-0,1.0616148627804847
841-77-0,0.3279491768896313
92-54-6,0.5856149219017226
95884-49-4,-0.015919200344928452
61655-58-1,0.14133115190125245
14028-44-5,-0.009661075458107989
5632-47-3,0.47394982174661415
111-42-2,1.6221292214900611
110-91-8,1.1492811402205463
91893-35-5,-0.3355498819926737
26644-46-2,0.07764921045801569
140-79-4,0.4461378670615651
4110-66-1,0.2037954500647167
1072-52-2,1.152832995750419
120-07-0,1.0447544947834817
92-00-2,0.5135503804950612
1116-54-7,0.9113481113517752
77129-82-9,0.2681689877265391
35627-29-3,0.7995693907202424
60029-23-4,0.2850685230335883
92-53-5,0.6307963255085748
108001-60-1,0.3760644227239609
59-89-2,0.9056547755509972
17688-68-5,0.5544168684277375
25182-84-7,1.1728490502371514
111-46-6,1.557968238890428
111-48-8,0.6789275351582325
1892-29-1,0.8306329677496447
504-63-2,1.5747014392226701
10099-72-6,0.9150347895170645
30544-47-9,0.3918638946261756
19721-22-3,0.736801418834822
