CASRN,EPA_knn_mordred-1,EPA_knn_mordred-2,EPA_knn_mordred-3,EPA_knn_mordred-4
104-85-8,0.0,0.06534010821518671,0.9346598917848132,0.0
77054-11-6,0.0,0.1588305584376077,0.7545764950951795,0.08659294646721281
80834-73-7,0.0,1.0,0.0,0.0
80834-70-4,0.0,1.0,0.0,0.0
720-94-5,0.0,0.31571408456277095,0.6842859154372292,0.0
6138-79-0,0.2363679587698757,0.22111759505637732,0.5425144461737469,0.0
134308-13-7,0.0,0.0,0.7892037925296406,0.2107962074703595
56461-34-8,0.2231370564266497,0.2118952044583228,0.47202657674015136,0.09294116237487632
58955-82-1,0.103742811795933,0.29535114935803486,0.4905141345537653,0.11039190429226682
63980-34-7,0.12045981801922517,0.31037024096501814,0.5691699410157567,0.0
637-60-5,0.0,0.5814323079924246,0.41856769200757543,0.0
622-58-2,0.0,0.05122984410144428,0.8267358407576056,0.12203431514095016
1631-28-3,0.0,0.546172681099484,0.3004945206374721,0.15333279826304397
99-99-0,0.0,0.09884850494827718,0.7991107829837607,0.10204071206796203
26447-14-3,0.0,0.0,1.0,0.0
101-94-0,0.0,0.12268624931534494,0.5693965243716258,0.3079172263130293
137927-72-1,0.0,0.1012715536384514,0.8069395602750732,0.09178888608647541
614-34-6,0.0,0.0908291953294836,0.5145046620036196,0.39466614266689687
607-88-5,0.0,0.0,0.6738100231110805,0.3261899768889194
78-31-9,0.0,0.17132093932485554,0.38838020498087655,0.440298855694268
72051-45-7,0.0,0.08663534344611855,0.799710391190063,0.11365426536381852
1424-48-2,0.0,0.2230770096308503,0.7769229903691498,0.0
70-55-3,0.0,0.11442100354477658,0.6451144024633444,0.240464593991879
78521-39-8,0.09120687022772503,0.0,0.7214432491162329,0.18734988065604205
123199-94-0,0.0,0.10196449564802995,0.814115414754449,0.08392008959752102
1156-19-0,0.0,0.0,1.0,0.0
21187-98-4,0.0,0.0,0.6304267259531128,0.36957327404688733
1576-35-8,0.0,0.11078475302915398,0.7009558761470907,0.18825937082375543
127-65-1,0.0,0.36350383734505454,0.44821114837822446,0.188285014276721
4083-64-1,0.0,0.34931408657438107,0.6506859134256189,0.0
80-41-1,0.0,0.2477419783510392,0.6505348487390968,0.10172317290986388
6837-93-0,0.0,0.0,0.3327876646927365,0.6672123353072635
106-43-4,0.0,0.275403253715539,0.5303524292849774,0.19424431699948366
108-89-4,0.0,0.8789787603153373,0.12102123968466265,0.0
569-65-3,0.0,0.0,0.762081437010565,0.237918562989435
72619-36-4,0.226127791908944,0.5531233512021553,0.22074885688890064,0.0
91-62-3,0.08831115468992272,0.13529365509748037,0.776395190212597,0.0
92-48-8,0.0,0.11487382674828082,0.8851261732517192,0.0
98519-19-8,0.0,0.0,1.0,0.0
1711-06-4,0.10455085274664626,0.0,0.8954491472533538,0.0
108-44-1,0.0,0.2013104219516699,0.7986895780483301,0.0
85-72-3,0.0,0.22695182183071338,0.6428989865642576,0.13014919160502916
63-99-0,0.0,0.30277232010447236,0.6972276798955277,0.0
621-29-4,0.0,0.05148681042871233,0.8215838387428962,0.12692935082839135
104683-52-5,0.0,0.3051327009942193,0.6948672990057807,0.0
80834-68-0,0.0,0.7777270163532798,0.22227298364672018,0.0
91-99-6,0.08023351646963917,0.0,0.8200358821586017,0.09973060137175917
29218-27-7,0.11010219207814918,0.21948511961192238,0.5773721056613446,0.0930405826485838
108-39-4,0.0,0.5729755201843316,0.4270244798156684,0.0
88599-49-9,0.0,0.0,1.0,0.0
88599-68-2,0.0,0.0,1.0,0.0
122277-25-2,0.0,0.0,1.0,0.0
1596-09-4,0.0,0.10478460716401469,0.8952153928359853,0.0
57933-19-4,0.09640679169931987,0.09749733287551848,0.8060958754251617,0.0
16154-78-2,0.0,0.44975462112165526,0.5502453788783447,0.0
1147-41-7,0.0,0.09265493865771784,0.6090038515229295,0.29834120981935275
956317-36-5,0.0,0.09175535049600193,0.908244649503998,0.0
122277-24-1,0.0,0.0,1.0,0.0
53988-10-6,0.0,0.4173811082577914,0.5826188917422086,0.0
399-77-9,0.5369258650611268,0.4630741349388731,0.0,0.0
1435-71-8,0.0,0.11579316769222477,0.44021739116598113,0.44398944114179417
5504-68-7,0.0,0.21924547452187113,0.7807545254781288,0.0
610-39-9,0.14927176160115876,0.49137244509120775,0.3593557933076335,0.0
119-33-5,0.0,0.08827052990022902,0.7783300163986726,0.1333994537010984
2445-83-2,0.0,0.11814359593693698,0.881856404063063,0.0
92-36-4,0.0,0.09824895034561885,0.7925172265748077,0.1092338230795735
88-44-8,0.0,0.0,0.6052145391734753,0.39478546082652477
57524-15-9,0.14318355528775098,0.426071701388187,0.43074474332406204,0.0
695-34-1,0.04773553936154423,0.8668359003367648,0.08542856030169091,0.0
125055-80-3,0.0,1.0,0.0,0.0
108-99-6,0.0,0.8187170086284394,0.18128299137156054,0.0
1603-41-4,0.05211548617874584,0.8529469753241505,0.09493753849710368,0.0
53179-13-8,0.0,0.0,0.7653069267560856,0.23469307324391436
125055-79-0,0.0,1.0,0.0,0.0
82159-09-9,0.0,0.44406081007027476,0.33498338764802277,0.2209558022817025
618-85-9,0.12519820104016444,0.3770420873336918,0.4977597116261436,0.0
504-15-4,0.0,0.6128722397889091,0.38712776021109085,0.0
41621-49-2,0.0,0.45256671750080685,0.33636002303599727,0.21107325946319594
182349-12-8,0.0,0.4276964967837058,0.32037147534784194,0.25193202786845215
874-66-8,0.09800558884087297,0.24348775977688458,0.6585066513822424,0.0
27776-01-8,0.0,0.08356785275218437,0.9164321472478156,0.0
72239-32-8,0.0,0.6771528579503473,0.32284714204965265,0.0
898566-17-1,0.0,0.2190488765446223,0.5671060429583729,0.21384508049700482
50454-68-7,0.0,0.1944905957787017,0.8055094042212984,0.0
529-19-1,0.0,0.06960234959480588,0.9303976504051941,0.0
73987-51-6,0.0,0.10554215932476974,0.8944578406752302,0.0
90-12-0,0.1020288664337176,0.0,0.6810952978010453,0.21687583576523703
2853-69-2,0.0,0.9185068288699366,0.08149317113006342,0.0
7055-03-0,0.0,0.0,0.8952579904898136,0.10474200951018649
71753-20-3,0.0,0.47083459155920854,0.3202858538808687,0.2088795545599228
65871-41-2,0.0,0.1235486806027909,0.7595988083865541,0.11685251101065505
71077-34-4,0.0,0.0,0.5965942825697463,0.40340571743025366
95-80-7,0.0,0.5536591226603145,0.44634087733968547,0.0
99-55-8,0.0,0.0,0.5676889890347696,0.43231101096523045
95-79-4,0.0,0.2365326072644321,0.763467392735568,0.0
136-80-1,0.0,0.0,1.0,0.0
93-69-6,0.0,0.39011287838537345,0.6098871216146265,0.0
135-63-7,0.0,0.13124080728419985,0.29668976378331663,0.5720694289324835
614-68-6,0.0,0.058730702344523725,0.8110398396578181,0.13022945799765817
131-79-3,0.0,0.0,0.31241156019453586,0.6875884398054641
584-84-9,0.0,0.10146414579491213,0.797119455154335,0.10141639905075285
28005-74-5,0.07632626991313975,0.0,0.8355006873834852,0.08817304270337512
4067-01-0,0.0,0.21313894275005887,0.7091926598755218,0.07766839737441932
6422-83-9,0.0,0.3313692881854803,0.3619530173257495,0.30667769448877036
96-98-0,0.0,0.10388342700724544,0.8961165729927546,0.0
119-32-4,0.0,0.06901018313518432,0.8603431119362112,0.07064670492860452
121-14-2,0.11423797313541212,0.4812198793259764,0.4045421475386115,0.0
95-48-7,0.0,0.6273285187489284,0.3726714812510717,0.0
2835-95-2,0.0,0.4671559977048883,0.5328440022951116,0.0
6775-25-3,0.0,0.3093926183722488,0.6906073816277513,0.0
59-47-2,0.0,0.22780149233537447,0.7721985076646255,0.0
6055-48-7,0.0,0.21015189314683377,0.45683634102247617,0.3330117658306901
2210-79-9,0.0,0.0,0.8074067519220403,0.19259324807795977
55543-68-5,0.0,0.0,1.0,0.0
14491-59-9,0.0,0.10013212159225689,0.7944714528198499,0.10539642558789326
88599-47-7,0.0,0.0,1.0,0.0
88599-48-8,0.0,0.0,1.0,0.0
88-19-7,0.0,0.10561567739044962,0.7281311863029025,0.1662531363066478
95-49-8,0.0,0.21170411841089756,0.5834658276698175,0.204830053919285
95-73-8,0.0,0.3038492598741626,0.6961507401258374,0.0
7745-91-7,0.0,0.45675722758275644,0.5432427724172435,0.0
90-33-5,0.0,0.1169792995592114,0.8830207004407887,0.0
4394-77-8,0.33937544193965624,0.43939155086025444,0.22123300720008926,0.0
53083-96-8,0.0893822687149778,0.5020750334531096,0.32661614686664736,0.08192655096526533
2246-44-8,0.10451480076384949,0.37161119922886426,0.5238740000072861,0.0
4934-55-8,0.0,0.1077119202216499,0.5537851189460482,0.3385029608323019
95-69-2,0.0,0.24388693427120695,0.756113065728793,0.0
21787-81-5,0.0,0.2215773464141337,0.7784226535858663,0.0
83-34-1,0.11706851453516567,0.19699319067035798,0.5827455717089,0.10319272308557627
54935-04-5,0.0,0.11732779034563358,0.4370141880779658,0.44565802157640066
24283-57-6,0.0,0.19919082663905374,0.5441642707657232,0.25664490259522316
64036-72-2,0.0,0.34735827419057413,0.4648192787938011,0.18782244701562473
619-15-8,0.12748574239275798,0.5548669665308714,0.3176472910763705,0.0
2581-34-2,0.0,0.0,0.8011374474471893,0.19886255255281074
89427-10-1,0.642309897505948,0.357690102494052,0.0,0.0
83-40-9,0.0,0.10917603178456864,0.7891102409472909,0.10171372726814044
74697-60-2,0.0,0.0,0.07629499980786411,0.923705000192136
1570-64-5,0.0,0.32201285793904255,0.6779871420609574,0.0
174063-87-7,0.0,0.0,0.5602277197635815,0.4397722802364184
17514-68-0,0.0,0.43544318326151654,0.5645568167384833,0.0
1084-65-7,0.0,0.10172138851610493,0.4489715993132781,0.44930701217061686
69226-39-7,0.13243191919483618,0.33560123855353563,0.3191986228560817,0.21276821939554652
69226-40-0,0.21032147125935816,0.0,0.5387643598555091,0.2509141688851328
130-17-6,0.0,0.11160338264643355,0.560894050445097,0.3275025669084694
88599-69-3,0.0,0.0,1.0,0.0
14863-40-2,0.5867777779514445,0.4132222220485555,0.0,0.0
644-62-2,0.0,0.3887540649959787,0.6112459350040214,0.0
88-51-7,0.0,0.0,0.3891392884418022,0.6108607115581979
7585-41-3,0.0,0.0,0.32676354959073434,0.6732364504092657
89427-05-4,0.49890878818466894,0.501091211815331,0.0,0.0
89427-04-3,0.5399551526886165,0.46004484731138345,0.0,0.0
1603-40-3,0.0503315798788706,0.9033758587047723,0.04629256141635712,0.0
100299-08-9,0.0,0.5450649457751234,0.45493505422487646,0.0
125055-81-4,0.0,1.0,0.0,0.0
2312-76-7,0.4092710983334817,0.2449238070830619,0.3458050945834563,0.0
481-42-5,0.0,0.11353638984498866,0.8864636101550113,0.0
116288-88-1,0.0,0.49969606937079386,0.5003039306292062,0.0
616-02-4,0.11480732149839565,0.13515257549794693,0.4551642950988529,0.2948758079048045
30516-87-1,0.09605941975518904,0.19485304823590383,0.593332029578671,0.11575550243023604
3056-17-5,0.10635176142181046,0.11234117734987928,0.57802674779526,0.20328031343305022
626-48-2,0.0,0.0,0.5937122909002581,0.40628770909974177
56-04-2,0.0,0.1773562487321227,0.38623383299871505,0.4364099182691623
20344-15-4,0.0,0.4395892381383467,0.5604107618616534,0.0
18591-81-6,0.0,0.43740490635692963,0.5625950936430704,0.0
101708-02-5,0.26247974507562116,0.3615863014552014,0.2954058411886794,0.08052811228049811
101708-01-4,0.2590913015134871,0.28644936780159047,0.45445933068492256,0.0
1824-81-3,0.06139901458935818,0.8839641930136303,0.05463679239701156,0.0
72-80-0,0.0,0.10419068819035265,0.7783351066267234,0.1174742051829238
98967-40-9,0.0,0.0,0.8177342729216259,0.182265727078374
1453-58-3,0.0,0.357831025267038,0.6421689747329619,0.0
822-36-6,0.0,0.4762463515706757,0.5237536484293244,0.0
641571-11-1,0.20829739069836029,0.21541078708376632,0.5762918222178735,0.0
100365-72-8,0.22511331778773233,0.0,0.5434819595820874,0.23140472263018022
121552-61-2,0.0,0.0,0.7882250163513602,0.21177498364863975
1131-18-6,0.0,0.10914978779668036,0.8908502122033196,0.0
70803-10-0,0.0,0.1031753952059132,0.5817195865986083,0.31510501819547837
125055-64-3,0.0,1.0,0.0,0.0
125055-63-2,0.0,1.0,0.0,0.0
125055-61-0,0.0,1.0,0.0,0.0
125055-65-4,0.0,0.8896326726260204,0.11036732737397963,0.0
125055-67-6,0.0,0.692380678258069,0.307619321741931,0.0
125055-75-6,0.0,1.0,0.0,0.0
122-57-6,0.0,0.0,0.8892902385269907,0.11070976147300927
32979-83-2,0.0,0.22919737435537738,0.5592261948077409,0.21157643083688166
25398-39-4,0.0,0.0,1.0,0.0
78-98-8,0.20867789406158943,0.21900083267313347,0.572321273265277,0.0
591-12-8,0.12312891929014741,0.20879950814271794,0.33492078532699054,0.33315078724014413
1013-99-6,0.0,0.0,0.47568741982533796,0.524312580174662
10004-44-1,0.125109063758084,0.22147767375195967,0.6534132624899563,0.0
25046-79-1,0.0,0.0,0.4284804267912072,0.5715195732087928
59-63-2,0.0,0.40242017923306556,0.48849524598415367,0.1090845747827809
723-46-6,0.0,0.0,0.5320213059498844,0.4679786940501157
554-14-3,0.11446755297950101,0.31690075341501595,0.568631693605483,0.0
101030-71-1,0.0,0.30061711897428606,0.699382881025714,0.0
65489-04-5,0.08873428846093188,0.4291524874366325,0.48211322410243557,0.0
21342-85-8,0.0,0.32299566019529174,0.6770043398047082,0.0
148-01-6,0.2436747286943985,0.16922928590638778,0.475052807178175,0.11204317822103871
823-40-5,0.0,0.7271073135371201,0.2728926864628799,0.0
35572-78-2,0.21686505953134133,0.2160197427949571,0.5671151976737016,0.0
87-60-5,0.0,0.4896558786322846,0.5103441213677153,0.0
13710-19-5,0.0,0.36362635004420085,0.5467028954554525,0.08967075450034677
17737-65-4,0.0,0.38427086907556424,0.42572802499469387,0.19000110592974181
606-20-2,0.12724948307474718,0.5072681853905032,0.36548233153474974,0.0
19406-51-0,0.09843529530733475,0.29768873252237943,0.6038759721702858,0.0
497-56-3,0.3881854670904389,0.22508705459553094,0.38672747831403026,0.0
83-42-1,0.0,0.3511660022141787,0.5407945113034565,0.10803948648236487
608-25-3,0.0,0.36709196901294616,0.632908030987054,0.0
14745-61-0,0.2782418742326502,0.6056783480157722,0.1160797777515776,0.0
4467-21-4,0.26583992421494396,0.5678552912137083,0.16630478457134767,0.0
321-55-1,0.2952337955253042,0.7047662044746958,0.0,0.0
77605-73-3,0.0,0.45182422262056293,0.4706123610244271,0.07756341635500988
89427-03-2,0.5209608794459979,0.4790391205540021,0.0,0.0
89427-23-6,0.6146374267992888,0.3853625732007111,0.0,0.0
89427-24-7,0.7267042328021013,0.27329576719789883,0.0,0.0
17788-00-0,0.11912346203193815,0.0,0.8808765379680619,0.0
89427-21-4,0.7467893117725569,0.2532106882274431,0.0,0.0
89427-36-1,1.0,0.0,0.0,0.0
89427-40-7,0.7660221833604667,0.23397781663953326,0.0,0.0
58348-97-3,0.09041579492041875,0.3949284716088841,0.41190290856399914,0.10275282490669796
28782-19-6,0.11000268404336601,0.21918930711589457,0.3336870026695698,0.33712100617116975
89427-31-6,1.0,0.0,0.0,0.0
63498-62-4,0.0,0.0,1.0,0.0
4228-99-3,1.0,0.0,0.0,0.0
75511-25-0,0.0,0.11263966263878683,0.8873603373612132,0.0
147-61-5,0.0,0.10134451138087108,0.5044599957684841,0.3941954928506447
78415-72-2,0.0,0.11505478874826153,0.6407603447835425,0.24418486646819604
119615-63-3,0.0,0.38233967685879366,0.6176603231412064,0.0
15878-08-7,0.0,0.18249919576812682,0.8175008042318731,0.0
520-09-2,0.10619242390181242,0.11310878714869674,0.6746165235217961,0.10608226542769464
6814-58-0,0.10710275683137782,0.43832388087120927,0.45457336229741296,0.0
106266-06-2,0.0,0.6034636454132742,0.24253711848155057,0.15399923610517527
144598-75-4,0.0,0.45574013532911384,0.39397045588869667,0.15028940878218947
1003-52-7,0.0,0.3245451007063711,0.5650907956570232,0.1103641036366055
5496-04-8,0.0,0.21477533475001104,0.674496582079878,0.11072808317011114
17364-41-9,0.0,0.0,0.882972713989672,0.11702728601032807
524-36-7,0.08589196734268756,0.17219727103188934,0.6453028878604071,0.09660787376501584
73855-29-5,0.09458013829262066,0.0,0.4618171643745018,0.44360269733287744
58-56-0,0.0936883954193749,0.08212541868596838,0.5944320870189773,0.22975409887567932
876-85-7,0.0,0.0,0.7878941124645791,0.2121058875354209
13331-81-2,0.0,0.0,0.8923488231504166,0.10765117684958334
73987-24-3,0.0,0.0,1.0,0.0
73908-94-8,0.0,0.12190558620041558,0.7665938000893191,0.11150061371026532
82-82-6,0.0,0.1206658378159561,0.5365854462269807,0.3427487159570633
73839-78-8,0.0,0.0997690897773949,0.800827875667329,0.09940303455527602
2856-75-9,0.0,0.6597618639651954,0.3402381360348046,0.0
59035-98-2,0.0,0.2565087148965202,0.529550921544699,0.21394036355878085
7331-25-1,0.0,0.5933107972650773,0.31854263299191077,0.08814656974301184
109293-97-2,0.0,0.3305922902308454,0.5651907375964185,0.10421697217273605
39242-73-4,0.0,0.32568701104215486,0.4529228495188126,0.2213901394390324
126055-15-0,0.0,0.0,1.0,0.0
168152-87-2,0.0,1.0,0.0,0.0
63979-28-2,0.0,0.09475877937512922,0.8109010401278667,0.0943401804970042
23696-28-8,0.0,0.5227298409361771,0.4772701590638229,0.0
98-86-2,0.0,0.12566926212669988,0.8743307378733002,0.0
735-52-4,0.0,0.0,0.7880631715767273,0.21193682842327272
42018-31-5,0.0,0.0,0.6560158258211586,0.34398417417884153
968-81-0,0.0,0.0,0.7773509963976255,0.2226490036023745
91040-94-7,0.0,0.13802278455875594,0.7487205142845207,0.11325670115672343
99-03-6,0.0,0.39312884639495566,0.6068711536050443,0.0
121-89-1,0.0,0.0,1.0,0.0
53944-40-4,0.09671467998812025,0.10000293820469648,0.6994056015854255,0.10387678022175777
72492-12-7,0.0,0.10627289360039795,0.8937271063996021,0.0
40187-51-7,0.0,0.12361974597800961,0.7832883463354898,0.09309190768650051
110147-48-3,0.0,0.2921196755216768,0.7078803244783233,0.0
89-84-9,0.0,0.37871725490372804,0.6212827450962719,0.0
119851-28-4,0.0,0.0,0.7718648275190252,0.2281351724809748
1122-62-9,0.0,0.2237111190827554,0.7762888809172447,0.0
25201-35-8,0.10296976715637932,0.3131349890180376,0.5838952438255831,0.0
24691-76-7,0.0,0.2718063814498754,0.3057328846111596,0.42246073393896494
5234-68-4,0.10449865214212663,0.0,0.28938367541080323,0.60611767244707
5259-88-1,0.10580572070794922,0.1302431748746054,0.4548212204263175,0.30912988399112784
24691-80-3,0.0,0.2786712096938476,0.5032343725252831,0.2180944177808692
75706-12-6,0.10236435588685149,0.08959679835024147,0.706142260274021,0.10189658548888605
118-71-8,0.0,0.18269841744813184,0.8173015825518681,0.0
17334-68-8,0.0,0.08185629346742936,0.9181437065325707,0.0
25506-01-8,0.0,0.0,1.0,0.0
78484-11-4,0.0,0.7559486584527767,0.24405134154722335,0.0
60583-65-5,0.0,0.4156421433918027,0.5843578566081972,0.0
62-55-5,0.4289705736885902,0.381840100971262,0.18918932534014776,0.0
4104-14-7,0.7807230218685735,0.21927697813142652,0.0,0.0
364-98-7,0.0,0.11299342248026896,0.7763517792032201,0.11065479831651093
142-26-7,0.0,0.10093674104406485,0.6395796394748752,0.25948361948106013
104617-50-7,0.0,0.0,0.8874451023740162,0.11255489762598377
616-91-1,0.0,0.09908595155605579,0.7224047037449774,0.17850934469896673
103-84-4,0.0,0.11505233055021936,0.8849476694497806,0.0
3366-61-8,0.0,0.10293866420718184,0.6829404622825237,0.21412087351029452
41506-62-1,0.0,0.08759773778724214,0.33454167299059584,0.577860589222162
103-90-2,0.0,0.09566081076314904,0.904339189236851,0.0
121-60-8,0.0,0.11414808433698925,0.773574249252359,0.11227766641065168
5221-42-1,0.10184993455892077,0.2089762855864184,0.6891737798546609,0.0
20262-58-2,0.0,0.0,0.1980240856537776,0.8019759143462224
83003-97-8,0.7940517528534865,0.20594824714651358,0.0,0.0
24733-81-1,0.11800700087590603,0.19240893770133358,0.423524514792364,0.2660595466303963
13067-19-1,0.2011486766220312,0.3412371389759887,0.4576141844019801,0.0
5254-41-1,0.0,0.09712992650581354,0.5833315751935378,0.31953849830064857
2519-30-4,0.0,0.0,0.0,1.0
2621-62-7,0.0,0.1782256540861053,0.8217743459138948,0.0
38411-17-5,0.0,0.10706224046851429,0.7886610701307841,0.10427668940070157
110882-70-7,0.0,0.3010695960975756,0.5890872432638801,0.10984316063854435
106309-73-3,0.0,0.5417732495761614,0.20997596971536683,0.24825078070847179
5663-71-8,0.0,0.09891900190890131,0.9010809980910988,0.0
140-40-9,0.0,0.19913805432157877,0.6159486765165741,0.1849132691618471
17433-31-7,0.0,0.2567367510212022,0.641464885491637,0.10179836348716073
546-88-3,0.26190735796480763,0.20198429250408279,0.23592889758130017,0.30017945194980944
637-53-6,0.34983535716431163,0.20019522616798946,0.4499694166676988,0.0
55661-38-6,0.0,0.0,0.8863594227427058,0.11364057725729412
13750-62-4,0.10293680660992408,0.2163649451818009,0.680698248208275,0.0
443-48-1,0.0,0.0,0.7501719868912017,0.24982801310879824
74298-63-8,0.0,0.21841507492968987,0.6718972444815893,0.10968768058872086
59467-70-8,0.0,0.0,0.7190589045106536,0.2809410954893464
21721-92-6,0.0,0.33666079542342703,0.5557235193468814,0.10761568522969166
1943-27-7,0.0,0.647756210455502,0.352243789544498,0.0
2532-91-4,0.0,0.7678345137819115,0.23216548621808852,0.0
28911-01-5,0.0,0.32971382230799035,0.6702861776920096,0.0
41394-05-2,0.0,0.0984504579835719,0.7968068886397259,0.10474265337670216
19219-99-9,0.0,0.1961207570757774,0.8038792429242226,0.0
57726-65-5,0.0,0.6624956545620019,0.3375043454379982,0.0
109543-52-4,0.0,0.5167608555658701,0.3880898832556227,0.09514926117850721
144-82-1,0.0,0.0,0.6573497790614573,0.3426502209385426
25953-19-9,0.0,0.0,0.2252931370863691,0.7747068629136309
65277-42-1,0.1044731153090228,0.2275155658056147,0.6680113188853625,0.0
1696-20-4,0.0,0.340881333530919,0.4295659998312158,0.2295526666378652
4091-14-9,0.0,0.1141200636486036,0.5744059920891393,0.3114739442622571
24963-29-9,0.0,0.08422918286925639,0.9157708171307436,0.0
507-09-5,0.21120762783563252,0.45649072417534,0.3323016479890275,0.0
50816-18-7,0.0,0.0,0.46786972808557203,0.532130271914428
20206-80-8,0.0,0.29506214113495793,0.6064819997281414,0.09845585913690068
21722-83-8,0.0,0.0,0.4740433027870963,0.5259566972129037
103-45-7,0.0,0.0,0.8241066146617919,0.17589338533820809
22031-33-0,0.0,0.10260842130275923,0.7894953876760714,0.10789619102116936
542-59-6,0.0965104857017362,0.0,0.42856282709546145,0.47492668720280234
542-58-5,0.0,0.6588424635977882,0.11752276040937705,0.22363477599283485
591-87-7,0.0,0.15768466351943553,0.5702515522843922,0.27206378419617233
103-54-8,0.0,0.0,0.9064877124961038,0.09351228750389626
627-09-8,0.12250272220507025,0.3396903902408891,0.5378068875540406,0.0
1001-55-4,0.08641629287294812,0.4610827516273883,0.37405945268898094,0.07844150281068263
957-68-6,0.0,0.0,0.0,1.0
140-11-4,0.0,0.0,0.9001556863912004,0.09984431360879971
326-61-4,0.095967992282503,0.31411438119144447,0.5899176265260525,0.0
93793-83-0,0.0,0.3384684306587512,0.5536886734488388,0.10784289589240997
1515-76-0,0.0,0.29541742733489246,0.18576956820444426,0.5188130044606634
622-45-7,0.0,0.0,0.4555507709590685,0.5444492290409315
10519-11-6,0.0,0.0,0.47303705299686194,0.5269629470031381
83145-58-8,0.10490258052886886,0.23764652057714586,0.23828969163236127,0.4191612072616241
15667-63-7,0.08552806730725354,0.4923614415808519,0.17918872329731533,0.24292176781457922
117568-24-8,0.0,0.0982767915936321,0.5758785760719822,0.32584463233438565
13838-02-3,0.0,0.0,0.8927153460405606,0.10728465395943948
90-17-5,0.0,0.20923334367812207,0.5290319044069213,0.26173475191495676
21757-82-4,0.0,0.09645288105071304,0.7440876272157685,0.1594594917335185
74548-80-4,0.33136546468622546,0.2184795611882008,0.21662161985325076,0.23353335427232302
3061-65-2,0.26912815078866753,0.2793724838110435,0.3317187668449097,0.11978059855537934
13031-41-9,0.0,0.0,1.0,0.0
36175-10-7,0.0,0.09767941173284059,0.5840175904982979,0.3183029977688615
50594-77-9,0.0,0.3036596836012695,0.4516452707869668,0.24469504561176358
55981-09-4,0.0,0.11529401612959268,0.546456977000589,0.33824900686981835
50-78-2,0.0,0.0,1.0,0.0
22494-27-5,0.0,0.460766479068913,0.539233520931087,0.0
322-79-2,0.10883283632350091,0.10984529150766194,0.6763386016992954,0.10498327046954188
79-21-0,0.0,0.0,0.7074242414868493,0.29257575851315065
63123-39-7,0.0,0.24623854086750985,0.5409911293058272,0.21277032982666286
75-36-5,0.11304688401121646,0.6850627537315372,0.10126892507474444,0.10062143718250179
31570-04-4,0.0,0.0,0.5630530343551948,0.43694696564480506
27676-62-6,0.0,0.0,0.45184527196657964,0.5481547280334204
23288-49-5,0.0,0.0,0.3401902099819844,0.6598097900180157
68515-88-8,0.0,0.20093672964942288,0.20101952730022973,0.5980437430503474
71878-19-8,0.0,0.0,0.8058296979835731,0.1941703020164269
26741-53-7,0.0,0.0,0.336720923889497,0.6632790761105031
85209-91-2,0.0,0.0,0.1686575197105906,0.8313424802894094
23128-74-7,0.0,0.0,0.19218327530922283,0.8078167246907771
41484-35-9,0.0,0.0,0.0967427987569636,0.9032572012430363
6029-54-5,0.0,0.10256827479392873,0.2882473914142627,0.6091843337918086
15721-78-5,0.0,0.1088543916236198,0.5367599556389314,0.3543856527374488
78-63-7,0.0,0.0,0.4543373428942938,0.5456626571057063
2212-81-9,0.0,0.0,0.6566575270544485,0.34334247294555165
732-26-3,0.0,0.2367106338170685,0.6451594330421717,0.11812993314075987
61260-55-7,0.0,0.10078256683298986,0.8992174331670102,0.0
76505-58-3,0.0,0.0,0.8174304090081004,0.18256959099189973
85438-51-3,0.0,0.0,0.5435838543411744,0.4564161456588256
73936-91-1,0.0,0.0,0.3079668460260286,0.6920331539739715
508-02-1,0.0,0.09467960094576627,0.7180723139411749,0.18724808511305885
53956-04-0,0.4765697770180456,0.0,0.5234302229819545,0.0
64019-93-8,0.0,0.11176979186580678,0.45301895963429883,0.4352112484998944
2655-19-8,0.0,0.6489384762273116,0.2196044556183791,0.13145706815430933
88-27-7,0.0,0.2002286164033962,0.5846056931131046,0.21516569048349923
127245-22-1,0.0,0.09211720464945201,0.5439737571524061,0.36390903819814185
14078-41-2,0.0,0.10756695636083866,0.5673544699368539,0.3250785737023075
87-97-8,0.0,0.385611969014838,0.614388030985162,0.0
15520-11-3,0.0,0.0,0.5571109500997854,0.4428890499002146
84632-59-7,0.0,0.23038686466428052,0.5466950184435602,0.22291811689215926
7128-64-5,0.0,0.0,0.5442039226559043,0.4557960773440957
43064-33-1,0.0,0.0,0.5869765817561862,0.4130234182438137
53551-74-9,0.0,0.22005177793525707,0.779948222064743,0.0
10537-47-0,0.0,0.21921271849623244,0.5525158437968424,0.22827143770692523
69425-13-4,0.0,0.11389308238438091,0.5571419514386183,0.3289649661770007
1421-49-4,0.0,0.27778183469189677,0.6035222466471934,0.11869591866090974
728-40-5,0.0,0.19653250870487163,0.7096532443661792,0.0938142469289492
7078-98-0,0.0,0.33572592105252097,0.5551766624314225,0.10909741651605653
96489-71-3,0.0,0.0,0.6698395655669416,0.3301604344330585
110-05-4,0.0,0.22581273919938352,0.7741872608006165,0.0
3006-86-8,0.0,0.0,0.41719387683320863,0.5828061231667914
76858-38-3,0.8744652426339473,0.12553475736605274,0.0,0.0
121-54-0,0.0,0.3195718128893262,0.6804281871106738,0.0
140-66-9,0.0,0.22893782683726768,0.5568560140427931,0.21420615911993926
9002-93-1,0.0,0.0,0.7925347802319758,0.20746521976802412
