CASRN,EPA_svm_ecfp6counts-1,EPA_svm_ecfp6counts-2,EPA_svm_ecfp6counts-3,EPA_svm_ecfp6counts-4
54266-44-3,0.4540795089088262,0.31388131905231076,0.18801679593878834,0.044022376100074485
16033-21-9,0.03669802602139788,0.5952762052262872,0.34145661684523715,0.026569151907077614
40643-39-8,0.09386819823899033,0.4811773905815963,0.3883497413391258,0.036604669840287526
40843-82-1,0.03074717503272581,0.5980987036079904,0.33634538964436894,0.03480873171491463
40643-36-5,0.05746323841515032,0.7018278410732088,0.21756488530948753,0.023144035202153336
152-16-9,0.20236378181505318,0.197824642419127,0.46629757418813594,0.13351400157768392
90-72-2,0.0796361718584296,0.36741266633245767,0.4928077555977822,0.06014340621133037
112881-58-0,0.11412311320719652,0.15297018058128953,0.6072472082568252,0.12565949795468845
645-05-6,0.06147795313083139,0.23848445595781761,0.4797879314662226,0.2202496594451286
15112-89-7,0.0338729479029415,0.23598904165018672,0.569909339596352,0.16022867085051962
548-62-9,0.06183345158985126,0.43676421750162775,0.4188361724844031,0.08256615842411794
6711-48-4,0.029375762776726974,0.20625919359744319,0.7071788859581957,0.05718615766763392
110-95-2,0.024080201635845,0.3449921926721689,0.562343829725935,0.06858377596605075
110-18-9,0.03394087145567937,0.12385383731324041,0.7787514348720191,0.06345385635906113
74758-19-3,0.01913174200944618,0.16374161186036196,0.7356376111921042,0.08148903493808785
132050-00-1,0.03313097892103518,0.2931244230045156,0.6404883062045573,0.03325629186989216
61-73-4,0.22446870146108017,0.2254546889397426,0.4308399503392622,0.11923665925991497
2782-91-4,0.14485946201742356,0.2104405366455246,0.6213473446316512,0.02335265670540067
5836-23-7,0.181501442580994,0.2456931420594673,0.4547027309633489,0.11810268439618973
137-26-8,0.15639697788421483,0.17364845813383908,0.5389852534883917,0.13096931049355404
1031-47-6,0.11031664905422833,0.3638690259616796,0.46884706235243756,0.05696726263165465
115-26-4,0.5247639647276451,0.2477216304246951,0.1679100692187239,0.059604335628935814
1703-48-6,0.04777861908160779,0.46113447612126734,0.41723063028780694,0.07385627450931796
75-50-3,0.03786631082534352,0.254349227944133,0.6577359639489293,0.050048497281594016
60662-16-0,0.014238936614046505,0.1311182577792379,0.7786865716573214,0.0759562339493941
36104-80-0,0.1845826542238988,0.155752668758922,0.4605093236056446,0.19915535341153467
51235-04-2,0.031167606092379126,0.27543016932925574,0.5921515823466367,0.10125064223172801
80464-05-7,0.12416970844564877,0.196053497715037,0.6261653735996927,0.053611420239621406
3475-63-6,0.1049360550078172,0.3816181228865348,0.46209275978227565,0.05135306232337251
16339-14-3,0.12099195323708205,0.4029672893908821,0.42432549450379,0.05171526286824581
437-74-1,0.06438897561065342,0.3301808372803973,0.4051637847846783,0.20026640232427073
157309-18-7,0.02652332185768944,0.268644037533947,0.5477672173550368,0.15706542325332706
161559-34-8,0.0512643180720883,0.2624052535952368,0.5904166422629987,0.09591378606967632
58-08-2,0.020574069221581916,0.14344508298803857,0.6755618889414647,0.160418958848915
5426-89-1,0.022171669198629066,0.18151011547920387,0.7025658458757703,0.09375236944639684
5415-44-1,0.027869090627854132,0.10870459815097674,0.4231470048131909,0.44027930640797835
15876-67-2,0.12222580205534604,0.5123433393872078,0.26907048345932527,0.09636037509812093
101-26-8,0.18490859923337963,0.5862776590504861,0.18076909396172539,0.048044647754408545
114-80-7,0.35256485697140705,0.5168059499110349,0.11116778104018554,0.019461412077372606
5373-42-2,0.04466340680445595,0.11916259447351599,0.6030546893753008,0.23311930934672703
50-62-4,0.05988182576461131,0.09306576696605322,0.6016537145571884,0.24539869271214715
35115-50-5,0.07391831119418547,0.15326189805363205,0.6653318105542628,0.10748798019791984
4637-24-5,0.030066412349992903,0.1814770453982237,0.5698032476467019,0.21865329460508132
5974-09-4,0.022203154902017085,0.1607521930480719,0.573261048321894,0.2437836037280172
56066-63-8,0.07548728777151069,0.15006457326821807,0.6812069011960646,0.09324123776420686
213464-77-8,0.02635332934911175,0.1853413248158298,0.2826493014793245,0.5056560443557341
173159-57-4,0.017463168733027053,0.06201705557675741,0.40775216784620666,0.5127676078440088
52-85-7,0.6430497453251535,0.23156331799139215,0.11503406470107488,0.010352871982379278
481-49-2,0.1382061536492409,0.25760524856204636,0.45907688042451705,0.1451117173641959
120162-55-2,0.04365641560056467,0.1103695125118341,0.42198679517953896,0.42398727670806247
61-01-8,0.0401217561242331,0.3422973183911359,0.5911447475745906,0.026436177910040624
76579-52-7,0.023888168316173037,0.1834303139408767,0.760055610277977,0.03262590746497314
54708-51-9,0.06729170461511218,0.1543980617195765,0.7159956964099135,0.06231453725539821
19937-59-8,0.06087953774313371,0.3553331905871487,0.5441698814337824,0.039617390235935024
35972-50-0,0.208506810758134,0.39383609571793604,0.3752202311071361,0.022436862416793688
35967-28-3,0.046084300334776625,0.3206750044307595,0.6097412896882349,0.023499405546228938
116476-14-3,0.4553523147179207,0.1592240985433764,0.25112752872726446,0.13429605801143826
27848-84-6,0.030456843136579446,0.1632698133563439,0.643243646552454,0.1630296969546226
34661-75-1,0.05853386802940438,0.3963109804996393,0.37324585066533833,0.17190930080561823
1039-59-4,0.09508921223262312,0.44917273382545136,0.43899055124032793,0.016747502701597583
30558-43-1,0.11448358724690573,0.3180809400455074,0.5110251538176871,0.05641031888989991
18995-99-8,0.2761023631004879,0.5754262931850788,0.12771748461450186,0.020753859099931403
5310-55-4,0.06703600921837387,0.35781140481977114,0.5102734949966339,0.06487909096522113
109-55-7,0.025190297046414387,0.31302396770593893,0.6205508106384486,0.04123492460919797
10563-29-8,0.03222056801034177,0.21584452612012964,0.7238719747506211,0.028062931118907137
64037-21-4,0.035782047897167504,0.11940992058225032,0.8021212149116365,0.04268681660894577
20064-38-4,0.04540592793532156,0.44064119695773807,0.47334941125683855,0.040603463850101856
303-70-8,0.013431153993915786,0.1000469950685746,0.842143772933399,0.04437807800411028
303-49-1,0.03157036979315654,0.2090213831837553,0.716380755614048,0.04302749140904008
53-60-1,0.027758523671524035,0.5215291012207861,0.43455645023036615,0.01615592487732373
24268-89-1,0.14251839627124457,0.41652034711746305,0.34027539562236375,0.10068586098892895
50-53-3,0.03570572338223458,0.22882054144949865,0.7029355847519675,0.03253815041629936
1225-65-6,0.024495333750106117,0.27189495682575726,0.6836402517611591,0.019969457662977655
16398-39-3,0.06827647260103284,0.17754720574635655,0.7335745436179542,0.02060177803465654
4755-59-3,0.019762683108650436,0.3895703912332158,0.5720746617180541,0.018592263940079918
3179-63-3,0.04952953950265881,0.2152962925081171,0.6238294959651062,0.11134467202411795
132-69-4,0.02236118965083942,0.2337787807928994,0.6216734413394369,0.1221865882168242
34580-68-2,0.017002415747986478,0.15070672736747937,0.7888197301765605,0.04347112670797347
14286-84-1,0.027829006251109466,0.2463950877089838,0.5729440605412669,0.15283184549863987
4510-65-0,0.013288107033790976,0.2175935459362156,0.7070057643518396,0.062112582678154005
113-59-7,0.04848764835684067,0.44074338166481325,0.42960731028542587,0.0811616596929203
1738-25-6,0.06837225227982077,0.25847197547686557,0.6561348563178339,0.017020915925479958
132-20-7,0.04011088883868073,0.4908372880533901,0.414039500404613,0.055012322703315936
132-22-9,0.06910031987612947,0.24250445161925793,0.6433223999830158,0.045072828521596844
511-13-7,0.044156181229816384,0.21254298605662567,0.6934516746926734,0.04984915802088454
2045-52-5,0.1345947198985945,0.332003026003653,0.444849974909432,0.08855227918832076
59-32-5,0.03701713949898521,0.503166215382206,0.42648561952469516,0.03333102559411391
958-93-0,0.005912925960175527,0.2161312995851604,0.7446736545791993,0.033282119875464845
108-01-0,0.03562848929915923,0.2569345384688615,0.6350622354558926,0.07237473677608662
13877-99-1,0.016793723754491768,0.2388978875400555,0.6709658139387268,0.07334257476672627
518-63-8,0.035171869923223534,0.3380069282964601,0.5406291251464788,0.08619207663383754
1176-08-5,0.02644670723299758,0.26926723729047625,0.6130946725381939,0.09119138293833201
26615-21-4,0.03181353649024057,0.3458121002383359,0.5239200995369752,0.09845426373444827
102207-77-2,0.029005130782648592,0.45602426357841463,0.482514439505944,0.032456166132992806
2439-35-2,0.019870565270354936,0.2704672828572227,0.63674370635333,0.07291844551909239
34580-72-8,0.07427633100973373,0.15092715621365105,0.7417952692991114,0.03300124347750398
71-79-4,0.05037797842368373,0.4986814183401434,0.3774679774894097,0.07347262574676335
85273-96-7,0.02002190934997516,0.2601392006523946,0.6426555974329247,0.07718329256470542
4584-46-7,0.09117196134272904,0.2986015494988021,0.5891321950519917,0.021094294106477354
16607-80-0,0.1627915396306382,0.18287022412818987,0.610385708409058,0.04395252783211384
103-83-3,0.09469906039973316,0.2996903919055487,0.5729770759549938,0.03263347173972406
21140-37-4,0.082987654473954,0.2323528644350964,0.6199382870176724,0.0647211940732772
102410-40-2,0.08323715611459874,0.19501100790465214,0.6620946126208415,0.059657223359907516
102410-20-8,0.0921596555179646,0.1230398723289644,0.7572850010040697,0.027515471149000797
55363-08-1,0.03173864414781071,0.12314700960851797,0.6753193260389364,0.16979502020473475
19986-35-7,0.010080882131022751,0.06922307909203573,0.8938916853714185,0.026804353405522983
2407-68-3,0.11116045848300375,0.4377513010487822,0.4228942856753942,0.028193954792819775
5376-09-0,0.051731044140246485,0.30290589598118334,0.5610049391267588,0.0843581207518114
68-12-2,0.05653066916304155,0.3205398974248078,0.5669212873585245,0.05600814605362599
1467-79-4,0.10524740419957176,0.31060301073036184,0.5640343168880072,0.02011526818205942
72575-46-3,0.12037718892994223,0.16599237611891945,0.43200604153630184,0.2816243934148363
2585-36-6,0.1248095884002817,0.3061959795755667,0.5170311920035504,0.05196324002060136
17606-31-4,0.11935355060299861,0.29241803377275116,0.5360443798512043,0.05218403577304592
64-73-3,0.23896422838413459,0.09007578512133843,0.4913108470413744,0.1796491394531528
3963-95-9,0.1128486723368646,0.20312898149102626,0.5583231483831773,0.12569919778893196
2013-58-3,0.21651822776643945,0.16396737619065305,0.4969479543214733,0.12256644172143433
789-37-7,0.07035150070276307,0.4199150877826818,0.4093515740459446,0.10038183746861071
1356964-77-6,0.004750400393302507,0.09342994810914064,0.7365627294654521,0.16525692203210485
6434-38-4,0.7044822911650462,0.0661965306446583,0.09267684145572834,0.1366443367345672
59721-29-8,0.012679148266345641,0.06926092376556024,0.6241546059212391,0.2939053220468549
121-69-7,0.03669580434509682,0.21085267861154897,0.7185939990505206,0.033857517992833326
838-95-9,0.02151481052111073,0.21291425789759455,0.6333344938873327,0.13223643769396187
60045-43-4,0.07264829801811169,0.5362093372835719,0.3533672774902515,0.03777508720806505
39900-95-3,0.06519759530047238,0.12300467689205184,0.7735820690545182,0.03821565875295771
60-11-7,0.052940619356350666,0.21299171198005204,0.5662910457780015,0.16777662288559558
547-58-0,0.0072343442958841125,0.0632721143558206,0.5813822395665752,0.3481113017817199
20691-84-3,0.020435847411546686,0.2455381328518373,0.4681058882496697,0.2659201314869462
17576-88-4,0.015924836064133707,0.15814828506588557,0.7444745766892298,0.08145230218075095
140-56-7,0.047665490279070875,0.15848123355612687,0.6172761711542281,0.17657710501057422
5882-48-4,0.08004872154347394,0.22297832840146348,0.6685667202976818,0.028406229757380504
7152-80-9,0.13746150211528319,0.6092168414018236,0.22812297569435455,0.025198680788538524
1122-58-3,0.15723163885479252,0.45189058408511373,0.3591780927630033,0.03169968429709024
100924-68-3,0.06321930049975788,0.18248260756152626,0.612921124624238,0.1413769673144776
28743-45-5,0.0434692753023445,0.3226638743139183,0.41073430782789216,0.22313254255584494
2680-03-7,0.04626765848059439,0.4757370240752346,0.44615111947789554,0.03184419796627544
74957-49-6,0.054684001777972925,0.2564533958173274,0.6146205712908848,0.07424203111381471
957-51-7,0.058292912620377425,0.16506136655534356,0.46867034647692124,0.3079753743473582
89427-43-0,0.871033188338326,0.10885782718896923,0.016213564760031645,0.0038954197126730918
195252-02-9,0.18555340197258288,0.48956078506817957,0.2906236320130604,0.03426218094617702
1778-08-1,0.022976734250270206,0.23953134789797603,0.6850460946684759,0.05244582318327814
63887-52-5,0.1201613715332086,0.4897977067146436,0.33763363896317705,0.0524072827889706
85815-37-8,0.019029906484123532,0.10006872812193296,0.6370270776565741,0.2438742877373694
52777-92-1,0.07995715913118387,0.3384545858714107,0.5468370312103923,0.034751223787013175
106900-12-3,0.054356599288349614,0.23238201051890037,0.6450446379187607,0.06821675227398927
1609-06-9,0.17330267208474523,0.3451881368592104,0.4603942874606147,0.02111490359542934
1115-70-4,0.035535345338710674,0.25313436356990776,0.657664030002979,0.05366626108840234
28805-78-9,0.037147802044055295,0.13773197606962748,0.636925160522218,0.18819506136409928
101-42-8,0.05868404991863406,0.15129985712546773,0.7521673198592694,0.03784877309662894
1982-47-4,0.019645786809673924,0.11696746872286139,0.7303742521761968,0.13301249229126824
150-68-5,0.038985107764078514,0.17657679196537723,0.7479104681820695,0.03652763208847463
2164-17-2,0.20974805829252763,0.20557952423554224,0.5518342377975003,0.03283817967442974
27954-37-6,0.08602813601460918,0.11354128777824042,0.474402409609948,0.32602816659720224
33439-45-1,0.04140592310878967,0.16710208191180648,0.5999100727473334,0.19158192223207027
655-05-0,0.030083096704522826,0.09497808340850317,0.7869555501618765,0.08798326972509755
3134-12-1,0.020912859776297813,0.19033755631559307,0.581123018936928,0.2076265649711811
21709-44-4,0.11899559598240197,0.6938564288961628,0.16727267117718086,0.019875303944254148
1016-46-2,0.28238462017324356,0.5401488784239015,0.15204822692021963,0.02541827448263532
89427-20-3,0.5132181766783963,0.4028723916774001,0.0735525054081541,0.010356926236049899
25900-68-9,0.2437733777334764,0.19235108704494203,0.49493708124728997,0.06893845397429157
62850-32-2,0.07465251283279693,0.0726702886814662,0.6788757644820728,0.17380143400366432
79-44-7,0.04025548384314933,0.3102088109905125,0.5844974093848218,0.06503829578151646
3226-36-6,0.10920796245844902,0.2993004508577073,0.5749305844099327,0.016561002273911215
31848-11-0,0.1401346689822014,0.2197293854458972,0.5240633643699786,0.1160725812019223
1596-84-5,0.020240394650364767,0.1484409606345756,0.7831170062728394,0.048201638442220515
7227-91-0,0.09826942449334757,0.41841821444327926,0.4610707452191881,0.02224161584418548
7203-95-4,0.1077025282969643,0.553297942393671,0.3041998005136247,0.03479972879574012
33330-91-5,0.06376208141091418,0.37188314282653734,0.5473570628171153,0.016997712945433244
7227-92-1,0.04521306760673591,0.49660599608729983,0.43056500137139553,0.02761593493456853
7203-90-9,0.03706799241739854,0.5158924839485123,0.4339895200673665,0.013050003566722665
7239-21-6,0.03845132670868109,0.5528543277989793,0.3901330085042673,0.018561336988072573
23456-93-1,0.03377180168778794,0.5253238003122969,0.4169972798372323,0.023907118162682785
36120-57-7,0.12902923212571632,0.646429106733243,0.21590663302251592,0.008635028118524702
19992-69-9,0.08778490830547975,0.8064154438255099,0.09928516659314475,0.006514481275865181
33330-89-1,0.04896797050853444,0.527564154539451,0.4031305139798751,0.020337360972139732
4342-03-4,0.05928042970711671,0.4993776367180898,0.42176807566093116,0.019573857913862285
62-75-9,0.11269217211836133,0.43556660654752716,0.41494008457891335,0.036801136755198284
63886-55-5,0.06240713095999384,0.5004855034610356,0.34058117407636346,0.09652619150260684
22850-19-7,0.30239371429177064,0.547232809126044,0.14327560651739765,0.0070978700647875165
99300-64-8,0.3132869347730642,0.46845546845124153,0.2096537304925873,0.008603866283107239
91893-64-0,0.5237493066081307,0.23060010370276177,0.2063869664865867,0.03926362320252069
91893-26-4,0.09781006098006863,0.5026872014305341,0.361775902750294,0.03772683483910347
85977-49-7,0.2880217049537376,0.583275222797263,0.10562624861035984,0.02307682363863961
36014-72-9,0.5364271894776826,0.3429571465541358,0.10271216868963273,0.01790349527854885
1085-98-9,0.17671994535656163,0.329792432636222,0.3959918344255283,0.09749578758168825
13360-57-1,0.07691187524815625,0.3329739203259869,0.4841381750692119,0.10597602935664477
533-74-4,0.03132655276780805,0.1895556525136202,0.7219319515094438,0.057185843209128034
13863-31-5,0.013113956218351052,0.031074454904598682,0.26820153944166486,0.6876100494353855
7226-23-5,0.04345686707303917,0.2286952587862426,0.6224574311384747,0.10539044300224344
80-73-9,0.04537894005050407,0.19353215753518452,0.6343009556125433,0.1267879468017682
13256-12-7,0.09230288794778232,0.5832490474034101,0.3033522717024957,0.02109579294631214
116979-29-4,0.037549054578928286,0.42070847963981384,0.4370474807752798,0.10469498500597785
83-67-0,0.09162443402984,0.18200090220257134,0.5747356122823405,0.1516390514852482
81995-79-1,0.009635886461526102,0.11781222864781445,0.6106251920910901,0.26192669279956937
107007-99-8,0.048519221662405965,0.5134858809920521,0.29185963763023726,0.14613525971530467
6642-31-5,0.05918366008319797,0.1190982255095077,0.6456206574047572,0.176097457002537
7597-60-6,0.09316002309845302,0.09937528207433792,0.7336565686211438,0.07380812620606536
81996-52-3,0.01831555351846843,0.18799480048288938,0.6797660833432135,0.11392356265542869
87798-85-4,0.024246386654436392,0.5627158278392378,0.31527685726773585,0.0977609282385896
79712-52-0,0.0418534658218294,0.2507272666297718,0.6564645551603956,0.05095471238800325
519-37-9,0.00972184047484842,0.1231312605913449,0.6909431600147518,0.1762037389190547
79712-53-1,0.057541900966417585,0.39298822942560857,0.4542889755429037,0.09518089406506999
69975-86-6,0.048044321199091224,0.14107776153264795,0.642680607782876,0.16819730948538472
100706-81-8,0.023079052921357396,0.11725067987387029,0.6630928839707291,0.19657738323404328
652-37-9,0.05236680398381875,0.31167351091009593,0.44211663405991214,0.1938430510461731
7601-87-8,0.20208827645566313,0.43497309808825513,0.3071828482516368,0.0557557772044449
68789-89-9,0.08900852306295493,0.4896747949208071,0.24011514507945436,0.18120153693678387
43222-48-6,0.07381772093222176,0.1760377134520496,0.5217277704367224,0.22841679517900632
89805-39-0,0.06549240101801466,0.12793525964130503,0.5721586048573756,0.23441373448330452
128-62-1,0.14249972287061843,0.32333224554632234,0.4640880010103847,0.07008003057267474
29173-31-7,0.06896373006884589,0.8077076499188809,0.10441234912303024,0.01891627088924291
120923-37-7,0.050034521796498324,0.08082781932678751,0.3586786482183815,0.5104590106583325
115-37-7,0.11179214609685569,0.5506353546753362,0.30403256121439337,0.03353993801341511
64951-31-1,0.018012555637458617,0.100022613104199,0.6833863772051264,0.1985784540532159
3176-03-2,0.051277280830886465,0.32301023563422054,0.3975062360402397,0.22820624749465307
64951-34-4,0.017494742037002346,0.13056078892695389,0.7308362306703489,0.12110823836569515
64951-25-3,0.016013527592154898,0.09708057911844481,0.5821959212013493,0.30470997208805095
64951-33-3,0.011217049680751082,0.08650144697749215,0.7802218984668257,0.12205960487493106
98389-04-9,0.0040705745717667715,0.023542975767097674,0.32316515108898614,0.6492212985721493
80463-89-4,0.03623305913177244,0.2017289020378825,0.6659307827380487,0.09610725609229649
14419-01-3,0.02984289214286003,0.18342077629168071,0.49677940362733,0.2899569279381292
24141-01-3,0.02404429001565165,0.2934657997552352,0.534038419353462,0.14845149087565127
69353-21-5,0.08595206170213893,0.37822617170467643,0.44455574070568316,0.09126602588750139
63-75-2,0.017402678599320605,0.2607046208696695,0.6154765352338369,0.10641616529717315
139886-04-7,0.1686799973845511,0.4763817908864294,0.29481204186856624,0.06012616986045327
39885-14-8,0.13898121257606877,0.49769103079964566,0.3337312719807413,0.02959648464354419
66794-74-9,0.006324053446475823,0.1909993796403702,0.6507503316378815,0.15192623527527224
14759-04-7,0.016059058141220505,0.09354180800949595,0.8164617034359982,0.07393743041328503
22958-08-3,0.037367142611666675,0.6533613495685187,0.24941730838090925,0.05985419943890537
5965-13-9,0.030812042146087164,0.6500970957670835,0.2393795948520811,0.07971126723474818
125-29-1,0.037231008849696795,0.4450620071876061,0.364713184819308,0.1529937991433893
52-28-8,0.045311980882692664,0.11579477945502048,0.7656291193591467,0.07326412030314043
3688-66-2,0.07541611348072602,0.46823641097595936,0.30013787425054606,0.1562096012927683
123253-03-2,0.04637141697831648,0.18390643577365667,0.5009296054504901,0.2687925417975367
494799-38-1,0.027342728013021497,0.16529988657443398,0.6911559094605054,0.11620147595203942
88678-31-3,0.1873100218795527,0.23746771395242472,0.4121111737048643,0.1631110904631587
181274-17-9,0.03790777143232117,0.117298799510719,0.5291846308320514,0.31560879822490845
123277-35-0,0.10835263879393107,0.3814430857934062,0.375803618599967,0.13440065681269572
123253-07-6,0.2593673144797136,0.32440384980100195,0.3686577178328478,0.047571117886436476
56796-39-5,0.07197775471268122,0.059987029004169926,0.28735336637360276,0.580681849909546
75498-96-3,0.049999220665998115,0.08131011605716523,0.46117328589203405,0.4075173773848027
74356-00-6,0.0594364921218351,0.04201191819948111,0.4100239685647349,0.48852762111394915
1746-81-2,0.020865793728028697,0.23921257605093257,0.672707777327903,0.06721385289313572
330-55-2,0.01427445748152142,0.17667567134778164,0.7169461862404094,0.09210368493028734
13360-45-7,0.09760506953987254,0.23097691850079075,0.4897673098815369,0.18165070207779982
5588-33-0,0.03346059784405128,0.2325429383668634,0.665599803746469,0.06839666004261621
98565-18-5,0.027412475677788362,0.11852566435185051,0.5698352968339291,0.28422656313643224
23903-11-9,0.04640250353748384,0.16176434038027918,0.6495348668443809,0.14229828923785595
1555-58-4,0.04310955960182381,0.46197666444400143,0.4697427146048576,0.025171061349317052
1229-69-2,0.18994613000550525,0.29511323186215366,0.4580053197590661,0.05693531837327482
86-12-4,0.05275094884377514,0.36377370480579624,0.5167251610819307,0.0667501852684981
53-89-4,0.02581677721519016,0.15729062238432118,0.5641460267992888,0.2527465736011996
132-18-3,0.026620447886974284,0.11498887316492977,0.8019921343952403,0.056398544552855596
1057-81-4,0.014368654709993264,0.2989528638454858,0.591863191454538,0.09481528998998288
57081-55-7,0.01367328247912059,0.09837696262700882,0.800973031922834,0.08697672297103685
29075-61-4,0.048655353380982536,0.28595787451636245,0.5499692107278448,0.11541756137481052
15574-96-6,0.06900148609643807,0.6130266479988135,0.2399223515056801,0.07804951439906854
34580-14-8,0.05540288449985094,0.5697075342297167,0.29916259872990375,0.07572698254052863
969-33-5,0.0919270528572669,0.5631494937518804,0.27650982887454995,0.06841362451630273
60086-22-8,0.06083358744130432,0.4432406517803942,0.43690908935751904,0.05901667142078214
78104-11-7,0.00848085656741387,0.2874208372146128,0.5845028860789917,0.11959542013898146
72468-85-0,0.03184498690946177,0.0951287284582636,0.7719573545274068,0.10106893010486766
440-17-5,0.08405980965118028,0.15228297904740165,0.7125763948633539,0.05108081643806431
24632-48-2,0.04626484512147815,0.5498708285927382,0.35746211856027754,0.046402207725506545
56217-90-4,0.041139317634470984,0.15988149002536334,0.7128006190827716,0.0861785732573944
29868-97-1,0.03242321822991823,0.38822011403767204,0.5184338047563395,0.06092286297607031
33354-22-2,0.04983629785408216,0.18408815631726141,0.6731243827838863,0.09295116304477004
57342-05-9,0.021418243428844023,0.37885528797559176,0.5238083668886,0.0759181017069645
24140-98-5,0.01982856598384252,0.4390064861217519,0.4379869166623732,0.10317803123203255
22487-46-3,0.05905335038501005,0.49266887614437266,0.3742656571025494,0.07401211636806822
106017-08-7,0.13371127264053403,0.20267922024716326,0.576674142131246,0.08693536498105689
1977-11-3,0.015574908836935237,0.2363969726767662,0.5512508953250512,0.19677722316124735
5786-21-0,0.03130542473181298,0.537884789099106,0.37359415426970416,0.057215631899376805
1977-10-2,0.03264996132073963,0.5918375413311769,0.30638625827572635,0.06912623907235727
14052-80-3,0.04172475196401509,0.13606169979909835,0.6379545477336015,0.1842590005032847
16339-07-4,0.02501893910796488,0.2337350576296995,0.6436295496344873,0.0976164536278484
63905-05-5,0.347263866706715,0.22932738894075128,0.30851226288751066,0.11489648146502326
55-86-7,0.30307214739272287,0.4547494288673441,0.21987127500686987,0.022307148733063085
17780-75-5,0.01647923503586408,0.26159908474593574,0.6233269599331771,0.09859472028502299
1553-34-0,0.0064420332533119224,0.3618722352983501,0.5385636823182745,0.09312204913006324
2975-36-2,0.01725831621753239,0.5033051331891024,0.40380319273007187,0.07563335786329319
1982-37-2,0.02297884964881088,0.2987042946734773,0.6310560125797964,0.04726084309791544
26786-32-3,0.028623914028742137,0.17015345276805832,0.7444537949506314,0.05676883825256853
31139-87-4,0.01344932965298208,0.15821210127197843,0.7660354741975752,0.0623030948774642
139886-24-1,0.040828456099149944,0.6755445773771152,0.22379085065012486,0.059836115873609624
23327-57-3,0.018324290133046834,0.23846405513864286,0.6891493941888164,0.05406226053949409
306-07-0,0.0320630707352799,0.6689624281943166,0.273154991207907,0.025819509862496322
150433-14-0,0.038912249150122126,0.07328218807570062,0.6028042657173759,0.28500129705680133
24600-36-0,0.17603497112671018,0.21095628841661912,0.46062745873264255,0.1523812817240282
5060-56-0,0.0218780160136759,0.23741133221743219,0.6578289232715713,0.08288172849732056
19974-69-7,0.007574625478060595,0.3259983532232334,0.5667045449731261,0.09972247632557986
22952-87-0,0.015112802245386645,0.5353224181663968,0.37348862592266285,0.07607615366555345
54-11-5,0.06154670737043228,0.6143567932591456,0.18798992628194836,0.1361065730884737
60634-70-0,0.046907246611291684,0.4426586666681612,0.4727567411355147,0.037677345585032204
54301-19-8,0.034018564467611284,0.510468418415754,0.4021171606763959,0.053395856440238726
32033-21-9,0.07138431240427359,0.4320066543082898,0.42137596333540067,0.07523306995203603
74627-35-3,0.43735310514095266,0.4032927703932804,0.13852528039423143,0.020828844071535603
51473-23-5,0.05662175185524928,0.15474653118343767,0.7357632806150048,0.05286843634630848
116979-34-1,0.039487121827888765,0.5886535994806044,0.29803725699835404,0.07382202169315252
116979-31-8,0.06338276840092479,0.5358411846384539,0.30945263093857156,0.09132341602204984
116979-33-0,0.04779803841631926,0.6084207060267903,0.2714702710094629,0.07231098454742743
116979-30-7,0.06790222669989038,0.6463788493930936,0.25455125895001196,0.031167664957003936
24381-37-1,0.01364580677917438,0.4594266844840994,0.45362647822365404,0.07330103051307224
125-52-0,0.04912433541304109,0.2631850208969145,0.6169008423333172,0.0707898013567269
872-50-4,0.01836302609738475,0.23419393854986545,0.633960878083997,0.11348215726875253
93-90-3,0.07546875548454467,0.07422354883479065,0.7927685310507881,0.057539164629876544
6232-56-0,0.05849890194719495,0.2842549701095942,0.5530257952431604,0.10422033270005066
88475-55-2,0.08243448941414835,0.37826224788012996,0.5241644599707276,0.015138802734994093
2079-00-7,0.017449343196308267,0.09582378175668643,0.7214413055111103,0.16528556953589496
6903-79-3,0.05862678952709203,0.1569594503952183,0.7125303700946564,0.07188338998303333
27942-00-3,0.03794255454050656,0.40292781710456854,0.4421641422238308,0.11696548613109374
59-05-2,0.05665876690091153,0.39498028525058226,0.4082641757680885,0.1400967720804176
69-81-8,0.07970450692883557,0.060211941149338824,0.5669107159085528,0.2931728360132731
68787-95-1,0.18780601766029578,0.2831900478258679,0.42748082190379993,0.10152311261003653
21820-82-6,0.044836042846367816,0.10250978114240009,0.776450669415638,0.07620350659559384
153719-38-1,0.10075226344200465,0.6046021082739639,0.2504905176688619,0.04415511061516958
153719-23-4,0.057045884347769915,0.2873732097708423,0.44406057879114125,0.2115203270902466
63906-70-7,0.062756712983112,0.39249562795645637,0.3236860836791074,0.22106157538132407
3655-88-7,0.0805806299052728,0.5211134530228457,0.2502585132521969,0.1480474038196844
51026-28-9,0.07639381792747432,0.1200226761260075,0.731878799532882,0.07170470641363606
13256-11-6,0.05492441137755244,0.39394308535750266,0.4565612149697269,0.09457128829521846
16339-16-5,0.19991912646785637,0.5620464073427018,0.2215609442951792,0.016473521894262388
13256-22-9,0.10856926070486703,0.452289415844,0.36350809696319936,0.07563322648793341
46948-72-5,0.07634836519270771,0.2107983646276903,0.5394717132488638,0.17338155693073815
67584-55-8,0.023560541655206213,0.4199272622343495,0.4489794575837851,0.10753273852665893
4960-47-8,0.06679472682160925,0.2290278939282406,0.5884547864227275,0.11572259282742248
59756-60-4,0.02003808838800933,0.16564549608486465,0.6589185724409198,0.1553978430862063
