CASRN,Toxic_svm_ecfp6counts-0,Toxic_svm_ecfp6counts-1
3761-42-0,0.14679435275409947,0.8532056472459006
83-79-4,0.5857313095199722,0.4142686904800279
82230-53-3,0.2197772283958014,0.7802227716041987
4433-79-8,0.8692489636866418,0.13075103631335835
65008-94-8,0.47592541827087664,0.5240745817291235
30011-11-1,0.7859700260250443,0.2140299739749556
143390-89-0,0.639273649628206,0.36072635037179385
5826-85-7,0.20385009556037545,0.7961499044396244
2255-17-6,0.12822569194687194,0.8717743080531282
122-14-5,0.1276118066974098,0.8723881933025902
51356-08-2,0.08580567679612441,0.9141943232038758
22620-72-0,0.21100754388842582,0.7889924561115739
2703-61-9,0.37625437430053865,0.6237456256994613
10420-33-4,0.5478530283343428,0.4521469716656574
72732-56-0,0.42111524925868676,0.5788847507413132
58186-27-9,0.8576495521603877,0.14235044783961237
153-87-7,0.10806397181825379,0.8919360281817462
82875-38-5,0.5646186112872021,0.43538138871279797
185119-76-0,0.9459988995685465,0.054001100431453355
79277-27-3,0.9102546609215728,0.08974533907842734
13265-60-6,0.2413453089473528,0.7586546910526475
1741-11-3,0.20900778777126228,0.7909922122287377
3566-76-5,0.20709299277989554,0.7929070072201044
3344-14-7,0.12707394218951523,0.8729260578104848
30560-19-1,0.1410503434559028,0.8589496565440973
22502-03-0,0.7828543336131988,0.2171456663868012
3131-27-9,0.720004221188741,0.2799957788112589
104-20-1,0.6660779603409648,0.33392203965903533
42924-53-8,0.695307576360978,0.30469242363902216
122-48-5,0.507138417914494,0.49286158208550623
39562-22-6,0.6629055563183875,0.33709444368161257
105-45-3,0.8102067980346148,0.18979320196538524
122-84-9,0.565315537511193,0.43468446248880716
5437-98-9,0.5974772627211234,0.4025227372788765
52793-11-0,0.5687048592962688,0.43129514070373104
3610-27-3,0.7559571150045423,0.24404288499545765
629-38-9,0.7926802606941136,0.2073197393058864
110-49-6,0.7793775937028701,0.2206224062971299
93-51-6,0.40293735314173573,0.5970626468582643
99-75-2,0.6387362342474824,0.3612637657525175
13684-63-4,0.9443817103658422,0.05561828963415784
80-48-8,0.6485242881522147,0.3514757118477853
55232-81-0,0.40445467134299373,0.5955453286570063
80689-16-3,0.3723871954703733,0.6276128045296268
25956-17-6,0.9491093507164581,0.05089064928354193
23287-26-5,0.6201643001785562,0.3798356998214439
14205-39-1,0.5,0.5
68779-00-0,0.7411506664902984,0.25884933350970163
943-88-4,0.8444292879251765,0.15557071207482348
73698-62-1,0.7608336778735072,0.2391663221264928
82-57-5,0.5645220653850735,0.4354779346149266
17392-83-5,0.7342541908585838,0.2657458091414161
64037-75-8,0.6912380394200452,0.30876196057995453
64037-74-7,0.7933740851866348,0.20662591481336537
13515-40-7,0.8677850623675665,0.13221493763243355
82199-12-0,0.6781826082938052,0.32181739170619494
61320-65-8,0.5493350604215208,0.45066493957847914
50-07-7,0.8003149388319981,0.19968506116800178
75511-23-8,0.2961283006060717,0.7038716993939281
82875-41-0,0.665030052148947,0.33496994785105316
20168-99-4,0.5,0.5
67370-00-7,0.15925336510141977,0.8407466348985803
27035-30-9,0.22297413612637298,0.7770258638736273
65189-78-8,0.22190261661616234,0.7780973833838375
53164-05-9,0.13785471727593568,0.8621452827240643
62751-72-8,0.28594428444025016,0.7140557155597498
67369-98-6,0.15371623814967655,0.8462837618503235
60051-79-8,0.18471445697541686,0.8152855430245832
31230-24-7,0.6274080009187529,0.37259199908124707
79510-48-8,0.6988699669238841,0.30113003307611563
94125-34-5,0.8580952692475248,0.14190473075247526
82097-50-5,0.6807291065041181,0.3192708934958821
5652-84-6,0.29382602109597317,0.7061739789040269
38205-64-0,0.18078166346848548,0.8192183365315143
22862-76-6,0.619810438853345,0.380189561146655
82273-25-4,0.6903920987524047,0.30960790124759513
93-28-7,0.3007663404447162,0.699233659555284
64485-93-4,0.9480366663731175,0.05196333362688247
2636-25-1,0.13029530603054512,0.8697046939694549
23793-23-9,0.773291369850337,0.22670863014966314
161193-03-9,0.7563369153409405,0.2436630846590593
3120-74-9,0.25141128773494376,0.7485887122650562
66505-63-3,0.5205446579045885,0.47945534209541135
14143-28-3,0.32561968201649194,0.674380317983508
1671-49-4,0.28770734731160313,0.7122926526883968
106904-09-0,0.6996401332753626,0.3003598667246372
122836-35-5,0.5817670319210398,0.41823296807896015
763-32-6,0.6073102239812476,0.3926897760187524
4786-19-0,0.4315979578260774,0.5684020421739224
62599-49-9,0.8183826895999428,0.18161731040005732
563-47-3,0.10836569850169399,0.8916343014983059
78-85-3,0.3976053767731039,0.6023946232268961
126-98-7,0.2860229251851998,0.7139770748148001
30950-27-7,0.3126797854590624,0.6873202145409375
79-39-0,0.30720693676096056,0.6927930632390394
923-02-4,0.5915018643118677,0.40849813568813226
19243-95-9,0.5269535645181681,0.473046435481832
2164-09-2,0.24283906599950625,0.7571609340004934
79-41-4,0.615675653372974,0.3843243466270259
4513-53-5,0.7215333598304041,0.2784666401695961
3683-12-3,0.8970911711877665,0.10290882881223366
2144-53-8,0.6397871187850415,0.36021288121495865
30674-80-7,0.5399441431652547,0.4600558568347453
52628-03-2,0.816349681645223,0.18365031835477696
1464-69-3,0.7653732376279391,0.23462676237206084
70293-55-9,0.9060248150647054,0.09397518493529465
1888-94-4,0.6021151836662123,0.39788481633378786
96-05-9,0.4811830104042214,0.5188169895957786
2495-37-6,0.8383384045526037,0.16166159544739625
23395-20-2,0.5125753091945787,0.48742469080542133
1637-39-4,0.28347943604190345,0.7165205639580967
58458-52-9,0.7081823272220431,0.29181767277795695
58458-54-1,0.8028998185179217,0.1971001814820784
58458-56-3,0.5688083571863858,0.43119164281361416
756-91-2,0.5741157177097885,0.4258842822902116
50370-12-2,0.9361981918459542,0.06380180815404568
89-25-8,0.3040219871211149,0.6959780128788849
119-17-5,0.8240748548767253,0.17592514512327487
123312-89-0,0.14209009353587418,0.8579099064641257
1071-73-4,0.7331085384681982,0.2668914615318019
853-34-9,0.23869347523344323,0.7613065247665568
5471-51-2,0.7926475175201868,0.20735248247981314
123-76-2,0.8082536036737281,0.19174639632627172
2610-86-8,0.5934541267433526,0.4065458732566473
152-72-7,0.41142456756937545,0.5885754324306244
81-82-3,0.3329656450228519,0.6670343549771481
53460-80-3,0.5946312091956129,0.4053687908043871
102-01-2,0.6351339433676257,0.3648660566323742
93-70-9,0.7047499171091872,0.29525008289081284
33353-01-4,0.6521950793548817,0.3478049206451183
34580-66-0,0.14164614802345074,0.8583538519765491
78-95-5,0.24994985442907733,0.7500501455709228
108-88-3,0.2971011067038647,0.7028988932961354
21173-27-3,0.7108790981482446,0.28912090185175543
72239-30-6,0.0966220340540395,0.9033779659459605
589-18-4,0.4478753597224198,0.55212464027758
622-97-9,0.1608223883857509,0.8391776116142492
104-87-0,0.19051539116255897,0.8094846088374412
104-85-8,0.14941610144660689,0.8505838985533931
77054-11-6,0.5819831574467705,0.4180168425532296
80834-73-7,0.25409159052181557,0.7459084094781845
80834-70-4,0.4058310766463161,0.5941689233536838
720-94-5,0.6877334399624084,0.31226656003759146
6138-79-0,0.09727074154979763,0.9027292584502024
134308-13-7,0.762150115157655,0.23784988484234476
56461-34-8,0.5,0.5
58955-82-1,0.14992731255682276,0.8500726874431773
63980-34-7,0.5449046859279241,0.4550953140720759
637-60-5,0.1697929397691737,0.8302070602308261
622-58-2,0.34773832083226275,0.6522616791677371
1631-28-3,0.5050106962473193,0.49498930375268074
99-99-0,0.2789047820283879,0.721095217971612
26447-14-3,0.24611851750940783,0.7538814824905921
101-94-0,0.5416615344954386,0.4583384655045615
137927-72-1,0.20817915099174406,0.791820849008256
614-34-6,0.47094981853264767,0.5290501814673523
607-88-5,0.7933770976762056,0.20662290232379435
78-31-9,0.5787059074338786,0.4212940925661214
72051-45-7,0.2452998097553309,0.7547001902446691
1424-48-2,0.4594611805058572,0.5405388194941428
70-55-3,0.4367724153515433,0.5632275846484566
78521-39-8,0.7278678075734464,0.2721321924265537
123199-94-0,0.831260504222557,0.168739495777443
1156-19-0,0.7517433529222901,0.2482566470777097
21187-98-4,0.7651853521805491,0.23481464781945088
1576-35-8,0.6255473127864759,0.3744526872135241
127-65-1,0.575169244329906,0.42483075567009393
4083-64-1,0.32084499913760445,0.6791550008623957
80-41-1,0.507639333327367,0.49236066667263295
6837-93-0,0.9524673369452862,0.04753266305471384
106-43-4,0.1333908248586484,0.8666091751413515
108-89-4,0.18310541350124918,0.8168945864987509
569-65-3,0.10441413995624896,0.8955858600437511
72619-36-4,0.45133094103770255,0.5486690589622976
91-62-3,0.17021939216660711,0.829780607833393
92-48-8,0.3243934190275743,0.6756065809724257
98519-19-8,0.09551662586578973,0.9044833741342102
1711-06-4,0.4887883475134051,0.5112116524865951
108-44-1,0.25037234007702214,0.749627659922978
85-72-3,0.8535468899472447,0.14645311005275558
63-99-0,0.4519337222815187,0.5480662777184813
621-29-4,0.30441339564260184,0.6955866043573983
104683-52-5,0.3868953757189699,0.61310462428103
80834-68-0,0.4474169924129946,0.5525830075870054
91-99-6,0.6494014859962879,0.35059851400371217
29218-27-7,0.34647564653156515,0.6535243534684344
108-39-4,0.5163324897194865,0.4836675102805134
88599-49-9,0.9109987723873012,0.08900122761269874
88599-68-2,0.9254086407759866,0.07459135922401332
122277-25-2,0.836127094199396,0.1638729058006041
1596-09-4,0.21403303308126287,0.785966966918737
57933-19-4,0.40471431869564145,0.5952856813043585
16154-78-2,0.19543828074083636,0.8045617192591636
1147-41-7,0.8238221961573295,0.1761778038426705
956317-36-5,0.3688808622262942,0.6311191377737059
122277-24-1,0.9076973807855525,0.09230261921444737
53988-10-6,0.30699816086796616,0.6930018391320338
399-77-9,0.14202856134558628,0.8579714386544136
1435-71-8,0.25347617887598206,0.746523821124018
5504-68-7,0.5732573372971445,0.42674266270285544
610-39-9,0.12107668154796956,0.8789233184520304
119-33-5,0.150385744856096,0.8496142551439041
2445-83-2,0.4449420492752664,0.5550579507247336
92-36-4,0.5704350718007352,0.4295649281992648
88-44-8,0.6289455311447207,0.37105446885527926
57524-15-9,0.13920449379750324,0.8607955062024969
695-34-1,0.10567206419885287,0.894327935801147
125055-80-3,0.3147699991388917,0.6852300008611084
108-99-6,0.21372940859586873,0.7862705914041315
1603-41-4,0.1022577338161933,0.8977422661838068
53179-13-8,0.4053298213880622,0.5946701786119377
125055-79-0,0.4424717318876122,0.557528268112388
82159-09-9,0.5784615044460696,0.42153849555393025
618-85-9,0.259988964999978,0.7400110350000221
504-15-4,0.34442744085708665,0.6555725591429132
41621-49-2,0.3521717960011375,0.6478282039988624
182349-12-8,0.3531006049914347,0.6468993950085653
874-66-8,0.5,0.5
27776-01-8,0.5279388640456074,0.4720611359543924
72239-32-8,0.15748998802832448,0.8425100119716753
898566-17-1,0.4876347067729021,0.5123652932270978
50454-68-7,0.3388018655857764,0.6611981344142235
529-19-1,0.11619418133122598,0.8838058186687742
73987-51-6,0.33521458980113344,0.6647854101988665
90-12-0,0.23413491540394754,0.7658650845960525
2853-69-2,0.12072504946478708,0.8792749505352129
7055-03-0,0.37601843418187886,0.6239815658181211
71753-20-3,0.18461211431669924,0.8153878856833009
65871-41-2,0.22472615394499482,0.7752738460550053
71077-34-4,0.9297309014089921,0.07026909859100816
95-80-7,0.11226236104624839,0.8877376389537516
99-55-8,0.2790847156122039,0.7209152843877961
95-79-4,0.21909090560737135,0.7809090943926286
136-80-1,0.35538555915020886,0.6446144408497914
93-69-6,0.16569921466991244,0.8343007853300877
135-63-7,0.6207387843849019,0.37926121561509807
614-68-6,0.16222516574234686,0.8377748342576531
131-79-3,0.5937209939984363,0.40627900600156386
584-84-9,0.4595187960663113,0.5404812039336886
28005-74-5,0.4786148752019644,0.5213851247980357
4067-01-0,0.25723567065092595,0.7427643293490739
6422-83-9,0.6987204138182364,0.30127958618176376
96-98-0,0.6321690273467719,0.3678309726532281
119-32-4,0.09758653169633073,0.9024134683036693
121-14-2,0.22966755999353797,0.770332440006462
95-48-7,0.14812423325924998,0.85187576674075
2835-95-2,0.14367029202352058,0.8563297079764794
6775-25-3,0.2549529709036136,0.7450470290963862
59-47-2,0.5493561670772159,0.450643832922784
6055-48-7,0.4733306821693743,0.5266693178306256
2210-79-9,0.41826150991336036,0.5817384900866396
55543-68-5,0.343995875281653,0.656004124718347
14491-59-9,0.186096203078774,0.8139037969212259
88599-47-7,0.8781708951931838,0.12182910480681632
88599-48-8,0.8182158107927477,0.1817841892072523
88-19-7,0.3391976906837754,0.6608023093162247
95-49-8,0.19041749829241178,0.8095825017075882
95-73-8,0.13686203503523647,0.8631379649647635
7745-91-7,0.1157130168733157,0.8842869831266842
90-33-5,0.40114982409255995,0.59885017590744
4394-77-8,0.1976046398612608,0.8023953601387391
53083-96-8,0.759231604577245,0.24076839542275497
2246-44-8,0.27702261910270226,0.7229773808972972
4934-55-8,0.688829380196127,0.31117061980387295
95-69-2,0.14909946701911583,0.8509005329808843
21787-81-5,0.35589945498462605,0.6441005450153738
83-34-1,0.23381835442672466,0.7661816455732754
54935-04-5,0.861137225518546,0.13886277448145418
24283-57-6,0.2761277351908374,0.7238722648091626
64036-72-2,0.12899658979331152,0.8710034102066886
619-15-8,0.14430603269486528,0.8556939673051348
2581-34-2,0.3259060760144429,0.6740939239855571
89427-10-1,0.11164378657970454,0.8883562134202954
83-40-9,0.4481901026000995,0.5518098973999005
74697-60-2,0.7905301640100924,0.20946983598990754
1570-64-5,0.15059667150598727,0.8494033284940127
174063-87-7,0.6515375653489291,0.34846243465107074
17514-68-0,0.14528073522244858,0.8547192647775514
1084-65-7,0.5533478497931801,0.4466521502068199
69226-39-7,0.6374686303779806,0.3625313696220194
69226-40-0,0.7019195906825108,0.29808040931748914
130-17-6,0.690972187071991,0.3090278129280091
88599-69-3,0.7255079176830727,0.2744920823169274
14863-40-2,0.1547639536582707,0.8452360463417294
644-62-2,0.804925627079876,0.1950743729201242
88-51-7,0.8341641161903285,0.16583588380967143
7585-41-3,0.9116585041016922,0.08834149589830773
89427-05-4,0.14582532844730192,0.854174671552698
89427-04-3,0.1322479052283472,0.8677520947716527
1603-40-3,0.09550842520013138,0.9044915747998686
100299-08-9,0.2013514048265975,0.7986485951734026
125055-81-4,0.2666161954346142,0.7333838045653858
2312-76-7,0.24035760803793324,0.7596423919620664
481-42-5,0.43341269445625163,0.5665873055437484
116288-88-1,0.37347620595476955,0.6265237940452304
616-02-4,0.3384633293447517,0.6615366706552485
30516-87-1,0.7356671899045497,0.2643328100954502
3056-17-5,0.5691591286364271,0.43084087136357274
626-48-2,0.46719375852072037,0.5328062414792798
56-04-2,0.3421276227568847,0.6578723772431152
20344-15-4,0.18964111400087894,0.8103588859991212
18591-81-6,0.18002320417160028,0.8199767958283996
101708-02-5,0.2451817054590691,0.7548182945409312
101708-01-4,0.2652759194188769,0.7347240805811233
1824-81-3,0.12748875144384036,0.8725112485561595
72-80-0,0.3419529580322896,0.6580470419677105
98967-40-9,0.8645332083956287,0.13546679160437125
1453-58-3,0.4223615554171158,0.5776384445828842
822-36-6,0.18240452882390756,0.8175954711760925
641571-11-1,0.2632267843933929,0.7367732156066071
100365-72-8,0.15996025949689838,0.8400397405031017
121552-61-2,0.34425246788324876,0.6557475321167513
1131-18-6,0.05205292084809096,0.9479470791519089
70803-10-0,0.22544286465963104,0.7745571353403687
125055-64-3,0.22567252772801413,0.7743274722719857
125055-63-2,0.15995378788499365,0.8400462121150064
125055-61-0,0.1585072913125254,0.8414927086874748
125055-65-4,0.32345451306905915,0.6765454869309409
125055-67-6,0.1564051206971252,0.8435948793028747
125055-75-6,0.1054214023478401,0.8945785976521597
122-57-6,0.8422839334839363,0.15771606651606387
32979-83-2,0.6468679888025464,0.3531320111974536
25398-39-4,0.5365835606040479,0.46341643939595223
78-98-8,0.610538665997529,0.38946133400247096
591-12-8,0.2847616046070457,0.7152383953929543
1013-99-6,0.29982053917190754,0.7001794608280925
10004-44-1,0.3227425437690591,0.6772574562309409
25046-79-1,0.8541944393378804,0.14580556066211942
59-63-2,0.4406576215252473,0.5593423784747529
723-46-6,0.6666326706956631,0.3333673293043369
554-14-3,0.2682548542637705,0.7317451457362296
101030-71-1,0.38497018943808253,0.6150298105619174
65489-04-5,0.24342117959331905,0.756578820406681
21342-85-8,0.13539084522054246,0.8646091547794575
148-01-6,0.3202518580964172,0.6797481419035828
823-40-5,0.13648066513258253,0.8635193348674176
35572-78-2,0.1669475824692753,0.8330524175307245
87-60-5,0.3234100650741367,0.6765899349258633
13710-19-5,0.35333247292507414,0.6466675270749259
17737-65-4,0.4407477666304826,0.5592522333695175
606-20-2,0.09794517759175778,0.9020548224082422
19406-51-0,0.23337795516536103,0.7666220448346392
497-56-3,0.23821390981701934,0.7617860901829807
83-42-1,0.20722920576779102,0.7927707942322091
608-25-3,0.3057225810683773,0.6942774189316228
14745-61-0,0.11747992454721526,0.8825200754527848
4467-21-4,0.15172430479912233,0.8482756952008779
321-55-1,0.12450281602769683,0.8754971839723031
77605-73-3,0.5,0.5
89427-03-2,0.06624246041026197,0.933757539589738
89427-23-6,0.21510687342278972,0.7848931265772107
89427-24-7,0.20596934641676168,0.7940306535832384
17788-00-0,0.2502363632579069,0.7497636367420931
52603-48-2,0.3174575252208258,0.682542474779174
89427-21-4,0.11741672539125267,0.8825832746087472
89427-36-1,0.10080186890970474,0.8991981310902951
89427-40-7,0.07207789250815883,0.9279221074918411
58348-97-3,0.5549724501486268,0.4450275498513732
28782-19-6,0.44006072754980013,0.5599392724501997
89427-31-6,0.1724504395767853,0.8275495604232145
63498-62-4,0.23841498765603683,0.7615850123439631
4228-99-3,0.09889241424956081,0.9011075857504393
75511-25-0,0.4777581603783611,0.5222418396216391
147-61-5,0.6056776788966387,0.3943223211033613
78415-72-2,0.49289572595515146,0.5071042740448485
119615-63-3,0.18070247549255236,0.8192975245074477
15878-08-7,0.12978705591392004,0.87021294408608
520-09-2,0.1473849775102848,0.8526150224897151
6814-58-0,0.23724974100158955,0.7627502589984105
106266-06-2,0.3241268755679538,0.6758731244320462
144598-75-4,0.4121389090699301,0.5878610909300699
1003-52-7,0.06029325642409975,0.9397067435759003
5496-04-8,0.2380912012813506,0.7619087987186495
17364-41-9,0.3252895850508449,0.674710414949155
524-36-7,0.5314410156912672,0.4685589843087328
73855-29-5,0.7106988550904338,0.28930114490956615
58-56-0,0.6553834129702037,0.3446165870297964
876-85-7,0.6898449275951616,0.31015507240483825
13331-81-2,0.5827403303017951,0.41725966969820505
73987-24-3,0.5922302837476298,0.4077697162523703
73908-94-8,0.37128838629299277,0.6287116137070075
82-82-6,0.7177811785814934,0.28221882141850674
73839-78-8,0.6363062065586874,0.3636937934413126
2856-75-9,0.3840797473693624,0.6159202526306377
59035-98-2,0.1017700456645884,0.8982299543354118
7331-25-1,0.36581189432313616,0.6341881056768638
109293-97-2,0.5080139648466989,0.4919860351533009
39242-73-4,0.38298640438270715,0.6170135956172927
126055-15-0,0.30672391251358405,0.6932760874864159
168152-87-2,0.2615279283961283,0.7384720716038717
63979-28-2,0.31225815443359334,0.6877418455664065
23696-28-8,0.4256747576077077,0.5743252423922923
98-86-2,0.7018168329431455,0.2981831670568543
735-52-4,0.6965204988656449,0.303479501134355
42018-31-5,0.46086596245557165,0.5391340375444283
968-81-0,0.8097960775725075,0.19020392242749254
91040-94-7,0.6431245214152882,0.3568754785847117
99-03-6,0.5432447045929607,0.45675529540703946
121-89-1,0.35247745559610183,0.647522544403898
53944-40-4,0.6818669436951598,0.3181330563048403
72492-12-7,0.7624509992743788,0.23754900072562127
40187-51-7,0.7917812560149468,0.20821874398505313
110147-48-3,0.3127239619636443,0.6872760380363557
89-84-9,0.7101352428891432,0.28986475711085696
119851-28-4,0.6132995163528633,0.38670048364713666
1122-62-9,0.3645150043653985,0.6354849956346016
25201-35-8,0.4132498889232167,0.5867501110767832
24691-76-7,0.31473106785991095,0.6852689321400892
5234-68-4,0.3475217169232038,0.6524782830767961
5259-88-1,0.43179882934362834,0.5682011706563717
24691-80-3,0.46378453212731335,0.5362154678726867
75706-12-6,0.3520515101570485,0.6479484898429515
118-71-8,0.31486611026650685,0.685133889733493
17334-68-8,0.4040748635724852,0.5959251364275148
25506-01-8,0.33898498056659876,0.6610150194334011
78484-11-4,0.37296451587208873,0.6270354841279112
60583-65-5,0.48316781186091023,0.5168321881390897
62-55-5,0.1069855526285993,0.8930144473714006
4104-14-7,0.3869263792706077,0.6130736207293922
364-98-7,0.36991775174293245,0.6300822482570676
142-26-7,0.7330046032247778,0.2669953967752221
104617-50-7,0.44657296152315684,0.5534270384768432
616-91-1,0.4209257963932517,0.5790742036067484
103-84-4,0.5117386269359957,0.48826137306400424
3366-61-8,0.5244651460852708,0.4755348539147291
41506-62-1,0.8742453667645641,0.1257546332354359
103-90-2,0.5419075847087903,0.4580924152912097
121-60-8,0.6940035165685239,0.305996483431476
5221-42-1,0.32588762139972827,0.6741123786002718
20262-58-2,0.9392012366468451,0.06079876335315497
83003-97-8,0.12305396841265816,0.876946031587342
24733-81-1,0.29907221394414885,0.7009277860558513
13067-19-1,0.44158109374912247,0.5584189062508775
5254-41-1,0.874387760336754,0.12561223966324586
2519-30-4,0.956724534737131,0.04327546526286895
2621-62-7,0.28358790921632065,0.7164120907836793
38411-17-5,0.4941520474588933,0.5058479525411067
110882-70-7,0.2794129845074267,0.7205870154925731
106309-73-3,0.5,0.5
5663-71-8,0.4508427120626261,0.549157287937374
140-40-9,0.5,0.5
17433-31-7,0.39458226241534033,0.6054177375846594
546-88-3,0.5263103270253723,0.4736896729746277
637-53-6,0.18378576705274505,0.8162142329472549
55661-38-6,0.15612930872083589,0.8438706912791643
13750-62-4,0.13365439916156252,0.8663456008384374
443-48-1,0.2360686348305786,0.7639313651694214
74298-63-8,0.29432069887745627,0.7056793011225436
59467-70-8,0.36124899445828257,0.6387510055417174
21721-92-6,0.3147906644761998,0.6852093355238003
1943-27-7,0.566777102356789,0.4332228976432108
2532-91-4,0.6569483512905683,0.3430516487094317
28911-01-5,0.389981382227179,0.610018617772821
41394-05-2,0.22132856072943233,0.7786714392705677
19219-99-9,0.2813189101430415,0.7186810898569584
57726-65-5,0.15850723103962824,0.8414927689603717
109543-52-4,0.37667569893545977,0.6233243010645402
144-82-1,0.7367583412438414,0.2632416587561586
25953-19-9,0.7705172588514762,0.2294827411485238
65277-42-1,0.309113251477884,0.6908867485221158
1696-20-4,0.6038600458653052,0.3961399541346948
4091-14-9,0.21232912655105707,0.7876708734489429
24963-29-9,0.39996191292388933,0.6000380870761108
507-09-5,0.3401530961966532,0.6598469038033469
50816-18-7,0.8162182121740473,0.18378178782595256
20206-80-8,0.8223600756560907,0.1776399243439094
21722-83-8,0.6936442387832874,0.3063557612167123
103-45-7,0.7724897453431598,0.22751025465683997
22031-33-0,0.5239050669437927,0.4760949330562072
542-59-6,0.7859065790778289,0.2140934209221709
542-58-5,0.4813696608332232,0.5186303391667769
591-87-7,0.20829334102250352,0.7917066589774965
103-54-8,0.8500261730606095,0.14997382693939068
627-09-8,0.5995466049514293,0.4004533950485705
1001-55-4,0.48131629046979346,0.5186837095302066
957-68-6,0.8501015336827538,0.14989846631724624
140-11-4,0.6853446396530354,0.3146553603469646
326-61-4,0.26600995548682255,0.7339900445131774
93793-83-0,0.46077678980386,0.5392232101961401
1515-76-0,0.46353504574785104,0.536464954252149
622-45-7,0.696217633002877,0.3037823669971233
10519-11-6,0.7090805927130881,0.29091940728691174
83145-58-8,0.8562782797224185,0.14372172027758154
15667-63-7,0.2890763683745941,0.7109236316254058
117568-24-8,0.6558125950420227,0.34418740495797734
13838-02-3,0.5114763811125704,0.4885236188874296
90-17-5,0.3388965386044744,0.6611034613955252
21757-82-4,0.258674215985667,0.7413257840143329
74548-80-4,0.4531815912293359,0.546818408770664
3061-65-2,0.5212359542048206,0.47876404579517934
13031-41-9,0.3448953346652577,0.6551046653347427
36175-10-7,0.7549573803792383,0.24504261962076176
50594-77-9,0.4466550564824757,0.5533449435175242
55981-09-4,0.44721667849874985,0.5527833215012501
50-78-2,0.6173154386359094,0.3826845613640906
22494-27-5,0.8277419805305049,0.17225801946949515
322-79-2,0.39846247057641565,0.6015375294235845
79-21-0,0.6820376892797616,0.31796231072023845
63123-39-7,0.22168052279709533,0.7783194772029046
75-36-5,0.3930037271461302,0.6069962728538697
31570-04-4,0.7465209522283957,0.2534790477716045
27676-62-6,0.8081781427492463,0.19182185725075396
23288-49-5,0.7729422592595272,0.22705774074047294
68515-88-8,0.7423240680625103,0.25767593193748983
71878-19-8,0.35255242003334036,0.6474475799666598
26741-53-7,0.5465272374505025,0.4534727625494973
85209-91-2,0.6320757675800811,0.36792423241991884
23128-74-7,0.9016634120393063,0.09833658796069361
41484-35-9,0.8799883185026275,0.12001168149737251
118-82-1,0.8870531509167414,0.11294684908325865
6029-54-5,0.6996471233981855,0.3003528766018145
15721-78-5,0.8055414060223816,0.19445859397761858
78-63-7,0.8206492514987103,0.17935074850128974
2212-81-9,0.5,0.5
732-26-3,0.6190140710519092,0.38098592894809086
61260-55-7,0.7143434881016726,0.2856565118983274
76505-58-3,0.6310923941073504,0.36890760589264954
85438-51-3,0.6063839454889173,0.39361605451108256
73936-91-1,0.8344509218982381,0.16554907810176206
508-02-1,0.6804839576275679,0.3195160423724324
53956-04-0,0.7267287597095253,0.27327124029047467
64019-93-8,0.6170285025911446,0.38297149740885544
2655-19-8,0.1956651603931619,0.8043348396068382
88-27-7,0.31553053396302816,0.684469466036972
127245-22-1,0.35850874437441127,0.6414912556255886
14078-41-2,0.8240587415206824,0.1759412584793178
87-97-8,0.5569611491888197,0.44303885081118033
15520-11-3,0.8032421372892496,0.19675786271075046
84632-59-7,0.8158195481612843,0.18418045183871584
7128-64-5,0.7878289303672493,0.2121710696327506
43064-33-1,0.8495330035847609,0.15046699641523906
53551-74-9,0.32805394851249514,0.6719460514875047
10537-47-0,0.3826542888098967,0.6173457111901035
69425-13-4,0.5234955278362105,0.47650447216378966
1421-49-4,0.6128780270627584,0.3871219729372417
728-40-5,0.4070905337558711,0.5929094662441289
7078-98-0,0.6617307118928912,0.33826928810710877
96489-71-3,0.46693736477548287,0.533062635224517
110-05-4,0.7088747621318531,0.29112523786814704
3006-86-8,0.5753998906756592,0.4246001093243407
76858-38-3,0.3187540550186234,0.6812459449813767
121-54-0,0.6353979174801784,0.36460208251982174
140-66-9,0.5155078590097485,0.4844921409902515
9002-93-1,0.7278331111232782,0.2721668888767218
107-45-9,0.39368782843521494,0.606312171564785
141-59-3,0.5612640921092634,0.4387359078907367
50539-70-3,0.2164729762214945,0.7835270237785055
3457-61-2,0.5162784201707544,0.4837215798292456
57910-39-1,0.39541593908011846,0.6045840609198816
98319-26-7,0.6122822138543783,0.38771778614562163
515-03-7,0.7513596631754765,0.24864033682452352
22791-19-1,0.09440052188503585,0.905599478114964
81695-89-8,0.34272875536575176,0.6572712446342484
6320-14-5,0.36703748536602104,0.632962514633979
53152-21-9,0.3190129470483634,0.6809870529516365
63919-00-6,0.6475098982438939,0.3524901017561063
1455-42-1,0.7635673152818382,0.23643268471816162
1568-80-5,0.5567681203468297,0.4432318796531704
36768-62-4,0.3214491987376653,0.6785508012623347
826-36-8,0.24868375867681078,0.7513162413231891
2226-96-2,0.7183602446765184,0.2816397553234814
2896-70-0,0.506703132791795,0.4932968672082052
110-03-2,0.7788389767498549,0.22116102325014508
76505-59-4,0.21016077301787156,0.7898392269821285
78-67-1,0.3212197228387311,0.6787802771612689
64257-84-7,0.3932309822707612,0.6067690177292387
83105-70-8,0.7372936816480945,0.2627063183519059
5321-32-4,0.4310195344734898,0.5689804655265104
10081-67-1,0.5889684448748438,0.41103155512515616
70321-86-7,0.8024832992035137,0.1975167007964864
1889-67-4,0.4129913165540787,0.5870086834459212
