CASRN,EPA_RF_ecfp6counts-1,EPA_RF_ecfp6counts-2,EPA_RF_ecfp6counts-3,EPA_RF_ecfp6counts-4
43064-33-1,0.021849986134722967,0.09727702202052052,0.5594552269795636,0.3214177648651929
53551-74-9,0.048515447424391796,0.18195694101106744,0.673665776652959,0.09586183491158139
10537-47-0,0.09292824963776078,0.22894111718057306,0.5211479420019238,0.15698269117974215
69425-13-4,0.033630548021905106,0.16288921972335746,0.6423769159785424,0.161103316276195
1421-49-4,0.02178026480721644,0.1575701648691967,0.6592235555539958,0.16142601476959073
728-40-5,0.08319512018344813,0.15404781346343271,0.6333318701852166,0.12942519616790227
7078-98-0,0.06606400790185618,0.17021188801451959,0.581816422767119,0.1819076813165049
96489-71-3,0.06000504165425222,0.20959242116557902,0.5952352446773495,0.13516729250281886
110-05-4,0.029401323478050485,0.18850991931420644,0.527650107554493,0.2544386496532492
3006-86-8,0.06563919222397491,0.16743239645488284,0.3657361487488482,0.4011922625722929
76858-38-3,0.227587950508359,0.23510027946581,0.3651798888910433,0.17213188113478664
121-54-0,0.06885174177674178,0.16857235107887283,0.5723010487097442,0.19027485843464112
140-66-9,0.01261700551614571,0.15067478700012374,0.7131207892685302,0.12358741821520085
9002-93-1,0.02558316853018473,0.11747061881141162,0.7455388035932546,0.11140740906514901
107-45-9,0.06716065521792362,0.3523639589239167,0.3878563795914328,0.19261900626672646
141-59-3,0.03153968952233789,0.24442844511602496,0.48953911625826707,0.2344927491033689
50539-70-3,0.7181454064998177,0.13281206465103523,0.11146407767069534,0.0375784511784512
3457-61-2,0.019026752156410504,0.08464946809047037,0.7936320913135122,0.10269168843960766
57910-39-1,0.04194121924726901,0.3599828860627367,0.4868853574683084,0.11119053722168591
98319-26-7,0.07789483902426429,0.18829920979651255,0.5065647453694896,0.2272412058097335
515-03-7,0.057888150103280085,0.12712318456598426,0.5611370578644509,0.2538516074662846
22791-19-1,0.48683075571584267,0.35347563406172194,0.1287262845694958,0.0309673256529395
81695-89-8,0.06560525137503394,0.21021884617797656,0.4836283235846282,0.2405475788623614
6320-14-5,0.02868214984762973,0.2559557204605967,0.5919785129415935,0.1233836167501802
53152-21-9,0.08331565567215722,0.28453877943521894,0.44746574563780445,0.18467981925481933
63919-00-6,0.05889619992858175,0.1922709031028494,0.5725874986929759,0.176245398275593
1455-42-1,0.0647741229678224,0.13347830826228702,0.4742987371773616,0.3274488315925297
1568-80-5,0.06345385036933028,0.17215293352387792,0.5813107935717531,0.1830824225350385
36768-62-4,0.06940730935373765,0.1730344006221333,0.6379148583030484,0.11964343172108075
826-36-8,0.06547324994524449,0.21428401273509645,0.6228882875861337,0.0973544497335258
2226-96-2,0.046648876074331186,0.12873361259259838,0.5495198565823081,0.2750976547507625
2896-70-0,0.0601851381998874,0.21762618089051228,0.606968157212736,0.1152205236968646
110-03-2,0.02505918417790844,0.15990651796194294,0.5876268745395217,0.22740742332062752
76505-59-4,0.06646841172658433,0.17707246608310678,0.6438809031534232,0.1125782190368862
78-67-1,0.07227383654576819,0.39965331076854593,0.3628898860015422,0.1651829666841434
64257-84-7,0.05516326309855724,0.3801013965337489,0.3640193487340545,0.2007159916336387
83105-70-8,0.04698067858067861,0.1155616198616198,0.4540425370925369,0.38341516446516455
5321-32-4,0.06662470677470679,0.1539121140555351,0.49203283451441376,0.28743034465534467
10081-67-1,0.010489006204523444,0.14423328703942737,0.5135626440593231,0.33171506269672646
70321-86-7,0.05216468253968256,0.1271284216843814,0.600125765794806,0.22058112998112986
2778-41-8,0.026205395323630632,0.11275346344260148,0.7416588538351426,0.11938228739862607
2778-42-9,0.033893618096879,0.132555209496137,0.4943446898372658,0.33920648256971764
2997-92-4,0.07178858679400539,0.25877103301152865,0.5381719641834154,0.13126841601105135
474510-57-1,0.03930620772989197,0.14668193964904494,0.5593606390885806,0.25465121353248277
721-26-6,0.04638422233686331,0.18144290290181816,0.6164279077351882,0.15574496702613
80-43-3,0.01968470766215864,0.11913764021640137,0.7386950487432487,0.12248260337819158
59118-21-7,0.06535387897750448,0.2471004525707495,0.5202984049194967,0.1672472635322481
14929-11-4,0.02369225866725867,0.13464124486624493,0.5876558062308067,0.25401069023569006
52508-35-7,0.08769236036032667,0.17750379832181848,0.45852493651491244,0.2762789048029424
6790-58-5,0.04441758521361425,0.14170075524025952,0.5092118730593196,0.3046697864868066
3093-35-4,0.14753019858863,0.13527005163318886,0.5047445493389766,0.21245520043920457
65323-13-9,0.07312922059082202,0.1243544033517836,0.5673848527107022,0.23513152334669227
3385-03-3,0.07610317275317272,0.09815039108178644,0.6069123801528166,0.21883405601222353
67-73-2,0.3682018037518038,0.07546736041736045,0.34307946443534637,0.21325137139548886
34014-18-1,0.10824374135172571,0.2256315175718111,0.4642243332448733,0.20190040783158983
39196-18-4,0.3810918437872714,0.23957171219735449,0.26662306882851755,0.11271337518685692
24814-29-7,0.09708989761934836,0.20774558126899498,0.5594811422786516,0.13568337883300535
98477-07-7,0.13495506417992215,0.2757291117066426,0.4653286422466261,0.12398718186680818
17578-44-8,0.19016537703420436,0.18332709580293904,0.4213844537756557,0.2051230733872013
64632-00-4,0.10745334808809463,0.22670252596650417,0.5423141410056275,0.12352998493977392
55861-78-4,0.14017756685569438,0.18381919152793857,0.5700842894264339,0.10591895218993323
34205-21-5,0.07830202086610169,0.20914122486291611,0.5738657325439135,0.1386910217270685
4849-32-5,0.08277652919835582,0.17221837548130112,0.5754107005825271,0.1695943947378158
113702-04-8,0.09449939428762962,0.24278733504770647,0.5230274478817827,0.13968582278288164
88678-67-5,0.09502019685967056,0.21414468672166048,0.5727279026772449,0.11810721374142426
83940-41-4,0.048346811140928786,0.1765535032340021,0.5943612925114421,0.18073839311362763
95882-64-7,0.11779295755945132,0.20057904529027276,0.5341423019437687,0.14748569520650687
78628-80-5,0.06782911830665521,0.21418807164946485,0.6211570516115744,0.09682575843230487
124978-79-6,0.0652962512146723,0.15744661826610465,0.606976280982929,0.17028084953629416
101827-46-7,0.04401282856576977,0.17316209215620984,0.6632975440681319,0.11952753520988812
113702-05-9,0.05466700364852541,0.3471812472361099,0.48209919665468876,0.11605255246067606
78327-32-9,0.05763437777977049,0.16388890297318875,0.6497771718053043,0.12869954744173695
55511-98-3,0.07459404364295176,0.22406909213555784,0.5562614090242586,0.1450754551972319
79985-92-5,0.48520964805717565,0.2775220612500916,0.16712911592344393,0.07013917476928787
18470-10-5,0.1521020810724561,0.33137676471075495,0.41576741265192596,0.10075374156486272
84268-33-7,0.031799104497917716,0.13185752732532927,0.5946203732785595,0.24172299489819338
70356-09-1,0.018260532060532055,0.1116859306385622,0.7348936146126543,0.13515992268825094
121-00-6,0.04962046404061732,0.13544776498549385,0.7266815010483656,0.08825026992552343
5902-52-3,0.1912971823222171,0.3958933874892563,0.3511704418108175,0.06163898837770851
60853-38-5,0.060220239896555686,0.19220743886603012,0.549013862805581,0.19855845843183278
92929-94-7,0.04041907868819636,0.1671052388243565,0.6240106651246358,0.16846501736281155
1634-04-4,0.04767224370168037,0.20627503729436678,0.6120511376739414,0.1340015813300122
39195-82-9,0.06409441192650914,0.1789015512478243,0.6303793910421154,0.1266246457835512
5534-95-2,0.04123766788766792,0.10962418692418692,0.3838997465497466,0.4652383986383986
21087-64-9,0.06874588856574927,0.11852944674437593,0.6311852577666752,0.1815394069232003
39196-10-6,0.05531494082046251,0.16959350997089587,0.5764912734018282,0.19860027580681439
39196-09-3,0.08863065220211515,0.179558234753264,0.5406748835357001,0.19113622950892162
68955-53-3,0.04207488185517136,0.2097539878945925,0.6109581908040003,0.1372129394462358
68938-07-8,0.010802934182335872,0.07770774337217029,0.6110366980724355,0.3004526243730576
59354-78-8,0.016733689116123246,0.04510360328420453,0.612347983641058,0.3258147239586142
54423-67-5,0.04245684418319635,0.16419229280365677,0.5179659222287718,0.2753849407843754
100237-68-1,0.0355501336755207,0.21435805585310228,0.519758159427432,0.23033365104394488
917-92-0,0.07478535923149557,0.20465258368033476,0.584498405634693,0.1360636514534772
88426-33-9,0.056951955451955506,0.1591705882715686,0.5315138656187672,0.25236359065770786
61925-70-0,0.027955745403123917,0.26172481288496746,0.6241510400106437,0.0861684017012652
98-53-3,0.036627585706826005,0.12490927607563526,0.6946448121925567,0.1438183260249829
49763-96-4,0.035245957253885664,0.2241757395224885,0.6323290780653613,0.10824922515826407
76738-62-0,0.03464798578327992,0.25987631467659533,0.6157788406209617,0.08969685891916299
75736-33-3,0.03633028139635469,0.16202561017223047,0.7395172887512668,0.06212681968014787
55179-31-2,0.045544825914825955,0.20198110278610273,0.5902102874902871,0.16226378380878387
13221-27-7,0.016358336663336658,0.3038032237805772,0.6195404313660201,0.06029800819006701
66346-01-8,0.020354206390594192,0.18779010997620268,0.702780175212175,0.08907550842102852
59997-51-2,0.06568452499765709,0.2068669991035772,0.6272387331564127,0.1002097427423529
24473-06-1,0.01922100878468844,0.1629636329803908,0.7238488910003912,0.09396646723452955
13547-70-1,0.07364446246909596,0.305204440408777,0.48131019205998554,0.1398409050621416
98-06-6,0.03704932491493644,0.18779693650247364,0.7326990460610016,0.04245469252158908
18127-01-0,0.030318198864805898,0.17317471473166274,0.679213844441756,0.11729324196177496
90729-43-4,0.036201050420168086,0.26424239878914785,0.5660026796245836,0.13355387116610032
98-73-7,0.014495170808778863,0.10738206418429457,0.7067672560489323,0.1713555089579944
67610-51-9,0.03996050425500893,0.27288192702062664,0.5821491260173928,0.10500844270697206
56488-59-6,0.01929866059866059,0.1449725219225219,0.6123475302475305,0.22338128723128708
3101-60-8,0.017315343091787196,0.08160370295811432,0.7795531202504851,0.12152783369961262
2312-35-8,0.043465535934653604,0.1841365047262107,0.6013309557544858,0.17106700358465074
83373-31-3,0.0465382197323374,0.21359531190343875,0.5788219870457492,0.16104448131847504
3671-67-8,0.5380006751852914,0.3420524039463546,0.09425597506159335,0.025690945806760367
16143-18-3,0.06975388528540703,0.17860704384182657,0.5300925082968561,0.22154656257590993
98-29-3,0.04212550910248606,0.22866261397313378,0.6360084831592261,0.09320339376515419
89427-06-5,0.7977056189893448,0.11412648179980674,0.0685199100122537,0.019647989198594767
88-18-6,0.015535062013013273,0.2741658646246605,0.6514178293378337,0.05888124402449252
107551-67-7,0.042372847715921765,0.1719651156876013,0.6546023814842131,0.13105965511226425
109825-47-0,0.12285519741696212,0.23837929956753504,0.35586482591482577,0.28290067710067673
63938-45-4,0.04779666684066,0.15330924722154698,0.5926140894264255,0.20627999651136816
83-26-1,0.07787876905702994,0.231827271848964,0.5155338681551974,0.17476009093880945
38083-17-9,0.03707135172762111,0.2664943687275343,0.5885269018520177,0.10790737769282667
43121-43-3,0.04542647928744422,0.2619030167420775,0.5554557817206692,0.1372147222498101
22591-21-5,0.042569806565432126,0.29472829620193014,0.5110604030944141,0.15164149413822375
1492-02-0,0.02686738654076115,0.12194351878675933,0.6755542531246606,0.17563484154781903
2522-81-8,0.029504797140915338,0.09064109248463034,0.7072574620039556,0.17259664837049912
107534-96-3,0.02251731139231138,0.16698332491095644,0.7200717898816583,0.09042757381507383
75-64-9,0.02091129450690343,0.19448909791826857,0.6419155647761841,0.1426840427986437
59227-74-6,0.07826583237406251,0.19510072057953873,0.5983030493758045,0.12833039767059384
4620-70-6,0.057356655133355396,0.16692168299723714,0.644411497214699,0.13131016465470802
87787-67-5,0.057681899737492236,0.1758043652101895,0.5148629834530527,0.2516507515992658
42200-33-9,0.04780281107781108,0.15663334468535714,0.6833571965959738,0.11220664764085815
27912-14-7,0.03338215702426232,0.13906823785376418,0.7021203453466607,0.12542925977531244
51781-21-6,0.04136382621735566,0.15122651366483172,0.679283756380346,0.12812590373746668
23093-74-5,0.0255030974277414,0.13329857669872902,0.7507015848064743,0.09049674106705559
38363-40-5,0.08089688463697747,0.14889065881658758,0.694519317716454,0.075693138829981
35108-88-4,0.02846588781588781,0.1305079577829578,0.7334214285714286,0.10760472582972583
54247-25-5,0.025364757125328704,0.13276199689426324,0.7853354161954321,0.05653782978497637
26921-17-5,0.07243744045077308,0.22792621305379684,0.5139224938311109,0.18571385266431922
68377-91-3,0.06877350427350426,0.23085954045954046,0.5282629740629742,0.1721039812039813
18559-94-9,0.06339552567315732,0.19303351468219884,0.6528836058305876,0.09068735381405663
54240-36-7,0.060536757254274695,0.340936703612642,0.47341417525507473,0.12511236387800914
21898-19-1,0.047655890688773815,0.2993289114491642,0.5240992561586891,0.12891594170337264
56776-01-3,0.025499245901207192,0.2584508551499285,0.6292763139985621,0.08677358495030282
79645-08-2,0.048964970600625934,0.15289092567388202,0.6968615661448229,0.10128253758066931
60559-94-6,0.20656591012579864,0.2632872678873132,0.4250395772643872,0.10510724472250103
57982-78-2,0.02006978177283771,0.24917556693593973,0.640542701245477,0.09021195004574521
2160-93-2,0.043942889462412905,0.10235197212845615,0.5575321054983821,0.29617303291074887
112226-61-6,0.040165933338692006,0.13012676886714555,0.5971018841370387,0.23260541365712414
3741-80-8,0.04433466893530836,0.23577250174993125,0.36114028210115134,0.35875254721360866
75-65-0,0.0578157849729171,0.19455420842954943,0.625901992649438,0.12172801394809574
7665-72-7,0.0723253662096656,0.15490091852292553,0.6274615046374429,0.14531221062996616
1663-39-4,0.04458156458351998,0.2298779270542597,0.5669710819812085,0.15856942638101273
398489-26-4,0.06378940492203998,0.14128163494381749,0.5499836036605255,0.24494535647361682
75-91-2,0.04584926646182521,0.08965519573064833,0.7456485178704124,0.11884701993711405
614-45-9,0.026272601822893045,0.09616611157529512,0.6538962458450268,0.22366504075678473
75-66-1,0.08647391015793547,0.15774919509127383,0.5913846225829024,0.16439227216788857
4098-71-9,0.07530411234135759,0.2576158600444462,0.49067625614638744,0.17640377146780917
7027-11-4,0.08561780329793173,0.23247535619323764,0.5650898626057677,0.11681697790306371
56747-96-7,0.05210163107123708,0.13630205611955926,0.5895518458491116,0.22204446696009242
21280-29-5,0.05712758757308538,0.1243416163238421,0.5374468012469291,0.28108399485614316
475-20-7,0.056181007770616825,0.18853875254784974,0.5296760809068224,0.22560415877471088
1139-30-6,0.039406268425146704,0.16418065675629584,0.5127808960876007,0.283632178730957
1740-15-4,0.04157797929089542,0.23861971868996254,0.5474470153353641,0.17235528668377792
76-29-9,0.0618848240951334,0.20182841094028675,0.5437533298633654,0.19253343510121484
79-93-6,0.01914533441420605,0.27051230762304285,0.5870726805938884,0.12326967736886316
521-11-9,0.06148672774384578,0.11222247557165264,0.6257062250636235,0.20058457162087825
58-18-4,0.06083752438288034,0.07626525467465987,0.5861988290785929,0.2766983918638667
72-63-9,0.05365507979779655,0.07867953073629783,0.6579657972820421,0.20969959218386403
116-06-3,0.578004938518046,0.17312741050014147,0.1898008616200717,0.0590667893617414
1646-87-3,0.47275338433775854,0.1886741255201069,0.24240932499250434,0.09616316514962978
1646-88-4,0.38463946301205487,0.1768252879538536,0.28827123395525367,0.15026401507883747
16146-62-6,0.29214165671491565,0.4818601544438272,0.1815226350169767,0.0444755538242805
4790-92-5,0.5301761992879017,0.2786965681922336,0.14200201302258586,0.04912521949727834
117774-38-6,0.042735630110630154,0.07907430069930071,0.34325672660672624,0.5349333425833425
16655-82-6,0.3053192985530721,0.4179076971960767,0.207779101733034,0.06899390251781774
66637-25-0,0.5226134285386981,0.1278556340496908,0.25715626484082943,0.09237467257078157
106358-92-3,0.6610528867557195,0.11999173099111667,0.15142905905556345,0.06752632319760042
16709-30-1,0.3433808998440002,0.3758638509075121,0.20815717140040974,0.07259807784807787
59375-53-0,0.8201397563785787,0.09724043074310214,0.05679448343289185,0.025825329445427758
59375-61-0,0.8549294909003958,0.06504538237186727,0.053134731298223825,0.02689039542951286
22781-23-3,0.29394358420747924,0.6329845717419327,0.062062063738307104,0.011009780312280308
59375-67-6,0.7241923476332033,0.15071619828012142,0.08869751299471373,0.03639394109196201
106231-36-1,0.5083855518864917,0.10895486855031751,0.2598145314901788,0.12284504807301183
87767-48-4,0.04170346320346321,0.18815874495874493,0.5608176397676393,0.20932015207015203
71108-14-0,0.15738853046664794,0.4824315271628724,0.28312020748800687,0.07705973488247304
1249-84-9,0.0602164198661103,0.15265327063144413,0.5276614811286643,0.2594688283737819
69784-42-5,0.1839533436320586,0.2463933408152447,0.4377409780422634,0.13191233751043277
122-15-6,0.17383771294810368,0.1950038880290848,0.49173471099728944,0.13942368802552274
4757-55-5,0.05769653190134934,0.39162343676719924,0.48928583848725893,0.06139419284419286
92320-57-5,0.04790818440818444,0.16519235982235975,0.6550173860623859,0.1318820697070697
54504-70-0,0.04925553597302828,0.19188901033034175,0.5693551916779471,0.18950026201868295
3648-36-0,0.10779054290311893,0.22251399185293705,0.5529492879969555,0.11674617724698864
75096-86-5,0.27447708402708376,0.38116325584746635,0.2720794394689128,0.07228022065653648
28789-80-2,0.30552307512914845,0.34576614655909227,0.2900439884744888,0.05866678983726975
123253-01-0,0.19123825433825434,0.34048645613645595,0.2776573963073962,0.1906178932178933
50539-80-5,0.3786700129906784,0.5167294077869151,0.08310711878592686,0.021493460436479
62382-23-4,0.21690164998488917,0.22494747377747396,0.4272591796224828,0.13089169661515418
32891-29-5,0.08126973143815251,0.19405924219685827,0.49871107210929216,0.22595995425569723
50539-66-7,0.5511897624305516,0.22535643110950102,0.16314110749549354,0.060312698964453355
50802-69-2,0.5948920619923963,0.26674275139873654,0.10532396373167795,0.033041222877187804
50673-10-4,0.6213969079696856,0.2201025915485332,0.11763149609435446,0.04086900438742547
50673-11-5,0.49830217337129085,0.28118832480155986,0.15902060020589429,0.06148890162125458
50539-76-9,0.3750915690239474,0.37152651443138607,0.1797326931101483,0.07364922343451755
50673-06-8,0.4591540105236033,0.43244046057658353,0.08279691020369441,0.025608618696118707
37430-50-5,0.38374543373695597,0.4962185544599776,0.08966359084522361,0.030372420957842965
84-83-3,0.08269717589962688,0.15910512946508418,0.6546899432363614,0.10350775139892791
123172-61-2,0.029401912901912904,0.11248356396689736,0.7810946161862826,0.07701990694490694
116337-62-3,0.01691895739800663,0.07610034926946689,0.8489203228208149,0.058060370511711784
116337-68-9,0.013093183940242762,0.04325458151526267,0.9158808510260522,0.027771383518442345
134605-64-4,0.06205752858252856,0.1441177637177637,0.5104610019610021,0.2833637057387054
127-48-0,0.042126064284580066,0.1435246252866021,0.6688299461896442,0.1455193642391738
71108-21-9,0.33150185618762723,0.3290234048189586,0.2295722264147836,0.10990251257863055
22198-93-2,0.048130099208360075,0.12613073913602685,0.559993202529939,0.2657459591256742
123886-70-4,0.04003742923742928,0.5365329256279371,0.3572821566115032,0.06614748852312792
123886-68-0,0.029704403296508582,0.6705775888828518,0.22749816226658326,0.07221984555405606
123886-69-1,0.030610821245031783,0.45309313648168076,0.4294214709610993,0.0868745713121874
111038-47-2,0.0367078112977494,0.5815975539327085,0.3020518969621135,0.0796427378074282
15440-46-7,0.0407258241758242,0.0982588966588967,0.7435639656639659,0.11745131350131349
154825-97-5,0.03205226710853645,0.12684986969514844,0.7296600134047813,0.11143784979153408
123886-65-7,0.027537861521194855,0.5281570322923258,0.34468873617304907,0.09961637001342886
57897-49-1,0.038154612979613,0.34371367613867515,0.5299061503311492,0.08822556055056056
123886-62-4,0.02985833931863344,0.15945707835049946,0.721681508856354,0.08900307347451313
31652-69-4,0.097871583736754,0.17103403552346216,0.46443132754882677,0.2666630531909573
6156-18-9,0.1070263709105258,0.312413973429697,0.4630482822773021,0.11751137338247548
1646-75-9,0.0863478798498684,0.2101560693745603,0.5761838021296629,0.12731224864590746
71868-10-5,0.05954486635368989,0.19371625335448872,0.6218202183074732,0.12491866198434838
25841-41-2,0.06420466436610942,0.18679492860598446,0.5138208058603493,0.23517960116755682
3680-05-5,0.04875158307942756,0.13673203154022184,0.5504292465882077,0.2640871387921421
25841-38-7,0.09455073019436566,0.15039438818439607,0.5636774642020922,0.19137741741914685
42057-22-7,0.025043817878028406,0.0569271826613932,0.2929015482911767,0.6251274511694019
25841-43-4,0.07630751611323423,0.15024586155604994,0.582031196892668,0.19141542543804876
163000-63-3,0.05879464468083927,0.13991177821780046,0.49573991498970144,0.30555366211165896
84170-74-1,0.03892384632184404,0.19357013424668887,0.4888331184229121,0.27867290100855496
17557-23-2,0.05530384624755493,0.13535600831220065,0.5634931380203985,0.2458470074198467
1471-52-9,0.03926391998918648,0.09558730274093502,0.5892885795970576,0.27586019767282177
98519-15-4,0.02078626743626743,0.07747057167978218,0.8457945724353616,0.055948588448588445
98532-76-4,0.0070459537376204055,0.039362563004549385,0.9364592107010478,0.01713227255678236
98532-77-5,0.031454409751468584,0.06819796249502132,0.843163731094614,0.05718389665889664
1755-97-1,0.054161048037497675,0.22992001207011428,0.5639297526723414,0.1519891872200475
23588-51-4,0.07899004875240215,0.22913396243389994,0.5404294631747129,0.15144652563898559
10232-92-5,0.11132305411007261,0.2069307100277928,0.5100222597135317,0.1717239761486027
81-13-0,0.03518303246232246,0.11243312444353044,0.5091003591306188,0.34328348396352826
81129-83-1,0.06156588599345857,0.12051084812989016,0.455263776527246,0.36265948934940573
6362-80-7,0.05404021361522374,0.16623786485554562,0.6564930897499045,0.1232288317793262
2654-58-2,0.025484005476887665,0.21626713481849666,0.6591117454758088,0.09913711422880629
81777-89-1,0.04065539109954157,0.23569466707952727,0.6118559252439236,0.1117940165770081
1955-45-9,0.041619058940838255,0.1902468131302932,0.6694579972258213,0.09867613070304766
131983-72-7,0.05147697653223974,0.23208987187856853,0.577612870570897,0.1388202810182942
10389-72-7,0.037946566892149786,0.22249892724634468,0.6503963203791994,0.08915818548230586
36981-93-8,0.04699387545922783,0.2732738979989581,0.5950499574133296,0.08468226912848463
51200-87-4,0.08581732310544771,0.17105842352340456,0.6075956699262199,0.13552858344492733
15214-89-8,0.11385443344571755,0.1645215002059891,0.5023412131809899,0.21928285316730384
24458-48-8,0.04648329718574823,0.18383080747765465,0.6648963364149356,0.10478955892166161
543-39-5,0.023510267326573502,0.1252274224530436,0.5210046069542982,0.3302577032660853
103-05-9,0.04383394789177538,0.1760673552558543,0.683086655710047,0.09701204114232326
100-86-7,0.035016972550790344,0.24940856885753784,0.6082503123290494,0.10732414626262182
1320-94-1,0.04763863126831398,0.24090952682804437,0.6086037052346521,0.1028481366689903
50539-73-6,0.455065768954207,0.3876863323176712,0.11912367610978163,0.03812422261834032
50539-74-7,0.4502369407147196,0.4182850788760212,0.09285521681807515,0.03862276359118468
99599-74-3,0.05070104546869252,0.1652701317201318,0.6931887503563972,0.09084007245477835
99599-78-7,0.03760936520570669,0.16599378548280996,0.7045344769052082,0.0918623724062748
558-30-5,0.04303124173581468,0.14122547455882992,0.7203967722054543,0.09534651149990159
2978-58-7,0.12740088645348432,0.25641879543875423,0.524735585052377,0.09144473305538497
32889-48-8,0.06062875373987511,0.31733775401012376,0.5205569679934693,0.10147652425653071
115-19-5,0.060889707941516706,0.1973048350056492,0.6613250156663205,0.08048044138651396
80-04-6,0.05231249411962285,0.11699088786658332,0.561889374146886,0.2688072438669083
564-94-3,0.047386183235045135,0.17795906636193934,0.5963111914423965,0.17834355896061865
127-91-3,0.05958657238548695,0.18243407895204927,0.5904464613632471,0.16753288729921623
101007-06-1,0.04656575629965728,0.38114418140911976,0.35118800641509607,0.2211020558761271
22431-62-5,0.04972591787297672,0.1901810542942895,0.5945760610830085,0.16551696674972552
58769-20-3,0.06957391127391128,0.35772200279081107,0.38748473110137177,0.18521935483390575
52645-53-1,0.050549625033835546,0.4533735481695233,0.3055504104770354,0.19052641631960504
75867-00-4,0.04559792104467032,0.1849987675769538,0.49088756718189974,0.2785157441964763
68359-37-5,0.04907977636398692,0.34794187069666943,0.3569060928121298,0.24607226012721362
80803-92-5,0.06603309156730211,0.41733923128528416,0.29896514231382637,0.2176625348335872
73611-02-6,0.08356884364145324,0.16095276853262863,0.5520964989290492,0.20338188889686892
79-92-5,0.03433196509226906,0.21171203680904818,0.5775497962452775,0.17640620185340522
128148-93-6,0.05219029119029121,0.14939948059187205,0.5837588947284601,0.21465133348937676
132-98-9,0.019146780071780067,0.04876940651940655,0.6232566176227157,0.30882719578609613
15440-48-9,0.01334288859288859,0.045996715691715734,0.710071480128058,0.23058891558733632
4800-94-6,0.018565769687828502,0.04369622588740235,0.27972375549287315,0.6580142489318954
4697-14-7,0.028153765950824788,0.05764218123924007,0.2711456665339014,0.643058386276033
35531-88-5,0.04465449735449736,0.1009947903947904,0.2980976264476263,0.556253085803086
32887-01-7,0.09107104293147901,0.12277228848674929,0.46024629473649104,0.3259103738452807
39878-70-1,0.04590387078808134,0.10348750878750876,0.34970841805826275,0.500900202366146
599-64-4,0.012966935565539567,0.13240667744479045,0.7306918566085798,0.12393453038108951
2444-90-8,0.006894601976123714,0.06664111752904464,0.687007078372067,0.23945720212276464
901-44-0,0.017785394221988424,0.1240703318179242,0.5706876141218838,0.2874566598382034
13080-86-9,0.050762310430472364,0.2879818458875023,0.4561334816865968,0.2051223619954288
2089-46-5,0.08356878974711793,0.3111136546803728,0.5040006953773204,0.10131686019518833
1745-89-7,0.05269914383909487,0.16918478821134916,0.5993904357892234,0.17872563216033302
79-95-8,0.10572670323331837,0.1914629639268284,0.526326237084226,0.1764840957556276
54-36-4,0.03783878294621332,0.18824504722358837,0.6340980858733368,0.13981808395686215
826-54-0,0.024576535081902787,0.12550307947099262,0.7888185873543935,0.06110179809271077
832088-68-3,0.05257309230730284,0.24028103241787463,0.5370714159135216,0.1700744593613016
63612-50-0,0.06587674381428389,0.1748393421137425,0.5990142431125461,0.16026967095942804
6440-58-0,0.053927287845130775,0.12717230329103368,0.5089231621145855,0.3099772467492507
118-52-5,0.033779836698662254,0.16128759651555935,0.6800566366639866,0.12487593012179199
126-06-7,0.03920118604438444,0.16979418878077213,0.6887880956517983,0.10221652952304483
16079-88-2,0.04528510539991542,0.23271170303492036,0.6257356227062858,0.09626756885887822
7473-98-5,0.043017994575066915,0.10295197195971827,0.6939477104608771,0.1600823230043378
106797-53-9,0.026469897694897698,0.12403532581109986,0.757569692915581,0.09192508357842183
80-15-9,0.021987378824210126,0.11561372070325418,0.815473019870238,0.04692588060229762
116337-60-1,0.014687820512820504,0.057180844418315856,0.8453364572964118,0.08279487777245216
116337-65-6,0.01720823898323898,0.060569719996778834,0.8602143396971109,0.06200770132287165
24201-58-9,0.04896169731821909,0.09707345722850838,0.5210572999986174,0.332907545454655
41859-67-0,0.028951853361063894,0.12206683282604334,0.6056978284042531,0.24328348540864028
3771-19-5,0.052117141395469586,0.2066070814519731,0.5487936964480314,0.19248208070452646
42017-89-0,0.022422009374640946,0.0825229488185629,0.7807286160882648,0.11432642571853097
21550-30-1,0.04930127680317436,0.2015385766738704,0.5538185241422436,0.19534162238071132
69047-39-8,0.0339006991918757,0.14668823224705593,0.5242565126050425,0.29515455595602624
72558-82-8,0.03423932052353107,0.05938565023670289,0.3083310354947195,0.5980439937450461
63979-37-3,0.03224296561138669,0.26045737893401966,0.6199538065934995,0.08734584886109385
64118-86-1,0.14268082868690443,0.2658930215337561,0.4367335048444786,0.1546926449348609
121776-33-8,0.07619689387044587,0.19230417075724693,0.5487524054142174,0.18274652995809013
63883-18-1,0.07555084664790543,0.46839892667245614,0.32211811935341317,0.13393210732622501
4362-40-7,0.06816617671432373,0.23436366586064442,0.5521803538802758,0.14528980354475593
22791-26-0,0.16996769427797298,0.47031859275543947,0.275225251237921,0.08448846172866634
22791-25-9,0.160088409767695,0.458609785518669,0.3080727992482567,0.07322900546537855
53-10-1,0.06896216330316898,0.1241445957005041,0.5101736765289967,0.29671956446732983
103335-54-2,0.08708462505721613,0.15784117037715126,0.5161590653939901,0.23891513917164317
159325-45-8,0.08335824480946423,0.203256438912903,0.4763984870609361,0.23698682921669667
13647-35-3,0.10158115453320435,0.18753155421744347,0.501677420860636,0.20920987038871625
