CASRN,LD50_svm_ecfp6counts
7529-22-8,1.0555361093314968
302-70-5,-0.41759241623577753
101670-74-0,-0.11115505768925082
63516-07-4,0.022224904716544813
63869-28-3,-0.6873249406502978
24815-24-5,-0.8210033240449606
50-55-5,-0.35266129838030486
1062-48-2,0.3851228553288455
122185-09-5,0.7565987612538333
1178-29-6,-0.07966319850524528
6429-04-5,-0.14584899595172518
81182-04-9,0.1292961170264887
4880-82-4,-0.013367098525474241
6879-02-3,0.436128664191174
122-10-1,-0.9706383368815968
1795-58-0,-0.07433170698672886
3700-89-8,0.6634674843715787
76541-72-5,-1.0833822123464047
690-49-3,-0.134606522969014
3383-96-8,-0.6755038675006618
3356-57-8,-0.6161328374861457
1174-83-0,-0.4745060016418282
2782-70-9,-0.3305708984414385
5930-71-2,-0.9539329419978324
37894-46-5,0.37339122594697927
1067-53-4,1.1033414282377936
53808-87-0,0.10903905969145067
58306-30-2,0.769689232704922
919-76-6,-0.08730963772055789
751-73-5,-0.07729416894872687
35543-24-9,0.7384960731461123
41716-93-2,-0.010426389996690766
26328-04-1,0.6024319502064982
82697-76-5,0.16215223379469734
635-41-6,0.789804443912976
35619-65-9,0.8683722784668281
5914-66-9,0.5226473102054746
1532-12-3,0.49004272186316244
102324-40-3,0.45728061925226526
101477-54-7,0.2771691829986973
2778-04-3,-0.3312916817915452
15037-64-6,0.46181138478284534
3581-11-1,-0.08610753127565984
950-37-8,-0.5572735096288208
2487-90-3,1.580983185665502
1760-24-3,1.2340512158492212
15396-00-6,1.096188871803422
2996-92-1,1.5165658931387251
121-45-9,1.5597277913479892
512-56-1,-0.3850169315453551
3069-29-2,1.1247127446048197
17865-32-6,0.9450112992858439
3027-21-2,0.14722503222967998
2587-90-8,-1.1795518594634586
4752-35-6,-0.49713783847937065
54473-43-7,0.10313259983431389
3254-63-5,-1.1010321071568094
3070-16-4,-1.051306161336198
152-20-5,-0.3527092750747829
2953-29-9,0.09588485673242364
6504-77-4,0.5361709708285333
110-71-4,1.8088144339164876
111-96-6,1.6378810507743649
143-24-8,1.3998450423219957
71850-03-8,1.2424115392416821
10232-93-6,0.7694317079603807
117-82-8,1.4855755272186069
3753-18-2,1.2142033266129368
109-87-5,1.119153392190582
34758-84-4,0.5490310342232293
1125-88-8,1.1672485895961882
20627-73-0,0.45007677447526373
81098-60-4,0.59646417267532
77402-03-0,0.4505497145912001
1830-54-2,1.3131401542608392
108-59-8,1.0864200635939554
111753-73-2,1.0705430598781924
78967-07-4,0.24915344461404076
101-70-2,0.7307851594298027
150-78-7,1.1523123352736606
27318-87-2,0.5649232717628333
89-39-4,0.6604928862414963
2735-04-8,0.7098542253082917
5355-16-8,0.8249202100696372
7306-46-9,0.9588374442989251
110488-70-5,0.4743651975920483
119-90-4,0.5415686891203347
89427-14-5,-1.0173104954076826
2586-57-4,0.15331770274216205
458-37-7,0.9161235898346648
91-10-1,0.6686064458845059
23158-25-0,0.21807683221996788
70024-40-7,0.16341515217738278
19237-84-4,0.5882855818849619
64951-27-5,0.7168289113976641
357-57-3,-1.0400821748143285
89427-13-4,-0.3438225930577474
6294-52-6,0.7335844579975291
40553-78-4,-0.029428053123383147
31848-02-9,0.547255402742852
13223-43-3,1.002995248044632
138786-67-1,0.15728966364413155
606-45-1,0.8762332187254579
94-60-0,0.839153575084861
133-47-1,1.0741856865974464
56141-00-5,0.32378979618519155
89427-46-3,-0.9039256054024988
4336-19-0,2.0037399004463103
1459-93-4,1.25777692017301
13290-96-5,0.08307219444958325
131-11-3,1.1015634645284158
173584-44-6,0.06681515697935037
96753-93-4,0.5574378045384902
616-38-6,1.0432637048067699
4525-33-1,1.6562252859094595
6843-66-9,0.6544068209977599
20120-33-6,0.4764646540054809
52-68-6,0.31002429740399196
74940-61-7,-0.08339441952263016
37565-85-8,0.520992784824079
813-84-3,-0.24706927161530323
17321-47-0,0.17654326910084406
597-25-1,-0.0830363158872246
42136-28-7,0.41937944575753905
950-35-6,-1.644017964898475
2255-15-4,-0.6694891823041703
2274-67-1,-0.038907810318689395
2274-69-3,-0.0517911214722615
13104-21-7,-0.11821315942350075
23560-59-0,-0.41605603633317567
52899-13-5,-0.7217305062179349
5598-52-7,-0.25143881879093544
64050-54-0,-0.24435882786903684
1886-01-7,-0.5580236236466288
3735-33-9,-0.7306846626821719
3820-53-9,-0.5585428669591876
3309-87-3,-0.1810756413432023
50915-31-6,0.5099931754787258
298-00-0,-1.3330616822699404
363-97-3,-0.29000386387573207
5826-76-6,0.246008997791335
500-28-7,-0.24368346584276307
50590-01-7,-0.23330285613311363
63981-11-3,0.09994876363627614
2104-96-3,0.14680029528173
18181-70-9,0.4446179321571019
5598-13-0,0.4204808155958376
756-80-9,0.41116463123304026
32357-99-6,-0.6250586944202975
3692-87-3,-0.13164706354022848
42565-17-3,-0.26006056312297304
78-57-9,-0.42450501091410503
144-41-2,0.33816017295281753
1113-01-5,0.4379236119559641
58995-44-1,-1.0307216468495422
22439-39-0,-0.6918883316320518
51356-18-4,-1.472794285439102
51442-09-2,-0.03457264732692822
86-50-0,-0.6734633379224104
18722-80-0,-0.4561966681650701
64050-59-5,-0.21817542147832902
64050-57-3,-0.2244666486005854
3735-23-7,-0.03059171210574252
6436-04-0,-0.0039545685996946744
41219-30-1,-0.5103696308877275
10312-19-3,-0.8419122897957023
63716-52-9,0.38153589361840445
5114-31-8,-0.4688586225040263
2524-03-0,0.7438729304777983
2667-49-4,0.10723994688238847
22243-91-0,-1.048616675681576
2984-68-1,-0.5092621489273503
22608-53-3,-0.9779751669321395
77173-43-4,-0.4365195009335324
10265-92-6,-0.29656215585758633
29809-48-1,-0.3367430533861827
54473-30-2,-0.6614984029422012
54473-41-5,-1.0978858251324088
41495-66-3,0.060062567778488285
87359-33-9,0.5736226512670773
66-27-3,1.2160760100754588
5332-73-0,1.1469894397150997
1589-49-7,1.4785861109035192
110-67-8,1.1848482556942423
54778-70-0,-0.07061693963491356
4634-47-3,-1.6841240134040394
109-86-4,1.5084141943562326
111-77-3,1.7186135651213332
112-35-6,1.8370007482465325
1663-35-0,1.0413667995251803
3459-20-9,0.44490981197706225
339-44-6,1.0492226209538091
3121-61-7,0.8929855629648543
35702-75-1,1.1856742819926165
13551-87-6,0.818563727262623
625-45-6,1.1367397109141946
4484-61-1,0.910533329961794
107-30-2,0.6426591341217008
107-25-5,1.1252591842842201
107-31-3,0.785728280075875
1328-90-1,1.0285049620591633
86803-90-9,0.9726364084194875
36061-95-7,0.7468668403621782
58994-96-0,0.562538564287597
9000-38-8,-0.06645671138529186
111-81-9,1.3735026706747977
2935-90-2,0.9013735014649616
3395-91-3,-0.032327403244959196
14352-61-5,1.588909304877478
101-41-7,1.040131904790028
2876-78-0,0.8828509114884676
65463-19-6,0.5178228114948197
1929-87-9,0.8585964947336332
453-18-9,0.5628304953033744
100-66-3,1.2167645234080648
140-67-0,1.2127191919664373
60045-41-2,0.6341405519197988
123-11-5,1.2993326423507257
130198-05-9,0.6894877572967633
53036-61-6,0.051340702990965714
157173-60-9,0.7940102526129221
5863-35-4,0.3053727819124571
611-94-9,0.7896317131265848
58955-83-2,0.8548570201400825
72432-10-1,0.7760276005647634
12771-68-5,1.0225019506498705
104-94-9,1.1521425787814765
332-35-4,-0.6692189408528452
20172-02-5,0.43066497131144743
100-17-4,0.6974838308762479
150-76-5,1.0786233122554778
1078-19-9,0.8364278211825674
1847-63-8,-0.17447592952055568
150-19-6,0.9976899865780647
28534-37-4,0.7794527172676758
64037-14-5,0.8297153409641962
96-96-8,1.2269571540263429
131-57-7,1.3260119834899187
531-59-9,0.9992409896932852
13244-33-2,1.6641948762641876
63638-90-4,0.4036739844648597
18179-67-4,1.052839069006081
61361-61-3,-0.3811549568154306
56538-01-3,-0.8914539448174492
61361-58-8,-0.7596132516722606
66839-98-3,-0.8012166510488633
17854-59-0,-0.4189368585028137
64380-46-7,0.875150934235511
135-02-4,1.0811906969503866
80834-78-2,0.18359107752270054
80834-75-9,-0.05297206124353793
3562-99-0,0.9151977216226798
313-67-7,0.374471804426181
108828-56-4,0.6862350368085708
32828-81-2,0.3300515122590477
3641-50-7,1.166301423729021
90-04-0,0.8940749604900387
99-59-2,0.6764024256589921
55232-80-9,0.01645061851248608
80834-64-6,-0.01819255137118614
76487-32-6,0.46606787788826853
21580-07-4,0.43818916187658485
80834-66-8,-0.07925905232596475
91-23-6,1.1329984503667312
537-73-5,1.1360957747836835
93-14-1,0.9221494190272146
70-07-5,0.7003858249703682
21492-45-5,-0.046447775407200464
7217-59-6,1.2265979979785993
5345-54-0,0.5464233025933274
4920-79-0,0.7508635195004709
4698-11-7,0.9745545356218595
57645-49-5,0.04066009461430309
5307-02-8,0.4479209055592578
32861-85-1,1.0498393829268031
97-53-0,1.1051458493261892
19272-90-3,0.6802702049827907
121-33-5,0.7816101929962623
92-61-5,0.4172534500782412
73698-58-5,0.5493227239292829
10031-96-6,0.9714807667577593
73698-63-2,0.8886377181847874
4065-45-6,0.9152480503302051
1162-65-8,-0.010066988740695892
10048-13-2,-0.32754439917495626
2872-48-2,0.6927195211002659
607-91-0,0.34464689034305396
73698-64-3,0.17561482133210904
219715-34-1,0.387741504116649
114834-06-9,0.676137919847925
80-35-3,0.8961232098072569
30578-37-1,0.9208326346217025
96-33-3,0.7873775926009573
14437-17-3,0.345143424876201
144077-07-6,0.4970377137739578
2307-49-5,1.4908097157114253
89427-02-1,-0.714910628976901
57057-83-7,0.1617378919345922
2539-17-5,0.4287621811075152
298-81-7,0.4302449496736366
89427-39-4,-1.2206922038990762
2438-88-2,0.4733254013723126
219715-41-0,0.306001924607347
137-05-3,0.35215340893412983
80-63-7,1.2319734512773324
93-58-3,1.2287003712782694
134-20-3,0.9536084079869808
42576-02-3,1.141028182522021
6307-82-0,1.0036306988174473
611-13-2,0.9472883960649464
15206-55-0,0.9915998324539123
360-53-2,0.2976075385767899
2536-31-4,0.5105779532955484
29427-58-5,1.1190647390878885
142469-14-5,0.5370570141400047
176972-62-6,0.6186725933872935
1918-18-9,0.602316133211952
31431-39-7,0.8846404334548241
28559-00-4,0.9295202985094416
6804-07-5,0.3676489303380156
13589-15-6,-0.17031727592558799
79-22-1,0.6882682801534376
25991-93-9,-0.3974420232320829
425-87-6,0.909032341244462
76-38-0,1.0606326166366662
139886-03-6,0.3497721854836924
88283-41-4,0.794973667802252
55268-75-2,0.4279981893274041
598-58-3,0.9576936542486482
21609-90-5,0.02282423007353096
2591-66-4,-0.52106696813811
3811-49-2,0.04330845287898366
2523-94-6,0.1988412471369807
10497-05-9,0.4187194283447013
556-67-2,1.3723877249172693
999-97-3,0.7970699848714309
1000-70-0,0.4407409811048696
1009-93-4,0.35224413029665136
5683-30-7,1.3403329654291536
2345-38-2,0.8744054913562945
2374-14-3,0.6169662205457526
42959-18-2,0.9293279456380826
75-78-5,0.6882861645049608
85509-19-9,0.7030662069732481
675-62-7,0.39808300713669886
75-79-6,0.8173119468648836
676-83-5,0.6994463097425079
1787-44-6,0.7302586455504293
35691-25-9,-0.904818311566958
1511-67-7,0.5031903583920122
7526-26-3,0.5576362235821336
3954-73-2,-0.7289807951525861
740-20-5,-0.2365344621787301
2665-30-7,-0.9427115655719397
5188-07-8,1.1581683672968377
816-80-8,0.478597273399893
624-92-0,0.5619846338958548
3268-49-3,1.144704314243616
17773-41-0,0.5473123625480166
63-68-3,0.9396044639148117
583-91-5,0.6251408567515762
59021-03-3,0.6455072811372243
100-68-5,0.36743336094861123
123-09-1,0.4730221933969957
7143-67-1,0.33824681424481096
14527-26-5,0.5725415999153899
67-68-5,1.2687444971646635
934-73-6,0.6038146335947296
473-51-8,1.2104363027019693
2990-21-8,0.28602553194941904
3112-85-4,1.0511072385523115
3570-98-7,1.2218073749732525
1222-57-7,0.7345517086870893
14763-60-1,0.842211777828
19016-29-6,-0.1706388044600421
14008-44-7,0.6829030131791674
13244-35-4,1.2929302038705992
2700-89-2,0.5111210779584695
27603-25-4,0.6435088617513419
51803-78-2,0.2725420458236657
113296-13-2,0.4454691746703322
22729-75-5,-0.030255661834137748
3687-13-6,0.5960003492719419
53639-82-0,0.4431547678718156
558-25-8,0.9959997706482006
74-88-4,0.9407562004254949
1025-15-6,0.43025158098948235
2694-54-4,0.4439774730992013
101-37-1,0.7317863152446701
102-84-1,0.4896684464468467
3524-68-3,0.7321192011193542
72782-44-6,0.2562859202886416
99-67-2,0.5030686081522898
124-02-7,0.7509976242276499
37764-25-3,0.609649468547461
16338-97-9,0.11724608024448746
6294-79-7,0.2440219148745052
15180-03-7,0.2232694328340742
557-40-4,0.8389024976624494
131-17-9,1.1075955516539135
142-22-3,0.9882933209105137
2179-57-9,0.722153942897456
3917-15-5,0.44447944189032895
106-99-0,0.49172282492200703
110-26-9,0.5604300175074822
13048-33-4,0.49526920952146736
1070-70-8,0.4126293061841847
17831-71-9,0.40048182144565425
1680-21-3,0.28670870070728693
4074-88-8,0.4873936600194676
52408-42-1,1.0295011780208796
4074-90-2,0.5931195280433686
627-51-0,0.13887942589503344
26750-50-5,0.5487496059340794
77-77-0,0.6513766285473835
126-99-8,0.04274424221119488
112-38-9,1.2797482482563827
591-80-0,1.3473342025121031
39716-58-0,0.833510680181302
4255-24-7,0.2655141371706946
300-57-2,0.9742006065023364
302-34-1,0.5423074997092093
10017-11-5,0.6298782144611731
109-57-9,-0.30693330957993015
19876-05-2,0.8346866066355475
13973-71-2,0.9824067770903061
25646-22-4,-0.9136168685857207
25646-24-6,0.5744789531179518
57-06-7,0.21442525606314355
5834-97-9,0.7134730553780205
152-02-3,-0.2996770073361302
57-29-4,0.04909627608776679
107-18-6,0.8619223845274774
111-45-5,0.6834718523554176
106-92-3,0.8786624712769653
1838-59-1,0.8366180601404146
35554-44-0,0.30981411981322793
2705-87-5,0.19451957903167016
13361-32-5,0.16634660317133199
4728-82-9,0.6785586335342045
1797-74-6,0.5871742318976709
14520-53-7,0.7067600802126418
63887-17-2,0.7827926322581124
22131-79-9,0.06345683247868128
1866-31-5,1.006070079022571
27605-76-1,0.12702562316480082
2937-50-0,-0.2167457174800198
3571-74-2,-0.26917835347676744
64057-58-5,-0.1011623167308483
106-95-6,0.47859073420396403
556-56-9,0.7612273969818852
107-02-8,0.9251417129206714
107-13-1,0.13263098885049052
100-40-3,0.49055411149503014
3048-64-4,0.8327886815330019
60643-86-9,0.33337108427646533
27451-36-1,0.3175896078317495
5809-59-6,0.2827002925630032
3984-22-3,0.6852194109434527
100-42-5,1.2453122087004918
2653-39-6,0.8513421689835939
2039-85-2,0.72195482347717
2039-87-4,0.6067785925820527
100-69-6,0.6910942992342459
32630-50-5,0.6566339481914735
2852-07-5,0.4723348717549226
79-06-1,0.48741102482792675
924-42-5,0.9603402007191503
2210-24-4,0.6260109224171012
34443-04-4,0.5134016463075312
106-71-8,0.7533704502882251
13641-96-8,0.5244185071220665
84732-27-4,0.7876732075638224
2206-89-5,-0.06466567586151772
106-90-1,0.3490052490424419
593-67-9,0.9008430581739116
13162-05-5,0.6470541877774388
929-37-3,1.4055429159149337
16801-19-7,1.0460498848228417
110-75-8,0.9375505869259603
692-45-5,0.7475973052757238
769-78-8,1.5537035810607118
115-98-0,-0.1148044374042908
75-01-4,0.8125755576654629
593-60-2,0.5532275707081854
78-88-6,0.33699925135365594
77174-66-4,0.5429439947513358
35326-33-1,0.9695718006629349
96250-37-2,0.7148541977468923
921-09-5,0.6119369305241446
75-35-4,0.5930945304146761
50-00-0,0.7242182711839199
30699-99-1,0.8272884082228289
2396-63-6,0.48733895276462613
6900-06-7,0.5537620455866079
76379-66-3,1.0950217614940292
52465-42-6,0.4132665667764682
107-19-7,0.43747256478598895
139886-21-8,-0.6305969581398123
624-65-7,-0.08042842924909233
74782-23-3,0.7503296557178135
471-25-0,0.6168771186124336
126-52-3,0.024910398004059586
93105-81-8,1.3980630970830137
4035-89-6,0.6211661659552873
13516-27-3,0.5913485512591126
58-32-2,0.3024245877696776
123-69-3,1.4376944552714832
6724-53-4,0.9973341287326375
97755-90-3,-0.27328503550874494
1532-06-5,0.6489744655849619
16069-36-6,1.4313274366854483
947-04-6,0.7571799048929561
143-23-7,0.34985606896806565
965-40-2,1.633195727889793
52-49-3,0.16620223971911074
1169-26-2,-0.03469330269307691
3365-99-9,0.3096031131080902
27014-42-2,0.4543249978535988
3386-18-3,1.6846499793017449
1212-29-9,1.7116735900144686
4979-32-2,0.6403467885763962
84-61-7,1.215235499032373
129273-38-7,0.7924975900788528
98043-60-8,0.03688289808297118
87691-92-7,0.4668879270222167
64-60-8,0.24045158238165232
37027-56-8,1.0843528272545442
956-90-1,0.6818896450036113
10310-38-0,-0.8276519064340886
135991-95-6,0.3086834975820625
90-42-6,0.681444827257008
4471-27-6,0.506416028823618
925-83-7,1.6626736393871706
111-20-6,1.6724209956860188
1120-10-1,0.9985919379662437
1561-48-4,0.18966110742414444
7300-34-7,0.7492943525646868
55-65-2,0.3662850644617691
38357-93-6,0.045025245715562545
20917-50-4,0.8721228702575997
90-39-1,0.10362851167500475
112457-95-1,-0.07974710089254633
1532-14-5,0.8014878967607756
91-17-8,0.9270235154044436
142852-51-5,-0.012772585931608793
2164-08-1,0.5858002001720478
70907-61-8,0.2216867674273888
6837-24-7,1.3150477658436541
13071-27-7,0.6458431876224339
4500-29-2,1.1042701517514897
3194-36-3,0.7552912118078041
4246-51-9,1.0077646049587066
91893-36-6,-0.11425026745010392
52-46-0,0.12372137117049631
60563-10-2,0.19619457351694425
6056-11-7,0.20881542696469613
2615-15-8,1.8808732065369198
17455-13-9,0.9065558021674974
26248-87-3,0.7743809471770781
110-82-7,1.1475413895986075
629-40-3,1.5003474505509198
75224-39-4,-0.04204638776322489
28998-48-3,-0.6129620231915216
1572-55-0,1.0189076043352143
72239-35-1,0.09671672975797774
32808-51-8,0.33831022827181134
10018-78-7,1.1626996415642052
4323-43-7,-0.16772502845181114
42839-36-1,0.3596981578704005
2842-38-8,1.1915193346857516
13010-47-4,0.4127480962151774
80834-52-2,0.15552466345163418
80834-50-0,0.1768624418145025
929-17-9,1.264818484645059
80834-79-3,0.7627007056470912
49830-98-0,0.2438392456734636
821-57-8,1.3666530664041625
4067-16-7,0.7697343006121655
10563-26-5,0.5525417033966442
124-09-4,0.9048298549098761
111-49-9,0.7763741799395565
55-56-1,-0.13664636510732964
822-06-0,1.114656639039473
315-72-0,0.712484968688403
19824-89-6,0.4873572839778134
132449-89-9,0.33469952778316403
22089-22-1,-0.5588419328022677
14984-68-0,0.3250004953066865
4544-15-4,0.430629122861401
4856-87-5,0.5087531343731101
100482-70-0,0.38094616456974795
629-11-8,1.9771445729447983
33100-27-5,0.39802168762954293
2163-00-0,-0.12170069645435644
287-92-3,1.131163376864309
6483-15-4,0.5180898993270577
80834-72-6,0.2054518819883332
80834-58-8,0.2126878672544127
2413-38-9,0.08966504906907846
633-59-0,0.10448098714203669
2432-74-8,0.8110308742393032
37872-62-1,0.3855348538051936
5124-30-1,0.22263967671803075
24771-52-6,0.5378396951434758
4430-31-3,1.110398901168066
2062-78-4,0.2854378185687946
33433-85-1,0.18573422251752703
57648-21-2,0.41286929796196603
19668-15-6,0.27900262359183203
2127-01-7,0.7357484437271847
940-69-2,0.7714872100360902
62-46-4,1.1561837036611897
84-04-8,-0.025513689648099303
57808-66-9,0.40965385540450694
62987-05-7,0.9843511562283073
59330-98-2,-0.013182166220775282
131-89-5,0.019533514070848357
98-89-5,0.6107620470134344
49665-58-9,0.603453424364255
95-33-0,-0.06357700492351037
139-05-9,0.9159599057510697
2211-66-7,0.8560887038011026
3173-53-3,0.6881944800757543
963-03-1,0.08897741109034785
108-93-0,1.0892267747879392
25485-88-5,1.2818081454655479
1124-54-5,1.1615144645633675
17796-82-6,0.6206941044664059
2438-38-2,0.4012932165569013
26864-56-2,-0.3311264614628031
63918-29-6,0.6895059877474428
2055-44-9,0.11279755609862918
688-78-8,0.1144120763187032
892-01-3,0.3823062215043218
80834-48-6,0.1801579791698832
80834-54-4,0.3808410067935427
3715-90-0,0.14583879522607568
305-03-3,-0.4399705348809479
111-16-0,1.9067871537980823
7009-49-6,0.6910652946421524
52-86-8,0.31589976191407965
17230-87-4,-0.5678729258855943
2354-61-2,-0.09279579437733998
1649-18-9,0.17567358300595992
6115-97-5,0.2746186127681519
66839-99-4,-0.34528265741308956
54-95-5,0.9960280275399193
502-44-3,0.6267123840494373
63451-45-6,-0.04005216728099492
2409-19-0,0.4887303374019202
83335-32-4,-0.045749574129736015
931-97-5,0.6465605492547909
123-00-2,0.785186511286298
70476-82-3,0.2876634636728149
108552-93-8,-0.045392752750400334
6055-19-2,-0.9018620014523083
3778-73-2,-0.672520034118118
60607-34-3,0.003151112770175657
525-26-8,0.3940200569088196
16470-24-9,0.9152336524180045
6425-08-7,0.41114666821650936
16090-02-1,0.4985576296519557
103-34-4,0.8772977849307807
16131-53-6,0.07543804265579057
32226-69-0,0.4561672138654016
94-62-2,0.7043441955777198
38304-91-5,0.5645345122389357
14052-74-5,0.2107467275950331
631-41-4,1.5058152197325165
101670-73-9,-0.595243241749025
5343-92-0,1.6433326253233829
36366-93-5,1.025304548666506
294-93-9,0.39802168762954293
14187-32-7,0.9762576388705252
14663-71-9,-0.628035877541616
4904-61-4,1.28579406704704
61788-32-7,1.0932224155133135
110-83-8,1.5540368704554846
80834-60-2,0.3163554672875718
80834-55-5,0.1325174184875737
548-73-2,0.28853885090700704
709-08-0,1.0557700693202317
5264-33-5,1.0199272074838772
65216-94-6,0.09516262778093221
27724-96-5,0.5523010626958164
16590-41-3,-0.3485869415705806
61361-38-4,0.21584420023940676
2425-79-8,1.0255921876788239
742-20-1,1.0287291406081918
27114-11-0,0.37437914148850326
26844-12-2,-0.12512226630625856
5766-48-3,-0.029230806235857942
106-69-4,1.833990244863823
85-42-7,0.5079513370938752
63716-34-7,0.661717698831525
20757-80-6,0.7583439045524347
19843-73-3,0.5051941621480596
522-48-5,0.16731514493458788
2312-73-4,0.11479213603946559
21491-20-3,0.24979921447242381
34920-64-4,0.6767773048995479
66364-74-7,0.5106908944254887
51773-92-3,0.6466173483656985
76487-48-4,-0.24161204476899945
71-78-3,0.18875759478123266
102071-30-7,0.12218730967361002
40507-80-0,-0.06482715214325951
1163-36-6,-0.036037351669874096
74789-64-3,0.23525432661857026
10193-95-0,-0.04498440143910398
942-01-8,0.4974379423799057
64057-91-6,1.0974913532618453
1079-26-1,1.189875496072332
63979-41-9,0.33427709988237
321-64-2,0.8564532649175132
4726-93-6,0.6849179687538908
23205-23-4,0.539409502767709
32527-55-2,0.13503593095070743
3445-11-2,1.0465775598218725
28782-42-5,0.15767034620674825
52-52-8,0.706929129485589
107-72-2,0.8548281653796299
4097-89-6,0.8130459470353338
110-60-1,0.9839750567915977
1965-29-3,1.2275077564494392
140-31-8,0.4926590624764192
20537-88-6,-0.4518870886845464
2038-03-1,1.0382908066576593
505-66-8,0.28604896998146756
123-75-1,0.7835382788997683
77162-70-0,-0.024614053548796533
36350-95-5,0.2443320605904008
94011-82-2,0.4424976002625006
71320-77-9,0.6440021701906157
4719-04-4,1.2034481092722173
51-18-3,1.5337399620144
545-55-1,-0.18736552853551136
52-24-4,-0.026730168652214892
4415-51-4,0.4392726349491509
102-71-6,0.9525869925646043
622-40-2,1.185033796710163
5928-69-8,0.6408626924840041
1798-49-8,0.4102211516250046
86827-84-1,-0.11962153201121128
555-77-1,-0.9180381430287121
55837-27-9,0.18658196017235862
14052-77-8,0.14119169209044713
40575-34-6,0.5995909676133079
631-27-6,0.8723157211908878
930-55-2,0.21341447757577836
112-27-6,1.8699746350359692
111-22-8,0.2825410949133226
112-26-5,0.31812185821644656
10138-79-1,0.10648432591150891
140-08-9,0.10101390151491862
115-96-8,0.10048992319591732
10235-09-3,-0.2826510747487918
109-99-9,1.847566967847361
126-33-0,0.02315894594656831
1820-50-4,-0.17419373980443442
111-30-8,0.9842208244518291
1339119-15-1,0.8864398447059522
141-31-1,1.387349820883112
30484-77-6,0.11177427882153668
4425-97-2,0.9386673648696999
111-94-4,0.2634157249836656
1656-48-0,1.4835764874862893
111-97-7,0.5020923101062514
59894-87-0,0.2039580856767308
1071-27-8,0.9484385610086826
2386-87-0,0.7270541147700263
2579-20-6,0.4789516087246921
2549-93-1,0.7275854938391219
10347-54-3,0.9343384960868507
13909-13-2,0.05802364453034803
78718-52-2,0.5433659721003798
195252-21-2,0.024842990538758714
195252-40-5,-0.33819131181132966
29216-28-2,0.00745725739374159
3385-21-5,0.9867513186723845
1076-97-7,0.5041653705009188
78945-53-6,0.23306374651399053
13560-89-9,-0.03251960127319009
6522-21-0,0.2553728103433772
195252-29-0,0.313165919691326
23239-75-0,0.358052889306432
75259-63-1,0.05297705907071093
10447-38-8,0.28635754832485183
7348-26-7,0.835223693917217
69581-33-5,0.4866029530141176
30007-39-7,0.1645758208820215
68-91-7,0.48864221723471635
56903-65-2,0.28256651660913645
56485-47-3,0.7988952177855719
1798-50-1,0.21034667878865532
91595-86-7,0.00719219084577194
73771-25-2,0.9237273910664902
13887-56-4,1.0040934897352152
16568-66-4,0.5023047454968302
77145-61-0,0.2550545331425007
93181-85-2,0.7113170874965384
17902-23-7,0.6706911654012514
14697-46-2,1.7312612672199723
97-99-4,0.8499492889404626
857-95-4,-0.0963104742351838
5836-29-3,-0.4773162086687701
529-33-9,0.8545775604821176
102676-31-3,0.2738335159900358
3184-13-2,1.5526443058185837
7531-52-4,-0.24421422177225782
1119-34-2,1.0613350842017912
121771-84-4,0.9305106801286789
139-89-9,1.3386084236302298
57369-32-1,0.792761104075381
4425-95-0,0.5801680949738154
34161-23-4,0.5348965162122822
111-17-1,1.0220835225521436
5837-68-3,0.655603857511186
1470-94-6,0.2180331862471082
110-94-1,1.4063207544916363
108-55-4,1.100847615262675
51505-90-9,1.0554420793711858
36329-36-9,0.3968566739836802
91893-39-9,-0.26133469589302294
34790-06-2,1.1609688965713798
616-45-5,0.9790158220048227
532-12-7,0.8937184202433957
62666-20-0,0.3505817295624091
19395-78-9,0.5097094709826001
41716-84-1,0.49389559417737605
56368-47-9,0.7228978695335282
79276-58-7,0.6331323877833067
88909-96-0,0.6659425179914774
52637-01-1,0.9438228127638011
104-64-3,1.1770354248596697
673-31-4,1.0375705526499384
94-82-6,0.30134818111975925
4635-59-0,-0.13541336608605092
27959-26-8,0.44582130222561467
63638-93-7,0.5564053663333355
56-17-7,-0.051284796794360155
111-41-1,1.3476712320453585
110-85-0,1.6201985572599993
841-77-0,0.6273989095932614
92-54-6,0.5674905073402993
95884-49-4,-0.04879429862562834
61655-58-1,0.1718543155844956
14028-44-5,0.2579303324829746
5632-47-3,-0.020773140510497168
111-42-2,1.6294181325981603
110-91-8,1.1417103934621267
91893-35-5,-0.31550368170176923
26644-46-2,0.09179510144902736
140-79-4,0.441144897313285
4110-66-1,-0.07924620775587865
1072-52-2,1.1045533717064497
120-07-0,1.6829975406838924
92-00-2,0.4675798828257508
1116-54-7,1.2781663911099916
77129-82-9,0.44605017072914654
35627-29-3,1.249569269295741
60029-23-4,0.571973468099537
92-53-5,0.7190887989848499
108001-60-1,0.23354062272502785
59-89-2,1.360785001970505
17688-68-5,0.37020415019303676
25182-84-7,0.874975573834021
111-46-6,1.8645134185767094
111-48-8,0.5468832593671784
1892-29-1,1.653406305587026
504-63-2,1.392408971732516
10099-72-6,1.414853244807686
30544-47-9,0.5163702489341039
19721-22-3,1.0110809753205778
111-91-1,-0.2544116559891231
123-91-1,1.3653467882688817
120-55-8,1.4194715384695882
15980-15-1,0.9560665582317954
53061-10-2,-0.6144116762424758
63917-06-6,-0.12393162950166259
6279-87-4,0.767924170573607
1070-42-4,0.0538697529254506
5266-08-0,-0.6122527802093428
311-44-4,-0.7796647461881867
