CASRN,EPA_svm_ecfp6bits-1,EPA_svm_ecfp6bits-2,EPA_svm_ecfp6bits-3,EPA_svm_ecfp6bits-4
1665-48-1,0.010573143396142041,0.057001486409183615,0.7142245586942182,0.21820081150045662
4066-02-8,0.07053193903527731,0.15613343556628947,0.6844130875324389,0.0889215378659942
17667-23-1,0.020075110299358954,0.07509534466576726,0.6871725718272907,0.2176569732075832
17291-89-3,0.008432513254386946,0.11544674862143485,0.6621092901909759,0.2140114479332024
13730-09-1,0.022970343857666695,0.10264846089972156,0.7938516542821399,0.08052954096047195
95-78-3,0.003224230089812446,0.26758661412893786,0.6536181216546164,0.0755710341266336
21436-96-4,0.013717423856986155,0.20522824092100522,0.6589636645960564,0.12209067062595222
73839-60-8,0.2114654908148633,0.5891899593592774,0.14436966252153782,0.05497488730432121
3761-53-3,0.024444805987411406,0.017258379014057076,0.4835868795812382,0.47470993541729367
89-87-2,0.015805060768522873,0.1331249027160081,0.7230017944075746,0.12806824210789433
105-67-9,0.023654431521050623,0.20637696565602998,0.6451388919492242,0.12482971087369536
80567-67-5,0.011684165105366198,0.1871443910118066,0.34024195113720074,0.4609294927456268
37027-12-6,0.013738365319702408,0.10934204251658786,0.7431793452128842,0.13374024695082556
37027-11-5,0.008614197035666552,0.10580826933475282,0.8139039260037568,0.07167360762582377
589-93-5,0.008086009755133563,0.3907238757744983,0.5742769403668332,0.02691317410353469
108-47-4,0.016204002417767507,0.3311767974814121,0.6121974607445012,0.04042173935631924
95-47-6,0.0045316617294171675,0.1659413875233973,0.7884949519640757,0.041031998783109855
120-34-3,0.0016389364344874487,0.05729120120098725,0.7183375478414822,0.22273231452304293
95-64-7,0.003962536007040664,0.26921097721226217,0.6666854550545497,0.06014103172614761
95-65-8,0.011357882882091302,0.09185404881577078,0.8147797781852307,0.08200829011690751
72364-91-1,0.05650989173367892,0.13246577071261242,0.5547466755672775,0.25627766198643115
1799-79-7,0.20143946666940016,0.6050288274636596,0.14979415391420595,0.04373755195273427
83-88-5,0.16779274741838066,0.17415047615814566,0.31639552524047215,0.3416612511830015
17291-84-8,0.00276273672027022,0.2937792927883901,0.6513044396547203,0.05215353083661925
87-62-7,0.010342837363138829,0.37543256583900614,0.5197552382850733,0.094469358512782
88069-67-4,0.04039155352884186,0.4364070700501403,0.4324788124558015,0.09072256396521641
5294-61-1,0.04086362454166525,0.30598300762779335,0.6105896330575418,0.04256373477299974
3416-26-0,0.012804630380513656,0.4645280287487482,0.5027095227075999,0.019957818163138498
77191-36-7,0.024833393440422444,0.34669960152898577,0.4518429904906597,0.17662401453993237
7361-61-7,0.0163297521105009,0.4339946498746454,0.5112357518475348,0.038439846167318686
57021-61-1,0.0026862632202365212,0.47175112486659043,0.46040883271983085,0.06515377919334207
91-97-4,0.013688107199201362,0.20598048876463085,0.50814133474382,0.2721900692923482
72-57-1,0.021809168376029767,0.08832199665445034,0.4222044634360376,0.4676643715334828
4548-53-2,0.021754777697561366,0.0673966238017954,0.367989009004623,0.5428595894960201
30544-72-0,0.0076778592704595345,0.07662265130600593,0.8538989895218375,0.06180049990169738
30544-71-9,0.01085412898038297,0.04257735681948737,0.8044995073584681,0.14206900684166146
67129-08-2,0.041955047642054696,0.4378609167047757,0.45532345692274717,0.0648605787304227
576-26-1,0.012083504440099278,0.3709449853033405,0.5791362946311095,0.037835215625450704
47465-97-4,0.06316874039957611,0.26757721291830316,0.5430780621544506,0.12617598452767026
21554-20-1,0.015490854981219068,0.19566233442382855,0.6732236402630659,0.11562317033188667
3875-72-7,0.022590954925423217,0.11915068890271363,0.64848800848041,0.20977034769145314
6360-54-9,0.0018265965072688899,0.038724561481478036,0.3418949432563402,0.617553898754913
21894-02-0,0.03710769262083004,0.17133392948314483,0.6904361560929925,0.10112222180303262
4418-66-0,0.20451509370842558,0.3553205331005029,0.3348891583159792,0.10527521487509252
5825-79-6,0.012591572785622696,0.09605325883790003,0.6816420637156689,0.2097131046608086
119462-56-5,0.06502830448511765,0.17203327290999057,0.5399368409692558,0.22300158163563627
122-00-9,0.002383576269801357,0.10447122021351087,0.6844092940054582,0.20873590951122972
625-84-3,0.01909235316764189,0.2522222129546967,0.6162778902394803,0.11240754363818097
67-51-6,0.08139733057192323,0.1733516244905174,0.6495610658299681,0.09568997910759179
20404-97-1,0.008509338241536548,0.12494931148724266,0.752572405937161,0.1139689443340599
123-32-0,0.01704727687429717,0.22310437796123414,0.6584483885416432,0.10139995662282524
147160-51-8,0.007662491531862801,0.09672556796172813,0.6668665426932759,0.228745397813133
147160-52-9,0.004785591861889649,0.08008810298296587,0.7963041884311313,0.11882211672401338
53112-28-0,0.01108237820664755,0.18060971324135333,0.699859072200266,0.10844883635173308
144651-06-9,0.002535110391685499,0.015021392890989721,0.23207673508124527,0.7503667616360794
108-50-9,0.057582734910302386,0.22152765834110363,0.6544952923591597,0.06639431438943438
25724-50-9,0.029214189196385548,0.34850211312318596,0.5119104998357779,0.11037319784465065
95-26-1,0.008353419472549289,0.199383871883688,0.6551702292626231,0.13709247938113986
2216-45-7,0.010511056653784913,0.1414627971880473,0.7053650268058411,0.1426611193523265
129423-54-7,0.004581492285530232,0.020343087473096773,0.30658753092928853,0.6684878893120844
64039-28-7,0.0920563683738892,0.25610855734977456,0.5159595676479635,0.1358755066283732
5724-56-1,0.02499894952019644,0.3712005159239456,0.5512481758824939,0.052552358673363976
61-68-7,0.00930952400460402,0.36272067193740026,0.4373903224640567,0.19057948159393914
65089-17-0,0.021453148878443296,0.3185749100492104,0.5494717047570373,0.1105002363153091
50892-23-4,0.08109412659548662,0.15399172216996038,0.368303919577525,0.39661023165702775
25321-41-9,0.007668928821418423,0.03347283896477989,0.5804120718719391,0.3784461603418626
89427-22-5,0.38473183816613654,0.4474310380720226,0.09924626293147343,0.06859086083036718
84596-57-6,0.022444526121161837,0.2510707503649647,0.498136480148795,0.22834824336507836
1901-26-4,0.05166754642131281,0.06467665783850135,0.8372002776600181,0.04645551808016774
28802-49-5,0.03511540998941217,0.40075975597702357,0.5320477034061252,0.03207713062743881
47000-92-0,0.02354933127404502,0.05580535537831297,0.6582052892011068,0.2624400241465353
302964-08-5,0.058008181634993994,0.4288414486894235,0.28459796247667973,0.22855240719890238
72-44-6,0.011422121978201175,0.48871168765406225,0.4443693656257887,0.05549682474194791
963-34-8,0.011816197598555728,0.4498532766855287,0.48756242936698985,0.05076809634892569
3476-88-8,0.008510888340896406,0.2715096842678501,0.3817635709548421,0.33821585643641133
3214-64-0,0.023502143840768718,0.28121918433146226,0.5676495549937465,0.12762911683402248
28562-70-1,0.01632166208049869,0.05949457254730926,0.6079823574792488,0.3162014078929435
21312-10-7,0.0022693015715988256,0.014090437401019671,0.49794142021941507,0.48569884080796627
65183-11-1,0.020538943367997976,0.5380843689610155,0.4046234446003473,0.03675324307063929
6358-85-6,0.029223618668871253,0.13618967223826905,0.6181821156409688,0.21640459345189125
13051-49-5,0.03465901261056842,0.25234942680458133,0.4954376940473822,0.21755386653746836
57-97-6,0.048423059924206445,0.1928853815815071,0.6113818069201203,0.14730975157416581
62450-06-0,0.04598911984335477,0.3800498571446523,0.49736459374911157,0.07659642926288139
3520-72-7,0.023515879625016424,0.12000377442362213,0.7242499775335525,0.13223036841780897
5910-89-4,0.01714059221004883,0.1272549595523934,0.6596618979474037,0.1959425502901545
73840-48-9,0.012035711907457905,0.1324208779155308,0.697949270247478,0.15759413992953356
74050-94-5,0.019297221539669954,0.05311746833062842,0.7229258357420574,0.20465947438764454
10049-83-9,0.006958176677961198,0.03629620942525009,0.8126493120849823,0.14409630181180647
74037-55-1,0.008506607624327575,0.09234037044889894,0.6994213212912186,0.19973170063555498
73840-49-0,0.02513189687248404,0.1545643633526712,0.7204954989645406,0.09980824081030432
168152-68-9,0.005534723052823012,0.6794488952536214,0.21409534354960494,0.1009210381439508
729-99-7,0.010502996600956056,0.1380046289877793,0.6438714688679714,0.2076209055432933
15911-15-6,0.022125375669722582,0.06732265943310724,0.836176567542982,0.0743753973541884
431-03-8,0.015134807849153305,0.13669270897088132,0.5893627725732615,0.2588097106067039
55290-64-7,0.038247294727681035,0.23194441666535887,0.6521471818602528,0.07766110674670725
6092-18-8,0.009101276524517752,0.07605819878027699,0.754034333952304,0.16080619074290148
67-03-8,0.04113928113075217,0.4167547772218079,0.39859164935704766,0.1435142922903923
21452-18-6,0.0058820417707052194,0.22013928141041642,0.48572385075247576,0.2882548260664026
56619-72-8,0.1967575741480359,0.23594157648271785,0.4208562410916094,0.14644460827763714
17433-39-5,0.01217634245108746,0.15678489972781934,0.656357659780475,0.1746810980406183
10268-78-7,0.008175180194519254,0.053000131349634556,0.8344272075552257,0.10439748090062038
4321-69-1,0.0019989822576713416,0.01748499348261307,0.36652409351921245,0.6139919307405027
5003-48-5,0.017350486968640694,0.034067208865204535,0.7440358746319653,0.20454642953418983
39864-15-8,0.01847917807835502,0.04610121673354175,0.3805643232719072,0.5548552819161959
19249-34-4,0.04598707932268555,0.056182201374864967,0.5304352142497377,0.3673955050527115
13256-19-4,0.03494673532782027,0.12376214660611057,0.529184451416268,0.3121066666498013
111-21-7,0.02949797622481975,0.04306970364468145,0.5013642696015803,0.42606805052891833
111-55-7,0.00865046876444709,0.0542837362154054,0.6368678292405159,0.30019796577963187
7250-71-7,0.0027497420279024624,0.011493257426319037,0.7552401248240921,0.23051687572168644
869-29-4,0.031121243558187472,0.13646321403902106,0.6442871278824568,0.1881284145203346
642-83-1,0.05249673689228107,0.0613571464013998,0.621572506221942,0.26457361048437716
10140-75-7,0.18243379422740874,0.30536322859171605,0.4298417075723838,0.0823612696084913
5459-90-5,0.0677120252374151,0.36094454297212886,0.2748543563478825,0.2964890754425736
108-24-7,0.022409581655797053,0.09480565722279011,0.553443542758006,0.3293412183634066
2624-43-3,0.030233889556754833,0.07707975739268869,0.5982281598156751,0.29445819323488154
115-33-3,0.09190072574250945,0.2821183204050138,0.4390614032921581,0.186919550560319
14008-48-1,0.018246943521221266,0.07634260035577077,0.37695541735500054,0.5284550387680075
1466-82-6,0.0670280468622384,0.06144382679525232,0.674288436762344,0.19723968958016547
2678-29-7,0.051043534571248786,0.35664897188206557,0.2830007419397845,0.3093067516069015
32509-66-3,0.010745187380038003,0.10368055499673118,0.5183937278758688,0.367180529747362
6277-14-1,0.04455831002203872,0.08879492430340534,0.5601210307510973,0.30652573492345886
128-37-0,0.010720512246088058,0.092755140774509,0.6676080933814804,0.22891625359792264
66575-29-9,0.11561856855438261,0.3706571188976653,0.3376002589434601,0.1761240536044924
40374-15-0,0.04318605916931469,0.3019293758889702,0.5527056363214732,0.10217892862024185
116-66-5,0.15359806825815797,0.12496290326688221,0.49387081573583697,0.22756821273912262
356-12-7,0.09820974490913535,0.09164596504892718,0.6041245864341119,0.20601970360782565
80024-58-4,0.008748525110913,0.026943506371434355,0.8697869062958147,0.09452106222183806
117467-28-4,0.015288972561235415,0.03143032533599923,0.388957045825789,0.5643236562769767
125055-56-3,0.010304898620051031,0.45690810859989794,0.44581041076015077,0.0869765820199002
27726-31-4,0.010528049856214788,0.041715055042153684,0.1779411125228678,0.7698157825787636
98-51-1,0.001512480293831978,0.13966077093217344,0.7024177673916594,0.15640898138233525
3896-11-5,0.030768163396202964,0.1728878303806177,0.49016158116398867,0.3061824250591908
15148-80-8,0.0030219579891972072,0.08806026736516763,0.7331272284766664,0.17579054616896897
36556-75-9,0.006919725608640618,0.07732977802126523,0.7602479729776185,0.15550252339247553
75-97-8,0.012150576987098257,0.09525082372500274,0.7082398315607067,0.1843587677271925
3204-27-1,0.3355447521405629,0.26919485804272225,0.3090605637427653,0.08619982607394973
5902-51-2,0.10653819773936835,0.1776920349223033,0.45045728385782347,0.2653124834805052
540-88-5,0.014753443709689467,0.07385781103115747,0.6937536288433355,0.21763511641581726
26944-48-9,0.004541568376883271,0.29463074365028347,0.373559861884252,0.3272678260885814
4785-72-2,0.15705856492763523,0.7237628563781509,0.1086585208517767,0.010520057842436738
22791-20-4,0.23989304495671276,0.6159107950220322,0.08656107314218167,0.05763508687907365
20417-83-8,0.5773785625899875,0.06988946633705562,0.18180225122781501,0.1709297198451417
16339-21-2,0.082150722891795,0.08611320656307901,0.7204096947655613,0.11132637577956474
22791-33-9,0.11160268360938609,0.19935942821445496,0.6435385297559586,0.04549935842020046
3056-93-7,0.31724494368724976,0.054464014478763874,0.42556716812035883,0.20272387371362768
272451-65-7,0.04878226171750374,0.1944962755743602,0.5257475159221117,0.2309739467860246
2889-58-9,0.01275563931543738,0.09200985117841044,0.5447740436737656,0.3504604658323868
2094-99-7,0.011478287255561596,0.1536162905789732,0.7527940944123043,0.08211132775316127
78-59-1,0.030120780128558233,0.18030851640411993,0.6913706634031037,0.09820004006421833
471-01-2,0.00795995678636804,0.10448006396584487,0.7964639898897264,0.09109598935806054
19213-12-8,0.028982226570181693,0.41429766835019755,0.45028750717359367,0.10643259790602702
17191-84-3,0.023979367398099288,0.5560478816751868,0.3708936715850253,0.04907907934168842
2873-97-4,0.02763550884368089,0.16600052867783222,0.7170836770685802,0.08928028540990647
74277-15-9,0.012085811908689594,0.09682520738836445,0.6592675857757911,0.23182139492715523
123-42-2,0.010705284606001775,0.03841080863530487,0.8111723068462717,0.1397115999124215
5986-38-9,0.13008495661829625,0.09160169600350511,0.43753442844855367,0.3407789189296452
1118-39-4,0.17447529685640403,0.06168187808031507,0.4048983219874164,0.35894450307586434
103-07-1,0.009523695540965871,0.05700616508328604,0.5481865951314127,0.3852835442443358
151-05-3,0.007187563916627826,0.05589492426750908,0.6936134479477996,0.24330406386806339
13466-78-9,0.01380859856132528,0.16007919202417356,0.5665407742693397,0.2595714351451619
147-47-7,0.06027811393238127,0.2528841574677872,0.4578422359866247,0.22899549261320695
69103-20-4,0.04167781558561606,0.13409518625136943,0.643786116699765,0.18044088146324946
15545-38-7,0.009658112694029764,0.03346994922745712,0.6886166858773496,0.26825525220116375
80-56-8,0.02016447030838274,0.06204258509611764,0.5478903114984542,0.3699026330970454
70174-49-1,0.18464427397161168,0.09437448135895544,0.6778146711084896,0.04316657356094318
4501-58-0,0.03920708468579073,0.20204400703646774,0.4871894085785423,0.271559499699199
15440-51-4,0.0562700915584036,0.05314004062991126,0.6062060271341168,0.2843838406775686
15545-42-3,0.039225431383253226,0.056892331076205116,0.6333333761639972,0.2705488613765442
28175-97-5,0.048293923474356376,0.0934194308945371,0.6839987523945891,0.17428789323651714
82657-04-3,0.07297411910056481,0.14025732100466712,0.5447694313193335,0.2419991285754345
79538-32-2,0.015487136701174421,0.16481124936723504,0.456067056964541,0.3636345569670496
128-51-8,0.06177991455819671,0.1803155810258543,0.35286548801110684,0.40503901640484197
4478-63-1,0.03561142513132924,0.21708343908332284,0.6055694467832288,0.14173568900211925
18172-33-3,0.0626752821771181,0.1669022032313562,0.6500684539417245,0.12035406064980093
642-78-4,0.014161773991839323,0.09095831729608478,0.4545914277826426,0.4402884809294332
1847-24-1,0.07035299491419618,0.1218628712098749,0.568207836808236,0.2395762970676928
13412-64-1,0.012350858754761898,0.09240337718264796,0.36431926834864714,0.5309264957139435
59-53-0,0.015429856546543576,0.14059316421306278,0.7100152385123766,0.133961740728017
40374-20-7,0.1603391610887863,0.23739435675867462,0.5753335588475993,0.026932923304939703
22791-34-0,0.08168956207193136,0.5083130662052696,0.36340799702071325,0.04658937470208606
23930-19-0,0.004363621295204809,0.12907826726193977,0.6443822272871366,0.222175884155719
152-62-5,0.010213285336804061,0.08043232090489608,0.7714723135117321,0.13788208024656765
1164-92-7,0.012206136230957123,0.03642207021109726,0.704584136481651,0.24678765707629455
119302-24-8,0.019466119082051953,0.1471945756648132,0.37870590261611564,0.454633402637019
507-59-5,0.5685594939518744,0.1771436617938421,0.16857081492919473,0.0857260293250885
507-60-8,0.21570408502773347,0.15474124909652354,0.3444137561843532,0.28514090969138967
34184-82-2,0.01724093551701941,0.09496517398679445,0.4295206703608706,0.45827322013531524
514-36-3,0.02057409923655939,0.03011037500201643,0.4114341798494719,0.5378813459119522
77017-20-0,0.05592757171922799,0.08766979921777118,0.5848229584376915,0.2715796706253098
51022-69-6,0.33437044144539,0.2633064154878153,0.2603221865494463,0.14200095651734834
18470-08-1,0.13148038191088526,0.34006740376606126,0.41261590345170734,0.1158363108713464
13265-01-5,0.060357326469651855,0.25203514228501583,0.48694643765563506,0.20066109358969708
1920-21-4,0.012612748539794966,0.08506488462674033,0.7804507697660097,0.12187159706745523
17702-57-7,0.4427744331387478,0.4936570583618805,0.060650959490260926,0.002917549009110833
14144-91-3,0.541033689013749,0.36589488115147334,0.08185709514647642,0.011214334688301126
64050-03-9,0.39664300726429147,0.42149211598569003,0.16689534803807052,0.014969528711948024
82875-36-3,0.009098763596654966,0.02388209095004056,0.30585527915896227,0.661163866294342
6923-22-4,0.7625164513669409,0.19528729992748012,0.03636278043294452,0.005833468272634696
82875-39-6,0.02398938886858686,0.03962684967411991,0.23993016235132422,0.6964535991059688
49564-57-0,0.04306531240573367,0.18176316013140947,0.648436712012921,0.12673481544993587
137521-50-7,0.010811209401835652,0.05762002084756656,0.7497976848099469,0.1817710849406509
137521-61-0,0.06074965782829943,0.1665392478018691,0.5570795546383881,0.21563153973144328
137521-60-9,0.019179973695484163,0.08866810921956302,0.6990851231581472,0.1930667939268056
82875-45-4,0.01632388886417106,0.07889613668137113,0.3349649046203457,0.5698150698341117
82875-42-1,0.011957621911009842,0.048613089252968596,0.31930244654222917,0.6201268422937923
5248-39-5,0.01058709866165616,0.09352835231056349,0.7648423283409987,0.13104222068678156
3566-00-5,0.6286914400552674,0.3051797150031908,0.054300985515740564,0.011827859425801357
64748-15-8,0.5210144732353376,0.38668465923632656,0.06658562677798084,0.025715240750354938
13687-28-0,0.20558274915041327,0.5556013317438904,0.2077205353947946,0.031095383710901855
500008-45-7,0.15922799271564522,0.12141511456650822,0.5983426302942274,0.121014262423619
14628-06-9,0.2006631377215989,0.4573419335143754,0.3008617043508689,0.04113322441315684
137521-58-5,0.024004519270124414,0.12820826476038208,0.6983049476818385,0.14948226828765498
137521-53-0,0.027840557444035723,0.18600981107591102,0.7020424744550703,0.08410715702498288
137521-52-9,0.005912371406334013,0.12177687055919664,0.7904539344492292,0.08185682358524013
137521-57-4,0.06538397256251087,0.1865109941973776,0.6920956098604536,0.05600942337965744
137521-56-3,0.021452340982679053,0.1554237736276474,0.5340954317233111,0.28902845366636265
137521-54-1,0.05687924169883256,0.16751834873352792,0.632102519680001,0.14349988988763865
4116-10-3,0.018042947515798338,0.6675967657144354,0.27258097054502917,0.041779316224737004
51481-61-9,0.10055269704913776,0.1319221828057609,0.6159104196568022,0.15161470048829936
34839-70-8,0.07719983673622625,0.1851091208645055,0.431367658320177,0.3063233840790912
54903-57-0,0.03099000250635991,0.06788694357903277,0.8107858034186207,0.09033725049598607
14260-40-3,0.07342651938013517,0.11910915821651767,0.7003379346157621,0.10712638778758501
21787-80-4,0.11348867893768731,0.13579861600479365,0.645827422961232,0.10488528209628738
1129-41-5,0.036357383827298646,0.1713025630760892,0.6322838228482798,0.16005623024833232
21124-13-0,0.03572116483751102,0.43839024811703914,0.44221129117382146,0.08367729587162821
57647-53-7,0.011399581032217549,0.15137179791131458,0.7207285081114009,0.11650011294506674
17526-94-2,0.018877941168876377,0.0662804595350866,0.3464058044312794,0.5684357948647577
644-64-4,0.21724194492430893,0.30322826268830644,0.27164483052721644,0.20788496186016794
58-15-1,0.06603267896022698,0.0541553521118333,0.8532260862463706,0.026585882681569164
98617-19-7,0.012497998224126752,0.186182930059241,0.5541683476272262,0.2471507240894061
141-66-2,0.5279607743411404,0.34516622407574554,0.11340930663572861,0.013463694947385306
1165-48-6,0.08057879857335716,0.25779750220960435,0.5639790444873124,0.09764465472972621
69884-15-7,0.08233816749967386,0.1681955409578835,0.6285719555959745,0.12089433594646827
68104-02-9,0.05812079666743776,0.2727392118720218,0.5002917731266643,0.168848218333876
2867-47-2,0.045560002334560874,0.1572174002334727,0.5004021716831599,0.2968204257488066
57614-25-2,0.004741156393961351,0.09488868166896357,0.8192480368321153,0.08112212510495956
102410-39-9,0.03750930464860024,0.2850892529014554,0.6550945710955905,0.022306871354353684
341-69-5,0.04623508433624954,0.7018045674544507,0.21385921086739018,0.03810113734190941
102410-37-7,0.09339789962794862,0.3314575354042624,0.5381686279637424,0.03697593700404654
74758-13-7,0.014263453923123042,0.10105973305167533,0.7815487909662412,0.1031280220589604
31635-40-2,0.030323586766095555,0.12203394493764748,0.32411017504806283,0.5235322932481942
99-97-8,0.046929119719514224,0.34923052725525744,0.5253638713404438,0.0784764816847845
55-80-1,0.012943577095943742,0.25942741186741636,0.4332019943429822,0.29442701669365745
21540-35-2,0.042908075401992554,0.2832629042382911,0.6002268485868049,0.07360217177291124
7203-89-6,0.00923290178320678,0.42492614368439224,0.5293002452000253,0.03654070933237559
15545-48-9,0.054619224987770894,0.20285612080072593,0.4876904372478349,0.2548342169636681
28217-97-2,0.13270388067800448,0.17173951451113964,0.641891078149345,0.05366552666151088
132147-50-3,0.050654359719301344,0.16330494308420296,0.7096987439502304,0.07634195324626532
535-89-7,0.15851053977072702,0.3104966927660658,0.48818886409478923,0.0428039033684181
20240-98-6,0.12481129934283744,0.380439551734705,0.48084193884586723,0.013907210076589986
5810-11-7,0.04882663870647661,0.3056983157392164,0.5863868101182728,0.05908823543603455
32150-76-8,0.05055781204280699,0.3012798672719356,0.6231744764314331,0.02498784425382434
63979-29-3,0.033246727699493626,0.3423368641834088,0.6034741277576584,0.02094228035943914
3789-78-4,0.055592698538359235,0.08352831062827876,0.6919208015130647,0.16895818932029746
21677-26-9,0.04019919814439539,0.10767564792837253,0.724643214076881,0.12748193985035114
127-19-5,0.06871922440303316,0.15668335962235816,0.6397114347328445,0.13488598124176393
1933-50-2,0.06232910577261029,0.4596478059654665,0.4308814801783811,0.0471416080835416
87344-16-9,0.11423891624210211,0.10849457206754873,0.651448455541405,0.12581805614894426
6493-05-6,0.01883971611814269,0.07019932758001549,0.7974472567339689,0.11351369956787294
68-89-3,0.028506339797299843,0.2648291251202309,0.66176635066629,0.04489818441617915
88338-63-0,0.047941716312223416,0.21701512656350924,0.6882642332251079,0.04677892389915951
25601-84-7,0.5991399018875663,0.2538027357827723,0.1362369688633599,0.010820393466301547
22787-53-7,0.5125674316937229,0.15818269303262905,0.2563761800131727,0.07287369526047505
54473-31-3,0.2616347497624742,0.46092103200781104,0.23727549329479675,0.040168724934917875
98124-07-3,0.004356599962605178,0.05662963919145743,0.7252469621197722,0.21376679872616494
87344-06-7,0.00943005638169681,0.07788504510676601,0.7489755814349114,0.16370931707662562
88149-59-1,0.010555667596812082,0.13924732520515323,0.7558608679933915,0.09433613920464336
365400-11-9,0.01648248072881397,0.1568928677702982,0.5820375681605905,0.24458708334029752
550-28-7,0.030652479758781628,0.2178396100401154,0.37126239763297386,0.38024551256812894
36304-84-4,0.13451050579565052,0.3111069916719336,0.5140200568433925,0.04036244568902336
62783-50-0,0.03910336860344109,0.32774325377252395,0.5855248209986544,0.0476285566253807
62783-49-7,0.1099735233313189,0.5617187296369244,0.27203428395885937,0.05627346307289727
26155-31-7,0.08719903855688561,0.3969484068071183,0.40300020216517385,0.11285235247082241
62783-48-6,0.05218125113947253,0.44231137496302775,0.46777491288173545,0.03773246101576437
86135-39-9,0.023304340625676427,0.08211571338358206,0.7930335612162092,0.10154638477453258
80087-26-9,0.04087508532732041,0.10184443364966252,0.8073609436658082,0.049919537357208874
98124-05-1,0.01046291526856698,0.08763004224429649,0.6973669488624697,0.20454009362466696
2398-96-1,0.1473064756182299,0.1610327164930675,0.6561734015682167,0.03548740632048598
80-11-5,0.04857047765684886,0.3423869909562753,0.5118029114335089,0.09723961995336702
31642-65-6,0.027729574785066873,0.3147864181650084,0.5795995576430331,0.07788444940689206
93738-40-0,0.040295872451576994,0.2777005500371943,0.6366485191244937,0.04535505838673504
64092-48-4,0.01441792440506391,0.5381196274132711,0.3870815762061651,0.06038087197549986
30652-11-0,0.014512654328219665,0.16553317394932604,0.7204838547113508,0.09947031701110344
27223-35-4,0.013783465668059089,0.21576781545599963,0.6501020517735984,0.12034666710234314
79442-83-4,0.026221175407270366,0.05866216733762293,0.8690158499840934,0.04610080727101353
60-80-0,0.028352642693949767,0.13738639594039398,0.7945733667879366,0.039687594577719684
34552-84-6,0.15036411290525503,0.32564965034678495,0.4251512555853271,0.09883498116263291
116337-71-4,0.04683166389919847,0.11945320747592944,0.7470368574196032,0.08667827120526865
64049-33-8,0.033649106718633956,0.2233255071142963,0.5999071524065129,0.14311823376055693
71561-11-0,0.06682604590217466,0.10638607445493381,0.5009695170539777,0.3258183625889137
34375-78-5,0.041870863410790764,0.23073263822704737,0.7004204143111885,0.02697608405097341
83-07-8,0.007321313157488242,0.20717442332496433,0.7208003977965732,0.06470386572097435
40373-39-5,0.06724275019979371,0.24933079362928562,0.6471476348895671,0.03627882128135356
40374-17-2,0.055237313207136644,0.6425787315924806,0.24500733484913567,0.057176620351247244
80086-85-7,0.07492510275389085,0.13826866226785903,0.728669258233275,0.058136976744975276
7417-67-6,0.04734142389539395,0.5718739653707006,0.34977913120826126,0.03100547952564464
3196-50-7,0.017504266832519225,0.44616647591467334,0.40593584975775315,0.13039340749505415
5039-78-1,0.17990614949049671,0.21408556321216018,0.4203728772596644,0.18563541003767836
60-31-1,0.0799609166634528,0.19897125027079507,0.6092299772688904,0.11183785579686122
12225-18-2,0.013155345484302947,0.13789358285837577,0.5436182591254158,0.3053328125319057
10605-03-5,0.018840580833507457,0.25522658337187953,0.3805061400804523,0.34542669571416057
86135-92-4,0.08745375589820725,0.10261940005111785,0.5559782410384351,0.25394860301223987
16006-75-0,0.023720817952560133,0.035739432620356164,0.7929093301155572,0.1476304193115267
64011-84-3,0.11725298803020524,0.527885601604162,0.2891438500653411,0.0657175603002916
298-01-1,0.37982244986041114,0.3712267075405207,0.18119142511333394,0.06775941748573422
57846-35-2,0.057883345402207825,0.5700018829829078,0.30027113903273545,0.07184363258214889
55-38-9,0.23125358882796382,0.6287789813695097,0.12080687595802253,0.01916055384450409
14086-35-2,0.46104321408990473,0.2530978919577439,0.11637477861996746,0.1694841153323839
3761-42-0,0.19548637457982254,0.5141103125036739,0.19732014090416453,0.09308317201233916
83-79-4,0.07027075538167385,0.2265157962650509,0.5695150859369561,0.13369836241631927
82230-53-3,0.017924189364981462,0.20637748397963995,0.6593069351192399,0.11639139153613844
4433-79-8,0.01684523558509129,0.07019737611580024,0.32110699478011095,0.5918503935189977
65008-94-8,0.018365873042933297,0.07065615996509779,0.6402658628710688,0.2707121041209001
30011-11-1,0.002793186569053512,0.07362379098451821,0.6601844400028446,0.2633985824435834
143390-89-0,0.022755642797062797,0.18493274710691066,0.4429463394482035,0.3493652706478228
5826-85-7,0.09810832487312292,0.6770390360331324,0.17593855771282424,0.04891408138092111
2255-17-6,0.6101857269009686,0.21944810181749672,0.09896297469764483,0.0714031965838899
122-14-5,0.16409495321680723,0.4952641405337864,0.2957575842672599,0.04488332198214653
51356-08-2,0.4957239311997797,0.3043551408777595,0.09895063259832672,0.10097029532413436
22620-72-0,0.34670252989596506,0.19423582761186747,0.374335967273235,0.08472567521893264
2703-61-9,0.3606579645769982,0.24240742906079518,0.24204513493825155,0.15488947142395482
10420-33-4,0.006942956450357628,0.2605151091730855,0.4867280390084539,0.2458138953681031
72732-56-0,0.03411925078500138,0.49886577253933556,0.37424960545707214,0.09276537121859088
58186-27-9,0.01329721250790962,0.019036874304171496,0.6147363924975278,0.35292952069039113
153-87-7,0.011992723716285684,0.24321743435919654,0.7155436552401434,0.0292461866843742
82875-38-5,0.03571344605422908,0.11230108002537285,0.39060746709733923,0.46137800682305846
