CASRN,Toxic_knn_ecfp6bits-0,Toxic_knn_ecfp6bits-1
106358-92-3,0.0,1.0
16709-30-1,0.0,1.0
59375-53-0,0.0,1.0
59375-61-0,0.0,1.0
22781-23-3,0.0,1.0
59375-67-6,0.0,1.0
106231-36-1,0.0,1.0
87767-48-4,0.16458979001253202,0.8354102099874681
71108-14-0,0.0,1.0
1249-84-9,0.6735663904745037,0.32643360952549627
69784-42-5,0.3481047292617181,0.6518952707382818
122-15-6,0.10386749554938679,0.8961325044506132
4757-55-5,0.1485658292450614,0.8514341707549387
92320-57-5,0.578775599096738,0.42122440090326185
54504-70-0,0.2517148130983187,0.7482851869016813
3648-36-0,0.5186119200909639,0.48138807990903604
75096-86-5,0.0,1.0
28789-80-2,0.0,1.0
123253-01-0,0.1409855224243083,0.8590144775756917
50539-80-5,0.0,1.0
62382-23-4,0.29607790524028577,0.7039220947597142
32891-29-5,0.4210381435806982,0.5789618564193019
50539-66-7,0.0,1.0
50802-69-2,0.0,1.0
50673-10-4,0.0,1.0
50673-11-5,0.0,1.0
50539-76-9,0.0,1.0
50673-06-8,0.0,1.0
37430-50-5,0.0,1.0
84-83-3,0.43988153056726237,0.5601184694327376
123172-61-2,0.8706972291945375,0.12930277080546249
116337-62-3,0.8638878919411909,0.13611210805880902
116337-68-9,0.9202530842550458,0.07974691574495414
134605-64-4,0.3662531110120965,0.6337468889879035
127-48-0,0.6394935522978503,0.3605064477021497
71108-21-9,0.0,1.0
22198-93-2,0.4102016357769967,0.5897983642230032
123886-70-4,0.03252706632385502,0.967472933676145
123886-68-0,0.03155771241536066,0.9684422875846393
123886-69-1,0.0,1.0
111038-47-2,0.24208224067021403,0.7579177593297859
15440-46-7,0.7931501949301895,0.2068498050698106
154825-97-5,0.527797246618977,0.47220275338102297
123886-65-7,0.19034434899778974,0.8096556510022104
57897-49-1,0.0,1.0
123886-62-4,0.23394239412274695,0.766057605877253
31652-69-4,0.5800881586818126,0.4199118413181873
6156-18-9,0.42619196315726815,0.5738080368427317
1646-75-9,0.26145345441235607,0.738546545587644
71868-10-5,0.3175093066321934,0.6824906933678065
25841-41-2,0.5510709762826549,0.448929023717345
3680-05-5,0.7135717686391991,0.286428231360801
25841-38-7,0.7096245488053282,0.29037545119467173
42057-22-7,0.8591876784045483,0.14081232159545162
25841-43-4,0.7005422969806566,0.2994577030193433
163000-63-3,0.6851623134576463,0.3148376865423537
84170-74-1,0.25579482756279254,0.7442051724372074
17557-23-2,0.5267731371512369,0.473226862848763
1471-52-9,0.4938900190873002,0.5061099809126998
98519-15-4,0.0,1.0
98532-76-4,0.0,1.0
98532-77-5,0.0,1.0
1755-97-1,0.3182124222377358,0.6817875777622642
23588-51-4,0.3805634257702743,0.6194365742297258
10232-92-5,0.633314894279306,0.3666851057206941
81-13-0,0.6859263241494877,0.31407367585051227
81129-83-1,0.7906513087692123,0.2093486912307877
6362-80-7,0.48681576421151984,0.5131842357884802
2654-58-2,0.050784579385818804,0.9492154206141813
81777-89-1,0.3000346870322913,0.6999653129677088
1955-45-9,0.532342002366021,0.46765799763397903
131983-72-7,0.253462594708455,0.746537405291545
10389-72-7,0.2577353898723946,0.7422646101276054
36981-93-8,0.38832951986341296,0.611670480136587
51200-87-4,0.47076284748798597,0.529237152512014
15214-89-8,0.2924094385341471,0.7075905614658529
24458-48-8,0.36079173514781643,0.6392082648521836
543-39-5,0.749537087257028,0.2504629127429721
103-05-9,0.5974026438972231,0.4025973561027769
100-86-7,0.6317451895291252,0.36825481047087494
1320-94-1,0.43437266991528733,0.5656273300847127
50539-73-6,0.0,1.0
50539-74-7,0.0,1.0
99599-74-3,0.23574513848234233,0.7642548615176576
99599-78-7,0.4026424686311652,0.5973575313688347
558-30-5,0.37536626825829694,0.6246337317417031
2978-58-7,0.5589856331760408,0.44101436682395934
32889-48-8,0.4685525987611703,0.5314474012388297
115-19-5,0.4876631232337579,0.5123368767662421
80-04-6,0.8356467014771675,0.1643532985228325
564-94-3,0.8450697350466625,0.15493026495333756
127-91-3,0.7043631447324615,0.2956368552675385
89686-69-1,0.5583936013199794,0.44160639868002055
101007-06-1,0.2329694835325575,0.7670305164674425
22431-62-5,0.4968030517140565,0.5031969482859436
58769-20-3,0.45109785341966807,0.5489021465803318
52645-53-1,0.29774568591291684,0.702254314087083
75867-00-4,0.2908036085444341,0.7091963914555659
68359-37-5,0.313059599467477,0.6869404005325229
80803-92-5,0.36379420290713393,0.6362057970928661
73611-02-6,0.5800101255708076,0.4199898744291924
79-92-5,0.8444955906392151,0.1555044093607849
128148-93-6,0.4174322091971036,0.5825677908028964
132-98-9,0.8454512863358009,0.1545487136641991
15440-48-9,0.8391937740834102,0.16080622591658977
4800-94-6,0.8956084573338126,0.10439154266618753
4697-14-7,0.8986433148659158,0.10135668513408432
35531-88-5,0.8457924229491035,0.15420757705089647
32887-01-7,0.8912220569765694,0.10877794302343068
39878-70-1,0.9068562667426471,0.09314373325735292
599-64-4,0.47682748087474636,0.5231725191252538
2444-90-8,0.5368180976758916,0.4631819023241084
901-44-0,0.5448420990044943,0.4551579009955056
13080-86-9,0.386737478057967,0.613262521942033
2089-46-5,0.251120597929909,0.748879402070091
1745-89-7,0.36050234613762305,0.639497653862377
79-95-8,0.2575471955017128,0.7424528044982871
54-36-4,0.6469939820347393,0.35300601796526065
826-54-0,0.4439682715211211,0.5560317284788788
832088-68-3,0.10435018594285522,0.8956498140571447
63612-50-0,0.09836490610736048,0.9016350938926395
6440-58-0,0.46279601718610547,0.5372039828138946
118-52-5,0.3467547044491952,0.6532452955508048
126-06-7,0.33884341697448245,0.6611565830255176
16079-88-2,0.45293953776407664,0.5470604622359233
7473-98-5,0.6683679545493688,0.33163204545063124
106797-53-9,0.7325927450766822,0.26740725492331785
19444-21-4,0.09461795530147596,0.9053820446985241
80-15-9,0.462185560362553,0.537814439637447
116337-60-1,0.8241466755287757,0.1758533244712243
116337-65-6,0.9132413350329069,0.08675866496709317
24201-58-9,0.5781318495459478,0.4218681504540522
41859-67-0,0.6019627648771616,0.3980372351228384
3771-19-5,0.260969061565964,0.739030938434036
42017-89-0,0.7803553415713174,0.2196446584286827
21550-30-1,0.5490971969662316,0.45090280303376834
69047-39-8,0.6424640351894,0.3575359648105999
72558-82-8,1.0,0.0
63979-37-3,0.2222876838304438,0.7777123161695562
64118-86-1,0.4767182745971453,0.5232817254028548
121776-33-8,0.37064647367921905,0.6293535263207809
63883-18-1,0.239504676298701,0.760495323701299
4362-40-7,0.406014478161777,0.593985521838223
22791-26-0,0.0,1.0
22791-25-9,0.0,1.0
53-10-1,0.6088241094513022,0.39117589054869795
119302-20-4,0.5682737187005441,0.431726281299456
103335-54-2,0.6779211586064227,0.32207884139357734
159325-45-8,0.4130766403773624,0.5869233596226376
13647-35-3,0.6377089103634273,0.3622910896365728
53-43-0,0.7037895326806334,0.2962104673193667
1099-87-2,0.7572255403907089,0.24277445960929123
905-30-6,0.799532678156447,0.2004673218435529
2181-04-6,0.8499058957237321,0.15009410427626788
434-03-7,0.6825064948178345,0.3174935051821655
17230-88-5,0.781346537862707,0.21865346213729295
7004-95-7,0.46735101027612336,0.5326489897238766
6000-74-4,0.7011070298521113,0.29889297014788874
976-70-5,0.7327758134358376,0.2672241865641624
29069-24-7,0.7979866412242772,0.2020133587757227
20231-45-2,0.6372327813842948,0.3627672186157052
20417-82-7,0.0,1.0
32385-11-8,0.9129504860300036,0.08704951396999636
67814-76-0,0.7304434726531293,0.2695565273468707
20417-84-9,0.0,1.0
154619-58-6,0.03735040186228741,0.9626495981377127
562-09-4,0.3628205665946448,0.6371794334053553
37106-99-3,0.6307714518494401,0.36922854815055994
154619-91-7,0.023790185278523474,0.9762098147214765
154619-64-4,0.0,1.0
154619-56-4,0.0,1.0
154619-66-6,0.04702301513972706,0.9529769848602729
72150-17-5,0.30247627420030826,0.6975237257996918
7195-27-9,0.6743849007937185,0.3256150992062815
14641-96-4,0.09739680336292107,0.9026031966370789
28861-00-9,0.4239420454945754,0.5760579545054246
72-33-3,0.40004208182694057,0.5999579181730593
518-20-7,0.20406456060182873,0.7959354393981712
3032-55-1,0.13924034416239595,0.860759655837604
822-48-0,0.5348218850636471,0.46517811493635286
18516-18-2,0.6454434071518887,0.3545565928481112
1123-25-7,0.40267034579485406,0.597329654205146
2890-61-1,0.19749870232971647,0.8025012976702836
4767-03-7,0.7501439023099409,0.24985609769005912
115-69-5,0.5620339731046952,0.43796602689530484
3692-18-0,0.4066409572371103,0.5933590427628898
2018-45-3,0.7423908366286041,0.25760916337139594
75219-61-3,0.7761273176947764,0.2238726823052237
105426-99-1,0.760702390397609,0.2392976096023909
75219-46-4,0.6727576740629893,0.3272423259370108
52205-73-9,0.6793721753091962,0.3206278246908038
50-27-1,0.6385750909541981,0.361424909045802
6615-00-5,0.8528438126274288,0.1471561873725712
89786-04-9,0.7401828327814913,0.25981716721850867
24645-14-5,0.20026906771993724,0.7997309322800629
6147-37-1,0.6854673170054627,0.3145326829945373
1899-36-1,0.421994015498479,0.578005984501521
21981-33-9,0.5051943031636423,0.49480569683635783
3175-23-3,0.3828245523346444,0.6171754476653556
50471-44-8,0.5765879632399972,0.4234120367600028
2033-94-5,0.4208491621419763,0.5791508378580237
11034-31-4,0.5160956072313854,0.4839043927686147
82203-23-4,0.3757464357232925,0.6242535642767075
27955-94-8,0.4971152404921265,0.5028847595078736
80-06-8,0.42454460953679607,0.5754553904632038
72420-38-3,0.2113222532705186,0.7886777467294813
131807-57-3,0.48560437346088714,0.5143956265391129
127-20-8,0.49496311106487106,0.5050368889351289
136-25-4,0.2015086749159981,0.7984913250840019
1717-00-6,0.5230090973276093,0.47699090267239064
71-55-6,0.5376179833094822,0.46238201669051787
15208-16-9,1.0,0.0
3688-85-5,0.3413635237878905,0.6586364762121094
1754-58-1,0.4950026153804198,0.5049973846195802
561-41-1,0.2550260417071448,0.7449739582928552
23135-22-0,0.0,1.0
66357-35-5,0.5008575816889203,0.49914241831107975
76963-41-2,0.5116223743754581,0.48837762562454184
103628-48-4,0.2567400350544522,0.7432599649455478
23422-53-9,0.04747015151480188,0.9525298484851981
50335-55-2,0.15542164607956924,0.8445783539204308
3311-54-4,0.2520059134865301,0.7479940865134699
23504-07-6,0.0,1.0
17289-49-5,0.3106174123080129,0.6893825876919871
13256-32-1,0.18050736501249834,0.8194926349875016
6884-59-9,0.043234233545975186,0.9567657664540248
86360-33-0,0.15604377012076528,0.8439562298792348
49701-24-8,0.446364856205605,0.553635143794395
1113-02-6,0.08989619915085459,0.9101038008491454
18278-44-9,0.10308742780749115,0.8969125721925089
3344-11-4,0.04559566644613858,0.9544043335538615
18188-17-5,0.0,1.0
54708-68-8,0.47325041427160597,0.526749585728394
15037-58-8,0.12070404789042687,0.8792959521095732
20253-72-9,0.10572722870485236,0.8942727712951476
16637-86-8,0.0,1.0
16960-40-0,0.31655416178713025,0.6834458382128699
1421-68-7,0.5046724132947882,0.4953275867052119
140695-21-2,0.5289843998986532,0.4710156001013468
1225-55-4,0.052088537630698636,0.9479114623693013
10262-69-8,0.08461696884757433,0.9153830311524257
60070-44-2,0.1294952145022466,0.8705047854977532
60763-63-5,0.25288291921671274,0.7471170807832872
6291-84-5,0.1982086919237947,0.8017913080762054
693-05-0,0.32813439540875067,0.6718656045912494
54910-89-3,0.30849631045034337,0.6915036895496566
109-83-1,0.6580697417297092,0.34193025827029083
13055-76-0,0.251432090833245,0.748567909166755
61791-42-2,0.5538872105848462,0.44611278941515364
25756-29-0,0.45961247301579855,0.5403875269842013
40137-22-2,0.6446724205195737,0.35532757948042637
14489-75-9,0.21013888400897907,0.7898611159910208
10085-81-1,0.09209270857359876,0.9079072914264013
123-39-7,0.2601499615530814,0.7398500384469187
100-60-7,0.4475069200393611,0.5524930799606389
58-25-3,0.6987721878226876,0.3012278121773124
6330-25-2,0.2814380352312253,0.7185619647687748
100-61-8,0.24528139427307472,0.7547186057269253
100-15-2,0.47256021767838124,0.5274397823216188
5621-86-3,0.5676895428868249,0.432310457113175
54903-59-2,0.8027181601061162,0.19728183989388387
123172-46-3,0.7758675218049021,0.224132478195098
54903-60-5,0.8381222707702067,0.16187772922979338
63365-44-6,0.5244454944150253,0.47555450558497464
1220-94-6,0.7923153708493335,0.20768462915066666
2475-46-9,0.9173792462856434,0.08262075371435669
27314-13-2,0.153908049639658,0.846091950360342
60439-52-3,0.42554457512211624,0.5744554248778837
101155-02-6,0.098049222565889,0.901950777434111
63906-81-0,0.3597359318229656,0.6402640681770343
284462-37-9,0.2246233713037687,0.7753766286962313
757251-39-1,0.5238259163522712,0.4761740836477289
882167-77-3,0.5326940086284849,0.46730599137151496
1674-62-0,0.21596902388738975,0.7840309761126102
598-52-7,0.08708389885889509,0.9129161011411049
165252-70-0,0.3850614007296346,0.6149385992703654
210880-92-5,0.42462001771140656,0.5753799822885934
3567-62-2,0.18352980038662697,0.816470199613373
6610-29-3,0.08964625750955742,0.9103537424904425
1966-58-1,0.050133884241983444,0.9498661157580166
1943-79-9,0.10782070485064241,0.8921792951493576
13792-20-6,0.04538900846287455,0.9546109915371255
13792-24-0,0.0,1.0
3282-00-6,0.0,1.0
7070-71-5,0.0,1.0
6988-21-2,0.0,1.0
6842-34-8,0.0,1.0
63-25-2,0.0,1.0
5721-72-2,0.0,1.0
3279-46-7,0.0,1.0
3942-54-9,0.05461391507018478,0.9453860849298152
13792-21-7,0.0,1.0
22791-23-7,0.0,1.0
24031-96-7,0.0,1.0
55391-34-9,0.05847042952582146,0.9415295704741785
1631-64-7,0.0,1.0
1867-66-9,0.3163504955420216,0.6836495044579785
7339-53-9,0.15497282140451468,0.8450271785954854
130365-37-6,0.1817292494557281,0.8182707505442719
91893-37-7,0.0337817995593535,0.9662182004406465
84597-71-7,0.6831287299454085,0.3168712700545915
63991-43-5,0.3048830268460988,0.6951169731539012
51068-60-1,0.5716238064848832,0.42837619351511674
8004-87-3,0.2879986569302976,0.7120013430697024
34544-12-2,0.5170878984813994,0.4829121015186006
66952-49-6,0.3696602959488836,0.6303397040511164
624-83-9,0.20958833130544255,0.7904116686945575
54266-55-6,0.04420495714372152,0.9557950428562785
54266-44-3,0.0,1.0
16033-21-9,0.13778588306236997,0.8622141169376301
40643-39-8,0.40672122114967274,0.5932787788503273
40843-82-1,0.18848528948718962,0.8115147105128104
40643-36-5,0.18691508297204712,0.8130849170279528
152-16-9,0.2431479919313031,0.7568520080686969
90-72-2,0.40344163393636423,0.5965583660636358
112881-58-0,0.42462084475420747,0.5753791552457925
645-05-6,0.11544524658844062,0.8845547534115594
15112-89-7,0.15542967721100254,0.8445703227889975
548-62-9,0.27422582680196306,0.7257741731980369
6711-48-4,0.3222727765654102,0.6777272234345897
110-95-2,0.2644586633844559,0.7355413366155441
110-18-9,0.23842797786922898,0.761572022130771
74758-19-3,0.13581746259257724,0.8641825374074228
132050-00-1,0.14080955485063193,0.8591904451493682
61-73-4,0.1541327659530846,0.8458672340469153
2782-91-4,0.10704467275361,0.8929553272463899
5836-23-7,0.2043891007500099,0.7956108992499901
137-26-8,0.14883157876954367,0.8511684212304563
1031-47-6,0.3664024003339416,0.6335975996660584
115-26-4,0.20241627799189985,0.7975837220081001
1703-48-6,0.26280189986206215,0.7371981001379379
75-50-3,0.1578367242499196,0.8421632757500804
60662-16-0,0.15453209381502694,0.8454679061849731
36104-80-0,0.7427495907045707,0.25725040929542925
51235-04-2,0.62745447781162,0.3725455221883801
80464-05-7,0.12257912742288694,0.8774208725771131
3475-63-6,0.19539371138842657,0.8046062886115735
16339-14-3,0.04801647602623039,0.9519835239737697
437-74-1,0.21508660865601284,0.7849133913439872
157309-18-7,0.14811015650052148,0.8518898434994785
161559-34-8,0.2690915344409242,0.7309084655590758
58-08-2,0.25041325221238026,0.7495867477876197
5426-89-1,0.24814842269394377,0.7518515773060563
5415-44-1,0.35521772066455715,0.6447822793354427
15876-67-2,0.1559545021248369,0.844045497875163
101-26-8,0.15285092734983827,0.8471490726501618
114-80-7,0.10342675303485822,0.8965732469651417
5373-42-2,0.19410250852211833,0.8058974914778817
50-62-4,0.35411110076152696,0.645888899238473
35115-50-5,0.37241189532876834,0.6275881046712316
4637-24-5,0.4104665099525217,0.5895334900474782
5974-09-4,0.6311188804374057,0.3688811195625941
56066-63-8,0.24347728798270965,0.7565227120172904
213464-77-8,0.9543929033925614,0.045607096607438564
173159-57-4,0.9560218989012705,0.043978101098729586
52-85-7,0.10160761793185803,0.898392382068142
481-49-2,0.15467714357756845,0.8453228564224315
120162-55-2,0.9572773039195824,0.042722696080417545
61-01-8,0.1251374510678752,0.8748625489321248
76579-52-7,0.534231413206025,0.4657685867939749
54708-51-9,0.3309241496394783,0.6690758503605215
19937-59-8,0.2996981246601216,0.7003018753398784
35972-50-0,0.3565995158451574,0.6434004841548426
35967-28-3,0.4254961899588304,0.5745038100411696
116476-14-3,0.36901481513409234,0.6309851848659076
27848-84-6,0.29558093340805386,0.7044190665919462
34661-75-1,0.14726868159400042,0.8527313184059996
1039-59-4,0.08176213948014716,0.9182378605198528
30558-43-1,0.1537057497426829,0.8462942502573171
18995-99-8,0.18440444529306513,0.8155955547069348
5310-55-4,0.31272988227218507,0.687270117727815
109-55-7,0.30143486325092217,0.6985651367490779
10563-29-8,0.328896418852572,0.671103581147428
64037-21-4,0.20619933582119201,0.7938006641788079
20064-38-4,0.10265637758869088,0.897343622411309
303-70-8,0.11426898881202076,0.8857310111879793
303-49-1,0.27634002852070616,0.7236599714792938
53-60-1,0.07663235112231703,0.923367648877683
24268-89-1,0.10824433323135782,0.8917556667686423
50-53-3,0.0806717493085488,0.9193282506914512
1225-65-6,0.0809024614252908,0.9190975385747092
16398-39-3,0.09839780366106446,0.9016021963389355
4755-59-3,0.3145627899924823,0.6854372100075177
3179-63-3,0.28968378491193947,0.7103162150880606
132-69-4,0.14801584850189314,0.8519841514981068
34580-68-2,0.046445257307153764,0.9535547426928461
14286-84-1,0.20601904477130034,0.7939809552286996
4510-65-0,0.32105616898977113,0.6789438310102288
113-59-7,0.0,1.0
1738-25-6,0.19665448009289974,0.8033455199071002
132-20-7,0.1401857568961148,0.8598142431038852
132-22-9,0.18715966575033413,0.812840334249666
511-13-7,0.2563343729828796,0.7436656270171204
2045-52-5,0.34851631584220005,0.6514836841577999
59-32-5,0.09424675031708685,0.905753249682913
958-93-0,0.04752661391750349,0.9524733860824965
108-01-0,0.33396880991921735,0.6660311900807827
13877-99-1,0.25161135006180385,0.7483886499381961
518-63-8,0.09787830854839384,0.9021216914516061
1176-08-5,0.37759882283603274,0.6224011771639674
26615-21-4,0.0,1.0
102207-77-2,0.051448606467490714,0.9485513935325093
2439-35-2,0.23767204138352885,0.7623279586164712
34580-72-8,0.04524666986782416,0.9547533301321758
71-79-4,0.1450832418580976,0.8549167581419024
85273-96-7,0.25779430324246916,0.7422056967575308
4584-46-7,0.14077447507812282,0.8592255249218773
16607-80-0,0.4144448529695923,0.5855551470304077
103-83-3,0.3599415391156186,0.6400584608843813
10175-31-2,0.2575771679263173,0.7424228320736828
21140-37-4,0.37195316013282925,0.6280468398671708
102410-40-2,0.08602755686830574,0.9139724431316942
102410-20-8,0.1421896170310199,0.85781038296898
55363-08-1,0.47799148273444003,0.5220085172655599
19986-35-7,0.3421734777509234,0.6578265222490766
2407-68-3,0.3088521285598522,0.6911478714401478
55314-16-4,0.48767731746227133,0.5123226825377286
5376-09-0,0.272168368939161,0.727831631060839
68-12-2,0.20903137300401584,0.7909686269959842
1467-79-4,0.17956317966133772,0.8204368203386623
72575-46-3,0.26633087365744096,0.733669126342559
2585-36-6,0.2066062969119725,0.7933937030880275
17606-31-4,0.16218933086098916,0.8378106691390108
64-73-3,0.3280184222296238,0.6719815777703761
3963-95-9,0.46864769677247564,0.5313523032275244
2013-58-3,0.5442925408064745,0.45570745919352557
789-37-7,0.5366354784806401,0.4633645215193598
1356964-77-6,0.7641580058261714,0.23584199417382867
6434-38-4,0.09394985293806653,0.9060501470619334
59721-29-8,0.5436329043750703,0.4563670956249297
121-69-7,0.17602255103756453,0.8239774489624355
838-95-9,0.5158986032967852,0.4841013967032149
60045-43-4,0.17776282043068195,0.8222371795693181
39900-95-3,0.1253533719683494,0.8746466280316506
60-11-7,0.33367561546904506,0.666324384530955
547-58-0,0.6199330853659666,0.3800669146340334
20691-84-3,0.4987755270984082,0.5012244729015919
17576-88-4,0.3180174369198924,0.6819825630801076
140-56-7,0.23105124835342064,0.7689487516465793
5882-48-4,0.19705376921356632,0.8029462307864336
7152-80-9,0.1813182529133219,0.8186817470866781
1122-58-3,0.0504942951492111,0.949505704850789
100924-68-3,0.32128862728415325,0.6787113727158467
28743-45-5,0.2018971959624203,0.7981028040375797
2680-03-7,0.27424300266608925,0.7257569973339106
74957-49-6,0.51723478169103,0.4827652183089701
957-51-7,0.6183986843986269,0.381601315601373
89427-43-0,0.0,1.0
195252-02-9,0.4418120506190362,0.5581879493809638
1778-08-1,0.43754247857039014,0.5624575214296098
63887-52-5,0.392517976488869,0.6074820235111309
85815-37-8,0.7394471370334736,0.26055286296652624
52777-92-1,0.4696024588203904,0.5303975411796096
106900-12-3,0.21401570510777562,0.7859842948922243
1609-06-9,0.2628926381857213,0.7371073618142787
1115-70-4,0.2891810904753898,0.7108189095246101
28805-78-9,0.632376490337097,0.36762350966290297
101-42-8,0.3617369964710287,0.6382630035289713
1982-47-4,0.3844189377043477,0.6155810622956523
150-68-5,0.3679569130850427,0.6320430869149573
2164-17-2,0.4867925581786556,0.5132074418213444
27954-37-6,0.6268537997568756,0.37314620024312434
33439-45-1,0.3401905243508768,0.6598094756491233
655-05-0,0.5299311439264992,0.47006885607350085
3134-12-1,0.41715420800276415,0.5828457919972359
21709-44-4,0.2246552485320272,0.7753447514679728
1016-46-2,0.05070219739591816,0.9492978026040819
89427-20-3,0.0458318231853932,0.9541681768146069
25900-68-9,0.6784366467504772,0.32156335324952273
62850-32-2,0.4311538370878262,0.5688461629121738
79-44-7,0.17418922427236513,0.8258107757276348
3226-36-6,0.04532898074809958,0.9546710192519005
31848-11-0,0.47977918102100203,0.520220818978998
1596-84-5,0.7824602526318805,0.21753974736811946
7227-91-0,0.04361853480945936,0.9563814651905406
7203-95-4,0.2125421572855718,0.7874578427144282
33330-91-5,0.1674237991017407,0.8325762008982592
7227-92-1,0.30467241085507557,0.6953275891449244
7203-90-9,0.12860918585394002,0.8713908141460599
7239-21-6,0.0855319669799243,0.9144680330200757
23456-93-1,0.039085673175000495,0.9609143268249996
36120-57-7,0.24523630117409156,0.7547636988259083
19992-69-9,0.08960475284168277,0.9103952471583172
33330-89-1,0.14479262864918704,0.8552073713508128
4342-03-4,0.04821515218564558,0.9517848478143545
62-75-9,0.05129670856796159,0.9487032914320384
63886-55-5,0.20885482339315736,0.7911451766068427
22850-19-7,0.10307494816274516,0.8969250518372548
99300-64-8,0.16750604932050114,0.8324939506794989
91893-64-0,0.03610655079598565,0.9638934492040143
91893-26-4,0.1435426410730291,0.856457358926971
85977-49-7,0.0,1.0
36014-72-9,0.0,1.0
1085-98-9,0.3371424843768761,0.662857515623124
13360-57-1,0.25622390478853735,0.7437760952114627
533-74-4,0.3894829424053911,0.610517057594609
13863-31-5,1.0,0.0
7226-23-5,0.5088013063621344,0.49119869363786556
80-73-9,0.6015866777664731,0.398413322233527
13256-12-7,0.11381746391716437,0.8861825360828357
116979-29-4,0.07279692522033052,0.9272030747796696
83-67-0,0.2558302559697817,0.7441697440302183
81995-79-1,0.10443939287500897,0.8955606071249911
107007-99-8,0.21067264643408104,0.7893273535659189
6642-31-5,0.1991087873186785,0.8008912126813215
5521-31-3,0.7161162974935907,0.2838837025064092
7597-60-6,0.15793527629601672,0.8420647237039833
81996-52-3,0.17936120152564577,0.8206387984743542
87798-85-4,0.15183660945529415,0.8481633905447058
79712-52-0,0.3516371892685569,0.6483628107314432
519-37-9,0.25958989647418296,0.7404101035258172
79712-53-1,0.23748800039854445,0.7625119996014555
69975-86-6,0.2623479415397592,0.7376520584602407
100706-81-8,0.14127085912672552,0.8587291408732746
652-37-9,0.2705589987976146,0.7294410012023854
7601-87-8,0.18063685144402433,0.8193631485559757
68789-89-9,0.0,1.0
43222-48-6,0.3751354125526892,0.6248645874473108
89805-39-0,0.439527816226273,0.5604721837737269
128-62-1,0.26954423720103776,0.7304557627989622
29173-31-7,0.10945388811044572,0.8905461118895542
120923-37-7,0.7601716045136447,0.23982839548635526
115-37-7,0.047226781420702586,0.9527732185792974
64951-31-1,0.3307746347817795,0.6692253652182205
3176-03-2,0.0,1.0
64951-34-4,0.23968347338892398,0.7603165266110761
64951-25-3,0.2579595680360208,0.7420404319639792
64951-33-3,0.24097267212304369,0.7590273278769563
98389-04-9,0.9612577369697441,0.03874226303025596
80463-89-4,0.1350684400740649,0.8649315599259352
874195-61-6,0.8399277837062017,0.16007221629379823
14419-01-3,0.41522748524775793,0.584772514752242
24141-01-3,0.08678350343870293,0.9132164965612972
69353-21-5,0.0,1.0
63-75-2,0.5687637040254307,0.4312362959745693
139886-04-7,0.1573570576054847,0.8426429423945153
39885-14-8,0.05582298876175842,0.9441770112382415
66794-74-9,0.5295272024069476,0.47047279759305227
14759-04-7,0.21357213561829874,0.7864278643817012
22958-08-3,0.0,1.0
5965-13-9,0.0,1.0
125-29-1,0.041144975100568484,0.9588550248994315
52-28-8,0.0,1.0
3688-66-2,0.2679392742713923,0.7320607257286077
123253-03-2,0.2352295899940506,0.7647704100059494
494799-38-1,0.3780109909544044,0.6219890090455956
88678-31-3,0.658753821099032,0.34124617890096803
181274-17-9,0.582838981064607,0.41716101893539315
123277-35-0,0.16217457053247922,0.8378254294675207
123253-07-6,0.22337598460011843,0.7766240153998816
56796-39-5,0.6092324593447473,0.39076754065525254
75498-96-3,0.6092444986119442,0.3907555013880558
74356-00-6,0.5615758255703932,0.4384241744296067
1746-81-2,0.2587800620952036,0.7412199379047965
330-55-2,0.30928367623717795,0.690716323762822
13360-45-7,0.196285378901071,0.803714621098929
5588-33-0,0.1727466627488356,0.8272533372511645
35130-97-3,0.18939800792695044,0.8106019920730496
98565-18-5,0.6353690448639125,0.3646309551360874
23903-11-9,0.4203511974637578,0.5796488025362422
1555-58-4,0.481337953794431,0.518662046205569
1229-69-2,0.382973731741655,0.617026268258345
86-12-4,0.1994195812458221,0.8005804187541778
53-89-4,0.36040495149900803,0.6395950485009919
132-18-3,0.1186411343404563,0.8813588656595437
1057-81-4,0.15388982090690095,0.8461101790930989
57081-55-7,0.6017422085940907,0.39825779140590933
29075-61-4,0.2885080306718752,0.7114919693281249
15574-96-6,0.13888602349303414,0.8611139765069659
34580-14-8,0.28521120611691847,0.7147887938830815
969-33-5,0.1943238440023421,0.805676155997658
60086-22-8,0.189169692311249,0.810830307688751
78104-11-7,0.10311230930231842,0.8968876906976815
72468-85-0,0.42219037141315297,0.577809628586847
440-17-5,0.059795648850846074,0.9402043511491539
24632-48-2,0.15228166666463092,0.8477183333353691
56217-90-4,0.15284221235305023,0.8471577876469498
29868-97-1,0.09987244083429334,0.9001275591657066
33354-22-2,0.41944391289416555,0.5805560871058345
57342-05-9,0.19817709416335172,0.8018229058366483
24140-98-5,0.07759314496406114,0.9224068550359389
22487-46-3,0.0,1.0
106017-08-7,0.5324423473543076,0.4675576526456923
1977-11-3,0.17333150586715912,0.8266684941328409
5786-21-0,0.2516902170616267,0.7483097829383732
1977-10-2,0.12293821892494941,0.8770617810750505
14052-80-3,0.16181367112616032,0.8381863288738396
16339-07-4,0.15041467924652993,0.84958532075347
63905-05-5,0.32467405374884695,0.675325946251153
55-86-7,0.04846274570505463,0.9515372542949453
17780-75-5,0.14633431381208795,0.8536656861879122
1553-34-0,0.09910095465273222,0.9008990453472678
