CASRN,Toxic_RF_ecfp6counts-0,Toxic_RF_ecfp6counts-1
59708-57-5,0.2681993917282297,0.7318006082717704
81-15-2,0.44025883294116164,0.5597411670588385
2487-01-6,0.4614678598317342,0.5385321401682657
2205-73-4,0.6113095497095499,0.38869045029045035
79006-76-1,0.1905959355459355,0.8094040644540644
96515-74-1,0.4931104229104231,0.506889577089577
50588-13-1,0.5807837454927778,0.4192162545072219
50700-72-6,0.6122937705611616,0.3877062294388379
34388-29-9,0.46905688858419914,0.530943111415801
121-29-9,0.18723905899169063,0.8127609410083096
6090-15-9,0.7341084222276578,0.26589157777234135
26002-80-2,0.4247492992874569,0.5752507007125426
70-43-9,0.4841615618262715,0.5158384381737282
23031-38-1,0.5354471011692093,0.4645528988307906
72963-72-5,0.5165196770713656,0.4834803229286346
14297-81-5,0.5536683377824627,0.4463316622175374
30764-80-8,0.7119885147609399,0.28801148523905934
124416-41-7,0.35203808450639107,0.6479619154936085
14901-07-6,0.7204522302647351,0.27954776973526474
25812-30-0,0.5353899557235211,0.4646100442764793
80-26-2,0.720496315288732,0.2795036847112674
41414-75-9,0.737289619151868,0.26271038084813303
60763-44-2,0.8665564516088025,0.13344354839119835
78-70-6,0.8096101686429652,0.1903898313570355
7143-69-3,0.8332262994626213,0.16677370053737897
126-64-7,0.7668743295584718,0.23312567044152738
315-18-4,0.0696281631585812,0.930371836841419
149961-52-4,0.5489293653199229,0.4510706346800774
2032-65-7,0.11309869043829315,0.8869013095617071
2635-10-1,0.1618707858201936,0.838129214179807
2179-25-1,0.21390506809095033,0.7860949319090494
2655-14-3,0.13974395179568028,0.86025604820432
137521-49-4,0.8152758594085854,0.18472414059141476
137521-48-3,0.7919656671571115,0.2080343328428884
2425-10-7,0.07652355321236477,0.9234764467876349
671-04-5,0.10742101899230926,0.8925789810076904
66871-56-5,0.3695881948605827,0.630411805139417
6392-46-7,0.18391588717535293,0.8160841128246477
79006-73-8,0.046549110149110166,0.9534508898508902
79006-83-0,0.0774108720255779,0.9225891279744224
87767-36-0,0.14837517047222926,0.8516248295277707
23103-98-2,0.2281015372858996,0.7718984627141
548-84-5,0.3108579605694155,0.6891420394305842
38035-28-8,0.1952479747949562,0.8047520252050439
59669-26-0,0.13597023035495207,0.8640297696450476
68789-90-2,0.1293185681387358,0.8706814318612645
50765-71-4,0.13324090637031813,0.8667590936296818
50765-87-2,0.07152197224134273,0.9284780277586573
100751-82-4,0.22155845240133504,0.7784415475986652
88296-62-2,0.4240366256550465,0.5759633743449536
68789-93-5,0.2749958433741375,0.7250041566258627
123252-99-3,0.5391478707672259,0.46085212923277435
123252-97-1,0.33672908829789616,0.663270911702103
96-88-8,0.35133510389231454,0.6486648961076853
50528-97-7,0.42016354978024323,0.5798364502197559
61676-87-7,0.36591842482111414,0.6340815751788866
58011-68-0,0.6358598831451772,0.36414011685482256
25505-97-9,0.32720712318912887,0.6727928768108713
24303-87-5,0.188001820238585,0.8119981797614148
220899-03-6,0.5120308350528419,0.4879691649471581
68516-73-4,0.7897340091939941,0.21026599080600625
55-37-8,0.09879241520567952,0.901207584794321
64011-88-7,0.15619678442758933,0.8438032155724104
18694-40-1,0.37976709985541135,0.6202329001445882
73590-58-6,0.43469528532527035,0.56530471467473
21829-25-4,0.5805692380982663,0.41943076190173423
71653-63-9,0.39938314488154597,0.6006168551184533
88046-00-8,0.690409940252311,0.3095900597476884
484-12-8,0.5355295436760144,0.4644704563239854
50563-36-5,0.32549886702714137,0.6745011329728583
77732-09-3,0.31746092428039774,0.6825390757196019
24280-93-1,0.5958469143108923,0.4041530856891074
72705-22-7,0.771255944315363,0.2287440556846375
132203-70-4,0.6606508880008874,0.33934911199911166
41295-28-7,0.5337720717258497,0.46622792827415005
62751-73-9,0.11924440787970195,0.8807555921202984
67369-99-7,0.08551912848360212,0.9144808715163981
6962-44-3,0.4898128074353245,0.5101871925646755
74222-97-2,0.915148887997107,0.08485111200289215
86604-75-3,0.2677205072616728,0.7322794927383273
38168-64-8,0.39126023633286794,0.6087397636671324
139958-16-0,0.32165239244186583,0.6783476075581336
60568-05-0,0.4233570351362758,0.5766429648637238
4619-66-3,0.4793568251955554,0.5206431748044446
99522-79-9,0.5088251970251968,0.49117480297480315
133908-64-2,0.5540545899032746,0.4459454100967256
105951-93-7,0.5706235634151418,0.4293764365848581
73698-59-6,0.7220720066970064,0.2779279933029929
89226-75-5,0.43648234728234714,0.5635176527176525
91599-74-5,0.5026039026275867,0.49739609737241325
68483-33-0,0.1823313494784083,0.8176686505215915
14763-62-3,0.5706492281264828,0.4293507718735171
123-35-3,0.8348247459112434,0.16517525408875716
30748-29-9,0.26588246881811356,0.7341175311818865
23444-65-7,0.5838535152175514,0.4161464847824484
59204-74-9,0.4993127608154158,0.5006872391845844
50765-76-9,0.26092328028357786,0.7390767197164222
50765-74-7,0.20084720279720292,0.7991527972027971
63704-66-5,0.179631077206397,0.8203689227936034
5205-11-8,0.7536399466243822,0.24636005337561756
107-86-8,0.42426476236056293,0.5757352376394371
4479-75-8,0.49001014705723184,0.5099898529427681
101030-72-2,0.29553629392775904,0.7044637060722404
541-47-9,0.6571418780605248,0.3428581219394754
26485-81-4,0.5753987162431499,0.4246012837568498
137927-77-6,0.2404011984203161,0.7595988015796836
137927-78-7,0.11088703823409715,0.8891129617659036
1752-30-3,0.21448538297203454,0.7855146170279652
67-64-1,0.4436711140329266,0.556328885967073
3748-13-8,0.5366819782398895,0.4633180217601098
2082-81-7,0.818794245745514,0.18120575425448615
109-16-0,0.8151461197556887,0.1848538802443109
21282-97-3,0.7604902695490233,0.23950973045097662
99-48-9,0.5801483390767627,0.4198516609232369
814-78-8,0.5047837884305476,0.4952162115694523
110-13-4,0.5710367569610905,0.42896324303890976
123-54-6,0.6527978158131313,0.3472021841868685
8028-48-6,0.8004823083803896,0.1995176916196102
86-92-0,0.34274228705472476,0.6572577129452751
93-68-5,0.817542713012841,0.18245728698715838
20139-55-3,0.666461174523859,0.33353882547614033
5185-97-7,0.6254412956525991,0.3745587043474007
128-80-3,0.8072910442040472,0.19270895579595274
10291-28-8,0.771393873986202,0.22860612601379854
232938-43-1,0.7824353720353714,0.21756462796462783
108-38-3,0.37887036713991235,0.6211296328600874
980-26-7,0.6143790464981638,0.3856209535018358
4403-90-1,0.9056342342842343,0.09436576571576569
68908-87-2,0.4697929450606618,0.530207054939338
6613-44-1,0.5175047360907007,0.4824952639092996
108-69-0,0.24106963563504666,0.7589303643649539
1665-48-1,0.4705027971594641,0.5294972028405359
4066-02-8,0.608542354424548,0.391457645575452
17667-23-1,0.6986527831301819,0.301347216869817
17291-89-3,0.37737021274021126,0.622629787259788
13730-09-1,0.43977436947238463,0.5602256305276153
95-78-3,0.25526775157279674,0.7447322484272039
21436-96-4,0.17715928904624484,0.8228407109537549
73839-60-8,0.4258888483599008,0.574111151640099
3761-53-3,0.9334204110704112,0.06657958892958894
89-87-2,0.45315369641863473,0.5468463035813658
105-67-9,0.28529673340922157,0.7147032665907794
80567-67-5,0.5196089214836127,0.4803910785163874
37027-12-6,0.5834042620489067,0.4165957379510929
37027-11-5,0.6983562209295765,0.3016437790704235
589-93-5,0.2078173854553775,0.7921826145446228
108-47-4,0.14891745592941177,0.851082544070588
95-47-6,0.35968696763313135,0.6403130323668688
120-34-3,0.6930123574119194,0.30698764258808137
95-64-7,0.24023515577954288,0.7597648442204564
95-65-8,0.524253905515305,0.4757460944846953
72364-91-1,0.62904722682439,0.3709527731756095
1799-79-7,0.11585365434286404,0.8841463456571367
83-88-5,0.624528553885055,0.37547144611494443
17291-84-8,0.3860942355508574,0.6139057644491424
87-62-7,0.24720075835452757,0.7527992416454714
88069-67-4,0.3003550115513428,0.699644988448657
5294-61-1,0.27545583087393544,0.7245441691260643
3416-26-0,0.2806833092833091,0.7193166907166906
77191-36-7,0.39696087262851926,0.6030391273714806
7361-61-7,0.21898705621883258,0.7810129437811671
57021-61-1,0.3683871307692516,0.6316128692307482
91-97-4,0.5933470681665652,0.40665293183343443
72-57-1,0.9423447960536193,0.057655203946380434
4548-53-2,0.9289605241109278,0.0710394758890721
30544-72-0,0.3656040145584264,0.6343959854415737
30544-71-9,0.43959753247368333,0.5604024675263166
67129-08-2,0.2793549438063371,0.7206450561936625
576-26-1,0.4045971635603492,0.5954028364396515
47465-97-4,0.5099667510641299,0.49003324893587014
21554-20-1,0.45354619910468963,0.5464538008953106
3875-72-7,0.784208368629421,0.21579163137057852
6360-54-9,0.8235145960277538,0.17648540397224613
21894-02-0,0.6705610519193689,0.32943894808063084
4418-66-0,0.4818849891195307,0.5181150108804692
5825-79-6,0.3865942766854542,0.6134057233145463
119462-56-5,0.6987755306979828,0.3012244693020174
122-00-9,0.6551732792123717,0.3448267207876287
625-84-3,0.31944824558508744,0.6805517544149116
67-51-6,0.2384518159525961,0.7615481840474044
20404-97-1,0.4335862915206569,0.5664137084793432
123-32-0,0.12033951065638564,0.8796604893436148
147160-51-8,0.7666958490340685,0.23330415096593166
147160-52-9,0.738911868997712,0.261088131002288
53112-28-0,0.40170578401991014,0.5982942159800902
144651-06-9,0.8608274651274651,0.13917253487253492
108-50-9,0.12912404660188176,0.8708759533981181
25724-50-9,0.25055813143654626,0.749441868563454
95-26-1,0.27200218967052514,0.7279978103294744
2216-45-7,0.43327359092429263,0.5667264090757069
129423-54-7,0.8645326032899571,0.13546739671004387
64039-28-7,0.4601991021758057,0.5398008978241942
5724-56-1,0.4241781473091203,0.5758218526908799
61-68-7,0.3599749786524377,0.6400250213475625
65089-17-0,0.4975981043173944,0.5024018956826056
50892-23-4,0.4271729118423488,0.5728270881576512
89427-22-5,0.09980308831696309,0.9001969116830368
84596-57-6,0.5150486387246115,0.4849513612753886
1901-26-4,0.5780356670473613,0.42196433295263813
28802-49-5,0.2812782319890063,0.7187217680109931
47000-92-0,0.5848416468012252,0.4151583531987746
302964-08-5,0.49419334526555925,0.5058066547344409
72-44-6,0.22771559002834146,0.7722844099716584
963-34-8,0.28107802422694417,0.718921975773055
3476-88-8,0.3767990888150463,0.6232009111849532
3214-64-0,0.20438414308862315,0.7956158569113773
28562-70-1,0.48482093177752644,0.5151790682224737
21312-10-7,0.6811430884219565,0.31885691157804347
65183-11-1,0.3117006904206903,0.6882993095793092
6358-85-6,0.9006407305657309,0.09935926943426944
13051-49-5,0.5958373621821912,0.4041626378178092
57-97-6,0.5443933863327916,0.4556066136672085
62450-06-0,0.2825125912257206,0.7174874087742797
3520-72-7,0.6103308982593301,0.3896691017406705
5910-89-4,0.24562411984553129,0.7543758801544695
73840-48-9,0.8438528325704798,0.1561471674295203
74050-94-5,0.8597830803769662,0.14021691962303381
10049-83-9,0.954920173685963,0.045079826314036855
74037-55-1,0.8684894031391713,0.13151059686082875
73840-49-0,0.8024829046054276,0.19751709539457224
168152-68-9,0.15949433057196208,0.8405056694280373
729-99-7,0.7117618364728545,0.288238163527145
15911-15-6,0.26869813051413677,0.7313018694858622
431-03-8,0.5807936697912959,0.4192063302087039
55290-64-7,0.5000968601970238,0.4999031398029762
6092-18-8,0.4417905830449791,0.5582094169550209
67-03-8,0.4276321943467604,0.5723678056532396
21452-18-6,0.4517855773393414,0.5482144226606583
56619-72-8,0.6274242345524581,0.3725757654475416
17433-39-5,0.5581766041351647,0.4418233958648358
10268-78-7,0.6139555366699903,0.3860444633300094
4321-69-1,0.9295301982331396,0.07046980176686057
5003-48-5,0.6133717125889222,0.38662828741107796
39864-15-8,0.8573625678337538,0.1426374321662468
19249-34-4,0.7267591931380166,0.2732408068619835
13256-19-4,0.6817134884514773,0.3182865115485225
111-21-7,0.8354635343066957,0.16453646569330382
111-55-7,0.7042077867799903,0.2957922132200103
7250-71-7,0.5936186907657226,0.40638130923427707
869-29-4,0.3743507195248413,0.6256492804751574
642-83-1,0.6195661800497654,0.3804338199502347
10140-75-7,0.5059225326367511,0.4940774673632491
5459-90-5,0.4560177316749627,0.5439822683250373
108-24-7,0.44726778562785513,0.5527322143721438
2624-43-3,0.6335374575777692,0.36646254242223086
115-33-3,0.5427428210134092,0.45725717898659113
14008-48-1,0.4780133813583502,0.5219866186416499
1466-82-6,0.7236869854016912,0.2763130145983085
2678-29-7,0.5084715505516425,0.49152844944835733
32509-66-3,0.7090679987768221,0.2909320012231777
6277-14-1,0.7518678388060739,0.24813216119392573
128-37-0,0.3093597340654208,0.6906402659345781
66575-29-9,0.6154176387882269,0.3845823612117731
40374-15-0,0.14070532985532988,0.8592946701446698
116-66-5,0.3803037832279363,0.6196962167720638
356-12-7,0.8322199501278451,0.16778004987215533
80024-58-4,0.4224231005629684,0.5775768994370314
117467-28-4,0.788686567354215,0.2113134326457853
125055-56-3,0.16405529590235468,0.8359447040976454
27726-31-4,0.7510044374728586,0.24899556252714122
98-51-1,0.5200559180828679,0.479944081917132
88-60-8,0.3743732473923407,0.6256267526076593
3896-11-5,0.3925125061458424,0.6074874938541575
15148-80-8,0.24513746533623892,0.7548625346637619
36556-75-9,0.3332805320991883,0.6667194679008115
75-97-8,0.5212836824391484,0.4787163175608517
3204-27-1,0.3683737174271448,0.6316262825728545
5902-51-2,0.42641897936458645,0.5735810206354138
540-88-5,0.5155493820085916,0.48445061799140854
26944-48-9,0.6562963916920436,0.3437036083079558
4785-72-2,0.09572274244274251,0.9042772575572572
22791-20-4,0.11138858707315236,0.8886114129268485
20417-83-8,0.4086628820970809,0.5913371179029195
16339-21-2,0.24553128318281142,0.7544687168171896
22791-33-9,0.06881046662888769,0.9311895333711124
3056-93-7,0.42115437074964923,0.5788456292503509
272451-65-7,0.6757248239326165,0.32427517606738265
2889-58-9,0.594728612182235,0.40527138781776495
2094-99-7,0.5598441438487383,0.44015585615126124
78-59-1,0.3551812661643587,0.6448187338356409
471-01-2,0.4542479010547917,0.5457520989452083
19213-12-8,0.482945739205921,0.5170542607940789
17191-84-3,0.3685623263193607,0.6314376736806383
2873-97-4,0.4616032180436614,0.5383967819563388
74277-15-9,0.35608886507768656,0.6439111349223127
123-42-2,0.5617919137301578,0.4382080862698419
5986-38-9,0.6771293268488803,0.32287067315111884
1118-39-4,0.5710140387461256,0.4289859612538746
103-07-1,0.7401935606063044,0.25980643939369574
151-05-3,0.6713852226063206,0.328614777393679
13466-78-9,0.5123993514123774,0.4876006485876227
147-47-7,0.39716176513990004,0.6028382348601006
69103-20-4,0.5817015500282594,0.4182984499717404
15545-38-7,0.6696993643067157,0.33030063569328194
80-56-8,0.569043298347639,0.4309567016523613
70174-49-1,0.4411901133617031,0.5588098866382966
4501-58-0,0.46597996449003765,0.5340200355099626
15440-51-4,0.7944416876152154,0.2055583123847828
15545-42-3,0.7618439977663655,0.23815600223363367
28175-97-5,0.39646517707369655,0.603534822926303
82657-04-3,0.4493756696109382,0.550624330389062
79538-32-2,0.3422249557187398,0.6577750442812591
128-51-8,0.6098499229315091,0.3901500770684904
4478-63-1,0.5102095133420969,0.48979048665790287
18172-33-3,0.43323819709702077,0.5667618029029797
642-78-4,0.798065064760947,0.20193493523905284
1847-24-1,0.8606519030888592,0.1393480969111404
13412-64-1,0.8272985219458902,0.17270147805410963
59-53-0,0.5661843554991299,0.43381564450086973
40374-20-7,0.16245152173248145,0.8375484782675189
22791-34-0,0.16142369531340123,0.8385763046865993
23930-19-0,0.4990065364776064,0.5009934635223936
152-62-5,0.5519706598980251,0.4480293401019743
1164-92-7,0.5291884130917291,0.470811586908271
119302-24-8,0.3523985707275176,0.647601429272481
507-59-5,0.32153965386465383,0.6784603461353457
507-60-8,0.37392481962481944,0.6260751803751803
34184-82-2,0.670350840529452,0.32964915947054785
514-36-3,0.7537420322966202,0.24625796770337918
77017-20-0,0.6906492206051027,0.30935077939489697
51022-69-6,0.6538002859713387,0.3461997140286615
18470-08-1,0.2769768346806843,0.723023165319315
13265-01-5,0.5192624339809329,0.48073756601906714
1920-21-4,0.4867847139653207,0.5132152860346793
17702-57-7,0.111087641078728,0.888912358921272
14144-91-3,0.1042115750347933,0.8957884249652066
64050-03-9,0.14191263081121738,0.858087369188783
82875-36-3,0.6493065334304494,0.3506934665695499
6923-22-4,0.18090539795321744,0.8190946020467825
82875-39-6,0.7120792930097282,0.28792070699027217
49564-57-0,0.4679260829263162,0.5320739170736839
137521-50-7,0.8370130592890653,0.16298694071093456
137521-61-0,0.7508976823954278,0.24910231760457216
137521-60-9,0.7593856670169097,0.2406143329830904
82875-45-4,0.7326982174907906,0.2673017825092095
82875-42-1,0.7930976526065774,0.20690234739342236
5248-39-5,0.382891307200239,0.6171086927997608
3566-00-5,0.08424191742885172,0.915758082571148
64748-15-8,0.3129902643841651,0.6870097356158347
13687-28-0,0.13041692482354247,0.8695830751764584
500008-45-7,0.5265178599904093,0.473482140009591
14628-06-9,0.23342040805629513,0.766579591943705
137521-58-5,0.8310390350544994,0.1689609649455006
137521-53-0,0.8739615975241356,0.1260384024758638
137521-52-9,0.7293422090430564,0.2706577909569426
137521-57-4,0.8413415314532959,0.15865846854670382
137521-56-3,0.8262162733236257,0.17378372667637373
137521-54-1,0.7185622112535668,0.2814377887464337
4116-10-3,0.410602919746541,0.5893970802534593
51481-61-9,0.29121642262240094,0.7087835773775986
34839-70-8,0.4334137747193956,0.5665862252806046
54903-57-0,0.585792875412961,0.41420712458703907
14260-40-3,0.29493907413124976,0.7050609258687495
21787-80-4,0.2536773098772819,0.7463226901227177
1129-41-5,0.34596665917235964,0.654033340827641
21124-13-0,0.21210509544657666,0.7878949045534231
57647-53-7,0.12114884249450822,0.8788511575054925
17526-94-2,0.49719627806970607,0.5028037219302939
644-64-4,0.33838790928020107,0.6616120907197988
58-15-1,0.24493362353848416,0.7550663764615158
98617-19-7,0.4661623376623379,0.5338376623376618
141-66-2,0.22536378086380274,0.7746362191361968
1165-48-6,0.2214097294317883,0.7785902705682124
69884-15-7,0.2903544175390409,0.709645582460959
68104-02-9,0.1664526926251455,0.833547307374855
2867-47-2,0.5183182922468123,0.4816817077531875
57614-25-2,0.14015075998075996,0.85984924001924
102410-39-9,0.2913733190025112,0.7086266809974889
341-69-5,0.15990574200137658,0.8400942579986224
102410-37-7,0.2302217680439695,0.7697782319560296
74758-13-7,0.23601454918291281,0.7639854508170872
31635-40-2,0.3387969890297261,0.6612030109702741
99-97-8,0.12511701271896136,0.8748829872810394
55-80-1,0.49879445085778495,0.5012055491422152
21540-35-2,0.301021635806669,0.6989783641933305
7203-89-6,0.06509157252969303,0.9349084274703068
15545-48-9,0.22366506582226392,0.7763349341777364
28217-97-2,0.29500756142916046,0.7049924385708387
132147-50-3,0.23266235090445597,0.7673376490955434
535-89-7,0.1426174054609958,0.8573825945390056
20240-98-6,0.11884048710998003,0.8811595128900208
5810-11-7,0.3842443446112864,0.6157556553887134
32150-76-8,0.23833666976909498,0.7616633302309046
63979-29-3,0.20058752297085639,0.799412477029143
3789-78-4,0.5036093797613925,0.4963906202386075
21677-26-9,0.45284247415711304,0.5471575258428871
127-19-5,0.1685660665324733,0.8314339334675277
1933-50-2,0.2503270298776121,0.7496729701223881
87344-16-9,0.31067755904226485,0.6893224409577351
6493-05-6,0.3800030529889684,0.6199969470110313
68-89-3,0.40134511428353037,0.5986548857164699
88338-63-0,0.2066696290328814,0.7933303709671184
25601-84-7,0.21096740440076425,0.789032595599236
22787-53-7,0.18061563758084626,0.8193843624191536
54473-31-3,0.1900676998584279,0.8099323001415725
98124-07-3,0.19566607651607648,0.8043339234839235
87344-06-7,0.2521541683806388,0.7478458316193608
88149-59-1,0.2951492064492063,0.7048507935507934
365400-11-9,0.68158522672719,0.3184147732728101
550-28-7,0.47152921744466686,0.5284707825553335
36304-84-4,0.26582636711241975,0.7341736328875803
62783-50-0,0.22454984400594466,0.7754501559940554
62783-49-7,0.1569923634920573,0.8430076365079432
26155-31-7,0.18832469997055645,0.8116753000294431
62783-48-6,0.17991780273769245,0.8200821972623077
86135-39-9,0.3565748399748399,0.6434251600251594
80087-26-9,0.262643660924277,0.7373563390757234
98124-05-1,0.22832158539575415,0.7716784146042465
2398-96-1,0.423123253486566,0.576876746513434
80-11-5,0.3460815893669244,0.6539184106330751
31642-65-6,0.1689476544553944,0.8310523455446052
93738-40-0,0.4041340540530438,0.5958659459469563
64092-48-4,0.4088402279093457,0.5911597720906543
30652-11-0,0.3296815976247123,0.6703184023752875
27223-35-4,0.3773670100854307,0.6226329899145688
79442-83-4,0.4233238305000894,0.5766761694999106
60-80-0,0.1952116719518676,0.8047883280481319
34552-84-6,0.2701765841772034,0.7298234158227962
116337-71-4,0.6684434539449632,0.3315565460550365
64049-33-8,0.385492045400228,0.6145079545997718
71561-11-0,0.5931256783292387,0.4068743216707612
34375-78-5,0.20955856432937053,0.7904414356706294
83-07-8,0.23091505093026024,0.7690849490697399
40373-39-5,0.12566908953619474,0.8743309104638053
40374-17-2,0.28773577903577885,0.7122642209642207
80086-85-7,0.24491793625105618,0.7550820637489437
7417-67-6,0.27719801873076805,0.7228019812692316
3196-50-7,0.33227781629084546,0.6677221837091554
5039-78-1,0.6775279964976358,0.3224720035023643
60-31-1,0.5290790894039018,0.4709209105960982
12225-18-2,0.7324903726877416,0.267509627312259
10605-03-5,0.4227436947974071,0.5772563052025926
86135-92-4,0.37129780219780256,0.6287021978021982
16006-75-0,0.6874073768823764,0.31259262311762315
64011-84-3,0.19705588724405312,0.802944112755946
298-01-1,0.07479191717091853,0.9252080828290812
57846-35-2,0.1930390590203283,0.8069609409796711
55-38-9,0.053939250838185945,0.9460607491618146
14086-35-2,0.15154021696369827,0.8484597830363017
3761-42-0,0.14206050266323308,0.8579394973367669
83-79-4,0.5762461086843439,0.423753891315656
82230-53-3,0.34417190426728733,0.6558280957327123
4433-79-8,0.7162283996724604,0.2837716003275392
65008-94-8,0.47083885910433204,0.5291611408956679
30011-11-1,0.5765160660530695,0.4234839339469303
143390-89-0,0.595105097505776,0.4048949024942233
5826-85-7,0.14922777628973286,0.8507722237102674
2255-17-6,0.10216444165362179,0.8978355583463784
122-14-5,0.03300922614422618,0.9669907738557741
51356-08-2,0.1007328146943667,0.8992671853056334
22620-72-0,0.2234174805649365,0.7765825194350635
2703-61-9,0.3418068172972998,0.6581931827027004
10420-33-4,0.5330056730424217,0.4669943269575781
72732-56-0,0.4303682301489109,0.5696317698510894
58186-27-9,0.6352507914014213,0.3647492085985794
153-87-7,0.22510679695032626,0.774893203049673
82875-38-5,0.6940234339233169,0.30597656607668183
185119-76-0,0.8460555722055723,0.1539444277944278
79277-27-3,0.7529429499077533,0.2470570500922461
13265-60-6,0.15597309950678806,0.8440269004932115
1741-11-3,0.17064800993278467,0.8293519900672149
3566-76-5,0.21949488733496178,0.780505112665038
3344-14-7,0.1521279298982577,0.847872070101742
30560-19-1,0.14448875591047824,0.8555112440895223
22502-03-0,0.7072708869743428,0.29272911302565635
3131-27-9,0.6718876669393458,0.32811233306065457
104-20-1,0.6479317975002711,0.3520682024997294
42924-53-8,0.5999797791550516,0.40002022084494776
122-48-5,0.5135366013953757,0.48646339860462406
39562-22-6,0.5596304059488278,0.4403695940511728
105-45-3,0.6691644480252035,0.330835551974797
122-84-9,0.5618402887642961,0.4381597112357037
5437-98-9,0.40149754574683016,0.5985024542531694
52793-11-0,0.5657048222945344,0.434295177705465
3610-27-3,0.8473999237924144,0.15260007620758612
629-38-9,0.7511198088792346,0.24888019112076537
110-49-6,0.7553480538102891,0.2446519461897099
93-51-6,0.4550349467868689,0.5449650532131306
99-75-2,0.5686001260821753,0.43139987391782475
13684-63-4,0.7490368541589127,0.250963145841087
80-48-8,0.48045911081225323,0.5195408891877468
55232-81-0,0.38215247389063156,0.617847526109369
80689-16-3,0.5365882401325927,0.46341175986740774
25956-17-6,0.9165451005090395,0.08345489949096085
23287-26-5,0.4741525131521008,0.5258474868478992
14205-39-1,0.5253236742171628,0.4746763257828373
68779-00-0,0.617198035775913,0.38280196422408685
943-88-4,0.7744711580708796,0.22552884192912045
73698-62-1,0.5761255883893651,0.42387441161063466
82-57-5,0.45786830245815463,0.5421316975418451
17392-83-5,0.5381864152759526,0.4618135847240474
64037-75-8,0.5340975120515009,0.4659024879484992
64037-74-7,0.7234341089915635,0.27656589100843604
13515-40-7,0.7900609051363526,0.2099390948636471
82199-12-0,0.6131582447766658,0.38684175522333375
61320-65-8,0.4252296917213781,0.5747703082786222
50-07-7,0.4920323447536381,0.5079676552463619
75511-23-8,0.4192276832415381,0.5807723167584617
82875-41-0,0.6965848829376062,0.3034151170623922
20168-99-4,0.46548684498203335,0.5345131550179668
67370-00-7,0.17540474379421747,0.824595256205782
27035-30-9,0.2620563488254665,0.7379436511745321
65189-78-8,0.1343711817594171,0.8656288182405831
53164-05-9,0.13324661094266357,0.8667533890573368
62751-72-8,0.11651207516309384,0.8834879248369056
67369-98-6,0.11734075427496475,0.8826592457250354
60051-79-8,0.11134485068308604,0.8886551493169143
31230-24-7,0.5550934592292709,0.44490654077072866
79510-48-8,0.7176653654166036,0.2823346345833961
94125-34-5,0.7342015041790904,0.26579849582090953
82097-50-5,0.5420758173199346,0.4579241826800652
5652-84-6,0.35881189963297205,0.6411881003670269
38205-64-0,0.2262300914596955,0.7737699085403045
22862-76-6,0.507174562812161,0.49282543718783905
82273-25-4,0.602157829726173,0.39784217027382657
93-28-7,0.3997314864172105,0.6002685135827895
64485-93-4,0.9448584896584903,0.055141510341510304
2636-25-1,0.11477336005485624,0.885226639945144
23793-23-9,0.7939604518056768,0.20603954819432221
161193-03-9,0.5945386653154646,0.4054613346845354
3120-74-9,0.30405469250611766,0.6959453074938804
66505-63-3,0.4635044278739323,0.536495572126068
14143-28-3,0.37733102927208173,0.6226689707279177
1671-49-4,0.4709650632880745,0.5290349367119255
106904-09-0,0.6708038952776986,0.32919610472230115
122836-35-5,0.6552769171569168,0.3447230828430827
763-32-6,0.5392188800025067,0.46078111999749344
4786-19-0,0.24309046293076908,0.7569095370692309
62599-49-9,0.6701988134422291,0.3298011865577704
563-47-3,0.1420526858866963,0.8579473141133046
78-85-3,0.2998611680526221,0.7001388319473763
126-98-7,0.29492660745038646,0.7050733925496138
30950-27-7,0.4216956827131428,0.5783043172868567
79-39-0,0.2917310229122973,0.7082689770877031
923-02-4,0.49800122334914043,0.5019987766508595
19243-95-9,0.27720801786080246,0.7227919821391975
2164-09-2,0.25577240026517334,0.7442275997348258
79-41-4,0.40960234639777954,0.5903976536022199
4513-53-5,0.4966594094714156,0.5033405905285845
3683-12-3,0.7670463724260873,0.23295362757391255
2144-53-8,0.5604918659435593,0.43950813405644057
30674-80-7,0.5181548770383857,0.48184512296161414
52628-03-2,0.6620932068350535,0.3379067931649459
1464-69-3,0.5174158763337611,0.482584123666239
70293-55-9,0.6510085748682569,0.3489914251317423
1888-94-4,0.5761840074138672,0.42381599258613223
96-05-9,0.4709915355808521,0.529008464419148
2495-37-6,0.7638441584456014,0.2361558415543988
23395-20-2,0.541544267554236,0.45845573244576426
1637-39-4,0.44352100460857485,0.556478995391425
58458-52-9,0.5221111103566266,0.4778888896433735
58458-54-1,0.6671501090349772,0.33284989096502293
58458-56-3,0.4618300461174412,0.5381699538825586
756-91-2,0.554008106219744,0.44599189378025667
50370-12-2,0.8807244514744514,0.11927554852554857
89-25-8,0.3715203132751452,0.6284796867248543
119-17-5,0.6008003386572528,0.3991996613427469
123312-89-0,0.31478097269394084,0.6852190273060585
1071-73-4,0.6756442257295202,0.3243557742704784
853-34-9,0.21044114754800028,0.7895588524519999
5471-51-2,0.6152507257865956,0.38474927421340316
123-76-2,0.784482410082464,0.21551758991753556
2610-86-8,0.26991024627679183,0.7300897537232083
152-72-7,0.25438547277978896,0.7456145272202107
81-82-3,0.15547074194868313,0.8445292580513174
53460-80-3,0.3841554055038163,0.6158445944961848
102-01-2,0.44036884037979884,0.5596311596202012
