CASRN,Toxic_knn_ecfp6counts-0,Toxic_knn_ecfp6counts-1
1943-79-9,0.4014043849446073,0.5985956150553926
13792-20-6,0.29513561701270213,0.7048643829872979
13792-24-0,0.057959647246830316,0.9420403527531697
3282-00-6,0.0,1.0
7070-71-5,0.0,1.0
6988-21-2,0.0,1.0
6842-34-8,0.0,1.0
63-25-2,0.0,1.0
5721-72-2,0.0,1.0
3279-46-7,0.0,1.0
3942-54-9,0.0,1.0
13792-21-7,0.0,1.0
22791-23-7,0.0,1.0
24031-96-7,0.0,1.0
55391-34-9,0.06993940522264346,0.9300605947773566
1631-64-7,0.0,1.0
1867-66-9,0.2651816342567612,0.7348183657432389
7339-53-9,0.20613792101232037,0.7938620789876796
130365-37-6,0.2828054794738067,0.7171945205261934
91893-37-7,0.04289475265306563,0.9571052473469343
84597-71-7,0.47138583914110876,0.5286141608588912
63991-43-5,0.39477149525866917,0.6052285047413307
51068-60-1,0.26330684684829214,0.7366931531517078
8004-87-3,0.2852336220345951,0.7147663779654048
34544-12-2,0.26311782982413867,0.7368821701758613
66952-49-6,0.3347993732250961,0.6652006267749039
624-83-9,0.12695123550703977,0.8730487644929603
54266-55-6,0.05240774357252763,0.9475922564274724
54266-44-3,0.0,1.0
16033-21-9,0.12486864766864908,0.875131352331351
40643-39-8,0.3203483188384156,0.6796516811615844
40843-82-1,0.1783705349418911,0.8216294650581089
40643-36-5,0.17509647056284267,0.8249035294371573
152-16-9,0.0,1.0
90-72-2,0.12621631460120059,0.8737836853987994
112881-58-0,0.5353030100059285,0.4646969899940715
645-05-6,0.0746569964191319,0.9253430035808681
15112-89-7,0.1796302745870355,0.8203697254129645
548-62-9,0.2657001572777723,0.7342998427222276
6711-48-4,0.23279272463547715,0.7672072753645228
110-95-2,0.24930765320443957,0.7506923467955604
110-18-9,0.18531807205518047,0.8146819279448195
74758-19-3,0.12403450636425198,0.875965493635748
132050-00-1,0.0,1.0
61-73-4,0.2566829573387985,0.7433170426612015
2782-91-4,0.069690464005526,0.930309535994474
5836-23-7,0.331247999243011,0.6687520007569889
137-26-8,0.19422155689675166,0.8057784431032483
1031-47-6,0.13648422422906706,0.8635157757709329
115-26-4,0.06147432954043196,0.9385256704595681
1703-48-6,0.25973113050103674,0.7402688694989633
75-50-3,0.149134107537634,0.8508658924623661
60662-16-0,0.0496759205763943,0.9503240794236057
36104-80-0,0.7422354084892742,0.2577645915107258
51235-04-2,0.5377078925239267,0.46229210747607324
80464-05-7,0.05472450302575873,0.9452754969742413
3475-63-6,0.19133239996956847,0.8086676000304315
16339-14-3,0.11827632863677999,0.8817236713632199
437-74-1,0.25310518576385577,0.7468948142361442
157309-18-7,0.12904281404948784,0.8709571859505122
161559-34-8,0.3230602200360171,0.6769397799639829
58-08-2,0.30179285362386055,0.6982071463761396
5426-89-1,0.18615240882066766,0.8138475911793324
5415-44-1,0.3226111649635447,0.6773888350364553
15876-67-2,0.4554731128704959,0.5445268871295041
101-26-8,0.25807259050313647,0.7419274094968635
114-80-7,0.12833831227539483,0.8716616877246052
5373-42-2,0.1856198311314874,0.8143801688685126
50-62-4,0.47032174575077934,0.5296782542492207
35115-50-5,0.5313943303579133,0.46860566964208683
4637-24-5,0.3314393450274716,0.6685606549725284
5974-09-4,0.6662660350104704,0.3337339649895295
56066-63-8,0.2891430560112349,0.7108569439887651
213464-77-8,1.0,0.0
173159-57-4,1.0,0.0
52-85-7,0.08264018763703121,0.9173598123629688
481-49-2,0.19024437843333894,0.809755621566661
120162-55-2,1.0,0.0
61-01-8,0.09886498829799224,0.9011350117020078
76579-52-7,0.42270891655693965,0.5772910834430602
54708-51-9,0.1772329255379372,0.8227670744620628
19937-59-8,0.36001727901731084,0.639982720982689
35972-50-0,0.18941923682388606,0.8105807631761139
35967-28-3,0.26279333818774037,0.7372066618122596
116476-14-3,0.26792250671589757,0.7320774932841024
27848-84-6,0.20485416523634623,0.7951458347636537
34661-75-1,0.1892444982426038,0.8107555017573961
1039-59-4,0.0949042616967694,0.9050957383032306
30558-43-1,0.253842290390218,0.746157709609782
18995-99-8,0.09676670851758094,0.9032332914824192
5310-55-4,0.13736775616915198,0.862632243830848
109-55-7,0.2002320314012082,0.799767968598792
10563-29-8,0.24146302394634334,0.7585369760536568
64037-21-4,0.1373674100799555,0.8626325899200444
20064-38-4,0.13228772702182276,0.8677122729781773
303-70-8,0.07713076452622311,0.9228692354737769
303-49-1,0.3266876807911508,0.6733123192088493
53-60-1,0.0558781149426019,0.9441218850573981
24268-89-1,0.0739732395129996,0.9260267604870004
50-53-3,0.047460081374098774,0.9525399186259013
1225-65-6,0.052870642766776194,0.9471293572332238
16398-39-3,0.0657973917502999,0.9342026082497001
4755-59-3,0.26332227490749777,0.7366777250925022
3179-63-3,0.11452226202073452,0.8854777379792654
132-69-4,0.0679957327367746,0.9320042672632254
34580-68-2,0.0,1.0
14286-84-1,0.3265452980777505,0.6734547019222495
4510-65-0,0.33500884426000604,0.6649911557399939
113-59-7,0.057944838460939826,0.9420551615390602
1738-25-6,0.18903975558810157,0.8109602444118985
132-20-7,0.1818469612128619,0.8181530387871382
132-22-9,0.11776768366937335,0.8822323163306267
511-13-7,0.12681845465199784,0.8731815453480022
2045-52-5,0.3239468484548036,0.6760531515451963
59-32-5,0.11892594828196701,0.881074051718033
958-93-0,0.0,1.0
108-01-0,0.1800826890316768,0.8199173109683232
13877-99-1,0.05126722313252375,0.9487327768674764
518-63-8,0.0,1.0
1176-08-5,0.33671455525086197,0.663285444749138
26615-21-4,0.060202669027761335,0.9397973309722387
102207-77-2,0.0,1.0
2439-35-2,0.2977476523291148,0.7022523476708853
34580-72-8,0.027094143269657485,0.9729058567303425
71-79-4,0.11593541400682557,0.8840645859931745
85273-96-7,0.12714511496057368,0.8728548850394263
4584-46-7,0.1903874104688319,0.8096125895311682
16607-80-0,0.3952391533999676,0.6047608466000323
103-83-3,0.2549228817857138,0.7450771182142861
10175-31-2,0.0712668432641178,0.9287331567358823
21140-37-4,0.3332910706696921,0.6667089293303079
102410-40-2,0.3780557189620795,0.6219442810379204
102410-20-8,0.3648086768856322,0.6351913231143679
55363-08-1,0.4035141994370761,0.5964858005629239
19986-35-7,0.41761724421939206,0.5823827557806079
2407-68-3,0.2134219590746102,0.7865780409253897
55314-16-4,0.4061267946539359,0.593873205346064
5376-09-0,0.3264643487413742,0.6735356512586258
68-12-2,0.07342303241867935,0.9265769675813207
1467-79-4,0.34740999708635245,0.6525900029136475
72575-46-3,0.26210987759496984,0.7378901224050302
2585-36-6,0.32208398371017394,0.677916016289826
17606-31-4,0.1983616556462936,0.8016383443537063
64-73-3,0.5279787005520632,0.47202129944793675
3963-95-9,0.6244955963088514,0.3755044036911486
2013-58-3,0.7664307953958545,0.23356920460414557
789-37-7,0.3467509364576232,0.6532490635423768
1356964-77-6,0.8676179028016039,0.13238209719839608
6434-38-4,0.17451287279772926,0.8254871272022707
59721-29-8,0.5425402905666675,0.4574597094333324
121-69-7,0.2663960084113547,0.7336039915886453
838-95-9,0.5173097149764829,0.48269028502351713
60045-43-4,0.22055300044188816,0.7794469995581118
39900-95-3,0.2184852757788757,0.7815147242211242
60-11-7,0.41769945989602947,0.5823005401039706
547-58-0,0.7588833072432555,0.24111669275674447
20691-84-3,0.6407689636500311,0.35923103634996884
17576-88-4,0.42797803914355803,0.572021960856442
140-56-7,0.29251882308471516,0.7074811769152849
5882-48-4,0.17560527579080898,0.8243947242091911
7152-80-9,0.1707132494143434,0.8292867505856565
1122-58-3,0.0640345542522342,0.9359654457477659
100924-68-3,0.2727180042051068,0.7272819957948933
28743-45-5,0.12547106561296734,0.8745289343870326
2680-03-7,0.22190370970633774,0.7780962902936622
74957-49-6,0.4715370991163265,0.5284629008836734
957-51-7,0.43600082481211183,0.5639991751878882
89427-43-0,0.0,1.0
195252-02-9,0.2858452435151973,0.7141547564848026
1778-08-1,0.2560222671805796,0.7439777328194204
63887-52-5,0.24342638124191435,0.7565736187580856
85815-37-8,0.6711620585236664,0.3288379414763336
52777-92-1,0.45443747122985406,0.5455625287701459
106900-12-3,0.14089615855577434,0.8591038414442257
1609-06-9,0.31880568630840767,0.6811943136915923
1115-70-4,0.4045335972689234,0.5954664027310766
28805-78-9,0.731716397119761,0.26828360288023895
101-42-8,0.3175022032890753,0.6824977967109246
1982-47-4,0.36172431092356433,0.6382756890764355
150-68-5,0.35291816146401983,0.6470818385359801
2164-17-2,0.5317328646360054,0.46826713536399445
27954-37-6,0.5905241651238989,0.40947583487610123
33439-45-1,0.3995968727890174,0.6004031272109827
655-05-0,0.3993295087086207,0.6006704912913793
3134-12-1,0.504545522344181,0.495454477655819
21709-44-4,0.11486848976336995,0.88513151023663
1016-46-2,0.18968614929152908,0.810313850708471
89427-20-3,0.056664637521582954,0.9433353624784171
25900-68-9,0.6641326042701613,0.33586739572983887
62850-32-2,0.5432430207797803,0.45675697922021957
79-44-7,0.34454158406873486,0.6554584159312651
3226-36-6,0.12029955652503259,0.8797004434749675
31848-11-0,0.48084739268730076,0.5191526073126992
1596-84-5,0.7228179438456843,0.27718205615431574
7227-91-0,0.0,1.0
7203-95-4,0.26110426300452694,0.7388957369954731
33330-91-5,0.052740259498456135,0.9472597405015439
7227-92-1,0.2517941341467859,0.748205865853214
7203-90-9,0.10361092649136162,0.8963890735086384
7239-21-6,0.1026768267860072,0.8973231732139928
23456-93-1,0.0,1.0
36120-57-7,0.175166426379727,0.824833573620273
19992-69-9,0.0,1.0
33330-89-1,0.06611917025735631,0.9338808297426437
4342-03-4,0.05888997870080339,0.9411100212991966
62-75-9,0.06479213632473253,0.9352078636752673
63886-55-5,0.19524487897156842,0.8047551210284316
22850-19-7,0.06511877752319774,0.9348812224768023
99300-64-8,0.16017837375277352,0.8398216262472266
91893-64-0,0.043148516183589954,0.9568514838164099
91893-26-4,0.3007402019277184,0.6992597980722817
85977-49-7,0.0,1.0
36014-72-9,0.0,1.0
1085-98-9,0.41570646490771984,0.5842935350922802
13360-57-1,0.2649200945325636,0.7350799054674364
533-74-4,0.2384918935522606,0.7615081064477395
13863-31-5,1.0,0.0
7226-23-5,0.5474069148415791,0.4525930851584209
80-73-9,0.4317578369014108,0.5682421630985892
13256-12-7,0.0682064313460348,0.9317935686539651
116979-29-4,0.048448489148634706,0.9515515108513652
83-67-0,0.3163892465903131,0.683610753409687
81995-79-1,0.1905507245808244,0.8094492754191756
107007-99-8,0.3268851870459943,0.6731148129540057
6642-31-5,0.19233597073040778,0.8076640292695921
5521-31-3,0.8886259404035641,0.11137405959643588
7597-60-6,0.07615110917055222,0.9238488908294478
81996-52-3,0.18989357418609523,0.8101064258139048
87798-85-4,0.15578683575185176,0.8442131642481482
79712-52-0,0.42678220090591856,0.5732177990940815
519-37-9,0.25897737784063735,0.7410226221593627
79712-53-1,0.2927567316822077,0.7072432683177923
69975-86-6,0.2653211013978674,0.7346788986021326
100706-81-8,0.12299856847327481,0.8770014315267253
652-37-9,0.2589287518391551,0.7410712481608449
7601-87-8,0.12391723487036008,0.87608276512964
68789-89-9,0.0,1.0
43222-48-6,0.4844109410293907,0.5155890589706092
89805-39-0,0.2577990991713568,0.7422009008286432
128-62-1,0.3166524586308474,0.6833475413691525
29173-31-7,0.1346840815350615,0.8653159184649385
120923-37-7,0.93970860701438,0.06029139298562
115-37-7,0.11777624564118468,0.8822237543588153
64951-31-1,0.24550110654274912,0.754498893457251
3176-03-2,0.0,1.0
64951-34-4,0.1600270673634961,0.839972932636504
64951-25-3,0.22118329168660344,0.7788167083133967
64951-33-3,0.1637962096065417,0.8362037903934584
98389-04-9,1.0,0.0
80463-89-4,0.2425503083298182,0.7574496916701818
874195-61-6,0.8690452879749307,0.13095471202506936
14419-01-3,0.47175078833308454,0.5282492116669154
24141-01-3,0.09778730377909432,0.9022126962209057
69353-21-5,0.0,1.0
63-75-2,0.45387309261826464,0.5461269073817354
139886-04-7,0.13948972173093926,0.8605102782690608
39885-14-8,0.06326867375773734,0.9367313262422626
66794-74-9,0.5322456131216982,0.4677543868783019
14759-04-7,0.2050931872953548,0.7949068127046452
22958-08-3,0.0,1.0
5965-13-9,0.045228515337104654,0.9547714846628953
125-29-1,0.0,1.0
52-28-8,0.0,1.0
3688-66-2,0.10207752316055516,0.8979224768394448
123253-03-2,0.308729338648772,0.6912706613512279
494799-38-1,0.32328677546519974,0.6767132245348002
88678-31-3,0.4413073783869763,0.5586926216130237
181274-17-9,0.7364287354624257,0.26357126453757435
123277-35-0,0.15903987037424847,0.8409601296257516
123253-07-6,0.22740940988901234,0.7725905901109877
56796-39-5,0.9092031475893146,0.09079685241068533
75498-96-3,1.0,0.0
74356-00-6,1.0,0.0
1746-81-2,0.2511565149753691,0.7488434850246308
330-55-2,0.26429254595970275,0.7357074540402972
13360-45-7,0.19190972089614883,0.8080902791038511
5588-33-0,0.2057248841674808,0.7942751158325193
35130-97-3,0.2380390648903656,0.7619609351096344
98565-18-5,0.6633379257202398,0.3366620742797602
23903-11-9,0.3989628565410117,0.6010371434589882
1555-58-4,0.4727902731739777,0.5272097268260223
1229-69-2,0.25590421124629115,0.7440957887537089
86-12-4,0.126614628461631,0.873385371538369
53-89-4,0.12547991140776651,0.8745200885922335
132-18-3,0.33222353762406315,0.6677764623759369
1057-81-4,0.14349108253272622,0.8565089174672738
57081-55-7,0.6854762296809829,0.31452377031901707
29075-61-4,0.18700906412371493,0.812990935876285
15574-96-6,0.11513346644646937,0.8848665335535306
34580-14-8,0.3532480772983128,0.6467519227016871
969-33-5,0.06141895524822363,0.9385810447517763
60086-22-8,0.23990999363194956,0.7600900063680505
78104-11-7,0.20154916864841427,0.7984508313515858
72468-85-0,0.14542136870685846,0.8545786312931415
440-17-5,0.07336672042610451,0.9266332795738955
24632-48-2,0.1518618251141912,0.8481381748858088
56217-90-4,0.2507647415292345,0.7492352584707654
29868-97-1,0.06139260483119755,0.9386073951688025
33354-22-2,0.33145656350369795,0.668543436496302
57342-05-9,0.046523419071811886,0.953476580928188
24140-98-5,0.13149390549458578,0.8685060945054143
22487-46-3,0.0,1.0
106017-08-7,0.4770963411724098,0.5229036588275902
1977-11-3,0.20238518656229718,0.7976148134377029
5786-21-0,0.06329458639609216,0.9367054136039078
1977-10-2,0.05063766912021764,0.9493623308797823
14052-80-3,0.10836385192149507,0.891636148078505
16339-07-4,0.19067084782231264,0.8093291521776873
63905-05-5,0.36297585493950246,0.6370241450604975
55-86-7,0.05568812734940486,0.9443118726505951
17780-75-5,0.0652997732047266,0.9347002267952734
1553-34-0,0.0,1.0
2975-36-2,0.09337935752372824,0.9066206424762718
1982-37-2,0.0986446152025723,0.9013553847974277
26786-32-3,0.27521585028109213,0.7247841497189079
31139-87-4,0.30419047628503276,0.6958095237149672
139886-24-1,0.2740794614772268,0.7259205385227732
23327-57-3,0.18937545133050387,0.8106245486694961
306-07-0,0.1289441459464575,0.8710558540535426
150433-14-0,0.6578358348674715,0.34216416513252845
24600-36-0,0.2642469507246251,0.7357530492753749
5060-56-0,0.1952972793220612,0.8047027206779387
19974-69-7,0.0637216193335341,0.936278380666466
22952-87-0,0.0,1.0
54-11-5,0.3174769868406045,0.6825230131593955
60634-70-0,0.06063387992018379,0.9393661200798161
54301-19-8,0.0,1.0
32033-21-9,0.22196071079179625,0.7780392892082038
74627-35-3,0.05885503594158351,0.9411449640584165
51473-23-5,0.057342948747826306,0.9426570512521737
116979-34-1,0.05306069998739698,0.9469393000126031
116979-31-8,0.0,1.0
116979-33-0,0.05810762177480471,0.9418923782251952
116979-30-7,0.0516985794125277,0.9483014205874722
24381-37-1,0.20848928214363768,0.7915107178563624
125-52-0,0.11702363255666048,0.8829763674433394
872-50-4,0.523369455636611,0.4766305443633891
93-90-3,0.184714415207916,0.8152855847920839
6232-56-0,0.5987437878934687,0.4012562121065314
88475-55-2,0.19586247310273633,0.8041375268972636
2079-00-7,0.46407057650406597,0.535929423495934
6903-79-3,0.45286675474922544,0.5471332452507747
27942-00-3,0.5514370079282838,0.4485629920717162
59-05-2,0.7882701957484708,0.21172980425152918
69-81-8,0.747429231824728,0.2525707681752719
68787-95-1,0.23666549557901972,0.7633345044209803
21820-82-6,0.0,1.0
153719-38-1,0.330508283830336,0.6694917161696641
153719-23-4,0.3428795760544234,0.6571204239455766
63906-70-7,0.3581448005604399,0.6418551994395602
3655-88-7,0.4238906047472609,0.5761093952527392
51026-28-9,0.31628981831381936,0.6837101816861807
13256-11-6,0.5444486861008552,0.4555513138991447
16339-16-5,0.12829178537516855,0.8717082146248314
13256-22-9,0.128443808038329,0.871556191961671
46948-72-5,0.5203035257562223,0.4796964742437778
67584-55-8,0.06878463416222504,0.931215365837775
4960-47-8,0.3557948811144997,0.6442051188855002
59756-60-4,0.27283307396048334,0.7271669260395167
63927-73-1,0.3374023918198241,0.6625976081801758
77639-70-4,0.6718632043750344,0.3281367956249655
132907-72-3,0.202882863653313,0.797117136346687
60-56-0,0.3343264766667065,0.6656735233332934
446-86-6,0.3944894791522139,0.6055105208477861
7560-83-0,0.44548469799850926,0.5545153020014907
132-17-2,0.22644980899394118,0.7735501910060587
2169-75-7,0.13760895435024623,0.8623910456497538
51-55-8,0.3574840268062056,0.6425159731937944
51460-26-5,0.8080231321009952,0.19197686789900476
80-77-3,0.3098234448644324,0.6901765551355676
5571-97-1,0.12218574385770652,0.8778142561422935
13131-19-6,0.4035015307449199,0.59649846925508
5432-28-0,0.4547872752994156,0.5452127247005845
346-18-9,0.8324419233333867,0.1675580766666133
135-07-9,0.6812403382687645,0.3187596617312355
1121-07-9,0.5577515736972732,0.4422484263027268
64057-88-1,0.05090603530870948,0.9490939646912904
63716-37-0,0.22554278350335938,0.7744572164966407
3543-75-7,0.3121329893754778,0.6878670106245223
80845-35-8,0.057776865091031374,0.9422231349089687
78467-28-4,0.05500626758463928,0.9449937324153607
78467-30-8,0.17744024925984253,0.8225597507401575
78483-93-9,0.11623141540858108,0.8837685845914189
7492-29-7,0.33339571455645683,0.6666042854435431
2011-67-8,0.30830339226973585,0.6916966077302641
1622-62-4,0.2684589155801227,0.7315410844198773
3900-31-0,0.4874232121193807,0.5125767878806192
5903-13-9,0.19641653967816136,0.8035834603218387
123172-56-5,0.9544716623100268,0.0455283376899733
123172-62-3,0.956186232998959,0.043813767001040956
123172-59-8,0.8227675479201702,0.1772324520798299
74859-42-0,0.4577193088630373,0.5422806911369628
63744-49-0,0.3116424693206833,0.6883575306793167
13993-65-2,0.13120175745833484,0.8687982425416652
124824-14-2,0.2012936051678324,0.7987063948321677
84542-20-1,0.1704260923672116,0.8295739076327883
84529-63-5,0.2118225291981355,0.7881774708018645
84529-59-9,0.15580154155471831,0.8441984584452816
64037-23-6,0.269649091879288,0.7303509081207119
37385-92-5,0.3975414289509308,0.6024585710490692
54903-63-8,0.8300666336968952,0.16993336630310485
123172-44-1,0.8340678463722491,0.165932153627751
54903-65-0,0.870829588361187,0.12917041163881313
5790-90-9,0.3533136477223279,0.646686352277672
1740-11-0,0.05698432625929491,0.9430156737407052
63755-05-5,0.2846384561035284,0.7153615438964717
20354-26-1,0.1999261796867735,0.8000738203132265
614-00-6,0.20471763753508582,0.7952823624649141
7431-19-8,0.13308089000702344,0.8669191099929766
99-80-9,0.21290056579204383,0.787099434207956
69781-06-2,0.27022507564090753,0.7297749243590924
16219-99-1,0.18410676542723126,0.8158932345727689
69658-91-9,0.1875081819863953,0.8124918180136047
25505-98-0,0.11993298779155538,0.8800670122084446
684-93-5,0.06307724209521098,0.9369227579047891
70-25-7,0.20375504560718619,0.7962449543928138
13860-69-0,0.2984958800554139,0.7015041199445861
80087-46-3,0.21962851876784695,0.780371481232153
80463-78-1,0.17873575805114428,0.8212642419488557
80087-19-0,0.1086997959371579,0.891300204062842
30034-03-8,1.0,0.0
1084-23-7,0.389752405097854,0.6102475949021459
2682-20-4,0.335054588433124,0.664945411566876
631-93-6,0.15586794979554103,0.844132050204459
34042-85-8,0.36616166255899,0.6338383374410099
59804-37-4,0.19473123547413723,0.8052687645258627
123253-06-5,0.1478972823340085,0.8521027176659915
123277-33-8,0.19126790189234416,0.8087320981076559
123253-02-1,0.1482799054414002,0.8517200945585999
90101-16-9,0.3348109260122684,0.6651890739877316
123277-34-9,0.3333524472331813,0.6666475527668186
39794-99-5,0.4160421031781045,0.5839578968218955
535-83-1,0.39989124898587647,0.6001087510141235
2447-54-3,0.2756610417652255,0.7243389582347745
14901-08-7,0.6513103836646091,0.3486896163353909
75-52-5,0.38782354184336926,0.6121764581566307
1420-40-2,0.3119669223600215,0.6880330776399786
60-26-4,0.21028051534475953,0.7897194846552406
69-27-2,0.279210607967942,0.7207893920320579
110528-94-4,0.7942549489816387,0.20574505101836138
13254-33-6,0.5919624962889942,0.4080375037110058
106966-25-0,0.6695884509302946,0.3304115490697054
32765-81-4,0.4463616826054146,0.5536383173945854
44992-01-0,0.33180287261818053,0.6681971273818196
51-83-2,0.3852523887176337,0.6147476112823663
987-78-0,0.6286168415401528,0.37138315845984715
999-81-5,0.47890868517223495,0.5210913148277652
2758-06-7,0.3844890833443203,0.6155109166556796
5110-69-0,0.3868297688299849,0.6131702311700151
6645-46-1,0.6747528628230595,0.32524713717694054
56-93-9,0.41752522493070304,0.582474775069297
107-43-7,0.4888904428828523,0.5111095571171477
76144-81-5,0.6418772302384312,0.35812276976156876
35035-05-3,0.4731020928053039,0.5268979071946962
15302-91-7,0.3465159115959301,0.6534840884040698
62-97-5,0.7153427681305508,0.2846572318694493
596-51-0,0.11745295871588654,0.8825470412841135
46830-22-2,0.7274039785471896,0.27259602145281037
561-43-3,0.21126025169192122,0.7887397483080788
13025-69-9,0.39597574450712164,0.6040242554928783
14652-09-6,0.2909337709951288,0.7090662290048712
4317-14-0,0.18656012259981936,0.8134398774001805
2747-31-1,0.3498916540583332,0.6501083459416669
3688-65-1,0.05485210908645634,0.9451478909135437
15351-05-0,0.06621192227352232,0.9337880777264778
30817-43-7,0.2042219315407488,0.7957780684592511
4269-88-9,0.44223442017086523,0.5577655798291348
144-12-7,0.20871278548383776,0.7912872145161622
21216-78-4,0.1369417340827206,0.8630582659172794
35425-83-3,0.0,1.0
71731-58-3,0.47539775639265786,0.5246022436073422
7529-22-8,0.3341606398835565,0.6658393601164435
302-70-5,0.2046062313871254,0.7953937686128746
101670-74-0,0.1921058899172665,0.8078941100827335
63516-07-4,0.17635741426279017,0.8236425857372099
63869-28-3,0.062086670375421205,0.9379133296245789
24815-24-5,0.31439210116630795,0.6856078988336921
50-55-5,0.40114187342525537,0.5988581265747447
1062-48-2,0.3937228272702344,0.6062771727297656
54110-25-7,0.34670052591451395,0.653299474085486
122185-09-5,0.7523763254597202,0.24762367454027975
1178-29-6,0.27619326238902103,0.7238067376109789
73573-42-9,0.24528358635108224,0.7547164136489177
6429-04-5,0.270497261210513,0.729502738789487
81182-04-9,0.24461771005569036,0.7553822899443097
4880-82-4,0.05710825460091757,0.9428917453990825
6879-02-3,0.12885477839085932,0.8711452216091407
122-10-1,0.17789352073535541,0.8221064792646446
1795-58-0,0.16248941169992176,0.8375105883000783
3700-89-8,0.12243763195312106,0.877562368046879
76541-72-5,0.06575668890920577,0.9342433110907943
690-49-3,0.1344070748612144,0.8655929251387856
3383-96-8,0.10815900261419346,0.8918409973858066
3356-57-8,0.09975567038286381,0.9002443296171362
1174-83-0,0.11540107132675853,0.8845989286732415
2782-70-9,0.0722162327259484,0.9277837672740517
5930-71-2,0.1919238127366938,0.8080761872633062
1185-55-3,0.6690624429470294,0.33093755705297057
208465-21-8,1.0,0.0
37894-46-5,0.8193230744418274,0.18067692555817258
1067-53-4,0.8328162894438045,0.16718371055619557
53808-87-0,0.27808962918873087,0.7219103708112691
58306-30-2,0.6789044761937058,0.3210955238062942
919-76-6,0.17037004232032021,0.8296299576796798
751-73-5,0.41744617815972135,0.5825538218402787
35543-24-9,0.06977815898638734,0.9302218410136126
41716-93-2,0.3806625821035749,0.6193374178964252
26328-04-1,0.310611907347592,0.689388092652408
82697-76-5,0.4530617214803569,0.5469382785196432
635-41-6,0.35754192481613906,0.6424580751838609
35619-65-9,0.4747747615108647,0.5252252384891354
5914-66-9,0.1904504572864097,0.8095495427135904
24050-58-6,0.4198102356918375,0.5801897643081625
1532-12-3,0.611152194664043,0.38884780533595686
102324-40-3,0.1906007173592758,0.8093992826407241
144740-53-4,1.0,0.0
101477-54-7,0.2687035863107613,0.7312964136892387
100596-38-1,0.810109975682672,0.18989002431732802
757-86-8,0.1253701761729566,0.8746298238270434
2778-04-3,0.0,1.0
15037-64-6,0.2440061809592248,0.7559938190407752
3581-11-1,0.1679102403374237,0.8320897596625763
950-37-8,0.20529451122682058,0.7947054887731795
2487-90-3,0.41773506286168915,0.5822649371383108
1760-24-3,0.6132239854967699,0.38677601450323
15396-00-6,0.5570470123801311,0.4429529876198689
2530-87-2,0.41006895590659526,0.5899310440934048
2996-92-1,0.38929176500385465,0.6107082349961455
121-45-9,0.47064438945496107,0.529355610545039
512-56-1,0.0,1.0
3069-29-2,0.5260305147031896,0.4739694852968104
18171-19-2,0.35715147417419546,0.6428485258258045
406679-89-8,0.38051660941109106,0.619483390588909
17865-32-6,0.5390991319991935,0.46090086800080654
3027-21-2,0.26742694797384686,0.7325730520261531
681-06-1,0.11670491144793482,0.8832950885520652
2587-90-8,0.05079734361525342,0.9492026563847465
4752-35-6,0.10870184628204727,0.8912981537179527
54473-43-7,0.10896333973240419,0.8910366602675959
3254-63-5,0.0,1.0
3070-16-4,0.056060516334159,0.9439394836658411
152-20-5,0.0,1.0
2953-29-9,0.1966081695196329,0.8033918304803671
6504-77-4,0.5302617999149216,0.46973820008507833
110-71-4,0.7383215336926912,0.2616784663073089
111-96-6,0.8938561963045952,0.1061438036954049
143-24-8,0.9403800405025329,0.05961995949746711
4431-83-8,0.8398625089070932,0.16013749109290673
71850-03-8,1.0,0.0
10232-93-6,0.6534221674715072,0.3465778325284929
117-82-8,0.9439213752894695,0.05607862471053051
3753-18-2,0.540710744664021,0.459289255335979
109-87-5,0.5557941306292424,0.4442058693707576
117428-22-5,0.48211503710554915,0.5178849628944507
131860-33-8,0.7426849332522489,0.2573150667477512
34758-84-4,0.32131096404177534,0.6786890359582247
1125-88-8,0.4588510674354814,0.5411489325645186
20627-73-0,0.31448029069781264,0.6855197093021873
81098-60-4,0.27841237809278224,0.7215876219072177
77402-03-0,0.402850139807686,0.597149860192314
106-79-6,0.9368500463038117,0.06314995369618835
627-93-0,0.8457395395685385,0.1542604604314614
106-65-0,0.7057208891199807,0.29427911088001946
1830-54-2,0.7203847752320062,0.2796152247679937
108-59-8,0.7332334326355522,0.26676656736444776
674773-12-7,0.6179369512983894,0.3820630487016107
111753-73-2,0.5406606153257753,0.4593393846742247
78967-07-4,0.522546095815075,0.4774539041849249
101-70-2,0.3510778014820167,0.6489221985179834
150-78-7,0.4651597752290711,0.534840224770929
96719-64-1,0.0,1.0
27318-87-2,0.3151822756442634,0.6848177243557366
93-02-7,0.6122648781203653,0.38773512187963477
74697-34-0,0.8794798771184454,0.1205201228815545
96719-51-6,0.0,1.0
89-39-4,0.5559129408761618,0.4440870591238382
2735-04-8,0.4654043075837965,0.5345956924162035
30544-68-4,0.23803914714731345,0.7619608528526866
98532-69-5,0.0,1.0
67990-05-0,0.942775866908724,0.05722413309127593
5355-16-8,0.36661297644552165,0.6333870235544785
7306-46-9,0.6075433160952513,0.3924566839047487
100093-45-6,0.6018557690999765,0.3981442309000235
82697-77-6,0.7104534878763948,0.2895465121236052
110488-70-5,0.43729221851473127,0.5627077814852687
81840-15-5,0.0,1.0
119-90-4,0.5358943353521813,0.4641056646478186
89427-14-5,0.0,1.0
4273-92-1,0.8584346379668762,0.1415653620331238
