CASRN,EPA_svm_mordred-1,EPA_svm_mordred-2,EPA_svm_mordred-3,EPA_svm_mordred-4
75096-86-5,0.06144510329721813,0.33592953675682996,0.503386695022309,0.09923866492364283
28789-80-2,0.1426070638489307,0.6872802539416039,0.1472549228916864,0.02285775931777879
123253-01-0,0.4649744501962756,0.2965561377288499,0.15278908519863169,0.08568032687624287
50539-80-5,0.18757426074559516,0.6598630462218371,0.14327763948058478,0.009285053551983068
62382-23-4,0.23033450240489378,0.3194981785252277,0.4254121884349185,0.02475513063495992
32891-29-5,0.07620123875895213,0.1818069565200727,0.5240560315607802,0.2179357731601951
50539-66-7,0.7642801228157314,0.1757747245226964,0.05221464909553832,0.0077305035660338774
50802-69-2,0.4819005437804508,0.3147912333024078,0.16261109543295002,0.04069712748419146
50673-10-4,0.7892266083629167,0.16636787503271516,0.035396543718947585,0.00900897288542033
50673-11-5,0.8192126945494819,0.1176253502153511,0.04894424553687906,0.01421770969828807
50539-76-9,0.226371458992117,0.2177245165233879,0.3287050742948807,0.22719895018961445
50673-06-8,0.2268966460984672,0.46607370319995434,0.24389212553524223,0.06313752516633614
37430-50-5,0.10688997415113972,0.582550721830699,0.23384698725329559,0.07671231676486587
84-83-3,0.04577429233575427,0.11390708305782221,0.7656048606048921,0.07471376400153153
123172-61-2,0.017867611624914858,0.05444046594436866,0.7953050623033813,0.13238686012733536
116337-62-3,0.013379545113605429,0.048056242241468324,0.8131618800508762,0.1254023325940499
116337-68-9,0.02521551533058836,0.05339655918295662,0.7751730726706092,0.1462148528158461
134605-64-4,0.02518697611669502,0.13368691290581247,0.6093640621674785,0.2317620488100138
127-48-0,0.13686608675935824,0.15991476306583943,0.49629489116811354,0.20692425900668918
71108-21-9,0.215125989521794,0.28504580811739255,0.3491356231855746,0.15069257917523912
22198-93-2,0.017169838536817816,0.2742508743566073,0.40196165905339315,0.30661762805318177
123886-70-4,0.027998785833041457,0.6947262485585097,0.24475453403911257,0.03252043156933647
123886-68-0,0.039234380102596424,0.48021569878705184,0.388302494568074,0.09224742654227763
123886-69-1,0.029841355905618858,0.6183309927211075,0.3044145551572778,0.047413096215995786
111038-47-2,0.044888864932427795,0.4926434757797008,0.3406240065151991,0.12184365277267208
15440-46-7,0.030293592322695167,0.0902004717626826,0.7068124319456884,0.17269350396893374
154825-97-5,0.02281270728881667,0.21481842006131174,0.6697734666412951,0.09259540600857638
123886-65-7,0.031025615826789418,0.560310830662936,0.36279460072165504,0.04586895278861955
57897-49-1,0.02261518814943307,0.191200497448243,0.6856054607705279,0.10057885363179653
123886-62-4,0.018656048203543753,0.18743966348751992,0.6673456474500481,0.1265586408588883
31652-69-4,0.17087962736951565,0.25560655434861046,0.4936199489751053,0.07989386930676828
6156-18-9,0.0666204233907133,0.1578690158892933,0.5412537973545508,0.23425676336544266
1646-75-9,0.0759998191767396,0.11619338514847707,0.7215435604893301,0.08626323518545316
71868-10-5,0.06505041519206065,0.4353976276862853,0.46911491008649026,0.03043704703516392
25841-41-2,0.026875539322989847,0.0706056257601085,0.2795784187468708,0.6229404161700305
3680-05-5,0.01316876390748523,0.0363243792872459,0.3585070360564389,0.5919998207488301
25841-38-7,0.05692993033931139,0.24134438743838524,0.3426824161985895,0.35904326602371406
42057-22-7,0.03402122820310505,0.08748473632725208,0.4087288584953617,0.46976517697428144
25841-43-4,0.05105861897097374,0.18895383156792267,0.4556927453146545,0.3042948041464488
163000-63-3,0.13915867374466662,0.1842832798907631,0.5198407527919946,0.15671729357257586
84170-74-1,0.031595044122424185,0.07033586483901934,0.2767129372076975,0.6213561538308596
17557-23-2,0.03275022132738028,0.09508691745283164,0.7469308971943024,0.12523196402548573
1471-52-9,0.07966986888183888,0.12301121880379914,0.6467599053910431,0.15055900692331883
98519-15-4,0.02874226119498754,0.08840355904703392,0.781465541467563,0.1013886382904157
98532-76-4,0.022550806407182513,0.08310948707411109,0.7871930188067172,0.10714668771198935
98532-77-5,0.026665214530430137,0.17522622774840077,0.678865848580078,0.1192427091410913
1755-97-1,0.10907755146995274,0.3075896241423305,0.4389163766573988,0.14441644773031764
23588-51-4,0.015066263811372504,0.15723004744776697,0.6949955537293498,0.1327081350115107
10232-92-5,0.0744462901256255,0.15145247117121077,0.47233797352905416,0.3017632651741095
81-13-0,0.03403786602323781,0.025343986552507573,0.6865557924446988,0.2540623549795556
81129-83-1,0.03426817285149494,0.15949603897378523,0.5507479594007354,0.25548782877398424
6362-80-7,0.017020039856019714,0.06390705619490293,0.7023404587238626,0.21673244522521476
2654-58-2,0.011386020233249264,0.22374964469799058,0.6256968525643098,0.13916748250445052
81777-89-1,0.010640145626021544,0.24292044779358596,0.6957084495367531,0.05073095704363945
1955-45-9,0.0165121885507762,0.11686770382455652,0.6674081159083667,0.19921199171630058
131983-72-7,0.03118680193280737,0.14880875375206767,0.7055568601700692,0.11444758414505557
10389-72-7,0.019303157592709473,0.26077749160274377,0.6983248335852865,0.021594517219260367
36981-93-8,0.04030058919438732,0.10282301065356883,0.8108963147986035,0.045980085353440336
51200-87-4,0.013548122988196132,0.27591492874522144,0.6673859412582046,0.04315100700837779
15214-89-8,0.10111259050565902,0.17430588485912799,0.5298436130405093,0.19473791159470324
24458-48-8,0.07498859347582536,0.30904388549746803,0.5696056933196234,0.04636182770708335
543-39-5,0.011031430734905678,0.08457853145302038,0.8104716145279205,0.0939184232841532
103-05-9,0.021018474825716487,0.025449159264337478,0.8274897588626039,0.1260426070473423
100-86-7,0.037287955486121106,0.18990865701848594,0.7178954756616326,0.054907911833760176
1320-94-1,0.018689967900228605,0.2727925251198681,0.6463798894996107,0.06213761748029278
50539-73-6,0.7802860562074246,0.13828817069684435,0.06442521965296655,0.017000553442764486
50539-74-7,0.6512172071720977,0.22116746731743991,0.09865051231546768,0.028964813194994894
99599-74-3,0.033918994267299135,0.1252316177655446,0.6829801618439245,0.1578692261232316
99599-78-7,0.037521582322872254,0.13201793386712507,0.6848484106263288,0.1456120731836738
558-30-5,0.03688674260093745,0.17015084867719257,0.6889695178178138,0.10399289090405658
2978-58-7,0.09551206493558022,0.2920199817372215,0.5558407133177773,0.056627240009421174
32889-48-8,0.04852218838568786,0.27318986719271826,0.5526077970890906,0.1256801473325035
115-19-5,0.03648008467678914,0.1643913975065901,0.6558683949067926,0.14326012290982798
80-04-6,0.01574415209992809,0.03756470181108148,0.5248514522654755,0.4218396938235147
564-94-3,0.021714035281455633,0.14361633079961192,0.6343463574029438,0.20032327651598902
127-91-3,0.023974276301786772,0.08500380608802002,0.7363937431033384,0.1546281745068547
101007-06-1,0.06537324578713871,0.2573119316336709,0.4624349510094048,0.21487987156978564
22431-62-5,0.030079790570357975,0.25111814120386183,0.5827344315926096,0.1360676366331705
58769-20-3,0.043921418201281204,0.5778244197512911,0.2584451222521472,0.11980903979528018
52645-53-1,0.026723902434769874,0.5846710630094759,0.2811886579350401,0.10741637662071434
75867-00-4,0.04226667032486561,0.17308968534599417,0.5909331116643626,0.1937105326647775
68359-37-5,0.03574208063013626,0.4834506926651077,0.2521179006534863,0.2286893260512697
80803-92-5,0.035710260472233725,0.4167888922828046,0.34437416945706684,0.2031266777878953
73611-02-6,0.05915626556055878,0.18353322048078666,0.5510697490081632,0.20624076495049123
79-92-5,0.025981033253256257,0.10422844829587903,0.5616073585330023,0.30818315991786266
128148-93-6,0.038841609800054,0.11432862792442366,0.5990735232513702,0.24775623902415242
132-98-9,0.01589898516575001,0.04535385321899171,0.6126653370022204,0.32608182461303825
15440-48-9,0.02471683374057616,0.0685587420312892,0.7883236329584399,0.11840079126969484
4800-94-6,0.012664168650186594,0.027080610855466765,0.21089621559469277,0.7493590048996538
4697-14-7,0.019734775287222096,0.04226460007391152,0.270978073609705,0.6670225510291612
35531-88-5,0.041005733500382405,0.11489856715734639,0.5262840789864976,0.3178116203557734
32887-01-7,0.04016472719239932,0.13880013408832476,0.4781664427027126,0.3428686960165633
39878-70-1,0.04377972015000408,0.12625438822032123,0.5499331509181151,0.28003274071155937
599-64-4,0.030303131262402236,0.28395433540190235,0.5900958611893682,0.09564667214632677
2444-90-8,0.015827877353429835,0.12123451667771015,0.6656815455714468,0.19725606039741292
901-44-0,0.00538052295573694,0.08042686269854543,0.8010044887516622,0.11318812559405522
13080-86-9,0.019674002641616426,0.13865705506320591,0.6570684361095516,0.18460050618562587
2089-46-5,0.21458625688080582,0.27253917965918123,0.4756141821064365,0.03726038135357627
1745-89-7,0.02276732223073444,0.10862681369014793,0.5966112062989901,0.27199465778012727
79-95-8,0.10741286208006622,0.2257634285402832,0.48293938634408046,0.18388432303557015
54-36-4,0.017419649491817478,0.21947314101588164,0.7026054034574847,0.06050180603481599
826-54-0,0.014556209496676369,0.14675078568547417,0.8172450609667314,0.02144794385111799
832088-68-3,0.04636364588913949,0.3116486945738913,0.5629221163188154,0.07906554321815412
63612-50-0,0.06255110604894445,0.09359823303416588,0.7348794976127155,0.10897116330417432
6440-58-0,0.05015825495889777,0.05223593683265583,0.6383431498007922,0.2592626584076542
118-52-5,0.12888123263016782,0.15325573464532063,0.608133635202081,0.10972939752243023
126-06-7,0.05737132896936003,0.11413702961215746,0.7388618735503859,0.08962976786809658
16079-88-2,0.04446063335909829,0.6996816841799052,0.22572960795708827,0.030128074503908704
7473-98-5,0.025976604816070795,0.3092568941673566,0.5668211984492678,0.09794530256730444
106797-53-9,0.006679187544060513,0.02301474726748134,0.47162887366654316,0.4986771915219151
80-15-9,0.018461676302913243,0.064164844133988,0.8744578623569075,0.04291561720619147
116337-60-1,0.02007754324090435,0.06950155089190797,0.8039089777672521,0.10651192809993541
116337-65-6,0.0396516643275671,0.06108637569959973,0.7771094537204636,0.12215250625236966
24201-58-9,0.02926985990613033,0.05731565094104976,0.43267113747057784,0.4807433516822424
41859-67-0,0.00899906783134402,0.10257807264495723,0.7742314680470942,0.11419139147660469
3771-19-5,0.016509319186612484,0.15157518145909402,0.7169656940007814,0.11494980535351192
42017-89-0,0.004631298434993107,0.0598102575912346,0.8793680796781969,0.05619036429557549
21550-30-1,0.005140346731023699,0.09925940944385424,0.7779003890842369,0.1176998547408854
69047-39-8,0.01504965995451773,0.04002838324030822,0.6725957544023183,0.2723262024028557
72558-82-8,0.02864880091254817,0.05928631191448943,0.41333110277014234,0.4987337844028199
63979-37-3,0.062715009829821,0.32622703748192267,0.5380068066135176,0.07305114607473837
64118-86-1,0.06199000607491411,0.28619076686830336,0.48763029764717003,0.1641889294096121
121776-33-8,0.0362650677180365,0.323741545258197,0.5201522660246658,0.11984112099910052
63883-18-1,0.08495959360719156,0.5452673915846357,0.3160001537800013,0.05377286102817153
4362-40-7,0.04640998034441895,0.2619069824820727,0.6006649045275465,0.09101813264596177
22791-26-0,0.1742628139107552,0.5987749657810649,0.2041921111385646,0.022770109169615343
22791-25-9,0.07102366231687277,0.43210536836582764,0.4292291647322124,0.06764180458508687
53-10-1,0.019440155055970017,0.06325080251007974,0.6803496459022097,0.23695939653174064
103335-54-2,0.043979263837128385,0.17071467655564515,0.5250643235143482,0.2602417360928785
159325-45-8,0.031309768716000275,0.13941110794764663,0.4862548341139572,0.34302428922239586
13647-35-3,0.06529411862385813,0.14329418392034796,0.5598810928145873,0.23153060464120623
53-43-0,0.010827200588270997,0.03512343369267105,0.8186871135520033,0.1353622521670547
1099-87-2,0.02491926793753953,0.08493352796995159,0.569406112033202,0.3207410920593065
905-30-6,0.02207948174445497,0.12203034530040492,0.6933261964888974,0.16256397646624254
2181-04-6,0.027048210165270606,0.027829328300897807,0.8647932953785596,0.08032916615527219
434-03-7,0.016332019305756583,0.048053054895629874,0.466977721677567,0.4686372041210464
17230-88-5,0.060846614749688804,0.15464234156914555,0.5961536686781925,0.18835737500297325
7004-95-7,0.7221407030452165,0.08614029834033465,0.14195595623255725,0.04976304238189171
6000-74-4,0.03371128513129415,0.04843403583066825,0.29762266726402903,0.6202320117740084
976-70-5,0.019781741629680934,0.04890706163474892,0.6827447795115758,0.24856641722399467
29069-24-7,0.05499031807685453,0.06486912392351932,0.4727800841478713,0.4073604738517547
20231-45-2,0.045098562929657776,0.11500280999207178,0.667441914960384,0.1724567121178863
20417-82-7,0.5044611290291336,0.38801369940034486,0.09339668529391579,0.014128486276605772
32385-11-8,0.030544957071417196,0.06250132983199248,0.267249657189789,0.6397040559068012
67814-76-0,0.022399780833236994,0.056674192562454324,0.28195358086443,0.6389724457398784
20417-84-9,0.7081594423079649,0.09830847951310814,0.17131725212056864,0.02221482605835812
154619-58-6,0.5092158451074126,0.38587437127369245,0.08092318944464859,0.023986594174246176
562-09-4,0.028240306049066646,0.7776383642808443,0.16182195531559057,0.03229937435449826
37106-99-3,0.09076024418015247,0.16458613957702667,0.5641098896415224,0.18054372660129858
154619-91-7,0.729582124094422,0.190716700145701,0.06094012479546944,0.018761050964407347
154619-64-4,0.79309942904038,0.1618756691252957,0.03583781103116468,0.009187090803159506
154619-56-4,0.6868147693177794,0.2576877909559442,0.044269347351761065,0.011228092374515357
154619-66-6,0.5680255190884121,0.30690581234473396,0.09528253387151549,0.029786134695338664
72150-17-5,0.05307644033809021,0.18184671708976824,0.6910734849091741,0.07400335766296764
7195-27-9,0.057439331557024444,0.15937333331120188,0.5204263720192636,0.2627609631125099
14641-96-4,0.024467114351531146,0.6773465258314317,0.2633035517739697,0.034882808043067697
28861-00-9,0.10047780501517556,0.14551704694531306,0.46023701023025326,0.2937681378092579
72-33-3,0.023332471955086063,0.06834904773560452,0.5455148772490821,0.3628036030602268
518-20-7,0.057022424539326697,0.42970003912075116,0.3924992390021958,0.1207782973377262
3032-55-1,0.042436637732523146,0.25399324424113884,0.6101059790276553,0.09346413899868289
822-48-0,0.0900202528667923,0.26582873688942477,0.5429394810126339,0.10121152923114902
18516-18-2,0.010398567637492266,0.06437868756661497,0.6381660961641806,0.2870566486317122
1123-25-7,0.09916896939439424,0.21906914227130642,0.5858602893862913,0.09590159894800769
4767-03-7,0.009438908980038248,0.05170521457355518,0.6324300403688102,0.3064258360775964
115-69-5,0.023032604719449155,0.057181431787383726,0.1491903936147819,0.770595569878385
3692-18-0,0.03167422323701037,0.14832003831327903,0.790334621566395,0.029671116883315658
2018-45-3,0.06279166890296663,0.05792037251359756,0.5224463839321173,0.35684157465131827
75219-61-3,0.024359594618514932,0.04161587295690327,0.5192786139970766,0.41474591842750524
105426-99-1,0.01610763643507355,0.039604547127221036,0.22910913123691132,0.7151786852007942
75219-46-4,0.021727368742065767,0.06761884908570494,0.3616322302132199,0.5490215519590095
52205-73-9,0.0528303144013953,0.11818762776566458,0.4996521546604417,0.3293299031724987
50-27-1,0.021256910219171584,0.03057643957266937,0.34422687016114173,0.6039397800470172
89786-04-9,0.03483806787113036,0.10442779448928084,0.4644577682671441,0.3962763693724446
24645-14-5,0.04010814553351845,0.5801969449358525,0.17755557827327148,0.2021393312573574
6147-37-1,0.02421467415672737,0.13080921183974412,0.6239517275032733,0.22102438650025513
1899-36-1,0.039272491176008055,0.14203584995510632,0.7705246340482271,0.048167024820658266
21981-33-9,0.05254921927514926,0.43432887085964467,0.3367491823895521,0.17637272747565394
3175-23-3,0.017327131704672396,0.08271963954139135,0.6431519211138045,0.2568013076401317
50471-44-8,0.02043965571497112,0.08274783864024311,0.7826778863838582,0.11413461926092777
2033-94-5,0.041769629906021115,0.26355050549060005,0.5880439333803489,0.10663593122302953
11034-31-4,0.545001423851953,0.14312116651683646,0.21138906679501945,0.10048834283619118
82203-23-4,0.06466316836333902,0.08447212709006517,0.6215976970420922,0.22926700750450363
27955-94-8,0.018859380122363736,0.1061485567504573,0.5323337047823659,0.34265835834481306
80-06-8,0.0054023517575306065,0.05863631098297891,0.6937853374590336,0.24217599980045681
72420-38-3,0.00521271086077473,0.04883153804718909,0.5826483912758288,0.3633073598162075
131807-57-3,0.014141407297945127,0.1801446706078888,0.5345260338597041,0.2711878882344615
127-20-8,0.0216803184694384,0.10623255929945978,0.7811922974726377,0.09089482475846389
136-25-4,0.02057827163724328,0.2876231316130608,0.47808541647295366,0.2137131802767422
1717-00-6,0.0783680335708463,0.19033350145249073,0.5372407518937253,0.19405771308293748
71-55-6,0.044090074863698266,0.25699100464427443,0.5488802216072386,0.1500386988847889
15208-16-9,0.02408128245202781,0.06132817571542367,0.2916705944180832,0.6229199474144652
3688-85-5,0.01962740545291735,0.12766821064766892,0.525821601520628,0.32688278237878593
1754-58-1,0.23801217867040064,0.4001831093714742,0.3103154129716607,0.0514892989864642
561-41-1,0.041284274492683945,0.2713623034427216,0.524413911197226,0.16293951086736838
23135-22-0,0.5799762527851297,0.2415362797353627,0.1277901966674311,0.050697270812076464
66357-35-5,0.06147112256384448,0.19591445047854747,0.6479083527492636,0.0947060742083437
76963-41-2,0.04992694428598767,0.15409526922745276,0.6766033016943155,0.11937448479224406
103628-48-4,0.04415351869972732,0.16480269297688152,0.6538480189326153,0.13719576939077568
23422-53-9,0.24800411655287208,0.37171985988107853,0.3565312037841255,0.023744819781923696
50335-55-2,0.04427373658349059,0.17471062947464386,0.7089402962455124,0.07207533769635341
3311-54-4,0.021771667989953756,0.08340182354944183,0.8114819954288807,0.08334451303172405
23504-07-6,0.1504482378077536,0.58647108812282,0.2325485185207834,0.0305321555486429
17289-49-5,0.04980511543095135,0.36699647806561064,0.502046338867547,0.08115206763589078
13256-32-1,0.10526773745028793,0.8071809453751105,0.05638858149278599,0.031162735681815455
6884-59-9,0.6107976699914838,0.2638051342318895,0.10535310881961861,0.020044086957008173
86360-33-0,0.03674296020372583,0.13998683699329334,0.6831927417411351,0.14007746106184552
49701-24-8,0.05018108521214985,0.616658975874165,0.2555590253752479,0.07760091353843729
1113-02-6,0.08084139096510802,0.5997213106419778,0.28533621517470253,0.03410108321821183
18278-44-9,0.08942558473685179,0.4588057127577129,0.42958576217741756,0.02218294032801765
3344-11-4,0.6513469809371888,0.2428909537231908,0.0998095273228316,0.005952538016789142
18188-17-5,0.0476388100237398,0.8560219746706171,0.0893149292583051,0.0070242860473381154
54708-68-8,0.01041767686486544,0.1409368560972802,0.739348573289389,0.10929689374846534
15037-58-8,0.31014829836569124,0.3173172697046361,0.355008326714928,0.01752610521474473
20253-72-9,0.02999031740897813,0.19282347151523097,0.7334341081602588,0.043752102915532005
16637-86-8,0.1652058354555798,0.5094583712391353,0.2833837925359239,0.04195200076936094
16960-40-0,0.20021918571416233,0.4071298545039908,0.37499764430516325,0.01765331547668372
1421-68-7,0.012766710829399033,0.04358656233951345,0.401448382027295,0.5421983448037923
140695-21-2,0.010949839850630678,0.03827259940057367,0.2880011725433755,0.6627763882054204
1225-55-4,0.03944413041390673,0.4496806584447017,0.45927411853514905,0.05160109260624224
10262-69-8,0.027281796944069167,0.19407159535731613,0.7035143994164389,0.07513220828217551
60070-44-2,0.03394067287030591,0.22973163287724188,0.6381262355247025,0.09820145872774981
60763-63-5,0.022763436435522956,0.3986652356158638,0.5113441868331151,0.06722714111549825
6291-84-5,0.007678640478052118,0.15785321910380518,0.8158526490008056,0.018615491417337038
693-05-0,0.2812306154791159,0.18562915221763374,0.48404127386984586,0.04909895843340461
54910-89-3,0.01969688127770494,0.16352416865367383,0.6808996692878415,0.13587928078078004
109-83-1,0.004454148319159557,0.1291958137689589,0.8163732433800299,0.04997679453185168
13055-76-0,0.016727864977074177,0.22705826822059766,0.6637562354682378,0.09245763133409061
61791-42-2,0.040512041124601696,0.20073178799161023,0.2680958727955604,0.49066029808822753
25756-29-0,0.02687484946687318,0.143595633761435,0.7980480926767602,0.03148142409493167
40137-22-2,0.009618562927364507,0.03528677233506507,0.46930261124139944,0.48579205349617083
14489-75-9,0.12285614114517535,0.5969346725749932,0.25576040673021855,0.02444877954961281
10085-81-1,0.03801860426759976,0.2483909818053656,0.6554691255894572,0.05812128833757722
123-39-7,0.02586464406700694,0.3605821012677717,0.57854074131156,0.035012513353661505
100-60-7,0.03621564929347074,0.37446067943628797,0.5513522599198721,0.037971411350369286
58-25-3,0.020771556306208416,0.08428916386328228,0.7378579563379376,0.15708132349257165
6330-25-2,0.12508611940399253,0.09373309357013843,0.7101153168121372,0.07106547021373147
100-61-8,0.09264452734689839,0.3224255888618437,0.5776247391882028,0.00730514460305542
100-15-2,0.02467254828809074,0.14080036920292355,0.7795333237458202,0.054993758763165534
5621-86-3,0.019293899751279302,0.17756600576839757,0.5030236611235324,0.3001164333567911
54903-59-2,0.016177843302911773,0.11613514121700132,0.7810866860832085,0.08660032939687819
123172-46-3,0.008452527670670472,0.08608539154179247,0.8871772093249497,0.01828487146258724
54903-60-5,0.011215205918460626,0.19097472018239536,0.5985231606587001,0.1992869132404437
63365-44-6,0.026048565701273424,0.03340541112774926,0.32180126702636425,0.618744756144613
1220-94-6,0.01997315335546787,0.14927441623653426,0.5726565465660655,0.2580958838419325
2475-46-9,0.016119862521135883,0.0499294994292385,0.2680947587284524,0.6658558793211734
27314-13-2,0.027317216837351204,0.13474412160001636,0.7469597181894043,0.09097894337322802
60439-52-3,0.043876962143678956,0.41167684856372583,0.44594564047456914,0.09850054881802639
101155-02-6,0.0175725295768337,0.2149832632649636,0.659787446826478,0.10765676033172439
63906-81-0,0.02354025712670796,0.09702343261924495,0.4860270368138142,0.3934092734402325
284462-37-9,0.012680070103378882,0.30625964316873394,0.6246842939666933,0.05637599276119407
757251-39-1,0.031895560545408694,0.13234105505332167,0.7746301769831461,0.06113320741812367
882167-77-3,0.01130983171168078,0.13736260772179143,0.7377133400877783,0.11361422047874938
1674-62-0,0.0352394087024283,0.160216425412575,0.6393729497834582,0.16517121610153843
598-52-7,0.3364353690398751,0.5217199625880865,0.11788179567104792,0.023962872700990526
165252-70-0,0.22957068391827112,0.28142619106629896,0.42046069073334097,0.06854243428208918
210880-92-5,0.0772119462439461,0.16665038932400877,0.6968779449281824,0.059259719503862454
3567-62-2,0.031031942415862407,0.07509610812708689,0.8009224255910546,0.09294952386599635
6610-29-3,0.659277438629149,0.18619312911954297,0.1334720204030692,0.02105741184823886
1966-58-1,0.058652040586819415,0.18824566912833912,0.7226207939228484,0.03048149636199323
1943-79-9,0.05383722299562552,0.386082143026857,0.5332188880441323,0.02686174593338487
13792-20-6,0.048561010165656414,0.16353323582823723,0.7649252836490565,0.022980470357049632
13792-24-0,0.09296304374399818,0.24824724854370941,0.6435488759960366,0.01524083171625588
3282-00-6,0.18540935777461842,0.43502399926458823,0.3405983431581975,0.03896829980259606
7070-71-5,0.08375986953632926,0.33980742472802683,0.41222072714721714,0.16421197858842693
6988-21-2,0.08146093772266028,0.6357025007742448,0.26287612435136676,0.019960437151728568
6842-34-8,0.3582013191567504,0.530647804063794,0.06167818365379732,0.04947269312565789
63-25-2,0.025789593755115404,0.6546666306644994,0.28419694524758166,0.03534683033280343
5721-72-2,0.07779361525683787,0.4714503505678685,0.3666311290902449,0.08412490508504863
3279-46-7,0.06869914827616518,0.5470473405618299,0.3435482264197705,0.04070528474223446
3942-54-9,0.13760299492351377,0.14876719349032408,0.6790328130838903,0.03459699850227194
13792-21-7,0.10578701646680284,0.22632696012427211,0.5547702625647736,0.11311576084415174
22791-23-7,0.10091892016887839,0.35736390659550354,0.5019651124240881,0.03975206081152989
24031-96-7,0.32454504285667574,0.3805139715939845,0.23215904145350152,0.06278194409583815
55391-34-9,0.6876678293547884,0.19822854965704412,0.09720577676852388,0.016897844219643552
1631-64-7,0.7478661287932169,0.19093513441814944,0.051305995965314155,0.009892740823319446
1867-66-9,0.015587598387904977,0.3261156593164359,0.6112174341318507,0.047079308163808856
7339-53-9,0.05464547569926477,0.450812581643987,0.3586740803107193,0.1358678623460287
130365-37-6,0.06712457720182606,0.6573110631931143,0.20204983338217566,0.07351452622288397
91893-37-7,0.8169822180734023,0.13724772398628668,0.0356197005120322,0.01015035742827908
84597-71-7,0.011354844806396947,0.10587982136992032,0.540040365634564,0.3427249681891187
63991-43-5,0.00752474257825092,0.06757816750134345,0.7721154892699408,0.15278160065046487
51068-60-1,0.08450864385972992,0.30384170795640586,0.42180081444357503,0.18984883374028902
8004-87-3,0.044882781206732496,0.632264526960506,0.2812352291886229,0.041617462644138195
34544-12-2,0.05173284105472602,0.21533688568925308,0.6862280035645864,0.046702269691435226
66952-49-6,0.09052168234858252,0.2822055376642506,0.46638417819234035,0.16088860179482709
624-83-9,0.058003936238701585,0.4193982299814363,0.44936527332649656,0.07323256045336554
54266-55-6,0.8387566042053173,0.12130921146048448,0.03169623607429438,0.008237948259903847
54266-44-3,0.7805316328800362,0.15281260023899054,0.050246568791869645,0.01640919808910353
16033-21-9,0.15728752093706416,0.5697966071938453,0.2621766246153276,0.010739247253762867
40643-39-8,0.039934042423735334,0.10441160116661088,0.8238296156624381,0.0318247407472159
40843-82-1,0.029265471233575344,0.797175560272193,0.16531733533703788,0.008241633157193758
40643-36-5,0.04522513603022907,0.6494772023082854,0.28255961538577296,0.022738046275712482
152-16-9,0.14762695993271488,0.19164254534047254,0.4573483205414955,0.20338217418531723
90-72-2,0.04214446384823805,0.32923614192351697,0.544884329019764,0.08373506520848122
112881-58-0,0.06886681392419983,0.1798728524050988,0.5332248461124616,0.21803548755823987
645-05-6,0.06918235638952604,0.2352847011481813,0.4900319124092358,0.20550103005305656
15112-89-7,0.05911267944766221,0.18488501359609846,0.506566015793388,0.2494362911628515
548-62-9,0.05040542872381516,0.670011899140884,0.23325442656603396,0.04632824556926712
6711-48-4,0.020024466551920164,0.21070712338388387,0.7260927372453565,0.043175672818839494
110-95-2,0.02252068822948186,0.26677741701657665,0.6739933057880354,0.036708588965906085
110-18-9,0.034247061566012996,0.09292113906168943,0.7852597138383118,0.08757208553398596
74758-19-3,0.023042327598821463,0.11901556265015613,0.7479336865917314,0.11000842315929096
132050-00-1,0.045181864093258146,0.5272349715119691,0.30350086390917536,0.12408230048559742
61-73-4,0.08109721933851,0.20144595732883883,0.568058225343899,0.1493985979887525
2782-91-4,0.041908062580097806,0.3097498108250282,0.5763198266557971,0.07202229993907691
5836-23-7,0.06550180977293901,0.21262459839712308,0.5046657923255141,0.21720779950442393
137-26-8,0.05120305510341217,0.23927792021151761,0.5781022393542906,0.13141678533077958
1031-47-6,0.15265528642593634,0.30082407677978734,0.4511754818555561,0.09534515493872013
115-26-4,0.12600450279820313,0.1730231453875477,0.5244341786796267,0.17653817313462242
1703-48-6,0.026660829157121087,0.20798371605707736,0.6876554936506747,0.07769996113512663
75-50-3,0.14334071637031437,0.12115036038834746,0.5751125617720939,0.16039636146924455
60662-16-0,0.03693741130549425,0.1652361640530191,0.7065425980679334,0.09128382657355319
36104-80-0,0.021580281931210823,0.08070779873062638,0.6157298256592295,0.2819820936789331
51235-04-2,0.10000710082862713,0.1957864960161548,0.6286904816395221,0.07551592151569585
80464-05-7,0.014181864731341694,0.1156540066549187,0.7769997221195132,0.09316440649422628
3475-63-6,0.11408664864996447,0.651313156525513,0.1697126538619979,0.06488754096252476
16339-14-3,0.30548625376046723,0.4430798455638188,0.20777568406245084,0.043658216613263204
437-74-1,0.029698856606214064,0.1655416411645215,0.6892156491429863,0.11554385308627782
157309-18-7,0.019018781654742176,0.1785423512661808,0.6510474775100825,0.1513913895689939
161559-34-8,0.016792598991640473,0.30519312042539687,0.6380774300931568,0.03993685048980568
58-08-2,0.026332611293527586,0.10991928532643788,0.7862930152452755,0.07745508813475939
5426-89-1,0.029866525904066264,0.09860678235337143,0.7562778438523317,0.11524884789023056
5415-44-1,0.03915892460107978,0.40646623325617276,0.46457414212926856,0.08980070001347912
15876-67-2,0.054026396795287895,0.15219467542713386,0.6138901630209823,0.17988876475659593
101-26-8,0.32992659874658126,0.529796770984966,0.0858787592987265,0.05439787096972636
114-80-7,0.6757166502780452,0.11723223247182335,0.17321106503388145,0.03384005221624965
