CASRN,LD50_RF_ecfp6bits
142-22-3,0.715168064780719
2179-57-9,0.5927876042220259
3917-15-5,0.8015667886293271
106-99-0,0.6996353117442151
110-26-9,0.8817782401440927
13048-33-4,0.9389737242282937
1070-70-8,0.8763660603171725
17831-71-9,0.7306121456788595
1680-21-3,0.8078129777467442
4074-88-8,0.7749472270006971
52408-42-1,0.9293276388688185
4074-90-2,0.8288261101994449
627-51-0,0.648913937892065
26750-50-5,0.7373362888941609
77-77-0,0.7697447834941742
126-99-8,0.5602561344142518
112-38-9,1.0100904193575706
591-80-0,0.972106034401215
39716-58-0,0.6515816228783541
4255-24-7,0.6627528278061912
300-57-2,0.7532290066270269
302-34-1,0.4309035393053755
10017-11-5,0.6939679681740819
109-57-9,0.1420633611002865
19876-05-2,0.6347275227220449
13973-71-2,0.5149589546516895
25646-22-4,-0.022216491066983483
25646-24-6,0.2021539669677554
57-06-7,0.5195297090956236
5834-97-9,0.6988883421899147
152-02-3,0.19722256535970734
57-29-4,0.12802223058156603
107-18-6,0.9516698833386403
111-45-5,0.9246079548216439
106-92-3,0.7141755101782955
1838-59-1,0.7543522971589184
35554-44-0,0.5941284643252038
2705-87-5,0.6588721521760015
13361-32-5,0.5092136983444401
4728-82-9,0.6939231475479615
1797-74-6,0.7114291463368262
14520-53-7,0.7777534948888291
63887-17-2,0.7764916549618907
22131-79-9,0.45832512243950174
1866-31-5,0.8880283210027028
27605-76-1,0.49121328121318714
2937-50-0,0.5217708756334182
3571-74-2,0.44995828267406457
64057-58-5,0.4604968317252097
106-95-6,0.5348717668187725
556-56-9,0.6694233511309159
107-02-8,0.8410259133937457
107-13-1,0.5365480475770171
100-40-3,0.6956651637644381
3048-64-4,0.6680083074038666
60643-86-9,0.8692224135276726
27451-36-1,0.5747804788588531
5809-59-6,0.5195099933503836
3984-22-3,0.7189869101239539
100-42-5,0.7780909308493168
2653-39-6,0.7681320988092317
2039-85-2,0.5923706435792474
2039-87-4,0.661510345270014
100-69-6,0.7439624162933695
32630-50-5,0.7872974611262215
2852-07-5,0.562473209898732
79-06-1,0.8464090160289686
924-42-5,0.9365624593832527
2210-24-4,0.8549235113402808
34443-04-4,0.8577381159042712
106-71-8,0.6760266508191591
13641-96-8,0.6834414444375781
84732-27-4,0.6816507663739375
2206-89-5,0.10703274876403968
106-90-1,0.7392648090870533
593-67-9,0.799701015514073
13162-05-5,0.7739804489810068
929-37-3,1.265729180125204
16801-19-7,0.7594217980229382
110-75-8,0.28744591216654347
692-45-5,0.8804742578667707
769-78-8,0.9187546042927496
115-98-0,0.13464357093683266
75-01-4,0.6354450407379044
593-60-2,0.5104033415603969
78-88-6,0.48083648547954416
77174-66-4,0.4653809969723985
35326-33-1,0.9380246385320975
96250-37-2,0.6340652422350286
921-09-5,0.4749988698389017
75-35-4,0.608524518013426
50-00-0,0.777851961766879
30699-99-1,0.6208193211714264
2396-63-6,0.6931987572053061
6900-06-7,0.9042874495041251
76379-66-3,1.021611951751564
52465-42-6,0.5019681045948303
107-19-7,0.7749374388650687
139886-21-8,0.33160122791527635
624-65-7,0.4301006798049255
74782-23-3,0.4615151238944006
471-25-0,0.744671450909103
126-52-3,0.5672868461905413
93105-81-8,0.7504109390415638
4035-89-6,0.6155106101260874
13516-27-3,0.7897397720401196
58-32-2,0.6116308025665965
123-69-3,0.6992538433862459
6724-53-4,0.677322284039271
97755-90-3,0.12251766001400288
1532-06-5,0.8342645819698823
16069-36-6,0.8309674186867596
947-04-6,0.7938347132352673
143-23-7,0.66551852633732
965-40-2,1.0156889758041288
52-49-3,0.27658786259054935
1169-26-2,0.2682185954899923
3365-99-9,0.3431805277151735
27014-42-2,0.8764573450964452
3386-18-3,1.4008607988044606
1212-29-9,0.5624531464829147
4979-32-2,0.4700172345390263
84-61-7,0.7897982724547418
129273-38-7,0.3500279793531083
98043-60-8,0.14405031858574566
87691-92-7,0.2846759624576622
64-60-8,0.22412371953914434
37027-56-8,0.7731991905325223
956-90-1,0.3308432568250051
10310-38-0,0.6246915461183048
135991-95-6,0.38732471393495743
90-42-6,0.7458575796454116
4471-27-6,0.8392916634302492
925-83-7,0.89499534926547
111-20-6,1.1268154612286707
1120-10-1,0.8297012849718924
1561-48-4,0.5371700863565295
7300-34-7,0.920602510191755
55-65-2,0.6306647715964734
38357-93-6,0.2708110431068416
20917-50-4,0.6377830447956364
90-39-1,0.3535438945587631
112457-95-1,0.26140887173709193
1532-14-5,0.5898055611643962
91-17-8,0.7251143178836336
142852-51-5,0.18527484141515566
2164-08-1,0.6387828157502008
70907-61-8,0.324110498313291
6837-24-7,0.8014739564676037
13071-27-7,0.4527036990573259
4500-29-2,0.826565831313162
3194-36-3,0.6018739267986415
4246-51-9,0.9803498154504233
91893-36-6,-0.18817479927720698
52-46-0,0.600521802684314
60563-10-2,0.4517101413892164
6056-11-7,0.3316706442595486
2615-15-8,1.4099793665819307
17455-13-9,0.9144875934666229
26248-87-3,0.30802156073346504
110-82-7,0.8663485138711585
629-40-3,0.793282569994737
75224-39-4,0.38769076109216477
28998-48-3,0.40268600571016644
1572-55-0,0.5841347477905638
72239-35-1,0.38131356356238394
32808-51-8,0.15323410610816657
10018-78-7,1.038086336948947
4323-43-7,0.3933023632500804
42839-36-1,0.5049479553913748
2842-38-8,0.9538804645283734
13010-47-4,-0.046224972513696214
80834-52-2,0.16605315966917059
80834-50-0,0.17034881068288157
929-17-9,1.0299808270276691
80834-79-3,0.37023803309018566
49830-98-0,0.39088212124867366
821-57-8,0.8310047674638319
4067-16-7,0.7877590110513604
10563-26-5,0.7903555690489158
124-09-4,0.7361087921780874
111-49-9,0.8320063485176378
55-56-1,0.37797643969874894
822-06-0,0.7218791093386491
315-72-0,0.5081907521774537
19824-89-6,0.357561576322358
132449-89-9,0.2999720691834922
22089-22-1,0.012028317757840024
14984-68-0,0.26093132315678014
4544-15-4,0.38344658634004714
4856-87-5,0.4615258232603158
100482-70-0,0.39501049124821574
629-11-8,1.248825161905711
33100-27-5,0.8549203261305499
2163-00-0,0.49226759123777347
287-92-3,0.8681033502133012
6483-15-4,0.5239656156883615
80834-72-6,0.16860740453029366
80834-58-8,0.20659375948348493
2413-38-9,0.32899765716820367
633-59-0,0.26317254202998175
2432-74-8,0.7269274805522602
37872-62-1,0.6854343092810189
5124-30-1,0.5910587351122385
24771-52-6,0.5866812779559687
4430-31-3,0.7270434945413828
2062-78-4,0.2809886874241934
33433-85-1,0.29805296925005903
57648-21-2,0.24767590187474275
19668-15-6,0.13978437818780862
2127-01-7,0.46397251939606016
940-69-2,0.6841043600276063
62-46-4,0.93364000820089
84-04-8,0.2226659141212225
57808-66-9,0.31172589776403087
62987-05-7,0.5522058475835419
59330-98-2,0.3053753820602488
131-89-5,0.28192400734957757
98-89-5,0.90287331703516
49665-58-9,0.5780511164936563
95-33-0,0.5015568097282626
139-05-9,0.8270320761774854
2211-66-7,0.5331079849329539
3173-53-3,0.6005604299039222
963-03-1,0.4987024630900421
108-93-0,0.7952132352427193
25485-88-5,0.7416896763420471
1124-54-5,0.9592482089922546
17796-82-6,0.5419008974529208
2438-38-2,0.7008739265089947
26864-56-2,0.12423733135109599
63918-29-6,0.5085840850736177
2055-44-9,0.3547104186295264
688-78-8,0.2654764530756935
892-01-3,0.5520244837653603
80834-48-6,0.1712429612583466
80834-54-4,0.13729469666671829
3715-90-0,0.3042985186043877
305-03-3,0.23375760031573092
111-16-0,1.1101495892963913
7009-49-6,0.8594864995026721
52-86-8,0.0915515477637281
17230-87-4,-0.074587160357994
2354-61-2,0.17104727380674978
1649-18-9,0.2693920839855297
6115-97-5,0.3947459659206522
66839-99-4,0.04829344442939545
54-95-5,0.5983562781620922
502-44-3,0.7219137547415636
63451-45-6,0.15866086288897205
2409-19-0,0.6460349086644778
83335-32-4,0.4425747684745029
931-97-5,0.6369056078419794
123-00-2,0.7659110089674088
70476-82-3,0.8566643712768349
108552-93-8,0.41448439678671034
6055-19-2,-0.057610615598939596
3778-73-2,0.10483070524565678
60607-34-3,0.41621824307013244
525-26-8,0.326669514321329
16470-24-9,0.9493817833627668
6425-08-7,0.5034943259081144
16090-02-1,0.6697091850694726
103-34-4,0.6743939500244083
16131-53-6,0.6692820658874666
32226-69-0,0.38889109009732087
94-62-2,0.40129283262177234
38304-91-5,0.5375104589726148
14052-74-5,0.3537351556267154
631-41-4,0.9877294024955694
101670-73-9,0.043340904262820015
5343-92-0,1.172281163938258
36366-93-5,0.9362626442467843
294-93-9,0.8549203261305499
14187-32-7,0.6751204173140812
14663-71-9,-0.5056814215339642
4904-61-4,0.8186012132870061
61788-32-7,0.3222244072842037
110-83-8,0.8427809182634803
80834-60-2,0.21056774785555055
80834-55-5,0.21039157757149035
548-73-2,0.27233969536672664
709-08-0,0.7095500491730334
5264-33-5,0.9290516026748723
65216-94-6,0.6157543971267048
27724-96-5,0.6563616045470098
16590-41-3,0.09836259690226115
61361-38-4,0.36405804106662487
2425-79-8,0.9800392357842189
742-20-1,0.5018861879244326
27114-11-0,0.2815903227629883
26844-12-2,0.27189511344215495
5766-48-3,0.21140051137970742
106-69-4,1.2388471506688472
85-42-7,0.6446757448381857
63716-34-7,0.42461359422225914
20757-80-6,0.5502494688796619
19843-73-3,0.6423973230386424
522-48-5,0.29751918907590347
2312-73-4,0.29385025179074525
21491-20-3,0.4744154364131167
34920-64-4,0.49313287389458865
66364-74-7,0.25129084333242424
51773-92-3,0.28260293903210293
76487-48-4,0.08146806165997311
71-78-3,0.33221905927930345
102071-30-7,0.2875649683533564
40507-80-0,0.22318319629408598
1163-36-6,0.4029973376043157
74789-64-3,0.2496376979253513
10193-95-0,0.6570095361666455
942-01-8,0.547918263009431
64057-91-6,0.5802810301356702
1079-26-1,0.6255893384732233
63979-41-9,0.45877730231073355
321-64-2,0.5182191127228947
4726-93-6,0.8962278383995523
23205-23-4,0.3959140010350026
32527-55-2,0.41161296949099246
3445-11-2,0.9068753751614916
28782-42-5,0.09639142536052964
52-52-8,0.7622168168349782
107-72-2,0.6116050602897043
4097-89-6,0.8136168633479968
110-60-1,0.8251428987949001
1965-29-3,1.0511453959323513
140-31-8,0.5475308060690781
20537-88-6,0.02649856791438661
2038-03-1,0.8255561976369675
505-66-8,0.6135301492149537
123-75-1,0.7044829430223181
77162-70-0,-0.056595219465854885
36350-95-5,0.3996329931182986
94011-82-2,0.4371051481333812
71320-77-9,0.3344463066895273
4719-04-4,0.9213611405360936
51-18-3,0.7224515625371862
545-55-1,0.47143686420558134
52-24-4,0.27487295257029054
4415-51-4,0.2669234088902607
102-71-6,0.9546091688107269
622-40-2,0.9243909925707092
5928-69-8,0.41626988348659777
1798-49-8,0.3652948987956609
86827-84-1,0.281454309265594
555-77-1,0.014643258705807974
55837-27-9,0.49936680007350664
14052-77-8,0.3531893530801382
40575-34-6,0.33075656933704023
631-27-6,0.5578948912509455
930-55-2,0.4449635137377251
112-27-6,1.3638209420105563
111-22-8,0.8137629445245367
112-26-5,0.31514825090157655
10138-79-1,0.27340750246733875
140-08-9,0.24446384469371799
115-96-8,0.23070214943458492
10235-09-3,-0.13086868642659055
109-99-9,0.9103701319615516
126-33-0,0.7219588190131727
1820-50-4,0.5245177683050408
111-30-8,1.0357661638711142
1339119-15-1,0.7839721943882045
141-31-1,1.0253095370499767
30484-77-6,0.3821184999919351
4425-97-2,0.5930892337876547
111-94-4,0.7825807913072101
1656-48-0,0.9698970615206948
111-97-7,0.5208156307280729
59894-87-0,0.2704808528456195
1071-27-8,0.5976346526335035
2386-87-0,0.6071106854056779
2579-20-6,0.7150814501372396
2549-93-1,0.7597077519083418
10347-54-3,0.6760071987210156
13909-13-2,-0.001127962495694513
78718-52-2,0.5904347321041761
195252-21-2,0.38190963693709484
195252-40-5,0.2010758446965014
29216-28-2,0.31735114563966627
3385-21-5,0.8064545476903802
1076-97-7,0.96120892305704
78945-53-6,0.43803183654404415
13560-89-9,0.12431737823103418
6522-21-0,0.5888971654167661
195252-29-0,0.480973854964096
23239-75-0,0.43599301207289
75259-63-1,0.3332045082780561
10447-38-8,0.2696449841733017
7348-26-7,0.480965682124012
69581-33-5,0.4191062782986749
30007-39-7,0.46440930780051076
68-91-7,0.3549763504440877
56903-65-2,0.43549500755466775
56485-47-3,0.6493801582512131
1798-50-1,0.3967671159051038
91595-86-7,0.35194386920461357
73771-25-2,0.670999251927242
13887-56-4,0.5184180683987213
16568-66-4,0.39639758302682565
77145-61-0,0.33801457521323014
93181-85-2,0.3812286023136613
17902-23-7,0.42789107580532315
14697-46-2,1.2751598226121073
97-99-4,0.9308088931675768
857-95-4,0.1641224357646856
5836-29-3,-0.28019569263689403
529-33-9,0.5859086449791637
102676-31-3,0.4709122734033796
3184-13-2,1.063640663305523
7531-52-4,0.7439483189343438
1119-34-2,0.8756680623479198
121771-84-4,0.3959823354163993
139-89-9,0.8811359868423498
57369-32-1,0.4951663418070879
4425-95-0,0.6855806170774678
34161-23-4,0.41991930740439587
111-17-1,0.9263372066983855
5837-68-3,0.5163831859387036
1470-94-6,0.5984855540088938
110-94-1,1.084927329978295
108-55-4,0.8757495711237397
51505-90-9,0.7379949864646401
36329-36-9,0.33236293644119386
91893-39-9,-0.030302178605939537
34790-06-2,0.49720387198812327
616-45-5,0.8725874554219374
532-12-7,0.47283698960540543
62666-20-0,0.38099965215392534
19395-78-9,0.4386009173426396
41716-84-1,0.28906151927697427
56368-47-9,0.5781623978168989
79276-58-7,0.5127964328242566
88909-96-0,0.5647734688083372
52637-01-1,0.7145027038630984
104-64-3,0.8600173009471002
673-31-4,0.9251361655199489
94-82-6,0.5629338072365098
4635-59-0,0.3889783571359106
27959-26-8,0.6596617838538963
63638-93-7,0.33354859912371454
56-17-7,0.5536097647811699
111-41-1,1.0424073659095299
110-85-0,0.7061675684494242
841-77-0,0.4389552283387233
92-54-6,0.4593484875599674
95884-49-4,0.2598976223914812
61655-58-1,0.32006604240093206
14028-44-5,0.13653100006297983
5632-47-3,0.4719021998644521
111-42-2,1.1397623776281578
110-91-8,0.8184633316282164
91893-35-5,-0.28822276282421216
26644-46-2,0.5564484954361386
140-79-4,0.693741230790341
4110-66-1,0.316165607031282
1072-52-2,0.9282471826315266
120-07-0,0.9037198806706089
92-00-2,0.6305331025635391
1116-54-7,0.8782692689781282
77129-82-9,0.3670909875321453
35627-29-3,0.705802525045542
60029-23-4,0.646777356093663
92-53-5,0.5250362800512489
108001-60-1,0.3939638462603187
59-89-2,0.7982586402280339
17688-68-5,0.44943186059147994
25182-84-7,1.0410810441561196
111-46-6,1.2239564514705004
111-48-8,0.8505628646642847
1892-29-1,1.0029303494612107
504-63-2,1.1225744439185428
10099-72-6,1.1715242290434025
30544-47-9,0.4219873749287134
19721-22-3,1.1061980642594744
111-91-1,0.24451099415123406
123-91-1,0.8636380544520658
120-55-8,1.10766393378358
15980-15-1,0.7952315449344187
53061-10-2,0.2664887757830589
63917-06-6,0.21448590342280247
6279-87-4,0.6372467088720004
1070-42-4,0.20266125097053778
5266-08-0,0.002741821785887903
311-44-4,-0.5867240009705704
2451-86-7,1.1039681939684156
1120-71-4,0.7129406638173988
287-29-6,0.8066600503133213
2550-06-3,0.4339408187901324
505-60-2,0.32956792793630774
100-45-8,0.7047948837875739
64011-70-7,0.42972676250692904
4771-80-6,0.8980431959203968
10137-69-6,0.6988409578396629
13042-02-9,0.6544173098097591
4488-57-7,0.7137388875758384
57-24-9,-0.09159207897056935
65043-22-3,0.48899417419991104
4781-76-4,0.8837465407276406
100-73-2,0.8397640712998317
63915-63-9,0.3305393020258108
110-61-2,0.7159627957313331
1075-76-9,0.7157609118751718
75696-02-5,0.4810069512577507
109-78-4,0.7621384138655902
1071-22-3,0.5588565665756667
542-76-7,0.3079978716169251
26896-48-0,0.8174169348942868
14370-50-4,0.7057282796718894
13887-61-1,0.7054901180123141
23657-27-4,0.792992364765004
35944-73-1,0.6002924318841111
97901-22-9,0.5180614574311063
63007-70-5,0.4794956116773942
25967-29-7,0.4680582095789332
23887-48-1,0.4789052098771721
78246-49-8,0.35130789936380696
20123-68-6,0.5048873301122909
33453-19-9,0.39422837607239597
7346-91-0,0.46920825334735505
64872-77-1,0.36369048321164305
114654-31-8,0.42055266785495027
884-49-1,0.4382604112321457
14008-53-8,0.5316014478299461
2589-15-3,0.032424298755651136
145-73-3,0.8546945464762763
2759-71-9,0.5228439651420241
765-30-0,0.7877599237057948
81356-60-7,0.5380854015530537
86393-33-1,0.3958693046854246
32773-59-4,0.5217062987868941
3544-94-3,0.5583297189911709
521284-22-0,0.6743527292211646
7545-48-4,0.5865253612467733
101-49-5,0.5341521287193883
56461-33-7,0.5040894945971235
100678-32-8,0.2506987719808488
30914-89-7,0.31397883987319664
74103-07-4,0.48791433060125483
1331-07-3,0.8181449316652188
88485-37-4,0.4463270631881559
29050-11-1,0.44693746118986255
55316-22-8,0.5029816933922194
57-96-5,0.37257067475333794
114686-12-3,0.41285257226434735
102-20-5,0.7968552368841669
51-12-7,0.5813753218658234
59-97-2,0.3083871844984207
5144-52-5,0.38225335200714283
372-77-0,0.10163906297227998
123-81-9,0.7395611132247055
4301-50-2,0.33728621243598833
76824-35-6,0.49499375657115613
103-29-7,0.8067680000624025
7199-29-3,0.5416680019505332
53597-27-6,0.421740763546382
119-84-6,0.5194531391544246
36330-85-5,0.515288886211952
38873-55-1,0.4654926296087579
123-56-8,0.86046487671129
23249-97-0,0.6477842153349751
23093-94-9,0.6401641216844295
23093-93-8,0.5375662070634875
21256-18-8,0.49023820516157973
24096-53-5,0.6809303623152768
108-30-5,0.8602022237179227
5029-46-9,0.6165379330952125
53894-28-3,0.6979200417397906
62-31-7,0.7350093807411414
61361-60-2,0.442679589240418
56538-00-2,0.09335371656167124
72239-33-9,0.2980824214411618
55458-76-9,0.7142188738770993
51-71-8,0.7453750503241688
59128-97-1,0.3441312880479167
24166-13-0,0.44886280205014123
94776-91-7,0.36888120136221536
111988-49-9,0.365458681129452
100199-60-8,0.6479138320686404
7633-57-0,0.4737897244854309
97174-79-3,0.5804490146414418
180793-94-6,0.34930666905427327
92-43-3,0.5851914427061872
2121-12-2,0.5212729372758926
622-08-2,0.7758554081365132
103-74-2,0.8477560518470046
104-62-1,0.9176280758924401
103-53-7,1.0457119151398808
124428-11-1,0.5526807351377712
94-47-3,1.0885968915717268
37795-69-0,0.5678401853563093
940-41-0,0.7825024178876441
35250-53-4,0.7086573474274627
59375-68-7,0.23764068075887576
4871-71-0,0.5544857446306357
103-63-9,0.6727302715996416
113136-77-9,0.5436374901507832
60207-31-0,0.4734471428850802
1070-78-6,0.34605951890265046
2043-57-4,0.2874570528801608
19201-32-2,0.5867259285584435
141-43-5,1.1319066321430298
33545-23-2,0.9885223506625174
10042-77-0,0.727005350561239
151-56-4,0.8133711219871854
5782-83-2,0.5475330349628725
96-45-7,0.4733471017535938
73218-79-8,0.3000530175557488
61-57-4,0.6223930522479392
24207-38-3,0.8698197285394834
65141-46-0,0.7102671935642335
96-53-7,0.4689786073635796
3566-10-7,0.6623984769531889
557-30-2,0.6808396832700451
80026-34-2,0.34278970280754456
33813-20-6,0.32515649111263095
26859-72-3,0.047987944830285435
22232-71-9,0.10751685192428838
27097-43-4,0.014123079499247225
23915-26-6,-0.07323682810168415
39884-52-1,0.6143447766136022
73870-33-4,0.5352279848661555
40762-15-0,0.623968859496701
34929-08-3,0.4295675845126296
107-21-1,1.0138198402645318
122-99-6,0.8867748515203019
3833-54-3,0.8262471994957703
120-67-2,0.6286156084450799
2122-77-2,0.5911172100837532
371-62-0,0.6080216115619126
60-24-2,1.0416316001278296
80303-93-1,0.3687597945254535
107-07-3,0.39406981579530004
624-76-0,1.0706557667248837
75-21-8,0.9158361917549619
646-06-0,0.851336868767896
629-15-2,1.0191460666150518
9004-86-8,1.088612420117034
2514-53-6,0.5969949883834584
96-49-1,0.8561904687376596
339-65-1,0.47753389477010894
58041-19-3,0.4715867041893622
19767-45-4,0.7921484434877935
420-12-2,0.8015185838708634
629-17-4,0.5465436680641095
62303-19-9,0.665229163337669
762-70-9,0.1607815093855345
1622-32-8,0.18610761165575354
107-06-2,0.2861263574483094
126-15-8,0.5892827290866002
2425-06-1,0.5458855915307192
133-06-2,0.6220410996842883
85-43-8,0.7682033573827042
2971-38-2,0.4566393754596126
3276-41-3,0.6774590070139593
110-64-5,0.901123374869597
77-79-2,0.7181021362770836
544-25-2,0.721716470113697
542-92-7,0.6898636461942728
542-78-9,0.8203301456723995
3385-61-3,0.761135875130619
77-73-6,0.8179533193294025
122-78-1,0.8188037899470937
28382-15-2,0.5978483256160457
105112-76-3,0.48541760561800135
63979-76-0,0.7511262391735357
4080-31-3,0.4999469818466337
104-54-1,0.847234148259108
29560-84-7,0.7155483676352937
104-65-4,0.8399475656108549
122-69-0,0.9775528551514675
5320-75-2,1.0067924972762219
149-29-1,0.6256558462228424
107-20-0,0.530562876906566
628-87-5,0.7144046684303109
110-65-6,0.7752475120059936
3159-29-3,0.5191441415242817
101-27-9,0.5223139516938342
59443-94-6,0.5922282396613924
107-91-5,0.6140697632379036
372-09-8,0.692107559930586
107-16-4,0.7771155943611401
63278-33-1,0.5536629540512812
768-94-5,0.7979526553877049
102938-79-4,0.582313036873949
7585-39-9,0.8677811349712797
2451-62-9,0.702232016836607
77658-97-0,0.6533578504083288
5026-74-4,0.7056957421368191
2589-01-7,0.7750594514195844
13674-87-8,0.20872860255523942
3188-57-6,0.6861190652340632
1263-89-4,0.4337717499964815
24676-80-0,0.5241493825979233
63919-02-8,0.44023999926107144
81737-62-4,0.5623482611174114
85095-79-0,0.54473932464538
56552-15-9,0.7931380621098453
2238-07-5,1.00138735615052
101-90-6,0.702592338503205
7195-43-9,0.7375438189575472
7195-45-1,0.8661429406457455
14974-71-1,0.6406788966183283
14168-01-5,0.1867257776270862
90035-08-8,-0.8349449094864024
56073-07-5,-1.463955095792802
56073-10-0,-1.46925618097454
104653-34-1,-0.4790419055493981
83480-29-9,0.5877717873071177
131-99-7,0.6264090536692137
9000-30-0,0.5366397370436545
63883-19-2,0.24056297969213455
2338-18-3,0.6006930737080467
1703-58-8,0.9901548715484791
1134-47-0,0.4380584453925731
30618-84-9,0.9198495833927727
60634-63-1,0.5668610590649107
116255-48-2,0.22802742500598916
5566-34-7,0.29666861760691415
1890-47-7,0.32176069990137507
4618-18-2,0.8206138556932592
57-50-1,0.8228838156763852
1715-40-8,0.15657739144910504
616-30-8,1.0676227944863292
98383-40-5,0.48241018369580496
54622-43-4,0.7831586166923542
13551-92-3,0.7602746688409157
112281-77-3,0.4511146391225881
5455-98-1,0.5184723880214515
61213-25-0,0.3559078820100161
149-32-6,1.0749685785848502
87-99-0,1.1484431130712487
554-18-7,0.7996439531353883
1708-39-0,0.7455603273440105
3820-67-5,0.4977608478053895
23779-99-9,0.5017076385234043
624-43-1,0.9085972743647671
621-65-8,0.5580009539346319
556-52-5,0.9326803450190723
51371-34-7,0.6377786146566294
96-24-2,0.6011058430855741
622-04-8,0.8696743159795026
886-74-8,0.632781543755382
122-60-1,0.7605176655477339
13443-29-3,0.7825670071634028
127-90-2,0.7555186545609238
55-63-0,0.5944169705312862
6659-62-7,0.4344975733075391
652-67-5,0.8591560933153461
16051-77-7,0.7479937055363731
87-33-2,0.6710105800651281
23261-20-3,0.8975115642975258
53460-81-4,0.4639952896543834
106-89-8,0.4148687162380532
3221-15-6,0.43738464710118014
3001-57-8,0.4337600975044724
96-23-1,0.4892207473163739
96-18-4,0.42650565520602135
3583-47-9,0.3185449208589151
19721-74-5,0.5024860774304445
55739-78-1,0.4160243763224401
60-57-1,-0.030764330552943652
53494-70-5,0.3023100692341201
56534-02-2,0.3514160912710513
28772-56-7,0.0750971864810899
376608-71-8,0.49823197639883293
35144-55-9,0.5202435409053152
14919-77-8,0.7541457294447727
24169-02-6,0.42262529312667646
22832-87-7,0.44623736818281307
65899-73-2,0.32281657790139023
24168-96-5,0.3585680356811632
61318-91-0,0.3877869477335942
19396-06-6,0.5600215493137632
3641-49-4,0.7464665204861843
59-92-7,0.8614762423701332
4350-09-8,0.6387058674932407
22855-57-8,0.5986708296160496
66064-11-7,0.5495790068867683
3982-20-5,0.5733301260355937
60653-25-0,0.47176269797187054
1874-54-0,0.6019680395802712
3513-93-7,0.33909982274701994
15518-76-0,0.44473528695726827
104-14-3,0.6935917482806668
329-56-6,0.6618663500197811
444-27-9,0.8208565035960739
71821-17-5,0.29893217835395863
299-27-4,1.0652573188973675
15879-93-3,0.5272546644409696
69-33-0,0.6385754477827178
50924-49-7,0.5615646859474598
36791-04-5,0.6550145862278763
73986-95-5,0.4927546062137249
64011-46-7,0.7616044275999302
765-34-4,0.7853781567645862
1021-19-8,0.02718225536264301
26501-80-4,-0.029266677565061773
3868-61-9,0.43379819914785
76738-28-8,0.5470410015554811
4691-65-0,0.7965056533708674
86-04-4,0.8220818748450678
96753-85-4,0.3399438271894218
96-09-3,0.7114770738678949
58100-26-8,0.7503777286230858
52-90-4,1.047283541561907
24689-89-2,0.36140192779475283
101530-10-3,0.42203561386846417
1424-50-6,0.5729013115270634
10140-89-3,0.4877060345596846
2601-89-0,0.3930853789017148
565-64-0,0.4717352287705103
79-00-5,0.4974946683183557
50-59-9,0.4781688073017998
132-81-0,0.7551780048583099
1087-35-0,0.7294445987129519
68788-33-0,0.4056857560359273
98216-44-5,0.43275772830271325
14504-15-5,0.573721502579222
55453-87-7,0.17350137499370996
1438-20-6,0.25736736427005563
39082-00-3,0.5268232683118861
928-72-3,0.9140305377069815
24312-44-5,-0.019885840255103353
1014-98-8,0.7320630826547828
5994-61-6,0.9141858754601776
5336-53-8,0.5011093014907594
112733-06-9,0.3892739338296851
64211-46-7,0.4187179919854664
20187-55-7,0.5187424257053865
86598-92-7,0.4383851392733602
103-50-4,0.6643465762985763
534-07-6,0.5035318286968427
623-25-6,0.6509862910469504
6586-89-6,0.5796621596326743
101-81-5,0.7626466921902971
101-77-9,0.6713549949415013
101-76-8,0.6580365233510619
101-14-4,0.7446025286040762
51944-41-3,0.696929103660562
120-32-1,0.5433756137173309
9084-06-4,0.9272482239921573
92-81-9,0.6560985751807225
27311-52-0,0.6971934692679962
97-23-4,0.47162120132611113
5178-56-3,0.5870144369429975
57165-58-9,0.6915124481422253
51484-40-3,0.42495914260869033
63-98-9,0.7767699532932554
103-82-2,0.8416144912454591
17518-47-7,0.2778794060685799
15992-13-9,0.4806301572134148
62809-33-0,0.5513191883714442
69002-85-3,0.20878253348038614
34645-84-6,0.5405180248928693
86335-26-4,0.48657744244620416
61941-56-8,0.7598268430928768
19386-45-9,0.42471547802641857
66-76-2,0.30575699301824577
29110-48-3,0.561829822074527
85-34-7,0.5945576081793071
78218-49-2,0.5843627623926662
18046-21-4,0.5126918333957851
2763-96-4,0.7246233016156601
102366-79-0,0.6195699950795307
621-92-1,0.7314628930940434
1214-39-7,0.4707650454742981
538-32-9,0.7392823994396122
13045-62-0,0.6404383806314062
1125-85-5,0.6297426244141195
1421-23-4,0.6153695240345864
146-22-5,0.528416362353488
1812-30-2,0.538557425420515
29975-16-4,0.40753376555952864
2439-99-8,0.8445734787224237
78712-43-3,0.6019755089548704
135838-07-2,0.4047408809966034
6085-94-5,0.5979319764687557
135810-26-3,0.4529635371659764
50264-86-3,0.6701477043647557
70891-37-1,0.5793790045143168
50264-69-2,0.6609605698198557
5014-11-9,-1.178359040582402
14663-23-1,0.47783883554280815
54-87-5,0.5396065409582336
100-51-6,0.8608142107504001
13826-35-2,0.7609556242032698
18773-63-2,0.7685419364043291
98-00-0,0.8607775451979907
67-47-0,0.8522751523403275
77605-72-2,0.4998125425288551
104-57-4,0.9179296158833731
103-41-3,0.9841790092108509
120-51-4,1.0630027661980084
118-58-1,0.9606021739578038
