CASRN,Toxic_svm_rdkit2d-0,Toxic_svm_rdkit2d-1
53179-13-8,0.19279488096162126,0.8072051190383788
125055-79-0,0.1690065510642215,0.8309934489357786
82159-09-9,0.4102806808495019,0.5897193191504981
618-85-9,0.1017368576127505,0.8982631423872495
504-15-4,0.25425049945338196,0.7457495005466181
41621-49-2,0.5,0.5
182349-12-8,0.23579706042803963,0.7642029395719604
874-66-8,0.23176857373668228,0.768231426263318
27776-01-8,0.7920050755712007,0.20799492442879933
72239-32-8,0.07622716441053078,0.9237728355894691
898566-17-1,0.4048104299990917,0.5951895700009083
50454-68-7,0.14821397272963496,0.8517860272703649
529-19-1,0.29911781747854793,0.7008821825214521
73987-51-6,0.6718951113684184,0.3281048886315815
90-12-0,0.7931824564396303,0.20681754356036983
2853-69-2,0.21451021876021523,0.7854897812397849
7055-03-0,0.5925639428115907,0.4074360571884092
71753-20-3,0.1441041010164619,0.855895898983538
65871-41-2,0.06710072856358487,0.932899271436415
71077-34-4,0.9251087081131535,0.07489129188684635
95-80-7,0.09448255730006783,0.9055174426999321
99-55-8,0.39781286609256394,0.6021871339074362
95-79-4,0.10729862592755125,0.892701374072449
136-80-1,0.3543812283140579,0.6456187716859421
93-69-6,0.17030670720063917,0.8296932927993609
135-63-7,0.7884015760973772,0.21159842390262282
614-68-6,0.5565721689677197,0.44342783103228034
131-79-3,0.6534199431109137,0.3465800568890862
584-84-9,0.6002459252080247,0.3997540747919753
28005-74-5,0.38374929296292537,0.6162507070370746
4067-01-0,0.5090239939143991,0.4909760060856008
6422-83-9,0.8415586919582337,0.15844130804176643
96-98-0,0.5295486945626839,0.470451305437316
119-32-4,0.23136488162438903,0.7686351183756112
121-14-2,0.1542822359451505,0.8457177640548493
95-48-7,0.1373975590280544,0.8626024409719457
2835-95-2,0.15006931540121402,0.849930684598786
6775-25-3,0.09424634567616884,0.9057536543238313
59-47-2,0.5269244513005317,0.47307554869946816
6055-48-7,0.37597563489807223,0.6240243651019278
2210-79-9,0.6624195056034683,0.3375804943965317
55543-68-5,0.14919457423111937,0.8508054257688805
14491-59-9,0.17042541292186258,0.8295745870781375
88599-47-7,0.8362898072461997,0.16371019275380025
88599-48-8,0.8693057610776533,0.13069423892234655
88-19-7,0.5782412016057266,0.4217587983942735
95-49-8,0.5127051800101812,0.48729481998981883
95-73-8,0.4075133239544669,0.5924866760455331
7745-91-7,0.08374423175559348,0.9162557682444067
90-33-5,0.15969280319343254,0.8403071968065676
4394-77-8,0.05712785662234425,0.9428721433776559
53083-96-8,0.4276237552706157,0.5723762447293844
2246-44-8,0.2309150522565487,0.7690849477434512
4934-55-8,0.6600170213677877,0.3399829786322122
95-69-2,0.09027521310117427,0.9097247868988257
21787-81-5,0.25773938396551577,0.7422606160344842
83-34-1,0.18143847972405347,0.8185615202759466
54935-04-5,0.8234339092352687,0.17656609076473143
24283-57-6,0.8210989500285135,0.17890104997148648
64036-72-2,0.13881660404361837,0.8611833959563815
619-15-8,0.1647083671773174,0.8352916328226825
2581-34-2,0.20064601811171,0.7993539818882898
89427-10-1,0.16953088944439382,0.8304691105556063
83-40-9,0.32730968932310717,0.6726903106768928
74697-60-2,0.8884731831167624,0.11152681688323753
1570-64-5,0.10625450551728717,0.8937454944827129
174063-87-7,0.7079913886682638,0.29200861133173633
17514-68-0,0.4357452185145815,0.5642547814854184
1084-65-7,0.5595443868741615,0.4404556131258383
69226-39-7,0.7971133369577279,0.2028866630422721
69226-40-0,0.5756499424392871,0.4243500575607128
130-17-6,0.7870038810529015,0.21299611894709866
88599-69-3,0.8850981443721235,0.11490185562787662
14863-40-2,0.07496918570238938,0.9250308142976106
644-62-2,0.5,0.5
88-51-7,0.7433363662528945,0.25666363374710555
7585-41-3,0.9163017401288602,0.08369825987113955
89427-05-4,0.05982086471698766,0.9401791352830124
89427-04-3,0.06507526809058817,0.9349247319094119
1603-40-3,0.12979076147082635,0.8702092385291736
100299-08-9,0.3890984426090405,0.6109015573909595
125055-81-4,0.17195252730017246,0.8280474726998276
2312-76-7,0.14864926366387654,0.8513507363361236
481-42-5,0.6550606562110908,0.3449393437889092
116288-88-1,0.11634626296476742,0.8836537370352325
616-02-4,0.4221193551144618,0.5778806448855384
30516-87-1,0.6009447587776671,0.39905524122233305
3056-17-5,0.5685019103748274,0.4314980896251726
626-48-2,0.5392056188091966,0.46079438119080346
56-04-2,0.5603213159332509,0.4396786840667491
20344-15-4,0.16127635064028814,0.838723649359712
18591-81-6,0.11560058778508898,0.884399412214911
101708-02-5,0.44503329908620876,0.5549667009137912
101708-01-4,0.3685376286526248,0.6314623713473753
1824-81-3,0.11902229041909933,0.8809777095809007
72-80-0,0.3887655038747084,0.6112344961252916
98967-40-9,0.7406572774266422,0.2593427225733578
1453-58-3,0.13048295358984538,0.8695170464101547
822-36-6,0.2562468618394654,0.7437531381605346
641571-11-1,0.13307828109549977,0.8669217189045003
100365-72-8,0.22881468860452336,0.7711853113954767
121552-61-2,0.3037907626342499,0.69620923736575
1131-18-6,0.06416934330730426,0.9358306566926956
70803-10-0,0.397109607940231,0.6028903920597689
125055-64-3,0.18091883791894842,0.8190811620810519
125055-63-2,0.16776218239885868,0.8322378176011415
125055-61-0,0.14677858953629352,0.8532214104637064
125055-65-4,0.24771740442861853,0.7522825955713816
125055-67-6,0.47770619326226604,0.5222938067377342
125055-75-6,0.16988189360586461,0.8301181063941354
122-57-6,0.5963253151432261,0.4036746848567741
32979-83-2,0.8051878295365675,0.1948121704634323
25398-39-4,0.2530854693612817,0.7469145306387185
78-98-8,0.3327940531116956,0.6672059468883044
591-12-8,0.39826735150107745,0.6017326484989226
1013-99-6,0.3844437303798592,0.6155562696201409
10004-44-1,0.33830913501974486,0.661690864980255
25046-79-1,0.8012708310480864,0.19872916895191356
59-63-2,0.12511904071162117,0.8748809592883788
723-46-6,0.8688219786068443,0.13117802139315582
554-14-3,0.125214704978372,0.874785295021628
101030-71-1,0.3231114981858144,0.6768885018141853
65489-04-5,0.1602372620059029,0.8397627379940972
21342-85-8,0.3014341241753175,0.6985658758246824
148-01-6,0.3338532381889,0.6661467618110998
823-40-5,0.06225783432265729,0.9377421656773427
35572-78-2,0.2213702918194578,0.778629708180542
87-60-5,0.09848684841146159,0.9015131515885386
13710-19-5,0.4294882711856034,0.5705117288143967
17737-65-4,0.5228675457896276,0.4771324542103724
606-20-2,0.24015893744724026,0.7598410625527598
19406-51-0,0.4206165965592705,0.5793834034407295
497-56-3,0.14631111363520846,0.8536888863647916
83-42-1,0.1298347249784048,0.8701652750215951
608-25-3,0.15518738852494648,0.8448126114750536
14745-61-0,0.11746053261967451,0.8825394673803256
4467-21-4,0.08535675304535424,0.9146432469546458
321-55-1,0.09659072373874922,0.9034092762612507
77605-73-3,0.42575415003221606,0.5742458499677838
89427-03-2,0.07032520305968994,0.9296747969403102
89427-23-6,0.11749058711202406,0.8825094128879759
89427-24-7,0.1047259046979822,0.895274095302018
17788-00-0,0.0822810899186254,0.9177189100813747
52603-48-2,0.23310245715016026,0.7668975428498398
89427-21-4,0.0827418034728185,0.9172581965271813
89427-36-1,0.09234821382624912,0.9076517861737509
89427-40-7,0.1787900667808965,0.8212099332191035
58348-97-3,0.17555400464472096,0.8244459953552792
28782-19-6,0.06897856499478988,0.9310214350052102
89427-31-6,0.10206522555563668,0.8979347744443634
63498-62-4,0.25883787393087004,0.7411621260691299
4228-99-3,0.07248516354693521,0.9275148364530647
75511-25-0,0.5615890621493203,0.4384109378506797
147-61-5,0.769416589345743,0.2305834106542571
78415-72-2,0.4136753225307791,0.5863246774692211
119615-63-3,0.14703736956192157,0.8529626304380784
15878-08-7,0.1050319761207919,0.8949680238792083
520-09-2,0.44556126437245214,0.5544387356275479
6814-58-0,0.20378919697841855,0.7962108030215815
106266-06-2,0.16415013448386512,0.8358498655161349
144598-75-4,0.17958262914253323,0.8204173708574667
1003-52-7,0.1286620916545687,0.8713379083454315
5496-04-8,0.15717981591555358,0.8428201840844464
17364-41-9,0.3318639625393008,0.668136037460699
524-36-7,0.6697361498776182,0.3302638501223818
73855-29-5,0.7650191792465747,0.2349808207534253
58-56-0,0.7881490973943561,0.21185090260564388
876-85-7,0.3587546581128324,0.6412453418871674
13331-81-2,0.27346376869419814,0.7265362313058018
73987-24-3,0.27756880541751705,0.7224311945824831
73908-94-8,0.3579548435145337,0.6420451564854662
82-82-6,0.8742655861223586,0.12573441387764156
73839-78-8,0.4505912430591785,0.5494087569408215
2856-75-9,0.047336048900133425,0.9526639510998666
59035-98-2,0.19733396356656527,0.8026660364334348
7331-25-1,0.14006868781764029,0.8599313121823597
109293-97-2,0.8105738970428252,0.18942610295717482
39242-73-4,0.14656994411241228,0.8534300558875878
126055-15-0,0.33925234176823044,0.6607476582317695
168152-87-2,0.12412841263110024,0.8758715873688998
63979-28-2,0.23711645641486612,0.7628835435851338
23696-28-8,0.537989648810833,0.46201035118916706
98-86-2,0.4317454668566497,0.5682545331433502
735-52-4,0.47043686765383935,0.5295631323461606
42018-31-5,0.6508705264630004,0.34912947353699975
968-81-0,0.8560035054590156,0.14399649454098445
91040-94-7,0.27507585410542534,0.7249241458945745
99-03-6,0.5640114631587643,0.4359885368412359
121-89-1,0.4007541013252794,0.5992458986747208
53944-40-4,0.22264339416651818,0.7773566058334817
72492-12-7,0.554194295342244,0.4458057046577561
40187-51-7,0.692046328855258,0.30795367114474204
110147-48-3,0.17899230660058588,0.8210076933994142
89-84-9,0.3550101285952751,0.6449898714047251
119851-28-4,0.6146964924988131,0.3853035075011868
1122-62-9,0.23935311973023415,0.7606468802697658
25201-35-8,0.15391699898638747,0.8460830010136124
24691-76-7,0.5706532556781041,0.429346744321896
5234-68-4,0.5617923656011401,0.43820763439885974
5259-88-1,0.6484318720774754,0.35156812792252456
24691-80-3,0.23977423448027377,0.7602257655197261
75706-12-6,0.41463674262336375,0.5853632573766363
118-71-8,0.1484528115025229,0.8515471884974772
17334-68-8,0.2474367310785329,0.7525632689214671
25506-01-8,0.2658586400452536,0.7341413599547465
78484-11-4,0.07404763374610875,0.9259523662538911
60583-65-5,0.64426781478706,0.35573218521294
62-55-5,0.05450234267164749,0.9454976573283524
4104-14-7,0.3402963620183754,0.6597036379816245
364-98-7,0.5124026963099498,0.48759730369005017
142-26-7,0.6165634455623057,0.38343655443769425
104617-50-7,0.40687399398835145,0.5931260060116486
616-91-1,0.4333889040544178,0.5666110959455822
103-84-4,0.2899028638053591,0.7100971361946408
3366-61-8,0.5,0.5
41506-62-1,0.9455952035656628,0.05440479643433713
103-90-2,0.27668738057083997,0.7233126194291599
121-60-8,0.484235279987071,0.515764720012929
5221-42-1,0.2099371554706286,0.7900628445293714
20262-58-2,0.9286148236103056,0.0713851763896943
83003-97-8,0.1433791848954976,0.8566208151045026
24733-81-1,0.2921836081702921,0.7078163918297079
13067-19-1,0.3343706066204977,0.6656293933795024
5254-41-1,0.6391193371379259,0.3608806628620741
2519-30-4,0.8748694089470666,0.12513059105293367
2621-62-7,0.21139290442419864,0.7886070955758014
38411-17-5,0.317666811152055,0.6823331888479451
110882-70-7,0.1881066447800737,0.8118933552199262
106309-73-3,0.524354717601773,0.4756452823982273
5663-71-8,0.4364642399853247,0.5635357600146753
140-40-9,0.22941034792733625,0.7705896520726637
17433-31-7,0.10661200521015934,0.8933879947898404
546-88-3,0.2326619264137149,0.7673380735862851
637-53-6,0.12057337936196133,0.8794266206380384
55661-38-6,0.3018272357425362,0.6981727642574637
13750-62-4,0.13856039635798204,0.8614396036420179
443-48-1,0.32702337613205745,0.6729766238679428
74298-63-8,0.2688443422197872,0.7311556577802126
59467-70-8,0.34335558944485906,0.6566444105551411
21721-92-6,0.14349512746843465,0.8565048725315654
1943-27-7,0.33705893027452155,0.6629410697254782
2532-91-4,0.18759987926472285,0.8124001207352771
28911-01-5,0.5,0.5
41394-05-2,0.14978158117364035,0.8502184188263598
19219-99-9,0.16059129338411215,0.8394087066158878
57726-65-5,0.10030586413590822,0.8996941358640917
109543-52-4,0.1512622380658017,0.8487377619341984
144-82-1,0.8556883488235486,0.14431165117645145
25953-19-9,0.8109208523070824,0.18907914769291737
65277-42-1,0.16771922945528875,0.8322807705447113
1696-20-4,0.590639536465653,0.4093604635343471
4091-14-9,0.15386845366664073,0.8461315463333594
24963-29-9,0.22264329452568854,0.7773567054743115
507-09-5,0.15925815230685797,0.8407418476931421
50816-18-7,0.8854262313401584,0.1145737686598415
20206-80-8,0.5341819046722363,0.46581809532776375
21722-83-8,0.8958912814385129,0.10410871856148728
103-45-7,0.8153962194222854,0.18460378057771462
22031-33-0,0.4678391742565612,0.5321608257434388
542-59-6,0.7246427546023644,0.27535724539763556
542-58-5,0.2181607673893281,0.7818392326106721
591-87-7,0.2541892678927236,0.7458107321072762
103-54-8,0.7725056390259136,0.22749436097408635
627-09-8,0.10932800429453206,0.8906719957054678
1001-55-4,0.2849552264566199,0.71504477354338
957-68-6,0.9304797678415008,0.06952023215849913
140-11-4,0.7853391616729035,0.2146608383270966
326-61-4,0.4692240231483256,0.5307759768516743
93793-83-0,0.23447181967990838,0.7655281803200918
1515-76-0,0.3425804027027403,0.6574195972972596
622-45-7,0.8839908241919618,0.11600917580803802
10519-11-6,0.8576237410548092,0.14237625894519068
83145-58-8,0.8202505637458227,0.1797494362541772
15667-63-7,0.17327458864817935,0.8267254113518204
117568-24-8,0.8619117483575104,0.13808825164248945
13838-02-3,0.910920581785117,0.08907941821488297
90-17-5,0.27228949249306594,0.7277105075069343
21757-82-4,0.2207160849454588,0.7792839150545411
74548-80-4,0.3857059341658477,0.6142940658341521
3061-65-2,0.12651063590978734,0.8734893640902127
13031-41-9,0.3403689898338297,0.6596310101661704
36175-10-7,0.6059999483208175,0.3940000516791824
50594-77-9,0.2480355934767375,0.7519644065232625
55981-09-4,0.5427998882286161,0.45720011177138403
50-78-2,0.630783533409912,0.369216466590088
22494-27-5,0.791111132379149,0.2088888676208507
322-79-2,0.411245114797397,0.5887548852026031
79-21-0,0.2589457228266715,0.7410542771733287
63123-39-7,0.7140378222968283,0.2859621777031716
75-36-5,0.12912041076176808,0.8708795892382318
31570-04-4,0.848799358905374,0.151200641094626
27676-62-6,0.7756744236412477,0.22432557635875222
23288-49-5,0.8725389274429496,0.12746107255705055
68515-88-8,0.6470042576390178,0.35299574236098225
71878-19-8,0.6082452463119274,0.3917547536880725
26741-53-7,0.8823014889041204,0.11769851109587964
85209-91-2,0.8165169050595021,0.18348309494049783
23128-74-7,0.8800102591498544,0.11998974085014563
41484-35-9,0.9163364216734592,0.08366357832654074
118-82-1,0.9088708578733499,0.09112914212664996
6029-54-5,0.6351179982915881,0.36488200170841184
15721-78-5,0.8684245072447828,0.13157549275521704
78-63-7,0.7652851678478005,0.2347148321521993
2212-81-9,0.9219448000765418,0.07805519992345838
732-26-3,0.8165858301428025,0.1834141698571975
61260-55-7,0.6268192196186031,0.3731807803813969
76505-58-3,0.4129703026433585,0.5870296973566416
85438-51-3,0.6974299143305314,0.3025700856694687
73936-91-1,0.6333638040656158,0.3666361959343842
508-02-1,0.6924535740945698,0.30754642590543013
53956-04-0,0.6005662800077247,0.39943371999227545
64019-93-8,0.6995314183125793,0.3004685816874208
2655-19-8,0.3037182306612983,0.6962817693387018
88-27-7,0.2687381568128577,0.7312618431871424
127245-22-1,0.29343343673443073,0.7065665632655693
14078-41-2,0.8245043510934447,0.17549564890655533
87-97-8,0.696306110809259,0.30369388919074103
15520-11-3,0.938657176434498,0.06134282356550204
84632-59-7,0.6614884353173587,0.33851156468264143
7128-64-5,0.8206502290825278,0.17934977091747206
43064-33-1,0.8415019295928585,0.15849807040714126
53551-74-9,0.24004832282713126,0.759951677172869
10537-47-0,0.7233812532908176,0.2766187467091825
69425-13-4,0.5235850201915001,0.47641497980849995
1421-49-4,0.7867518186145065,0.21324818138549348
728-40-5,0.5741092371187378,0.42589076288126215
7078-98-0,0.6546747278002606,0.3453252721997393
96489-71-3,0.3474200816928559,0.6525799183071439
110-05-4,0.6776728953764628,0.3223271046235373
3006-86-8,0.90159802386615,0.09840197613384997
76858-38-3,0.08678288148658377,0.9132171185134162
121-54-0,0.16091730044190714,0.8390826995580927
140-66-9,0.6251583964112035,0.3748416035887965
9002-93-1,0.5607143661472412,0.43928563385275865
107-45-9,0.23109044125505326,0.7689095587449468
141-59-3,0.623077218430761,0.37692278156923914
50539-70-3,0.2446000611286481,0.7553999388713522
3457-61-2,0.8508466949792872,0.1491533050207129
57910-39-1,0.6509225000144974,0.3490774999855027
98319-26-7,0.7960758660610529,0.20392413393894723
515-03-7,0.8210048236136994,0.1789951763863006
22791-19-1,0.12829489314765166,0.8717051068523486
81695-89-8,0.20376869887193513,0.7962313011280651
6320-14-5,0.26591277610446323,0.7340872238955369
53152-21-9,0.3540207913621933,0.6459792086378068
63919-00-6,0.7554412127335461,0.24455878726645383
1455-42-1,0.7979293609606988,0.20207063903930125
1568-80-5,0.6521802915588993,0.34781970844110066
36768-62-4,0.10872515381449117,0.8912748461855088
826-36-8,0.3719367090613685,0.6280632909386317
2226-96-2,0.4225875072212597,0.5774124927787404
2896-70-0,0.2625775952181059,0.7374224047818941
110-03-2,0.8168406611387361,0.18315933886126382
76505-59-4,0.16640200506350694,0.8335979949364932
78-67-1,0.20124026526995586,0.7987597347300442
64257-84-7,0.5875896474311441,0.41241035256885594
83105-70-8,0.7890919986861334,0.21090800131386653
5321-32-4,0.7736245666824104,0.2263754333175896
10081-67-1,0.7051837303032751,0.29481626969672503
70321-86-7,0.6563380179249088,0.3436619820750911
1889-67-4,0.8304160806935538,0.1695839193064462
2778-41-8,0.848492312675494,0.15150768732450612
2778-42-9,0.8412503433554639,0.15874965664453608
2997-92-4,0.4454566098168717,0.5545433901831283
474510-57-1,0.7938574876001393,0.20614251239986034
721-26-6,0.6832377634584474,0.31676223654155244
80-43-3,0.8913972123357065,0.10860278766429342
59118-21-7,0.5485096750069074,0.4514903249930926
14929-11-4,0.7298841597991499,0.2701158402008503
52508-35-7,0.8027072656348436,0.19729273436515626
6790-58-5,0.7345446411408043,0.26545535885919563
3093-35-4,0.860620429570816,0.13937957042918409
65323-13-9,0.7018801260120171,0.29811987398798273
3385-03-3,0.8949471115397793,0.10505288846022062
67-73-2,0.8364230067978597,0.16357699320214028
34014-18-1,0.13645320400668356,0.8635467959933165
39196-18-4,0.1778421620063065,0.8221578379936937
24814-29-7,0.1254577194704125,0.8745422805295876
98477-07-7,0.16115212016129077,0.8388478798387092
17578-44-8,0.35186194335935794,0.6481380566406418
64632-00-4,0.10189100059843025,0.8981089994015699
55861-78-4,0.19776850017859293,0.8022314998214072
34205-21-5,0.2572136810278639,0.7427863189721361
4849-32-5,0.41969566582961276,0.5803043341703873
113702-04-8,0.07249919054074103,0.9275008094592591
88678-67-5,0.25436220460366893,0.7456377953963313
83940-41-4,0.38408971620017013,0.6159102837998299
95882-64-7,0.10462407903990328,0.8953759209600969
78628-80-5,0.14922702794429374,0.8507729720557061
124978-79-6,0.27855853979134854,0.7214414602086515
101827-46-7,0.3266035793091302,0.6733964206908698
113702-05-9,0.04603174431719051,0.9539682556828096
78327-32-9,0.22473118199105468,0.7752688180089452
55511-98-3,0.14076477083080233,0.8592352291691977
79985-92-5,0.1404646981101757,0.8595353018898244
18470-10-5,0.2861572484775221,0.713842751522478
84268-33-7,0.6018659849376746,0.39813401506232543
70356-09-1,0.5121270411123144,0.4878729588876856
121-00-6,0.39390391818803305,0.606096081811967
5902-52-3,0.03851674990900947,0.9614832500909904
60853-38-5,0.29138883298771595,0.7086111670122842
92929-94-7,0.4112559880763879,0.5887440119236121
1634-04-4,0.8342712443072758,0.16572875569272422
39195-82-9,0.22002491851435932,0.7799750814856405
5534-95-2,0.8169434803568842,0.1830565196431157
21087-64-9,0.1590968089238969,0.840903191076103
39196-10-6,0.21020201790621154,0.7897979820937885
39196-09-3,0.2846162028346112,0.7153837971653888
68955-53-3,0.19678230890997248,0.8032176910900276
68938-07-8,0.8942463186959946,0.10575368130400545
59354-78-8,0.8953568919774438,0.10464310802255637
54423-67-5,0.8544002533013801,0.14559974669861983
100237-68-1,0.343515709018562,0.6564842909814382
917-92-0,0.40151946981481584,0.5984805301851841
88426-33-9,0.7754214999062289,0.22457850009377112
61925-70-0,0.26121032651254966,0.7387896734874502
98-53-3,0.8181897447596755,0.1818102552403244
49763-96-4,0.5245192475409076,0.4754807524590925
76738-62-0,0.2372906479719694,0.7627093520280307
75736-33-3,0.24876228466086583,0.7512377153391343
55179-31-2,0.31134251726726186,0.6886574827327383
62965-37-1,0.3343550041117171,0.6656449958882827
13221-27-7,0.23204219074681975,0.7679578092531804
66346-01-8,0.559547325726987,0.440452674273013
59997-51-2,0.5941939891780385,0.4058060108219616
24473-06-1,0.40465830323146407,0.595341696768536
13547-70-1,0.3026984444792827,0.6973015555207173
98-06-6,0.8225526346052707,0.17744736539472925
18127-01-0,0.7600211057866181,0.2399788942133819
90729-43-4,0.14449560105741657,0.8555043989425833
98-73-7,0.658450549800644,0.34154945019935595
67610-51-9,0.09417919654734652,0.9058208034526533
56488-59-6,0.5289477941780616,0.4710522058219386
3101-60-8,0.7608841628633046,0.23911583713669549
2312-35-8,0.45747999625730107,0.5425200037426988
83373-31-3,0.4585036505254644,0.5414963494745357
3671-67-8,0.09713781464465981,0.9028621853553401
16143-18-3,0.6857858968753842,0.31421410312461606
98-29-3,0.3202800013568461,0.6797199986431538
89427-06-5,0.08657489411763246,0.9134251058823676
88-18-6,0.32528131504870517,0.6747186849512948
107551-67-7,0.33259872058101503,0.6674012794189849
109825-47-0,0.3585279670704929,0.6414720329295073
63938-45-4,0.23433630049302698,0.765663699506973
83-26-1,0.8493156363576682,0.15068436364233198
38083-17-9,0.19297341687584235,0.8070265831241574
43121-43-3,0.3271600124141528,0.6728399875858472
22591-21-5,0.20409185379113393,0.7959081462088661
1492-02-0,0.7380265866996901,0.26197341330031
2522-81-8,0.8119619687912194,0.18803803120878054
107534-96-3,0.28232197360742023,0.7176780263925798
75-64-9,0.6723279313065659,0.3276720686934341
59227-74-6,0.1573228423703548,0.8426771576296451
4620-70-6,0.6895926890552748,0.3104073109447252
87787-67-5,0.7941024331303301,0.20589756686966995
42200-33-9,0.4240316040010267,0.5759683959989733
27912-14-7,0.21812643123472522,0.7818735687652747
51781-21-6,0.24675745711070018,0.7532425428892999
23093-74-5,0.2174371190977193,0.7825628809022808
38363-40-5,0.13353454033798268,0.8664654596620173
35108-88-4,0.13464215788043368,0.8653578421195661
54247-25-5,0.09896928608386958,0.9010307139161304
26921-17-5,0.31381477553651727,0.6861852244634827
68377-91-3,0.5510697187627006,0.44893028123729956
18559-94-9,0.5650806299874782,0.43491937001252173
54240-36-7,0.13155609576966318,0.8684439042303367
21898-19-1,0.10485738100225064,0.8951426189977493
56776-01-3,0.13945214461444672,0.8605478553855535
79645-08-2,0.5928680071135457,0.4071319928864543
60559-94-6,0.16391273169291126,0.8360872683070886
57982-78-2,0.19530033472096803,0.8046996652790323
2160-93-2,0.26126590473760036,0.7387340952623995
112226-61-6,0.6505044767683681,0.34949552323163197
3741-80-8,0.8527598546855909,0.14724014531440902
75-65-0,0.5407923215427635,0.4592076784572365
7665-72-7,0.7725858030824981,0.22741419691750187
1663-39-4,0.793598572292157,0.20640142770784323
398489-26-4,0.6136998191784556,0.3863001808215445
75-91-2,0.6984928628969969,0.30150713710300303
614-45-9,0.6724665039821384,0.32753349601786164
75-66-1,0.3324355457942014,0.6675644542057985
4098-71-9,0.24338648158768283,0.7566135184123172
7027-11-4,0.7007793648934734,0.2992206351065268
56747-96-7,0.8397526569148508,0.16024734308514937
21280-29-5,0.8810023848440233,0.11899761515597683
475-20-7,0.8218388780363826,0.1781611219636176
1139-30-6,0.7953788654202192,0.20462113457978107
1740-15-4,0.25699431105386233,0.7430056889461377
76-29-9,0.6060846389811273,0.3939153610188729
79-93-6,0.5525621187516389,0.44743788124836087
521-11-9,0.8063620963008377,0.1936379036991622
58-18-4,0.8515259122247101,0.14847408777528992
72-63-9,0.8276771479291337,0.17232285207086637
116-06-3,0.13407460081355374,0.8659253991864463
1646-87-3,0.15584618239653125,0.8441538176034687
1646-88-4,0.24273127413405146,0.7572687258659485
16146-62-6,0.13366927813376048,0.8663307218662396
4790-92-5,0.06269279027784677,0.9373072097221533
117774-38-6,0.9532770609532899,0.04672293904671004
16655-82-6,0.14447138840996956,0.8555286115900305
66637-25-0,0.12524563693306598,0.8747543630669339
106358-92-3,0.10523005777292031,0.89476994222708
16709-30-1,0.3299116045937481,0.6700883954062519
59375-53-0,0.11359566161417198,0.8864043383858282
59375-61-0,0.11762300841634937,0.8823769915836506
22781-23-3,0.08254666720769145,0.9174533327923086
59375-67-6,0.1351636512245233,0.8648363487754767
106231-36-1,0.13803290204294508,0.861967097957055
87767-48-4,0.27526919488700624,0.7247308051129938
71108-14-0,0.191070471871563,0.8089295281284371
1249-84-9,0.4628774740440933,0.5371225259559067
69784-42-5,0.07408300529283249,0.9259169947071676
122-15-6,0.5084341033540305,0.49156589664596934
4757-55-5,0.13022521958418443,0.8697747804158154
92320-57-5,0.1296476340230638,0.8703523659769361
54504-70-0,0.26280573704649274,0.7371942629535071
3648-36-0,0.1214831319668734,0.8785168680331266
75096-86-5,0.13392589463612786,0.866074105363872
28789-80-2,0.03756217301746234,0.9624378269825374
123253-01-0,0.27418052211687555,0.7258194778831244
50539-80-5,0.05896838837767963,0.9410316116223203
62382-23-4,0.1372718295796966,0.8627281704203031
32891-29-5,0.25022519428530277,0.7497748057146973
50539-66-7,0.19085681218583117,0.8091431878141687
50802-69-2,0.1634500420472767,0.8365499579527234
50673-10-4,0.1448751813262735,0.8551248186737264
50673-11-5,0.1376393610392688,0.8623606389607312
50539-76-9,0.3571085901742737,0.6428914098257263
50673-06-8,0.04419979178047545,0.9558002082195245
37430-50-5,0.035256657544279736,0.9647433424557202
84-83-3,0.3972435420553989,0.602756457944601
123172-61-2,0.7628505155584142,0.23714948444158604
116337-62-3,0.856007208816725,0.1439927911832752
116337-68-9,0.8688094260056769,0.13119057399432307
134605-64-4,0.5,0.5
127-48-0,0.4163152412275176,0.5836847587724825
71108-21-9,0.21892252200240325,0.7810774779975966
22198-93-2,0.4935027467738729,0.5064972532261273
123886-70-4,0.13310432349963536,0.8668956765003646
123886-68-0,0.08080337904214296,0.9191966209578569
123886-69-1,0.20165831678431334,0.7983416832156868
111038-47-2,0.27919608191993867,0.7208039180800613
15440-46-7,0.8732659786957448,0.12673402130425523
154825-97-5,0.6104614331573396,0.3895385668426603
123886-65-7,0.10254955951305719,0.8974504404869429
57897-49-1,0.05918796542973903,0.9408120345702609
123886-62-4,0.3521797664566256,0.6478202335433745
31652-69-4,0.5232036206403043,0.4767963793596957
6156-18-9,0.22167007386439722,0.7783299261356028
1646-75-9,0.19751329030998893,0.802486709690011
71868-10-5,0.3616426498352682,0.6383573501647319
25841-41-2,0.2836787327716989,0.716321267228301
3680-05-5,0.7702498563040371,0.22975014369596283
25841-38-7,0.521415499126357,0.4785845008736431
42057-22-7,0.8910921762338483,0.10890782376615173
25841-43-4,0.7513128696801971,0.24868713031980297
163000-63-3,0.7181867896825798,0.28181321031742046
84170-74-1,0.8496871877873037,0.15031281221269627
17557-23-2,0.7680782315741119,0.23192176842588802
1471-52-9,0.35125989987341205,0.6487401001265879
98519-15-4,0.10767555530205025,0.8923244446979498
98532-76-4,0.12792116000442133,0.8720788399955788
98532-77-5,0.16166367488183978,0.8383363251181601
1755-97-1,0.3754018183548018,0.6245981816451982
23588-51-4,0.8104457643395933,0.18955423566040688
10232-92-5,0.6341537057909958,0.3658462942090041
81-13-0,0.838012784354518,0.16198721564548219
81129-83-1,0.818477298837067,0.18152270116293315
