CASRN,EPA_RF_rdkit2d-1,EPA_RF_rdkit2d-2,EPA_RF_rdkit2d-3,EPA_RF_rdkit2d-4
52756-25-9,0.02166666666666666,0.08199999999999999,0.7526666666666666,0.14366666666666666
547-64-8,0.055,0.07216666666666667,0.4372179487179487,0.4356153846153846
51338-27-3,0.048,0.11633333333333337,0.6574333333333334,0.1782333333333333
69806-40-2,0.030666666666666672,0.3393333333333333,0.49666666666666687,0.13333333333333336
82697-75-4,0.01,0.06949999999999999,0.12833333333333335,0.7921666666666669
82697-74-3,0.011,0.06766666666666667,0.13100000000000003,0.7903333333333333
13749-94-5,0.056999999999999995,0.2871666666666667,0.5908333333333334,0.065
34885-03-5,0.01,0.0865151515151515,0.7967878787878787,0.10669696969696968
55066-48-3,0.013,0.0991818181818182,0.7858181818181817,0.102
589-92-4,0.018000000000000002,0.19220233100233103,0.6447317016317017,0.14506596736596736
15520-10-2,0.014,0.42838095238095236,0.5372857142857144,0.02033333333333333
1141487-54-8,0.004666666666666666,0.02516666666666667,0.49901515151515136,0.47115151515151527
6280-15-5,0.011333333333333332,0.20278809523809516,0.5662476190476193,0.21963095238095237
2470-73-7,0.03833333333333333,0.4958333333333333,0.3870000000000001,0.07883333333333332
19142-68-8,0.04433333333333332,0.49999999999999983,0.3673333333333333,0.08833333333333335
2163-42-0,0.008333333333333333,0.12100000000000004,0.28316666666666657,0.5874999999999999
9046-10-0,0.010999999999999998,0.10174545454545458,0.7393757575757578,0.1478787878787879
1982-49-6,0.023,0.15933333333333338,0.7268333333333332,0.09083333333333334
118562-73-5,0.012666666666666665,0.03491666666666666,0.544731818181818,0.4076848484848485
77287-90-2,0.056,0.22116666666666668,0.6461666666666667,0.07666666666666666
31291-71-1,0.008666666666666666,0.05456613756613756,0.7419445461945463,0.1948226495726495
18069-17-5,0.03366666666666667,0.041499999999999995,0.5588666666666666,0.36596666666666666
16251-77-7,0.004333333333333333,0.03766666666666667,0.8415000000000001,0.11650000000000002
1123-85-9,0.016666666666666666,0.1416666666666667,0.7846666666666666,0.057
116287-13-9,0.06399999999999999,0.14,0.716,0.07999999999999999
112344-52-2,0.025,0.2986666666666666,0.5723333333333334,0.10400000000000001
37795-71-4,0.035666666666666666,0.4696666666666666,0.4273333333333334,0.06733333333333331
62571-86-2,0.03866666666666666,0.12633333333333335,0.6630000000000001,0.17200000000000004
13330-31-9,0.04100000000000001,0.16691666666666666,0.7074166666666667,0.08466666666666667
79547-78-7,0.046666666666666655,0.26666666666666666,0.5566666666666665,0.13000000000000003
357-56-2,0.039666666666666656,0.5746666666666668,0.32900000000000024,0.05666666666666664
590-88-5,0.05016666666666666,0.43593333333333334,0.4520666666666667,0.06183333333333333
78-90-0,0.08750000000000005,0.4027333333333334,0.43726666666666675,0.07250000000000001
10171-78-5,0.024,0.10306190476190479,0.7616952380952381,0.11124285714285714
29670-17-5,0.08276190476190477,0.41223809523809535,0.469,0.036000000000000004
52663-81-7,0.020666666666666667,0.06833333333333333,0.834,0.07700000000000001
59182-63-7,0.005,0.191,0.7426666666666666,0.06133333333333332
5586-87-8,0.05566666666666667,0.577,0.332,0.035333333333333335
49561-54-8,0.04200000000000001,0.39666666666666656,0.4840000000000001,0.07733333333333332
30007-14-8,0.04166666666666667,0.23066666666666663,0.592,0.1356666666666667
1944-12-3,0.021666666666666667,0.04533333333333332,0.7736666666666664,0.1593333333333333
136-69-6,0.024333333333333332,0.08133333333333333,0.7213333333333333,0.173
10138-74-6,0.031000000000000007,0.08863809523809522,0.7990285714285713,0.08133333333333333
109-07-9,0.06249999999999999,0.08116666666666666,0.8386666666666666,0.017666666666666667
141543-65-9,0.07416666666666667,0.22183333333333335,0.6121666666666667,0.09183333333333335
17590-01-1,0.019333333333333327,0.34833333333333333,0.5401666666666669,0.09216666666666667
1129-42-6,0.056333333333333326,0.09800000000000002,0.6053333333333331,0.24033333333333334
75-55-8,0.11110476190476193,0.4951746031746032,0.3659873015873017,0.027733333333333336
94-91-7,0.022,0.1006666666666667,0.6883333333333334,0.18899999999999997
114460-08-1,0.027333333333333334,0.25899999999999995,0.63,0.08366666666666667
537-61-1,0.014833333333333334,0.18049999999999997,0.7196666666666668,0.08500000000000003
3478-94-2,0.037333333333333336,0.26883333333333337,0.5481666666666668,0.14566666666666667
59-96-1,0.0424,0.21313333333333326,0.6541333333333335,0.09033333333333338
23256-30-6,0.17100000000000004,0.19133333333333333,0.45533333333333326,0.18233333333333335
74277-10-4,0.02533333333333334,0.1769999999999999,0.7203333333333334,0.07733333333333332
98730-04-2,0.022333333333333337,0.15599999999999997,0.7156666666666668,0.106
2425-66-3,0.1735,0.45400000000000024,0.30976666666666675,0.06273333333333332
928-40-5,0.002,0.019711843711843712,0.32495934065934057,0.6533288156288157
107-89-1,0.028452380952380955,0.14295238095238097,0.4800999999999999,0.3484952380952382
57-55-6,0.051333333333333314,0.09795238095238097,0.3957714285714287,0.4549428571428573
4189-47-3,0.0455,0.40502380952380956,0.3526238095238096,0.19685238095238097
770-35-4,0.009,0.059166666666666666,0.9191666666666666,0.012666666666666666
999-61-1,0.05026190476190475,0.22995238095238096,0.3224274725274725,0.3973582417582419
127-00-4,0.0633,0.7213111111111109,0.17888888888888885,0.0365
96-47-9,0.014000000000000002,0.1401666666666667,0.7876666666666666,0.058166666666666665
17924-92-4,0.05766666666666666,0.17499999999999993,0.5783333333333334,0.18899999999999997
26735-66-0,0.017999999999999995,0.20133333333333336,0.4630000000000003,0.3176666666666666
29053-27-8,0.016333333333333328,0.09066666666666669,0.821,0.072
2568-25-4,0.0215,0.1396,0.7244333333333332,0.11446666666666669
4353-02-0,0.1290555555555556,0.3311111111111111,0.4392777777777778,0.10055555555555559
709-90-0,0.017833333333333333,0.1995,0.7176666666666668,0.065
159264-96-7,0.02167864271457086,0.2455718562874252,0.510562874251497,0.2221866267465069
303-47-9,0.047499999999999994,0.09916666666666665,0.5019999999999999,0.35133333333333333
95737-68-1,0.01633333333333333,0.17250000000000004,0.5858333333333333,0.22533333333333333
19224-26-1,0.006666666666666667,0.06133333333333333,0.46711904761904766,0.46488095238095245
24143-17-7,0.02033333333333333,0.16699999999999995,0.7356666666666667,0.07699999999999999
119446-68-3,0.012666666666666666,0.10483333333333335,0.7638333333333335,0.1186666666666667
98519-24-5,0.0036666666666666666,0.012666666666666666,0.9772666666666666,0.0063999999999999994
6423-43-4,0.06466666666666664,0.25599999999999984,0.5433333333333334,0.136
75-56-9,0.1054222222222222,0.5958999999999999,0.25842222222222216,0.04025555555555555
1072-43-1,0.07480555555555556,0.24404444444444437,0.5891456349206351,0.0920043650793651
78-89-7,0.04145238095238095,0.7724761904761902,0.13783333333333328,0.04823809523809524
78-87-5,0.04719999999999999,0.22246666666666667,0.5526666666666668,0.17766666666666658
16529-56-9,0.13865490196078428,0.6227568627450978,0.21458823529411755,0.024
93-53-8,0.012666666666666666,0.04066666666666666,0.9019999999999999,0.04466666666666667
64037-53-2,0.05449999999999999,0.2501666666666667,0.5566666666666669,0.13866666666666666
42872-30-0,0.03066666666666667,0.12633333333333338,0.7446666666666668,0.09833333333333336
42872-29-7,0.018999999999999996,0.1953333333333333,0.7406666666666667,0.04499999999999999
21267-72-1,0.049333333333333326,0.22799999999999998,0.6462666666666668,0.07640000000000001
3626-56-0,0.03466666666666668,0.2706666666666667,0.5880000000000002,0.10666666666666667
78-97-7,0.25528888888888895,0.3593333333333334,0.3320222222222222,0.05335555555555555
1967-16-4,0.13566666666666669,0.27499999999999997,0.5336666666666666,0.05566666666666666
74068-00-1,0.021266666666666666,0.45840000000000003,0.46233333333333326,0.058
14838-15-4,0.056999999999999995,0.29633333333333334,0.6086666666666666,0.038
50901-84-3,0.05699999999999999,0.33133333333333337,0.5799999999999997,0.03166666666666667
78587-05-0,0.03966666666666666,0.17366666666666664,0.5603333333333335,0.22633333333333328
117-27-1,0.009333333333333334,0.5613333333333332,0.2976666666666667,0.1316666666666667
1193-81-3,0.012900000000000002,0.0641333333333333,0.8119999999999998,0.11096666666666669
69056-38-8,0.065,0.09333333333333334,0.43133333333333335,0.4103333333333335
65489-05-6,0.017666666666666664,0.07966666666666668,0.8510000000000001,0.051666666666666666
78168-92-0,0.049,0.31333333333333324,0.5726666666666668,0.065
19408-46-9,0.056666666666666664,0.07599999999999998,0.1706666666666667,0.6966666666666668
56180-94-0,0.022999999999999996,0.029666666666666668,0.4058000000000001,0.5415333333333333
61276-16-2,0.06633333333333334,0.059999999999999984,0.2876666666666666,0.5859999999999997
3094-09-5,0.083,0.1196666666666667,0.5153333333333335,0.282
70886-61-2,0.053999999999999986,0.24033333333333326,0.5626666666666666,0.14300000000000004
26016-98-8,0.11099999999999996,0.1713333333333334,0.4620000000000001,0.25566666666666665
598-77-6,0.010333333333333332,0.22176666666666667,0.6495583333333331,0.11834166666666665
55418-56-9,0.0396,0.17266666666666663,0.5989000000000001,0.18883333333333333
47073-92-7,0.043666666666666666,0.16233333333333333,0.5493333333333333,0.24466666666666662
95719-25-8,0.007,0.174,0.736,0.08299999999999999
67358-82-1,0.040999999999999995,0.2039999999999999,0.6033333333333334,0.15166666666666664
80382-23-6,0.04766666666666666,0.3163333333333333,0.559,0.077
5005-84-5,0.03233333333333334,0.5938333333333332,0.30816666666666664,0.06566666666666666
55843-86-2,0.027,0.18233333333333338,0.7223333333333335,0.06833333333333333
40828-46-4,0.056666666666666664,0.2583333333333333,0.6056666666666666,0.07933333333333333
81265-54-5,0.018000000000000002,0.5313333333333332,0.4071666666666668,0.04349999999999999
56355-17-0,0.030000000000000002,0.31949999999999995,0.5400000000000001,0.1105
52549-17-4,0.035333333333333335,0.46066666666666667,0.4490000000000001,0.05499999999999998
34691-31-1,0.02833333333333334,0.3116666666666667,0.5746666666666667,0.08533333333333334
56427-43-1,0.6379999999999997,0.25883333333333325,0.08416666666666671,0.019000000000000003
30087-33-3,0.03466666666666667,0.3546666666666667,0.5080000000000001,0.10266666666666667
53716-49-7,0.038333333333333344,0.44226666666666675,0.4014999999999999,0.11790000000000005
66934-18-7,0.03733333333333334,0.4193333333333334,0.5006666666666667,0.04266666666666667
51234-28-7,0.042333333333333334,0.24049999999999996,0.6618333333333335,0.05533333333333333
55690-47-6,0.07028571428571427,0.8933809523809526,0.030333333333333337,0.006
55689-71-9,0.1514666666666667,0.3548666666666667,0.40300000000000014,0.09066666666666667
5104-49-4,0.05016666666666666,0.5876666666666667,0.3006666666666668,0.061499999999999985
31793-07-4,0.053,0.37666666666666665,0.4800000000000001,0.09033333333333333
41363-50-2,0.05533333333333333,0.11833333333333336,0.5459999999999999,0.28033333333333327
72619-41-1,0.02583333333333334,0.6945000000000001,0.21066666666666659,0.069
158836-71-6,0.034,0.1946666666666667,0.5326666666666667,0.23866666666666664
67700-30-5,0.02866666666666667,0.37466666666666687,0.4566666666666666,0.13999999999999996
188416-20-8,0.07266666666666667,0.15999999999999995,0.48100000000000004,0.28633333333333333
1331-41-5,0.028333333333333335,0.19600000000000004,0.7086666666666664,0.06699999999999999
2126-84-3,0.07033333333333333,0.5273333333333333,0.37000000000000005,0.03233333333333333
7654-03-7,0.028666666666666667,0.27216666666666667,0.5978333333333332,0.10133333333333336
33368-94-4,0.07166666666666664,0.2969666666666667,0.4198666666666667,0.2115
119-51-7,0.028333333333333335,0.16016666666666665,0.7458333333333332,0.06566666666666665
55294-15-0,0.03806666666666667,0.2264666666666667,0.6387999999999996,0.09666666666666666
98-85-1,0.006666666666666667,0.04182142857142858,0.931059523809524,0.02045238095238095
42818-60-0,0.1,0.3250000000000001,0.495,0.08000000000000002
54335-70-5,0.6923333333333337,0.17233333333333326,0.11433333333333337,0.021
877399-00-3,0.08900000000000001,0.23566666666666658,0.4776666666666667,0.19766666666666668
123172-49-6,0.005666666666666667,0.077,0.8515000000000001,0.06583333333333333
52570-16-8,0.028666666666666667,0.12500000000000003,0.5479999999999999,0.29833333333333345
87757-18-4,0.037666666666666654,0.11800000000000001,0.6953333333333334,0.14899999999999997
26129-32-8,0.02266666666666667,0.11833333333333339,0.7416666666666668,0.11733333333333335
40843-25-2,0.02,0.22116666666666662,0.6645,0.09433333333333332
69806-34-4,0.037333333333333336,0.40233333333333354,0.39533333333333337,0.16500000000000006
101-10-0,0.046666666666666655,0.12733333333333333,0.7420000000000001,0.084
105512-06-9,0.047999999999999994,0.21439999999999998,0.4816000000000001,0.2559999999999999
1953-02-2,0.027333333333333338,0.129,0.7180000000000002,0.12566666666666668
72324-18-6,0.036666666666666674,0.13366666666666666,0.528,0.30166666666666675
94149-41-4,0.09906666666666668,0.20933333333333332,0.5066333333333335,0.18496666666666675
72322-15-7,0.07233333333333335,0.28533333333333327,0.5333333333333332,0.10900000000000001
598-78-7,0.09893772893772898,0.5338846153846156,0.27451098901098897,0.09266666666666666
1501-84-4,0.009333333333333332,0.17800000000000005,0.7029999999999997,0.10966666666666668
76-00-6,0.07047619047619051,0.3924761904761903,0.43247619047619057,0.10457142857142857
66941-48-8,0.049333333333333326,0.33433333333333337,0.508,0.10833333333333334
20602-57-7,0.006666666666666667,0.072,0.885,0.036333333333333336
35782-82-2,0.015666666666666666,0.07766666666666668,0.8433333333333333,0.06333333333333334
20866-13-1,0.017333333333333336,0.10666666666666667,0.7946666666666666,0.08133333333333333
14689-97-5,0.08233333333333333,0.5743333333333334,0.2855,0.05783333333333331
2592-62-3,0.1804666666666666,0.3823000000000002,0.22966666666666663,0.2075666666666666
497-26-7,0.020432380952380952,0.1952057066052227,0.687177396313364,0.09718451612903227
107220-28-0,0.15666666666666665,0.32076190476190464,0.45901587301587304,0.06355555555555555
75-34-3,0.021499999999999995,0.15503809523809525,0.529042857142857,0.2944190476190476
303-97-9,0.03266666666666667,0.04999999999999999,0.40263333333333323,0.5147
158792-23-5,0.057333333333333326,0.08066666666666668,0.5436666666666669,0.31833333333333336
50765-82-7,0.008666666666666666,0.09416666666666668,0.7321666666666667,0.165
50765-97-4,0.027333333333333334,0.3713333333333334,0.401,0.20033333333333325
139189-30-3,0.043666666666666666,0.060666666666666653,0.23911904761904756,0.6565476190476188
126-14-7,0.057666666666666665,0.048666666666666664,0.20733333333333334,0.6863333333333332
51-77-4,0.008333333333333331,0.024666666666666663,0.21618181818181814,0.7508181818181818
40601-76-1,0.04626666666666667,0.08466666666666668,0.23161904761904753,0.637447619047619
7235-40-7,0.04599999999999999,0.05883333333333333,0.3653333333333333,0.5298333333333336
50765-81-6,0.003999999999999999,0.13395238095238096,0.8020476190476191,0.059999999999999984
50765-96-3,0.009888888888888888,0.4855555555555556,0.416,0.08855555555555557
162881-26-7,0.05733333333333333,0.10199999999999998,0.3758333333333333,0.4648333333333333
116-75-6,0.024333333333333335,0.06816666666666665,0.43183333333333346,0.4756666666666666
22094-93-5,0.02666666666666667,0.042666666666666665,0.6873333333333332,0.24333333333333335
4957-16-8,0.004333333333333333,0.10424074074074073,0.520237037037037,0.37118888888888896
121-06-2,0.010619047619047618,0.05483333333333333,0.32148571428571454,0.613061904761905
5280-80-8,0.024,0.05133333333333332,0.44899999999999995,0.4756666666666668
4474-24-2,0.03366666666666667,0.05499999999999999,0.39566666666666667,0.5156666666666667
465-42-9,0.10066666666666667,0.08866666666666667,0.4443333333333333,0.3663333333333333
85801-02-1,0.061666666666666634,0.3209999999999999,0.36183333333333345,0.25549999999999995
23960-07-8,0.009666666666666665,0.02583333333333333,0.13555555555555554,0.8289444444444448
70-38-2,0.029666666666666668,0.08916666666666667,0.4086190476190476,0.4725476190476194
50765-77-0,0.009666666666666665,0.35316666666666663,0.6201666666666665,0.017
50765-94-1,0.003,0.912266666666667,0.07066666666666667,0.014066666666666667
59263-66-0,0.027666666666666673,0.31633333333333336,0.5373333333333333,0.1186666666666667
33089-61-1,0.021000000000000005,0.31066666666666665,0.55,0.11833333333333332
90268-24-9,0.01633333333333333,0.04166666666666666,0.6613333333333332,0.2806666666666667
49575-13-5,0.06766666666666665,0.14533333333333331,0.3496666666666666,0.4373333333333333
42012-90-8,0.019555555555555555,0.1935333333333333,0.7370444444444444,0.049866666666666656
50765-93-0,0.01866666666666667,0.6973333333333334,0.23099999999999996,0.052999999999999985
64506-49-6,0.025333333333333336,0.14400000000000002,0.5306666666666668,0.3000000000000001
627-70-3,0.07016666666666664,0.3549333333333333,0.49056666666666665,0.08433333333333334
4602-84-0,0.017333333333333333,0.050333333333333334,0.19166666666666662,0.7406666666666667
64218-02-6,0.05168229166666666,0.078015625,0.36068229166666677,0.5096197916666667
495-62-5,0.004,0.053999999999999986,0.6509809523809525,0.29101904761904757
105-87-3,0.0011666666666666665,0.013848484848484848,0.18687575757575756,0.7981090909090911
24304-50-5,0.025,0.067,0.4106666666666668,0.4973333333333334
4948-15-6,0.04066666666666666,0.04533333333333333,0.19833333333333328,0.7156666666666668
94238-00-3,0.04200000000000001,0.03366666666666667,0.28722222222222216,0.6371111111111112
3772-23-4,0.024066666666666667,0.07690000000000001,0.6876333333333335,0.21139999999999995
26567-10-2,0.03566666666666667,0.054166666666666655,0.7200000000000001,0.1901666666666666
6358-37-8,0.013666666666666664,0.014333333333333332,0.8982666666666667,0.07373333333333335
95-93-2,0.003333333333333333,0.0395,0.2937240537240537,0.6634426129426131
527-53-7,0.005833333333333333,0.029839869281045754,0.3728792869875223,0.5914475103980986
68259-05-2,0.012666666666666666,0.04766666666666666,0.37213333333333337,0.5675333333333334
79665-24-0,0.019333333333333334,0.024666666666666663,0.2543333333333333,0.7016666666666669
5384-21-4,0.02833333333333334,0.054166666666666655,0.6951666666666668,0.22233333333333333
21697-42-7,0.021,0.2363333333333333,0.674,0.06866666666666667
89269-64-7,0.025,0.24166666666666667,0.662,0.0713333333333333
89427-45-2,0.31519999999999987,0.5234000000000001,0.12873333333333334,0.03266666666666666
73840-50-3,0.03950000000000001,0.09483333333333333,0.6538333333333333,0.21183333333333337
1124-11-4,0.029000000000000005,0.3146666666666667,0.5746666666666668,0.08166666666666665
10543-57-4,0.05733333333333332,0.137,0.4563333333333334,0.3493333333333334
68922-23-6,0.0036666666666666666,0.016487179487179485,0.15650466200466204,0.8233414918414916
1709-70-2,0.039,0.046,0.3598333333333334,0.5551666666666667
161050-58-4,0.025,0.10766666666666667,0.6713333333333336,0.19599999999999998
283594-90-1,0.028333333333333335,0.07599999999999998,0.4741666666666666,0.4215
40580-62-9,0.021666666666666664,0.12633333333333335,0.5695000000000001,0.2824999999999999
145-39-1,0.04333333333333333,0.1303809523809524,0.44016666666666654,0.38611904761904764
81-14-1,0.1021666666666667,0.11666666666666667,0.31033333333333335,0.4708333333333333
121-21-1,0.03133333333333334,0.147,0.7058333333333334,0.11583333333333337
23031-36-9,0.015999999999999997,0.23606666666666662,0.5026,0.24533333333333324
97-11-0,0.015666666666666666,0.15833333333333333,0.6103333333333333,0.2156666666666666
27223-49-0,0.024333333333333332,0.1889999999999999,0.24533333333333326,0.5413333333333334
477-33-8,0.03466666666666667,0.09906666666666668,0.6858000000000001,0.1804666666666667
7212-44-4,0.03266666666666667,0.024,0.1356818181818182,0.8076515151515155
29171-21-9,0.019666666666666666,0.08200000000000002,0.4736666666666667,0.42466666666666664
97322-87-7,0.04566666666666666,0.17199999999999996,0.54,0.24233333333333335
82508-32-5,0.10333333333333335,0.1416666666666667,0.5750000000000001,0.18
58652-20-3,0.02266666666666667,0.053,0.41500000000000026,0.5093333333333333
2655-15-4,0.1069714285714286,0.8323261904761905,0.055035714285714285,0.005666666666666667
2686-99-9,0.17246515151515152,0.7335696969696969,0.0839651515151515,0.01
3971-89-9,0.06894047619047619,0.9102261904761906,0.020166666666666663,0.0006666666666666666
98124-08-4,0.019,0.11466666666666667,0.7486666666666667,0.1176666666666667
86780-90-7,0.03599999999999999,0.04766666666666666,0.5670000000000001,0.3493333333333333
3618-72-2,0.05133333333333332,0.1066666666666667,0.4046666666666666,0.43733333333333335
18794-84-8,0.0016666666666666666,0.049999999999999996,0.23796190476190474,0.7103714285714289
65405-73-4,0.012666666666666666,0.058,0.26249999999999996,0.6668333333333333
105-86-2,0.013166666666666665,0.04415975422427036,0.25773302611367127,0.6849405529953916
102-22-7,0.004666666666666666,0.034333333333333334,0.15266666666666664,0.8083333333333332
94-48-4,0.005666666666666666,0.023333333333333334,0.36450000000000005,0.6064999999999999
5585-39-7,0.02633333333333334,0.11866666666666668,0.6465000000000001,0.20849999999999994
459-80-3,0.018833333333333337,0.08566666666666667,0.552416666666667,0.3430833333333334
1786-08-9,0.022285714285714284,0.13866666666666666,0.6974761904761904,0.14157142857142863
110-93-0,0.06649999999999999,0.09288888888888887,0.6134444444444446,0.22716666666666666
586-62-9,0.002583333333333333,0.03917549117549119,0.4128649517149516,0.5453762237762237
68555-58-8,0.006666666666666666,0.05166666666666668,0.6726000000000001,0.2690666666666667
137927-76-5,0.020666666666666663,0.5576666666666666,0.2923333333333333,0.12933333333333338
1191-16-8,0.007928642714570859,0.0920055297568129,0.2491766652224308,0.6508891623061855
13884-43-0,0.02766666666666667,0.09566666666666669,0.4866666666666667,0.39000000000000007
41131-65-1,0.048,0.11033333333333334,0.41033333333333355,0.4313333333333331
97-36-9,0.012,0.07633333333333332,0.834,0.07766666666666669
78-32-0,0.004666666666666666,0.06366666666666664,0.5029666666666667,0.42870000000000014
95-63-6,0.006666666666666666,0.05181481481481481,0.6624138583638582,0.2791046601546602
669005-94-1,0.08900000000000001,0.1753333333333334,0.4646666666666668,0.271
487-68-3,0.012999999999999998,0.08666666666666666,0.8068888888888889,0.09344444444444445
75980-60-8,0.06433333333333331,0.21766666666666662,0.5408333333333333,0.17716666666666664
938-18-1,0.011499999999999998,0.10433333333333333,0.8455,0.038666666666666655
88-05-1,0.005666666666666666,0.1337352941176471,0.8427647058823532,0.017833333333333333
108-75-8,0.019666666666666673,0.43677186147186137,0.5132281385281388,0.03033333333333334
90992-25-9,0.0355,0.08933333333333335,0.37249999999999994,0.5026666666666666
78-30-8,0.0,0.014999999999999998,0.0385,0.9465000000000001
101708-05-8,0.013999999999999999,0.10183333333333335,0.8401666666666668,0.044000000000000004
53780-34-0,0.048999999999999995,0.08800000000000002,0.7766666666666668,0.08633333333333333
27945-43-3,0.035333333333333335,0.24233333333333335,0.6333333333333333,0.08900000000000002
700-13-0,0.023500000000000004,0.18711111111111112,0.6628888888888886,0.12649999999999997
14667-55-1,0.008,0.3084222222222223,0.6782444444444448,0.005333333333333333
28730-17-8,0.028333333333333332,0.42300000000000015,0.36866666666666664,0.17999999999999994
73622-67-0,0.051999999999999984,0.155,0.5773333333333333,0.21566666666666662
18869-73-3,0.021666666666666667,0.06866666666666665,0.5659999999999998,0.3436666666666666
2169-64-4,0.049333333333333326,0.08699999999999997,0.39866666666666667,0.46500000000000014
80693-00-1,0.04733333333333333,0.10333333333333339,0.4066666666666666,0.4426666666666667
96-69-5,0.020666666666666667,0.030000000000000002,0.10600000000000002,0.8433333333333332
36443-68-2,0.027000000000000003,0.057666666666666665,0.3526666666666666,0.5626666666666668
96-66-2,0.021733333333333334,0.02766666666666667,0.8408666666666668,0.10973333333333335
68411-46-1,0.02033333333333333,0.088,0.45233333333333337,0.43933333333333346
41208-07-5,0.04866666666666667,0.2318666666666667,0.5282333333333334,0.19123333333333328
30392-41-7,0.026333333333333337,0.12833333333333335,0.5483333333333335,0.2970000000000001
1445-23-4,0.01433333333333333,0.18916666666666668,0.6811666666666666,0.11533333333333336
1218-35-5,0.118,0.3558333333333333,0.4631666666666667,0.06299999999999999
59708-57-5,0.016666666666666666,0.12333333333333335,0.7876666666666667,0.07233333333333332
81-15-2,0.08666666666666667,0.20133333333333325,0.23266666666666658,0.47933333333333333
2487-01-6,0.07749999999999999,0.1971666666666666,0.41866666666666663,0.30666666666666664
2205-73-4,0.07866666666666665,0.11866666666666668,0.5856666666666669,0.21699999999999997
79006-76-1,0.013999999999999999,0.09583333333333337,0.8343333333333336,0.05583333333333332
96515-74-1,0.01933333333333333,0.24166666666666667,0.5493333333333333,0.18966666666666662
50588-13-1,0.07666666666666666,0.4273333333333334,0.39166666666666683,0.10433333333333338
50700-72-6,0.04983333333333333,0.3606666666666666,0.5025,0.087
34388-29-9,0.028666666666666667,0.14599999999999996,0.3083333333333332,0.5170000000000001
121-29-9,0.03233333333333333,0.1306666666666667,0.7103333333333335,0.12666666666666665
6090-15-9,0.07699999999999999,0.05283333333333333,0.6843333333333332,0.18583333333333338
26002-80-2,0.029400000000000006,0.2846666666666666,0.34953333333333336,0.3364
70-43-9,0.041000000000000016,0.23933333333333334,0.4500000000000001,0.26966666666666667
23031-38-1,0.024500000000000004,0.15133333333333332,0.2828333333333333,0.5413333333333334
72963-72-5,0.08380000000000001,0.2208,0.5090666666666668,0.1863333333333333
14297-81-5,0.026333333333333337,0.21866666666666665,0.627,0.12800000000000006
30764-80-8,0.028666666666666667,0.07273333333333333,0.4978000000000001,0.4008
124416-41-7,0.09500000000000001,0.2316666666666667,0.3883333333333334,0.2849999999999999
14901-07-6,0.006733333333333333,0.040233333333333336,0.6620333333333331,0.2909999999999999
25812-30-0,0.03933333333333334,0.16083333333333333,0.6904666666666668,0.1093666666666667
80-26-2,0.005,0.014666666666666665,0.285,0.6953333333333337
41414-75-9,0.007,0.02975757575757576,0.40163636363636374,0.5616060606060606
60763-44-2,0.026666666666666672,0.102,0.5108333333333334,0.36049999999999993
78-70-6,0.10003333333333335,0.029833333333333344,0.5930464912280705,0.2770868421052632
7143-69-3,0.016,0.030105263157894743,0.20492007797270953,0.7489746588693956
126-64-7,0.012117647058823526,0.06345098039215685,0.4325882352941177,0.49184313725490203
315-18-4,0.48600000000000027,0.42766666666666664,0.07899999999999999,0.007333333333333333
149961-52-4,0.029333333333333333,0.15100000000000002,0.6669999999999998,0.15266666666666664
2032-65-7,0.5991500000000003,0.32205000000000006,0.06179999999999997,0.017
2635-10-1,0.3395,0.3315,0.28733333333333333,0.041666666666666664
2179-25-1,0.17316666666666672,0.20016666666666666,0.5713333333333334,0.055333333333333325
2655-14-3,0.14136666666666664,0.7105833333333331,0.13671666666666668,0.011333333333333332
137521-49-4,0.006333333333333333,0.026666666666666665,0.9426666666666668,0.024333333333333335
137521-48-3,0.008333333333333333,0.028333333333333335,0.9483333333333335,0.014999999999999998
2425-10-7,0.28183333333333344,0.5945000000000001,0.11966666666666671,0.003999999999999999
671-04-5,0.3909999999999999,0.37983333333333347,0.2098333333333333,0.01933333333333333
66871-56-5,0.03599999999999999,0.18300000000000005,0.6776666666666666,0.10333333333333333
6392-46-7,0.27368571428571425,0.4031809523809523,0.2584666666666665,0.06466666666666666
79006-73-8,0.018333333333333333,0.05999999999999999,0.8530000000000001,0.06866666666666665
79006-83-0,0.01733333333333333,0.17416666666666666,0.7488333333333331,0.05966666666666667
87767-36-0,0.04295238095238094,0.5013809523809526,0.32566666666666666,0.13000000000000003
23103-98-2,0.35291666666666666,0.31583333333333335,0.28075,0.0505
548-84-5,0.04766666666666664,0.3093333333333333,0.5516666666666666,0.09133333333333335
38035-28-8,0.05733333333333333,0.2996666666666666,0.5480000000000002,0.095
59669-26-0,0.097,0.734,0.10133333333333334,0.06766666666666665
68789-90-2,0.09366666666666666,0.7066666666666666,0.15383333333333338,0.04583333333333333
50765-71-4,0.026333333333333334,0.6180000000000001,0.3283333333333334,0.027333333333333334
50765-87-2,0.019000000000000003,0.6093333333333334,0.34800000000000003,0.02366666666666667
100751-82-4,0.03233333333333334,0.5395303030303031,0.41495454545454546,0.013181818181818182
88296-62-2,0.048999999999999974,0.30566666666666664,0.5120000000000001,0.13333333333333333
68789-93-5,0.105,0.48700000000000004,0.30666666666666664,0.10133333333333334
123252-99-3,0.14633333333333332,0.165,0.4316666666666668,0.25699999999999995
123252-97-1,0.26527777777777783,0.21916666666666657,0.3063888888888889,0.20916666666666667
