CASRN,EPA_knn_maccs-1,EPA_knn_maccs-2,EPA_knn_maccs-3,EPA_knn_maccs-4
55-80-1,0.08328615997514353,0.5325155672082027,0.2732635593256409,0.11093471349101294
21540-35-2,0.18333362164134276,0.16489776597986458,0.5890270233718198,0.06274158900697285
7203-89-6,0.0,0.8525365763048918,0.1474634236951082,0.0
15545-48-9,0.0,0.13436873544141953,0.7078842394135303,0.15774702514505023
28217-97-2,0.2411383276305602,0.1871347311371413,0.48422475586303354,0.08750218536926495
132147-50-3,0.0,0.4738384740445604,0.5261615259554395,0.0
535-89-7,0.0,0.3334844548561843,0.5583764906487756,0.10813905449504005
20240-98-6,0.060897466703021146,0.6516151355376357,0.2874873977593431,0.0
5810-11-7,0.05211017986394894,0.2364777364512414,0.6071917239569118,0.10422035972789788
32150-76-8,0.06268935636496634,0.13344433533234626,0.744498090656362,0.059368217646325445
63979-29-3,0.06001080451849966,0.23862349021459828,0.701365705266902,0.0
3789-78-4,0.050378164537481986,0.5174308613451413,0.288234014699787,0.14395695941758965
21677-26-9,0.0,0.3231408178127353,0.5679733748010157,0.10888580738624903
127-19-5,0.04782794363135214,0.3629799293450833,0.5357350828836522,0.05345704413991226
1933-50-2,0.03872683748559269,0.8245234506605195,0.03872683748559269,0.09802287436829506
87344-16-9,0.0,0.31898466802219044,0.6177416198311001,0.06327371214670938
6493-05-6,0.04197295211793851,0.22424438307454184,0.7337826648075196,0.0
68-89-3,0.1348117700231568,0.13081123952750984,0.41446652031501674,0.31991047013431656
88338-63-0,0.056593666870585355,0.27951057555634207,0.6638957575730726,0.0
25601-84-7,0.5616648034597772,0.2732948257521971,0.16504037078802586,0.0
22787-53-7,0.6308050241275452,0.12544108322708078,0.17724240541534195,0.06651148723003199
54473-31-3,0.3142373182804128,0.4463216396693888,0.23944104205019842,0.0
98124-07-3,0.0,0.045362232480141644,0.907399993634065,0.04723777388579336
87344-06-7,0.05932693982888863,0.16296423726634676,0.7777088229047646,0.0
88149-59-1,0.12496519145481774,0.41364847149348527,0.46138633705169685,0.0
365400-11-9,0.12489487013609576,0.13717574793610104,0.252192520711323,0.4857368612164803
550-28-7,0.06271141054615954,0.30022359443450697,0.4469550990242179,0.19010989599511574
36304-84-4,0.0,0.529873187211327,0.4701268127886731,0.0
62783-50-0,0.20509660377048441,0.3313531922585522,0.4635502039709634,0.0
62783-49-7,0.18813069303833033,0.6509219392772766,0.160947367684393,0.0
26155-31-7,0.0,0.5861954793249299,0.3604182114094116,0.053386309265658446
62783-48-6,0.2092309946384776,0.43635945477876753,0.354409550582755,0.0
86135-39-9,0.0,0.2000947808388439,0.7350132217999995,0.06489199736115656
80087-26-9,0.052331190431555485,0.0,0.9476688095684446,0.0
98124-05-1,0.053148059773383875,0.04890207152702537,0.793877838234249,0.10407203046534187
2398-96-1,0.13237969017601958,0.1284195453182054,0.5443584244020414,0.19484234010373366
80-11-5,0.06026733788631148,0.14323276406746754,0.6700805327156754,0.12641936533054562
31642-65-6,0.1640088219090555,0.12677252135096642,0.709218656739978,0.0
93738-40-0,0.0,0.20168593271488727,0.6714052657095891,0.12690880157552345
64092-48-4,0.06825091778692138,0.5406977980923108,0.39105128412076784,0.0
30652-11-0,0.059928621077197104,0.059928621077197104,0.7321541434031391,0.14798861444246678
27223-35-4,0.06286267736524506,0.0,0.8767705620871332,0.06036676054762169
79442-83-4,0.0,0.1771217742859546,0.8228782257140453,0.0
60-80-0,0.0,0.2102212649304875,0.7363618562756999,0.0534168787938124
34552-84-6,0.2894654977109024,0.5431438527683171,0.07146411607149733,0.09592653344928319
116337-71-4,0.0,0.0,0.9529573628799888,0.0470426371200113
64049-33-8,0.0,0.23630919732935146,0.6984690540080704,0.06522174866257813
71561-11-0,0.0,0.5734197578912272,0.3297549881531758,0.0968252539555969
34375-78-5,0.0,0.19281702675225157,0.8071829732477483,0.0
83-07-8,0.0,0.19997264267082995,0.7470484743572207,0.0529788829719493
40373-39-5,0.15083440032442258,0.5354137767926217,0.3137518228829558,0.0
40374-17-2,0.21298541475087712,0.42602348137412377,0.36099110387499916,0.0
80086-85-7,0.05235029180719065,0.0,0.9476497081928094,0.0
7417-67-6,0.06668255644295103,0.5984883156072931,0.2838429524876944,0.05098617546206158
3196-50-7,0.14101660213888706,0.2568919484249848,0.6020914494361281,0.0
5039-78-1,0.0,0.36002781963602637,0.5521232757621422,0.08784890460183145
60-31-1,0.03860826779869921,0.4389024063875706,0.47590641580589804,0.04658291000783224
12225-18-2,0.0,0.07126110018101778,0.3337529588826449,0.5949859409363374
10605-03-5,0.05289944623575839,0.1297689540470948,0.7404620919058105,0.07686950781133642
86135-92-4,0.0,0.1078726658497722,0.8921273341502278,0.0
16006-75-0,0.0,0.14460499341563915,0.8114594100769303,0.04393559650743055
64011-84-3,0.0,1.0,0.0,0.0
298-01-1,0.4809925668039663,0.24804890776066452,0.17251521780346968,0.09844330763189957
57846-35-2,0.04980672651354504,0.7044225345954571,0.24577073889099776,0.0
55-38-9,0.4038698638753994,0.46209395365221545,0.13403618247238508,0.0
14086-35-2,0.0,1.0,0.0,0.0
3761-42-0,1.0,0.0,0.0,0.0
83-79-4,0.11825109852043768,0.11825109852043768,0.6416688020195693,0.12182900093955527
82230-53-3,0.31396958312198564,0.0,0.55770007823448,0.1283303386435345
4433-79-8,0.0,0.046766742123102736,0.7357654404041466,0.21746781747275068
65008-94-8,0.0,0.0,0.7945501063339587,0.20544989366604122
30011-11-1,0.0,0.0,0.6216140467428933,0.3783859532571066
143390-89-0,0.0,0.06666201429881195,0.7011808190894674,0.23215716661172062
5826-85-7,0.29898975915691434,0.45491155393962845,0.18346152267226182,0.06263716423119543
2255-17-6,0.4445853310615365,0.3193723501208543,0.23604231881760906,0.0
122-14-5,0.4959876694231052,0.3409747027450213,0.16303762783187356,0.0
51356-08-2,0.6485146500982405,0.19520812932095594,0.03603842387463802,0.12023879670616557
22620-72-0,0.702443263111676,0.10501403508529969,0.10749448915840784,0.08504821264461633
2703-61-9,0.3811678832274149,0.5244113225359323,0.09442079423665281,0.0
10420-33-4,0.0,0.0,0.74763876963483,0.25236123036516994
72732-56-0,0.0,0.3727353876467213,0.6272646123532788,0.0
58186-27-9,0.06411932117634658,0.12403552229366502,0.6080878219317664,0.20375733459822212
153-87-7,0.06089044578207996,0.5899862095775122,0.28823289885832787,0.06089044578207996
82875-38-5,0.0,0.04265677384903763,0.07200377963962273,0.8853394465113397
185119-76-0,0.0,0.0,0.13850762911984413,0.8614923708801558
79277-27-3,0.0,0.0,0.2758828688350131,0.7241171311649869
13265-60-6,0.35866376610962786,0.4060697452124329,0.2352664886779393,0.0
1741-11-3,0.27428319850310934,0.17378652798415056,0.55193027351274,0.0
3566-76-5,0.2948926756747101,0.32951604437519405,0.3755912799500957,0.0
3344-14-7,0.5890025487528789,0.28299996562375695,0.12799748562336405,0.0
30560-19-1,0.13334530774505407,0.4514993941390601,0.41515529811588586,0.0
22502-03-0,0.0,0.0,0.43879598662207353,0.5612040133779265
3131-27-9,0.0,0.0,0.7129650662096862,0.2870349337903137
104-20-1,0.0,0.0,0.6576882416878843,0.3423117583121157
42924-53-8,0.0,0.06615246983727846,0.5408556783287797,0.39299185183394175
122-48-5,0.0,0.0,0.9072887477236077,0.09271125227639235
39562-22-6,0.0595634704995311,0.06575909691447514,0.6783811160249346,0.19629631656105928
105-45-3,0.0,0.0,0.5392946068121933,0.4607053931878067
122-84-9,0.0,0.0,0.5732906040449196,0.4267093959550804
5437-98-9,0.06600852543392574,0.1436971308553481,0.6618085930893031,0.1284857506214232
52793-11-0,0.04153986338816532,0.05187139030288912,0.7248878505597767,0.18170089574916887
3610-27-3,0.0,0.0,0.0,1.0
629-38-9,0.0,0.0,0.0,1.0
110-49-6,0.0,0.06814024390243903,0.3823170731707317,0.5495426829268293
93-51-6,0.0,0.06390278770550394,0.936097212294496,0.0
99-75-2,0.0,0.04769017390376614,0.8278032646964686,0.12450656139976529
13684-63-4,0.13895647589124807,0.2551864320833459,0.4669006161341579,0.13895647589124807
80-48-8,0.12595824008465906,0.3971467399422549,0.38426663887186757,0.09262838110121842
55232-81-0,0.0,0.036045707907578446,0.9639542920924214,0.0
80689-16-3,0.0535641659574835,0.2884603072366769,0.27979931415765635,0.37817621264818324
25956-17-6,0.0,0.0,0.24598794798604506,0.7540120520139549
23287-26-5,0.0,0.0915448188175461,0.8058486967577877,0.10260648442466624
14205-39-1,0.0,0.263872295040884,0.4844244476434145,0.2517032573157014
68779-00-0,0.0,0.19248564146180636,0.40876543193022175,0.39874892660797195
943-88-4,0.0,0.0,0.7233953876076687,0.2766046123923312
73698-62-1,0.0,0.04544890294423076,0.9105918168346202,0.04395928022114906
82-57-5,0.0,0.18446157867224255,0.5287506534239415,0.286787767903816
17392-83-5,0.0,0.0,1.0,0.0
64037-75-8,0.04306917836952395,0.04306917836952395,0.624073593160071,0.28978805010088093
64037-74-7,0.0,0.050355239786856125,0.6014575279490126,0.3481872322641312
13515-40-7,0.04484912215540123,0.0,0.7609771274421252,0.1941737504024736
82199-12-0,0.0,0.07176625423384973,0.6073203183232446,0.3209134274429058
61320-65-8,0.0,0.1175521414407684,0.7618201017252999,0.12062775683393179
50-07-7,0.0,0.2562295242857744,0.4564585251410225,0.2873119505732032
75511-23-8,0.08637121576481875,0.13169180937615735,0.7388699772948883,0.04306699756413553
82875-41-0,0.0,0.051587103432204795,0.11705199906787842,0.8313608974999167
20168-99-4,0.07792307412830878,0.7475673839864403,0.17450954188525097,0.0
67370-00-7,0.07103166117172698,0.5805302449521514,0.34843809387612157,0.0
27035-30-9,0.07825033052701702,0.6078282294581364,0.23567110948782952,0.07825033052701702
65189-78-8,0.10787189448597827,0.6371934314909733,0.22204564003787014,0.03288903398517842
53164-05-9,0.0,0.7410084019454246,0.21969868820816432,0.03929290984641105
62751-72-8,0.062285626333428074,0.774529178411694,0.1410391947807701,0.02214600047410776
67369-98-6,0.05301086324824534,0.7515238723233046,0.1954652644284501,0.0
60051-79-8,0.06558018610722344,0.6726312134672998,0.26178860042547664,0.0
31230-24-7,0.12247094459807052,0.33712629911746517,0.413967908345608,0.12643484793885632
79510-48-8,0.0,0.0,0.27421591944813223,0.7257840805518677
94125-34-5,0.0,0.0,0.1431861407081152,0.8568138592918848
82097-50-5,0.0,0.0,0.3603884689528209,0.6396115310471792
5652-84-6,0.0,0.34639571747830156,0.5930668884153631,0.06053739410633543
38205-64-0,0.0,0.32887779949054613,0.47390587947996327,0.19721632102949066
22862-76-6,0.0,0.1395841698733817,0.6460480409186992,0.2143677892079191
82273-25-4,0.0,0.0,0.6850647634152788,0.3149352365847211
93-28-7,0.0,0.0,0.8552222381704225,0.1447777618295775
64485-93-4,0.0,0.0,0.098267343388594,0.901732656611406
2636-25-1,0.2439594755339473,0.39747621509052167,0.35856430937553097,0.0
23793-23-9,0.0,0.0,0.8182418332715794,0.18175816672842066
161193-03-9,0.0,0.0,0.4662982685632474,0.5337017314367526
3120-74-9,0.0,0.223469588727149,0.776530411272851,0.0
66505-63-3,0.0,0.2716264461090144,0.5157165522541785,0.21265700163680717
14143-28-3,0.055652614254968986,0.24317002152171163,0.7011773642233194,0.0
1671-49-4,0.08396916268963257,0.2547352337106968,0.37404625596555113,0.2872493476341194
106904-09-0,0.0,0.10114879130679263,0.8499905983564136,0.04886061033679373
122836-35-5,0.12380661657641998,0.1259333739989506,0.061458622645317214,0.6888013867793121
763-32-6,0.05842494951761275,0.13051379851918332,0.3528531897389874,0.4582080622242166
4786-19-0,0.2711928753341664,0.3711027097141592,0.2999984181470174,0.057705996804656975
62599-49-9,0.0,0.0665731966737575,0.3742022819570683,0.5592245213691742
563-47-3,0.06740641540718066,0.26962566162872265,0.6048083668133409,0.0581595561507557
78-85-3,0.09228371005455963,0.38004676539360877,0.4244738893219018,0.10319563522992986
126-98-7,0.1020098179496775,0.42923811829968955,0.344398705615603,0.12435335813502983
30950-27-7,0.0,0.0,0.5487967040772838,0.45120329592271635
79-39-0,0.0,0.5075013329984539,0.4305404871260141,0.06195817987553192
923-02-4,0.0,0.3786795083485808,0.5070625193551571,0.11425797229626203
19243-95-9,0.0,0.1490658835086494,0.7705130978721587,0.08042101861919189
2164-09-2,0.0,0.2376546169335507,0.7032793172883306,0.0590660657781187
79-41-4,0.0,0.31697341513292426,0.3808400188768286,0.30218656599024696
4513-53-5,0.0,0.33420495428540226,0.22459305817614833,0.4412019875384494
3683-12-3,0.0,0.12727971874313337,0.6293122390683366,0.24340804218853002
30674-80-7,0.06316139549721309,0.34190907515278485,0.19531756378278312,0.39961196556721906
52628-03-2,0.06209575592032365,0.1946942561908934,0.2686306594171155,0.47457932847166745
1464-69-3,0.07514088916718847,0.2772162089632347,0.11742254823031278,0.5302203536392641
70293-55-9,0.06708497863363444,0.0,0.524444204035268,0.40847081733109747
1888-94-4,0.14013129244020062,0.35173147953999256,0.05182341650671784,0.45631381151308886
96-05-9,0.0,0.19115853658536583,0.2265243902439024,0.5823170731707317
2495-37-6,0.0,0.10045817071101307,0.6276938740879009,0.27184795520108607
23395-20-2,0.0729030907003531,0.18667609588423748,0.5234680502555323,0.21695276315987716
1637-39-4,0.06001307580544591,0.3381975732871515,0.4650330453016008,0.1367563056058019
58458-52-9,0.0,0.0,0.8119130936879553,0.1880869063120447
58458-54-1,0.0,0.0,0.6407565191640828,0.3592434808359171
58458-56-3,0.14055578470696195,0.33797361434615547,0.42738490316966044,0.09408569777722202
756-91-2,0.06902972459886096,0.19351416014355186,0.7374561152575873,0.0
50370-12-2,0.0,0.0,0.2774199931491216,0.7225800068508784
89-25-8,0.0383000961227685,0.0795292607781327,0.3837845821597821,0.4983860609393167
119-17-5,0.0,0.07160879373601914,0.48274648719685626,0.44564471906712455
123312-89-0,0.0680893290204862,0.19368931969971104,0.6701320222593166,0.0680893290204862
1071-73-4,0.0,0.06347107438016528,0.32744671596346236,0.6090822096563723
853-34-9,0.0,0.41109420243386297,0.588905797566137,0.0
5471-51-2,0.0,0.21759683906018487,0.6153425527411276,0.16706060819868765
123-76-2,0.0,0.10295980651848437,0.6412201181290206,0.25582007535249496
2610-86-8,0.0565493127137686,0.5094952860905939,0.43395540119563747,0.0
152-72-7,0.25641354836373453,0.32813040086117506,0.3505650638145182,0.06489098696057227
81-82-3,0.20223282810086224,0.49682893002916895,0.3009382418699688,0.0
53460-80-3,0.0,0.27299324766014477,0.45146532437398673,0.27554142796586845
102-01-2,0.08618507239397283,0.18257497534251535,0.6881474160665255,0.043092536196986414
93-70-9,0.06162366649320237,0.053021531256098355,0.7860557064333571,0.09929909581734209
33353-01-4,0.0,0.26065887420613215,0.6143076765081306,0.12503344928573729
34580-66-0,0.0,0.047011109956753123,0.8097812026151792,0.14320768742806772
78-95-5,0.27700035880875495,0.16038751345532834,0.50843200574094,0.05418012199497668
108-88-3,0.0,0.0,0.858252427184466,0.14174757281553396
21173-27-3,0.0,0.05746372887153321,0.6567897228331057,0.28574654829536106
72239-30-6,0.2821163418819578,0.5670613294500634,0.1508223286679787,0.0
589-18-4,0.0418486473919325,0.1678263613265357,0.7383629207698822,0.05196207051164953
622-97-9,0.0,0.0,0.7212806026365348,0.2787193973634652
104-87-0,0.0,0.0,1.0,0.0
104-85-8,0.047987117552334944,0.0,0.8884594739667203,0.0635534084809447
77054-11-6,0.03870290446751428,0.07486877405808934,0.811559547416307,0.07486877405808934
80834-73-7,0.0,1.0,0.0,0.0
80834-70-4,0.0,1.0,0.0,0.0
720-94-5,0.0,0.1395595132599909,0.7872133486069985,0.07322713813301056
6138-79-0,0.0,0.2763878088864337,0.5593316830175271,0.164280508096039
134308-13-7,0.26856100813804734,0.06682452845594838,0.5977899349500558,0.06682452845594838
56461-34-8,0.370924488355681,0.17081863091037403,0.31146788990825686,0.14678899082568805
58955-82-1,0.031038001632013743,0.053972317725936934,0.8884976489460376,0.026492031696011727
63980-34-7,0.11585071607335858,0.19112480135677834,0.6297150367669541,0.06330944580290909
637-60-5,0.0,0.7795283634609382,0.22047163653906182,0.0
622-58-2,0.0,0.0,1.0,0.0
1631-28-3,0.03392680967680188,0.6643816641741251,0.18608097138860108,0.115610554760472
99-99-0,0.10045817071101307,0.3616154759884609,0.5379263533005261,0.0
26447-14-3,0.0,0.06942620610904938,0.8501094300123703,0.08046436387858025
101-94-0,0.0,0.10920687742651139,0.8040210759844704,0.08677204658901831
137927-72-1,0.0,0.1296939620963283,0.7764914192120151,0.09381461869165642
614-34-6,0.0,0.1139508613386049,0.5943236373905677,0.2917255012708274
607-88-5,0.0,0.08860447944868324,0.7142505537779965,0.19714496677332022
78-31-9,0.0,0.07884172675557924,0.4371872681265578,0.4839710051178631
72051-45-7,0.0,0.12564834998321486,0.7824731955496401,0.091878454467145
1424-48-2,0.06299944930551304,0.05764172487777147,0.821717100938944,0.05764172487777147
70-55-3,0.0,0.17611431643712921,0.6848190597151416,0.1390666238477292
78521-39-8,0.0,0.110786006696899,0.8383583346721489,0.05085565863095201
123199-94-0,0.0,0.03134833057965657,0.9355496706562539,0.03310199876408953
1156-19-0,0.0,0.15481906926894046,0.7926087201927483,0.052572210538311265
21187-98-4,0.0,0.15433783368837567,0.3689155692015505,0.4767465971100738
1576-35-8,0.0,0.16485892583557446,0.7250873046403898,0.11005376952403575
127-65-1,0.0,0.12635635278853566,0.7312625091567441,0.1423811380547202
4083-64-1,0.0,0.05890610860564642,0.8821877827887071,0.05890610860564642
80-41-1,0.0,0.27350190864140594,0.5949478646273666,0.13155022673122743
6837-93-0,0.0,0.05385480480301474,0.1171267067353136,0.8290184884616717
106-43-4,0.0,0.1628908964558721,0.7959694232105631,0.04113968033356497
108-89-4,0.0,1.0,0.0,0.0
569-65-3,0.0,0.22417173668834747,0.6834112071577583,0.09241705615389426
72619-36-4,0.12815716100647162,0.553177979951285,0.26981807226518645,0.04884678677705681
91-62-3,0.0,0.5503255561584374,0.3189093868692349,0.1307650569723277
92-48-8,0.0,0.0,1.0,0.0
98519-19-8,0.0,0.0,1.0,0.0
1711-06-4,0.0,0.03940061701189951,0.9605993829881005,0.0
108-44-1,0.0,0.1380399442638179,0.8619600557361821,0.0
85-72-3,0.0,0.09477372748454971,0.5748146389150395,0.33041163360041076
63-99-0,0.037889039242219216,0.11760540495971987,0.7450977539152491,0.0994078018828117
621-29-4,0.0,0.0,1.0,0.0
104683-52-5,0.0,0.1926310585375383,0.6186452977285526,0.18872364373390907
80834-68-0,0.0626323335085025,0.7482869985357218,0.18908066795577572,0.0
91-99-6,0.031794558239070625,0.029331838717347743,0.7676126906484595,0.17126091239512214
29218-27-7,0.0,0.12337158802053065,0.8150648348187154,0.06156357716075398
108-39-4,0.0,0.2899335466404135,0.6550578390351957,0.055008614324390845
88599-49-9,0.0,0.0,1.0,0.0
88599-68-2,0.0,0.0,1.0,0.0
122277-25-2,0.0,0.0,1.0,0.0
1596-09-4,0.0,0.27599382477807793,0.6620030876109612,0.062003087610961016
57933-19-4,0.0,0.37972760844278314,0.558226236321133,0.062046155236083984
16154-78-2,0.049149487717565735,0.30850018516232564,0.6423503271201086,0.0
1147-41-7,0.040540540540540536,0.0469861308677098,0.7844061166429588,0.1280672119487909
956317-36-5,0.04825447727620746,0.07319422483689887,0.8431943306660781,0.035356967220815605
122277-24-1,0.0,0.0,1.0,0.0
53988-10-6,0.033730348336504234,0.69858134463856,0.22925516973766896,0.038433137287266855
399-77-9,0.8372135655362053,0.16278643446379465,0.0,0.0
1435-71-8,0.14467357292803157,0.13663307155794163,0.5701143962062373,0.14857895930778953
5504-68-7,0.0,0.36432689739682345,0.5225964735885714,0.11307662901460522
610-39-9,0.04596195035907774,0.4270379236487338,0.5270001259921886,0.0
119-33-5,0.11198556815478551,0.37919276821822223,0.5088216636269923,0.0
2445-83-2,0.0,0.0,1.0,0.0
92-36-4,0.0,0.3232787166242043,0.5447763519778105,0.1319449313979852
88-44-8,0.0,0.0,0.3318734706729483,0.6681265293270516
57524-15-9,0.4195550179495855,0.3295356262094887,0.20887309338674792,0.04203626245417791
695-34-1,0.0,1.0,0.0,0.0
125055-80-3,0.0,1.0,0.0,0.0
108-99-6,0.0,1.0,0.0,0.0
1603-41-4,0.0,1.0,0.0,0.0
53179-13-8,0.0,0.5856618442424512,0.3028022828964764,0.11153587286107229
125055-79-0,0.0,1.0,0.0,0.0
82159-09-9,0.13413323146825767,0.19346763228229297,0.47080214804727594,0.20159698820217342
618-85-9,0.037977867203219315,0.48013078470824955,0.4439134808853119,0.037977867203219315
504-15-4,0.0,0.6029204560010247,0.35839631100294606,0.0386832329960292
41621-49-2,0.0,0.20074845731464627,0.7315235048732331,0.06772803781212064
182349-12-8,0.0,0.2601448938529679,0.553720292443872,0.18613481370316018
874-66-8,0.06457032025534903,0.44632630308954013,0.4891033766551108,0.0
27776-01-8,0.0,0.055039183524694724,0.7798432659012211,0.16511755057408417
72239-32-8,0.19432799708117032,0.5102395872672457,0.2954324156515839,0.0
898566-17-1,0.05633099112929965,0.26146082675108895,0.37552631459418706,0.30668186752542437
50454-68-7,0.08154178144893447,0.0,0.8399302852988221,0.07852793325224346
529-19-1,0.09046153846153847,0.036923076923076927,0.7809230769230769,0.0916923076923077
73987-51-6,0.1330255307804123,0.0642588857497341,0.5238378977732517,0.2788776856966019
90-12-0,0.0,0.1720176730486009,0.6820814923907706,0.14590083456062838
2853-69-2,0.0,0.6968903926048023,0.26154535727711753,0.04156425011808026
7055-03-0,0.0,0.05967707634674214,0.7981972549853588,0.14212566866789902
71753-20-3,0.13870737149376577,0.43437171892276755,0.36827976804323737,0.05864114154022945
65871-41-2,0.0,0.360672497817458,0.5170023753267492,0.12232512685579286
71077-34-4,0.0,0.0,0.34665461320515506,0.6533453867948449
95-80-7,0.0,0.0,1.0,0.0
99-55-8,0.0,0.0,0.0,1.0
95-79-4,0.0,0.0,1.0,0.0
136-80-1,0.06255786792856897,0.116227062805063,0.7471019263701016,0.07411314289626643
93-69-6,0.0,0.6017358587370131,0.39826414126298687,0.0
135-63-7,0.0,0.39296296153594235,0.3341899738384302,0.2728470646256276
614-68-6,0.0,0.0,0.723184169102766,0.27681583089723405
131-79-3,0.0,0.1731951781391777,0.5775087321150362,0.2492960897457861
584-84-9,0.0,0.0,0.604070137716259,0.3959298622837411
28005-74-5,0.06810264659087305,0.08986764525834329,0.6829847955241231,0.15904491262666073
4067-01-0,0.0360399074235113,0.2294153246743945,0.6354094713301013,0.09913529657199284
6422-83-9,0.0,0.31856396538785553,0.46493573903711893,0.2165002955750256
96-98-0,0.0,0.12925513214411274,0.7503553904709498,0.12038947738493758
119-32-4,0.0,0.0,1.0,0.0
121-14-2,0.0,1.0,0.0,0.0
95-48-7,0.0,0.39278735121691244,0.6072126487830876,0.0
2835-95-2,0.0,0.3509444817336274,0.589989452488254,0.0590660657781187
6775-25-3,0.06393226896710737,0.20381076100872972,0.663839853935512,0.06841711608865095
59-47-2,0.0,0.0,0.9450578468010831,0.054942153198916904
6055-48-7,0.0,0.1253639992329382,0.7990164918286611,0.07561950893840066
2210-79-9,0.0,0.04816561736974319,0.899624749905208,0.052209632725048784
55543-68-5,0.0,0.05887311039853413,0.8233806688043976,0.11774622079706826
14491-59-9,0.053974499250302996,0.12240752816122229,0.7156689740878688,0.10794899850060599
88599-47-7,0.0,0.0,1.0,0.0
88599-48-8,0.0,0.0,1.0,0.0
88-19-7,0.0,0.2181403039078569,0.6078389692934438,0.1740207267986991
95-49-8,0.0,0.0,1.0,0.0
95-73-8,0.0,0.0,1.0,0.0
7745-91-7,0.0,0.2643373493975904,0.7356626506024097,0.0
90-33-5,0.05099628503883823,0.22357311719013842,0.6646403242147924,0.060790273556231005
4394-77-8,0.24239004005051384,0.425260084598174,0.22076487061152186,0.11158500473979023
53083-96-8,0.047103585708813414,0.4834831862063622,0.4357899448650463,0.03362328321977799
2246-44-8,0.0,0.2583037231577321,0.672640197744477,0.06905607909779082
4934-55-8,0.0,0.2848709178653423,0.6364147495666026,0.0787143325680551
95-69-2,0.0,0.0,1.0,0.0
21787-81-5,0.0,0.10692010692010692,0.8482328482328484,0.04484704484704485
83-34-1,0.0,0.26940389098370343,0.5089110187244191,0.22168509029187747
54935-04-5,0.0,0.07547149339379182,0.5283492447826429,0.3961792618235652
24283-57-6,0.0,0.3577074522385883,0.279918331631909,0.36237421612950266
64036-72-2,0.04963191431071205,0.3997949678753547,0.4202098044240984,0.130363313389835
619-15-8,0.03232020547945205,0.4861943493150685,0.4491652397260274,0.03232020547945205
2581-34-2,0.11947609962357553,0.21884185015211674,0.6616820502243078,0.0
89427-10-1,0.5041019815726366,0.4724220623501199,0.023475956077243468,0.0
83-40-9,0.0,0.10825116761805917,0.8166061235080436,0.07514270887389726
74697-60-2,0.0,0.05549878100953702,0.14266172369946248,0.8018394952910005
1570-64-5,0.0,0.0,1.0,0.0
174063-87-7,0.0,0.0,0.6866452598309297,0.31335474016907033
17514-68-0,0.0,0.38339178446176153,0.5608094112269023,0.05579880431133618
1084-65-7,0.0,0.19874483703756152,0.5426821912353528,0.25857297172708565
69226-39-7,0.07767129084493306,0.06285242614425504,0.6189161043753595,0.24056017863545232
69226-40-0,0.11639386926840661,0.11838818469180434,0.45368571590956314,0.31153223013022585
130-17-6,0.0,0.0,0.269998001415214,0.7300019985847861
88599-69-3,0.0,0.0,1.0,0.0
14863-40-2,1.0,0.0,0.0,0.0
644-62-2,0.0,1.0,0.0,0.0
88-51-7,0.0,0.0,0.2177212502331429,0.7822787497668571
7585-41-3,0.0,0.0,0.06896175713487102,0.9310382428651289
89427-05-4,0.0,1.0,0.0,0.0
89427-04-3,0.0,1.0,0.0,0.0
1603-40-3,0.056562377367914085,0.621294281331383,0.3221433413007028,0.0
100299-08-9,0.0,0.4737548237606039,0.39790598622537704,0.12833919001401892
125055-81-4,0.0,1.0,0.0,0.0
2312-76-7,0.3289023267128881,0.3519783141323047,0.31911935915480716,0.0
481-42-5,0.06319569120287252,0.2602205693767633,0.40892536547832775,0.2676583739420364
116288-88-1,0.0,0.5748450922894575,0.3569125270257124,0.06824238068483006
616-02-4,0.0,0.25880264162214184,0.4988078493039831,0.24238950907387508
30516-87-1,0.0,0.11977702180562547,0.4914456718223746,0.3887773063720001
3056-17-5,0.054609545234866774,0.05205275348186204,0.46718056473068753,0.42615713655258375
626-48-2,0.0,0.03517318693822485,0.32177052795030364,0.6430562851114715
56-04-2,0.0,0.16913701375135579,0.5246997616385377,0.3061632246101065
20344-15-4,0.0,0.5201084739980623,0.4798915260019377,0.0
18591-81-6,0.0,0.750523481098941,0.249476518901059,0.0
101708-02-5,0.1556686776062477,0.24180716991197082,0.5665034749014269,0.03602067758035462
101708-01-4,0.13091338395271532,0.17475155204592202,0.6553309052036823,0.03900415879768038
1824-81-3,0.0,1.0,0.0,0.0
72-80-0,0.10553294985292312,0.09363794321885965,0.7371635737904496,0.06366553313776772
98967-40-9,0.19245461826436383,0.2616757743329377,0.31893177585725124,0.22693783154544728
1453-58-3,0.0,0.18110988358910282,0.7870785351427759,0.03181158126812137
822-36-6,0.1051884913597896,0.3842779272225284,0.5105335814176821,0.0
641571-11-1,0.24966347037778686,0.3501903125541957,0.33183754953407435,0.06830866753394309
100365-72-8,0.0,0.20113661416358425,0.7353697670430884,0.06349361879332728
121552-61-2,0.055257720821573736,0.42796375568849343,0.5167785234899329,0.0
1131-18-6,0.06125605371115637,0.2862255050037516,0.5300063338627794,0.12251210742231274
70803-10-0,0.0,0.11755732128482768,0.8824426787151723,0.0
125055-64-3,0.0,0.9591966055844806,0.0,0.040803394415519466
125055-63-2,0.0,0.9650713929935248,0.0,0.034928607006475175
125055-61-0,0.0,1.0,0.0,0.0
125055-65-4,0.0,0.8306300837683623,0.1170207599854316,0.05234915624620615
