CASRN,Toxic_knn_mordred-0,Toxic_knn_mordred-1
89686-69-1,0.597819005288451,0.40218099471154906
101007-06-1,0.3231406278347372,0.6768593721652627
22431-62-5,0.18522866084495132,0.8147713391550486
58769-20-3,0.2357155208151882,0.7642844791848118
52645-53-1,0.31109160300248967,0.6889083969975103
75867-00-4,0.5101274068999081,0.48987259310009196
68359-37-5,0.25928847880692446,0.7407115211930756
80803-92-5,0.2559241392552802,0.7440758607447198
73611-02-6,0.542641049713145,0.457358950286855
79-92-5,0.8963452241556057,0.1036547758443943
128148-93-6,0.8674314798222569,0.1325685201777432
132-98-9,0.8508979714992123,0.14910202850078766
15440-48-9,0.826741994284686,0.17325800571531405
4800-94-6,0.9121529665871753,0.08784703341282481
4697-14-7,0.9280515389988181,0.07194846100118188
35531-88-5,0.7667050127740325,0.23329498722596761
32887-01-7,0.7888235889465255,0.21117641105347457
39878-70-1,0.8716473984061404,0.12835260159385967
599-64-4,0.4374482035639587,0.5625517964360413
2444-90-8,0.5748820437098444,0.4251179562901556
901-44-0,0.46073419004286154,0.5392658099571385
13080-86-9,0.6083183538695796,0.3916816461304204
2089-46-5,0.27386850860435785,0.7261314913956421
1745-89-7,0.7845583884823748,0.2154416115176252
79-95-8,0.3775779509333964,0.6224220490666035
54-36-4,0.4041353242443898,0.5958646757556102
826-54-0,0.3124704033216252,0.6875295966783748
832088-68-3,0.5184767884773698,0.4815232115226302
63612-50-0,0.44873775649961006,0.55126224350039
6440-58-0,0.6773339270571316,0.3226660729428684
118-52-5,0.4313985158549521,0.5686014841450477
126-06-7,0.14324645306101194,0.8567535469389881
16079-88-2,0.14923687982339556,0.8507631201766044
7473-98-5,0.3034737679176024,0.6965262320823976
106797-53-9,0.34406697722522955,0.6559330227747705
19444-21-4,0.7378276609014375,0.26217233909856247
80-15-9,0.3089584674402825,0.6910415325597175
116337-60-1,0.9563086306640588,0.043691369335941185
116337-65-6,0.9506545649469473,0.04934543505305279
24201-58-9,0.49100039135038515,0.5089996086496148
41859-67-0,0.5709695285790246,0.42903047142097545
3771-19-5,0.6609647091231857,0.3390352908768143
42017-89-0,0.5611714937191663,0.4388285062808336
21550-30-1,0.44787264967130674,0.5521273503286932
69047-39-8,0.46991027973434585,0.530089720265654
72558-82-8,1.0,0.0
63979-37-3,0.13364443744777504,0.8663555625522249
64118-86-1,0.1273320373799744,0.8726679626200256
121776-33-8,0.26455467511339564,0.7354453248866043
63883-18-1,0.17144771050789792,0.8285522894921021
4362-40-7,0.39817082089468825,0.6018291791053116
22791-26-0,0.0,1.0
22791-25-9,0.0,1.0
53-10-1,0.7976766933052364,0.2023233066947637
119302-20-4,0.6437013861280937,0.35629861387190626
103335-54-2,0.6472696973140653,0.35273030268593486
159325-45-8,0.5366189155881851,0.463381084411815
13647-35-3,0.7407435726229451,0.259256427377055
53-43-0,0.8244485942892029,0.17555140571079697
1099-87-2,0.6640765159977146,0.33592348400228544
905-30-6,0.7454453459592937,0.25455465404070626
2181-04-6,0.8611441052859478,0.13885589471405227
434-03-7,0.6904055297613527,0.3095944702386472
17230-88-5,0.7947070840963903,0.20529291590360974
7004-95-7,0.6525320303191752,0.34746796968082494
6000-74-4,0.6781951412548637,0.3218048587451365
976-70-5,0.6552636828165529,0.3447363171834471
29069-24-7,0.8734154838104744,0.12658451618952563
20231-45-2,0.6244367680237349,0.375563231976265
20417-82-7,0.0,1.0
32385-11-8,0.9166599329007192,0.08334006709928073
67814-76-0,1.0,0.0
20417-84-9,0.0654047317542993,0.9345952682457007
154619-58-6,0.0,1.0
562-09-4,0.13410208629830955,0.8658979137016904
37106-99-3,0.664817963245457,0.33518203675454294
154619-91-7,0.060171328746145364,0.9398286712538547
154619-64-4,0.048323618004358075,0.951676381995642
154619-56-4,0.0,1.0
154619-66-6,0.07123529403039001,0.9287647059696099
72150-17-5,0.12971275255293757,0.8702872474470624
7195-27-9,0.5907304741281368,0.4092695258718632
14641-96-4,0.05766774394098646,0.9423322560590136
28861-00-9,0.3378608012272823,0.6621391987727177
72-33-3,0.756551634744031,0.24344836525596908
518-20-7,0.06978397441272213,0.9302160255872778
3032-55-1,0.11241142690707925,0.8875885730929207
822-48-0,0.28921842925651464,0.7107815707434852
18516-18-2,0.8545159450989481,0.14548405490105176
1123-25-7,0.6554515898369958,0.34454841016300425
2890-61-1,0.39327620967852644,0.6067237903214735
4767-03-7,0.7500838667527232,0.24991613324727682
115-69-5,0.8328320168476703,0.16716798315232967
3692-18-0,0.5473718603151444,0.4526281396848556
2018-45-3,0.8116809921693526,0.1883190078306473
75219-61-3,0.744530105410955,0.25546989458904495
105426-99-1,0.7869703701948066,0.21302962980519338
75219-46-4,0.6844034507547699,0.3155965492452301
52205-73-9,0.8709172828841281,0.129082717115872
50-27-1,0.768519644664429,0.231480355335571
6615-00-5,0.8105673096276633,0.18943269037233665
89786-04-9,0.8594199032665296,0.14058009673347047
24645-14-5,0.48434643880636785,0.5156535611936321
6147-37-1,0.8075645585759066,0.19243544142409338
1899-36-1,0.1947128492048668,0.8052871507951331
21981-33-9,0.19618082705032971,0.8038191729496703
3175-23-3,0.24204063168761267,0.7579593683123873
50471-44-8,0.4866921526021384,0.5133078473978617
2033-94-5,0.18979741607615563,0.8102025839238444
11034-31-4,0.6080197123864983,0.39198028761350157
82203-23-4,0.6017665154766154,0.3982334845233846
27955-94-8,0.582495867865316,0.417504132134684
80-06-8,0.281561943496425,0.7184380565035751
72420-38-3,0.4089667184814836,0.5910332815185163
131807-57-3,0.39554793716166237,0.6044520628383376
127-20-8,0.23808526997359056,0.7619147300264094
136-25-4,0.33129122059688915,0.6687087794031109
1717-00-6,0.3439757353857915,0.6560242646142084
71-55-6,0.19593007541296992,0.8040699245870301
15208-16-9,1.0,0.0
3688-85-5,0.6630698337096432,0.33693016629035677
1754-58-1,0.06561425954246078,0.9343857404575392
561-41-1,0.1960573665313285,0.8039426334686716
23135-22-0,0.13655119069475202,0.8634488093052479
66357-35-5,0.1822682257613355,0.8177317742386645
76963-41-2,0.340303134693255,0.659696865306745
103628-48-4,0.5238322304645686,0.4761677695354312
23422-53-9,0.12696182095390812,0.8730381790460918
50335-55-2,0.06414187006606092,0.9358581299339392
3311-54-4,0.07012510780565807,0.9298748921943419
23504-07-6,0.0,1.0
17289-49-5,0.1347495687508992,0.865250431249101
13256-32-1,0.11609539655706952,0.8839046034429304
6884-59-9,0.1242768717569707,0.8757231282430293
86360-33-0,0.200009584725047,0.7999904152749531
49701-24-8,0.5064087274611057,0.4935912725388943
1113-02-6,0.25039929020851415,0.7496007097914859
18278-44-9,0.13635758717137145,0.8636424128286286
3344-11-4,0.13544690186958508,0.8645530981304149
18188-17-5,0.0,1.0
54708-68-8,0.5578541948061692,0.4421458051938308
15037-58-8,0.1939161859165587,0.8060838140834413
20253-72-9,0.15102764766050553,0.8489723523394944
16637-86-8,0.17106182942288523,0.8289381705771147
16960-40-0,0.3325069203958812,0.6674930796041187
1421-68-7,0.7109113557345467,0.2890886442654533
140695-21-2,0.6683020296348166,0.33169797036518345
1225-55-4,0.0,1.0
10262-69-8,0.0,1.0
60070-44-2,0.049882262903950404,0.9501177370960496
60763-63-5,0.062080378357138,0.937919621642862
6291-84-5,0.18103646754527772,0.8189635324547223
693-05-0,0.4161851979018247,0.5838148020981753
54910-89-3,0.3615491178003429,0.6384508821996572
109-83-1,0.5937106508256305,0.4062893491743696
13055-76-0,0.0,1.0
61791-42-2,0.747762916863448,0.2522370831365521
25756-29-0,0.09519834830679667,0.9048016516932033
40137-22-2,0.786760780404587,0.213239219595413
14489-75-9,0.21293493615430695,0.7870650638456931
10085-81-1,0.0,1.0
123-39-7,0.5000925590442956,0.49990744095570433
100-60-7,0.1026935195507682,0.8973064804492318
58-25-3,0.6828880526883505,0.31711194731164943
6330-25-2,0.2972120550644087,0.7027879449355912
100-61-8,0.08281559732914885,0.9171844026708512
100-15-2,0.5019424038244512,0.4980575961755486
5621-86-3,0.5933980705711838,0.40660192942881634
54903-59-2,0.5137783031163065,0.4862216968836936
123172-46-3,0.5538109224510723,0.4461890775489277
54903-60-5,0.7305947291286359,0.2694052708713642
63365-44-6,0.5348354104862265,0.4651645895137734
1220-94-6,0.6279306640298957,0.3720693359701043
2475-46-9,0.7403267629882879,0.2596732370117121
27314-13-2,0.2747256548031135,0.7252743451968865
60439-52-3,0.440094169129058,0.559905830870942
101155-02-6,0.20338340610295794,0.796616593897042
63906-81-0,0.6708374296084807,0.3291625703915193
284462-37-9,0.32997874102920105,0.6700212589707989
757251-39-1,0.4139758220591307,0.5860241779408693
882167-77-3,0.19252722365575667,0.8074727763442433
1674-62-0,0.4569453032280463,0.5430546967719538
598-52-7,0.0,1.0
165252-70-0,0.1330757043800274,0.8669242956199726
210880-92-5,0.28190639060087536,0.7180936093991247
3567-62-2,0.22906929226670103,0.770930707733299
6610-29-3,0.0,1.0
1966-58-1,0.05752046912413897,0.9424795308758611
1943-79-9,0.3798251994767251,0.6201748005232748
13792-20-6,0.06349228259368825,0.9365077174063118
13792-24-0,0.11286292907842443,0.8871370709215755
3282-00-6,0.17361671705218928,0.8263832829478107
7070-71-5,0.24604150211088313,0.7539584978891168
6988-21-2,0.19524956414922062,0.8047504358507793
6842-34-8,0.2726058382098276,0.7273941617901724
63-25-2,0.25173869871197135,0.7482613012880287
5721-72-2,0.364016158516526,0.635983841483474
3279-46-7,0.29794624465524233,0.7020537553447577
3942-54-9,0.1163025721825235,0.8836974278174765
13792-21-7,0.19385925393395034,0.8061407460660497
22791-23-7,0.18585294011855813,0.8141470598814419
24031-96-7,0.06316691884318958,0.9368330811568104
55391-34-9,0.06047480540959406,0.939525194590406
1631-64-7,0.0,1.0
1867-66-9,0.189069354058758,0.810930645941242
7339-53-9,0.36489252714461046,0.6351074728553895
130365-37-6,0.0,1.0
91893-37-7,0.047797524332007506,0.9522024756679925
84597-71-7,0.7538872174634197,0.24611278253658025
63991-43-5,0.46972804613593033,0.5302719538640696
51068-60-1,0.47185056292478705,0.528149437075213
8004-87-3,0.16050059637976039,0.8394994036202396
34544-12-2,0.38578294129329427,0.6142170587067056
66952-49-6,0.39689215554195617,0.6031078444580438
624-83-9,0.22566241588169778,0.7743375841183021
54266-55-6,0.0,1.0
54266-44-3,0.0,1.0
16033-21-9,0.05677950702530739,0.9432204929746926
40643-39-8,0.5751891930362408,0.42481080696375917
40843-82-1,0.11670241758441179,0.8832975824155882
40643-36-5,0.11778963314146987,0.88221036685853
152-16-9,0.17324626138540755,0.8267537386145924
90-72-2,0.1955528401689313,0.8044471598310687
112881-58-0,0.1989874114985862,0.8010125885014138
645-05-6,0.07193761965399466,0.9280623803460053
15112-89-7,0.5317988031511884,0.46820119684881145
548-62-9,0.15297783956095776,0.8470221604390422
6711-48-4,0.11884819053901088,0.8811518094609891
110-95-2,0.21787174766201076,0.7821282523379892
110-18-9,0.15069430919617197,0.849305690803828
74758-19-3,0.03865365660734891,0.9613463433926511
132050-00-1,0.0,1.0
61-73-4,0.06291566872767733,0.9370843312723227
2782-91-4,0.1328856326422642,0.867114367357736
5836-23-7,0.19989072356176332,0.8001092764382367
137-26-8,0.0585301044759926,0.9414698955240074
1031-47-6,0.13241000101882838,0.8675899989811717
115-26-4,0.18967129674881267,0.8103287032511873
1703-48-6,0.3268825307562918,0.6731174692437082
75-50-3,0.11138396775604525,0.8886160322439548
60662-16-0,0.0,1.0
36104-80-0,0.661304918274856,0.33869508172514395
51235-04-2,0.32769130463746254,0.6723086953625373
80464-05-7,0.05641648731561433,0.9435835126843857
3475-63-6,0.11794400298961807,0.882055997010382
16339-14-3,0.1146782547591544,0.8853217452408456
437-74-1,0.21518587792966495,0.784814122070335
157309-18-7,0.2336469029395184,0.7663530970604816
161559-34-8,0.3856207429001721,0.6143792570998279
58-08-2,0.3277325462682114,0.6722674537317886
5426-89-1,0.28610771989631534,0.7138922801036847
5415-44-1,0.20787571618951048,0.7921242838104895
15876-67-2,0.5266415768989751,0.47335842310102483
101-26-8,0.13160193754845456,0.8683980624515454
114-80-7,0.18923350200321673,0.8107664979967832
5373-42-2,0.2766893951024076,0.7233106048975924
50-62-4,0.19362945293034084,0.8063705470696593
35115-50-5,0.21616774048505574,0.7838322595149443
4637-24-5,0.48560523691244456,0.5143947630875555
5974-09-4,0.12645200941852044,0.8735479905814795
56066-63-8,0.3521315433513184,0.6478684566486816
213464-77-8,0.9494385684941838,0.05056143150581622
173159-57-4,1.0,0.0
52-85-7,0.056752797934898146,0.9432472020651019
481-49-2,0.26792557351311086,0.7320744264868891
120162-55-2,1.0,0.0
61-01-8,0.052224495431256845,0.9477755045687432
76579-52-7,0.3909569366978022,0.6090430633021979
54708-51-9,0.30755722104022093,0.692442778959779
19937-59-8,0.2678424420046416,0.7321575579953583
35972-50-0,0.20697775306895008,0.79302224693105
35967-28-3,0.15732648469108718,0.8426735153089129
116476-14-3,0.32811802047711097,0.671881979522889
27848-84-6,0.10807110884536074,0.8919288911546394
34661-75-1,0.38697702094418396,0.613022979055816
1039-59-4,0.0,1.0
30558-43-1,0.11959739561246832,0.8804026043875317
18995-99-8,0.13272382241673492,0.867276177583265
5310-55-4,0.0,1.0
109-55-7,0.2944777537383553,0.7055222462616447
10563-29-8,0.44881271879620327,0.5511872812037968
64037-21-4,0.33390145068213384,0.6660985493178663
20064-38-4,0.065579767652881,0.934420232347119
303-70-8,0.05625725304649594,0.9437427469535041
303-49-1,0.09298519465950969,0.9070148053404904
53-60-1,0.0,1.0
24268-89-1,0.15531536082466052,0.8446846391753394
50-53-3,0.0,1.0
1225-65-6,0.0,1.0
16398-39-3,0.12790647581251502,0.872093524187485
4755-59-3,0.1852180772721313,0.8147819227278688
3179-63-3,0.3445448396907412,0.6554551603092589
132-69-4,0.18549040626990837,0.8145095937300917
34580-68-2,0.07682991160400539,0.9231700883959947
14286-84-1,0.13056822923258649,0.8694317707674134
4510-65-0,0.27219144889368374,0.7278085511063163
113-59-7,0.0,1.0
1738-25-6,0.2498838725176698,0.7501161274823303
132-20-7,0.0,1.0
132-22-9,0.05828684862165621,0.9417131513783438
511-13-7,0.12719613090589657,0.8728038690941035
2045-52-5,0.0,1.0
59-32-5,0.05931239145185403,0.940687608548146
958-93-0,0.0,1.0
108-01-0,0.4126847926050707,0.5873152073949293
13877-99-1,0.05738269995656515,0.9426173000434348
518-63-8,0.1329381692856419,0.867061830714358
1176-08-5,0.12542667661204973,0.8745733233879502
26615-21-4,0.0,1.0
102207-77-2,0.1881293258806107,0.8118706741193893
2439-35-2,0.4349847925371037,0.5650152074628964
34580-72-8,0.0725613914863641,0.9274386085136359
71-79-4,0.36978722377850565,0.6302127762214943
85273-96-7,0.29028420711209757,0.7097157928879025
4584-46-7,0.19528258919750013,0.8047174108024998
16607-80-0,0.06404366427014596,0.935956335729854
103-83-3,0.0,1.0
10175-31-2,0.06366908382604813,0.9363309161739519
21140-37-4,0.2669309606862909,0.733069039313709
102410-40-2,0.20246274989078927,0.7975372501092106
102410-20-8,0.3561569914439337,0.6438430085560664
55363-08-1,0.08215762238373027,0.9178423776162697
19986-35-7,0.45293474554183166,0.5470652544581683
2407-68-3,0.44135263028139243,0.5586473697186075
55314-16-4,0.38762085035974075,0.6123791496402592
5376-09-0,0.21559474860939012,0.7844052513906099
68-12-2,0.4018267187624578,0.5981732812375422
1467-79-4,0.4432895380127873,0.5567104619872127
72575-46-3,0.4652806938201135,0.5347193061798866
2585-36-6,0.2638520794604588,0.7361479205395413
17606-31-4,0.5982990980243112,0.4017009019756888
64-73-3,0.6943523463311713,0.3056476536688286
3963-95-9,0.7523112545399022,0.2476887454600978
2013-58-3,0.7012629843543465,0.2987370156456534
789-37-7,0.4370196077941008,0.5629803922058991
1356964-77-6,0.8633032950835676,0.1366967049164325
6434-38-4,0.11875877959027227,0.8812412204097277
59721-29-8,0.6729399250731695,0.3270600749268305
121-69-7,0.1176633631043066,0.8823366368956934
838-95-9,0.12330445531683393,0.876695544683166
60045-43-4,0.12192273190344716,0.8780772680965528
39900-95-3,0.6981592185864415,0.3018407814135586
60-11-7,0.4366741877845637,0.5633258122154363
547-58-0,0.8083973838666786,0.19160261613332136
20691-84-3,0.6753255061570171,0.32467449384298297
17576-88-4,0.3262417498044145,0.6737582501955854
140-56-7,0.46916746622349603,0.530832533776504
5882-48-4,0.30800759241412484,0.6919924075858751
7152-80-9,0.2588357961792931,0.7411642038207069
1122-58-3,0.0,1.0
100924-68-3,0.40247785460040875,0.5975221453995913
28743-45-5,0.2359346368552874,0.7640653631447127
2680-03-7,0.47899663355941247,0.5210033664405875
74957-49-6,0.45435697267843933,0.5456430273215608
957-51-7,0.39090501861375543,0.6090949813862446
89427-43-0,0.0,1.0
195252-02-9,0.2330178003293717,0.7669821996706284
1778-08-1,0.48854035619095637,0.5114596438090436
63887-52-5,0.3818805555549497,0.6181194444450503
85815-37-8,0.19645306350291675,0.8035469364970832
52777-92-1,0.3237354112395374,0.6762645887604626
106900-12-3,0.45912587361218093,0.5408741263878191
1609-06-9,0.24489014629067865,0.7551098537093213
1115-70-4,0.5389678155379708,0.46103218446202915
28805-78-9,0.7414445178685156,0.2585554821314843
101-42-8,0.254711347820266,0.745288652179734
1982-47-4,0.41204864853927164,0.5879513514607284
150-68-5,0.20701072544641472,0.7929892745535854
2164-17-2,0.11864653781839561,0.8813534621816044
27954-37-6,0.3148045805070171,0.6851954194929829
33439-45-1,0.26082229174826554,0.7391777082517345
655-05-0,0.13260156371710904,0.8673984362828909
3134-12-1,0.5237009667462313,0.47629903325376866
21709-44-4,0.2813559215537239,0.7186440784462761
1016-46-2,0.4286387455041787,0.5713612544958212
89427-20-3,0.0,1.0
25900-68-9,0.18731928198102143,0.8126807180189786
62850-32-2,0.5229764427061052,0.4770235572938948
79-44-7,0.23187489120058508,0.7681251087994149
3226-36-6,0.0,1.0
31848-11-0,0.31542844519193314,0.684571554808067
1596-84-5,0.673234776768132,0.326765223231868
7227-91-0,0.0,1.0
7203-95-4,0.18668247412015618,0.8133175258798439
33330-91-5,0.33654752990735876,0.6634524700926413
7227-92-1,0.43053673928482006,0.5694632607151799
7203-90-9,0.0,1.0
7239-21-6,0.04951187318597262,0.9504881268140274
23456-93-1,0.15888878274409318,0.8411112172559068
36120-57-7,0.32775252704146146,0.6722474729585385
19992-69-9,0.0,1.0
33330-89-1,0.5056599323352982,0.49434006766470173
4342-03-4,0.40281061490421116,0.5971893850957889
62-75-9,0.06483411869467523,0.9351658813053247
63886-55-5,0.15360674343172936,0.8463932565682706
22850-19-7,0.1976598620363903,0.8023401379636096
99300-64-8,0.0,1.0
91893-64-0,0.09314583629409096,0.9068541637059091
91893-26-4,0.05746576090255495,0.9425342390974452
85977-49-7,0.14357795748231658,0.8564220425176835
36014-72-9,0.0,1.0
1085-98-9,0.41038599020194644,0.5896140097980535
13360-57-1,0.058714924262298726,0.9412850757377013
533-74-4,0.17764943191698518,0.8223505680830148
13863-31-5,1.0,0.0
7226-23-5,0.5099292265612491,0.4900707734387509
80-73-9,0.6337304776555344,0.3662695223444656
13256-12-7,0.12018570546044112,0.879814294539559
116979-29-4,0.055442726853230186,0.9445572731467697
83-67-0,0.3138187632265973,0.6861812367734027
81995-79-1,0.22035935227724013,0.7796406477227599
107007-99-8,0.06253453957515953,0.9374654604248405
6642-31-5,0.45515255626391093,0.5448474437360892
5521-31-3,0.820932565776511,0.17906743422348909
7597-60-6,0.19679324703020443,0.8032067529697956
81996-52-3,0.28161013240512733,0.7183898675948727
87798-85-4,0.2689658203127059,0.7310341796872941
79712-52-0,0.38290672484746185,0.6170932751525382
519-37-9,0.22174068356247384,0.7782593164375262
79712-53-1,0.3123288747548762,0.6876711252451239
69975-86-6,0.34662422629356304,0.6533757737064371
100706-81-8,0.20593982581978543,0.7940601741802146
652-37-9,0.29553471447728963,0.7044652855227103
7601-87-8,0.13402879955012315,0.8659712004498769
68789-89-9,0.0,1.0
43222-48-6,0.13556538915452768,0.8644346108454722
89805-39-0,0.2657213528380618,0.7342786471619382
128-62-1,0.3112122092525389,0.6887877907474611
29173-31-7,0.1323603945373545,0.8676396054626455
120923-37-7,0.9422732571969105,0.057726742803089516
115-37-7,0.044785509614488545,0.9552144903855115
64951-31-1,0.25968755337550214,0.7403124466244978
3176-03-2,0.0,1.0
64951-34-4,0.162553932052332,0.837446067947668
64951-25-3,0.28783578963826156,0.7121642103617385
64951-33-3,0.20459846410732935,0.7954015358926706
98389-04-9,1.0,0.0
80463-89-4,0.17461959297194346,0.8253804070280566
874195-61-6,0.6723505558975997,0.3276494441024002
14419-01-3,0.5198224416835615,0.4801775583164384
24141-01-3,0.1116615600484778,0.8883384399515223
69353-21-5,0.05432219535788606,0.9456778046421139
63-75-2,0.5500897102034218,0.44991028979657816
139886-04-7,0.2636224208254187,0.7363775791745814
39885-14-8,0.11672163205316635,0.8832783679468337
66794-74-9,0.12744244036111482,0.8725575596388851
14759-04-7,0.24236135736718892,0.7576386426328112
22958-08-3,0.0,1.0
5965-13-9,0.0,1.0
125-29-1,0.0,1.0
52-28-8,0.0,1.0
3688-66-2,0.0597612030197351,0.9402387969802649
123253-03-2,0.16746117954498205,0.8325388204550179
494799-38-1,0.1999119651556294,0.8000880348443705
88678-31-3,0.5541755901560791,0.44582440984392097
181274-17-9,0.9253328654094903,0.07466713459050972
123277-35-0,0.277546718952781,0.7224532810472191
123253-07-6,0.2831604974013819,0.7168395025986182
56796-39-5,1.0,0.0
75498-96-3,1.0,0.0
74356-00-6,1.0,0.0
1746-81-2,0.2961447768246033,0.7038552231753967
330-55-2,0.23059290305698868,0.7694070969430112
13360-45-7,0.17523139509499508,0.824768604905005
5588-33-0,0.20793818235560776,0.7920618176443922
35130-97-3,0.588393084439361,0.411606915560639
98565-18-5,0.28056269942085293,0.719437300579147
23903-11-9,0.06070094365209466,0.9392990563479053
1555-58-4,0.5472299283903125,0.45277007160968746
1229-69-2,0.0,1.0
86-12-4,0.06308570463493163,0.9369142953650683
53-89-4,0.0,1.0
132-18-3,0.05938521142349757,0.9406147885765024
1057-81-4,0.0,1.0
57081-55-7,0.2637775040849731,0.736222495915027
29075-61-4,0.2805786029771118,0.7194213970228881
15574-96-6,0.0,1.0
34580-14-8,0.0,1.0
969-33-5,0.0,1.0
60086-22-8,0.0,1.0
78104-11-7,0.0,1.0
72468-85-0,0.12954578600074984,0.8704542139992502
440-17-5,0.061379817976512686,0.9386201820234874
24632-48-2,0.20627625298867708,0.7937237470113229
56217-90-4,0.2687831332962915,0.7312168667037086
29868-97-1,0.06438499398173583,0.9356150060182642
33354-22-2,0.46650232694008115,0.5334976730599189
57342-05-9,0.05130159871943598,0.948698401280564
24140-98-5,0.0,1.0
22487-46-3,0.0,1.0
106017-08-7,0.35724009790187966,0.6427599020981204
1977-11-3,0.060904373961251555,0.9390956260387484
5786-21-0,0.05211681862725251,0.9478831813727475
1977-10-2,0.045789768349194404,0.9542102316508055
14052-80-3,0.23508924222137162,0.7649107577786284
16339-07-4,0.290754510608026,0.7092454893919741
63905-05-5,0.33010680628846967,0.6698931937115303
55-86-7,0.10098011142954497,0.899019888570455
17780-75-5,0.1252020104900076,0.8747979895099923
1553-34-0,0.0,1.0
2975-36-2,0.0461853391909827,0.9538146608090173
1982-37-2,0.0,1.0
26786-32-3,0.20640859675882298,0.793591403241177
31139-87-4,0.06408263427615456,0.9359173657238455
139886-24-1,0.16753886916680988,0.8324611308331902
23327-57-3,0.12367081512975314,0.8763291848702469
306-07-0,0.1814021759898556,0.8185978240101444
150433-14-0,0.6975742084619979,0.30242579153800214
24600-36-0,0.1375216761563847,0.8624783238436152
5060-56-0,0.18291814332354842,0.8170818566764515
19974-69-7,0.11622527128664638,0.8837747287133536
22952-87-0,0.0,1.0
54-11-5,0.0,1.0
60634-70-0,0.0,1.0
54301-19-8,0.0,1.0
32033-21-9,0.060632055952689425,0.9393679440473106
74627-35-3,0.05137046163122385,0.9486295383687762
51473-23-5,0.06408995407483153,0.9359100459251685
116979-34-1,0.034102837142928354,0.9658971628570717
116979-31-8,0.018471050665498888,0.9815289493345011
116979-33-0,0.0350017249160272,0.9649982750839728
116979-30-7,0.018442957186596803,0.9815570428134033
24381-37-1,0.0,1.0
125-52-0,0.1246475631777245,0.8753524368222755
872-50-4,0.5138611407577959,0.48613885924220407
93-90-3,0.6239946067898071,0.37600539321019283
6232-56-0,0.862182999531565,0.13781700046843504
88475-55-2,0.19742820662768315,0.8025717933723169
2079-00-7,0.798875084141534,0.20112491585846598
6903-79-3,0.35985481033383815,0.640145189666162
27942-00-3,0.14746505475835436,0.8525349452416455
59-05-2,0.555993267798238,0.444006732201762
69-81-8,0.47492363166458273,0.5250763683354172
68787-95-1,0.16557656663121104,0.8344234333687889
21820-82-6,0.06823022034931057,0.9317697796506894
153719-38-1,0.2713608184155489,0.728639181584451
153719-23-4,0.30878206020044385,0.691217939799556
63906-70-7,0.19966971735381642,0.8003302826461836
3655-88-7,0.1338445493331664,0.8661554506668335
51026-28-9,0.06107046133183863,0.9389295386681614
13256-11-6,0.27140527695691985,0.7285947230430802
16339-16-5,0.07805659523784009,0.92194340476216
13256-22-9,0.19130462692776093,0.8086953730722392
46948-72-5,0.6751821105608804,0.32481788943911966
67584-55-8,0.34486810536722395,0.6551318946327761
4960-47-8,0.5962493445209051,0.40375065547909494
59756-60-4,0.33090717007470966,0.6690928299252903
63927-73-1,0.20312829270435637,0.7968717072956436
77639-70-4,0.2669903568929554,0.7330096431070446
132907-72-3,0.1940739805774147,0.8059260194225853
60-56-0,0.0,1.0
446-86-6,0.39472151530134403,0.6052784846986559
7560-83-0,0.39590656992628975,0.6040934300737102
132-17-2,0.04943643395941087,0.9505635660405892
2169-75-7,0.0,1.0
51-55-8,0.21703541260519055,0.7829645873948096
51460-26-5,0.7457587267451791,0.25424127325482093
80-77-3,0.4578296980206702,0.5421703019793298
5571-97-1,0.47236486495603064,0.5276351350439694
13131-19-6,0.4163657681593124,0.5836342318406876
5432-28-0,0.36782082289271784,0.6321791771072822
346-18-9,0.8778407955514133,0.12215920444858673
135-07-9,0.5503481616381043,0.4496518383618956
1121-07-9,0.7082974460288499,0.29170255397115014
64057-88-1,0.11766218294642782,0.8823378170535722
63716-37-0,0.07296183283372155,0.9270381671662785
3543-75-7,0.45856384648154813,0.541436153518452
80845-35-8,0.0,1.0
78467-28-4,0.0,1.0
78467-30-8,0.0,1.0
78483-93-9,0.0,1.0
7492-29-7,0.3387408916217636,0.6612591083782363
2011-67-8,0.5634331207636208,0.4365668792363791
1622-62-4,0.42396495062062756,0.5760350493793724
3900-31-0,0.5577676557956063,0.4422323442043937
5903-13-9,0.3269217192228926,0.6730782807771074
123172-56-5,0.9120348089932028,0.08796519100679728
123172-62-3,1.0,0.0
123172-59-8,0.9613594085345424,0.038640591465457605
74859-42-0,0.656771850214055,0.3432281497859448
63744-49-0,0.2415967623031447,0.7584032376968552
13993-65-2,0.1958985781465176,0.8041014218534824
124824-14-2,0.20019731249168446,0.7998026875083156
84542-20-1,0.43591402870821966,0.5640859712917803
84529-63-5,0.3254388325223658,0.6745611674776342
84529-59-9,0.23012631190617217,0.7698736880938277
64037-23-6,0.14047460240750706,0.8595253975924929
37385-92-5,0.4274543285635116,0.5725456714364884
54903-63-8,0.3738149921942698,0.6261850078057302
123172-44-1,0.4979039273229815,0.5020960726770184
54903-65-0,0.5650878046608676,0.43491219533913233
5790-90-9,0.18560649147929498,0.814393508520705
1740-11-0,0.08602480893474293,0.913975191065257
63755-05-5,0.5548132412462028,0.4451867587537972
20354-26-1,0.48040650092294374,0.5195934990770562
614-00-6,0.1910409207744318,0.8089590792255683
7431-19-8,0.3095806823837859,0.6904193176162141
99-80-9,0.4195418424400318,0.5804581575599682
