CASRN,EPA_knn_ecfp6bits-1,EPA_knn_ecfp6bits-2,EPA_knn_ecfp6bits-3,EPA_knn_ecfp6bits-4
122277-24-1,0.0,0.0,0.8864121753298669,0.11358782467013297
53988-10-6,0.0,0.26155741388509907,0.6359331257463632,0.1025094603685378
399-77-9,0.777260694716136,0.2227393052838639,0.0,0.0
1435-71-8,0.0,0.2170719273785907,0.7829280726214093,0.0
5504-68-7,0.0,0.2176050638751857,0.6752961439557726,0.10709879216904167
610-39-9,0.0,0.09332242664318868,0.8133551467136226,0.09332242664318868
119-33-5,0.21428633126943897,0.09791874479734188,0.6877949239332192,0.0
2445-83-2,0.12312518599176456,0.17550510928983284,0.6109846250017209,0.09038507971668171
92-36-4,0.0,0.2061091076610947,0.44674367108990115,0.3471472212490041
88-44-8,0.0,0.0,0.5315563758728535,0.4684436241271466
57524-15-9,0.25702293487559424,0.5495441982209057,0.09925634569052429,0.09417652121297589
695-34-1,0.0,0.4918959297973821,0.40781176167728644,0.10029230852533137
125055-80-3,0.0,1.0,0.0,0.0
108-99-6,0.0,0.3373654656163668,0.5625245872992711,0.1001099470843621
1603-41-4,0.0,0.4235660742861956,0.5764339257138044,0.0
53179-13-8,0.0,0.21511195608570732,0.7848880439142927,0.0
125055-79-0,0.0,1.0,0.0,0.0
82159-09-9,0.0,0.0,0.7906076398013756,0.20939236019862445
618-85-9,0.19654077743545564,0.38405892102971334,0.41940030153483104,0.0
504-15-4,0.0,0.22208637909281692,0.6702353764985446,0.10767824440863852
41621-49-2,0.10904593249998548,0.5491182132918346,0.3418358542081798,0.0
182349-12-8,0.0,0.3707029313041805,0.386346409348184,0.24295065934763552
874-66-8,0.0,0.5035000800911228,0.4964999199088771,0.0
27776-01-8,0.0,0.21670646928936915,0.6816334445929491,0.1016600861176819
72239-32-8,0.23632514415820538,0.5411736246059988,0.22250123123579582,0.0
898566-17-1,0.0,0.44726541636020994,0.4444703381619338,0.10826424547785622
50454-68-7,0.0,0.0,1.0,0.0
529-19-1,0.15655252447359327,0.2197228413664467,0.62372463415996,0.0
73987-51-6,0.21717681098957467,0.3312772615216327,0.4515459274887926,0.0
90-12-0,0.1080456342343213,0.34850719575803857,0.5434471700076401,0.0
2853-69-2,0.0,0.799288111524318,0.2007118884756821,0.0
7055-03-0,0.0,0.11728863366825922,0.3782871208455109,0.5044242454862299
71753-20-3,0.0,0.3286495156650508,0.4088740586432523,0.2624764256916969
65871-41-2,0.0,0.10916540685818289,0.6710929965382466,0.21974159660357045
71077-34-4,0.0,0.0,0.7808884936229694,0.2191115063770305
95-80-7,0.0,0.44674917204113646,0.44866655046191384,0.10458427749694962
99-55-8,0.0,0.23842467610606113,0.6517110834893673,0.10986424040457143
95-79-4,0.0,0.18359061231251037,0.8164093876874896,0.0
136-80-1,0.0,0.1051138415876569,0.7774542885136326,0.11743186989871043
93-69-6,0.103713353799921,0.20585010300913353,0.6904365431909455,0.0
135-63-7,0.0,0.0,0.21898484824664025,0.7810151517533598
614-68-6,0.0,0.12259340637419137,0.5320807749632803,0.34532581866252837
131-79-3,0.0,0.21814892873760455,0.4477288522536508,0.33412221900874467
584-84-9,0.0,0.0,0.5814539352349797,0.4185460647650202
28005-74-5,0.10851780893894997,0.11039321490647308,0.677880081583287,0.1032088945712899
4067-01-0,0.0,0.43478138096705216,0.5652186190329479,0.0
6422-83-9,0.08811973123465942,0.37301509022352414,0.4236316838503387,0.11523349469147771
96-98-0,0.0,0.12146184853318284,0.7460343167033451,0.1325038347634722
119-32-4,0.0,0.11699750175703849,0.8830024982429615,0.0
121-14-2,0.10153198380112903,0.11942095237561369,0.7790470638232573,0.0
95-48-7,0.0,0.45682947914415384,0.543170520855846,0.0
2835-95-2,0.0,0.5483101639918367,0.3405204329769986,0.11116940303116478
6775-25-3,0.0,0.0,0.8980332455163166,0.1019667544836834
59-47-2,0.0,0.13459525185471885,0.8654047481452811,0.0
6055-48-7,0.0,0.11725427193724072,0.8827457280627592,0.0
2210-79-9,0.0,0.0,1.0,0.0
55543-68-5,0.0,0.0,0.9012082918551638,0.09879170814483623
14491-59-9,0.0,0.10102051124587971,0.7991197992404541,0.09985968951366621
88599-47-7,0.0,0.0,1.0,0.0
88599-48-8,0.0,0.0,1.0,0.0
88-19-7,0.0,0.12029528019417318,0.8797047198058269,0.0
95-49-8,0.0,0.352752880921895,0.5499359795134442,0.09731113956466068
95-73-8,0.1126101354954612,0.13271908826250783,0.7546707762420309,0.0
7745-91-7,0.0,0.35291245177117286,0.5394448594198451,0.10764268880898197
90-33-5,0.28656751674307795,0.13231955890654157,0.48974136193409856,0.09137156241628189
4394-77-8,0.36218584619028293,0.4089224149336171,0.22889173887609995,0.0
53083-96-8,0.0,0.2952983688097988,0.7047016311902012,0.0
2246-44-8,0.0,0.5611225501529238,0.21493334047462487,0.22394410937245127
4934-55-8,0.0,0.09922999032992988,0.7945254855409556,0.10624452412911457
95-69-2,0.0,0.22825692905106226,0.7717430709489378,0.0
21787-81-5,0.0,0.3671866311499249,0.6328133688500751,0.0
83-34-1,0.13188732599053352,0.2079189889609216,0.42302586752817684,0.23716781752036808
54935-04-5,0.0,0.1939483774007106,0.6191941975734754,0.18685742502581415
24283-57-6,0.0,0.2091318650170773,0.3330714128579321,0.45779672212499056
64036-72-2,0.10911522637200664,0.4445204575051701,0.4463643161228233,0.0
619-15-8,0.2972637425142225,0.22810474387543697,0.4746315136103405,0.0
2581-34-2,0.20302768691948925,0.10236748259792884,0.6946048304825819,0.0
89427-10-1,0.6623379822124487,0.3376620177875514,0.0,0.0
83-40-9,0.0,0.3147290540487434,0.5976438410165389,0.08762710493471774
74697-60-2,0.0,0.0,0.14540941206356553,0.8545905879364345
1570-64-5,0.12945006369823597,0.09842484182014635,0.7721250944816177,0.0
174063-87-7,0.0,0.0,0.6710605833982337,0.32893941660176623
17514-68-0,0.0,0.11002130446267362,0.8899786955373264,0.0
1084-65-7,0.0,0.10512927796145057,0.5670875420793753,0.3277831799591741
69226-39-7,0.0,0.20365876790716947,0.7963412320928305,0.0
69226-40-0,0.3955290699975075,0.1017072562658004,0.31936100560924185,0.1834026681274503
130-17-6,0.0,0.10335244745064665,0.31990991037766164,0.5767376421716918
88599-69-3,0.0,0.0,1.0,0.0
14863-40-2,0.6440959872375447,0.35590401276245537,0.0,0.0
644-62-2,0.0,0.23000203050912033,0.6515119141220896,0.11848605536879005
88-51-7,0.0,0.0,0.5263757903469662,0.47362420965303376
7585-41-3,0.0,0.0,0.5484073886241303,0.45159261137586976
89427-05-4,0.6065862435668212,0.3934137564331788,0.0,0.0
89427-04-3,1.0,0.0,0.0,0.0
1603-40-3,0.0,0.6475001000969222,0.3524998999030777,0.0
100299-08-9,0.0,0.34255191573403715,0.6574480842659628,0.0
125055-81-4,0.0,0.8223773269914003,0.17762267300859969,0.0
2312-76-7,0.2238292339212524,0.360466935472401,0.41570383060634664,0.0
481-42-5,0.0,0.22983408782940973,0.5384458618323538,0.2317200503382365
116288-88-1,0.0,0.3493945069361292,0.6506054930638707,0.0
616-02-4,0.10280828624056867,0.2303936568397789,0.559301971463712,0.10749608545594051
30516-87-1,0.0,0.0,0.7903243870733107,0.20967561292668932
3056-17-5,0.0,0.09806367383932492,0.5821735643980077,0.3197627617626674
626-48-2,0.0,0.09971884470499992,0.5861454438088302,0.31413571148617003
56-04-2,0.0,0.29863894646890937,0.4305194346564411,0.2708416188746495
20344-15-4,0.0,0.5583177083457298,0.3142365447479163,0.12744574690635407
18591-81-6,0.1157113550377686,0.2093437914707435,0.6749448534914879,0.0
101708-02-5,0.0,0.26052910629819,0.7394708937018101,0.0
101708-01-4,0.0,0.0,0.9126379527348564,0.08736204726514371
1824-81-3,0.0,0.5526821216423957,0.3431786874792222,0.1041391908783821
72-80-0,0.10960076895419228,0.4410222118395715,0.3368781529960437,0.11249886621019256
98967-40-9,0.0,0.10357688202643753,0.6172211911767351,0.2792019267968273
1453-58-3,0.0,0.43348797875228995,0.56651202124771,0.0
822-36-6,0.0,0.2028131776383687,0.7971868223616313,0.0
641571-11-1,0.0,0.43614680329091543,0.4564420233762266,0.10741117333285806
100365-72-8,0.09653968883154536,0.09578251480149402,0.8076777963669606,0.0
121552-61-2,0.0,0.0,0.5113481643171421,0.4886518356828578
1131-18-6,0.0,0.0,0.8914827459456598,0.1085172540543402
70803-10-0,0.0,0.0,0.8909283533868588,0.10907164661314109
125055-64-3,0.0,1.0,0.0,0.0
125055-63-2,0.0,1.0,0.0,0.0
125055-61-0,0.0,1.0,0.0,0.0
125055-65-4,0.0,1.0,0.0,0.0
125055-67-6,0.0,1.0,0.0,0.0
125055-75-6,0.0,1.0,0.0,0.0
122-57-6,0.0,0.0,0.7788668260178669,0.22113317398213309
32979-83-2,0.0,0.18713293781145357,0.48646296625469043,0.32640409593385594
25398-39-4,0.0,0.2258023969126708,0.672444737696985,0.10175286539034413
78-98-8,0.0,0.14045249640060273,0.6368097062772293,0.22273779732216797
591-12-8,0.0,0.11052662677715011,0.8894733732228499,0.0
1013-99-6,0.0,0.3288419613618714,0.5491567439113642,0.1220012947267644
10004-44-1,0.0,0.0,0.6547195972233155,0.3452804027766844
25046-79-1,0.0,0.10290890219694274,0.6630773923471646,0.2340137054558925
59-63-2,0.0,0.4191583847493069,0.48821673512116726,0.09262488012952584
723-46-6,0.0,0.0,0.6053196076435355,0.3946803923564644
554-14-3,0.0,0.3306351399645073,0.6693648600354928,0.0
101030-71-1,0.0,0.1590529360028706,0.8409470639971294,0.0
65489-04-5,0.0,0.20195737165964878,0.5958014789216878,0.20224114941866336
21342-85-8,0.10763325792414273,0.2182362289870888,0.6741305130887685,0.0
148-01-6,0.22351566209270113,0.10656504293712621,0.4326128856120555,0.23730640935811723
823-40-5,0.0,0.2920434539405894,0.7079565460594105,0.0
35572-78-2,0.23441169751640364,0.20228973328899458,0.5632985691946019,0.0
87-60-5,0.0,0.0,1.0,0.0
13710-19-5,0.0,0.30024880274515203,0.5093272931729952,0.1904239040818529
17737-65-4,0.0,0.588740665735234,0.411259334264766,0.0
606-20-2,0.0,0.4136697787696923,0.5863302212303076,0.0
19406-51-0,0.10078682202342872,0.21759154968986666,0.5552781478216208,0.12634348046508387
497-56-3,0.22590143713164276,0.2199377407010939,0.5541608221672635,0.0
83-42-1,0.0,0.5426382950487905,0.4573617049512095,0.0
608-25-3,0.0,0.5814355103380066,0.3145368354467587,0.1040276542152346
14745-61-0,0.11224116765869763,0.6715026686979212,0.21625616364338118,0.0
4467-21-4,0.11019225362891488,0.6629065210083758,0.2269012253627093,0.0
321-55-1,0.16159114671694333,0.8384088532830567,0.0,0.0
77605-73-3,0.0,0.35423798675484586,0.4410322302974213,0.204729782947733
89427-03-2,0.8883841436464128,0.11161585635358705,0.0,0.0
89427-23-6,0.5993931723339281,0.4006068276660718,0.0,0.0
89427-24-7,0.7430009220159438,0.2569990779840562,0.0,0.0
17788-00-0,0.10659865187023049,0.2121673650750481,0.6812339830547214,0.0
89427-21-4,0.7882088650958933,0.21179113490410675,0.0,0.0
89427-36-1,0.8976670103852104,0.1023329896147897,0.0,0.0
89427-40-7,0.6506321281599019,0.34936787184009815,0.0,0.0
58348-97-3,0.15889030019069517,0.10401514319292432,0.7370945566163805,0.0
28782-19-6,0.1308614427157417,0.3129626423405212,0.5561759149437372,0.0
89427-31-6,0.8939721538595603,0.10602784614043961,0.0,0.0
63498-62-4,0.21668012038457268,0.0,0.7833198796154274,0.0
4228-99-3,1.0,0.0,0.0,0.0
75511-25-0,0.10464027910073916,0.1818408867025115,0.7135188341967492,0.0
147-61-5,0.1421513480516407,0.0,0.6274479638019367,0.23040068814642262
78415-72-2,0.0,0.315319058443067,0.49484455662966254,0.18983638492727045
119615-63-3,0.0,0.5020562592310277,0.4979437407689723,0.0
15878-08-7,0.0,0.35015818370794805,0.649841816292052,0.0
520-09-2,0.42209233630354154,0.10900349456821283,0.2247546869046329,0.24414948222361277
6814-58-0,0.10855523544671747,0.5593969884266242,0.2195954231107625,0.11245235301589582
106266-06-2,0.0,0.4786681237926777,0.34902128291515044,0.17231059329217188
144598-75-4,0.0,0.3899945378182704,0.5242306409082607,0.08577482127346885
1003-52-7,0.11010962635472137,0.0,0.785085173734996,0.10480519991028259
5496-04-8,0.0,0.09962632521360087,0.9003736747863992,0.0
17364-41-9,0.10762552312339241,0.113353492141164,0.6713351672013379,0.10768581753410579
524-36-7,0.0,0.0,0.7111584406977655,0.28884155930223454
73855-29-5,0.0,0.0,0.5422689151390536,0.4577310848609463
58-56-0,0.0,0.0,0.6227708721978682,0.37722912780213186
876-85-7,0.0,0.0,0.6621702934714606,0.3378297065285394
13331-81-2,0.0,0.0,0.6637126865671641,0.3362873134328358
73987-24-3,0.0,0.0,0.7797342521444175,0.22026574785558253
73908-94-8,0.0,0.0,0.6727985663874768,0.32720143361252313
82-82-6,0.0,0.0,0.6588190431212559,0.34118095687874406
73839-78-8,0.0,0.0,0.5585884248357913,0.44141157516420865
2856-75-9,0.0,0.0,0.7786067880425483,0.2213932119574517
59035-98-2,0.0,0.43834931507898994,0.4521452057404941,0.10950547918051594
7331-25-1,0.0,0.684481708833365,0.315518291166635,0.0
109293-97-2,0.10788215564224667,0.34443899660919003,0.21865213667076372,0.3290267110777995
39242-73-4,0.21380821487797877,0.23048352088621057,0.5557082642358107,0.0
126055-15-0,0.30223406108436274,0.0,0.6977659389156373,0.0
168152-87-2,0.0,1.0,0.0,0.0
63979-28-2,0.0,0.4443490366289113,0.5556509633710888,0.0
23696-28-8,0.0,0.0,0.7839653996231432,0.21603460037685682
98-86-2,0.10729666184515092,0.0,0.5615947117761114,0.33110862637873767
735-52-4,0.0,0.0,0.7622073752705902,0.23779262472940982
42018-31-5,0.0,0.0,1.0,0.0
968-81-0,0.0,0.0,0.6334992543177652,0.3665007456822348
91040-94-7,0.0,0.17078344533555945,0.8292165546644406,0.0
99-03-6,0.0,0.365448303496973,0.4347143855899826,0.19983731091304435
121-89-1,0.0,0.3338997241922774,0.4410214736012608,0.2250788022064618
53944-40-4,0.0,0.0,0.7596849630985363,0.2403150369014637
72492-12-7,0.0,0.0,1.0,0.0
40187-51-7,0.0,0.0,1.0,0.0
110147-48-3,0.0,0.376383366112876,0.623616633887124,0.0
89-84-9,0.0,0.24155386378348417,0.5095049184146594,0.24894121780185646
119851-28-4,0.0,0.10018478540126159,0.7978880851035418,0.10192712949519656
1122-62-9,0.10300121566299031,0.42622023510603485,0.4707785492309748,0.0
25201-35-8,0.11208921848905996,0.10756036117637069,0.6727900591581987,0.10756036117637069
24691-76-7,0.0,0.2389161469813891,0.44249989479185814,0.3185839582267528
5234-68-4,0.0,0.10709692579359348,0.44775356086580415,0.4451495133406023
5259-88-1,0.0,0.23918120186089645,0.3161218254517352,0.4446969726873684
24691-80-3,0.0,0.23444735643909514,0.31000754931312025,0.45554509424778467
75706-12-6,0.10676033748851957,0.3336360323258256,0.21740286906753076,0.3422007611181241
118-71-8,0.09555755945752809,0.4280500239121907,0.47639241663028126,0.0
17334-68-8,0.0,0.09816784954574036,0.9018321504542596,0.0
25506-01-8,0.0993338036615127,0.0,0.9006661963384873,0.0
78484-11-4,0.0,0.8939284283791897,0.0,0.10607157162081024
60583-65-5,0.0,0.09868552359301407,0.901314476406986,0.0
62-55-5,0.5608356787183374,0.25460056289240096,0.18456375838926176,0.0
4104-14-7,0.0,0.26593478800929027,0.5270735458259028,0.20699166616480694
364-98-7,0.0,0.11219944091241262,0.6671571450917835,0.22064341399580384
142-26-7,0.0,0.20398446738321402,0.7960155326167859,0.0
104617-50-7,0.0,0.15012317339390877,0.7775267948352708,0.07235003177082039
616-91-1,0.10547524578260106,0.0,0.7890495084347979,0.10547524578260106
103-84-4,0.09646871824218967,0.2005036104641589,0.4811850857771454,0.22184258551650604
3366-61-8,0.09502432839048883,0.34187259503745554,0.5631030765720557,0.0
41506-62-1,0.0,0.08122201716507545,0.2608260209989928,0.6579519618359317
103-90-2,0.0,0.09991227038377472,0.9000877296162253,0.0
121-60-8,0.0,0.11689716905241371,0.6649036178146039,0.21819921313298235
5221-42-1,0.0,0.0,0.7871659968567624,0.21283400314323758
20262-58-2,0.0,0.0,0.18718157128485916,0.8128184287151409
83003-97-8,0.6067334113370643,0.39326658866293573,0.0,0.0
24733-81-1,0.0,0.4204443746943266,0.44287145496940855,0.13668417033626482
13067-19-1,0.0,0.225398802747744,0.6602625318584003,0.11433866539385558
5254-41-1,0.10901364946291568,0.10863326876693088,0.7823530817701535,0.0
2519-30-4,0.0,0.10535735163512742,0.21401016434605316,0.6806324840188195
2621-62-7,0.09864842912700444,0.0,0.6633131181996579,0.23803845267333773
38411-17-5,0.0,0.31504699829931754,0.6849530017006825,0.0
110882-70-7,0.0,0.3162084935237224,0.6837915064762777,0.0
106309-73-3,0.0,0.4487031339477358,0.5512968660522641,0.0
5663-71-8,0.0,0.0,0.8954436716301827,0.10455632836981725
140-40-9,0.0,0.18330651548332041,0.5813513310341721,0.23534215348250745
17433-31-7,0.0,0.539433568320882,0.4605664316791179,0.0
546-88-3,0.0,0.09759149202377228,0.42696277760400375,0.4754457303722239
637-53-6,0.16058800272877466,0.4008181238321362,0.43859387343908907,0.0
55661-38-6,0.11778602547328622,0.44384471564656747,0.33209556435404963,0.10627369452609667
13750-62-4,0.10685066566332117,0.3498910286814971,0.4364076399918606,0.10685066566332117
443-48-1,0.0,0.1916332819777029,0.6132894595620764,0.1950772584602209
74298-63-8,0.0,0.10618341921949521,0.6892478403422371,0.20456874043826767
59467-70-8,0.0,0.09945333858289454,0.5668076800737057,0.33373898134339974
21721-92-6,0.10834993635075581,0.22253690630963316,0.5607632209888552,0.10834993635075581
1943-27-7,0.0,0.35611388217740836,0.5270759742709181,0.1168101435516734
2532-91-4,0.0,0.5304701326096206,0.3745062444778696,0.09502362291250971
28911-01-5,0.0,0.1277520238250093,0.7688385197988195,0.10340945637617115
41394-05-2,0.1060470546625521,0.0,0.6775303848016273,0.21642256053582062
19219-99-9,0.0,0.0,1.0,0.0
57726-65-5,0.0,0.5601197804777781,0.43988021952222195,0.0
109543-52-4,0.0,0.48407158724369787,0.4170518530518036,0.0988765597044985
144-82-1,0.0,0.09370852611683556,0.6946915761999874,0.21159989768317708
25953-19-9,0.0,0.0,0.10936496711631054,0.8906350328836895
65277-42-1,0.0,0.2623220087062588,0.7376779912937412,0.0
1696-20-4,0.10594647206398745,0.34899256296745224,0.44072891533602404,0.10433204963253624
4091-14-9,0.0,0.11100456478322004,0.8889954352167799,0.0
24963-29-9,0.08873350308179466,0.08928464285248905,0.8219818540657163,0.0
507-09-5,0.2012068727255977,0.17412133216638262,0.516882399005021,0.10778939610299877
50816-18-7,0.0,0.0,0.2128407831861106,0.7871592168138895
20206-80-8,0.0,0.0,0.0,1.0
21722-83-8,0.10617722813226067,0.0,0.34665240271601266,0.5471703691517266
103-45-7,0.0,0.0,0.2759966090756867,0.7240033909243132
22031-33-0,0.09074749278727685,0.0,0.8089659756487373,0.10028653156398595
542-59-6,0.11866395931521395,0.0,0.2963469383953354,0.5849891022894507
542-58-5,0.0,0.11989631579108058,0.3094802661105904,0.570623418098329
591-87-7,0.0,0.6867862178134677,0.11806284472663077,0.19515093745990145
103-54-8,0.0,0.0,0.7464748517369332,0.25352514826306694
627-09-8,0.2530512072167684,0.21575130450163615,0.0,0.5311974882815954
1001-55-4,0.10511790251227728,0.25490302185784963,0.2033857795455263,0.4365932960843469
957-68-6,0.0,0.0,0.10078400181658632,0.8992159981834137
140-11-4,0.0,0.0,0.7906076331882472,0.20939236681175274
326-61-4,0.0,0.1023655298309094,0.8976344701690906,0.0
93793-83-0,0.2161644032617299,0.0,0.7838355967382702,0.0
1515-76-0,0.34112054880198955,0.3364222818951469,0.11114836451993053,0.21130880478293285
622-45-7,0.08952558801866142,0.08988877498831119,0.5542658205341523,0.26631981645887515
10519-11-6,0.0,0.0,0.6560523090622313,0.3439476909377686
83145-58-8,0.22779024876310794,0.19396216251711584,0.5782475887197763,0.0
15667-63-7,0.14674626460661772,0.42328187559603875,0.42997185979734354,0.0
117568-24-8,0.0,0.32117690903174323,0.5785186304189112,0.10030446054934568
13838-02-3,0.0,0.10238272205341352,0.565289621200039,0.3323276567465475
90-17-5,0.0,0.10650305854937372,0.4475176594815031,0.44597928196912323
21757-82-4,0.0,0.0,0.8344444374294404,0.16555556257055953
74548-80-4,0.0,0.44030223751611974,0.2212278717739679,0.33846989070991235
3061-65-2,0.31740656690782726,0.22632798145771138,0.3514996881036242,0.10476576353083718
13031-41-9,0.44339010463082085,0.0,0.44617030962883647,0.11043958574034277
36175-10-7,0.0,0.18084847398956386,0.46642791452712845,0.35272361148330766
50594-77-9,0.0,0.17660910658279166,0.6197634213725589,0.20362747204464926
55981-09-4,0.0,0.15155923619469347,0.8484407638053064,0.0
50-78-2,0.0,0.20275329237316256,0.6984741931089393,0.09877251451789819
22494-27-5,0.0,0.22855647483970193,0.6690502244321116,0.10239330072818646
322-79-2,0.0,0.22134137004598717,0.7786586299540129,0.0
79-21-0,0.0,0.0,0.5981167841101084,0.4018832158898916
63123-39-7,0.0,0.1055613849552363,0.5759410560505083,0.3184975589942556
75-36-5,0.0,0.41993957703927487,0.43202416918429004,0.14803625377643503
31570-04-4,0.0,0.0,0.8616757611356844,0.13832423886431552
27676-62-6,0.0,0.09805627201736912,0.43018287594234633,0.47176085204028445
23288-49-5,0.0,0.2187193683689661,0.4747861998312381,0.30649443179979585
68515-88-8,0.0,0.35094798382485165,0.32037894616180074,0.3286730700133475
71878-19-8,0.18446618986830546,0.09589992631224088,0.7196338838194536,0.0
26741-53-7,0.0,0.0,0.726865642345495,0.273134357654505
85209-91-2,0.0,0.10677222565550647,0.8932277743444935,0.0
23128-74-7,0.0,0.10719622058431842,0.2291240855179438,0.6636796938977378
41484-35-9,0.0,0.09462815284737902,0.17733201429738807,0.7280398328552329
6029-54-5,0.0,0.21625195498036387,0.31967465048264865,0.46407339453698765
15721-78-5,0.0,0.1922668893564747,0.691267994906902,0.11646511573662316
78-63-7,0.0,0.1016632442275781,0.7412208328752558,0.15711592289716617
2212-81-9,0.0,0.08966624038097316,0.8191895042867189,0.0911442553323079
732-26-3,0.0,0.21004200840168036,0.48139627925585116,0.3085617123424685
61260-55-7,0.0,0.0913192178328198,0.6761935320300669,0.23248725013711322
76505-58-3,0.09842218847854889,0.0,0.7905028232595693,0.11107498826188182
85438-51-3,0.0,0.20674610630895643,0.6314449211573483,0.16180897253369533
73936-91-1,0.0,0.0,0.5956535214006687,0.40434647859933137
508-02-1,0.11180152304217768,0.10564424979812936,0.4569740981437142,0.3255801290159786
53956-04-0,0.27716742448442977,0.0,0.3637208639653465,0.35911171155022376
64019-93-8,0.32239910712032394,0.228068796448777,0.2959569802906364,0.1535751161402627
2655-19-8,0.3235373406696712,0.35989299637791355,0.3165696629524152,0.0
88-27-7,0.0,0.09811030851532271,0.44205383325369835,0.45983585823097894
127245-22-1,0.0,0.1931648231928537,0.5275481682773648,0.27928700852978156
14078-41-2,0.0,0.20557063258769923,0.5656373197284881,0.22879204768381267
87-97-8,0.0,0.13494949871243833,0.436755810325639,0.42829469096192263
15520-11-3,0.0,0.0,0.5473171456877377,0.4526828543122623
84632-59-7,0.10149959590870816,0.11168014082766166,0.5212352370052556,0.26558502625837443
7128-64-5,0.10493167708430971,0.10517935216790761,0.625118207196114,0.1647707635516687
43064-33-1,0.0,0.10828243187083507,0.331179601569864,0.560537966559301
53551-74-9,0.0,0.10117032201371905,0.6973782930434801,0.20145138494280096
10537-47-0,0.0,0.2203867352524902,0.5571825951393179,0.2224306696081918
69425-13-4,0.0,0.31641988109890945,0.5870219930694336,0.09655812583165681
1421-49-4,0.0,0.2183663741570488,0.37132832706899116,0.41030529877396016
728-40-5,0.10460450633526706,0.3301485007081463,0.35684803856129627,0.20839895439529027
7078-98-0,0.0,0.0,1.0,0.0
96489-71-3,0.0,0.2142351011427484,0.7857648988572515,0.0
110-05-4,0.0,0.13172785892880642,0.6711682336369796,0.19710390743421405
3006-86-8,0.10482495613273153,0.10156484984152217,0.5212241337717547,0.27238606025399176
76858-38-3,0.2272312659699885,0.5674480861713778,0.2053206478586338,0.0
121-54-0,0.10176045267960387,0.0,0.6975911945704357,0.20064835274996032
140-66-9,0.0,0.07854275701130072,0.6673277891921353,0.25412945379656404
9002-93-1,0.0,0.12877132892477106,0.782581741742959,0.08864692933226993
107-45-9,0.1352308466419107,0.2644514334330698,0.3038153331149154,0.2965023868101041
141-59-3,0.0,0.2638108584137922,0.4065862720645899,0.3296028695216178
50539-70-3,0.7700697578851152,0.22993024211488475,0.0,0.0
3457-61-2,0.0,0.07213734616805613,0.9278626538319439,0.0
57910-39-1,0.0,0.31582451091975006,0.68417548908025,0.0
98319-26-7,0.0,0.11076933392671215,0.7832011636627272,0.10602950241056076
515-03-7,0.10295432591398786,0.0,0.5720719878742601,0.32497368621175204
22791-19-1,0.37269296417911385,0.4681985624294896,0.15910847339139647,0.0
81695-89-8,0.22932670623777524,0.22028582453784495,0.4373486805948853,0.11303878862949458
6320-14-5,0.0,0.45064950348532407,0.5493504965146759,0.0
53152-21-9,0.0,0.7417248107706491,0.2582751892293509,0.0
63919-00-6,0.10259503257181525,0.10347947250777918,0.7939254949204056,0.0
1455-42-1,0.0,0.10849409386142554,0.5552626177631534,0.336243288375421
1568-80-5,0.0,0.22403526443044297,0.5577448579042894,0.21821987766526751
36768-62-4,0.0,0.10029902283591287,0.8997009771640871,0.0
826-36-8,0.0,0.11585763433916407,0.4855982093382928,0.39854415632254314
2226-96-2,0.0,0.10372277755848085,0.7910831998112868,0.10519402263023235
2896-70-0,0.0,0.11346224319136808,0.8865377568086319,0.0
110-03-2,0.0,0.0,0.6601836984004102,0.33981630159958975
76505-59-4,0.0,0.0,0.7910193720838642,0.20898062791613578
78-67-1,0.0,0.7810723671442016,0.21892763285579836,0.0
64257-84-7,0.0,0.5282599919500091,0.23997691555698575,0.2317630924930052
83105-70-8,0.0,0.0,0.23313468790850816,0.7668653120914919
5321-32-4,0.0,0.0,0.22790526881343204,0.7720947311865679
10081-67-1,0.0,0.10534705982055716,0.779496235112437,0.11515670506700579
70321-86-7,0.0,0.0,0.8940975477721326,0.10590245222786741
2778-41-8,0.0,0.1704264192146164,0.8295735807853837,0.0
2778-42-9,0.0,0.0,0.8429889536153833,0.15701104638461666
2997-92-4,0.10656931165319426,0.21560597040617982,0.5717431376908787,0.10608158024974716
474510-57-1,0.0,0.09692061166104307,0.7051602482814117,0.1979191400575452
721-26-6,0.0,0.14836031738039399,0.7589901782963395,0.09264950432326644
80-43-3,0.0,0.12960799998555933,0.8703920000144406,0.0
59118-21-7,0.0,0.4410371659720655,0.5589628340279346,0.0
14929-11-4,0.0,0.12386971008633478,0.6483709187993717,0.2277593711142935
52508-35-7,0.11490491462952193,0.2300811513715103,0.3273183140884032,0.3276956199105646
6790-58-5,0.0,0.21217456999831633,0.4383939157910383,0.3494315142106454
3093-35-4,0.22117137121674593,0.0,0.6880629487823201,0.09076568000093391
65323-13-9,0.10581467616219863,0.22724289565144162,0.6669424281863597,0.0
3385-03-3,0.11551037787606745,0.0,0.686400813610928,0.19808880851300462
67-73-2,0.4075449737215473,0.0,0.5071332407197005,0.08532178555875221
34014-18-1,0.0,0.3005308879742757,0.5317168028821538,0.1677523091435705
39196-18-4,0.5703414932665706,0.3185305121728641,0.11112799456056548,0.0
24814-29-7,0.0,0.43758815844196386,0.4623967793825802,0.1000150621754559
98477-07-7,0.10873485668639205,0.2271333901034629,0.5565514172028556,0.10758033600728942
17578-44-8,0.6339443645295382,0.2634787544691001,0.0,0.1025768810013618
