CASRN,Toxic_RF_maccs-0,Toxic_RF_maccs-1
1634-04-4,0.6838451273513502,0.31615487264864894
39195-82-9,0.23350613236870527,0.7664938676312939
5534-95-2,0.6955341777073971,0.30446582229260244
21087-64-9,0.41927313903023977,0.5807268609697603
39196-10-6,0.262167323978636,0.7378326760213636
39196-09-3,0.6411185633495928,0.358881436650407
68955-53-3,0.15624335820756427,0.8437566417924358
68938-07-8,0.8839421008597621,0.11605789914023902
59354-78-8,0.8351344191508404,0.16486558084916053
54423-67-5,0.8228791915617775,0.17712080843822287
100237-68-1,0.35204130927372407,0.6479586907262757
917-92-0,0.6014947570532303,0.39850524294676976
88426-33-9,0.6781962612264144,0.3218037387735848
61925-70-0,0.16228350786124382,0.837716492138756
98-53-3,0.7316828811097554,0.26831711889024384
49763-96-4,0.4886490128524272,0.5113509871475728
76738-62-0,0.28778921002171753,0.7122107899782817
75736-33-3,0.3321000522296186,0.6678999477703808
55179-31-2,0.3104971170112602,0.6895028829887396
62965-37-1,0.5973910855399837,0.40260891446001634
13221-27-7,0.27331458832194366,0.7266854116780557
66346-01-8,0.5766444530455096,0.42335554695449046
59997-51-2,0.5047137123628611,0.4952862876371388
24473-06-1,0.5916401769942231,0.40835982300577706
13547-70-1,0.4225781585981559,0.5774218414018438
98-06-6,0.6687494808675012,0.33125051913249676
18127-01-0,0.666810019976468,0.33318998002353084
90729-43-4,0.19637498715923557,0.803625012840764
98-73-7,0.5579969198416984,0.4420030801583012
67610-51-9,0.15683487436355611,0.8431651256364437
56488-59-6,0.6540434728024139,0.3459565271975859
3101-60-8,0.6586195970864966,0.341380402913502
2312-35-8,0.657072000501544,0.3429279994984557
83373-31-3,0.4464251562309273,0.5535748437690726
3671-67-8,0.0697699846114795,0.9302300153885233
16143-18-3,0.6091322560186053,0.39086774398139434
98-29-3,0.44171981781157166,0.5582801821884289
89427-06-5,0.04913043347784569,0.9508695665221573
88-18-6,0.22275655332410305,0.7772434466758972
107551-67-7,0.5219003969088567,0.47809960309114324
109825-47-0,0.6265971723137821,0.37340282768621696
63938-45-4,0.4499388313353153,0.5500611686646848
83-26-1,0.6175079499126422,0.3824920500873566
38083-17-9,0.29469468560251305,0.705305314397486
43121-43-3,0.27831883144286657,0.7216811685571319
22591-21-5,0.3658991082502404,0.634100891749759
1492-02-0,0.7535338969446104,0.24646610305538916
2522-81-8,0.8231345762898111,0.1768654237101896
107534-96-3,0.4579772567473807,0.542022743252619
75-64-9,0.10126830178169932,0.8987316982183003
59227-74-6,0.2908599588947804,0.7091400411052188
4620-70-6,0.3796170482506526,0.6203829517493474
87787-67-5,0.45923866248402306,0.5407613375159771
42200-33-9,0.1964686257069805,0.8035313742930191
27912-14-7,0.19896948634228154,0.8010305136577185
51781-21-6,0.40404674489899806,0.5959532551010014
23093-74-5,0.2418851977424127,0.7581148022575879
38363-40-5,0.13095993984149915,0.8690400601584993
35108-88-4,0.37677576274360336,0.6232242372563952
54247-25-5,0.09754091740773993,0.9024590825922598
26921-17-5,0.4290370422031915,0.5709629577968084
68377-91-3,0.45374613196374936,0.5462538680362505
18559-94-9,0.517952819183042,0.48204718081695813
54240-36-7,0.12040608824195763,0.8795939117580426
21898-19-1,0.11720042216846652,0.8827995778315336
56776-01-3,0.047855417294016114,0.9521445827059837
79645-08-2,0.39631362327306124,0.6036863767269393
60559-94-6,0.15890508430318792,0.8410949156968123
57982-78-2,0.17269148661698144,0.8273085133830189
2160-93-2,0.31534041005492547,0.6846595899450736
112226-61-6,0.5001369651436381,0.4998630348563619
3741-80-8,0.5459629442964864,0.45403705570351316
75-65-0,0.5172742045888927,0.48272579541110683
7665-72-7,0.7463120901079865,0.25368790989201223
1663-39-4,0.7292081919339634,0.270791808066037
398489-26-4,0.3944338669050237,0.6055661330949756
75-91-2,0.6577096663179185,0.34229033368208
614-45-9,0.7412415297928464,0.25875847020715315
75-66-1,0.662067366480747,0.3379326335192513
4098-71-9,0.4933139118788323,0.5066860881211677
7027-11-4,0.4776485739241838,0.5223514260758162
56747-96-7,0.8025193290120205,0.1974806709879797
21280-29-5,0.8370629146621142,0.16293708533788528
475-20-7,0.8955092393933901,0.10449076060661008
1139-30-6,0.847917682077225,0.15208231792277468
1740-15-4,0.3631111137957434,0.6368888862042558
76-29-9,0.5911692027025611,0.40883079729743915
79-93-6,0.4987741188067077,0.5012258811932924
521-11-9,0.6000751173961001,0.399924882603899
58-18-4,0.8837334411303184,0.11626655886968071
72-63-9,0.8837334411303184,0.11626655886968071
116-06-3,0.04326047169417673,0.9567395283058233
1646-87-3,0.10649066346134249,0.8935093365386578
1646-88-4,0.13621083470923098,0.8637891652907694
16146-62-6,0.12829583086608365,0.8717041691339164
4790-92-5,0.11542473883902335,0.8845752611609768
117774-38-6,0.7426938247119402,0.25730617528805877
16655-82-6,0.20355072117382478,0.7964492788261741
66637-25-0,0.169094364102924,0.8309056358970763
106358-92-3,0.04329546082340242,0.9567045391765979
16709-30-1,0.19492930098114722,0.805070699018853
59375-53-0,0.02582461843620977,0.9741753815637905
59375-61-0,0.005048463100088465,0.9949515368999117
22781-23-3,0.017719294996526115,0.9822807050034744
59375-67-6,0.01624363186044772,0.9837563681395523
106231-36-1,0.04004227182705446,0.9599577281729454
87767-48-4,0.2065769621564923,0.7934230378435082
71108-14-0,0.0400476902501293,0.9599523097498708
1249-84-9,0.23654086128468427,0.7634591387153155
69784-42-5,0.07961777229932722,0.9203822277006728
122-15-6,0.3900409073997234,0.6099590926002765
4757-55-5,0.12095505980896155,0.8790449401910386
92320-57-5,0.25355895561876557,0.7464410443812336
54504-70-0,0.38325742950472674,0.616742570495273
3648-36-0,0.19985566854702438,0.8001443314529754
75096-86-5,0.2041575681847455,0.7958424318152548
28789-80-2,0.08782161766541541,0.9121783823345851
123253-01-0,0.11038252950752958,0.8896174704924711
50539-80-5,0.03059427461509641,0.9694057253849035
62382-23-4,0.18958057613741755,0.8104194238625825
32891-29-5,0.21401033746009823,0.7859896625399009
50539-66-7,0.047178907557326816,0.9528210924426728
50802-69-2,0.03772576469611354,0.9622742353038861
50673-10-4,0.009505623621902394,0.9904943763780978
50673-11-5,0.009355411877997013,0.9906445881220032
50539-76-9,0.014236139699902646,0.9857638603000973
50673-06-8,0.0330891278800232,0.9669108721199768
37430-50-5,0.015272741303401444,0.9847272586965983
84-83-3,0.40110486486468594,0.5988951351353141
123172-61-2,0.9283889885172372,0.0716110114827628
116337-62-3,0.8859914657906887,0.11400853420931192
116337-68-9,0.9325421302506461,0.06745786974935478
134605-64-4,0.5780334370737625,0.4219665629262378
127-48-0,0.4583149981739221,0.5416850018260781
71108-21-9,0.06269370944780779,0.9373062905521923
22198-93-2,0.46019519150603744,0.5398048084939631
123886-70-4,0.30139105961475626,0.6986089403852429
123886-68-0,0.27010413722403426,0.7298958627759645
123886-69-1,0.47364197731647534,0.5263580226835248
111038-47-2,0.563631256563806,0.4363687434361936
15440-46-7,0.7827290910512162,0.21727090894878276
154825-97-5,0.5630786316440181,0.43692136835598155
123886-65-7,0.25924648977905634,0.7407535102209416
57897-49-1,0.11791866684143967,0.8820813331585603
123886-62-4,0.47888719153019843,0.5211128084698015
31652-69-4,0.6493846863272498,0.3506153136727492
6156-18-9,0.6373061130662826,0.3626938869337159
1646-75-9,0.2441477996646251,0.755852200335374
71868-10-5,0.2583874478046755,0.7416125521953241
25841-41-2,0.446399145067676,0.553600854932324
3680-05-5,0.690952657681497,0.30904734231850095
25841-38-7,0.6241168227939742,0.37588317720602615
42057-22-7,0.8155219301471479,0.18447806985285245
25841-43-4,0.7350381769632628,0.2649618230367359
163000-63-3,0.7372962384865609,0.26270376151343916
84170-74-1,0.7736261008297529,0.2263738991702467
17557-23-2,0.717865229891054,0.2821347701089462
1471-52-9,0.2917389901643272,0.7082610098356726
98519-15-4,0.08957237982788314,0.9104276201721179
98532-76-4,0.014702272069851145,0.9852977279301496
98532-77-5,0.03658795347698546,0.9634120465230147
1755-97-1,0.42708649469540627,0.5729135053045931
23588-51-4,0.38917746732265435,0.6108225326773453
10232-92-5,0.6618077062247568,0.3381922937752432
81-13-0,0.6993277769119597,0.30067222308803965
81129-83-1,0.5725791177638243,0.4274208822361754
6362-80-7,0.7346580224689947,0.2653419775310037
2654-58-2,0.31283271128475515,0.6871672887152446
81777-89-1,0.26379627501044206,0.736203724989557
1955-45-9,0.6136139267421324,0.3863860732578677
131983-72-7,0.39417932767942193,0.6058206723205776
10389-72-7,0.12833048871114824,0.8716695112888521
36981-93-8,0.19258292233915428,0.807417077660846
51200-87-4,0.2464653364000563,0.7535346635999437
15214-89-8,0.628294040488334,0.37170595951166546
24458-48-8,0.33599439762738376,0.6640056023726162
543-39-5,0.7155580529450238,0.28444194705497367
103-05-9,0.5505769866424967,0.4494230133575035
100-86-7,0.6417838973633668,0.3582161026366323
1320-94-1,0.6793454221909214,0.32065457780907686
50539-73-6,0.07024699361304272,0.9297530063869578
50539-74-7,0.08218988541473529,0.9178101145852648
99599-74-3,0.2891341882692055,0.7108658117307928
99599-78-7,0.3390828084196509,0.6609171915803493
558-30-5,0.5479385955959986,0.4520614044040015
2978-58-7,0.08394841679914403,0.9160515832008566
32889-48-8,0.25778189683234676,0.7422181031676519
115-19-5,0.5956921856529412,0.4043078143470589
80-04-6,0.7976314607516961,0.20236853924830275
564-94-3,0.7904349897924674,0.2095650102075323
127-91-3,0.87635983272324,0.1236401672767606
89686-69-1,0.7515174637924379,0.24848253620756133
101007-06-1,0.4457494338915984,0.5542505661084011
22431-62-5,0.5897319685259966,0.41026803147400326
58769-20-3,0.5616843471648151,0.4383156528351848
52645-53-1,0.4528439811570072,0.5471560188429935
75867-00-4,0.32944561338197437,0.6705543866180249
68359-37-5,0.4828364872682962,0.5171635127317042
80803-92-5,0.49342034095076487,0.5065796590492351
73611-02-6,0.5361119957408894,0.46388800425911064
79-92-5,0.8102955594179572,0.1897044405820418
128148-93-6,0.5629815806104856,0.4370184193895145
132-98-9,0.7196424386140166,0.28035756138598233
15440-48-9,0.846845508252784,0.15315449174721657
4800-94-6,0.8762203911808871,0.12377960881911368
4697-14-7,0.8649868006972963,0.1350131993027041
35531-88-5,0.731589484157701,0.2684105158422983
32887-01-7,0.5989920958425665,0.40100790415743326
39878-70-1,0.8746041779449721,0.12539582205502717
599-64-4,0.47608035751688316,0.5239196424831168
2444-90-8,0.6727931944419601,0.3272068055580397
901-44-0,0.685926546128033,0.3140734538719657
13080-86-9,0.4350433156575076,0.5649566843424921
2089-46-5,0.2263820674574679,0.7736179325425319
1745-89-7,0.5648884796886303,0.4351115203113697
79-95-8,0.48279351023261446,0.5172064897673857
54-36-4,0.5151055918908889,0.484894408109111
826-54-0,0.3361864073819622,0.6638135926180367
832088-68-3,0.2973900546879978,0.7026099453120016
63612-50-0,0.4292436385773944,0.5707563614226048
6440-58-0,0.5466002867267651,0.4533997132732346
118-52-5,0.16746292777504745,0.8325370722249521
126-06-7,0.0591944105115158,0.9408055894884845
16079-88-2,0.1680157897279094,0.8319842102720902
7473-98-5,0.4526660983637172,0.5473339016362829
106797-53-9,0.6897773625362922,0.31022263746370726
19444-21-4,0.7227061127715514,0.27729388722844767
80-15-9,0.5349861774543754,0.4650138225456238
116337-60-1,0.8580459838217551,0.1419540161782451
116337-65-6,0.829783567843466,0.17021643215653484
24201-58-9,0.7835703215725294,0.2164296784274699
41859-67-0,0.49887692117301274,0.5011230788269874
3771-19-5,0.5652619786478074,0.4347380213521925
42017-89-0,0.6573677011943387,0.34263229880566065
21550-30-1,0.544541896879734,0.4554581031202656
69047-39-8,0.5904893713552496,0.4095106286447498
72558-82-8,0.8687203730056455,0.1312796269943548
63979-37-3,0.3081757670155066,0.6918242329844921
64118-86-1,0.3317447716425581,0.6682552283574413
121776-33-8,0.4121649685867093,0.5878350314132912
63883-18-1,0.6376436975754909,0.36235630242450856
4362-40-7,0.4662469571441289,0.533753042855871
22791-26-0,0.0942289984447147,0.9057710015552861
22791-25-9,0.09841828603733743,0.9015817139626632
53-10-1,0.8135698807201358,0.18643011927986466
119302-20-4,0.4308898915318023,0.5691101084681982
103335-54-2,0.43567404773044993,0.56432595226955
159325-45-8,0.4128946717296613,0.5871053282703386
13647-35-3,0.5263231707910903,0.47367682920890974
53-43-0,0.9002164670715838,0.09978353292841524
1099-87-2,0.7114821774607697,0.28851782253923064
905-30-6,0.31654868230075073,0.6834513176992497
2181-04-6,0.6400093668773269,0.35999063312267304
434-03-7,0.687134913738304,0.31286508626169357
17230-88-5,0.5528292406043974,0.44717075939560186
7004-95-7,0.31376270442395493,0.6862372955760446
6000-74-4,0.7516044174286418,0.24839558257135805
976-70-5,0.7195623119131552,0.2804376880868456
29069-24-7,0.5736438618060563,0.4263561381939441
20231-45-2,0.8111191407761077,0.18888085922389314
20417-82-7,0.1239356106942327,0.8760643893057672
32385-11-8,0.8537808082931639,0.14621919170683573
67814-76-0,0.7792560256561669,0.22074397434383342
20417-84-9,0.2346516828391231,0.7653483171608775
154619-58-6,0.03885783029164808,0.9611421697083524
562-09-4,0.17138355188553808,0.8286164481144618
37106-99-3,0.5172912587783814,0.48270874122161833
154619-91-7,0.020259755738645396,0.9797402442613548
154619-64-4,0.027744591410767912,0.9722554085892327
154619-56-4,0.02105169773731809,0.9789483022626817
154619-66-6,0.04568841154611479,0.9543115884538856
72150-17-5,0.09271405546462404,0.9072859445353763
7195-27-9,0.4587188416770063,0.5412811583229941
14641-96-4,0.11170177740685858,0.8882982225931421
28861-00-9,0.5085897411794471,0.49141025882055306
72-33-3,0.6788325336544491,0.3211674663455496
518-20-7,0.5160072928763338,0.48399270712366593
3032-55-1,0.12454041086863103,0.8754595891313692
822-48-0,0.35128680029857895,0.6487131997014205
18516-18-2,0.712198875555611,0.28780112444438816
1123-25-7,0.7865823777175402,0.2134176222824595
2890-61-1,0.6641205607924006,0.3358794392075993
4767-03-7,0.7251983339124604,0.2748016660875384
115-69-5,0.6994718099442774,0.3005281900557206
3692-18-0,0.2611638404230173,0.7388361595769822
2018-45-3,0.7361919971521437,0.26380800284785627
75219-61-3,0.6902210649167966,0.3097789350832022
105426-99-1,0.574812966245955,0.4251870337540443
75219-46-4,0.5197980826382632,0.4802019173617367
52205-73-9,0.5542078347541499,0.44579216524585014
50-27-1,0.7126143395160445,0.28738566048395536
6615-00-5,0.789843672099641,0.2101563279003583
89786-04-9,0.6447168598286247,0.3552831401713756
24645-14-5,0.4118232527180722,0.5881767472819271
6147-37-1,0.7382432475806296,0.26175675241936985
1899-36-1,0.2817644371493305,0.7182355628506703
21981-33-9,0.37111380805002947,0.6288861919499704
3175-23-3,0.25955584181746394,0.7404441581825358
50471-44-8,0.759971821043462,0.24002817895653675
2033-94-5,0.41900529243573126,0.5809947075642694
11034-31-4,0.5302970701012062,0.46970292989879375
82203-23-4,0.4731274598854484,0.5268725401145518
27955-94-8,0.590553590282061,0.4094464097179391
80-06-8,0.5683981830854241,0.43160181691457544
72420-38-3,0.5523713457570026,0.4476286542429975
131807-57-3,0.5643219563152735,0.435678043684727
127-20-8,0.2836625540930016,0.7163374459069982
136-25-4,0.28800338392449315,0.711996616075506
1717-00-6,0.5033565090067865,0.4966434909932133
71-55-6,0.36665000649245805,0.6333499935075413
15208-16-9,0.9624308954142311,0.03756910458576868
3688-85-5,0.7060584918495016,0.29394150815049774
1754-58-1,0.15656474877775842,0.8434352512222412
561-41-1,0.3416616043474126,0.658338395652587
23135-22-0,0.236077518630893,0.763922481369107
66357-35-5,0.27206487621855263,0.7279351237814469
76963-41-2,0.5001323832252407,0.4998676167747592
103628-48-4,0.4668831369818271,0.5331168630181731
23422-53-9,0.13262749220389705,0.8673725077961029
50335-55-2,0.1831295881990911,0.8168704118009091
3311-54-4,0.15910586398072174,0.8408941360192781
23504-07-6,0.15060809883460147,0.8493919011653993
17289-49-5,0.23302025815066849,0.7669797418493313
13256-32-1,0.07770599744368671,0.9222940025563134
6884-59-9,0.1833946080511234,0.816605391948877
86360-33-0,0.4132317890038453,0.5867682109961548
49701-24-8,0.5888457584836096,0.4111542415163902
1113-02-6,0.0522095386334648,0.9477904613665352
18278-44-9,0.04613158732600322,0.9538684126739969
3344-11-4,0.027768293558231988,0.9722317064417686
18188-17-5,0.09907686618837697,0.9009231338116228
54708-68-8,0.34872348726837893,0.6512765127316209
15037-58-8,0.08628092016286754,0.9137190798371339
20253-72-9,0.27067632954410326,0.7293236704558975
16637-86-8,0.10847897325782727,0.891521026742173
16960-40-0,0.12449258278073567,0.8755074172192643
1421-68-7,0.8093077786179622,0.1906922213820379
140695-21-2,0.5533682120091588,0.4466317879908411
1225-55-4,0.10397698789193405,0.8960230121080662
10262-69-8,0.05155645224678196,0.948443547753218
60070-44-2,0.06674267172433981,0.9332573282756605
60763-63-5,0.1424129207692385,0.8575870792307608
6291-84-5,0.1501251481878665,0.849874851812134
693-05-0,0.2484374528378361,0.7515625471621631
54910-89-3,0.22299981535840335,0.7770001846415969
109-83-1,0.3691006111688965,0.6308993888311019
13055-76-0,0.24816514287175676,0.7518348571282429
61791-42-2,0.6341678976462509,0.36583210235374874
25756-29-0,0.17370273768032463,0.8262972623196756
40137-22-2,0.6251421455855695,0.3748578544144301
14489-75-9,0.1892263445872244,0.8107736554127747
10085-81-1,0.14856586018276777,0.8514341398172325
123-39-7,0.2792401795901379,0.7207598204098602
100-60-7,0.14253032495815154,0.8574696750418486
58-25-3,0.40223450271440286,0.5977654972855975
6330-25-2,0.30973089677376314,0.6902691032262365
100-61-8,0.15519002607829668,0.8448099739217052
100-15-2,0.2596402199588989,0.7403597800411009
5621-86-3,0.5288666363755232,0.47113336362447633
54903-59-2,0.7902521433968294,0.20974785660317138
123172-46-3,0.5818967499990655,0.41810325000093407
54903-60-5,0.601030403663387,0.3989695963366128
63365-44-6,0.7313580890359892,0.26864191096400947
1220-94-6,0.76377754495393,0.2362224550460691
2475-46-9,0.6247212239654181,0.37527877603458076
27314-13-2,0.4617086282178202,0.5382913717821799
60439-52-3,0.2789601801016803,0.7210398198983193
101155-02-6,0.2752809878092448,0.724719012190754
63906-81-0,0.5502351157938463,0.4497648842061533
284462-37-9,0.4139136110396333,0.586086388960366
757251-39-1,0.7055981719429305,0.2944018280570686
882167-77-3,0.3333833730296652,0.6666166269703342
1674-62-0,0.2553494477889276,0.744650552211071
598-52-7,0.044589197235106105,0.9554108027648948
165252-70-0,0.3840005507942292,0.615999449205771
210880-92-5,0.3517181045491761,0.6482818954508234
3567-62-2,0.33494561755236657,0.6650543824476307
6610-29-3,0.03856950581093402,0.9614304941890667
1966-58-1,0.22177889319270214,0.7782211068072975
1943-79-9,0.056982340885520615,0.9430176591144802
13792-20-6,0.12573431908632166,0.874265680913679
13792-24-0,0.1063944412187382,0.8936055587812622
3282-00-6,0.13785791278787735,0.8621420872121232
7070-71-5,0.24405330174036294,0.7559466982596373
6988-21-2,0.16159898985086973,0.8384010101491297
6842-34-8,0.18396246950563136,0.8160375304943684
63-25-2,0.2558891190830369,0.7441108809169635
5721-72-2,0.3687503156385793,0.6312496843614206
3279-46-7,0.1761476377436887,0.8238523622563118
3942-54-9,0.12429123071199778,0.875708769288002
13792-21-7,0.20212883015201194,0.797871169847988
22791-23-7,0.08698241855884183,0.9130175814411589
24031-96-7,0.08034689511933385,0.9196531048806668
55391-34-9,0.03104137422912712,0.9689586257708732
1631-64-7,0.02732395552232002,0.9726760444776802
1867-66-9,0.32063960780631656,0.6793603921936833
7339-53-9,0.07078964158010967,0.9292103584198903
130365-37-6,0.06763516886651218,0.9323648311334877
91893-37-7,0.12599001820619474,0.8740099817938053
84597-71-7,0.7554413308508862,0.24455866914911367
63991-43-5,0.496900440888843,0.503099559111157
51068-60-1,0.43941834521192097,0.5605816547880785
8004-87-3,0.12301701767621427,0.8769829823237861
34544-12-2,0.2131606709525976,0.7868393290474018
66952-49-6,0.4823262962623965,0.5176737037376034
624-83-9,0.4083764241318709,0.5916235758681289
54266-55-6,0.16087426859632753,0.8391257314036727
54266-44-3,0.08187820763927645,0.9181217923607232
16033-21-9,0.032871927807980914,0.9671280721920194
40643-39-8,0.21448167373485566,0.7855183262651432
40843-82-1,0.10740260085527499,0.8925973991447246
40643-36-5,0.09771692348934152,0.9022830765106584
152-16-9,0.13917644604979298,0.8608235539502074
90-72-2,0.14161702400870685,0.858382975991293
112881-58-0,0.4639243687102862,0.5360756312897138
645-05-6,0.15945093988953127,0.8405490601104686
15112-89-7,0.14656167926348773,0.8534383207365132
548-62-9,0.10922259966984502,0.8907774003301552
6711-48-4,0.1743242751131719,0.8256757248868294
110-95-2,0.19543421120171042,0.8045657887982902
110-18-9,0.19330020278651205,0.8066997972134878
74758-19-3,0.024866298516093475,0.9751337014839064
132050-00-1,0.1068993248402803,0.8931006751597186
61-73-4,0.2015928861308426,0.7984071138691573
2782-91-4,0.20060404401597798,0.7993959559840221
5836-23-7,0.25343336464078203,0.7465666353592181
137-26-8,0.2088221311370787,0.7911778688629206
1031-47-6,0.18984385312903532,0.8101561468709648
115-26-4,0.10368374380249973,0.8963162561975004
1703-48-6,0.36328061827988184,0.6367193817201171
75-50-3,0.1395547443227205,0.8604452556772801
60662-16-0,0.06370813405132136,0.9362918659486786
36104-80-0,0.527950895394164,0.4720491046058359
51235-04-2,0.41774608819211084,0.5822539118078889
80464-05-7,0.13862329329517614,0.861376706704824
3475-63-6,0.17667434871186044,0.8233256512881386
16339-14-3,0.056041356094423414,0.9439586439055772
437-74-1,0.41138488144673147,0.5886151185532674
157309-18-7,0.11730710120276831,0.8826928987972327
161559-34-8,0.4634027443819429,0.536597255618057
58-08-2,0.28646853657044447,0.7135314634295536
5426-89-1,0.31055523607886604,0.6894447639211333
5415-44-1,0.20090799502060477,0.7990920049793954
15876-67-2,0.3043151072787865,0.6956848927212135
101-26-8,0.1919919596503135,0.8080080403496874
114-80-7,0.1482256561618277,0.8517743438381726
5373-42-2,0.16976596106870287,0.8302340389312974
50-62-4,0.30385290737650783,0.6961470926234912
35115-50-5,0.34924144448108957,0.6507585555189098
4637-24-5,0.19168370404367843,0.8083162959563218
5974-09-4,0.20999973299316244,0.7900002670068371
56066-63-8,0.43276015959095326,0.5672398404090464
213464-77-8,0.7700337771448101,0.22996622285518925
173159-57-4,0.9137617361997257,0.08623826380027472
52-85-7,0.20068299997022473,0.7993170000297742
481-49-2,0.13248898107966478,0.8675110189203354
120162-55-2,0.900702047212217,0.09929795278778267
61-01-8,0.30397005914246206,0.6960299408575358
76579-52-7,0.23272343780255972,0.7672765621974398
54708-51-9,0.23391648893008815,0.7660835110699111
19937-59-8,0.3806229576299903,0.6193770423700088
35972-50-0,0.2551245349437134,0.7448754650562869
35967-28-3,0.25220272258960214,0.7477972774103967
116476-14-3,0.3268096326638723,0.673190367336128
27848-84-6,0.0874286781070921,0.9125713218929076
34661-75-1,0.38974125390200975,0.6102587460979901
1039-59-4,0.05657981907373805,0.9434201809262623
30558-43-1,0.24071272498568588,0.7592872750143136
18995-99-8,0.0948441964259702,0.9051558035740299
5310-55-4,0.10115040997404033,0.8988495900259601
109-55-7,0.3151391371479427,0.6848608628520556
10563-29-8,0.2620298896898348,0.7379701103101638
64037-21-4,0.1967371166974724,0.8032628833025275
20064-38-4,0.24232819504998152,0.7576718049500182
303-70-8,0.1176309702091336,0.8823690297908667
303-49-1,0.18197261004971554,0.818027389950284
53-60-1,0.010745174852982157,0.9892548251470182
24268-89-1,0.26120196108669946,0.7387980389133005
50-53-3,0.03557470038808126,0.9644252996119196
1225-65-6,0.03128199909556652,0.9687180009044337
16398-39-3,0.40548224985225767,0.5945177501477426
4755-59-3,0.20800183963328014,0.7919981603667196
3179-63-3,0.18573978871920305,0.8142602112807963
132-69-4,0.14443408043170777,0.855565919568292
34580-68-2,0.0656052770089041,0.9343947229910959
14286-84-1,0.12918028456446612,0.8708197154355337
4510-65-0,0.16222445859070794,0.837775541409292
113-59-7,0.09761946328970421,0.9023805367102964
1738-25-6,0.10138019735100127,0.8986198026489977
132-20-7,0.04917539114739068,0.95082460885261
132-22-9,0.06297731219876067,0.9370226878012393
511-13-7,0.18298004597204523,0.8170199540279547
2045-52-5,0.18824567644970353,0.8117543235502955
59-32-5,0.11200004846186074,0.8879999515381395
958-93-0,0.1176581763759343,0.8823418236240653
108-01-0,0.31816606617980686,0.6818339338201911
13877-99-1,0.18706451787902226,0.8129354821209785
518-63-8,0.19030361507522317,0.8096963849247769
1176-08-5,0.12008369949506971,0.8799163005049307
26615-21-4,0.2098732117180912,0.7901267882819085
102207-77-2,0.21764635416723646,0.7823536458327633
2439-35-2,0.4281785446409759,0.5718214553590246
34580-72-8,0.0545054800798046,0.9454945199201954
71-79-4,0.200287869485142,0.7997121305148576
85273-96-7,0.2214712512955065,0.7785287487044926
4584-46-7,0.11323996677800657,0.8867600332219941
16607-80-0,0.19896314777114105,0.8010368522288592
103-83-3,0.08793762816873062,0.9120623718312699
10175-31-2,0.0906886683775047,0.9093113316224952
21140-37-4,0.13220907328870268,0.8677909267112981
102410-40-2,0.10478264749526353,0.895217352504736
102410-20-8,0.15400840618713177,0.8459915938128683
55363-08-1,0.2794533165765953,0.7205466834234047
19986-35-7,0.3708775693799546,0.6291224306200447
2407-68-3,0.1649481260478834,0.8350518739521164
55314-16-4,0.3261964373314143,0.6738035626685861
5376-09-0,0.294359659818282,0.7056403401817171
68-12-2,0.32085883286451805,0.6791411671354803
1467-79-4,0.1602970045789198,0.8397029954210801
72575-46-3,0.3611554862906508,0.6388445137093485
2585-36-6,0.21337644569126124,0.7866235543087381
17606-31-4,0.44547490324925987,0.55452509675074
64-73-3,0.8772920857135035,0.1227079142864965
3963-95-9,0.9312128228951035,0.0687871771048964
2013-58-3,0.9156756527505292,0.08432434724947109
789-37-7,0.3809565314077649,0.6190434685922346
1356964-77-6,0.657993248278758,0.34200675172124206
6434-38-4,0.2889247039366259,0.7110752960633726
59721-29-8,0.5991930069094541,0.4008069930905458
121-69-7,0.08190700273235943,0.9180929972676407
838-95-9,0.19086852416337327,0.8091314758366269
60045-43-4,0.3312707015517821,0.6687292984482176
39900-95-3,0.3521938676030269,0.6478061323969726
60-11-7,0.3235079360855543,0.6764920639144458
547-58-0,0.7553322632488365,0.24466773675116335
20691-84-3,0.421854731301869,0.578145268698131
17576-88-4,0.2048901208801692,0.7951098791198306
140-56-7,0.4670438591724533,0.5329561408275466
5882-48-4,0.2453163306883125,0.7546836693116871
7152-80-9,0.21343762707085184,0.7865623729291479
1122-58-3,0.08015174700623348,0.9198482529937669
100924-68-3,0.39033557644999306,0.6096644235500066
28743-45-5,0.21709705048831215,0.782902949511688
2680-03-7,0.5723542876096652,0.42764571239033405
74957-49-6,0.2569914130530509,0.7430085869469477
957-51-7,0.5274245743955502,0.4725754256044492
89427-43-0,0.16673687519008215,0.833263124809917
195252-02-9,0.1335427949195456,0.8664572050804541
1778-08-1,0.261076139530269,0.7389238604697299
63887-52-5,0.33477575703440465,0.6652242429655942
85815-37-8,0.4184036564884391,0.5815963435115604
52777-92-1,0.2302193823166461,0.7697806176833528
106900-12-3,0.2395033259167715,0.7604966740832291
1609-06-9,0.16545753994634937,0.8345424600536495
1115-70-4,0.4310296841320867,0.5689703158679129
28805-78-9,0.41066942596980555,0.5893305740301944
101-42-8,0.2317103542928381,0.76828964570716
1982-47-4,0.3688665739885439,0.6311334260114548
150-68-5,0.38512895396070446,0.6148710460392934
2164-17-2,0.32899008841451877,0.6710099115854792
27954-37-6,0.1936262589462228,0.8063737410537773
33439-45-1,0.3408140152246615,0.659185984775337
655-05-0,0.3096880076107035,0.6903119923892962
3134-12-1,0.49572615746727344,0.5042738425327266
21709-44-4,0.12645685219928354,0.8735431478007161
1016-46-2,0.1688659152161194,0.8311340847838801
