CASRN,LD50_knn_ecfp6counts
3735-33-9,-0.8358285578981918
3820-53-9,-0.7602915564240543
3309-87-3,-0.5315391889749597
50915-31-6,0.595417127511476
298-00-0,-1.1958300020666046
363-97-3,-0.3180477699113512
5826-76-6,-0.379573297348529
500-28-7,-0.2211324384082056
50590-01-7,0.16190521850588183
63981-11-3,0.3633476175090681
2104-96-3,-0.3838574419214864
18181-70-9,0.05788427922747741
5598-13-0,0.12573523112266352
756-80-9,0.036902272951850036
32357-99-6,-0.3714679918277318
3692-87-3,-0.20512705009948162
42565-17-3,-0.29320722676748023
78-57-9,-0.830720911814986
144-41-2,0.5355843421183475
1113-01-5,-0.1678349748807357
58995-44-1,-0.7437943993810039
22439-39-0,-1.250546748580741
51356-18-4,-0.9751115801483705
51442-09-2,-0.8005324010003858
86-50-0,-1.0129994629860486
18722-80-0,-0.4595270917971038
64050-59-5,-0.4280332926745129
64050-57-3,-0.15074413110322119
3735-23-7,-0.6691851168904629
6436-04-0,-0.3297444137210468
41219-30-1,-0.275949232048017
10312-19-3,-0.7610331323222391
63716-52-9,0.21649065868722098
5114-31-8,-0.5423836435305704
2524-03-0,0.29045784892842286
2667-49-4,-0.011172182075940468
22243-91-0,-0.8376792138150564
2984-68-1,-0.1227265498058423
22608-53-3,-0.3923013836993358
77173-43-4,0.2479612809467622
10265-92-6,-0.33963703830553876
29809-48-1,-0.44564127120314073
54473-30-2,-0.5844901743472187
54473-41-5,-0.06433544640690611
41495-66-3,0.6352641239242098
87359-33-9,0.3110504016678994
66-27-3,0.4168201983824816
5332-73-0,1.3727846820037544
1589-49-7,1.2653837394683667
110-67-8,0.9958110566660614
54778-70-0,0.6858073601678729
4634-47-3,-1.4053102697435387
109-86-4,1.6142683745287174
111-77-3,1.6137216198459177
112-35-6,1.6318579594097704
1663-35-0,1.4482793157313893
3459-20-9,0.7294669088528214
339-44-6,1.0244384400132758
3121-61-7,0.639783042807125
35702-75-1,1.266146153693501
13551-87-6,0.9223487744445507
625-45-6,0.5006123874130969
4484-61-1,1.4193711273323122
107-30-2,1.1751458287474725
107-25-5,1.2590805506257812
107-31-3,1.306425168222752
1328-90-1,-0.2932101853768512
86803-90-9,0.993474770587606
36061-95-7,0.2478731636054798
58994-96-0,-0.24323504504322782
9000-38-8,0.20326025968260567
111-81-9,0.8661330342759169
2935-90-2,0.634617445489402
3395-91-3,0.5554353977458092
14352-61-5,0.9504243140147057
101-41-7,1.0684424815999098
2876-78-0,0.34592914511540634
65463-19-6,0.6394701526628683
1929-87-9,1.2448915114618484
453-18-9,0.5020776179494999
100-66-3,0.9218031299556269
140-67-0,1.0256378434519162
60045-41-2,0.5474608945609858
123-11-5,1.1559059510652963
130198-05-9,0.8208808765498203
53036-61-6,0.4145936707710732
157173-60-9,0.2158661411230262
5863-35-4,0.3272130080630783
611-94-9,1.114549485452787
58955-83-2,0.7836080617032632
72432-10-1,0.5830452566420286
12771-68-5,0.751619835765844
104-94-9,0.9963118553103122
332-35-4,-0.08379333902415195
20172-02-5,0.6108283592669144
100-17-4,-0.4600092708922756
150-76-5,1.1353646761787135
1078-19-9,1.0521753206587852
1847-63-8,0.03343524113079464
150-19-6,0.870032466087134
28534-37-4,0.8053864223537831
64037-14-5,0.7394640831047734
96-96-8,0.9579992224543901
131-57-7,1.1501258067839122
531-59-9,0.7072830769947399
13244-33-2,1.2154264894373479
63638-90-4,0.5526727481755972
18179-67-4,1.175498174517727
61361-61-3,-0.3142923065757784
56538-01-3,-0.6201787663833384
61361-58-8,-0.5034854110339778
66839-98-3,-0.4007482933588888
17854-59-0,-0.21949772794577946
64380-46-7,1.0476316070849407
135-02-4,0.9422625607314925
80834-78-2,0.11067874227619746
80834-75-9,0.12359098085314332
3562-99-0,0.7749328567828269
313-67-7,0.5310885068358024
108828-56-4,0.64916797583846
32828-81-2,0.6287657490071746
3641-50-7,0.9641452617410874
90-04-0,0.959783991176816
99-59-2,0.7173738762862787
55232-80-9,0.7665886070178499
80834-64-6,0.10293853426418541
76487-32-6,0.19948031987233344
21580-07-4,0.0873122712845581
80834-66-8,0.11414398417795886
91-23-6,0.8154882912495355
537-73-5,1.05410941085871
93-14-1,0.597845867564934
70-07-5,0.7310988828487789
21492-45-5,0.0650856078968776
7217-59-6,1.0109478038435553
5345-54-0,0.4539193682903429
4920-79-0,0.029350239673368885
4698-11-7,0.8224312354360912
57645-49-5,0.04110496914768234
5307-02-8,0.555398710078403
32861-85-1,0.8110369011578156
97-53-0,0.8324992787037714
19272-90-3,0.8900470133633568
121-33-5,1.0087288385133653
92-61-5,0.9033072923796646
73698-58-5,0.7897382496121833
10031-96-6,0.7585549768611654
73698-63-2,0.7019621063640878
4065-45-6,1.1223326617785665
1162-65-8,-0.08023876694073663
10048-13-2,-0.6225804271093485
2872-48-2,0.6592180501821625
607-91-0,0.7362089844213786
73698-64-3,0.6049292501508164
219715-34-1,0.14537029905468932
114834-06-9,0.26828809093290573
80-35-3,1.0600730872046984
30578-37-1,1.1223592223138539
96-33-3,0.6613145694592742
14437-17-3,0.5605234860424555
144077-07-6,0.4339212025341126
2307-49-5,0.5895941685667492
89427-02-1,-1.2454846739976733
57057-83-7,0.24884504362014173
2539-17-5,0.1660470482612105
298-81-7,0.8713937299000669
89427-39-4,-1.8161210957615446
2438-88-2,0.2746585322540849
219715-41-0,0.37495173809298576
137-05-3,0.825348116559493
80-63-7,1.2494359019090058
93-58-3,1.1541659698966251
134-20-3,1.0930269781816875
42576-02-3,0.8941446323336448
6307-82-0,1.0602880709187894
611-13-2,0.780637668547614
15206-55-0,0.9846211513540354
360-53-2,0.4491064973715974
2536-31-4,0.8175790218739336
29427-58-5,0.6389761586049157
142469-14-5,0.7537305370113847
176972-62-6,1.0843529520025068
1918-18-9,0.5403826698811527
31431-39-7,0.8050497623940559
28559-00-4,0.8234896865261448
6804-07-5,0.44921017129549684
13589-15-6,-0.297584464176428
79-22-1,0.9200354588963234
25991-93-9,0.7039824544881054
425-87-6,1.191657980237962
76-38-0,1.352782354255375
139886-03-6,0.43450610542812457
88283-41-4,0.6261161024078632
55268-75-2,0.8359333847637295
598-58-3,0.748225625464238
21609-90-5,-0.3843531615330296
2591-66-4,-0.13371188972380793
3811-49-2,0.4869901621739142
2523-94-6,0.3191012311921765
10497-05-9,-0.274156847949248
556-67-2,1.0153086282187436
999-97-3,0.7929322761854443
1000-70-0,0.8015035996683476
1009-93-4,0.7128988571303019
5683-30-7,1.192735320046948
2345-38-2,0.5230103527630829
2374-14-3,0.5200992234234992
42959-18-2,1.0898505221361399
75-78-5,0.874134328628352
85509-19-9,0.7281803264544939
675-62-7,0.5044575494273253
75-79-6,0.9605844451501018
676-83-5,1.228401997566869
1787-44-6,1.0021690055708798
35691-25-9,-0.9422285900163041
1511-67-7,0.2302030194800546
7526-26-3,0.6595311602305658
3954-73-2,-0.1739391986054182
740-20-5,-0.3614877668982236
2665-30-7,-1.1164446072063294
5188-07-8,1.2996019134290124
816-80-8,0.28915289925474685
624-92-0,0.38056213726509674
3268-49-3,1.455608871502938
17773-41-0,0.6962637372076332
63-68-3,1.1198330854405754
583-91-5,1.1707481256225403
59021-03-3,0.5078481934726227
100-68-5,0.6003815023387097
123-09-1,0.5183442186280564
7143-67-1,0.5992816173844799
14527-26-5,0.9674376678426111
67-68-5,1.280204320889725
934-73-6,0.7463651111142253
473-51-8,0.2575690900935631
2990-21-8,0.44776146395771305
3112-85-4,0.9126375959099763
3570-98-7,0.24190726466340667
1222-57-7,0.2931633777765999
14763-60-1,0.5159754859563951
19016-29-6,-0.9530263082494611
14008-44-7,0.29548962668498047
13244-35-4,1.0391705353667626
2700-89-2,0.5524997986665539
27603-25-4,0.656571154655134
51803-78-2,0.03166164434106217
113296-13-2,0.08005566479410613
22729-75-5,0.6378124171380695
3687-13-6,0.5964042196542066
53639-82-0,0.22154666276856946
558-25-8,0.7333027457355124
74-88-4,0.9154575366224055
1025-15-6,-0.1963328462639178
2694-54-4,0.6744963717098156
101-37-1,0.5958527619068038
102-84-1,0.49239883034571
3524-68-3,0.5424621544169156
72782-44-6,0.4157989090717566
99-67-2,0.9778616598194426
124-02-7,0.5962725258214548
37764-25-3,0.27683321184957616
16338-97-9,0.3994458072075984
6294-79-7,0.18271328257425465
15180-03-7,0.08625933599857881
557-40-4,0.6948129071294854
131-17-9,1.2791854485246548
142-22-3,0.9616314907026038
2179-57-9,0.4525738361013259
3917-15-5,0.7536912772187765
106-99-0,0.42873321942475057
110-26-9,0.8316109810625588
13048-33-4,1.0215764196655925
1070-70-8,0.6806574310847432
17831-71-9,0.48515186202396215
1680-21-3,0.5721832960582119
4074-88-8,0.5502719186863945
52408-42-1,0.8527854677869919
4074-90-2,0.7130234907798586
627-51-0,0.6605715500366992
26750-50-5,0.3686557950969173
77-77-0,0.43363534503488854
126-99-8,0.5619753940347206
112-38-9,1.2394256870506146
591-80-0,1.0787260781111876
39716-58-0,0.5772774994232107
4255-24-7,0.5427360593895982
300-57-2,0.9551351108674746
302-34-1,0.08831418069175714
10017-11-5,0.37235882231532247
109-57-9,-0.04571537158159027
19876-05-2,0.7515531133796228
13973-71-2,0.5734098072442828
25646-22-4,-0.3321512474572772
25646-24-6,0.7189331641259812
57-06-7,0.35499954841008635
5834-97-9,0.8909874456418597
152-02-3,0.19154860739670307
57-29-4,0.062417034780997714
107-18-6,0.30056501867158675
111-45-5,1.1937848005970522
106-92-3,0.8751885923942878
1838-59-1,0.6820993507337932
35554-44-0,0.583497282755639
2705-87-5,0.6573191030484432
13361-32-5,0.6027818966623012
4728-82-9,0.8239990020701983
1797-74-6,1.216484266547418
14520-53-7,0.8252896739287787
63887-17-2,0.6453543526198137
22131-79-9,0.5398296671228437
1866-31-5,1.134797517419194
27605-76-1,0.8753962459015868
2937-50-0,0.17300122755955755
3571-74-2,0.10176560463982134
64057-58-5,0.4769417089220011
106-95-6,0.23092961163797965
556-56-9,0.5420720294794188
107-02-8,1.022215366192143
107-13-1,0.6948177123787422
100-40-3,0.870448322834526
3048-64-4,0.7797708768882508
60643-86-9,0.7445591686482635
27451-36-1,0.310832495242242
5809-59-6,0.10302391699127052
3984-22-3,0.5358889016552667
100-42-5,1.1934814247167902
2653-39-6,1.016148246339687
2039-85-2,0.6133383172593325
2039-87-4,0.6553896087453168
100-69-6,0.723501382219893
32630-50-5,1.0394036910850246
2852-07-5,0.35913714162992505
79-06-1,1.0336618675039608
924-42-5,0.7075712108693017
2210-24-4,0.536515979314669
34443-04-4,0.8793684885080153
106-71-8,0.6654311837110257
13641-96-8,0.5466875502095822
84732-27-4,0.7961862742259262
2206-89-5,0.39076909692480644
106-90-1,0.7280997614986632
593-67-9,0.7933383141259119
13162-05-5,0.8235236279285312
929-37-3,1.5257362092167337
16801-19-7,1.1969145639700527
110-75-8,1.1755676096999113
692-45-5,1.0077914504558632
769-78-8,1.2071338451788756
115-98-0,-0.19890441171464512
75-01-4,0.9037276029973111
593-60-2,0.5521085876743651
78-88-6,0.23628108713677629
77174-66-4,0.45459457833129485
35326-33-1,0.6149298614883301
96250-37-2,0.8467901947609026
921-09-5,0.34738486285764136
75-35-4,0.4134882943752125
50-00-0,0.6299351931684973
30699-99-1,0.638547929104413
2396-63-6,0.38643454089017015
6900-06-7,1.2853185385236694
76379-66-3,1.4384958581458422
52465-42-6,0.6625101574040628
107-19-7,0.5227056184555584
139886-21-8,0.06282160126347347
624-65-7,0.28855768432482937
74782-23-3,0.7360852324876728
471-25-0,0.42284609706440235
126-52-3,0.42731693187443076
93105-81-8,1.198141876264461
4035-89-6,0.4842483775344455
13516-27-3,0.5625134084223927
58-32-2,0.7333814888214563
123-69-3,1.4154728140326156
6724-53-4,0.7483221953413145
97755-90-3,-0.19071527083553919
1532-06-5,0.9606476918197807
16069-36-6,1.0315201896711816
947-04-6,1.2192358718729193
143-23-7,0.5628408844599277
965-40-2,1.1429047165682056
52-49-3,0.4759326148138475
1169-26-2,0.7924134870456107
3365-99-9,0.5953172804112211
27014-42-2,1.630414977767827
3386-18-3,1.629963300134753
1212-29-9,0.9343668528000316
4979-32-2,0.7827622425836736
84-61-7,1.2221312819321095
129273-38-7,0.3177307827565598
98043-60-8,0.2319998139124098
87691-92-7,0.30873437695921385
64-60-8,0.13676134358083541
37027-56-8,1.192271093482078
956-90-1,0.3558232670158027
10310-38-0,0.7615046141214746
135991-95-6,0.30795699037678853
90-42-6,0.941453805186276
4471-27-6,1.3032333060868602
925-83-7,1.328916948185239
111-20-6,1.3860616872753948
1120-10-1,1.3836890646609197
1561-48-4,1.013301008082049
7300-34-7,0.8836909812941122
55-65-2,0.3787617966029653
38357-93-6,0.3708603770343936
20917-50-4,1.015116608622535
90-39-1,0.7226365349764324
112457-95-1,0.23666958233112143
1532-14-5,0.9012955007437411
91-17-8,0.8086668379994767
142852-51-5,0.31407868938302275
2164-08-1,0.7636434630149872
70907-61-8,0.6613401296531389
6837-24-7,1.065421699382856
13071-27-7,0.4596935701323226
4500-29-2,1.0906630435983504
3194-36-3,0.4988884030157269
4246-51-9,1.207922523817017
91893-36-6,-0.42807405686038646
52-46-0,-0.17614387428598632
60563-10-2,0.28348341869740334
6056-11-7,0.35407470209105124
2615-15-8,1.7049424382018925
17455-13-9,1.0060122871401602
26248-87-3,0.24927942149547055
110-82-7,2.2109700500107063
629-40-3,0.9954178646709706
75224-39-4,0.18987264247244423
28998-48-3,0.09581148839175317
1572-55-0,0.8481797998416941
72239-35-1,0.5981072907183046
32808-51-8,0.10408657030600932
10018-78-7,1.1490080711479274
4323-43-7,0.2878724714471295
42839-36-1,0.47091820156614433
2842-38-8,0.7781532388028699
13010-47-4,0.4379846009903799
80834-52-2,0.1260830661304065
80834-50-0,0.10507951515315751
929-17-9,1.2618470102798254
80834-79-3,0.29421183373052345
49830-98-0,0.3371168348048085
821-57-8,1.3833366123052357
4067-16-7,0.89847807354458
10563-26-5,0.8686948425130083
124-09-4,0.6471289626891689
111-49-9,1.139692175397951
55-56-1,0.4091086127814489
822-06-0,0.7901896940814768
315-72-0,0.32827948421391157
19824-89-6,0.09274569184000224
132449-89-9,0.29084609615271917
22089-22-1,-1.052510962721802
14984-68-0,0.2442589020142393
4544-15-4,0.28013402646552427
4856-87-5,0.5077391524890453
100482-70-0,0.4566458977229902
629-11-8,1.687718486066617
33100-27-5,0.2980325639046289
2163-00-0,0.7051822783625248
287-92-3,2.178858622012997
6483-15-4,0.8563156363836139
80834-72-6,0.06433904927250791
80834-58-8,0.11103329850056777
2413-38-9,0.05362583517356769
633-59-0,-0.035536006052430916
2432-74-8,0.5271518053312685
37872-62-1,0.6345036923950936
5124-30-1,0.7256755711959766
24771-52-6,0.622584796238202
4430-31-3,1.2048409581738455
2062-78-4,0.046657950390713236
33433-85-1,0.3693764980824475
57648-21-2,0.23432925790188844
19668-15-6,0.021970145874683794
2127-01-7,0.7595637995083157
940-69-2,1.2079564894744528
62-46-4,1.2946203442470159
84-04-8,0.09521093532709869
57808-66-9,0.3624479043920698
62987-05-7,0.9065912788811625
59330-98-2,-0.1260218354448543
131-89-5,0.033690924477020795
98-89-5,0.9192036212097567
49665-58-9,0.5024458468745746
95-33-0,0.6399677296108954
139-05-9,0.8360795811899443
2211-66-7,0.7647525804066332
3173-53-3,0.8199429101600637
963-03-1,0.8083053684916967
108-93-0,0.9206208565538823
25485-88-5,1.0767954486944717
1124-54-5,1.1337104065149142
17796-82-6,0.3660551968557845
2438-38-2,0.9414440751491395
26864-56-2,-0.027512666886562332
63918-29-6,0.6955138118773079
2055-44-9,-0.0007454971523592257
688-78-8,0.11802965966788122
892-01-3,0.801967960844656
80834-48-6,0.12189879137298165
80834-54-4,0.12590152646247124
3715-90-0,0.41760778550161864
305-03-3,0.2850554016425583
111-16-0,1.4949309119118273
7009-49-6,0.7805448412299753
52-86-8,-0.04991749356973115
17230-87-4,0.03476934937584188
2354-61-2,0.07629452187892168
1649-18-9,0.1060884331661522
6115-97-5,0.2031703447912262
66839-99-4,-0.13211430172614486
54-95-5,1.1598992253548446
502-44-3,1.0423487675428014
63451-45-6,-0.14134359519743273
2409-19-0,0.6339184381018138
83335-32-4,0.8942111513265186
931-97-5,0.8818020650477544
123-00-2,0.9645637179465051
70476-82-3,0.9196465574969566
108552-93-8,0.20043159028757204
6055-19-2,-1.0656352952079289
3778-73-2,-0.48607105191413963
60607-34-3,0.2970347676183246
525-26-8,0.2351436901910316
16470-24-9,1.0609473457145904
6425-08-7,0.32915348118399157
16090-02-1,1.0310264401467766
103-34-4,0.7966979931235583
16131-53-6,0.6655969923445123
32226-69-0,-0.02215227073499474
94-62-2,0.5423517773333476
38304-91-5,0.39338280502145323
14052-74-5,0.5212059672081474
631-41-4,1.5862633088589886
101670-73-9,-0.7669104884349626
5343-92-0,1.5174847429705407
36366-93-5,1.5188050375129416
294-93-9,0.2980325639046289
14187-32-7,0.39193859928279157
14663-71-9,-0.8602463414699134
4904-61-4,0.9756777294974225
61788-32-7,0.5749995220800252
110-83-8,1.1812322594550453
80834-60-2,0.11791513325577294
80834-55-5,0.1080472124186608
548-73-2,0.10439712166866494
709-08-0,1.1078970888878643
5264-33-5,1.3483425701299212
65216-94-6,0.4638484593575993
27724-96-5,0.2955992836515902
16590-41-3,-0.13946598810854807
61361-38-4,-0.048444054345177616
2425-79-8,0.9426520545860894
742-20-1,0.7189755251136923
27114-11-0,0.10834493628496059
26844-12-2,0.09910580530031951
5766-48-3,0.1697677222979088
106-69-4,1.6959663499908526
85-42-7,0.9263562939568017
63716-34-7,0.671748022519018
20757-80-6,0.3326964633622569
19843-73-3,0.7258221543851809
522-48-5,0.41497545351234116
2312-73-4,0.3720458721151518
21491-20-3,0.18780882099555243
34920-64-4,0.8471568418263119
66364-74-7,0.22537122025985112
51773-92-3,0.368716913128445
76487-48-4,-0.5923084742106123
71-78-3,0.2642670380063034
102071-30-7,0.23727703314765264
40507-80-0,0.16534037949505848
1163-36-6,0.13564177085818907
74789-64-3,0.4740009405863871
10193-95-0,0.2684741668885475
942-01-8,0.66263647070324
64057-91-6,0.5051337774628576
1079-26-1,0.5055812500266404
63979-41-9,0.3901293234254717
321-64-2,0.6679497271928523
4726-93-6,1.2499105264155537
23205-23-4,0.28258742754822613
32527-55-2,0.43760174269195373
3445-11-2,1.1015401491640406
28782-42-5,-0.13848584133333403
52-52-8,0.5888246323355304
107-72-2,0.7069693896579783
4097-89-6,0.6564396970169113
110-60-1,0.7513864719061454
1965-29-3,0.9448043717025314
140-31-8,0.685136230880525
20537-88-6,0.8197509977920292
2038-03-1,0.937304241581464
505-66-8,0.8163023153158283
123-75-1,0.7970857059769997
77162-70-0,-0.4841350284798062
36350-95-5,0.6845427178176672
94011-82-2,0.2991175559638647
71320-77-9,0.5383565841150223
4719-04-4,1.281178428091418
51-18-3,0.5230233286291378
545-55-1,0.18040238129144714
52-24-4,-0.2581936793606003
4415-51-4,0.09662326738483656
102-71-6,1.2482713100338387
622-40-2,0.9625354517860798
5928-69-8,0.20997050204211012
1798-49-8,0.2794050511655118
86827-84-1,0.08199581882608704
555-77-1,-0.5174660051168704
55837-27-9,0.4356887741007072
14052-77-8,0.47276594545509687
40575-34-6,0.7362630430170328
631-27-6,0.7763711319239404
930-55-2,0.3539504794928844
112-27-6,1.7547832654743982
111-22-8,1.2635668042882744
112-26-5,0.6983214598129349
10138-79-1,-0.10416097894143064
140-08-9,0.22438277047045108
115-96-8,-0.08318759001212252
10235-09-3,-0.0438179482328937
109-99-9,1.57417616456202
126-33-0,0.4048907285495597
1820-50-4,1.0334079438370598
111-30-8,1.260736672467808
1339119-15-1,1.2977562247996643
141-31-1,1.5510313843295054
30484-77-6,0.14400684835171468
4425-97-2,0.7309896034828404
111-94-4,0.8346989819695462
1656-48-0,1.2111625076450014
111-97-7,0.7318419564888282
59894-87-0,0.36933373018573573
1071-27-8,0.6444936694296016
2386-87-0,0.46832397720499996
2579-20-6,0.6304013407419156
2549-93-1,0.7924636769729501
10347-54-3,0.7186047874232875
13909-13-2,-0.15389737149515806
78718-52-2,0.6192158866188835
195252-21-2,0.2671491991271936
195252-40-5,0.16591488002156185
29216-28-2,0.31784760528754763
3385-21-5,0.6152576801247237
1076-97-7,0.9978900008893132
78945-53-6,0.2008389362392286
13560-89-9,-0.07291198427137434
6522-21-0,0.7744186687175646
195252-29-0,0.43901314176856887
23239-75-0,0.5390577899690384
75259-63-1,0.5728614288614908
10447-38-8,0.09499829753532234
7348-26-7,1.1423665823480365
69581-33-5,0.6393904708535286
30007-39-7,0.6966079268124975
68-91-7,0.33396761099428185
56903-65-2,0.767252017729995
56485-47-3,0.6838215569285049
1798-50-1,0.15838252010649845
91595-86-7,0.19626426047419285
73771-25-2,1.2918565897658856
13887-56-4,0.6411756956923358
16568-66-4,0.6655384817875699
77145-61-0,0.4856789969542664
93181-85-2,0.5385344449887709
17902-23-7,0.6730440541191463
14697-46-2,1.7601487449605535
97-99-4,0.8221598988171226
857-95-4,0.29904956176934855
5836-29-3,-1.433708643338517
529-33-9,0.5214120272551722
102676-31-3,0.1057226950921043
3184-13-2,1.4135928319431978
7531-52-4,0.6058488662350989
1119-34-2,1.0593099492458626
121771-84-4,0.41733399177274116
139-89-9,1.6080135227810204
57369-32-1,0.2832028711362822
4425-95-0,0.40881381875593453
34161-23-4,0.8267912007407224
111-17-1,1.5187644121926303
5837-68-3,0.9237256789046812
1470-94-6,0.7679723285527634
110-94-1,1.4256145929579769
108-55-4,1.5331188706572088
51505-90-9,1.0351227204654927
36329-36-9,0.4640252157865252
91893-39-9,-0.1579170384153922
34790-06-2,0.4934438948753194
616-45-5,1.2616992763848762
532-12-7,0.30658974748136514
62666-20-0,0.20169383315234826
19395-78-9,-0.10154649769115492
41716-84-1,0.1959796892405415
56368-47-9,0.25849327189921967
79276-58-7,0.49354601649496965
88909-96-0,-0.09246095160107612
52637-01-1,1.6928172776049486
104-64-3,0.8981489534998492
673-31-4,1.1653508741614795
94-82-6,0.3063576333271355
4635-59-0,-0.026515917602296206
27959-26-8,0.8630423860936375
63638-93-7,0.16384989677292094
56-17-7,0.6896547929253433
111-41-1,1.0719892308833319
110-85-0,0.8118891049558622
841-77-0,0.6336669035509499
92-54-6,0.23606084319439116
95884-49-4,0.3817590105894513
61655-58-1,0.5436775314766432
14028-44-5,-0.13273340418153287
5632-47-3,0.6231531612491661
111-42-2,1.6585927802768614
110-91-8,1.1567765482970878
91893-35-5,-0.5390067967053158
26644-46-2,0.5349686409262463
140-79-4,0.5753593411313754
4110-66-1,0.6923547778807988
1072-52-2,1.0474775748049454
120-07-0,1.0412912555236158
92-00-2,0.7275275301814322
1116-54-7,1.202137188956665
77129-82-9,0.4456575851104956
35627-29-3,0.7395979041914653
60029-23-4,0.9673431088068127
92-53-5,0.31407046210105993
108001-60-1,0.4574736584170706
59-89-2,1.0840585453133111
17688-68-5,0.28269145768104154
25182-84-7,1.1852123930329772
111-46-6,1.5853069016030898
111-48-8,1.4750810336368323
1892-29-1,1.5789349393903718
504-63-2,1.3993326330116287
10099-72-6,0.8183878146112488
30544-47-9,0.3833400296664372
19721-22-3,1.1763058266104232
111-91-1,0.16432429555933892
123-91-1,1.0074127183744215
120-55-8,1.1673738712221386
15980-15-1,1.086890189319699
53061-10-2,0.16341789561312023
63917-06-6,0.6239388907542537
6279-87-4,1.5166661656611804
1070-42-4,-0.18469567802186376
5266-08-0,-0.18141655066387502
311-44-4,-0.9443582944889091
2451-86-7,1.1257250325797006
1120-71-4,0.5613730777555473
287-29-6,0.7343934493834575
2550-06-3,0.9952894004442835
505-60-2,0.05183887675060901
100-45-8,1.1207495396632845
64011-70-7,1.1312708925841015
4771-80-6,0.9152563484794123
10137-69-6,1.0288725889313728
13042-02-9,0.8519528831001283
4488-57-7,0.583537248414309
57-24-9,-0.3738196486969611
65043-22-3,0.7800007675593644
4781-76-4,1.058692167064879
100-73-2,0.9572668672237685
63915-63-9,-0.15481045776363309
110-61-2,0.8040008913557475
1075-76-9,0.8402128054132926
75696-02-5,0.5926344551670467
109-78-4,0.455681947566022
1071-22-3,0.637466468960679
542-76-7,0.9916463320478005
26896-48-0,1.0017787402501026
14370-50-4,0.4313213424476191
13887-61-1,0.7132835312308033
23657-27-4,0.6863997677869759
35944-73-1,0.5573441548832657
97901-22-9,1.0740507123353185
63007-70-5,0.5709201310143605
25967-29-7,0.653988729225818
23887-48-1,0.7936507989010365
78246-49-8,0.5426754217092474
20123-68-6,0.20288214065455695
33453-19-9,0.7030986589961736
7346-91-0,0.661748456231556
64872-77-1,0.5267733799427438
114654-31-8,0.7361038962247848
884-49-1,0.7303516780019044
14008-53-8,0.4884346298835191
2589-15-3,0.006476490128783617
145-73-3,1.0891820804123458
2759-71-9,0.5493422833167863
765-30-0,0.5397202196467777
81356-60-7,0.5727814747724401
86393-33-1,0.5254933978163712
32773-59-4,0.41599234775729316
3544-94-3,0.756396389830935
521284-22-0,0.4679130265786393
7545-48-4,1.344766013620729
101-49-5,0.5541768054793558
56461-33-7,0.8619693956709815
100678-32-8,0.2752029000630491
30914-89-7,0.500944433473545
74103-07-4,0.8749688267321856
1331-07-3,1.320323103390483
88485-37-4,0.8970100480889206
29050-11-1,0.36739884852581833
55316-22-8,1.00419384754265
57-96-5,0.1919174695497364
114686-12-3,1.025415533173834
102-20-5,1.2169520016782884
51-12-7,0.7620739972403766
59-97-2,0.8581658937975457
5144-52-5,0.6307034212205913
372-77-0,0.9176583222908207
123-81-9,0.44313366752197314
4301-50-2,0.34406438474812395
76824-35-6,1.0592338937577037
103-29-7,0.9386087796920619
7199-29-3,0.37546534218596794
53597-27-6,0.4679710732784242
119-84-6,0.7174214602654841
36330-85-5,0.10787259707570376
38873-55-1,0.4790251832143027
123-56-8,0.9230862501589605
23249-97-0,0.9940691912846179
23093-94-9,1.01967684501692
23093-93-8,0.6793389451634684
21256-18-8,0.36586228926810216
24096-53-5,0.6499579684169787
108-30-5,1.2946462324832142
5029-46-9,0.7725995511844304
53894-28-3,0.7726920258933205
62-31-7,0.5867136222175846
61361-60-2,-0.25109312498803904
56538-00-2,-0.2478371808573801
72239-33-9,0.3603976893879915
55458-76-9,0.8868985253172352
51-71-8,1.031837947221751
59128-97-1,0.5644382902179836
24166-13-0,0.5357178302365994
94776-91-7,0.7848935924164361
111988-49-9,0.42651697782585507
100199-60-8,1.153811255453187
7633-57-0,0.810282910896585
97174-79-3,-0.7777984158357484
180793-94-6,0.047757013580243646
92-43-3,0.3325834340894998
2121-12-2,0.5302682090368508
622-08-2,1.0147635291058188
103-74-2,0.5426912165088572
104-62-1,0.925907810706155
103-53-7,1.3104873949671898
124428-11-1,0.16655100840818865
94-47-3,1.2970528949307796
37795-69-0,0.26742956296496717
940-41-0,1.029057582007195
35250-53-4,0.8326545722664621
59375-68-7,-1.2489448345466398
4871-71-0,0.7224397416726539
103-63-9,0.9723507997733247
113136-77-9,0.6751153095158553
60207-31-0,0.4915513952851228
1070-78-6,0.7992270595231334
2043-57-4,-0.04431446069444721
19201-32-2,0.6480389076604712
141-43-5,0.47972839240601034
33545-23-2,1.260846537170695
10042-77-0,0.8100008598542823
151-56-4,0.93690746734228
5782-83-2,0.2636397456796931
96-45-7,0.3261670911486082
73218-79-8,0.01233608256059337
61-57-4,0.7125741675474929
24207-38-3,0.9813183571466123
65141-46-0,1.009017223196427
96-53-7,0.07854432556818723
3566-10-7,0.5873746953691433
557-30-2,0.5838880371543675
80026-34-2,0.7552560618679411
33813-20-6,0.2760754049402091
26859-72-3,-0.17225400727596243
22232-71-9,-0.07639643417987309
27097-43-4,0.1979820003049304
23915-26-6,-0.028941576042931957
39884-52-1,0.521326990000104
73870-33-4,0.4081499840618993
40762-15-0,0.7280539893183195
34929-08-3,0.4273748091214068
