CASRN,Toxic_RF_mordred-0,Toxic_RF_mordred-1
81-13-0,0.6812380952380949,0.31876190476190447
81129-83-1,0.7099761904761903,0.2900238095238096
6362-80-7,0.887438095238095,0.11256190476190477
2654-58-2,0.21309206349206364,0.7869079365079369
81777-89-1,0.31974761904761906,0.6802523809523809
1955-45-9,0.5808095238095243,0.4191904761904765
131983-72-7,0.2380666666666666,0.7619333333333327
10389-72-7,0.16203968253968254,0.8379603174603173
36981-93-8,0.168804761904762,0.8311952380952385
51200-87-4,0.4372698412698407,0.5627301587301594
15214-89-8,0.5052888888888883,0.49471111111111166
24458-48-8,0.37692539682539705,0.623074603174603
543-39-5,0.6599492063492061,0.3400507936507938
103-05-9,0.3935158730158733,0.606484126984127
100-86-7,0.47924920634920654,0.5207507936507935
1320-94-1,0.652555555555556,0.34744444444444444
50539-73-6,0.16798730158730155,0.8320126984126985
50539-74-7,0.20003809523809507,0.7999619047619048
99599-74-3,0.3505063492063492,0.6494936507936507
99599-78-7,0.3915809523809527,0.6084190476190477
558-30-5,0.5258333333333332,0.47416666666666674
2978-58-7,0.11865238095238091,0.881347619047619
32889-48-8,0.2706492063492065,0.7293507936507932
115-19-5,0.2758952380952382,0.724104761904762
80-04-6,0.7905349206349205,0.2094650793650793
564-94-3,0.7970349206349204,0.20296507936507935
127-91-3,0.9431730158730158,0.05682698412698412
89686-69-1,0.7690428571428567,0.23095714285714272
101007-06-1,0.5167253968253968,0.4832746031746034
22431-62-5,0.38162539682539676,0.6183746031746024
58769-20-3,0.37350793650793657,0.6264920634920631
52645-53-1,0.45255238095238126,0.5474476190476186
75867-00-4,0.49730158730158686,0.5026984126984132
68359-37-5,0.4610904761904764,0.5389095238095235
80803-92-5,0.48016507936507946,0.5198349206349205
73611-02-6,0.5776952380952379,0.42230476190476207
79-92-5,0.9110603174603179,0.08893968253968258
128148-93-6,0.530190476190476,0.469809523809524
132-98-9,0.7879269841269843,0.2120730158730158
15440-48-9,0.7945968253968253,0.2054031746031747
4800-94-6,0.9221746031746033,0.07782539682539684
4697-14-7,0.9192238095238091,0.08077619047619049
35531-88-5,0.6836539682539678,0.3163460317460317
32887-01-7,0.43544761904761903,0.5645523809523809
39878-70-1,0.8073206349206351,0.1926793650793651
599-64-4,0.4992460317460319,0.500753968253968
2444-90-8,0.6707555555555557,0.32924444444444445
901-44-0,0.6033269841269843,0.3966730158730162
13080-86-9,0.6262587301587301,0.3737412698412699
2089-46-5,0.1869460317460316,0.8130539682539679
1745-89-7,0.6206317460317463,0.3793682539682539
79-95-8,0.5110301587301589,0.4889698412698411
54-36-4,0.3255206349206348,0.6744793650793652
826-54-0,0.267695238095238,0.7323047619047621
832088-68-3,0.3815111111111108,0.6184888888888888
63612-50-0,0.4530523809523805,0.5469476190476191
6440-58-0,0.5935206349206349,0.40647936507936505
118-52-5,0.2393936507936507,0.7606063492063495
126-06-7,0.1221698412698413,0.8778301587301585
16079-88-2,0.16228888888888887,0.8377111111111116
7473-98-5,0.43817777777777756,0.5618222222222223
106797-53-9,0.5469793650793647,0.4530206349206348
19444-21-4,0.6240190476190478,0.3759809523809524
80-15-9,0.41803650793650815,0.581963492063492
116337-60-1,0.8000317460317464,0.19996825396825404
116337-65-6,0.7997904761904764,0.20020952380952375
24201-58-9,0.590222222222222,0.4097777777777776
41859-67-0,0.5855952380952381,0.4144047619047617
3771-19-5,0.609369841269841,0.39063015873015866
42017-89-0,0.5350190476190475,0.46498095238095244
21550-30-1,0.5017015873015875,0.49829841269841246
69047-39-8,0.6722936507936509,0.3277063492063493
72558-82-8,0.9079253968253965,0.09207460317460318
63979-37-3,0.29244761904761896,0.7075523809523808
64118-86-1,0.33752857142857173,0.662471428571429
121776-33-8,0.33271904761904747,0.6672809523809524
63883-18-1,0.4569793650793651,0.543020634920635
4362-40-7,0.3039571428571427,0.696042857142857
22791-26-0,0.12409206349206343,0.8759079365079367
22791-25-9,0.14515873015873007,0.8548412698412702
53-10-1,0.7708460317460311,0.22915396825396825
119302-20-4,0.5121015873015871,0.4878984126984129
103335-54-2,0.6027190476190473,0.3972809523809527
159325-45-8,0.3830174603174601,0.6169825396825399
13647-35-3,0.5433714285714288,0.4566285714285712
53-43-0,0.8667063492063494,0.13329365079365074
1099-87-2,0.7164555555555553,0.28354444444444427
905-30-6,0.4759444444444443,0.5240555555555556
2181-04-6,0.6858571428571437,0.3141428571428574
434-03-7,0.7144634920634917,0.28553650793650837
17230-88-5,0.49759682539682537,0.5024031746031749
7004-95-7,0.4765857142857146,0.5234142857142857
6000-74-4,0.7155968253968257,0.2844031746031746
976-70-5,0.7184206349206345,0.28157936507936493
29069-24-7,0.6829777777777775,0.31702222222222204
20231-45-2,0.6460539682539679,0.35394603174603195
20417-82-7,0.14145238095238089,0.8585476190476191
32385-11-8,0.8542936507936506,0.14570634920634917
67814-76-0,0.9339206349206347,0.06607936507936506
20417-84-9,0.20420952380952376,0.7957904761904765
154619-58-6,0.06947142857142859,0.9305285714285715
562-09-4,0.09922380952380955,0.9007761904761901
37106-99-3,0.6648904761904757,0.33510952380952386
154619-91-7,0.14532380952380952,0.8546761904761906
154619-64-4,0.058676190476190486,0.9413238095238092
154619-56-4,0.03624920634920636,0.9637507936507933
154619-66-6,0.11479682539682541,0.8852031746031742
72150-17-5,0.11219365079365078,0.8878063492063495
7195-27-9,0.5349634920634918,0.465036507936508
14641-96-4,0.11180476190476192,0.8881952380952386
28861-00-9,0.5564174603174603,0.4435825396825397
72-33-3,0.6439079365079368,0.35609206349206357
518-20-7,0.33386190476190447,0.6661380952380953
3032-55-1,0.17017619047619043,0.8298238095238092
822-48-0,0.23253650793650785,0.767463492063492
18516-18-2,0.7284222222222219,0.27157777777777786
1123-25-7,0.6871,0.31289999999999984
2890-61-1,0.4514968253968257,0.5485031746031744
4767-03-7,0.749501587301587,0.2504984126984128
115-69-5,0.798885714285714,0.2011142857142856
3692-18-0,0.2471873015873015,0.7528126984126986
2018-45-3,0.8740904761904764,0.1259095238095238
75219-61-3,0.5492460317460317,0.45075396825396813
105426-99-1,0.7012793650793653,0.29872063492063494
75219-46-4,0.6676746031746033,0.3323253968253968
52205-73-9,0.6243698412698411,0.37563015873015865
50-27-1,0.7801793650793653,0.21982063492063472
6615-00-5,0.7630888888888884,0.23691111111111077
89786-04-9,0.6974269841269838,0.3025730158730158
24645-14-5,0.32879682539682537,0.6712031746031742
6147-37-1,0.7207698412698416,0.27923015873015894
1899-36-1,0.2299809523809523,0.7700190476190475
21981-33-9,0.37180952380952387,0.6281904761904765
3175-23-3,0.21863492063492046,0.7813650793650802
50471-44-8,0.6460714285714283,0.35392857142857165
2033-94-5,0.36881269841269865,0.6311873015873019
11034-31-4,0.47905238095238095,0.520947619047619
82203-23-4,0.47559365079365085,0.5244063492063493
27955-94-8,0.60371746031746,0.39628253968253974
80-06-8,0.547219047619048,0.452780952380952
72420-38-3,0.5210714285714291,0.4789285714285709
131807-57-3,0.5498555555555554,0.4501444444444448
127-20-8,0.39087460317460304,0.609125396825397
136-25-4,0.3883984126984127,0.6116015873015875
1717-00-6,0.28520476190476224,0.7147952380952379
71-55-6,0.3291095238095238,0.6708904761904761
15208-16-9,0.9514063492063497,0.04859365079365079
3688-85-5,0.5308714285714287,0.4691285714285712
1754-58-1,0.14825238095238102,0.8517476190476196
561-41-1,0.3295365079365078,0.6704634920634915
23135-22-0,0.1994285714285714,0.8005714285714287
66357-35-5,0.21297936507936516,0.7870206349206352
76963-41-2,0.4196412698412696,0.5803587301587313
103628-48-4,0.24335396825396838,0.7566460317460318
23422-53-9,0.13895555555555553,0.8610444444444447
50335-55-2,0.14365079365079358,0.8563492063492064
3311-54-4,0.07166666666666667,0.9283333333333332
23504-07-6,0.12231746031746024,0.8776825396825388
17289-49-5,0.14210952380952374,0.8578904761904763
13256-32-1,0.13911587301587297,0.8608841269841278
6884-59-9,0.11365873015873013,0.8863412698412699
86360-33-0,0.33620158730158733,0.6637984126984127
49701-24-8,0.4776523809523806,0.5223476190476193
1113-02-6,0.15196190476190471,0.8480380952380955
18278-44-9,0.05973809523809524,0.9402619047619049
3344-11-4,0.0859714285714286,0.9140285714285716
18188-17-5,0.09683333333333327,0.9031666666666666
54708-68-8,0.32545714285714267,0.6745428571428568
15037-58-8,0.10977142857142855,0.8902285714285716
20253-72-9,0.18906190476190474,0.8109380952380952
16637-86-8,0.16303492063492062,0.8369650793650796
16960-40-0,0.13279047619047618,0.8672095238095238
1421-68-7,0.7138222222222211,0.2861777777777775
140695-21-2,0.6723476190476194,0.32765238095238103
1225-55-4,0.12494285714285705,0.875057142857143
10262-69-8,0.10716666666666663,0.8928333333333336
60070-44-2,0.09316666666666665,0.9068333333333335
60763-63-5,0.18520952380952382,0.8147904761904762
6291-84-5,0.17421269841269835,0.8257873015873021
693-05-0,0.32972222222222225,0.6702777777777776
54910-89-3,0.2164222222222222,0.7835777777777778
109-83-1,0.3408047619047618,0.6591952380952382
13055-76-0,0.13720952380952373,0.8627904761904766
61791-42-2,0.5616936507936509,0.43830634920634937
25756-29-0,0.04002063492063492,0.9599793650793652
40137-22-2,0.7200523809523802,0.2799476190476191
14489-75-9,0.1775603174603174,0.8224396825396828
10085-81-1,0.11438253968253968,0.8856174603174605
123-39-7,0.367525396825397,0.6324746031746035
100-60-7,0.05092380952380953,0.9490761904761903
58-25-3,0.35555238095238095,0.6444476190476187
6330-25-2,0.3159301587301591,0.6840698412698416
100-61-8,0.10621269841269843,0.8937873015873021
100-15-2,0.3349730158730162,0.6650269841269839
5621-86-3,0.6243841269841265,0.3756158730158729
54903-59-2,0.7405492063492061,0.25945079365079343
123172-46-3,0.6656317460317461,0.334368253968254
54903-60-5,0.5838539682539686,0.41614603174603165
63365-44-6,0.6623031746031746,0.3376968253968256
1220-94-6,0.5300460317460317,0.4699539682539683
2475-46-9,0.6694587301587299,0.3305412698412699
27314-13-2,0.23615555555555554,0.7638444444444445
60439-52-3,0.41810952380952365,0.5818904761904761
101155-02-6,0.23919047619047606,0.7608095238095243
63906-81-0,0.4724587301587301,0.5275412698412698
284462-37-9,0.4248079365079364,0.5751920634920635
757251-39-1,0.5461428571428573,0.45385714285714296
882167-77-3,0.20649047619047628,0.7935095238095241
1674-62-0,0.528379365079365,0.4716206349206353
598-52-7,0.04856666666666666,0.9514333333333329
165252-70-0,0.33694285714285704,0.6630571428571429
210880-92-5,0.3237301587301586,0.6762698412698412
3567-62-2,0.1713746031746032,0.8286253968253965
6610-29-3,0.08333809523809524,0.9166619047619047
1966-58-1,0.164715873015873,0.8352841269841271
1943-79-9,0.1604777777777778,0.8395222222222221
13792-20-6,0.15107619047619045,0.8489238095238097
13792-24-0,0.14375079365079363,0.8562492063492066
3282-00-6,0.17582539682539683,0.8241746031746032
7070-71-5,0.12676190476190471,0.8732380952380949
6988-21-2,0.1230222222222222,0.8769777777777775
6842-34-8,0.18532857142857143,0.8146714285714284
63-25-2,0.18588888888888888,0.8141111111111111
5721-72-2,0.34919206349206344,0.6508079365079366
3279-46-7,0.18732857142857137,0.8126714285714282
3942-54-9,0.13489841269841266,0.8651015873015867
13792-21-7,0.21139999999999998,0.7886000000000001
22791-23-7,0.18534761904761896,0.8146523809523811
24031-96-7,0.10076031746031752,0.8992396825396826
55391-34-9,0.05020476190476191,0.9497952380952385
1631-64-7,0.08393333333333333,0.9160666666666665
1867-66-9,0.1959063492063492,0.8040936507936509
7339-53-9,0.24432857142857134,0.7556714285714288
130365-37-6,0.11250952380952386,0.8874904761904757
91893-37-7,0.17994444444444438,0.8200555555555561
84597-71-7,0.5736396825396823,0.4263603174603175
63991-43-5,0.3720349206349206,0.6279650793650794
51068-60-1,0.2981317460317458,0.7018682539682543
8004-87-3,0.17308412698412703,0.8269158730158728
34544-12-2,0.19921111111111112,0.8007888888888894
66952-49-6,0.39059365079365044,0.6094063492063494
624-83-9,0.24208253968253976,0.7579174603174607
54266-55-6,0.09246031746031746,0.9075396825396825
54266-44-3,0.12549365079365074,0.874506349206349
16033-21-9,0.09464285714285711,0.9053571428571422
40643-39-8,0.26303174603174606,0.7369682539682534
40843-82-1,0.1000857142857142,0.8999142857142858
40643-36-5,0.14913968253968243,0.8508603174603176
152-16-9,0.24435714285714294,0.7556428571428575
90-72-2,0.2418301587301588,0.7581698412698409
112881-58-0,0.5211761904761903,0.4788238095238101
645-05-6,0.2894174603174603,0.7105825396825398
15112-89-7,0.30410634920634905,0.6958936507936505
548-62-9,0.16675873015873008,0.8332412698412707
6711-48-4,0.11048095238095232,0.8895190476190481
110-95-2,0.20327777777777775,0.7967222222222223
110-18-9,0.1892920634920635,0.8107079365079364
74758-19-3,0.07140158730158735,0.9285984126984126
132050-00-1,0.19975555555555544,0.8002444444444439
61-73-4,0.21586666666666662,0.7841333333333326
2782-91-4,0.17574920634920632,0.824250793650793
5836-23-7,0.4280460317460321,0.571953968253968
137-26-8,0.2889619047619046,0.7110380952380955
1031-47-6,0.2482650793650794,0.7517349206349208
115-26-4,0.2171857142857144,0.7828142857142857
1703-48-6,0.3075380952380953,0.6924619047619047
75-50-3,0.11746349206349206,0.8825365079365082
60662-16-0,0.03647301587301588,0.9635269841269842
36104-80-0,0.4189190476190476,0.5810809523809524
51235-04-2,0.2951587301587303,0.7048412698412696
80464-05-7,0.17024920634920634,0.8297507936507937
3475-63-6,0.15280793650793642,0.8471920634920631
16339-14-3,0.13335396825396817,0.866646031746032
437-74-1,0.5094428571428571,0.490557142857143
157309-18-7,0.15852539682539687,0.8414746031746032
161559-34-8,0.30411746031746045,0.6958825396825399
58-08-2,0.25481428571428555,0.7451857142857143
5426-89-1,0.2884888888888891,0.7115111111111112
5415-44-1,0.24910634920634905,0.750893650793651
15876-67-2,0.36567142857142865,0.6343285714285712
101-26-8,0.20262698412698407,0.7973730158730159
114-80-7,0.16210634920634912,0.8378936507936504
5373-42-2,0.44999206349206344,0.5500079365079364
50-62-4,0.2710190476190476,0.7289809523809522
35115-50-5,0.40644603174603205,0.5935539682539684
4637-24-5,0.474780952380952,0.5252190476190481
5974-09-4,0.11572063492063488,0.8842793650793651
56066-63-8,0.3739301587301593,0.6260698412698407
213464-77-8,0.9190634920634919,0.08093650793650792
173159-57-4,0.9453857142857146,0.05461428571428571
52-85-7,0.11829841269841274,0.8817015873015877
481-49-2,0.26502857142857145,0.7349714285714284
120162-55-2,0.8417412698412704,0.15825873015873018
61-01-8,0.05740000000000003,0.9425999999999998
76579-52-7,0.15503809523809514,0.8449619047619049
54708-51-9,0.2317158730158729,0.7682841269841271
19937-59-8,0.2574206349206351,0.7425793650793656
35972-50-0,0.16850952380952378,0.831490476190476
35967-28-3,0.11047142857142861,0.8895285714285713
116476-14-3,0.35325396825396826,0.6467460317460314
27848-84-6,0.16836666666666666,0.831633333333334
34661-75-1,0.30894285714285724,0.6910571428571434
1039-59-4,0.08004126984126984,0.9199587301587303
30558-43-1,0.18672698412698405,0.8132730158730154
18995-99-8,0.11383333333333336,0.8861666666666668
5310-55-4,0.053157142857142875,0.9468428571428573
109-55-7,0.2939111111111113,0.7060888888888892
10563-29-8,0.38452857142857144,0.6154714285714291
64037-21-4,0.17756984126984124,0.8224301587301587
20064-38-4,0.23838888888888896,0.7616111111111109
303-70-8,0.06362222222222223,0.9363777777777778
303-49-1,0.08007460317460317,0.9199253968253972
53-60-1,0.027771428571428572,0.9722285714285714
24268-89-1,0.23490158730158733,0.7650984126984125
50-53-3,0.02958095238095238,0.9704190476190477
1225-65-6,0.04416507936507936,0.9558349206349209
16398-39-3,0.3391634920634921,0.6608365079365076
4755-59-3,0.1780269841269841,0.8219730158730159
3179-63-3,0.1587920634920634,0.8412079365079362
132-69-4,0.10169206349206349,0.8983079365079366
34580-68-2,0.07993015873015875,0.920069841269841
14286-84-1,0.15531746031746027,0.84468253968254
4510-65-0,0.22904920634920636,0.7709507936507942
113-59-7,0.14914761904761903,0.8508523809523816
1738-25-6,0.2157222222222222,0.7842777777777775
132-20-7,0.03192698412698413,0.968073015873016
132-22-9,0.0476111111111111,0.9523888888888892
511-13-7,0.10548571428571431,0.8945142857142858
2045-52-5,0.07794603174603172,0.9220539682539681
59-32-5,0.06905555555555554,0.9309444444444445
958-93-0,0.07981904761904765,0.9201809523809527
108-01-0,0.39892698412698374,0.6010730158730161
13877-99-1,0.09264603174603178,0.9073539682539684
518-63-8,0.1799730158730159,0.8200269841269844
1176-08-5,0.059455555555555546,0.9405444444444447
26615-21-4,0.12086031746031739,0.8791396825396827
102207-77-2,0.2754174603174603,0.72458253968254
2439-35-2,0.38236349206349185,0.6176365079365082
34580-72-8,0.060720634920634925,0.9392793650793653
71-79-4,0.24947936507936522,0.750520634920635
85273-96-7,0.25502539682539693,0.7449746031746034
4584-46-7,0.2151349206349207,0.7848650793650795
16607-80-0,0.14844285714285715,0.8515571428571432
103-83-3,0.04517619047619046,0.9548238095238094
10175-31-2,0.0907317460317461,0.9092682539682535
21140-37-4,0.19156031746031746,0.8084396825396827
102410-40-2,0.10183968253968258,0.8981603174603163
102410-20-8,0.1700317460317461,0.8299682539682538
55363-08-1,0.07632539682539684,0.9236746031746034
19986-35-7,0.2065365079365079,0.7934634920634923
2407-68-3,0.28925555555555577,0.7107444444444448
55314-16-4,0.23419682539682526,0.7658031746031745
5376-09-0,0.33273174603174593,0.6672682539682538
68-12-2,0.39350476190476175,0.6064952380952382
1467-79-4,0.36405079365079385,0.6359492063492064
72575-46-3,0.2792809523809524,0.7207190476190475
2585-36-6,0.18732857142857165,0.8126714285714289
17606-31-4,0.4950714285714284,0.5049285714285715
64-73-3,0.9047714285714289,0.0952285714285714
3963-95-9,0.9353444444444444,0.06465555555555558
2013-58-3,0.9016301587301588,0.0983698412698413
789-37-7,0.21876666666666672,0.7812333333333326
1356964-77-6,0.749515873015873,0.250484126984127
6434-38-4,0.3110142857142857,0.6889857142857143
59721-29-8,0.7000031746031747,0.29999682539682554
121-69-7,0.08243968253968254,0.9175603174603176
838-95-9,0.2897412698412698,0.7102587301587299
60045-43-4,0.23476825396825401,0.7652317460317457
39900-95-3,0.4233015873015875,0.5766984126984123
60-11-7,0.3311444444444445,0.6688555555555553
547-58-0,0.652212698412698,0.3477873015873015
20691-84-3,0.5450158730158732,0.454984126984127
17576-88-4,0.3914904761904763,0.6085095238095242
140-56-7,0.40116825396825395,0.5988317460317464
5882-48-4,0.25276507936507936,0.7472349206349199
7152-80-9,0.23426984126984113,0.7657301587301583
1122-58-3,0.09027777777777779,0.9097222222222223
100924-68-3,0.3715158730158731,0.6284841269841265
28743-45-5,0.2459238095238096,0.754076190476191
2680-03-7,0.4030365079365079,0.5969634920634916
74957-49-6,0.29682698412698416,0.7031730158730156
957-51-7,0.30523333333333347,0.6947666666666673
89427-43-0,0.07935238095238098,0.9206476190476184
195252-02-9,0.1336714285714285,0.8663285714285717
1778-08-1,0.35756825396825387,0.6424317460317457
63887-52-5,0.2361174603174604,0.76388253968254
85815-37-8,0.7364857142857139,0.2635142857142856
52777-92-1,0.21298888888888878,0.787011111111111
106900-12-3,0.3841047619047617,0.6158952380952383
1609-06-9,0.27556984126984124,0.7244301587301583
1115-70-4,0.5442206349206348,0.4557793650793651
28805-78-9,0.2814857142857145,0.7185142857142857
101-42-8,0.16230158730158722,0.8376984126984127
1982-47-4,0.3747444444444448,0.6252555555555558
150-68-5,0.38030952380952393,0.6196904761904766
2164-17-2,0.1493809523809524,0.8506190476190477
27954-37-6,0.2683015873015876,0.7316984126984128
33439-45-1,0.26159206349206354,0.7384079365079369
655-05-0,0.2317476190476191,0.768252380952381
3134-12-1,0.4607174603174601,0.53928253968254
21709-44-4,0.12729047619047615,0.8727095238095239
1016-46-2,0.17962222222222207,0.8203777777777775
89427-20-3,0.14515714285714268,0.8548428571428571
25900-68-9,0.2583222222222223,0.7416777777777779
62850-32-2,0.23307777777777774,0.7669222222222223
79-44-7,0.19895238095238074,0.8010476190476183
3226-36-6,0.14203492063492068,0.8579650793650797
31848-11-0,0.16663015873015857,0.8333698412698415
1596-84-5,0.6845492063492066,0.31545079365079365
7227-91-0,0.047106349206349214,0.952893650793651
7203-95-4,0.1410412698412699,0.8589587301587298
33330-91-5,0.14303015873015867,0.8569698412698419
7227-92-1,0.1900571428571429,0.809942857142857
7203-90-9,0.0662777777777778,0.9337222222222217
7239-21-6,0.09959682539682545,0.9004031746031741
23456-93-1,0.17311428571428572,0.8268857142857146
36120-57-7,0.1264587301587301,0.8735412698412699
19992-69-9,0.09407777777777779,0.9059222222222215
33330-89-1,0.237304761904762,0.762695238095238
4342-03-4,0.35772222222222216,0.6422777777777777
62-75-9,0.09123492063492064,0.9087650793650796
63886-55-5,0.17881111111111106,0.8211888888888889
22850-19-7,0.15731587301587305,0.8426841269841272
99300-64-8,0.07470793650793654,0.9252920634920638
91893-64-0,0.1127857142857143,0.8872142857142856
91893-26-4,0.2970349206349206,0.7029650793650796
85977-49-7,0.16696666666666665,0.8330333333333342
36014-72-9,0.1669698412698413,0.8330301587301586
1085-98-9,0.336226984126984,0.6637730158730161
13360-57-1,0.2567111111111111,0.7432888888888888
533-74-4,0.09877460317460321,0.9012253968253967
13863-31-5,0.9871079365079363,0.012892063492063493
7226-23-5,0.3145825396825397,0.68541746031746
80-73-9,0.3810555555555554,0.6189444444444441
13256-12-7,0.13826666666666662,0.8617333333333339
116979-29-4,0.057711111111111116,0.9422888888888891
83-67-0,0.2840444444444442,0.7159555555555553
81995-79-1,0.24779841269841257,0.7522015873015873
107007-99-8,0.1725285714285714,0.8274714285714286
6642-31-5,0.3462619047619049,0.6537380952380952
5521-31-3,0.7377539682539686,0.26224603174603184
7597-60-6,0.4502301587301587,0.5497698412698414
81996-52-3,0.20640476190476184,0.7935952380952379
87798-85-4,0.2055190476190476,0.7944809523809526
79712-52-0,0.30708571428571435,0.6929142857142859
519-37-9,0.23670476190476178,0.7632952380952377
79712-53-1,0.28999365079365086,0.7100063492063493
69975-86-6,0.32899841269841257,0.6710015873015871
100706-81-8,0.3619507936507935,0.6380492063492069
652-37-9,0.5662492063492062,0.4337507936507938
7601-87-8,0.27759523809523823,0.7224047619047621
68789-89-9,0.30475396825396817,0.6952460317460321
43222-48-6,0.2788920634920634,0.7211079365079366
89805-39-0,0.22437460317460325,0.7756253968253968
128-62-1,0.3767952380952383,0.6232047619047622
29173-31-7,0.0988746031746032,0.9011253968253969
120923-37-7,0.6793634920634914,0.3206365079365077
115-37-7,0.09007142857142864,0.9099285714285711
64951-31-1,0.25418730158730163,0.7458126984126986
3176-03-2,0.1627507936507935,0.8372492063492065
64951-34-4,0.16344761904761904,0.8365523809523809
64951-25-3,0.2032380952380953,0.7967619047619046
64951-33-3,0.23635714285714274,0.7636428571428567
98389-04-9,0.9432825396825396,0.056717460317460305
80463-89-4,0.29183809523809523,0.7081619047619047
874195-61-6,0.601960317460317,0.3980396825396826
14419-01-3,0.5329444444444442,0.46705555555555556
24141-01-3,0.07909206349206349,0.9209079365079365
69353-21-5,0.06313492063492065,0.9368650793650795
63-75-2,0.281706349206349,0.71829365079365
139886-04-7,0.20612857142857127,0.7938714285714285
39885-14-8,0.11892539682539684,0.8810746031746033
66794-74-9,0.2605888888888888,0.739411111111111
14759-04-7,0.1319380952380952,0.8680619047619046
22958-08-3,0.08067301587301587,0.9193269841269843
5965-13-9,0.03861904761904762,0.9613809523809523
125-29-1,0.05922698412698415,0.9407730158730155
52-28-8,0.03346825396825397,0.9665317460317461
3688-66-2,0.1551047619047619,0.8448952380952378
123253-03-2,0.3609333333333332,0.6390666666666668
494799-38-1,0.2683476190476191,0.7316523809523812
88678-31-3,0.402761904761905,0.5972380952380952
181274-17-9,0.6795999999999999,0.32040000000000024
123277-35-0,0.4985555555555556,0.5014444444444446
123253-07-6,0.43115714285714285,0.5688428571428567
56796-39-5,0.8887793650793648,0.11122063492063491
75498-96-3,0.9598999999999996,0.040100000000000004
74356-00-6,0.8985349206349206,0.10146507936507938
1746-81-2,0.1478936507936508,0.852106349206349
330-55-2,0.37433650793650775,0.6256634920634924
13360-45-7,0.1673253968253968,0.8326746031746032
5588-33-0,0.21250000000000005,0.7875
35130-97-3,0.43308888888888875,0.5669111111111109
98565-18-5,0.6125952380952386,0.3874047619047619
23903-11-9,0.15356984126984122,0.8464301587301586
1555-58-4,0.41336507936507966,0.5866349206349205
1229-69-2,0.0672920634920635,0.9327079365079368
86-12-4,0.06704285714285717,0.9329571428571426
53-89-4,0.1250126984126984,0.8749873015873016
132-18-3,0.04722222222222222,0.9527777777777778
1057-81-4,0.03943650793650793,0.960563492063492
57081-55-7,0.24525714285714278,0.754742857142857
29075-61-4,0.2505333333333335,0.7494666666666668
15574-96-6,0.1158349206349206,0.884165079365079
34580-14-8,0.13339365079365087,0.8666063492063492
969-33-5,0.10456984126984127,0.8954301587301592
60086-22-8,0.09463809523809526,0.9053619047619048
78104-11-7,0.09000000000000002,0.91
72468-85-0,0.1269793650793651,0.8730206349206348
440-17-5,0.11263015873015868,0.8873698412698412
24632-48-2,0.15606666666666655,0.8439333333333335
56217-90-4,0.1694126984126983,0.830587301587302
29868-97-1,0.35944126984126984,0.6405587301587303
33354-22-2,0.384547619047619,0.6154523809523815
57342-05-9,0.08832698412698414,0.911673015873016
24140-98-5,0.05738095238095237,0.9426190476190477
22487-46-3,0.06963968253968253,0.9303603174603178
106017-08-7,0.514952380952381,0.4850476190476191
1977-11-3,0.029738095238095244,0.970261904761905
5786-21-0,0.07217619047619048,0.9278238095238095
1977-10-2,0.07281111111111115,0.9271888888888887
14052-80-3,0.2487444444444444,0.7512555555555559
16339-07-4,0.2889142857142856,0.7110857142857141
63905-05-5,0.2713968253968256,0.7286031746031749
55-86-7,0.0823412698412699,0.9176587301587298
17780-75-5,0.15801587301587294,0.8419841269841271
1553-34-0,0.1226142857142858,0.8773857142857143
2975-36-2,0.035426984126984126,0.9645730158730159
1982-37-2,0.024190476190476186,0.975809523809524
26786-32-3,0.2584142857142858,0.7415857142857144
31139-87-4,0.13147936507936517,0.8685206349206352
139886-24-1,0.13896031746031745,0.8610396825396822
23327-57-3,0.04819047619047621,0.9518095238095237
306-07-0,0.146063492063492,0.8539365079365081
150433-14-0,0.533561904761905,0.466438095238095
24600-36-0,0.3702190476190478,0.6297809523809523
5060-56-0,0.12312698412698406,0.8768730158730158
19974-69-7,0.05940952380952383,0.9405904761904762
22952-87-0,0.08908571428571431,0.9109142857142851
54-11-5,0.0563873015873016,0.9436126984126982
60634-70-0,0.04229365079365081,0.9577063492063493
54301-19-8,0.24056031746031753,0.7594396825396826
32033-21-9,0.0942952380952381,0.9057047619047618
74627-35-3,0.18918095238095248,0.8108190476190478
51473-23-5,0.1380063492063491,0.8619936507936504
116979-34-1,0.08373492063492066,0.9162650793650792
116979-31-8,0.04168095238095237,0.9583190476190475
116979-33-0,0.07663650793650796,0.9233634920634922
116979-30-7,0.03941746031746032,0.9605825396825396
24381-37-1,0.11237777777777772,0.8876222222222224
125-52-0,0.1811968253968253,0.8188031746031751
872-50-4,0.2896761904761905,0.7103238095238094
93-90-3,0.25063809523809516,0.7493619047619045
6232-56-0,0.560925396825397,0.43907460317460323
88475-55-2,0.1277761904761905,0.8722238095238094
2079-00-7,0.774495238095238,0.22550476190476187
6903-79-3,0.5526301587301589,0.4473698412698416
27942-00-3,0.5393523809523808,0.4606476190476192
59-05-2,0.8484285714285708,0.15157142857142858
69-81-8,0.6272476190476188,0.37275238095238106
68787-95-1,0.27179365079365086,0.7282063492063486
21820-82-6,0.11394285714285712,0.8860571428571431
153719-38-1,0.31533650793650775,0.6846634920634915
153719-23-4,0.3182317460317459,0.6817682539682541
63906-70-7,0.127647619047619,0.8723523809523811
3655-88-7,0.23254126984126977,0.7674587301587303
51026-28-9,0.1394555555555555,0.8605444444444442
