CASRN,LD50_svm_rdkit2d
13993-65-2,0.16454715010845805
124824-14-2,0.24856619806906932
84542-20-1,-0.32028729519159493
84529-63-5,0.010724720649315289
84529-59-9,-0.30482180882070953
64037-23-6,0.6033479649888672
1740-11-0,-1.6930883043962914
63755-05-5,0.6633609838765462
20354-26-1,0.38978202559600394
614-00-6,0.4501177883464152
7431-19-8,0.5211989538888859
99-80-9,0.3081062614811866
69781-06-2,0.28727050126827314
16219-99-1,-0.01933287156183655
69658-91-9,0.12705896754379858
25505-98-0,0.5834218750103359
684-93-5,0.49542845728786783
70-25-7,0.27253611896902286
13860-69-0,0.7616019449216467
1084-23-7,0.7565617316405634
2682-20-4,0.5800317231561902
631-93-6,0.9027761338040965
34042-85-8,0.7321289584085409
59804-37-4,0.4468582735082557
123277-33-8,0.35426879749889195
90101-16-9,0.5823734051491763
39794-99-5,0.15257609701841357
535-83-1,0.8937564600436771
2447-54-3,0.20240196822151335
14901-08-7,1.4359691061929318
75-52-5,0.4607803630989168
1420-40-2,0.33786341150688337
60-26-4,0.17081890283670786
69-27-2,-0.022523287058997254
13254-33-6,1.0419741756571133
32765-81-4,0.392322099353792
44992-01-0,0.45446508805296404
51-83-2,0.942522647616844
987-78-0,0.22174123385540367
999-81-5,0.48356876619856326
2758-06-7,0.5489804271205266
5110-69-0,0.423122189440021
6645-46-1,0.9985498224392901
56-93-9,0.7173670129721831
35035-05-3,0.9366250828897542
15302-91-7,0.9378070389872384
62-97-5,0.5398692376737786
596-51-0,0.3425446748998887
561-43-3,0.1350818638775047
13025-69-9,0.475744751512978
14652-09-6,0.4655434082916265
4317-14-0,0.49658686418638653
2747-31-1,0.5779533836320087
3688-65-1,0.0680129635657889
15351-05-0,0.2687706211536276
30817-43-7,0.29455056469211627
4269-88-9,0.3235136733310382
144-12-7,0.3626675809964407
21216-78-4,0.4107364080029742
35425-83-3,0.09499027908920193
71731-58-3,0.6249546343929306
7529-22-8,0.741127092117214
302-70-5,-0.10926714250956815
101670-74-0,0.38678062293166826
63516-07-4,0.21464902706344458
63869-28-3,-0.3481015214294483
24815-24-5,0.1643120547499441
50-55-5,0.1635194711210699
1062-48-2,0.6470052543575927
122185-09-5,0.6009013738312262
1178-29-6,-0.2419582299995034
6429-04-5,0.33605805503710123
81182-04-9,0.3190643699055645
4880-82-4,-0.02872459192792609
6879-02-3,0.12877561437700824
122-10-1,-0.3363914490722226
1795-58-0,-0.010148531936425509
3700-89-8,0.04659259089734347
76541-72-5,-1.2298731008961672
690-49-3,0.18875036787020877
3383-96-8,-0.36160963267252577
3356-57-8,-0.0643269471764143
1174-83-0,-0.0937410712123472
2782-70-9,-0.8023450806378253
5930-71-2,-0.753436932184221
37894-46-5,0.798745546506848
1067-53-4,0.7430926785820401
53808-87-0,0.8055725337553677
58306-30-2,0.8042450348451506
919-76-6,-0.3866839417153922
751-73-5,-0.2445123477150148
35543-24-9,0.480031155020719
41716-93-2,0.6898274967597035
26328-04-1,0.5232921641146662
82697-76-5,0.3490935215933954
635-41-6,0.8384006145139434
35619-65-9,0.5511352465916377
5914-66-9,0.22959275411354685
1532-12-3,0.43903095523608915
102324-40-3,0.10141651990614864
101477-54-7,0.43752048501629004
2778-04-3,-0.43434376607434866
15037-64-6,-0.22731408057762825
3581-11-1,-0.38244022231480473
950-37-8,-1.083812811990451
2487-90-3,1.6341874380178152
1760-24-3,0.9119580666304039
15396-00-6,0.02771934085160399
2996-92-1,0.7047620842328958
121-45-9,1.2522974969087566
512-56-1,0.1078861595543773
3069-29-2,0.9985248918096661
17865-32-6,0.8871931234664381
3027-21-2,0.512446708505846
2587-90-8,-1.007214375613195
4752-35-6,-0.7316082025850972
54473-43-7,-0.17135386987562795
3254-63-5,-1.1889121306074866
3070-16-4,-0.38445195492594
152-20-5,-0.18588682483853003
2953-29-9,-0.15464106857185206
6504-77-4,0.4615997873078649
110-71-4,1.5958563971984132
111-96-6,1.631789577017075
143-24-8,1.3261072720444078
71850-03-8,1.3858082372898881
10232-93-6,0.8361054682244471
117-82-8,1.0331309284949686
3753-18-2,0.8887244416893376
109-87-5,1.6175105308908988
34758-84-4,0.3368582866433417
1125-88-8,1.2824890603057204
20627-73-0,0.846013630831478
81098-60-4,0.12288854274347638
77402-03-0,1.0096739778861
1830-54-2,1.302801256153005
108-59-8,1.4204553574383767
111753-73-2,0.4951551769024077
78967-07-4,0.5701488582849178
101-70-2,1.1387523907800894
150-78-7,0.9932296888188004
27318-87-2,0.929951180331872
89-39-4,0.7077837312545939
2735-04-8,0.9888391443330271
5355-16-8,0.5708503943331369
7306-46-9,0.666758506643128
110488-70-5,0.48636088093508356
119-90-4,0.5150287480678146
89427-14-5,-0.5893873720560885
2586-57-4,1.0657833956407234
458-37-7,0.8564579711625044
91-10-1,1.0585321470943776
23158-25-0,0.24880393168127946
70024-40-7,0.6911378354970275
19237-84-4,0.8110972865216848
64951-27-5,0.9020412572211567
357-57-3,-0.29416443948773396
89427-13-4,-0.5087725790327147
6294-52-6,0.8222412708307089
40553-78-4,0.3073857412632789
31848-02-9,0.6553154062503831
13223-43-3,0.4405556762406213
138786-67-1,0.23441119698071022
606-45-1,1.1234942959052465
94-60-0,1.2521628332284787
133-47-1,1.2136563710801442
56141-00-5,0.19854091271720048
89427-46-3,-0.6896973275055471
4336-19-0,1.324856320816749
1459-93-4,1.28732744112144
13290-96-5,0.7494630964531944
131-11-3,1.2723456026493305
173584-44-6,0.35067108782841183
96753-93-4,0.4741924783717732
616-38-6,1.176147311045336
4525-33-1,0.9439416940583816
6843-66-9,0.5125745824132335
20120-33-6,0.36594923949838437
52-68-6,0.43439761999359305
74940-61-7,0.21751557172585378
37565-85-8,0.0012912628207524257
813-84-3,-0.19391172063270534
17321-47-0,0.5346923036690895
597-25-1,0.18246859325902487
42136-28-7,-0.6686672025163064
950-35-6,-1.4157721228754343
2255-15-4,-0.6601038547518727
2274-67-1,-0.2560533507506605
2274-69-3,-0.4217361755393092
13104-21-7,-0.6342977704353269
23560-59-0,-0.6685905772844923
52899-13-5,-0.21070083033087295
5598-52-7,-0.418991052146377
64050-54-0,-0.16720733693012124
1886-01-7,-0.6441371514983836
3735-33-9,-0.5367062624242445
3820-53-9,-0.88818171166022
3309-87-3,-0.4903626171865483
50915-31-6,0.3509349543792849
298-00-0,-0.49653650345045663
363-97-3,-0.4827105372233453
5826-76-6,-0.1665813523485356
500-28-7,0.0563425780867019
50590-01-7,-0.1491519813879149
63981-11-3,-0.34831196097300443
2104-96-3,-0.1309515977835457
18181-70-9,-0.17264786887060235
5598-13-0,0.04630035340497851
756-80-9,0.41294316632053985
32357-99-6,-0.5021016573177133
3692-87-3,-0.2679672336425719
42565-17-3,-1.0030012467633502
78-57-9,0.09001326195039228
144-41-2,0.21708156053304462
1113-01-5,0.08418305886992122
58995-44-1,0.17212327661338434
22439-39-0,-0.6486448051760639
51356-18-4,-0.8879708056998006
51442-09-2,-0.3379616868865811
86-50-0,-0.44127394936028436
18722-80-0,-0.5759411435108112
64050-59-5,-0.3908186434449647
64050-57-3,-0.6440070263857612
3735-23-7,-0.4941025967672388
6436-04-0,-0.6557097996921921
41219-30-1,-0.7138235356342644
10312-19-3,-0.8423610404722816
63716-52-9,-0.21107785223474934
5114-31-8,-0.4343980625028584
2524-03-0,0.24437358255921532
2667-49-4,0.07689437526955278
22243-91-0,-0.5539915422053447
2984-68-1,-0.25537843885916534
22608-53-3,-0.7266494994872229
77173-43-4,-0.27234846997969975
10265-92-6,0.2849458014759657
29809-48-1,-0.18887334659993227
54473-30-2,-0.26084413326141676
54473-41-5,-0.4920213651245129
41495-66-3,-0.3187944868568233
87359-33-9,0.7257271853198416
66-27-3,1.0085872001040244
5332-73-0,1.3732977011633696
1589-49-7,1.4553940427206247
110-67-8,1.032731174909701
54778-70-0,0.31150394615813504
4634-47-3,-1.4819700081554672
109-86-4,1.4119481212151217
111-77-3,1.7294789294240596
112-35-6,1.6990472988378498
1663-35-0,1.4735139473063181
3459-20-9,0.8553051799130889
339-44-6,0.8348133532860949
3121-61-7,0.8706954130429528
35702-75-1,1.2689956328659826
13551-87-6,0.8336782154971611
625-45-6,1.195862805839275
4484-61-1,1.5006997927253114
107-30-2,0.7928963869312742
107-25-5,1.049115538089058
107-31-3,1.2744762078376533
1328-90-1,0.31691064786376094
86803-90-9,0.9553381905870706
36061-95-7,0.46464815220918587
58994-96-0,0.46340567151344464
9000-38-8,0.8752868312121062
111-81-9,1.5021635330793524
2935-90-2,0.8924744996755135
3395-91-3,0.8097380683798943
14352-61-5,1.3767761112201127
101-41-7,1.3214619350394603
2876-78-0,1.202473923200381
65463-19-6,0.20644536960439075
1929-87-9,1.0161387760035443
453-18-9,0.6503090603474173
100-66-3,1.1706681071125957
140-67-0,1.121659737739214
60045-41-2,0.3103886499368747
123-11-5,1.135578733919525
130198-05-9,0.6198594396349613
53036-61-6,0.449829411284933
157173-60-9,0.07074299479027057
5863-35-4,-0.11222324399942996
611-94-9,1.1082118999434851
58955-83-2,0.43431771857873014
72432-10-1,0.6196135801051719
12771-68-5,0.5783527157103536
104-94-9,0.9344336047911509
332-35-4,0.6266844794025337
20172-02-5,0.8368412037409466
100-17-4,0.5375994499275782
150-76-5,0.9953119585485819
1078-19-9,1.0809109899871312
1847-63-8,0.08461311056750115
150-19-6,0.9798410408583885
28534-37-4,1.1235638218708948
64037-14-5,0.7550437491035289
96-96-8,1.4116415892008978
131-57-7,0.8193199476656563
531-59-9,0.7890621363448959
13244-33-2,1.4546071169249863
63638-90-4,0.19022778068452956
18179-67-4,1.1821107372335469
61361-61-3,0.34596089547622744
56538-01-3,-0.0959721692506536
61361-58-8,-0.29683001037391765
66839-98-3,-0.04630335190347862
17854-59-0,0.15930091047452033
64380-46-7,0.7837221836594687
135-02-4,1.0813629284377653
80834-78-2,-0.04238482194950266
80834-75-9,0.16456456071590808
3562-99-0,0.5400856651051614
313-67-7,0.6745929963163563
108828-56-4,0.7733770598479468
32828-81-2,0.8211180327443146
3641-50-7,1.0483028033632056
90-04-0,0.9691774398773156
99-59-2,1.0167046736951681
55232-80-9,0.2101560633676654
80834-64-6,0.2182200578927187
76487-32-6,0.2051990221985266
21580-07-4,0.31095964685560135
80834-66-8,0.2663413333423132
91-23-6,0.8469066318766851
537-73-5,0.8638664258736202
93-14-1,1.051533969043612
70-07-5,0.7529498191182016
21492-45-5,0.09192938807034395
7217-59-6,0.7053929310200817
5345-54-0,0.8342513096242175
4920-79-0,0.6018699742747894
4698-11-7,1.0309122463364933
57645-49-5,0.23379526956652014
5307-02-8,0.7037145937812515
32861-85-1,0.7244925930353474
97-53-0,0.8661265613371351
19272-90-3,0.7172575263349878
121-33-5,0.9716637401735195
92-61-5,0.5474979651275756
73698-58-5,0.5176694669761729
10031-96-6,1.01847369208161
73698-63-2,0.8206127498286568
4065-45-6,1.1943875545865195
1162-65-8,-0.06354084850393876
10048-13-2,0.39725218452671673
2872-48-2,1.059465321216607
607-91-0,0.6902501285031712
73698-64-3,0.7890667824261335
219715-34-1,0.39157783615361075
114834-06-9,0.664927691638191
80-35-3,0.9712470178096889
30578-37-1,0.5954737808196915
96-33-3,0.8470175041214132
14437-17-3,0.5373609186100446
144077-07-6,0.23507993122213044
2307-49-5,0.8987242146869538
89427-02-1,-0.7061666412896583
57057-83-7,0.42355695219129547
2539-17-5,-0.10269281723311763
298-81-7,0.37171199446762604
89427-39-4,-1.0785534487540702
2438-88-2,0.44686001153163696
219715-41-0,-0.47169696792012594
137-05-3,0.248148932826378
80-63-7,0.7511987641207452
93-58-3,1.3933404316544888
134-20-3,1.3155553124488055
42576-02-3,0.9844302093655217
6307-82-0,0.7271836554647644
611-13-2,0.7625453322051969
15206-55-0,1.2122161900341497
360-53-2,0.4282781060806925
2536-31-4,0.4344574340223158
29427-58-5,1.0290170967301258
142469-14-5,0.03508054082088902
176972-62-6,0.7071168007057571
1918-18-9,0.6297421234154125
31431-39-7,0.24812596259224606
28559-00-4,0.2908473327193371
6804-07-5,0.838467288496191
13589-15-6,-0.2138028207876599
79-22-1,0.5125825167326609
25991-93-9,0.12999554419977127
425-87-6,0.7759110388869956
76-38-0,0.8005801279248766
139886-03-6,0.2956316273671462
88283-41-4,0.47825998346264154
55268-75-2,1.0087105884318601
598-58-3,0.5336639066349304
21609-90-5,-0.13198182997930807
2591-66-4,0.1761076018173623
3811-49-2,0.006205712674576702
2523-94-6,0.3136085445004793
10497-05-9,0.2875995544542564
556-67-2,0.6029686868092858
999-97-3,0.87135708364716
1000-70-0,0.5426616031252788
1009-93-4,0.21887541146039124
5683-30-7,1.367470145218194
2345-38-2,1.4372790514192624
2374-14-3,0.44735447183963745
42959-18-2,1.0651676468303057
75-78-5,1.0931622661883043
85509-19-9,0.4218280165309335
675-62-7,0.7234181184863976
75-79-6,0.6716210141399914
676-83-5,0.8646822949641149
1787-44-6,0.46766659270089195
35691-25-9,0.2624891844975537
1511-67-7,1.1109590823045712
7526-26-3,0.546749452989187
3954-73-2,-0.2875823122589534
740-20-5,-0.04784854473356359
2665-30-7,-0.07414375349301872
5188-07-8,1.0031069156194352
816-80-8,-0.33332965735134834
624-92-0,0.6666687928286982
3268-49-3,1.1359609847131589
17773-41-0,0.7671704607028935
63-68-3,1.130231198526749
583-91-5,0.8901084430511134
59021-03-3,0.7447645772760814
100-68-5,0.8210862462292776
123-09-1,0.8796014483931344
7143-67-1,0.5708350497915805
14527-26-5,0.39519238497846865
67-68-5,1.1766628121252802
934-73-6,0.5366495587291734
473-51-8,-0.0036707239854456564
2990-21-8,0.25660539201707466
3112-85-4,0.6106170237840435
3570-98-7,0.42311937393729215
1222-57-7,0.29424501070657555
14763-60-1,0.7365377639813632
19016-29-6,-0.586135407061519
14008-44-7,0.3578318760763413
13244-35-4,0.8950189746116877
2700-89-2,0.6730779410869683
27603-25-4,0.22103192668486632
51803-78-2,0.6827478558798249
113296-13-2,0.8607310156228902
22729-75-5,0.39536397689076386
3687-13-6,0.6106838354769842
53639-82-0,0.12379912308971691
558-25-8,1.038570544606181
74-88-4,0.7275167680545755
1025-15-6,0.489142109742166
2694-54-4,1.0178619445510648
101-37-1,0.2189127772210952
102-84-1,0.5233360740350762
3524-68-3,0.6537655790465915
72782-44-6,0.3864358294209812
99-67-2,1.1857219438749156
124-02-7,0.4476485248756631
37764-25-3,0.23447007473350057
16338-97-9,0.10254466187616817
6294-79-7,0.46846235915158246
15180-03-7,0.28771300666931854
557-40-4,0.843933334895761
131-17-9,1.1110491858870097
142-22-3,0.16664379504317423
2179-57-9,0.3603132805068412
3917-15-5,0.8441033705297896
106-99-0,0.48964079168277247
110-26-9,0.725606954718954
13048-33-4,1.2988806333413603
1070-70-8,1.0466934947156727
17831-71-9,0.8098823902968907
1680-21-3,0.7637982610341472
4074-88-8,0.7763301772681016
52408-42-1,0.96118556825728
4074-90-2,1.0614017319367783
627-51-0,0.89286553344877
26750-50-5,0.4472571443717189
77-77-0,0.7018914625210231
126-99-8,0.6488838456536754
112-38-9,1.4211456769844713
591-80-0,1.1310487528887672
39716-58-0,0.6437090116465558
4255-24-7,0.4264353206375843
300-57-2,1.068873322210778
302-34-1,0.34210677369563425
10017-11-5,0.6128985074761768
109-57-9,0.008982421067600277
19876-05-2,0.8243063583678021
13973-71-2,0.620975449953506
25646-22-4,-0.4993573969693683
25646-24-6,-0.41735131253476954
57-06-7,0.27713187451136967
5834-97-9,0.9240862332324824
152-02-3,0.14678189011400716
57-29-4,-0.06288712809187574
107-18-6,0.5321724836325799
111-45-5,1.0259893179157993
106-92-3,0.7223390587283767
1838-59-1,0.9829039412212797
35554-44-0,0.554263308164018
2705-87-5,1.1147693845989146
13361-32-5,0.6781898594204909
4728-82-9,1.17264661239644
1797-74-6,1.0878181948206045
14520-53-7,0.9294605331532733
63887-17-2,0.8613183813859366
22131-79-9,0.5312390854318251
1866-31-5,1.0800387649817926
27605-76-1,1.0083009356571693
2937-50-0,0.19781624991206576
3571-74-2,0.11952018733327835
64057-58-5,0.5728668339357709
106-95-6,0.6327631198679544
556-56-9,0.44293362795569324
107-02-8,0.7872003400232948
107-13-1,0.6651597842800763
100-40-3,1.3201296866778467
3048-64-4,1.151097602146434
60643-86-9,1.2010770947158278
27451-36-1,0.4845084794938964
5809-59-6,0.4711004681917819
3984-22-3,1.1793865020640395
100-42-5,1.1926810043048564
2653-39-6,1.0681273543992569
2039-85-2,0.9563516680494194
2039-87-4,1.022868398100358
100-69-6,0.45783967767897404
32630-50-5,0.5305888941380452
2852-07-5,0.5179138579715848
79-06-1,1.1883959537505548
924-42-5,0.6247024266439629
2210-24-4,0.9675314362906722
34443-04-4,0.8522789423452548
106-71-8,0.5562521644963466
13641-96-8,0.6040162618129437
84732-27-4,1.146098982800995
2206-89-5,0.20167321401608107
106-90-1,0.6609846229091204
593-67-9,0.5599846093911423
13162-05-5,0.6752528564868704
929-37-3,1.5806353561384847
16801-19-7,1.3563411156509932
110-75-8,0.5236309147856917
692-45-5,0.8442902504680738
769-78-8,1.0322215735379023
115-98-0,-0.27788437506919816
75-01-4,0.6648872658588854
593-60-2,0.6595700419879926
78-88-6,0.556420694449811
77174-66-4,0.8501224477838885
35326-33-1,0.9136100640625721
96250-37-2,0.139564149347702
921-09-5,0.4437540642064167
75-35-4,0.6282892220038685
50-00-0,0.806594193358176
30699-99-1,1.0749151860317485
2396-63-6,0.39439974722650056
6900-06-7,0.9472135907004534
76379-66-3,0.8431322725833659
52465-42-6,0.4629348430864643
107-19-7,0.22758886923744892
139886-21-8,-0.018077131080660447
624-65-7,0.28273535444204445
74782-23-3,0.20609790211284185
471-25-0,0.536478306622004
126-52-3,0.710623834793197
93105-81-8,1.1594718803976818
4035-89-6,0.5620005473356247
13516-27-3,0.3856417535538173
58-32-2,0.3563638426729757
123-69-3,1.799703353428657
6724-53-4,0.5555156589413628
97755-90-3,0.17762230773146803
1532-06-5,0.9419353025816535
16069-36-6,0.801851092237595
947-04-6,1.3713656881959086
143-23-7,0.3433547687809281
965-40-2,1.3302271303448565
52-49-3,0.30912768450684797
1169-26-2,0.5803003086016905
3365-99-9,0.393039580991978
27014-42-2,1.2513608277195227
3386-18-3,1.1013189382111463
1212-29-9,0.6340029773712654
4979-32-2,0.7082459169669483
84-61-7,1.3858716761969445
129273-38-7,0.09376548469000207
98043-60-8,-0.09653213675189115
87691-92-7,0.02786390684350304
64-60-8,0.6662491430362347
37027-56-8,1.074324146547906
956-90-1,0.5848918789190631
10310-38-0,0.35548870815141
135991-95-6,0.5528426248860715
90-42-6,1.1483882102153147
4471-27-6,1.5917886206199325
925-83-7,0.6834371556678466
111-20-6,1.4357978989434597
1120-10-1,1.1438604959213432
1561-48-4,0.6563241372767574
7300-34-7,0.8443273621303058
55-65-2,0.4743557904810925
38357-93-6,0.23984021803235933
20917-50-4,0.8699856233388608
90-39-1,0.47174287818099553
112457-95-1,0.45616210239395943
1532-14-5,0.20212808919005154
91-17-8,1.2248252160703266
142852-51-5,-0.04342235624731883
2164-08-1,0.6859745602966173
70907-61-8,0.10383700902122528
6837-24-7,1.0061788771003637
13071-27-7,0.9482720313818694
4500-29-2,1.027501712564879
3194-36-3,0.5537710591068967
4246-51-9,1.1006557128877172
91893-36-6,-0.08064107757338679
52-46-0,0.18234711709168905
60563-10-2,0.5175355543424832
6056-11-7,0.1892148037020664
2615-15-8,1.378284655601556
17455-13-9,0.858694654327722
26248-87-3,0.09449786273853306
110-82-7,1.428427335040769
629-40-3,1.1747412699249664
75224-39-4,0.6286874142965698
28998-48-3,0.6907221340585745
1572-55-0,0.6505803897765422
72239-35-1,0.07761922019055761
32808-51-8,0.3241243474489711
10018-78-7,1.3331010471447768
4323-43-7,0.5989607827720775
42839-36-1,0.6207541106127727
2842-38-8,0.984743147309709
13010-47-4,0.3494273197159802
80834-52-2,-0.02392389129678174
80834-50-0,0.00320797679045437
929-17-9,1.5129172085256402
80834-79-3,0.5933022011712064
49830-98-0,0.35289898407832626
821-57-8,1.236085079739511
4067-16-7,0.6828755751372304
10563-26-5,0.8852063796022726
124-09-4,0.7055667160301536
111-49-9,0.9135268786376526
55-56-1,0.2871965898215213
822-06-0,0.8874009946602388
315-72-0,0.3729977694712021
19824-89-6,0.2825728025177369
132449-89-9,0.32017045072989353
22089-22-1,-0.5674316607129163
14984-68-0,0.24090921121404213
4544-15-4,0.2765428539042581
4856-87-5,0.8033769123731437
100482-70-0,-0.4137201244426432
629-11-8,1.6944419403508837
33100-27-5,0.8995252023670235
2163-00-0,0.821823852451563
287-92-3,1.3109931248170066
6483-15-4,0.22744487170562505
80834-72-6,0.27452804282952886
80834-58-8,0.26111781535345946
2413-38-9,0.11334463140593393
633-59-0,0.10927501133568146
2432-74-8,1.2430028827030746
37872-62-1,0.5310808091243853
5124-30-1,0.8192604160700738
24771-52-6,0.4572865217285889
4430-31-3,1.4721298583822393
2062-78-4,0.3040238138261637
33433-85-1,0.39436482296441205
57648-21-2,0.4770173141350014
19668-15-6,0.45593739389067534
2127-01-7,0.8581014203301564
940-69-2,0.4269904371937689
62-46-4,0.5241079309982649
84-04-8,0.0668045944101453
57808-66-9,0.47172600787132113
62987-05-7,0.41589979610389205
59330-98-2,1.1367689748031569
131-89-5,0.04385463946241541
98-89-5,1.2366686896544419
49665-58-9,0.9005267106483146
95-33-0,0.5136972450300893
139-05-9,1.1395617022957578
2211-66-7,0.7034905152604578
3173-53-3,0.9300342560603568
963-03-1,0.605418145595203
108-93-0,1.3343815828741064
25485-88-5,0.8968170290779471
1124-54-5,0.9906447234177951
17796-82-6,0.6888851007105885
2438-38-2,1.211258349487923
26864-56-2,0.1609928602313616
63918-29-6,0.3002137873997259
2055-44-9,0.08556783586333089
688-78-8,-0.22266425001150503
892-01-3,0.16615515573297218
80834-48-6,0.11418695075898816
80834-54-4,0.01190400908585193
3715-90-0,0.4634075901914928
305-03-3,0.5516057420493856
111-16-0,1.600746240693948
7009-49-6,1.229220351685984
52-86-8,0.18447140837413428
17230-87-4,-0.1600609241032384
2354-61-2,0.2510533898887324
1649-18-9,0.3492908567400863
6115-97-5,0.2319354704124828
66839-99-4,0.09199129072935097
54-95-5,0.563999350072103
502-44-3,1.8155015923793825
63451-45-6,0.496612765327433
2409-19-0,0.16475064287723312
83335-32-4,0.6432838138416661
931-97-5,1.0608314388567728
123-00-2,1.0879122978614366
70476-82-3,0.9042784080964668
108552-93-8,0.6107277884068021
6055-19-2,-0.4858660491627893
3778-73-2,-0.5217080865666761
60607-34-3,0.565301941168425
525-26-8,0.326778042407294
16470-24-9,0.921613697433519
6425-08-7,0.5676277236917633
16090-02-1,0.6188231702491315
103-34-4,1.2581977644352165
16131-53-6,0.8809766329845978
32226-69-0,0.28616147644042883
94-62-2,0.3599386017573155
38304-91-5,1.073052807625619
14052-74-5,0.4634740154937953
631-41-4,1.2844923741514727
101670-73-9,0.026727681752030996
5343-92-0,1.6465207701371878
36366-93-5,1.2166690509610651
294-93-9,1.0734981616198156
14187-32-7,0.6091340863233959
14663-71-9,-0.8226492095087916
4904-61-4,1.396772268541544
61788-32-7,1.0753378164750909
110-83-8,1.4520439663915892
80834-60-2,0.07776468418555355
80834-55-5,0.07378932095581014
548-73-2,0.2857789648507486
709-08-0,1.08807527470467
5264-33-5,1.2281484015115218
65216-94-6,0.7894438489886908
27724-96-5,0.6778865742011976
16590-41-3,0.19730924118422222
61361-38-4,0.262115142900305
2425-79-8,1.2791417062407875
742-20-1,1.1830975390214404
27114-11-0,0.15110381713431065
26844-12-2,0.21254048705029865
5766-48-3,0.2926659116832373
106-69-4,1.7252017302610971
85-42-7,0.975305747237967
63716-34-7,0.4723470582588214
20757-80-6,0.22836328151827257
19843-73-3,0.26014989729526206
522-48-5,0.22515542892106583
2312-73-4,0.47177260585903874
21491-20-3,0.2479425957353144
34920-64-4,0.751401262577674
66364-74-7,0.5156323931976481
51773-92-3,0.4029803725623027
76487-48-4,0.13575816890508424
71-78-3,0.4353504124526764
102071-30-7,0.25613735560983997
40507-80-0,0.30854858683711595
1163-36-6,0.4575816098378382
74789-64-3,-0.050521792528891885
10193-95-0,0.42893167478075533
942-01-8,0.7563179979503988
64057-91-6,0.40790037949043534
1079-26-1,0.3831052218028487
63979-41-9,0.555695319643371
321-64-2,0.3763356299173662
4726-93-6,1.3580695193046486
23205-23-4,0.4360306951581733
32527-55-2,0.6196431496076632
3445-11-2,1.3162495494582016
28782-42-5,-0.04990436437589385
52-52-8,1.329460048158585
107-72-2,0.71955023254069
4097-89-6,1.1330033517045073
110-60-1,0.8525071227111516
1965-29-3,1.5596174052562262
140-31-8,1.12219157820465
20537-88-6,0.574812965468253
2038-03-1,1.2618825961308144
505-66-8,0.7357191608357347
123-75-1,0.9195239458150739
77162-70-0,-0.39430475032455525
36350-95-5,0.3351523901296115
94011-82-2,0.692235258823751
71320-77-9,0.47646593176534124
4719-04-4,0.972351926550211
51-18-3,0.4736813065781655
545-55-1,-0.0010322200037717888
52-24-4,0.09311323754326978
4415-51-4,0.08369085773881724
102-71-6,1.6772730115522991
622-40-2,1.2814939045924305
5928-69-8,0.4797959504172359
1798-49-8,0.5756378322877341
86827-84-1,0.6368941475394763
555-77-1,0.004138017728811838
55837-27-9,0.6170750275225918
14052-77-8,0.5403565895667574
40575-34-6,0.08127264482979096
631-27-6,0.679930865113754
930-55-2,0.5531168018386134
112-27-6,1.7138637699324275
111-22-8,0.7629971283700425
112-26-5,0.36785171455390564
10138-79-1,0.09259153256537922
140-08-9,-0.0706350201126239
115-96-8,0.04497770675470125
10235-09-3,-0.6022760580725903
109-99-9,1.5074540140542834
126-33-0,1.0237995372710205
1820-50-4,0.9878605285867188
111-30-8,1.158428706593106
1339119-15-1,1.317065052451511
141-31-1,1.5896382050862572
30484-77-6,0.22399479592830263
4425-97-2,0.5699295528547081
111-94-4,0.9127266683915399
1656-48-0,0.9415295748727334
111-97-7,0.7982330469491097
59894-87-0,0.17637374350742424
1071-27-8,0.03335877819264593
2386-87-0,1.0030991548492567
2579-20-6,0.5911990603221741
2549-93-1,0.7153752885114422
10347-54-3,0.7826995766361717
13909-13-2,-0.15044038217587263
78718-52-2,0.26827044930079
195252-21-2,0.37116685125431714
195252-40-5,0.4903034923634301
29216-28-2,0.4022206339685509
3385-21-5,0.8612722831874834
1076-97-7,1.256947440762631
78945-53-6,0.6703657497391766
13560-89-9,0.06735268241977416
6522-21-0,0.1577790791454543
195252-29-0,0.27823899584294987
23239-75-0,0.2599051059396202
75259-63-1,-0.03942559849963412
10447-38-8,0.05083900184623452
7348-26-7,0.14403860327478563
69581-33-5,0.6523951850710714
30007-39-7,0.33669675885874917
68-91-7,0.08833028250590524
56903-65-2,0.5952848431620382
56485-47-3,0.6723792286292886
1798-50-1,0.2893255993738075
91595-86-7,0.21582098838481045
73771-25-2,0.9760194293430418
13887-56-4,0.46334542668942796
16568-66-4,0.640572900396574
77145-61-0,0.15210544871339876
93181-85-2,0.5519172234182559
17902-23-7,0.9000459367275272
14697-46-2,1.799302256428756
97-99-4,1.3785888295733864
857-95-4,0.16679921040867363
5836-29-3,0.2611111106916536
529-33-9,1.3061759697679625
102676-31-3,0.8448000129073914
3184-13-2,1.6338541995694729
7531-52-4,1.089535143527281
1119-34-2,1.516940454989864
121771-84-4,0.4661130362747647
139-89-9,1.3565215343360022
57369-32-1,0.9706056892290593
4425-95-0,0.4297928255454354
34161-23-4,0.3675625540388705
111-17-1,1.478060267431571
5837-68-3,0.853866735386813
1470-94-6,1.0025916240154928
110-94-1,1.603084934098721
108-55-4,1.3953844420357286
51505-90-9,0.5578783532584394
36329-36-9,0.5299736083198577
91893-39-9,-0.012077276512806767
34790-06-2,0.8008381909018218
616-45-5,1.335184598390537
532-12-7,0.5301445131231305
