CASRN,Toxic_knn_maccs-0,Toxic_knn_maccs-1
64011-84-3,0.0,1.0
298-01-1,0.038239280746238245,0.9617607192537617
57846-35-2,0.0508989692989275,0.9491010307010725
55-38-9,0.0,1.0
14086-35-2,0.0,1.0
3761-42-0,0.0,1.0
83-79-4,0.5005413956040428,0.4994586043959572
82230-53-3,0.20119272246477618,0.7988072775352238
4433-79-8,0.6746511629194418,0.32534883708055823
65008-94-8,0.43812151421686163,0.5618784857831384
30011-11-1,0.8461937887379665,0.1538062112620335
143390-89-0,0.6968208728719291,0.3031791271280709
5826-85-7,0.19376018108456922,0.8062398189154308
2255-17-6,0.11416319854107689,0.8858368014589232
122-14-5,0.02416818771578739,0.9758318122842126
51356-08-2,0.06280627594506792,0.9371937240549321
22620-72-0,0.0691321829950674,0.9308678170049326
2703-61-9,0.0,1.0
10420-33-4,0.8980056217373846,0.10199437826261545
72732-56-0,0.39596925302995484,0.6040307469700451
58186-27-9,0.7515719245454447,0.2484280754545553
153-87-7,0.14379668217227354,0.8562033178277265
82875-38-5,0.8891746616740971,0.11082533832590283
185119-76-0,0.9280324256421232,0.07196757435787686
79277-27-3,0.9475797382732523,0.052420261726747706
13265-60-6,0.035893243874474505,0.9641067561255255
1741-11-3,0.10820294202695138,0.8917970579730486
3566-76-5,0.09393067496640346,0.9060693250335965
3344-14-7,0.027942540084527984,0.9720574599154721
30560-19-1,0.09585059915116244,0.9041494008488374
22502-03-0,1.0,0.0
3131-27-9,0.7512184298270294,0.24878157017297065
104-20-1,0.7628662448961278,0.23713375510387222
42924-53-8,0.7076639155676956,0.29233608443230436
122-48-5,0.6760101023196959,0.32398989768030406
39562-22-6,0.7002735629045692,0.29972643709543073
105-45-3,0.8145060536537719,0.18549394634622812
122-84-9,0.7730413083379737,0.22695869166202642
5437-98-9,0.4889105283033299,0.5110894716966701
52793-11-0,0.4933559750005454,0.5066440249994547
3610-27-3,1.0,0.0
629-38-9,1.0,0.0
110-49-6,0.883608905090483,0.116391094909517
93-51-6,0.42162598345773655,0.5783740165422635
99-75-2,0.47417490210702967,0.5258250978929704
13684-63-4,0.40386773142540583,0.5961322685745941
80-48-8,0.3987002396333519,0.6012997603666482
55232-81-0,0.3058386211901598,0.6941613788098403
80689-16-3,0.5117757122026758,0.4882242877973242
25956-17-6,1.0,0.0
23287-26-5,0.3858409199808337,0.6141590800191664
14205-39-1,0.5683497422483026,0.43165025775169735
68779-00-0,0.6424279252656057,0.35757207473439434
943-88-4,0.6546022653300352,0.3453977346699648
73698-62-1,0.4903313515337901,0.50966864846621
82-57-5,0.5965134569063073,0.40348654309369275
17392-83-5,1.0,0.0
64037-75-8,0.597381902526779,0.40261809747322086
64037-74-7,0.859586077222825,0.14041392277717493
13515-40-7,0.9004642709011961,0.09953572909880395
82199-12-0,0.7530555801770741,0.2469444198229259
61320-65-8,0.5906725044384641,0.4093274955615359
50-07-7,0.746671233183485,0.253328766816515
75511-23-8,0.5905462238060999,0.4094537761939001
82875-41-0,0.8278717216316167,0.17212827836838332
20168-99-4,0.07658360027985507,0.9234163997201449
67370-00-7,0.0,1.0
27035-30-9,0.06303723396803235,0.9369627660319676
65189-78-8,0.056070442454963225,0.9439295575450368
53164-05-9,0.03382676702516891,0.9661732329748312
62751-72-8,0.055984907089549105,0.9440150929104508
67369-98-6,0.11668124116735429,0.8833187588326457
60051-79-8,0.09532736617405828,0.9046726338259417
31230-24-7,0.1543366971603151,0.8456633028396848
79510-48-8,0.9053278934557272,0.09467210654427285
94125-34-5,1.0,0.0
82097-50-5,0.9186531618888428,0.08134683811115714
5652-84-6,0.5218338745964258,0.47816612540357417
38205-64-0,0.41841889530354925,0.5815811046964506
22862-76-6,0.4856398579352768,0.5143601420647232
82273-25-4,0.8996585094852001,0.10034149051479985
93-28-7,0.6676917224106775,0.3323082775893226
64485-93-4,1.0,0.0
2636-25-1,0.0960928219330262,0.9039071780669738
23793-23-9,0.8043330333329405,0.19566696666705952
161193-03-9,0.8967961156962848,0.10320388430371524
3120-74-9,0.332215549111499,0.667784450888501
66505-63-3,0.3987029108047683,0.6012970891952317
14143-28-3,0.23541079175923077,0.7645892082407693
1671-49-4,0.3655690930590139,0.634430906940986
106904-09-0,0.4350048315637858,0.5649951684362143
122836-35-5,0.7603153142996907,0.23968468570030924
763-32-6,0.7226021169024843,0.27739788309751573
4786-19-0,0.21862614735157046,0.7813738526484295
62599-49-9,0.8553661027983881,0.1446338972016119
563-47-3,0.09926146245557432,0.9007385375444258
78-85-3,0.4312082919210563,0.5687917080789437
126-98-7,0.23662957311399752,0.7633704268860025
30950-27-7,0.7212201467912576,0.27877985320874243
79-39-0,0.3062714389270218,0.6937285610729782
923-02-4,0.22940518345102684,0.7705948165489731
19243-95-9,0.24668290752672264,0.7533170924732773
2164-09-2,0.24352960976430735,0.7564703902356927
79-41-4,0.37874219254792163,0.6212578074520784
4513-53-5,0.5919029697237502,0.40809703027624983
3683-12-3,0.7538582024231815,0.24614179757681853
2144-53-8,0.6814075550227148,0.31859244497728517
30674-80-7,0.45906145016214395,0.5409385498378559
52628-03-2,0.6162156536219816,0.3837843463780183
1464-69-3,0.5606412014197666,0.43935879858023347
70293-55-9,0.7915113476775838,0.2084886523224162
1888-94-4,0.6217223049527473,0.3782776950472528
96-05-9,0.7428949107732982,0.25710508922670183
2495-37-6,0.725523719282345,0.274476280717655
23395-20-2,0.6411213355582188,0.3588786644417812
1637-39-4,0.28434086235292,0.7156591376470799
58458-52-9,0.5655085040993386,0.43449149590066144
58458-54-1,0.6856176200864276,0.31438237991357254
58458-56-3,0.2711768275306941,0.7288231724693058
756-91-2,0.41215037841395197,0.587849621586048
50370-12-2,0.895572821810753,0.10442717818924696
89-25-8,0.5403903965824205,0.4596096034175796
119-17-5,0.8372832314708436,0.1627167685291564
123312-89-0,0.24793905558500762,0.7520609444149923
1071-73-4,0.8290323474790032,0.17096765252099674
853-34-9,0.21377975735367782,0.7862202426463222
5471-51-2,0.5420197487817774,0.45798025121822256
123-76-2,0.7533850311680904,0.24661496883190961
2610-86-8,0.17938293082743162,0.8206170691725685
152-72-7,0.3999754617168855,0.6000245382831145
81-82-3,0.1733910784598932,0.8266089215401068
53460-80-3,0.7291894891742332,0.27081051082576685
102-01-2,0.4290939593169708,0.5709060406830291
93-70-9,0.6297129610225911,0.37028703897740883
33353-01-4,0.41590560909197877,0.5840943909080212
34580-66-0,0.1643424565322997,0.8356575434677004
78-95-5,0.22647925640444344,0.7735207435955566
108-88-3,0.7386909810573933,0.26130901894260666
21173-27-3,0.8084220257672422,0.19157797423275783
72239-30-6,0.0,1.0
589-18-4,0.4858874471960039,0.5141125528039961
622-97-9,0.6568381937151627,0.3431618062848372
104-87-0,1.0,0.0
104-85-8,0.6288906624102154,0.37110933758978454
77054-11-6,0.6329397985121911,0.367060201487809
80834-73-7,0.0,1.0
80834-70-4,0.0,1.0
720-94-5,0.5332212551339618,0.46677874486603815
6138-79-0,0.24054068933082742,0.7594593106691725
134308-13-7,0.4632524095885685,0.5367475904114316
56461-34-8,0.3681563207114262,0.6318436792885738
58955-82-1,0.27710319737327865,0.7228968026267214
63980-34-7,0.26377118824682794,0.736228811753172
637-60-5,0.0,1.0
622-58-2,1.0,0.0
1631-28-3,0.25866300734862685,0.7413369926513732
99-99-0,0.2403403863845446,0.7596596136154554
26447-14-3,0.7974417185140764,0.20255828148592356
101-94-0,0.6102326219094192,0.3897673780905809
137927-72-1,0.19221085704760366,0.8077891429523963
614-34-6,0.6043363679923336,0.39566363200766647
607-88-5,0.6794315469733131,0.32056845302668685
78-31-9,0.702228059190935,0.2977719408090649
72051-45-7,0.43510108187418334,0.5648989181258165
1424-48-2,0.3376392421115563,0.6623607578884436
70-55-3,0.5565210151122537,0.4434789848877463
78521-39-8,0.6549394492267668,0.34506055077323305
123199-94-0,0.7753738849236762,0.22462611507632377
1156-19-0,0.7262914622234493,0.2737085377765506
21187-98-4,0.727064013554744,0.2729359864452559
1576-35-8,0.6194897760912345,0.3805102239087655
127-65-1,0.3937863461438043,0.6062136538561956
4083-64-1,0.45732664206915863,0.5426733579308414
80-41-1,0.2623379543836124,0.7376620456163875
6837-93-0,0.95369253058722,0.04630746941278004
106-43-4,0.3458470201783199,0.65415297982168
108-89-4,0.0,1.0
569-65-3,0.17460913423317734,0.8253908657668227
72619-36-4,0.23917128100735532,0.7608287189926447
91-62-3,0.25644148297639136,0.7435585170236086
92-48-8,1.0,0.0
98519-19-8,0.0,1.0
1711-06-4,0.627783004076513,0.37221699592348695
108-44-1,0.05857468272046859,0.9414253172795314
85-72-3,0.6039219963837914,0.3960780036162086
63-99-0,0.6262680179529619,0.3737319820470381
621-29-4,0.0,1.0
104683-52-5,0.19142911758571535,0.8085708824142847
80834-68-0,0.0425547254122472,0.9574452745877529
91-99-6,0.49016039864629135,0.5098396013537086
29218-27-7,0.5835504767541105,0.41644952324588946
108-39-4,0.2525639697503367,0.7474360302496633
88599-49-9,1.0,0.0
88599-68-2,1.0,0.0
122277-25-2,1.0,0.0
1596-09-4,0.4681399903135463,0.5318600096864537
57933-19-4,0.2505417693882668,0.7494582306117332
16154-78-2,0.29789194646476125,0.7021080535352389
1147-41-7,0.816682977579108,0.18331702242089207
956317-36-5,0.1569016486705085,0.8430983513294915
122277-24-1,1.0,0.0
53988-10-6,0.18846352942950262,0.8115364705704975
399-77-9,0.0,1.0
1435-71-8,0.5473192395838945,0.45268076041610555
5504-68-7,0.24098664579237528,0.7590133542076247
610-39-9,0.07125942543777654,0.9287405745622236
119-33-5,0.23051539912005028,0.7694846008799497
2445-83-2,0.0,1.0
92-36-4,0.30912244862844956,0.6908775513715505
88-44-8,1.0,0.0
57524-15-9,0.10741953332554366,0.8925804666744563
695-34-1,0.0,1.0
125055-80-3,0.0,1.0
108-99-6,0.0,1.0
1603-41-4,0.0,1.0
53179-13-8,0.23262577487765085,0.7673742251223491
125055-79-0,0.0,1.0
82159-09-9,0.4865595782907316,0.5134404217092685
618-85-9,0.22957091159744958,0.7704290884025504
504-15-4,0.2891825200987025,0.7108174799012975
41621-49-2,0.5172254026602098,0.4827745973397903
182349-12-8,0.15968666860613423,0.8403133313938658
874-66-8,0.27133100555592166,0.7286689944440784
27776-01-8,0.8312207848679205,0.16877921513207955
72239-32-8,0.03265167799967854,0.9673483220003214
898566-17-1,0.6455251933648977,0.35447480663510234
50454-68-7,0.31476012526633973,0.6852398747336602
529-19-1,0.782027770500393,0.21797222949960704
73987-51-6,0.5803894802934518,0.41961051970654817
90-12-0,0.6416906820365034,0.35830931796349663
2853-69-2,0.2910264621011309,0.7089735378988691
7055-03-0,0.44627863753957653,0.5537213624604235
71753-20-3,0.24703527953233909,0.7529647204676609
65871-41-2,0.25672347652646943,0.7432765234735306
71077-34-4,1.0,0.0
95-80-7,0.0,1.0
99-55-8,1.0,0.0
95-79-4,0.0,1.0
136-80-1,0.5230705304234716,0.47692946957652843
93-69-6,0.0,1.0
135-63-7,0.5201143512980615,0.4798856487019386
614-68-6,0.6353818845798506,0.36461811542014944
131-79-3,0.21071818201562767,0.7892818179843724
584-84-9,0.6550212466052493,0.34497875339475076
28005-74-5,0.5925805538619597,0.4074194461380404
4067-01-0,0.3179989785383324,0.6820010214616675
6422-83-9,0.5085808294801831,0.491419170519817
96-98-0,0.45131782351513294,0.5486821764848671
119-32-4,0.0,1.0
121-14-2,0.0,1.0
95-48-7,0.2098168265799699,0.7901831734200302
2835-95-2,0.2380237078544223,0.7619762921455776
6775-25-3,0.2579096817744508,0.7420903182255492
59-47-2,0.38385214885219743,0.6161478511478025
6055-48-7,0.2534036533220698,0.7465963466779303
2210-79-9,0.6590712184563114,0.3409287815436886
55543-68-5,0.43198760622143134,0.5680123937785686
14491-59-9,0.22116185090000132,0.7788381490999987
88599-47-7,1.0,0.0
88599-48-8,1.0,0.0
88-19-7,0.5508935852006057,0.4491064147993942
95-49-8,1.0,0.0
95-73-8,1.0,0.0
7745-91-7,0.06114439165461681,0.9388556083453832
90-33-5,0.21509999348576642,0.7849000065142336
4394-77-8,0.19943624028577447,0.8005637597142254
53083-96-8,0.32691658583554506,0.6730834141644548
2246-44-8,0.13526884520244759,0.8647311547975524
4934-55-8,0.2153145816924535,0.7846854183075465
95-69-2,0.0,1.0
21787-81-5,0.3364313612035295,0.6635686387964705
83-34-1,0.20623282309242635,0.7937671769075736
54935-04-5,0.7736054169982949,0.22639458300170517
24283-57-6,0.45687125281745283,0.5431287471825471
64036-72-2,0.29654966078807127,0.7034503392119287
619-15-8,0.22578444747612553,0.7742155525238745
2581-34-2,0.33674434420393806,0.6632556557960619
89427-10-1,0.0,1.0
83-40-9,0.40655366246895297,0.5934463375310471
74697-60-2,0.8497306427847917,0.15026935721520823
1570-64-5,1.0,0.0
174063-87-7,0.7101219994523715,0.28987800054762836
17514-68-0,0.3938955100992111,0.6061044899007889
1084-65-7,0.5705472779259761,0.4294527220740237
69226-39-7,0.7891590274952867,0.21084097250471323
69226-40-0,0.49599031981847286,0.5040096801815271
130-17-6,1.0,0.0
88599-69-3,1.0,0.0
14863-40-2,0.0,1.0
644-62-2,0.0,1.0
88-51-7,0.974695133281192,0.025304866718808015
7585-41-3,1.0,0.0
89427-05-4,0.0,1.0
89427-04-3,0.0,1.0
1603-40-3,0.03057582114788491,0.9694241788521151
100299-08-9,0.13350985845688917,0.8664901415431108
125055-81-4,0.0,1.0
2312-76-7,0.32623535371905116,0.6737646462809489
481-42-5,0.3645754598135551,0.635424540186445
116288-88-1,0.15787591965913736,0.8421240803408626
616-02-4,0.47636392499473124,0.5236360750052688
30516-87-1,0.8445879835931545,0.15541201640684552
3056-17-5,0.683759846469099,0.316240153530901
626-48-2,0.8025559176214663,0.19744408237853375
56-04-2,0.5719217648215976,0.4280782351784025
20344-15-4,0.04561714264029202,0.9543828573597081
18591-81-6,0.05238619691731272,0.9476138030826873
101708-02-5,0.4792761472611434,0.5207238527388567
101708-01-4,0.5298110282019666,0.47018897179803326
1824-81-3,0.0,1.0
72-80-0,0.4979327903018552,0.5020672096981449
98967-40-9,0.4823303409182907,0.5176696590817094
1453-58-3,0.0634417479632886,0.9365582520367115
822-36-6,0.12934801608110472,0.8706519839188953
641571-11-1,0.21158924182838282,0.7884107581716172
100365-72-8,0.3120855769293833,0.6879144230706167
121552-61-2,0.35511538583822916,0.6448846141617709
1131-18-6,0.10266670020143726,0.8973332997985628
70803-10-0,0.08986127550841497,0.9101387244915851
125055-64-3,0.037170429002442204,0.9628295709975578
125055-63-2,0.0,1.0
125055-61-0,0.0,1.0
125055-65-4,0.12195218695671944,0.8780478130432806
125055-67-6,0.19524632207801723,0.8047536779219827
125055-75-6,0.14847777278850469,0.8515222272114953
122-57-6,0.4966274812102524,0.5033725187897475
32979-83-2,0.4820016523073291,0.5179983476926708
25398-39-4,0.2450256925395047,0.7549743074604953
78-98-8,0.29464478981774095,0.705355210182259
591-12-8,0.5819522295179482,0.4180477704820518
1013-99-6,0.4720611258258583,0.5279388741741416
10004-44-1,0.27400896567906563,0.7259910343209344
25046-79-1,0.8123943456818526,0.1876056543181472
59-63-2,0.23505850532143505,0.7649414946785649
723-46-6,0.7727109671231848,0.2272890328768152
554-14-3,0.35373425157364863,0.6462657484263513
101030-71-1,0.21389931020123307,0.7861006897987669
65489-04-5,0.18567389246992647,0.8143261075300735
21342-85-8,0.5010871865920068,0.49891281340799326
148-01-6,0.3189103839372097,0.6810896160627902
823-40-5,0.0,1.0
35572-78-2,0.0,1.0
87-60-5,0.0,1.0
13710-19-5,0.0,1.0
17737-65-4,0.5716410686725072,0.4283589313274928
606-20-2,0.0,1.0
19406-51-0,0.0,1.0
497-56-3,0.2358273542322088,0.7641726457677912
83-42-1,0.17488028126325994,0.82511971873674
608-25-3,0.29812574860401164,0.7018742513959884
14745-61-0,0.09506220224677302,0.904937797753227
4467-21-4,0.10318469165531932,0.8968153083446807
321-55-1,0.10318469165531932,0.8968153083446807
77605-73-3,0.5672852912142152,0.43271470878578483
89427-03-2,0.0,1.0
89427-23-6,0.03140224563330913,0.9685977543666908
89427-24-7,0.036219930665208226,0.9637800693347919
17788-00-0,0.0,1.0
52603-48-2,0.32965874488539615,0.6703412551146039
89427-21-4,0.0,1.0
89427-36-1,0.0,1.0
89427-40-7,0.051169439274684564,0.9488305607253155
58348-97-3,0.18741080811991812,0.8125891918800818
28782-19-6,0.22793854164667754,0.7720614583533225
89427-31-6,0.0,1.0
63498-62-4,1.0,0.0
4228-99-3,0.0,1.0
75511-25-0,0.5972366194238823,0.4027633805761177
147-61-5,0.5570229550425259,0.4429770449574742
78415-72-2,0.37444002055461906,0.625559979445381
119615-63-3,0.1316562293806132,0.8683437706193868
15878-08-7,0.050703415438401046,0.9492965845615989
520-09-2,0.22164826654168351,0.7783517334583165
6814-58-0,0.15761135716630517,0.8423886428336947
106266-06-2,0.397369292969218,0.6026307070307819
144598-75-4,0.39567159002502245,0.6043284099749775
1003-52-7,0.1159563224957829,0.8840436775042172
5496-04-8,0.20605904288821658,0.7939409571117834
17364-41-9,0.04047173788496255,0.9595282621150374
524-36-7,0.8596420647742503,0.14035793522574977
73855-29-5,0.8594729055083523,0.14052709449164763
58-56-0,0.7948671909811185,0.2051328090188816
876-85-7,0.7239497522186539,0.2760502477813462
13331-81-2,0.8074020006926418,0.19259799930735824
73987-24-3,0.6253461601189532,0.3746538398810468
73908-94-8,0.30369843141303227,0.6963015685869677
82-82-6,0.7605315724145071,0.23946842758549292
73839-78-8,0.7032772073805442,0.29672279261945567
2856-75-9,0.11151684189442047,0.8884831581055795
59035-98-2,0.09976454187007931,0.9002354581299207
7331-25-1,0.488790036747382,0.511209963252618
109293-97-2,0.5690428152200289,0.43095718477997114
39242-73-4,0.2134437324556056,0.7865562675443944
126055-15-0,0.45719647457374113,0.5428035254262589
168152-87-2,0.04069967685684834,0.9593003231431517
63979-28-2,0.6209398952959019,0.3790601047040982
23696-28-8,0.42174214335109517,0.5782578566489049
98-86-2,0.44062913649458846,0.5593708635054114
735-52-4,0.6827323574771679,0.31726764252283207
42018-31-5,0.6245514502912787,0.37544854970872144
968-81-0,0.738098502432855,0.26190149756714504
91040-94-7,0.4950736929988094,0.5049263070011907
99-03-6,0.039631496610464105,0.9603685033895359
121-89-1,0.3837698783910197,0.6162301216089803
53944-40-4,0.44227106956597495,0.5577289304340249
72492-12-7,0.5280374085664087,0.4719625914335913
40187-51-7,0.37058261873536597,0.6294173812646341
110147-48-3,0.2930398152679045,0.7069601847320955
89-84-9,0.21431892143189218,0.7856810785681079
119851-28-4,0.5585718206542079,0.44142817934579215
1122-62-9,0.26198628543781466,0.7380137145621855
25201-35-8,0.518457481872116,0.48154251812788396
24691-76-7,0.32218971455022444,0.6778102854497755
5234-68-4,0.31009124545765826,0.6899087545423417
5259-88-1,0.4535214029962291,0.5464785970037709
24691-80-3,0.2076870628228559,0.7923129371771441
75706-12-6,0.4963119035909453,0.5036880964090547
118-71-8,0.3494917344115159,0.6505082655884841
17334-68-8,0.17458373707787794,0.825416262922122
25506-01-8,0.0,1.0
78484-11-4,0.04473128179704191,0.9552687182029581
60583-65-5,0.8028373676676143,0.1971626323323857
62-55-5,0.22132036806364766,0.7786796319363524
4104-14-7,0.14230874861733195,0.8576912513826681
364-98-7,0.7637919678302486,0.2362080321697514
142-26-7,0.601851911586619,0.39814808841338106
104617-50-7,0.4365419080745075,0.5634580919254925
616-91-1,0.6963643515974399,0.3036356484025601
103-84-4,0.27599040423289917,0.724009595767101
3366-61-8,0.21066261832470082,0.7893373816752991
41506-62-1,0.6119314426094696,0.3880685573905304
103-90-2,0.24544897928706896,0.7545510207129311
121-60-8,0.7233617301872415,0.27663826981275863
5221-42-1,0.2903133939862013,0.7096866060137987
20262-58-2,1.0,0.0
83003-97-8,0.05156457369220563,0.9484354263077943
24733-81-1,0.27966852265900316,0.7203314773409968
13067-19-1,0.2002603215803088,0.7997396784196912
5254-41-1,0.7408812874539056,0.2591187125460945
2519-30-4,1.0,0.0
2621-62-7,0.11050380683888539,0.8894961931611146
38411-17-5,0.4608445749491784,0.5391554250508216
110882-70-7,0.42568490743531257,0.5743150925646875
106309-73-3,0.29064382479839485,0.7093561752016051
5663-71-8,0.28475653299143483,0.7152434670085651
140-40-9,0.29823059195239493,0.7017694080476051
17433-31-7,0.5645229382571477,0.43547706174285233
546-88-3,0.5942448210782251,0.40575517892177493
637-53-6,0.04630394681219016,0.9536960531878098
55661-38-6,0.34559892738748454,0.6544010726125155
13750-62-4,0.30531180668260754,0.6946881933173924
443-48-1,0.45336186433831144,0.5466381356616885
74298-63-8,0.20556966143527555,0.7944303385647244
59467-70-8,0.49046872692346005,0.50953127307654
21721-92-6,0.1027122572860492,0.8972877427139507
1943-27-7,0.4147937500653433,0.5852062499346566
2532-91-4,0.13317725966596686,0.8668227403340332
28911-01-5,0.5302843618145756,0.46971563818542433
41394-05-2,0.245158830108023,0.7548411698919769
19219-99-9,0.19611304975848787,0.8038869502415121
57726-65-5,0.3074394434247709,0.6925605565752292
109543-52-4,0.17954471972424524,0.8204552802757547
144-82-1,0.747691115329218,0.25230888467078194
25953-19-9,0.9619014899865486,0.038098510013451395
65277-42-1,0.37417210793606215,0.6258278920639379
1696-20-4,0.2957138983118451,0.704286101688155
4091-14-9,0.24882680301669893,0.7511731969833012
24963-29-9,0.5895721759477528,0.4104278240522472
507-09-5,0.3664279872002755,0.6335720127997245
50816-18-7,0.747545708367108,0.25245429163289207
20206-80-8,0.792537991471153,0.2074620085288471
21722-83-8,0.9553239017125837,0.044676098287416234
103-45-7,0.9312347543268672,0.06876524567313276
22031-33-0,0.39012934803439175,0.6098706519656082
542-59-6,0.6539756467089389,0.3460243532910611
542-58-5,0.5140986427069394,0.4859013572930606
591-87-7,0.4454941089056364,0.5545058910943637
103-54-8,0.7531539479488311,0.24684605205116897
627-09-8,0.6085827767546098,0.3914172232453902
1001-55-4,0.535460139391783,0.46453986060821695
957-68-6,0.9637532064935418,0.0362467935064583
140-11-4,0.7454346808178556,0.25456531918214453
326-61-4,0.5133053713603081,0.4866946286396919
93793-83-0,0.2337718978266323,0.7662281021733678
1515-76-0,1.0,0.0
622-45-7,0.910216313124043,0.08978368687595693
10519-11-6,0.8637738584199082,0.13622614158009183
83145-58-8,0.7647370003005711,0.23526299969942896
15667-63-7,0.3074954256338765,0.6925045743661236
117568-24-8,0.5011107271560448,0.4988892728439552
13838-02-3,0.7442652786835541,0.2557347213164459
90-17-5,0.501823098037609,0.4981769019623909
21757-82-4,0.4140140062411733,0.5859859937588268
74548-80-4,0.4842902244493324,0.5157097755506674
3061-65-2,0.2474558953495744,0.7525441046504256
13031-41-9,0.48157873796451023,0.5184212620354898
36175-10-7,0.912088053005519,0.08791194699448099
50594-77-9,0.39747106230209583,0.6025289376979043
55981-09-4,0.5709148934805721,0.42908510651942783
50-78-2,0.5431024768429831,0.45689752315701704
22494-27-5,0.3837218088670149,0.6162781911329851
322-79-2,0.4942655177219204,0.5057344822780796
79-21-0,0.5850190435886584,0.41498095641134153
63123-39-7,0.5251011633317213,0.47489883666827865
75-36-5,0.14713925115692048,0.8528607488430795
31570-04-4,1.0,0.0
27676-62-6,0.5413028261361787,0.45869717386382125
23288-49-5,1.0,0.0
68515-88-8,0.6539632519342754,0.3460367480657246
71878-19-8,0.4460660187664804,0.5539339812335197
26741-53-7,0.7191773771666176,0.28082262283338244
85209-91-2,0.8083874256070349,0.19161257439296503
23128-74-7,0.5163306767181306,0.48366932328186935
41484-35-9,0.8449230758236431,0.1550769241763569
118-82-1,0.5785260833563346,0.4214739166436654
6029-54-5,0.22065041203151559,0.7793495879684844
15721-78-5,0.4772516613128663,0.5227483386871337
78-63-7,0.7168619999663702,0.28313800003362977
2212-81-9,0.5372492836676218,0.46275071633237824
732-26-3,0.0,1.0
61260-55-7,0.4804265597893604,0.5195734402106397
76505-58-3,0.3846533494768307,0.6153466505231693
85438-51-3,0.382817015781429,0.617182984218571
73936-91-1,0.5268850068182579,0.47311499318174216
508-02-1,0.7046516835063953,0.2953483164936047
53956-04-0,0.4637624750145095,0.5362375249854904
64019-93-8,0.383227241263256,0.6167727587367439
2655-19-8,0.0,1.0
88-27-7,0.14822403859783737,0.8517759614021626
127245-22-1,0.643682005085294,0.35631799491470584
14078-41-2,0.4901230651059495,0.5098769348940505
87-97-8,0.3827757912467863,0.6172242087532137
15520-11-3,0.9503746522494487,0.0496253477505512
84632-59-7,0.7681951515903114,0.23180484840968865
7128-64-5,0.5581292484814532,0.4418707515185468
43064-33-1,0.8113236397239283,0.1886763602760718
53551-74-9,0.42929519411500927,0.5707048058849907
10537-47-0,0.3270007582707681,0.6729992417292318
69425-13-4,0.35865175247594283,0.6413482475240571
1421-49-4,0.23075103047208692,0.7692489695279131
728-40-5,0.3164632892878927,0.6835367107121073
7078-98-0,0.42958138336193613,0.5704186166380638
96489-71-3,0.6895970080481418,0.3104029919518581
110-05-4,0.5657382107570673,0.43426178924293274
3006-86-8,0.8925424583569412,0.10745754164305883
76858-38-3,0.0,1.0
121-54-0,0.15287764173750293,0.847122358262497
140-66-9,0.1941174469243332,0.8058825530756668
9002-93-1,0.764322579589085,0.2356774204109149
107-45-9,0.27064085650200626,0.7293591434979938
141-59-3,0.8462489382658941,0.15375106173410588
50539-70-3,0.0,1.0
3457-61-2,0.6429441350650317,0.3570558649349684
57910-39-1,0.4163184684042415,0.5836815315957585
98319-26-7,0.37010436751311576,0.6298956324868843
515-03-7,0.47765173983108233,0.5223482601689177
22791-19-1,0.0,1.0
81695-89-8,0.4604315823917385,0.5395684176082616
6320-14-5,0.30726282073076233,0.6927371792692377
53152-21-9,0.04470998450414848,0.9552900154958516
63919-00-6,0.806318657157313,0.19368134284268698
1455-42-1,0.7951332146462894,0.20486678535371053
1568-80-5,0.52478075468662,0.47521924531338006
36768-62-4,0.29868973614950484,0.7013102638504951
826-36-8,0.2495620079480808,0.7504379920519192
2226-96-2,0.29086403613222406,0.7091359638677759
2896-70-0,0.3704985847468522,0.6295014152531478
110-03-2,0.9002646608162697,0.09973533918373031
76505-59-4,0.20165636047431484,0.7983436395256851
78-67-1,0.28379991627346124,0.7162000837265386
64257-84-7,0.573846059963104,0.42615394003689605
83105-70-8,0.7744145921984831,0.22558540780151692
5321-32-4,0.8496849261807033,0.15031507381929657
10081-67-1,0.33243758855169275,0.6675624114483073
70321-86-7,0.47501716409024874,0.5249828359097513
1889-67-4,0.7218418123856414,0.27815818761435873
2778-41-8,1.0,0.0
2778-42-9,1.0,0.0
2997-92-4,0.13929120062142072,0.8607087993785794
474510-57-1,0.5717775034784164,0.4282224965215836
721-26-6,0.7015965279615292,0.29840347203847084
80-43-3,0.6479297017612327,0.3520702982387673
59118-21-7,0.4049929426121229,0.595007057387877
14929-11-4,0.8987376877588814,0.10126231224111862
52508-35-7,0.6407100242575231,0.35928997574247695
6790-58-5,0.7202281051236402,0.2797718948763597
3093-35-4,0.7311519195199757,0.26884808048002434
65323-13-9,0.5740322930720715,0.42596770692792857
3385-03-3,1.0,0.0
67-73-2,0.0,1.0
34014-18-1,0.3214904053345433,0.6785095946654566
39196-18-4,0.0,1.0
24814-29-7,0.3249725648709626,0.6750274351290374
98477-07-7,0.19807103405765478,0.8019289659423452
17578-44-8,0.09462172185820357,0.9053782781417964
64632-00-4,0.1553524938299768,0.8446475061700232
55861-78-4,0.20436663604011834,0.7956333639598817
34205-21-5,0.24187980911858337,0.7581201908814167
4849-32-5,0.2235883603831195,0.7764116396168804
113702-04-8,0.3031705432262699,0.6968294567737301
88678-67-5,0.3598329822141837,0.6401670177858164
83940-41-4,0.4173051973965293,0.5826948026034707
95882-64-7,0.09671333119304525,0.9032866688069547
