CASRN,EPA_knn_ecfp6counts-1,EPA_knn_ecfp6counts-2,EPA_knn_ecfp6counts-3,EPA_knn_ecfp6counts-4
61925-70-0,0.0,0.09807527387797746,0.9019247261220226,0.0
98-53-3,0.0,0.08257725339727791,0.6478526385278986,0.2695701080748234
49763-96-4,0.0,0.34163525779828735,0.6583647422017127,0.0
76738-62-0,0.0,0.31162111194018166,0.5923992205501135,0.09597966750970482
75736-33-3,0.0,0.200728084706618,0.7080377452308139,0.09123417006256818
55179-31-2,0.10799769704283652,0.3350764680987643,0.44452619367137697,0.11239964118702214
13221-27-7,0.0,0.49188215161109605,0.508117848388904,0.0
66346-01-8,0.0,0.24315927794828518,0.6550287391673756,0.10181198288433932
59997-51-2,0.0,0.21527661913285956,0.7847233808671404,0.0
24473-06-1,0.0,0.5198181625413074,0.37328254869066435,0.10689928876802815
13547-70-1,0.0,0.4544470029421704,0.44509629127185435,0.10045670578597517
98-06-6,0.0,0.320360569890394,0.679639430109606,0.0
18127-01-0,0.0,0.22645788468714234,0.6509792742438186,0.12256284106903902
90729-43-4,0.0,0.11216210257312295,0.8878378974268769,0.0
98-73-7,0.0,0.10826915645058234,0.6641889423557186,0.22754190119369916
67610-51-9,0.0,0.0,1.0,0.0
56488-59-6,0.0,0.22904583870720205,0.6640239231364579,0.10693023815634013
3101-60-8,0.0,0.09302967774181445,0.7720261713566441,0.1349441509015414
2312-35-8,0.11759948773396438,0.0,0.6719432504696663,0.21045726179636925
83373-31-3,0.0,0.10576996920945156,0.5769587040815566,0.3172713267089919
3671-67-8,0.5691076186780879,0.43089238132191215,0.0,0.0
16143-18-3,0.11125386502356917,0.31919876371838696,0.35459239577979546,0.21495497547824838
98-29-3,0.11423984806109794,0.5539014435307617,0.33185870840814036,0.0
89427-06-5,1.0,0.0,0.0,0.0
88-18-6,0.0,0.3553351634270325,0.6446648365729676,0.0
107551-67-7,0.0,0.21724440082707486,0.7827555991729251,0.0
109825-47-0,0.217681183331851,0.5466600067302994,0.0,0.23565880993784957
63938-45-4,0.0,0.11541961899273513,0.775195772624611,0.1093846083826539
83-26-1,0.12363044810993422,0.35938899266017255,0.308428918967728,0.2085516402621652
38083-17-9,0.0,0.18797026086086982,0.713977944888434,0.09805179425069628
43121-43-3,0.0,0.2777586848409966,0.6189585687876601,0.10328274637134331
22591-21-5,0.0,0.14876564133780568,0.530153308342796,0.3210810503193983
1492-02-0,0.0,0.0,0.8828729774602322,0.11712702253976771
2522-81-8,0.12389424190014046,0.0,0.664164405466918,0.2119413526329416
107534-96-3,0.0,0.09693228864291553,0.9030677113570844,0.0
75-64-9,0.0,0.20688833335899587,0.5925396236811299,0.20057204295987424
59227-74-6,0.10083048302873185,0.10988987731987765,0.7892796396513905,0.0
4620-70-6,0.10428490245296297,0.0,0.7824914881572366,0.11322360938980057
87787-67-5,0.0,0.11873193115592187,0.21065343706469777,0.6706146317793804
42200-33-9,0.0,0.0,1.0,0.0
27912-14-7,0.0,0.0,0.8817292768640551,0.11827072313594479
51781-21-6,0.0,0.0,0.8776776674205713,0.12232233257942873
23093-74-5,0.0,0.0,0.8933693494644707,0.10663065053552939
38363-40-5,0.10413982191644905,0.10496907200500022,0.7908911060785506,0.0
35108-88-4,0.0,0.0,0.8902396698240984,0.10976033017590166
54247-25-5,0.0,0.0,0.9047237835488559,0.09527621645114415
26921-17-5,0.0,0.0,1.0,0.0
68377-91-3,0.0,0.0,1.0,0.0
18559-94-9,0.11222039159582493,0.29586630578419526,0.5919133026199799,0.0
54240-36-7,0.0,0.2163779884558801,0.7836220115441198,0.0
21898-19-1,0.0,0.20608242136677657,0.7939175786332234,0.0
56776-01-3,0.0,0.34419346385582966,0.6558065361441704,0.0
79645-08-2,0.0,0.1995138076260036,0.8004861923739964,0.0
60559-94-6,0.3264505190289923,0.2581423684468236,0.4154071125241841,0.0
57982-78-2,0.0,0.4183253330206677,0.5816746669793322,0.0
2160-93-2,0.0,0.0,0.544588089967816,0.4554119100321838
112226-61-6,0.0,0.0,0.784585937051252,0.215414062948748
3741-80-8,0.0,0.10553634633127433,0.3283284697263725,0.5661351839423533
75-65-0,0.1216750075337076,0.12384777710721726,0.7544772153590752,0.0
7665-72-7,0.0,0.2217455861775011,0.7782544138224989,0.0
1663-39-4,0.0,0.41601020059363836,0.5839897994063616,0.0
398489-26-4,0.0,0.0,0.350456105577149,0.649543894422851
75-91-2,0.10273473931567781,0.0,0.8972652606843222,0.0
614-45-9,0.0,0.0,0.6898667195827537,0.31013328041724636
75-66-1,0.13893274785192894,0.10998842283329119,0.6572992289864876,0.09377960032829223
4098-71-9,0.0,0.1121914297897901,0.7776615150198986,0.11014705519031125
7027-11-4,0.0,0.11081517958652064,0.7829869395291769,0.10619788088430253
56747-96-7,0.0,0.0,0.6630282521947463,0.3369717478052537
21280-29-5,0.0,0.0,0.43737588539017036,0.5626241146098296
475-20-7,0.0,0.0,0.5583126576560734,0.44168734234392665
1139-30-6,0.0,0.0,0.6682363626148503,0.33176363738514975
1740-15-4,0.0,0.21780277123971573,0.45069072776319014,0.33150650099709417
76-29-9,0.0,0.0,0.6706746799220872,0.32932532007791276
79-93-6,0.0,0.21798986114073135,0.434038860288394,0.34797127857087473
521-11-9,0.0,0.0,0.9104565745138685,0.08954342548613153
58-18-4,0.0,0.0,0.7037991889573395,0.29620081104266055
72-63-9,0.0,0.0,0.8120061909548904,0.1879938090451096
116-06-3,0.8952901222667957,0.10470987773320435,0.0,0.0
1646-87-3,0.8030027108284387,0.10333437562171521,0.0,0.09366291354984617
1646-88-4,0.6879402258251078,0.09965433614912918,0.0,0.212405438025763
16146-62-6,0.5598605362310188,0.4401394637689812,0.0,0.0
4790-92-5,0.7049705807467099,0.29502941925329007,0.0,0.0
117774-38-6,0.0,0.0,0.30436088720174337,0.6956391127982566
16655-82-6,0.4507274837725879,0.549272516227412,0.0,0.0
66637-25-0,1.0,0.0,0.0,0.0
106358-92-3,1.0,0.0,0.0,0.0
16709-30-1,0.5633367245037405,0.4366632754962594,0.0,0.0
59375-53-0,1.0,0.0,0.0,0.0
59375-61-0,1.0,0.0,0.0,0.0
22781-23-3,0.26850547450366025,0.6329032799989222,0.09859124549741737,0.0
59375-67-6,0.8920360381483821,0.10796396185161795,0.0,0.0
106231-36-1,1.0,0.0,0.0,0.0
87767-48-4,0.0,0.34564383566747936,0.6543561643325206,0.0
71108-14-0,0.26880784131976326,0.5865784185504997,0.144613740129737,0.0
1249-84-9,0.0,0.0,0.540348754918429,0.45965124508157107
69784-42-5,0.24840558621948516,0.21484637728353775,0.31828663855994965,0.21846139793702746
122-15-6,0.43230302241444774,0.21473922297233763,0.24685073839999405,0.10610701621322051
4757-55-5,0.0,0.566548445572467,0.433451554427533,0.0
92320-57-5,0.0,0.10216095389603357,0.4635686567389506,0.4342703893650159
54504-70-0,0.0,0.336804523491216,0.5621590132848834,0.1010364632239006
3648-36-0,0.25292381770702604,0.2966398318005663,0.4504363504924076,0.0
75096-86-5,0.4853399417602917,0.5146600582397083,0.0,0.0
28789-80-2,0.6765700975087935,0.32342990249120657,0.0,0.0
123253-01-0,0.35412307392744397,0.4895232593843194,0.07666825843707019,0.07968540825116635
50539-80-5,0.4509710971615837,0.5490289028384162,0.0,0.0
62382-23-4,0.26515764465223096,0.20031300789375334,0.5345293474540156,0.0
32891-29-5,0.0,0.2028187326621384,0.5966707089092724,0.20051055842858914
50539-66-7,0.7190934466897206,0.28090655331027947,0.0,0.0
50802-69-2,0.7159662459169263,0.28403375408307374,0.0,0.0
50673-10-4,0.7993412564793345,0.20065874352066546,0.0,0.0
50673-11-5,0.6237272515444026,0.3762727484555975,0.0,0.0
50539-76-9,0.4940783960935387,0.5059216039064613,0.0,0.0
50673-06-8,0.7037021600694576,0.29629783993054254,0.0,0.0
37430-50-5,0.45125548534067594,0.5487445146593242,0.0,0.0
84-83-3,0.1674813189529439,0.1009557945244444,0.6298814445286831,0.1016814419939285
123172-61-2,0.0,0.0,1.0,0.0
116337-62-3,0.0,0.08114167126434957,0.9188583287356504,0.0
116337-68-9,0.0,0.0,1.0,0.0
134605-64-4,0.0,0.10859071688627697,0.6664866582565762,0.22492262485714687
127-48-0,0.0,0.0,0.7923843464814441,0.207615653518556
71108-21-9,0.5546117205397774,0.44538827946022264,0.0,0.0
22198-93-2,0.0,0.0,0.7998292830205832,0.20017071697941685
123886-70-4,0.0,0.6077825851695214,0.39221741483047856,0.0
123886-68-0,0.0,0.7048525119613311,0.2951474880386689,0.0
123886-69-1,0.0,0.5769676744019757,0.4230323255980243,0.0
111038-47-2,0.0,0.6468794949171859,0.3531205050828141,0.0
15440-46-7,0.0,0.0,0.69880731123122,0.30119268876878014
154825-97-5,0.1173408819982065,0.10963668412728203,0.6678728088518108,0.1051496250227008
123886-65-7,0.0,0.7530087117588378,0.2469912882411622,0.0
57897-49-1,0.0,0.3106993493818483,0.6135999932883818,0.07570065732977001
123886-62-4,0.0,0.315737465999275,0.684262534000725,0.0
31652-69-4,0.10995800226381681,0.11043540415818155,0.4437846579446163,0.3358219356333854
6156-18-9,0.21561677626935852,0.22821880624358273,0.5561644174870587,0.0
1646-75-9,0.0,0.0,0.892678347786668,0.10732165221333202
71868-10-5,0.10772787984295862,0.11683607884249247,0.775436041314549,0.0
25841-41-2,0.09489319804902133,0.0,0.5915466555005243,0.31356014645045427
3680-05-5,0.09083520612195492,0.10868352638450429,0.39198396984675565,0.40849729764678516
25841-38-7,0.2219747741812534,0.1057095383916137,0.4544899837270388,0.21782570370009421
42057-22-7,0.0,0.0,0.2688670040649853,0.7311329959350148
25841-43-4,0.21333455964731515,0.1141935012061161,0.43180945792675807,0.24066248121981076
163000-63-3,0.0,0.10991845903858877,0.43687636423907417,0.45320517672233707
84170-74-1,0.0,0.36393235978081956,0.5404556201967273,0.09561202002245303
17557-23-2,0.08913352327821918,0.14195338834883878,0.6697722834266341,0.09914080494630793
1471-52-9,0.09924879519468413,0.0976745463173234,0.7097556006610197,0.09332105782697261
98519-15-4,0.0,0.0,1.0,0.0
98532-76-4,0.0,0.0,1.0,0.0
98532-77-5,0.0,0.0,1.0,0.0
1755-97-1,0.0,0.342623118759076,0.657376881240924,0.0
23588-51-4,0.09468698202877593,0.21084744493365623,0.4719443413519487,0.2225212316856192
10232-92-5,0.10614411072364115,0.20519303246691756,0.47942306008706714,0.20923979672237408
81-13-0,0.0,0.11399471382783889,0.5437905894492016,0.34221469672295957
81129-83-1,0.0,0.0,0.21701442387026146,0.7829855761297385
6362-80-7,0.0,0.0,1.0,0.0
2654-58-2,0.0,0.35081197951928184,0.6491880204807181,0.0
81777-89-1,0.0,0.24062935040554342,0.6560263113909053,0.10334433820355139
1955-45-9,0.10283971434630773,0.1147631511816878,0.7823971344720044,0.0
131983-72-7,0.0,0.22287694635985775,0.7771230536401421,0.0
10389-72-7,0.11739727794338638,0.11051286483840306,0.7720898572182106,0.0
36981-93-8,0.0,0.228991493783236,0.6585047645203864,0.11250374169637752
51200-87-4,0.10461497448946201,0.11030830141492924,0.7850767240956087,0.0
15214-89-8,0.0,0.10356434349497919,0.5866029803294182,0.3098326761756028
24458-48-8,0.0,0.10466427382425009,0.8953357261757499,0.0
543-39-5,0.0,0.0,0.4260660210199193,0.5739339789800807
103-05-9,0.09331674910534866,0.09614453048331839,0.7143941899280145,0.09614453048331839
100-86-7,0.09345186043673735,0.3040415354382192,0.4698652617337792,0.1326413423912643
1320-94-1,0.10009756552054695,0.2578902381757887,0.6420121963036645,0.0
50539-73-6,0.7272817275585072,0.2727182724414929,0.0,0.0
50539-74-7,0.6508590802285248,0.34914091977147527,0.0,0.0
99599-74-3,0.0,0.07470777811508336,0.8508525201723476,0.07443970171256914
99599-78-7,0.0,0.1498509367608931,0.6957495316207684,0.1543995316183386
558-30-5,0.0,0.09685036578847663,0.9031496342115233,0.0
2978-58-7,0.14083384053938033,0.2565187821869897,0.519591517836449,0.08305585943718088
32889-48-8,0.0,0.2874286597136543,0.532371034800949,0.1802003054853966
115-19-5,0.08822966728732091,0.08729602011955533,0.8244743125931236,0.0
80-04-6,0.0,0.0,0.6578435025256344,0.3421564974743656
564-94-3,0.0,0.10499858380234146,0.6738895426826034,0.22111187351505524
127-91-3,0.0,0.0,0.5694068966378302,0.4305931033621698
101007-06-1,0.0,0.6025550136154776,0.2035041829025592,0.1939408034819632
22431-62-5,0.0,0.2716970999550873,0.4618911148004142,0.26641178524449854
58769-20-3,0.0,0.6488416377152736,0.1756599186616603,0.17549844362306627
52645-53-1,0.0,0.5888852831234327,0.3328822001373554,0.07823251673921199
75867-00-4,0.0,0.32044255707993774,0.26743861043926187,0.4121188324808004
68359-37-5,0.0,0.6765922075895603,0.09146282128476124,0.2319449711256784
80803-92-5,0.0,0.5645922300667762,0.10281348940838476,0.33259428052483914
73611-02-6,0.0,0.10602928346157137,0.7886902227593144,0.1052804937791142
79-92-5,0.0,0.0,0.5625952993963843,0.43740470060361575
128148-93-6,0.10938300259789113,0.22074403739151402,0.6698729600105948,0.0
132-98-9,0.0,0.0,0.5470515961291529,0.45294840387084706
15440-48-9,0.0,0.0,0.5430852111460662,0.4569147888539338
4800-94-6,0.0,0.0,0.2816569216204997,0.7183430783795003
4697-14-7,0.0,0.0,0.4806179505611218,0.5193820494388781
35531-88-5,0.0,0.0,0.19864876955953867,0.8013512304404613
32887-01-7,0.0,0.0,0.2166506289121424,0.7833493710878576
39878-70-1,0.0,0.0,0.20186308401854852,0.7981369159814514
599-64-4,0.0,0.10307740161705974,0.8023494501585086,0.09457314822443154
2444-90-8,0.0,0.0,0.8303508271736014,0.16964917282639863
901-44-0,0.0,0.11683984495490121,0.6784333398159939,0.20472681522910507
13080-86-9,0.0,0.49099070026114283,0.41064491288464444,0.09836438685421259
2089-46-5,0.2223234430085025,0.2200875471501888,0.5575890098413087,0.0
1745-89-7,0.12043281418528717,0.10697235967205626,0.7725948261426566,0.0
79-95-8,0.23231836118100457,0.43081003070497426,0.228154377850672,0.10871723026334916
54-36-4,0.0,0.10128904406009383,0.6918382172710824,0.20687273866882383
826-54-0,0.0,0.21371417235669202,0.786285827643308,0.0
832088-68-3,0.0,0.6574578349071005,0.3425421650928994,0.0
63612-50-0,0.10010539914654339,0.4337703366801104,0.4661242641733462,0.0
6440-58-0,0.0,0.22604614096986647,0.6675018971056675,0.10645196192446593
118-52-5,0.0,0.10239521544772472,0.7048748832489236,0.19272990130335166
126-06-7,0.09378225571531373,0.09550159327015571,0.6114900624506082,0.19922608856392227
16079-88-2,0.08290025254639971,0.2549182759162,0.5754914854342251,0.08668998610317535
7473-98-5,0.10676128794829196,0.0,0.6702897914863762,0.2229489205653317
106797-53-9,0.0,0.0,1.0,0.0
80-15-9,0.0,0.09546355350916193,0.9045364464908381,0.0
116337-60-1,0.0,0.0,1.0,0.0
116337-65-6,0.0,0.0,1.0,0.0
24201-58-9,0.0,0.0,0.8039407944274845,0.1960592055725155
41859-67-0,0.0,0.09674598729616253,0.6943266691364861,0.2089273435673514
3771-19-5,0.11998069465119318,0.0,0.8800193053488068,0.0
42017-89-0,0.0,0.09234369047981189,0.907656309520188,0.0
21550-30-1,0.0,0.12175078214463524,0.6564121816516238,0.22183703620374087
69047-39-8,0.0,0.10519176013823393,0.45098770459610715,0.44382053526565884
72558-82-8,0.0,0.0,0.2516049073894197,0.7483950926105802
63979-37-3,0.0,0.22249471647435234,0.6635710398868392,0.11393424363880855
64118-86-1,0.11259240418336454,0.3306914068197982,0.5567161889968373,0.0
121776-33-8,0.0,0.2224812196392424,0.5525494187772906,0.22496936158346695
63883-18-1,0.08644259652357672,0.580041964870513,0.3335154386059102,0.0
4362-40-7,0.11265480794530028,0.2408231959993634,0.5424289561729196,0.10409303988241662
22791-26-0,0.3405602971439639,0.4748018045362903,0.18463789831974575,0.0
22791-25-9,0.1727307685899761,0.45416020599091916,0.3731090254191048,0.0
53-10-1,0.0,0.1973000439580137,0.6158699508108739,0.18683000523111223
103335-54-2,0.0,0.10496543437303317,0.6784076334275762,0.21662693219939064
159325-45-8,0.0,0.32335771465485286,0.4691452825219292,0.20749700282321792
13647-35-3,0.0,0.21306433642614694,0.6839937525593107,0.10294191101454232
53-43-0,0.0,0.14086856251561117,0.7246225526639372,0.13450888482045167
1099-87-2,0.0,0.11835057117594897,0.6682766248137187,0.2133728040103323
905-30-6,0.0,0.0,0.6032755982058158,0.3967244017941842
2181-04-6,0.0,0.0,0.7969270369086328,0.2030729630913673
434-03-7,0.0,0.0,0.6375838759279258,0.36241612407207424
17230-88-5,0.0,0.0,0.7893833660312293,0.21061663396877078
7004-95-7,0.3454139448343755,0.08041383060166929,0.24290265186044593,0.3312695727035094
6000-74-4,0.0,0.0,0.7617997087078388,0.2382002912921613
976-70-5,0.0,0.0,0.6857196382015001,0.31428036179849994
29069-24-7,0.20235368790728628,0.11225807254675262,0.3229938977032021,0.3623943418427589
20231-45-2,0.0,0.0,0.6865469618590042,0.31345303814099573
20417-82-7,1.0,0.0,0.0,0.0
32385-11-8,0.0,0.0,0.0,1.0
67814-76-0,0.0,0.0,0.0,1.0
20417-84-9,1.0,0.0,0.0,0.0
154619-58-6,0.7375995085119856,0.2204190655704052,0.041981425917609234,0.0
562-09-4,0.0,0.43210131120304696,0.567898688796953,0.0
37106-99-3,0.22261376688420387,0.2223684638074426,0.5550177693083536,0.0
154619-91-7,0.8645379555497615,0.0999958376603955,0.0,0.03546620678984303
154619-64-4,0.9481846999841465,0.039129948445306165,0.012685351570547492,0.0
154619-56-4,0.9143858212670132,0.04455881674349935,0.04105536198948753,0.0
154619-66-6,0.7406873660087546,0.13603606688298223,0.08278928938161464,0.04048727772664853
72150-17-5,0.0,0.3261792878961036,0.6738207121038965,0.0
7195-27-9,0.0,0.16091937241796087,0.31578719239026964,0.5232934351917694
14641-96-4,0.0,0.396327756350037,0.6036722436499631,0.0
28861-00-9,0.0,0.10859197894388208,0.6686609956784925,0.22274702537762553
72-33-3,0.0,0.0,0.3382730143386725,0.6617269856613275
518-20-7,0.3381385120593367,0.3360861265083066,0.32577536143235675,0.0
3032-55-1,0.09091427892876028,0.43751036245145963,0.4715753586197799,0.0
822-48-0,0.10349464467163579,0.10349464467163579,0.7930107106567285,0.0
18516-18-2,0.0,0.0936521040465463,0.45567159245743166,0.45067630349602206
1123-25-7,0.2293391787344803,0.2398888673473418,0.43796718640559973,0.0928047675125782
4767-03-7,0.0,0.0,0.3709946727269373,0.6290053272730626
115-69-5,0.09778905562841836,0.0,0.48066185671953554,0.42154908765204624
3692-18-0,0.20497619178555945,0.21613334599753695,0.5788904622169035,0.0
2018-45-3,0.0,0.11492762533788958,0.3263196955971183,0.5587526790649922
75219-61-3,0.08183100067612019,0.0,0.1870516862306681,0.7311173130932117
105426-99-1,0.0,0.0,0.4495649192281604,0.5504350807718397
75219-46-4,0.1364368616138415,0.07767467403238602,0.1703965049340499,0.6154919594197226
52205-73-9,0.0,0.0,0.48254220091659883,0.5174577990834012
50-27-1,0.0,0.09033959294976364,0.17809486925902665,0.7315655377912097
89786-04-9,0.0,0.0,0.5457937178611609,0.45420628213883896
24645-14-5,0.19602825973845167,0.6048382113174198,0.19913352894412856,0.0
6147-37-1,0.10952121539536842,0.2191867249638482,0.5501902665067561,0.12110179313402719
1899-36-1,0.0,0.31767380051685923,0.46808107835793744,0.21424512112520333
21981-33-9,0.0,0.29830648041950847,0.26839915632316275,0.43329436325732884
3175-23-3,0.0,0.13167053330628847,0.3880363933699724,0.4802930733237391
50471-44-8,0.0,0.0,1.0,0.0
2033-94-5,0.0,0.33940926114831743,0.6605907388516826,0.0
11034-31-4,0.13415574447467526,0.0,0.5488250824663744,0.3170191730589504
82203-23-4,0.0,0.2235138330805879,0.5606797959058395,0.2158063710135726
27955-94-8,0.0,0.0,1.0,0.0
80-06-8,0.0,0.2427590648772819,0.4073287354369633,0.3499121996857548
72420-38-3,0.0,0.22308613353359766,0.6612895543121247,0.11562431215427771
131807-57-3,0.0,0.21393248948674115,0.4553099559851636,0.3307575545280952
127-20-8,0.0,0.19539593760043367,0.4980355248675256,0.3065685375320408
136-25-4,0.22561027593201594,0.24550638610771391,0.30976378132839194,0.21911955663187818
1717-00-6,0.08285289256578046,0.0836897915475047,0.369071973416636,0.4643853424700789
71-55-6,0.0,0.3825199006370243,0.4301546746701679,0.18732542469280777
15208-16-9,0.0,0.0,0.08710627035308799,0.912893729646912
3688-85-5,0.0,0.1039597871743063,0.6586300115929726,0.23741020123272122
1754-58-1,0.0,0.4377910997036517,0.44431798732768035,0.11789091296866795
561-41-1,0.10180947802525117,0.3669389703985206,0.4267375681825181,0.10451398339371017
23135-22-0,0.5578362281974584,0.23710720582068545,0.20505656598185606,0.0
66357-35-5,0.0,0.1085647045352944,0.650854220021831,0.24058107544287458
76963-41-2,0.10420630086526347,0.0,0.5511965697222558,0.3445971294124807
103628-48-4,0.0,0.3427804604471745,0.32947410730226784,0.3277454322505578
23422-53-9,0.5591011264045791,0.23638077001382224,0.2045181035815988,0.0
50335-55-2,0.11195548745725656,0.43539956092671145,0.452644951616032,0.0
3311-54-4,0.0,0.45587792445945874,0.5441220755405414,0.0
23504-07-6,0.1118690081198598,0.6671797792992139,0.22095121258092637,0.0
17289-49-5,0.0,0.45030437054202643,0.5496956294579737,0.0
13256-32-1,0.2406490005352292,0.7593509994647708,0.0,0.0
6884-59-9,0.11866798017705105,0.6689084463295012,0.2124235734934479,0.0
86360-33-0,0.0,0.45679456082595893,0.5432054391740411,0.0
49701-24-8,0.0,0.29315075505245813,0.30668360849869203,0.4001656364488499
1113-02-6,0.42083975537311696,0.4554064565049742,0.12375378812190876,0.0
18278-44-9,0.2438465796025263,0.4477378244833719,0.30841559591410184,0.0
3344-11-4,0.4742470464674853,0.20144470193850084,0.3243082515940139,0.0
18188-17-5,0.10040654134745962,0.8995934586525403,0.0,0.0
54708-68-8,0.0,0.18820087050008916,0.7220700062100812,0.08972912328982967
15037-58-8,0.08355142087074961,0.44732142278752063,0.4691271563417298,0.0
20253-72-9,0.24609318965739083,0.3375246592863981,0.41638215105621107,0.0
16637-86-8,0.0,0.7613780028188252,0.23862199718117474,0.0
16960-40-0,0.10435453179233718,0.0,0.8956454682076629,0.0
1421-68-7,0.11273038136460797,0.36467076050600894,0.2010695421722906,0.32152931595709255
140695-21-2,0.0,0.0,0.4378795240698899,0.56212047593011
1225-55-4,0.0,0.1367713774281942,0.8632286225718058,0.0
10262-69-8,0.0,0.3011246087371597,0.6988753912628404,0.0
60070-44-2,0.0,0.3453016935055373,0.5733671061246116,0.08133120036985111
60763-63-5,0.0,0.2092342765685252,0.5675709717156856,0.22319475171578923
6291-84-5,0.0,0.2507029412222911,0.7492970587777089,0.0
693-05-0,0.24948541037136884,0.10430974115467048,0.6462048484739608,0.0
54910-89-3,0.0,0.5520359563681477,0.44796404363185216,0.0
109-83-1,0.0,0.0,0.8802816044671922,0.1197183955328079
13055-76-0,0.0,0.2029753036521173,0.6979924330302493,0.09903226331763339
61791-42-2,0.0,0.4133282551298233,0.47743604122372113,0.1092357036464555
25756-29-0,0.11446647634617993,0.13299914328447138,0.7525343803693486,0.0
40137-22-2,0.12805470433144925,0.0,0.20813845558176558,0.6638068400867853
14489-75-9,0.0,0.3099781102777871,0.6900218897222129,0.0
10085-81-1,0.0,0.08527596308266834,0.9147240369173317,0.0
123-39-7,0.0,0.44292736119360215,0.4478427098627143,0.1092299289436835
100-60-7,0.0,0.09712333358771387,0.6652445226842639,0.23763214372802224
58-25-3,0.0,0.0,0.8948569490626592,0.10514305093734079
6330-25-2,0.19301164574965757,0.11751090325280078,0.6894774509975418,0.0
100-61-8,0.09883924797132315,0.3727467086937228,0.5284140433349541,0.0
100-15-2,0.10130013644257416,0.36281867101763515,0.4328582648041457,0.10302292773564492
5621-86-3,0.1034958257093304,0.0,0.7945737571607817,0.10193041712988789
54903-59-2,0.0,0.0,0.8119825870295085,0.1880174129704914
123172-46-3,0.0,0.0,1.0,0.0
54903-60-5,0.0,0.10061294060652747,0.8993870593934725,0.0
63365-44-6,0.0,0.3410181753124549,0.5491800936516067,0.10980173103593846
1220-94-6,0.0,0.0,0.3362266973170764,0.6637733026829237
2475-46-9,0.0,0.0,0.17132927593880853,0.8286707240611915
27314-13-2,0.0,0.0,1.0,0.0
60439-52-3,0.10565961423650637,0.3248625398352165,0.5694778459282772,0.0
101155-02-6,0.0,0.3584893339766827,0.5382741313605296,0.10323653466278784
63906-81-0,0.33565247120173974,0.21810145584220347,0.21818131137962674,0.22806476157643016
284462-37-9,0.0,0.4178618448754352,0.5821381551245648,0.0
757251-39-1,0.09293714535260404,0.213244849975042,0.693818004672354,0.0
882167-77-3,0.0,0.22839939503145953,0.7716006049685404,0.0
1674-62-0,0.456256732491717,0.1075383534723339,0.4362049140359491,0.0
598-52-7,0.45770119983529384,0.44439479885495625,0.0979040013097499,0.0
165252-70-0,0.2113945163126641,0.3222589145733188,0.10737005621783034,0.3589765128961867
210880-92-5,0.0,0.3213936821007994,0.5730395327894413,0.1055667851097593
3567-62-2,0.0,0.18934837171319782,0.8106516282868023,0.0
6610-29-3,0.2895022491386465,0.6140366931911108,0.0964610576702427,0.0
1966-58-1,0.0,0.1072653134483733,0.8927346865516268,0.0
1943-79-9,0.11291221395603927,0.0,0.8870877860439608,0.0
13792-20-6,0.0931048517368589,0.1791510593806397,0.6321564435410981,0.09558764534140331
13792-24-0,0.17853171672875331,0.18386919616296996,0.5508950532704745,0.08670403383780223
3282-00-6,0.12660488372951806,0.43338730352779226,0.44000781274268963,0.0
7070-71-5,0.20417793266910664,0.7037388767345384,0.09208319059635488,0.0
6988-21-2,0.2614322740452156,0.648817415153294,0.08975031080149033,0.0
6842-34-8,0.4675504651359936,0.433273795578455,0.09917573928555135,0.0
63-25-2,0.0,0.5654881637728971,0.3092900326210811,0.1252218036060217
5721-72-2,0.10240727515180825,0.6821754041841629,0.21541732066402877,0.0
3279-46-7,0.24194654728822704,0.6390506773068804,0.11900277540489272,0.0
3942-54-9,0.21957412411750565,0.7804258758824943,0.0,0.0
13792-21-7,0.5148605635581448,0.3878412916408884,0.09729814480096678,0.0
22791-23-7,0.3643204774219617,0.4815694449971357,0.15411007758090248,0.0
24031-96-7,0.8982077238334838,0.10179227616651616,0.0,0.0
55391-34-9,0.6702858325142931,0.21458310038155265,0.1151310671041543,0.0
1631-64-7,0.8976273210490491,0.10237267895095087,0.0,0.0
1867-66-9,0.10756413680495049,0.32772003092886837,0.5647158322661813,0.0
7339-53-9,0.35717385608947755,0.31497468067986134,0.2164456282367016,0.1114058349939595
130365-37-6,0.0,0.9411581134917938,0.058841886508206195,0.0
91893-37-7,0.46937697308817056,0.5306230269118295,0.0,0.0
84597-71-7,0.0,0.23888755229130018,0.4327304867159398,0.3283819609927602
63991-43-5,0.0,0.0,0.8959643123034614,0.1040356876965385
51068-60-1,0.0,0.677118718227902,0.10231757381291386,0.220563707959184
8004-87-3,0.0,0.47299220322076035,0.43632413737685893,0.09068365940238074
34544-12-2,0.0,0.3306545460982005,0.6693454539017996,0.0
66952-49-6,0.21913122256046072,0.0,0.5663322249076733,0.21453655253186604
624-83-9,0.1060049579862845,0.33930645256328995,0.5546885894504255,0.0
54266-55-6,0.913525986334944,0.08647401366505598,0.0,0.0
54266-44-3,0.9198262399479624,0.0801737600520375,0.0,0.0
16033-21-9,0.10168945436195888,0.36632840635371544,0.5319821392843256,0.0
40643-39-8,0.0,0.44596852313892155,0.45599298287172674,0.09803849398935176
40843-82-1,0.09795398634766231,0.7203629780729706,0.18168303557936716,0.0
40643-36-5,0.10762911776529675,0.4872366208008241,0.4051342614338791,0.0
152-16-9,0.611107004173709,0.19444649791314544,0.19444649791314544,0.0
