CASRN,LD50_knn_maccs
122-10-1,-0.6687697718269899
1795-58-0,-0.059369153125577216
3700-89-8,0.23487076429537213
76541-72-5,-0.1554832756091831
690-49-3,0.08307924512835212
3383-96-8,-0.7475443037264483
3356-57-8,-0.2851370028369476
1174-83-0,-0.8064327125584448
2782-70-9,-0.3338019724153046
5930-71-2,-0.3970191840178376
37894-46-5,1.117457132014262
1067-53-4,1.0988444619814495
53808-87-0,0.40175549169161334
58306-30-2,0.7558577741736707
919-76-6,-0.7004750149491588
751-73-5,-0.09608039573314156
35543-24-9,0.004093023956676126
41716-93-2,0.34170197115414863
26328-04-1,0.5347167439882242
82697-76-5,0.6883299318635525
635-41-6,0.39244802492017344
35619-65-9,0.2688092099667717
5914-66-9,0.40360045522670207
1532-12-3,0.28498924363628114
102324-40-3,0.0723062052459713
101477-54-7,0.06305137528337963
2778-04-3,-0.21118749763887498
15037-64-6,-0.19287456016508456
3581-11-1,-0.23612872309260216
950-37-8,-0.9646347747489047
2487-90-3,0.5293343417638889
1760-24-3,0.659399390290315
15396-00-6,0.47199214500076103
2996-92-1,0.4580644693944262
121-45-9,0.4423725521913163
512-56-1,-0.11226946523161611
3069-29-2,0.7610724696944189
17865-32-6,1.1167142689581302
3027-21-2,0.754085376510733
2587-90-8,-0.9929491058936529
4752-35-6,-0.8739368306999274
54473-43-7,-0.23410399630497464
3254-63-5,-0.5006699167794584
3070-16-4,-0.3639928390753587
152-20-5,-0.26830578994450105
2953-29-9,-0.29916901241554233
6504-77-4,0.53782819518036
110-71-4,1.3663736687061054
111-96-6,1.41568826535819
143-24-8,1.505056990447709
71850-03-8,1.4876906778533145
10232-93-6,1.2227177218327527
117-82-8,1.3740078146555095
3753-18-2,1.2853340520593513
109-87-5,1.4376575964356535
34758-84-4,0.25402192957646885
1125-88-8,1.1746532974962676
20627-73-0,0.7630291457627005
81098-60-4,-0.18379624413451787
77402-03-0,0.6618558921718114
1830-54-2,1.4442272789193777
108-59-8,1.3101632259718479
111753-73-2,0.6049384367236261
78967-07-4,0.639771412137499
101-70-2,0.8828649985257694
150-78-7,1.1329810804917084
27318-87-2,0.8611303226358762
89-39-4,0.8844943446342335
2735-04-8,0.8434784561070691
5355-16-8,0.36490841087909953
7306-46-9,1.0174842577617338
110488-70-5,0.6831554077221754
119-90-4,0.4671075240004439
89427-14-5,-0.8892664070814471
2586-57-4,1.1473480283833626
458-37-7,0.9191990258998263
91-10-1,1.1388102917459733
23158-25-0,0.30261685515629455
70024-40-7,0.5762627026879122
19237-84-4,0.6569738015333529
64951-27-5,0.6589887517737674
357-57-3,-0.15787816918148362
89427-13-4,-0.7844971354907885
6294-52-6,0.5951452113199591
40553-78-4,0.39765375860125474
31848-02-9,0.4348838176804381
13223-43-3,0.645592339387108
138786-67-1,-0.22668115470501685
606-45-1,0.9461068723312089
94-60-0,1.056121464670848
133-47-1,0.9330032984075053
56141-00-5,0.48766944034713433
89427-46-3,-0.8969072674215953
4336-19-0,0.8529930553324131
1459-93-4,1.1220224304572453
13290-96-5,0.6363463376880182
131-11-3,1.3007662843481145
173584-44-6,0.6305187842844745
96753-93-4,0.4336829651000679
616-38-6,0.7630767366724366
4525-33-1,1.425875622258335
6843-66-9,1.0240893591940683
20120-33-6,-0.0729486091416171
52-68-6,-0.2730413157010427
74940-61-7,0.0063091933297436615
37565-85-8,-0.005852711320147539
813-84-3,-0.23000247617813865
17321-47-0,-0.7369161441622684
597-25-1,0.5649255594766227
42136-28-7,0.05289311035414193
950-35-6,-1.1870310678582212
2255-15-4,-0.21462874022969827
2274-67-1,1.0581307862508276
2274-69-3,-0.531503808018708
13104-21-7,-0.22611010590846392
23560-59-0,-0.07845452449160804
52899-13-5,-0.06196239864211866
5598-52-7,-0.1291745331039288
64050-54-0,-0.8248151770731471
1886-01-7,-0.7051887266391327
3735-33-9,-0.9703994248878273
3820-53-9,-0.7795498644179056
3309-87-3,-0.14740631052698885
50915-31-6,-0.04442269928080185
298-00-0,-0.8682171116051098
363-97-3,-0.38896100142586004
5826-76-6,-0.21211952288388042
500-28-7,0.3537910800732665
50590-01-7,-0.0188697812573179
63981-11-3,0.31298570700719713
2104-96-3,-0.15349970464070434
18181-70-9,0.12491494159754661
5598-13-0,0.11482776686486919
756-80-9,-0.2996129879730338
32357-99-6,-0.5734668592303049
3692-87-3,-0.5109144332034216
42565-17-3,-0.6273270061974797
78-57-9,0.3236505120412675
144-41-2,0.0344721703791191
1113-01-5,0.37116669051654316
58995-44-1,-0.9607744260427512
22439-39-0,-1.003847677578198
51356-18-4,-0.530460879820288
51442-09-2,-1.003847677578198
86-50-0,-0.4833908896402314
18722-80-0,-0.4904063954930488
64050-59-5,-0.7679328792700678
64050-57-3,-0.2007336296048051
3735-23-7,-1.384120341773882
6436-04-0,-0.13919954329205128
41219-30-1,-0.3386021328990806
10312-19-3,-0.9242326190122037
63716-52-9,-0.25597801825693023
5114-31-8,-0.16278810999486767
2524-03-0,0.05654373805946707
2667-49-4,-0.06163741332211437
22243-91-0,-0.9261144168137047
2984-68-1,-0.3395877558621472
22608-53-3,-0.5198966449192348
77173-43-4,-0.34396133736518714
10265-92-6,0.18520061286182166
29809-48-1,-0.6705008669437108
54473-30-2,0.17625491868843088
54473-41-5,-0.14090511412061343
41495-66-3,0.40379937167024266
87359-33-9,0.595317629493084
66-27-3,-0.4608827439534736
5332-73-0,0.9799375870872299
1589-49-7,1.4453603629510676
110-67-8,1.581443001720585
54778-70-0,0.1331902443509755
4634-47-3,-1.001462332796247
109-86-4,1.3458686234746466
111-77-3,1.307043688017479
112-35-6,1.1422557272016762
1663-35-0,1.2881757315929847
3459-20-9,0.9708406107459824
339-44-6,0.9337619625501828
3121-61-7,1.2912398588128622
35702-75-1,1.0802348314534724
13551-87-6,0.8501745846767547
625-45-6,1.2184998654540329
4484-61-1,1.0091429734836466
107-30-2,1.0285123565134877
107-25-5,0.9457255430427144
107-31-3,1.3831482341246535
1328-90-1,-0.2547264599016697
86803-90-9,1.2222300111487856
36061-95-7,0.4767691628926002
58994-96-0,-0.14341354391458228
9000-38-8,1.1310491475881996
111-81-9,0.9866638446708647
2935-90-2,1.184528739801274
3395-91-3,0.3388114107968477
14352-61-5,1.2407348480851095
101-41-7,1.165123879868357
2876-78-0,1.1640675618869196
65463-19-6,0.8189951801217735
1929-87-9,1.0199834791733937
453-18-9,0.5637223845887587
100-66-3,0.9162687208818203
140-67-0,1.1682929694215667
60045-41-2,0.5770535030177293
123-11-5,1.1054680540856083
130198-05-9,0.4752416327308519
53036-61-6,0.5078419610917658
157173-60-9,-0.00407949721648001
5863-35-4,0.1419554416641992
611-94-9,1.1207903579183713
58955-83-2,0.5293483153296139
72432-10-1,0.6587565699800552
12771-68-5,0.9148766172078895
104-94-9,0.7613244492194063
332-35-4,-0.05297272416107566
20172-02-5,0.7235526082690348
100-17-4,0.28436301829997956
150-76-5,0.9997490505659508
1078-19-9,1.2214892667766204
1847-63-8,0.03306560677541107
150-19-6,1.1030817046628731
28534-37-4,1.0490340511283538
64037-14-5,0.5818959259071607
96-96-8,0.9030545325556206
131-57-7,1.1181273248328656
531-59-9,0.8575600379505403
13244-33-2,1.4241571685678776
63638-90-4,0.2807396291207471
18179-67-4,0.9165364030571564
61361-61-3,-0.23013235881395974
56538-01-3,-0.6334989649529049
61361-58-8,-0.5259356422500661
66839-98-3,-0.5215240492373857
17854-59-0,-0.14841007921223348
64380-46-7,0.9885859839907907
135-02-4,1.1294379074870953
80834-78-2,0.11398331733642472
80834-75-9,0.11616841425741488
3562-99-0,0.6980068718926775
313-67-7,0.7233423458207183
108828-56-4,0.956427616230128
32828-81-2,0.7993391795436892
3641-50-7,1.0697158475955482
90-04-0,0.640667767717527
99-59-2,1.020425981230909
55232-80-9,0.5199830601136337
80834-64-6,0.11049597947068471
76487-32-6,0.28166954788124643
21580-07-4,0.3853386976933282
80834-66-8,0.13715841839543336
91-23-6,0.9869977457753958
537-73-5,1.0204485381716701
93-14-1,0.8127892854286871
70-07-5,-0.13005515457110753
21492-45-5,-0.0723588910208981
7217-59-6,1.1485346348867898
5345-54-0,0.864070173503596
4920-79-0,-0.048795752411586
4698-11-7,0.8962920150147196
57645-49-5,0.09597402046507705
5307-02-8,0.8915987426724014
32861-85-1,0.8635455003308258
97-53-0,0.9762149847806951
19272-90-3,1.0131498535856664
121-33-5,1.1112051208283722
92-61-5,0.5886710943394734
73698-58-5,0.8443823340631765
10031-96-6,1.0846219431246706
73698-63-2,0.9063858231531684
4065-45-6,0.7799252801128835
1162-65-8,0.4875750737449123
10048-13-2,0.3376061566556037
2872-48-2,0.8300184499883979
607-91-0,0.6825678551983866
73698-64-3,0.6950438459563552
219715-34-1,0.6524176562660257
114834-06-9,0.45786500073967945
80-35-3,1.0464610966420174
30578-37-1,0.8177478983155323
96-33-3,1.121451658577236
14437-17-3,0.8852658396209407
144077-07-6,0.45934467602379936
2307-49-5,0.9257498804279806
89427-02-1,-0.9826700204290769
57057-83-7,0.8097197006677949
2539-17-5,1.1172844995746236
298-81-7,0.35073196724594
89427-39-4,-1.2662088660049258
2438-88-2,0.7986908453085417
219715-41-0,0.6409813563264526
137-05-3,0.7177996946672655
80-63-7,0.9543177038806602
93-58-3,1.2484444689856815
134-20-3,0.9589708761706556
42576-02-3,1.1481375647045924
6307-82-0,0.9078581585174049
611-13-2,0.7780192130087598
15206-55-0,1.1590510539986756
360-53-2,1.4101227199453938
2536-31-4,0.5385041042465957
29427-58-5,1.1485073670228276
142469-14-5,0.9126335581625619
176972-62-6,0.49652548788591166
1918-18-9,0.506831367394587
31431-39-7,0.3672822392385825
28559-00-4,0.7217764637169573
6804-07-5,0.6573777009418487
13589-15-6,0.24090355177081632
79-22-1,1.1073183012614394
25991-93-9,0.7547133382598264
425-87-6,1.3389080567590808
76-38-0,1.5383587426883838
139886-03-6,0.20292695869126953
88283-41-4,0.7152950081006121
55268-75-2,-0.013696254444364028
598-58-3,0.7178363650124783
21609-90-5,0.00912850188177104
2591-66-4,-0.35297834266896627
3811-49-2,-0.42138825461782436
2523-94-6,0.2742036381235053
10497-05-9,0.4187758762540059
556-67-2,0.5760690485375228
999-97-3,0.5304058159361374
1000-70-0,0.5536585151785698
1009-93-4,0.4979717113083412
5683-30-7,1.3208865253877504
2345-38-2,1.3465424058250237
2374-14-3,0.5595333687713259
42959-18-2,1.124727335890287
75-78-5,0.6943300094446967
85509-19-9,0.5159801003072969
675-62-7,0.7311314060329553
75-79-6,0.8108963144894494
676-83-5,0.7876289299233883
1787-44-6,0.8214387936415906
35691-25-9,-0.6830296788444435
1511-67-7,-0.43601418228407696
7526-26-3,0.6633990885679376
3954-73-2,-0.7497658631107565
740-20-5,-0.5299616808767044
2665-30-7,-1.1353999327668765
5188-07-8,0.7397145385547129
816-80-8,-0.08222960775324535
624-92-0,0.7297503641983869
3268-49-3,1.35173046823861
17773-41-0,0.9744367960436022
63-68-3,1.2024974987112937
583-91-5,1.2199686384288015
59021-03-3,0.6276182031794075
100-68-5,0.6772883637568995
123-09-1,0.9000799244210144
7143-67-1,0.48585502488414634
14527-26-5,0.13222328613224044
67-68-5,0.7405669887177899
934-73-6,0.3880819352378213
473-51-8,-0.38080038224106033
2990-21-8,-0.5054280836397368
3112-85-4,0.8312709344238098
3570-98-7,0.5130703295833514
1222-57-7,0.10450196309136414
14763-60-1,0.41112904172024894
19016-29-6,-0.5920118186666368
14008-44-7,0.28769534078065095
13244-35-4,1.0405608272956943
2700-89-2,0.08480883823295782
27603-25-4,0.4435051582274912
51803-78-2,0.26940015793457167
113296-13-2,0.6109384153801274
22729-75-5,0.8214697426000999
3687-13-6,0.20978590564879812
53639-82-0,0.2547524066150492
558-25-8,0.06974384944581172
74-88-4,0.608694753062074
1025-15-6,0.44407802150001724
2694-54-4,0.4255064371326895
101-37-1,1.036045844316424
102-84-1,0.3350576756244493
3524-68-3,0.7392132926225284
72782-44-6,0.3693857754563515
99-67-2,0.7294690352641641
124-02-7,0.5548994209538993
37764-25-3,0.4824530151782705
16338-97-9,0.19683176863760776
6294-79-7,0.5854490260425883
15180-03-7,0.15123601880213794
557-40-4,0.7354583177672105
131-17-9,0.8612553360511074
142-22-3,0.3849664957150562
2179-57-9,0.40838305270221387
3917-15-5,0.39278408528177233
106-99-0,0.2637823692480301
110-26-9,0.935733833983062
13048-33-4,0.4499858022398088
1070-70-8,0.40554338782016464
17831-71-9,0.1769910587631866
1680-21-3,0.2483527164086271
4074-88-8,0.3582576994439388
52408-42-1,0.9192314672295229
4074-90-2,0.5196286547535132
627-51-0,0.9399566663588756
26750-50-5,0.023050577883276316
77-77-0,-0.12264159837186742
126-99-8,0.38109830795965416
112-38-9,1.2139404129334965
591-80-0,1.2958874070045947
39716-58-0,0.5186365573784665
4255-24-7,0.6964497215208727
300-57-2,1.1717472953464771
302-34-1,-0.03752058379566376
10017-11-5,0.5888904064084395
109-57-9,0.006082366907276022
19876-05-2,0.7435261157793454
13973-71-2,0.40949023552241925
25646-22-4,-0.25021346265146505
25646-24-6,-0.4264653613515413
57-06-7,0.4494783174794719
5834-97-9,0.7696542264106803
152-02-3,0.17514111843828073
57-29-4,0.20060176449494735
107-18-6,0.5598695295453663
111-45-5,1.4231235178031751
106-92-3,0.7811707603626913
1838-59-1,0.8965181311862753
35554-44-0,0.6042186837805467
2705-87-5,0.6935439950725545
13361-32-5,0.6062539154964629
4728-82-9,0.4742576910641554
1797-74-6,1.0260499483168326
14520-53-7,0.9826271242267247
63887-17-2,0.8026359713782986
22131-79-9,0.48827050998358423
1866-31-5,1.0569676427576375
27605-76-1,0.5395823299829463
2937-50-0,0.5019093958402342
3571-74-2,-0.031982841640521766
64057-58-5,0.6147267987122012
106-95-6,0.14998050698857257
556-56-9,0.4940058357692466
107-02-8,1.1297339354793008
107-13-1,0.7702205409671343
100-40-3,1.2615538253166974
3048-64-4,1.1062538685037644
60643-86-9,1.2253040873112062
27451-36-1,0.5410281887017399
5809-59-6,0.07855514241357944
3984-22-3,1.207236345837992
100-42-5,1.4085212722124596
2653-39-6,0.9364618808765335
2039-85-2,1.0123877338376592
2039-87-4,0.7406027256684368
100-69-6,0.7672687811594148
32630-50-5,0.38464814216855253
2852-07-5,0.3412704933395205
79-06-1,1.213666053477551
924-42-5,0.753723415085567
2210-24-4,0.8870398091223404
34443-04-4,0.7984666761426134
106-71-8,0.5935241434875597
13641-96-8,0.5201962830183147
84732-27-4,0.7235368525873581
2206-89-5,0.09949727807453372
106-90-1,0.9296489784827422
593-67-9,0.7201602746230039
13162-05-5,0.9738322066003503
929-37-3,1.6762837705087417
16801-19-7,0.7805074216041854
110-75-8,0.08052967017791783
692-45-5,0.9506459583257416
769-78-8,1.1677302286356102
115-98-0,-0.01814661900515534
75-01-4,0.715797762009704
593-60-2,0.3064991906377189
78-88-6,0.4037527834115666
77174-66-4,0.37400536037449045
35326-33-1,0.9621693226889206
96250-37-2,0.4106272428577056
921-09-5,0.2759993725643693
75-35-4,0.3412704933395205
50-00-0,0.32315858085681237
30699-99-1,0.9865711674644447
2396-63-6,0.8042644046351652
6900-06-7,0.41557738167644825
76379-66-3,0.776600036482118
52465-42-6,0.6812994461565869
107-19-7,0.7387698800573501
139886-21-8,0.17211788562680494
624-65-7,0.4793604904254908
74782-23-3,0.9689567969066254
471-25-0,1.0917917409808824
126-52-3,0.8178019048194229
93105-81-8,0.32715786889980186
4035-89-6,0.7480168361374371
13516-27-3,0.7662718203908083
58-32-2,0.5074346477866747
123-69-3,1.0639888507710225
6724-53-4,0.46682327439938265
97755-90-3,0.015746752144244282
1532-06-5,0.6330267172723687
16069-36-6,0.9400774593983597
947-04-6,1.0377365515729498
143-23-7,0.7147746828687761
965-40-2,1.281830577898043
52-49-3,0.21262640855032824
1169-26-2,0.42260108876555125
3365-99-9,0.07355202314934828
27014-42-2,1.5772901335785636
3386-18-3,2.0541212540723404
1212-29-9,0.05347351876302874
4979-32-2,0.6713151699625874
84-61-7,1.1017572957025625
129273-38-7,0.3849803302325326
98043-60-8,0.36908897556403264
87691-92-7,0.16796382962975173
64-60-8,0.4062323960231864
37027-56-8,1.1155146722121239
956-90-1,0.24426547666945317
10310-38-0,0.32700947806492897
135991-95-6,0.6054154591328019
90-42-6,1.145694533151633
4471-27-6,0.8238851422699708
925-83-7,1.195900968666293
111-20-6,1.640519575904736
1120-10-1,1.2112236578015447
1561-48-4,0.4937228303702114
7300-34-7,0.7939213216784884
55-65-2,0.5340131140587119
38357-93-6,0.31365207929123706
20917-50-4,0.6356525418247674
90-39-1,0.3320779819093234
112457-95-1,0.2248632625092507
1532-14-5,0.6186080600476673
91-17-8,1.287673906379512
142852-51-5,0.3179394875751754
2164-08-1,0.6692611168403745
70907-61-8,0.21008163232350732
6837-24-7,0.8436057199425608
13071-27-7,0.8107210845160118
4500-29-2,1.1972900522654875
3194-36-3,0.5394675569410305
4246-51-9,0.8656878290010265
91893-36-6,-0.17611267999492095
52-46-0,-0.3213322693987127
60563-10-2,0.47617988234490843
6056-11-7,0.2621018396001666
2615-15-8,2.0022698719967007
17455-13-9,0.8062736192016768
26248-87-3,0.212327263495375
110-82-7,1.279822572179919
629-40-3,0.43081586451704906
75224-39-4,0.3950115026883743
28998-48-3,-0.17232840690587448
1572-55-0,0.80982523657438
72239-35-1,-0.0183031421590325
32808-51-8,0.14785542778339603
10018-78-7,1.2985104879544456
4323-43-7,0.5449410159838806
42839-36-1,0.3971225084290767
2842-38-8,1.1367298953328908
13010-47-4,0.09557623273474361
80834-52-2,0.10938430130730696
80834-50-0,0.16790902201281718
929-17-9,1.2464587186318343
80834-79-3,0.10946058865639338
49830-98-0,0.5334122768710682
821-57-8,1.2879800790714988
4067-16-7,0.8861323160075283
10563-26-5,0.84564282573591
124-09-4,0.642005005574493
111-49-9,0.9042958195525582
55-56-1,0.12492585481344057
822-06-0,0.5859749758855911
315-72-0,0.7142620017241559
19824-89-6,0.35230199317752875
132449-89-9,0.2473066273459068
22089-22-1,-0.11924116279416136
14984-68-0,0.24102539917964147
4544-15-4,0.04255727101160342
4856-87-5,0.5526961077609033
100482-70-0,-0.7634407976287046
629-11-8,2.0861486165864203
33100-27-5,0.2980325639046289
2163-00-0,0.257576299695466
287-92-3,1.200604141325663
6483-15-4,0.33799233603257606
80834-72-6,0.10967168584311922
80834-58-8,0.1142836598862498
2413-38-9,0.4451970113145334
633-59-0,0.3432772602360535
2432-74-8,0.7461000645580981
37872-62-1,0.5446402303263318
5124-30-1,1.0108128712416948
24771-52-6,1.5784638240623683
4430-31-3,1.1459473265441966
2062-78-4,0.5478170935124093
33433-85-1,0.3600586735563664
57648-21-2,0.4426582598917655
19668-15-6,-0.0051019929784731485
2127-01-7,0.8470277283597143
940-69-2,0.5820524338340397
62-46-4,0.9432045972201843
84-04-8,0.20439092117454571
57808-66-9,0.4332832936121341
62987-05-7,0.7431203764805043
59330-98-2,0.9325267329344182
131-89-5,-0.37635670398542104
98-89-5,1.2610985329436457
49665-58-9,0.6588007674866977
95-33-0,0.7597817052282925
139-05-9,1.1496776695146367
2211-66-7,1.0667117977196474
3173-53-3,0.9679536880517872
963-03-1,0.8666644164955647
108-93-0,0.9752622371549308
25485-88-5,1.0319504500390186
1124-54-5,0.3856410649499022
17796-82-6,0.4936877085161304
2438-38-2,0.9125220776697116
26864-56-2,-0.08393225865945039
63918-29-6,0.6473466901871479
2055-44-9,0.3416223136704211
688-78-8,0.01647275874977612
892-01-3,0.527011499135683
80834-48-6,0.11372302366046713
80834-54-4,0.10372880395823608
3715-90-0,0.3635643549046574
305-03-3,0.7766225846511043
111-16-0,1.8517193230773583
7009-49-6,1.5352852376116273
52-86-8,-0.0775674274683683
17230-87-4,-0.12133395716487695
2354-61-2,0.17418739368293792
1649-18-9,0.18386059523131204
6115-97-5,0.34356035062213397
66839-99-4,-0.36785517023287206
54-95-5,0.5716137870421912
502-44-3,0.698268234417142
63451-45-6,0.2229743739049798
2409-19-0,0.6784323555689832
83335-32-4,0.37780565009128186
931-97-5,1.052722605005207
123-00-2,0.9605251702476132
70476-82-3,0.6748306424930142
108552-93-8,0.5506159099293598
6055-19-2,-0.10310833186468749
3778-73-2,-0.1580042192725796
60607-34-3,0.6126845298849335
525-26-8,0.32508249343211126
16470-24-9,1.119697598615092
6425-08-7,0.5693897578188085
16090-02-1,0.9722203674426197
103-34-4,1.0097042456322458
16131-53-6,1.0475791206398362
32226-69-0,0.28476769238329663
94-62-2,0.39547686866310944
38304-91-5,0.1670662869119048
14052-74-5,0.6873346802896507
631-41-4,1.22821801710034
101670-73-9,-0.3761599959344293
5343-92-0,1.4045919687487778
36366-93-5,1.3750254038525536
294-93-9,0.599053297493188
14187-32-7,0.6078808173226927
14663-71-9,-0.9684665407221528
4904-61-4,1.184681820660607
61788-32-7,1.176563806741927
110-83-8,1.3862418592490022
80834-60-2,0.10241951503189417
80834-55-5,0.10241951503189417
548-73-2,0.3744583122660152
709-08-0,1.0532894137955582
5264-33-5,1.2652786164983714
65216-94-6,0.6734243946501335
27724-96-5,1.184938362368325
16590-41-3,0.10703462670060548
61361-38-4,0.29885751769927316
2425-79-8,0.7191444892061747
742-20-1,0.8248234209508197
27114-11-0,0.19755184731187656
26844-12-2,0.06215885014350787
5766-48-3,0.02716216671321503
106-69-4,1.8123780568155892
85-42-7,1.163244436579493
63716-34-7,0.4131138047479577
20757-80-6,1.582541593255603
19843-73-3,0.6697761814146377
522-48-5,0.45668746397099597
2312-73-4,0.43895030929797524
21491-20-3,0.3315314619304814
34920-64-4,0.6993657832846534
66364-74-7,0.223544554675262
51773-92-3,0.27510559578754523
76487-48-4,0.15881067881092897
71-78-3,0.30591439032357925
102071-30-7,0.2082049274436421
40507-80-0,0.15274114621748994
1163-36-6,0.6380583837671039
74789-64-3,0.6347132666691483
10193-95-0,0.32337395082689524
942-01-8,0.5200539351600542
64057-91-6,0.4724281059617961
1079-26-1,0.3789485808923493
63979-41-9,0.5683638557001088
321-64-2,0.3970443756176538
4726-93-6,0.8954499234724438
23205-23-4,0.1984530558587383
32527-55-2,0.052533366589474405
3445-11-2,1.0195682663019856
28782-42-5,0.1994488835032904
52-52-8,1.4944832315519145
107-72-2,0.5303615546257635
4097-89-6,1.0008457185839266
110-60-1,0.6506086684063573
1965-29-3,1.4594494709334345
140-31-8,0.8945497520399801
20537-88-6,0.9190146475226054
2038-03-1,0.859887285060959
505-66-8,0.7194667029526052
123-75-1,0.2762979663764577
77162-70-0,-0.3464465013149503
36350-95-5,0.9525319269085956
94011-82-2,0.6762715337181058
71320-77-9,0.17750772225486702
4719-04-4,1.098132814840749
51-18-3,0.38639368021302795
545-55-1,-0.18907904476868295
52-24-4,-0.29723959966238084
4415-51-4,0.24407555705382825
102-71-6,0.8560134078535524
622-40-2,0.9274883450909074
5928-69-8,0.5912261985594035
1798-49-8,0.5643173888530297
86827-84-1,0.2598327718392047
555-77-1,-0.18869978019223949
55837-27-9,1.0207811089347756
14052-77-8,0.69506181138719
40575-34-6,0.1224478813279142
631-27-6,0.6765924306362727
930-55-2,0.42227670164471254
112-27-6,2.0025369533778954
111-22-8,0.5623038286377171
112-26-5,0.6420550843326427
10138-79-1,0.5165262905390737
140-08-9,0.21783566541972404
115-96-8,0.6607844867401681
10235-09-3,-0.36989417772426264
109-99-9,1.0926683957139578
126-33-0,0.5212709777597917
1820-50-4,0.7172215692087202
111-30-8,1.0382258266849913
1339119-15-1,1.305372808427888
141-31-1,1.4473732863684354
30484-77-6,0.3953304598823418
4425-97-2,0.7125031684349665
111-94-4,1.0126147038961764
1656-48-0,1.2935024122592524
111-97-7,0.3765292340391204
59894-87-0,0.21904914754073226
1071-27-8,1.0258965687188473
2386-87-0,0.8810593844656064
2579-20-6,0.5712358068525019
2549-93-1,0.7914426094018815
10347-54-3,0.8672304445161293
13909-13-2,0.37782413493000483
78718-52-2,0.8587011118496168
195252-21-2,0.3069110557894596
195252-40-5,0.44612808169358387
29216-28-2,0.30603129080831015
3385-21-5,0.5320135644734898
1076-97-7,1.494488324189316
78945-53-6,0.43868087730486044
13560-89-9,-0.550129249204692
6522-21-0,0.911971572174822
195252-29-0,0.32558767219046014
23239-75-0,0.4919667086945273
75259-63-1,0.6921632831438647
10447-38-8,0.19238411582119339
7348-26-7,0.546433418217789
69581-33-5,0.7160950665144373
30007-39-7,0.7536680642154919
68-91-7,0.602568095628638
56903-65-2,0.6578254730665345
56485-47-3,0.4800483248508582
1798-50-1,0.11352561707761463
91595-86-7,0.3799286241388488
73771-25-2,0.06641017301340171
13887-56-4,0.5672396355337752
16568-66-4,0.1822858752050538
77145-61-0,-0.010034708051269688
93181-85-2,0.0092690783932793
17902-23-7,0.8799973976740677
14697-46-2,2.0626600942112185
97-99-4,1.3036713340431634
857-95-4,0.5986262849204598
5836-29-3,-1.3359701925113603
529-33-9,1.0239649252655334
102676-31-3,0.35082773488060237
3184-13-2,1.4033166898272347
7531-52-4,0.972988894708868
1119-34-2,1.3345086935966635
121771-84-4,0.49977152686896664
139-89-9,1.3080163941960037
57369-32-1,0.4957646153941015
4425-95-0,0.9835141084216519
34161-23-4,0.534926826485062
111-17-1,1.2349124103768032
5837-68-3,1.0724049396087105
1470-94-6,0.7183091780952422
110-94-1,1.184381022277795
108-55-4,1.1950038175751618
51505-90-9,1.2579384563702594
36329-36-9,0.48737566793182713
91893-39-9,-0.40446175769991616
34790-06-2,0.6015632192047171
616-45-5,1.1845432562159712
532-12-7,0.34343661775274176
62666-20-0,0.3634770327599141
19395-78-9,0.41508838933169184
41716-84-1,0.016144404286375032
56368-47-9,0.867067205687876
79276-58-7,0.23152816175640842
88909-96-0,0.31160055552992166
52637-01-1,1.5648285944161138
104-64-3,1.3312524472696792
673-31-4,0.9156712041894853
94-82-6,0.6510477204041581
4635-59-0,0.21786431010743532
27959-26-8,0.9158512711992639
63638-93-7,0.09967823393659128
56-17-7,0.8142627218858434
111-41-1,1.497608277723787
110-85-0,0.984398348806696
841-77-0,0.7521910918751181
92-54-6,0.4527950062604818
95884-49-4,-0.3971908049902943
61655-58-1,-0.0553893169107869
14028-44-5,-0.08024471098956694
5632-47-3,0.2494719150366018
111-42-2,1.491999895921548
110-91-8,1.0334442643627877
91893-35-5,-0.340311934620476
26644-46-2,0.5343396909436897
140-79-4,0.45550595493588125
4110-66-1,-0.076313139956963
1072-52-2,1.2051710373814357
120-07-0,1.1384829329984125
92-00-2,0.9481879472676016
1116-54-7,0.8712651887508946
77129-82-9,0.13948832553438115
35627-29-3,0.645462316653682
60029-23-4,0.5400269308314752
92-53-5,0.5885163105335668
108001-60-1,0.16351952239868275
59-89-2,0.6536628161374025
17688-68-5,0.7363561248687618
25182-84-7,0.6696359458410571
111-46-6,1.8655221741426604
111-48-8,1.6180537864214248
1892-29-1,1.5532615834142471
504-63-2,0.6502192590367627
10099-72-6,0.9179336788255976
30544-47-9,0.5391351866257535
19721-22-3,0.6861975138211235
111-91-1,-0.0996033663891386
123-91-1,0.920733675007397
120-55-8,0.07929419748557688
15980-15-1,0.8297181123207795
53061-10-2,-0.05319713774044334
63917-06-6,0.4081638859907939
6279-87-4,0.9762467011077424
1070-42-4,0.4552234817468784
5266-08-0,-0.15502274949186515
311-44-4,-1.052193580433475
2451-86-7,0.9411109137689333
1120-71-4,0.3988153418807853
287-29-6,0.5952682157556238
2550-06-3,0.8090797860065851
505-60-2,0.7291234719454899
100-45-8,1.3391563831083726
64011-70-7,0.8840124967847334
4771-80-6,1.1557089682461827
10137-69-6,0.810460696733109
13042-02-9,0.3602743118149883
4488-57-7,0.9483987439318468
57-24-9,-0.3451057670148269
65043-22-3,0.4259350184914158
4781-76-4,1.1573241685849378
100-73-2,0.586572059696859
63915-63-9,0.41169234394171134
