CASRN,EPA_svm_maccs-1,EPA_svm_maccs-2,EPA_svm_maccs-3,EPA_svm_maccs-4
13687-28-0,0.31163497164236326,0.49109758410344356,0.1345133966323345,0.06275404762185839
500008-45-7,0.014015105781063226,0.12176008415912358,0.6045757542499075,0.25964905580990544
14628-06-9,0.0995876076592608,0.5083194310522271,0.31857555338694993,0.07351740790156239
137521-58-5,0.0456513422498893,0.1452432657434092,0.7063808372019887,0.1027245548047129
137521-53-0,0.013465559323380867,0.12982073202620145,0.7497814671549462,0.1069322414954713
137521-52-9,0.011861507237590208,0.11451533386006536,0.7369994323218363,0.13662372658050834
137521-57-4,0.024054289309644396,0.1173425348397771,0.7619219522013542,0.09668122364922462
137521-56-3,0.039167546597959714,0.13367025503276406,0.5574018707159498,0.2697603276533264
137521-54-1,0.013565947538331515,0.12855641144185212,0.6602520895490002,0.19762555147081665
4116-10-3,0.014532668434282497,0.36921756030546954,0.5650408744473626,0.05120889681288544
51481-61-9,0.05705766126877107,0.19787391661572612,0.6691655264869297,0.0759028956285733
34839-70-8,0.07371432827015045,0.18057112939291944,0.5124369967537129,0.23327754558321698
54903-57-0,0.006613416984579516,0.07021734922677925,0.8881219553131574,0.03504727847548392
14260-40-3,0.2628005876005893,0.18850283417288413,0.4631505297719656,0.08554604845456143
21787-80-4,0.024529154709283272,0.22136141831517825,0.6726159691400952,0.08149345783544334
1129-41-5,0.06832520983136552,0.41664312644454593,0.4709156595440115,0.04411600418007722
21124-13-0,0.021773279012258583,0.4183642565488043,0.5235628274292217,0.036299637009715564
57647-53-7,0.01798623864225628,0.1503548011568084,0.7564695018587584,0.07518945834217686
17526-94-2,0.026331170846950122,0.06814909439951054,0.34983645313471906,0.5556832816188203
644-64-4,0.3817227371042286,0.2896617898576932,0.2646595777660437,0.06395589527203427
58-15-1,0.040553230965715205,0.19440663442054043,0.6692311500336804,0.09580898458006397
98617-19-7,0.02579814158720534,0.24312515831644965,0.5158821650439075,0.21519453505243746
141-66-2,0.7105065176687317,0.17103778361910468,0.07383772148394205,0.04461797722822144
1165-48-6,0.08724106642664481,0.34522816996944833,0.4605789899284055,0.10695177367550142
69884-15-7,0.07223803158035293,0.14233391661574496,0.6018082206775138,0.18361983112638824
68104-02-9,0.17509888863560136,0.45932074984488513,0.33182504341843744,0.03375531810107589
2867-47-2,0.013788935918080454,0.162279424241172,0.6699722097162636,0.15395943012448368
57614-25-2,0.035598330521153666,0.21978378062612366,0.6892173220424459,0.05540056681027674
102410-39-9,0.03109521796761573,0.21722622704557337,0.6480054307029106,0.10367312428390021
341-69-5,0.023604568469576384,0.1814136980581758,0.7462267775305735,0.048754955941674095
102410-37-7,0.044332366068555264,0.196003073759721,0.6344815456605061,0.12518301451121752
74758-13-7,0.019870187527457187,0.15954086891010427,0.732157168347909,0.08843177521452969
31635-40-2,0.040644684313175285,0.17379783204011445,0.6528462624015623,0.13271122124514795
99-97-8,0.20761721550373513,0.3341167172201884,0.41666574008936874,0.041600327186707795
55-80-1,0.04805156846106208,0.5605921102718637,0.32224761145187186,0.0691087098152021
21540-35-2,0.2051580224170189,0.21795334033802133,0.5293639407925488,0.04752469645241074
7203-89-6,0.0229467687721214,0.4870540125897613,0.47029001089632244,0.019709207741794937
15545-48-9,0.036232495420372525,0.12823389476542116,0.6770495067623669,0.15848410305183921
28217-97-2,0.08757590851355913,0.17813363616846867,0.640380601694998,0.09390985362297413
132147-50-3,0.02037954503126499,0.2043458280926466,0.6044880072753613,0.17078661960072697
535-89-7,0.04780054209683779,0.48263220531023293,0.38488394103483387,0.08468331155809578
20240-98-6,0.057295349694466285,0.6774558913717352,0.23939572012513954,0.025853038808658645
5810-11-7,0.033497607571612645,0.09407690783623056,0.7728515043188372,0.09957398027331985
32150-76-8,0.04810452952532879,0.1728667619717432,0.6676520484493828,0.11137666005354524
63979-29-3,0.06715306921171302,0.39449144768685585,0.4840089914843858,0.05434649161704523
3789-78-4,0.031078402367769282,0.0944184010074979,0.7172085136435602,0.15729468298117252
21677-26-9,0.016350331939481516,0.070982142239435,0.7825716193671214,0.130095906453962
127-19-5,0.012355015325470375,0.25269623652957424,0.6287561179641127,0.10619263018084284
1933-50-2,0.05298769976717457,0.6214204425827133,0.21915623692666766,0.10643562072344472
87344-16-9,0.03125617172893726,0.30592629935939514,0.5468546347054651,0.11596289420620205
6493-05-6,0.03243179385090709,0.23547000872615212,0.667835094477425,0.06426310294551571
68-89-3,0.05470900103626542,0.15977686660389082,0.5558115499304348,0.22970258242940889
88338-63-0,0.05723345913130163,0.24369000889849654,0.6226815077463692,0.07639502422383242
25601-84-7,0.49896561172159953,0.260055296977282,0.1832039959234131,0.057775095377705914
22787-53-7,0.5214380184998779,0.21725506228125338,0.21104313089379997,0.05026378832506853
54473-31-3,0.18251203474619507,0.5010638202965096,0.28303107260925203,0.03339307234804294
98124-07-3,0.016522380534524785,0.08678983366970988,0.740842947106972,0.1558448386887936
87344-06-7,0.04163811292789719,0.14230717752941946,0.689678078603922,0.12637663093876134
88149-59-1,0.06833270971419327,0.20070737848651057,0.5931518340972719,0.13780807770202397
365400-11-9,0.07898839244742428,0.1722610131138443,0.41300189621451916,0.33574869822421227
550-28-7,0.059507515713745615,0.14569390779458252,0.5215413461747183,0.27325723031695337
36304-84-4,0.02067162957424598,0.49406384509662554,0.4566228342818363,0.028641691047292202
62783-50-0,0.08726520874313508,0.25587461874556167,0.6214553499863089,0.0354048225249945
62783-49-7,0.13177525425530082,0.5856829627773208,0.2524252168778969,0.03011656608948159
26155-31-7,0.03619429179780554,0.673800983403251,0.23672065208382045,0.05328407271512312
62783-48-6,0.12264184052157859,0.5899415213265821,0.2553080678671486,0.032108570284690365
86135-39-9,0.04561347070747074,0.19200208413548012,0.588113750397227,0.17427069475982174
80087-26-9,0.05507398951654182,0.17829184736764825,0.682234344803549,0.08439981831226102
98124-05-1,0.041482491868594214,0.1611379247609909,0.6510749770974907,0.14630460627292413
2398-96-1,0.0471590864494961,0.1757704421314396,0.5720230528687656,0.20504741855029845
80-11-5,0.06822476933667974,0.32943562044430197,0.469724627584573,0.13261498263444527
31642-65-6,0.0639569390430441,0.16043701676340127,0.7183874378503213,0.05721860634323314
93738-40-0,0.03583282949948747,0.19492945347601093,0.5663325360582611,0.20290518096624055
64092-48-4,0.05649287328130421,0.30153888221414976,0.5602681969587693,0.08170004754577706
30652-11-0,0.06871314220344302,0.14780223355736907,0.6503706136335579,0.13311401060563008
27223-35-4,0.048806203413044105,0.16216555868172083,0.6145312663631519,0.17449697154208307
79442-83-4,0.0111479140070558,0.12496170602658993,0.7336072528091955,0.13028312715715876
60-80-0,0.015533674669143746,0.30043792932148633,0.5995923878716884,0.08443600813768146
34552-84-6,0.21833766030506244,0.4682402657585707,0.21451312533068997,0.09890894860567699
116337-71-4,0.021754944115925486,0.09677532434703484,0.7351542601124105,0.14631547142462906
64049-33-8,0.019074973027602284,0.20592222913458905,0.575756023185399,0.19924677465240948
71561-11-0,0.03123957056765735,0.16803859154157272,0.5636791527432882,0.2370426851474817
34375-78-5,0.026030165707902786,0.17562800958194288,0.6948062626967946,0.10353556201336002
83-07-8,0.011882010292206245,0.15458368942795236,0.7191016010704459,0.11443269920939594
40373-39-5,0.03318218151824011,0.37982739422198686,0.5435438979141037,0.043446526345669256
40374-17-2,0.05674512010878832,0.5289439259865547,0.3708776631126289,0.043433290792028505
80086-85-7,0.045262173013839745,0.1598835226672225,0.6908196118092601,0.10403469250967765
7417-67-6,0.06064093923761303,0.5317985563765366,0.36004411140414355,0.04751639298170667
3196-50-7,0.07771403335321281,0.25053999489294715,0.6110225167914343,0.06072345496240574
5039-78-1,0.0318112034490835,0.37440766607678444,0.5241839957099214,0.06959713476421088
60-31-1,0.03436409446795358,0.5292377270627409,0.3866101987018564,0.04978797976744931
12225-18-2,0.025287759504622195,0.09498607392612213,0.5050571929898143,0.374668973579441
10605-03-5,0.043016748788311326,0.14662281172951552,0.569073229284299,0.24128721019787447
86135-92-4,0.02505033718602747,0.25685721589062027,0.5389426364944907,0.17914981042886144
16006-75-0,0.016315251690696947,0.08869601632417004,0.7261454113348121,0.16884332065032095
64011-84-3,0.13162611461003512,0.7029358135572072,0.13304933165816443,0.03238874017459318
298-01-1,0.792561930421852,0.158294809512477,0.03730856458328734,0.011834695482383695
57846-35-2,0.05675750918222728,0.7068846000288207,0.20973384261603964,0.02662404817291246
55-38-9,0.5978360997071821,0.3372974286408623,0.060024232186368355,0.0048422394655873065
14086-35-2,0.042100168230898655,0.6786977552711709,0.2551820991461909,0.02401997735173937
3761-42-0,0.8003058281393051,0.12260603545344671,0.059410225462938594,0.017677910944309677
83-79-4,0.10891172332804204,0.11856326963589696,0.5355955054910456,0.23692950154501582
82230-53-3,0.040010022254011623,0.18373916891491449,0.5837254344142667,0.19252537441680737
4433-79-8,0.03754421443912091,0.10358627414560179,0.6004047266643027,0.2584647847509747
65008-94-8,0.02416551027697369,0.11203438462910371,0.6001306569114109,0.26366944818251165
30011-11-1,0.011707577763708243,0.11705640435314149,0.5759833378336003,0.2952526800495501
143390-89-0,0.02798435731940389,0.18317383701416087,0.47611794546893166,0.3127238601975036
5826-85-7,0.261395036274853,0.4320421948207834,0.2274805356701402,0.07908223323422343
2255-17-6,0.3982525778236172,0.43347235774700704,0.12246763698543323,0.04580742744394247
122-14-5,0.19149846332756226,0.4811840673644799,0.3037667307166357,0.0235507385913219
51356-08-2,0.6826021986977869,0.2146283645858922,0.05167464625407797,0.051094790462243134
22620-72-0,0.5707480668912287,0.18609453797785647,0.1872798466786448,0.05587754845227005
2703-61-9,0.10460765769036146,0.7586460981328863,0.10836237136209788,0.028383872814654057
10420-33-4,0.013701434093437256,0.030003618903757218,0.8585906923301408,0.09770425467266473
72732-56-0,0.03393706220120216,0.23216509169657484,0.6163981799007706,0.11749966620145244
58186-27-9,0.02376206330533017,0.0532612964617771,0.4787924758319129,0.4441841644009796
153-87-7,0.04178001709065951,0.38539726847271716,0.4861221831706711,0.08670053126595204
82875-38-5,0.015140164206260612,0.06434519257297379,0.3411957414787985,0.5793189017419674
185119-76-0,0.020000112244559214,0.06377126576956157,0.4616677363388069,0.4545608856470723
79277-27-3,0.025637594873797354,0.06977012065711881,0.49106799249785477,0.413524291971229
13265-60-6,0.15531290780484916,0.5604365165834375,0.24060613864576974,0.04364443696594334
1741-11-3,0.3738117333577459,0.2866036136966127,0.2925364331428971,0.04704821980274422
3566-76-5,0.2216841292548944,0.4258948711283151,0.32955907322377104,0.022861926393019413
3344-14-7,0.35138013220112563,0.4946239401485526,0.12739934251025847,0.026596585140063248
30560-19-1,0.05941111073460259,0.28629810822404056,0.6168052098656537,0.03748557117570327
22502-03-0,0.010534674754114319,0.12143606425219848,0.588179564192643,0.2798496968010441
3131-27-9,0.019109017144913122,0.10281403029479078,0.6845293525094489,0.1935476000508471
104-20-1,0.0039511894264941195,0.029364680045225695,0.7099469680975007,0.25673716243077915
42924-53-8,0.005598964414453836,0.06730382426099495,0.3841727902686385,0.542924421055913
122-48-5,0.005474160939891225,0.01679267348587275,0.7687583585231206,0.20897480705111546
39562-22-6,0.031197562301890455,0.1618254959662767,0.5994934917239225,0.20748345000791016
105-45-3,0.007863760663185943,0.04933899595872137,0.7605943911534959,0.1822028522245972
122-84-9,0.003576371086276822,0.02729443660744161,0.5040452349755771,0.46508395733070457
5437-98-9,0.03947179123926619,0.22639312443932968,0.637841064277507,0.09629402004389717
52793-11-0,0.031152004635795615,0.16505784542050728,0.7014996905914517,0.10229045935224532
3610-27-3,0.002993231214014978,0.015261535040526627,0.3504317044181359,0.6313135293273227
629-38-9,0.0019174234609371484,0.011407344021178009,0.33394842882503006,0.6527268036928544
110-49-6,0.003918680758514778,0.01707588684598724,0.2225687682246893,0.7564366641708089
93-51-6,0.0034275435043438756,0.037361702478538414,0.8877086434183316,0.07150211059878617
99-75-2,0.0015025814015494133,0.05195270797088121,0.7764096206053134,0.17013509002225613
13684-63-4,0.0513334670795066,0.19561999269839228,0.484539744616087,0.26850679560601415
80-48-8,0.07246099736774779,0.4248464815125527,0.3912763740756234,0.11141614704407606
55232-81-0,0.032632815439458805,0.17736902691547646,0.6886290481074219,0.1013691095376431
80689-16-3,0.04637638492368298,0.22773417330187565,0.5038358221739524,0.22205361960048894
25956-17-6,0.01505863652612522,0.11339232135569777,0.6725304597605177,0.19901858235765932
23287-26-5,0.010177442428675834,0.29567905071554035,0.63337598950041,0.06076751735537389
14205-39-1,0.015070793525573542,0.0652768959060999,0.8280776832453912,0.09157462732293538
68779-00-0,0.01731535831255092,0.10052287944287504,0.4348918694874362,0.44726989275713797
943-88-4,0.0042697099313809906,0.024492338667266664,0.49811263331270134,0.47312531808865094
73698-62-1,0.012795932596322574,0.07639827245862602,0.857019967081462,0.05378582786358951
82-57-5,0.01755890107511778,0.059275797793941466,0.4411469562584591,0.4820183448724817
17392-83-5,0.02172018159532033,0.0592833649910848,0.7533788384880984,0.16561761492549654
64037-75-8,0.01318292205003094,0.09244399318763194,0.8022480493391436,0.09212503542319353
64037-74-7,0.01020571997148473,0.06102423013527041,0.8479813316473752,0.08078871824586953
13515-40-7,0.02682177697675955,0.06331343729959764,0.6246945860471785,0.2851701996764644
82199-12-0,0.011706619121501564,0.07494783597357187,0.6896875743461451,0.2236579705587812
61320-65-8,0.04945858301243514,0.27696326229276264,0.5968389603076105,0.07673919438719143
50-07-7,0.07335777701040444,0.3493213525318574,0.38067635931344085,0.1966445111442973
75511-23-8,0.04891696686223356,0.19313434290204914,0.6392491925242207,0.11869949771149654
82875-41-0,0.010028062861903598,0.06683390328279973,0.35679825596763903,0.5663397778876577
20168-99-4,0.2832604191156639,0.3729220233450598,0.3055316520182682,0.03828590552100791
67370-00-7,0.05261172687784056,0.25586870867176786,0.6171830550839443,0.07433650936644752
27035-30-9,0.09531722530697821,0.18103443827328672,0.5077817967851844,0.21586653963455088
65189-78-8,0.21482978784955872,0.4498122115759547,0.29111379459008685,0.04424420598439964
53164-05-9,0.02582228333663508,0.4144493326860386,0.49077751029966826,0.06895087367765802
62751-72-8,0.10298932816881436,0.6192742653683613,0.22926251168606862,0.04847389477675558
67369-98-6,0.10755185980849595,0.5874620587214271,0.25475468562647846,0.05023139584359836
60051-79-8,0.08618080927630431,0.574051848797483,0.3107922963247659,0.02897504560144668
31230-24-7,0.030207749472019933,0.17881127095538268,0.6153829330863736,0.17559804648622404
79510-48-8,0.016200644036494783,0.06421130910775401,0.41923737246141435,0.5003506743943368
94125-34-5,0.01845578057506998,0.05969818010797676,0.4597643604740128,0.46208167884294044
82097-50-5,0.023873029612463632,0.0680291823582012,0.5787316353245001,0.32936615270483527
5652-84-6,0.02680232608692586,0.3275788213825585,0.5835393324886952,0.062079520041820685
38205-64-0,0.024147868417320507,0.15075275127617316,0.7159269536371673,0.10917242666933887
22862-76-6,0.034331815830029366,0.21001434765551136,0.5489570794626848,0.20669675705177423
82273-25-4,0.005945404356331941,0.053781367603281074,0.631675641544817,0.3085975864955697
93-28-7,0.006641490696913145,0.04887594051838709,0.8134842047448566,0.1309983640398432
64485-93-4,0.022903792775810478,0.05737755330856734,0.3426681522080019,0.5770505017076205
2636-25-1,0.1116215387021077,0.4216295667574362,0.42656715198372325,0.04018174255673284
23793-23-9,0.024758176383890454,0.08257571910837798,0.7313382266467168,0.16132787786101518
161193-03-9,0.01975715225555821,0.14123749202792618,0.643995820745767,0.19500953497074847
3120-74-9,0.05613098867511859,0.09804357216858552,0.8143570514593547,0.0314683876969412
66505-63-3,0.015440216465392403,0.13253729400393416,0.4008571547657604,0.4511653347649132
14143-28-3,0.05856863171830743,0.30845778540264446,0.5738574934511187,0.059116089427929175
1671-49-4,0.01611510471004792,0.11171500001812622,0.5354821717551074,0.3366877235167185
106904-09-0,0.02169010811723209,0.09612600512439319,0.7625468386593433,0.11963704809903156
122836-35-5,0.06809352098170902,0.12421183696927561,0.42656725120780625,0.38112739084120917
763-32-6,0.028117718352014223,0.19352539476313654,0.6138244908926942,0.16453239599215494
4786-19-0,0.4221585489989802,0.4292356796568794,0.10049252504542654,0.04811324629871373
62599-49-9,0.032214599575282846,0.1578876184255149,0.2531701744150726,0.5567276075841301
563-47-3,0.030806491743713253,0.16270242241268038,0.6926382575913848,0.11385282825222144
78-85-3,0.09502918938355963,0.45864411923941184,0.40862788987048215,0.03769880150654647
126-98-7,0.011255389937526476,0.20005243138664314,0.7510978595427722,0.03759431913305791
30950-27-7,0.04000972993966555,0.13789927615019407,0.6579744234043257,0.16411657050581466
79-39-0,0.01489023328845671,0.2694296358847403,0.6538752742819198,0.06180485654488324
923-02-4,0.021497569740167043,0.20643649797564223,0.5566292580539026,0.21543667423028814
19243-95-9,0.008489194478569391,0.07049838859408102,0.8449612816922153,0.07605113523513428
2164-09-2,0.014323779036288075,0.29401055463444525,0.5306877551541518,0.1609779111751153
79-41-4,0.010339867938230362,0.1196716868201248,0.10967422341112425,0.7603142218305207
4513-53-5,0.08364658030401512,0.23610315563118595,0.18438145123294247,0.4958688128318565
3683-12-3,0.011646854184067974,0.053583727253897206,0.43806199799497575,0.4967074205670589
30674-80-7,0.04878452582145046,0.3530831220264795,0.369078559440102,0.22905379271196805
52628-03-2,0.04001399772553079,0.08855160474073924,0.4461709872142438,0.4252634103194862
1464-69-3,0.05419804438549369,0.19343592055753897,0.3109902238770608,0.44137581117990654
70293-55-9,0.057566699019343893,0.06366236596077036,0.5575267152101888,0.3212442198096969
1888-94-4,0.3347218940079917,0.5539242117816435,0.06151043676831127,0.04984345744205348
96-05-9,0.02853711480723318,0.1123269830676022,0.46487605237774626,0.3942598497474185
2495-37-6,0.007554320029751967,0.17280147032701465,0.6675973471865801,0.1520468624566532
23395-20-2,0.0873768031326663,0.17172410037438116,0.5130134219945451,0.22788567449840727
1637-39-4,0.043704578401173914,0.17586067311830833,0.6112016913792946,0.169233057101223
58458-52-9,0.010430570849612962,0.027279783188924916,0.7627090208517722,0.1995806251096903
58458-54-1,0.02055796949968284,0.046316085223049454,0.7047032661604156,0.22842267911685205
58458-56-3,0.09125852015976904,0.2826508030377214,0.4094095208407545,0.21668115596175488
756-91-2,0.13202569863197436,0.1874789769337641,0.5971937292165106,0.08330159521775081
50370-12-2,0.024884421546327924,0.059504602305497103,0.4426170158252457,0.472993960322929
89-25-8,0.018389271729532763,0.05453046538155367,0.37766410619923485,0.549416156689679
119-17-5,0.02369161634135671,0.10548285565042868,0.6095872261441883,0.2612383018640263
123312-89-0,0.031969897969457386,0.20035423240243255,0.6484296006128252,0.11924626901528515
1071-73-4,0.07709653143263628,0.08080316135078608,0.3460360333338692,0.49606427388270863
853-34-9,0.02801182788796354,0.6584464403133358,0.25997489374781463,0.053566838050885905
5471-51-2,0.006753957035823702,0.2014335258872937,0.6396391066889355,0.1521734103879471
123-76-2,0.03130260712784089,0.42528079965044524,0.4381366120378211,0.10527998118389287
2610-86-8,0.09522643031198619,0.6368520934028398,0.22981583843888237,0.0381056378462917
152-72-7,0.07798416129819111,0.38601984664876365,0.4241025822570265,0.1118934097960184
81-82-3,0.25977670930637997,0.506954156430628,0.21322019535655914,0.020048938906433115
53460-80-3,0.034382372260756605,0.5507372916242145,0.3229268033208233,0.09195353279420587
102-01-2,0.023204727658536574,0.08738019323626452,0.7447718262688898,0.14464325283630886
93-70-9,0.016095384453768954,0.15879514000387374,0.6948991338942001,0.13021034164815717
33353-01-4,0.08288462929686491,0.17216647215308617,0.580395465049082,0.16455343350096704
34580-66-0,0.023101134337389223,0.13614859616333289,0.6766519456677555,0.16409832383152237
78-95-5,0.4005888054035447,0.33928916233619316,0.2427671400496918,0.01735489221057067
108-88-3,0.0027224283390448693,0.0656291503361169,0.7436527529532814,0.1879956683715569
21173-27-3,0.0068396598260334505,0.10318204006406467,0.3651660382433032,0.5248122618665982
72239-30-6,0.2791900238656528,0.5506781291314335,0.14564724665062873,0.024484600352285068
589-18-4,0.015191072081937993,0.15481544435010733,0.6839110302216023,0.14608245334635248
622-97-9,0.003967920977235182,0.06402798038517193,0.7727775832220852,0.1592265154155077
104-87-0,0.0012259680029121857,0.06670770204664955,0.901157011037794,0.030909318912644056
104-85-8,0.01806527052739605,0.1813673216379508,0.7692689579095984,0.0312984499250549
77054-11-6,0.028599341323936652,0.11436281866956971,0.7335420521437706,0.12349578786272297
80834-73-7,0.05133707443768463,0.6247119792905871,0.24507815328816457,0.0788727929835638
80834-70-4,0.048266936853125164,0.6913770703053222,0.21898588999195642,0.04137010284959638
720-94-5,0.050946249826727755,0.20441924208101434,0.6737970931910285,0.07083741490122908
6138-79-0,0.05359859549375527,0.22154472230948888,0.5113708522150766,0.2134858299816792
134308-13-7,0.037911056411983536,0.04411359254706025,0.7309332043771155,0.18704214666384084
56461-34-8,0.5460601315738817,0.3258362991196611,0.09117651988647525,0.036927049419981955
58955-82-1,0.02823890350747923,0.1299644970778698,0.7398727252734092,0.10192387414124171
63980-34-7,0.05175260538205837,0.37371873395196054,0.5395957314492583,0.03493292921672285
637-60-5,0.04976508498328928,0.8271068920760344,0.106919257722811,0.016208765217865604
622-58-2,0.0025216643075553343,0.0827177670575095,0.7552567787804307,0.15950378985450453
1631-28-3,0.04421982979148383,0.6180909484749282,0.25104805982392897,0.08664116190965906
99-99-0,0.030412213167689547,0.11490523358834188,0.8120907619949784,0.04259179124899007
26447-14-3,0.004665304377015647,0.12622192778002225,0.7003341025258762,0.16877866531708582
101-94-0,0.0019422357001029878,0.10789825489650204,0.7077896558278466,0.18236985357554883
137927-72-1,0.021486126666128577,0.11451736867954021,0.7351277920850665,0.12886871256926416
614-34-6,0.0033675956737671034,0.08619146819394168,0.5971141062783242,0.313326829853967
607-88-5,0.00792976518060428,0.16750104979611077,0.6832594102844751,0.14130977473880985
78-31-9,0.005303515865732514,0.10022401310155288,0.5688897072582062,0.3255827637745082
72051-45-7,0.02615431013163214,0.09268358681054946,0.7250976352713765,0.15606446778644162
1424-48-2,0.06340209810625066,0.12278500613113288,0.7306363899733761,0.08317650578924013
70-55-3,0.01662026879707254,0.18247956539316595,0.6853872218174262,0.11551294399233553
78521-39-8,0.019347697808226837,0.08373727393740903,0.7510145714652388,0.14590045678912542
123199-94-0,0.01615668365163043,0.07696900920084676,0.7502463673582036,0.1566279397893191
1156-19-0,0.0388805212874647,0.13986740572070294,0.6646206962753474,0.15663137671648472
21187-98-4,0.03316100134940504,0.09519300723296645,0.4015481940267578,0.4700977973908706
1576-35-8,0.034991557650850255,0.1759807517597488,0.6689483929082071,0.12007929768119385
127-65-1,0.022732254025858288,0.1807548601268161,0.570710790903569,0.22580209494375675
4083-64-1,0.013721931335925832,0.09625087703267321,0.7379993427050532,0.15202784892634771
80-41-1,0.06593507017332438,0.4020926433467217,0.4564355133488225,0.07553677313113155
6837-93-0,0.00827710033885076,0.08001531308001679,0.3678606506099453,0.5438469359711872
106-43-4,0.003880059994368835,0.08536593510599044,0.8195641378084133,0.09118986709122733
108-89-4,0.03399890453814412,0.6845233741214564,0.25027095005947886,0.03120677128092067
569-65-3,0.014076754492654867,0.2018941330627503,0.6720409388216786,0.11198817362291646
72619-36-4,0.05696978409517643,0.5795143253618601,0.3174232219885701,0.04609266855439327
91-62-3,0.013668223507368129,0.5181555369136444,0.4207791985039383,0.04739704107504911
92-48-8,0.008338468549456753,0.14003454023452694,0.8154684941134845,0.03615849710253184
98519-19-8,0.01335195849723445,0.1233929872553893,0.7661355145511533,0.09711953969622292
1711-06-4,0.0012920860590418055,0.03229880218939926,0.922209183977686,0.04419992777387287
108-44-1,0.006618935057593083,0.13878752083911144,0.833810481077626,0.02078306302566967
85-72-3,0.005077244386750104,0.06596470876259324,0.6724248022128213,0.2565332446378353
63-99-0,0.01171521548265782,0.1435452135682514,0.6771091300011891,0.16763044094790183
621-29-4,0.0019683551137908545,0.0504516617449995,0.7918829682193355,0.15569701492187427
104683-52-5,0.029723495703801877,0.11446073041586849,0.6872163963257302,0.16859937755459953
80834-68-0,0.029753117284192332,0.47474420899970693,0.44427836032144885,0.0512243133946519
91-99-6,0.017972910962167684,0.0838039375102672,0.751897700720851,0.146325450806714
29218-27-7,0.02981832270888077,0.1559929875696808,0.7084040385195295,0.1057846512019094
108-39-4,0.011414398460450786,0.3600286368468104,0.5767533366289506,0.051803628063788305
88599-49-9,0.010905227503103831,0.11139462623544819,0.7549287350983109,0.12277141116313715
88599-68-2,0.015385946356846794,0.07981374355755105,0.8270730976954115,0.07772721239019097
122277-25-2,0.013011486489416461,0.09316413180782705,0.8143055280323662,0.0795188536703903
1596-09-4,0.033151590920515187,0.30914835922167655,0.4874830179050517,0.17021703195275664
57933-19-4,0.04573314591458363,0.2946159831104427,0.6092177777353781,0.05043309323959538
16154-78-2,0.027057533194713,0.12367637591460562,0.7948293295167235,0.05443676137395806
1147-41-7,0.015950417934065545,0.1772863940903511,0.7405920419018519,0.06617114607373123
956317-36-5,0.054729241516472765,0.15121688661087834,0.7298104126115731,0.06424345926107555
122277-24-1,0.01374861777781049,0.10323893874432619,0.7606394127921022,0.12237303068576118
53988-10-6,0.041771756707679186,0.4967195193829311,0.40480113299082704,0.05670759091856261
399-77-9,0.5703724921698046,0.3580647298769663,0.06134658035875893,0.010216197594470209
1435-71-8,0.047287704227625654,0.16405990592958383,0.5626969842161619,0.22595540562662841
5504-68-7,0.00889376833698416,0.16383983698034513,0.6298894114719444,0.1973769832107267
610-39-9,0.05033783617173827,0.3515226321898898,0.5201065248448089,0.07803300679356251
119-33-5,0.03988160718511912,0.2569895477254853,0.6765347812727522,0.026594063816643324
2445-83-2,0.008488971058684737,0.14622023372740434,0.8239782175326533,0.021312577681257508
92-36-4,0.014081023427581926,0.2151003211226866,0.6646770974437033,0.10614155800602819
88-44-8,0.004604169782148353,0.03531505294698815,0.503768594648118,0.45631218262274564
57524-15-9,0.520672003331169,0.3337754744852471,0.11506491685366198,0.030487605329921768
695-34-1,0.09586038078168718,0.7342209917222587,0.16137188066609953,0.00854674682995468
125055-80-3,0.023383979374325903,0.7184841981314681,0.1734309949482007,0.08470082754600526
108-99-6,0.0338260592678727,0.6679630103806747,0.2601647604363512,0.03804616991510153
1603-41-4,0.09599562762401528,0.7751318130092147,0.1219652933115161,0.006907266055253743
53179-13-8,0.020473291373288856,0.31790370324510475,0.5666464416680635,0.09497656371354284
125055-79-0,0.028959341650164724,0.6918431626281,0.19262817738716242,0.08656931833457318
82159-09-9,0.05420878696639428,0.14578070332005938,0.5666164911570213,0.23339401855652522
618-85-9,0.12201333466975464,0.4400782371185243,0.34526901878308197,0.09263940942863888
504-15-4,0.0065038525560742085,0.6108695735488419,0.34907031097463703,0.03355626292044698
41621-49-2,0.02994760219965909,0.2644587555371921,0.586949889766952,0.11864375249619677
182349-12-8,0.01947220700506286,0.28539529181817436,0.5544273996765561,0.1407051015002065
874-66-8,0.04246167689981714,0.37358180753874937,0.5717947807789041,0.012161734782529314
27776-01-8,0.00382212166317076,0.02775210611541345,0.7944919164851924,0.17393385573622341
72239-32-8,0.15565445523108132,0.5854405374636168,0.2193560530112725,0.03954895429402948
898566-17-1,0.0457737836274987,0.251454740647605,0.5435896597834257,0.15918181594147093
50454-68-7,0.036790504761715866,0.12362325315428019,0.6909616728025498,0.1486245692814544
529-19-1,0.05619135248388501,0.18776950885323657,0.7281850054042661,0.027854133258611975
73987-51-6,0.030988544668405064,0.1452941469240086,0.47380750211854034,0.3499098062890463
90-12-0,0.0035554925072679004,0.37269345735511455,0.5696549521551464,0.05409609798247101
2853-69-2,0.018824280332124778,0.7360587109209711,0.19116948776080375,0.053947520986100284
7055-03-0,0.001966538005009488,0.04548268394120707,0.6563756368418677,0.29617514121191596
71753-20-3,0.05286893557657759,0.6085953854765208,0.24895326159858347,0.08958241734831816
