CASRN,LD50_RF_mordred
19272-90-3,0.9639782478999271
121-33-5,0.935713377234968
92-61-5,0.837112038710833
73698-58-5,0.6547841134499176
10031-96-6,0.9358175358670908
73698-63-2,0.8442865491592217
4065-45-6,0.9691780036690376
1162-65-8,-0.09160890825278223
10048-13-2,-0.08981854957171743
2872-48-2,0.6937918659654493
607-91-0,0.815954548546636
73698-64-3,0.7111883165672046
219715-34-1,0.3151185170835226
114834-06-9,0.5688380789494029
80-35-3,0.7581185984038268
30578-37-1,0.5681402029905875
96-33-3,0.7260486459153908
14437-17-3,0.6063622131429011
144077-07-6,0.3312191423862307
2307-49-5,0.7089104083500837
89427-02-1,-0.8730431635061005
57057-83-7,0.5488032632122931
2539-17-5,0.548538437095675
298-81-7,0.5521883357807209
89427-39-4,-1.0587188066993451
2438-88-2,0.48746531386502256
219715-41-0,0.12647529382956582
137-05-3,0.5420898985075451
80-63-7,0.5466160220798554
93-58-3,1.1875181477358088
134-20-3,1.0910890433780478
42576-02-3,0.7914466248625096
6307-82-0,0.8259993321442831
611-13-2,0.8627372954955017
15206-55-0,1.0636260967961233
360-53-2,0.34315249650418667
2536-31-4,0.36566547422898243
29427-58-5,1.3977008580600665
142469-14-5,0.01127466104747043
176972-62-6,0.4106698365729419
1918-18-9,0.6010421645771612
31431-39-7,0.5412997339705519
28559-00-4,0.49351358702700926
6804-07-5,0.6600397964912779
13589-15-6,0.05130196056445209
79-22-1,0.4873592548773988
25991-93-9,0.26002351062089496
425-87-6,0.7915011721749127
76-38-0,0.8205118590170418
139886-03-6,0.4284085997645927
88283-41-4,0.48917519559344524
55268-75-2,0.6096019709123546
598-58-3,0.4333732124051913
21609-90-5,-0.23843634939445385
2591-66-4,-0.06279328332972912
3811-49-2,-0.3391467649559111
2523-94-6,0.5358143905022034
10497-05-9,-0.04108788383408333
556-67-2,0.17498494314622856
999-97-3,0.618817811217359
1000-70-0,0.586036950743972
1009-93-4,0.4235783494824078
5683-30-7,1.125934295012666
2345-38-2,1.052456491592957
2374-14-3,-0.14124379659854294
42959-18-2,0.6250350705209436
75-78-5,0.6178974892627301
85509-19-9,0.04956088784663118
675-62-7,0.20675473192678825
75-79-6,0.5635495316800149
676-83-5,0.46247767634219367
1787-44-6,0.43862192949325673
35691-25-9,0.12110871555141828
1511-67-7,-0.3000308138726101
7526-26-3,0.4953754130577968
3954-73-2,-0.31388666747727834
740-20-5,-0.4266921786862343
2665-30-7,-0.6250128675358476
5188-07-8,0.7901768151830181
816-80-8,-0.1306477541452896
624-92-0,0.7125514499562879
3268-49-3,0.7364643145992017
17773-41-0,0.6696345555195337
63-68-3,1.0643119278173994
583-91-5,1.1277685790958167
59021-03-3,0.29935458753929534
100-68-5,0.7473487181399224
123-09-1,0.6399331749255966
7143-67-1,0.3475240004977643
14527-26-5,0.19463258093190405
67-68-5,0.653970641877659
934-73-6,0.6488831477430694
473-51-8,0.01333387100442949
2990-21-8,0.39292642603741407
3112-85-4,0.8638070957064603
3570-98-7,0.508963396449673
1222-57-7,0.5540661719479428
14763-60-1,1.0276719344209302
19016-29-6,-0.62511238340828
14008-44-7,0.29953010403240615
13244-35-4,0.8073566487393368
2700-89-2,0.51381464227696
27603-25-4,-0.02320722887227965
51803-78-2,0.6392111170532828
113296-13-2,0.6004640376870369
22729-75-5,0.2579788954563136
3687-13-6,0.5918483983858195
53639-82-0,0.35234870438625304
558-25-8,0.2939305512139057
74-88-4,0.11110322364314949
1025-15-6,0.39613809228195146
2694-54-4,0.8354931684195185
101-37-1,0.48649821830621726
102-84-1,0.5103895400102506
3524-68-3,0.5813035155635233
72782-44-6,0.6655059090150354
99-67-2,1.040189115271088
124-02-7,0.5358399633095526
37764-25-3,0.31228695015991514
16338-97-9,0.4411174518641423
6294-79-7,0.5057099670113046
15180-03-7,-0.6796252458070178
557-40-4,0.9367026974073801
131-17-9,1.0074732422757382
142-22-3,0.5655051375150904
2179-57-9,0.5343355568249103
3917-15-5,0.6960437240108166
106-99-0,0.5546992299674403
110-26-9,0.8136039626042586
13048-33-4,1.025591265980112
1070-70-8,1.0247200549549231
17831-71-9,0.6844446875561291
1680-21-3,0.569093729861201
4074-88-8,0.6799439381813415
52408-42-1,0.862244355094989
4074-90-2,0.7245226284456663
627-51-0,0.7926446555569513
26750-50-5,0.3863362878403317
77-77-0,0.8332290921483827
126-99-8,0.7198174261274606
112-38-9,1.0236695159967595
591-80-0,0.9001567571941326
39716-58-0,0.7097025824881853
4255-24-7,0.4791781475975663
300-57-2,1.1820579524141708
302-34-1,0.1308549020913579
10017-11-5,0.7272741297353992
109-57-9,-0.05279335216060754
19876-05-2,0.7687851555756202
13973-71-2,0.6556697613183686
25646-22-4,-0.2701359713260405
25646-24-6,0.025311087084846258
57-06-7,0.3918617970024724
5834-97-9,0.5681878665589113
152-02-3,0.13148893432800263
57-29-4,-0.08341377435859558
107-18-6,1.0063045077970807
111-45-5,1.0975627280889144
106-92-3,0.9490490031561688
1838-59-1,0.6576388316146847
35554-44-0,0.5121657519005631
2705-87-5,0.9652343983330954
13361-32-5,0.356164950094856
4728-82-9,0.8511897939097457
1797-74-6,1.1523782951982848
14520-53-7,0.9968054059121491
63887-17-2,0.8011587134696976
22131-79-9,0.6797149561324872
1866-31-5,1.046089617284421
27605-76-1,0.6578470323257204
2937-50-0,0.3075520117661104
3571-74-2,0.34731732346429267
64057-58-5,0.32753703633935727
106-95-6,0.3135050648902979
556-56-9,0.00853334961636917
107-02-8,0.5444501774949619
107-13-1,0.3370776145957857
100-40-3,1.3856747807780534
3048-64-4,1.1840381525751256
60643-86-9,1.0392496530583777
27451-36-1,0.5163842111104545
5809-59-6,0.3183471524492434
3984-22-3,0.8456118278511445
100-42-5,1.199368051096189
2653-39-6,1.0780740341828436
2039-85-2,1.2738937907075891
2039-87-4,1.3013213498877418
100-69-6,0.7018507962998444
32630-50-5,0.6819580475397927
2852-07-5,0.5495035893888478
79-06-1,0.8221735673555638
924-42-5,0.864814700492116
2210-24-4,0.8571671976926063
34443-04-4,0.8583992201178703
106-71-8,0.2806074162656804
13641-96-8,0.5788901334981388
84732-27-4,0.7652281272600948
2206-89-5,0.08718541061153244
106-90-1,0.5812176424407978
593-67-9,0.6720517019288397
13162-05-5,0.7439035184676661
929-37-3,1.4020727112416012
16801-19-7,1.1418258518170776
110-75-8,0.1827389388573483
692-45-5,0.7861678271819019
769-78-8,1.072732996909909
115-98-0,-0.03009916597108829
75-01-4,0.6526197859476243
593-60-2,0.413630173303067
78-88-6,0.5178580961354318
77174-66-4,0.6022340066034525
35326-33-1,0.9590042299973962
96250-37-2,0.3995900459295602
921-09-5,0.507156830309776
75-35-4,0.776901888677137
50-00-0,1.0040061398996951
30699-99-1,0.5560266164389295
2396-63-6,0.7608259832053741
6900-06-7,0.8046397399251801
76379-66-3,0.8630415741648189
52465-42-6,0.42878581737861776
107-19-7,0.329619641033914
139886-21-8,0.3137084664384589
624-65-7,0.2785759734467037
74782-23-3,0.4752965437409474
471-25-0,0.5165130379639319
126-52-3,0.6193361720165751
93105-81-8,0.7651309145951858
4035-89-6,0.6320361229990573
13516-27-3,0.7539803452561973
58-32-2,0.2413608891816192
123-69-3,1.409432188196491
6724-53-4,0.5736351915962252
97755-90-3,0.12610944078328654
1532-06-5,0.7425241266545278
16069-36-6,0.9570848186034373
947-04-6,0.8326412211467831
143-23-7,0.5564944939527069
965-40-2,1.213791829906072
52-49-3,0.33891193121421287
1169-26-2,0.3888842264373161
3365-99-9,0.29160638926549526
27014-42-2,1.11204057072262
3386-18-3,1.1587930681860965
1212-29-9,0.5465234421943117
4979-32-2,0.46240406110043936
84-61-7,1.0899503064471445
129273-38-7,0.19390655845327426
98043-60-8,-0.16751813382325156
87691-92-7,0.08564424595564195
64-60-8,0.30571233031070194
37027-56-8,1.0365500891289017
956-90-1,0.39695969113911683
10310-38-0,0.24999377422808766
135991-95-6,0.2406617155109949
90-42-6,1.0073322361030421
4471-27-6,1.2643366830202474
925-83-7,0.9885121908874621
111-20-6,1.3907617740184153
1120-10-1,1.2167703425171665
1561-48-4,0.8019606441909564
7300-34-7,0.8006110828009666
55-65-2,0.6875777145455563
38357-93-6,0.19932913711307254
20917-50-4,0.6572215850352557
90-39-1,0.40379239504651654
112457-95-1,0.20137601631395993
1532-14-5,0.28165306621428254
91-17-8,1.3057094951768822
142852-51-5,0.22683062708258697
2164-08-1,0.5807954187505666
70907-61-8,0.3462535405658778
6837-24-7,0.830678411342727
13071-27-7,0.33383790968251087
4500-29-2,1.015247134607954
3194-36-3,0.8201597977360195
4246-51-9,1.0731065945538676
91893-36-6,-0.041588076186453826
52-46-0,-0.48668626061542747
60563-10-2,0.38039697099513575
6056-11-7,0.3052351714773736
2615-15-8,1.478260015905749
17455-13-9,0.9035653862655018
26248-87-3,-0.06884243911850806
110-82-7,1.9022254378058816
629-40-3,0.6594859013866544
75224-39-4,0.08188073002771441
28998-48-3,0.22411217989019291
1572-55-0,0.8134955416664857
72239-35-1,0.3788845112425046
32808-51-8,0.18087151473265942
10018-78-7,1.1824877239837082
4323-43-7,0.5339356104566071
42839-36-1,0.7457858281278714
2842-38-8,0.9103481412650059
13010-47-4,0.16376775051271905
80834-52-2,0.12692326117747788
80834-50-0,0.16930819987734683
929-17-9,1.3655047561788587
80834-79-3,0.2159692218596136
49830-98-0,0.43797323643881086
821-57-8,0.9159483973812794
4067-16-7,0.7315483058007117
10563-26-5,0.9675043789380605
124-09-4,0.6663513912346145
111-49-9,0.6722000960907945
55-56-1,0.332023106888772
822-06-0,0.8640814009803266
315-72-0,0.5028147883020264
19824-89-6,0.3122013735066485
132449-89-9,0.35740666033389895
22089-22-1,-0.2024136624833389
14984-68-0,0.2936022768874155
4544-15-4,0.23342114097540373
4856-87-5,0.7467766234454373
100482-70-0,-0.11967390208253412
629-11-8,1.458830842460982
33100-27-5,0.831551665233533
2163-00-0,0.9492460839659121
287-92-3,1.8917043792202348
6483-15-4,0.4694742533476053
80834-72-6,0.09711780590180263
80834-58-8,0.18079919715177273
2413-38-9,0.16866742481033878
633-59-0,0.23856161356829095
2432-74-8,0.6644581687937751
37872-62-1,0.5152357067768095
5124-30-1,0.7275631578171722
24771-52-6,0.4206778430765435
4430-31-3,1.0807484913831713
2062-78-4,0.06738721018900257
33433-85-1,0.37638268332666014
57648-21-2,0.24856131226370598
19668-15-6,0.32823561083339614
2127-01-7,0.641989997336858
940-69-2,0.4945497078267518
62-46-4,0.6506638761920974
84-04-8,0.22497253027012037
57808-66-9,0.3420354633775068
62987-05-7,0.4600838612822477
59330-98-2,0.6733873777573803
131-89-5,0.2020921706381958
98-89-5,1.1157679418924262
49665-58-9,0.7818118069726127
95-33-0,0.5711505051902709
139-05-9,0.6964751432702848
2211-66-7,0.5539868665672646
3173-53-3,0.760553021865787
963-03-1,0.6899566151812676
108-93-0,1.1808708947191733
25485-88-5,1.0286782735038325
1124-54-5,0.9771490859328393
17796-82-6,0.5667531097730278
2438-38-2,0.8438299757322134
26864-56-2,-0.38858200551113936
63918-29-6,0.3038776147985387
2055-44-9,0.33730132624501974
688-78-8,0.15883824427536208
892-01-3,0.47462215351356624
80834-48-6,0.1882829328132943
80834-54-4,0.14354064679638717
3715-90-0,0.3087990216185472
305-03-3,0.32001257862291316
111-16-0,1.5563909281493162
7009-49-6,1.1798679697596197
52-86-8,0.17651856298750382
17230-87-4,-0.0396067934333006
2354-61-2,0.10603148240206677
1649-18-9,0.2747040520609797
6115-97-5,0.42369370121204847
66839-99-4,-0.08080793587915572
54-95-5,0.5326718431454474
502-44-3,1.506854629726352
63451-45-6,0.10066573634498835
2409-19-0,0.21519926661013847
83335-32-4,0.20742950461676152
931-97-5,0.6303642335239045
123-00-2,1.0011348735990981
70476-82-3,0.41873881077585123
108552-93-8,0.3005997585624119
6055-19-2,-0.24432354518907143
3778-73-2,-0.3676106861024024
60607-34-3,0.2303561438639277
525-26-8,0.41345286431844447
16470-24-9,0.8772384929087099
6425-08-7,0.3138938646635819
16090-02-1,0.6939292581903904
103-34-4,0.3255854608876274
16131-53-6,0.17071661793091228
32226-69-0,0.31943223617395505
94-62-2,0.5307154646955246
38304-91-5,0.5474838188238713
14052-74-5,0.42599184557077346
631-41-4,1.0668074423689207
101670-73-9,-0.44089957438751143
5343-92-0,1.7670818782773885
36366-93-5,0.8970032660835557
294-93-9,1.1081450650375175
14187-32-7,0.6427365624030402
14663-71-9,-0.43796048213884636
4904-61-4,1.3188914060854708
61788-32-7,0.7191498511359419
110-83-8,1.3386544704158139
80834-60-2,0.18948226134969787
80834-55-5,0.1965444176087027
548-73-2,0.3226021173718346
709-08-0,0.9377282726261952
5264-33-5,1.0720510525677949
65216-94-6,0.9225881555986062
27724-96-5,0.5836235587306579
16590-41-3,-0.14853817693042512
61361-38-4,0.2061817441922505
2425-79-8,1.0823674610088279
742-20-1,0.7915822263691121
27114-11-0,0.19352761479118738
26844-12-2,0.2569836505144178
5766-48-3,0.16306461088815496
106-69-4,1.7287773457037672
85-42-7,1.1539475841817557
63716-34-7,0.3238901493584217
20757-80-6,0.6658965303443339
19843-73-3,0.5036176250770025
522-48-5,0.1891616504513327
2312-73-4,0.3942157370593737
21491-20-3,0.1927357299027738
34920-64-4,0.4463176741087034
66364-74-7,0.1857827537186308
51773-92-3,0.25438533758263776
76487-48-4,0.1468968631829931
71-78-3,0.3270783536489611
102071-30-7,0.29173568576828185
40507-80-0,0.14576786493453422
1163-36-6,0.34456076904471344
74789-64-3,0.14937034712326427
10193-95-0,0.3504215162708125
942-01-8,0.5909317581892803
64057-91-6,0.21838474755744663
1079-26-1,0.17317628714979064
63979-41-9,0.3267646089911791
321-64-2,0.4753072932062862
4726-93-6,1.0124956396527955
23205-23-4,0.5163164333854249
32527-55-2,0.362458045471073
3445-11-2,1.139342896992111
28782-42-5,0.14753462941643078
52-52-8,0.9708032068274143
107-72-2,0.43566153953934483
4097-89-6,1.1954344252825704
110-60-1,1.0679359976877782
1965-29-3,1.2465290215143014
140-31-8,1.234330929907478
20537-88-6,0.08436916400830118
2038-03-1,1.253343413431955
505-66-8,1.0500568461420146
123-75-1,0.1973873413647333
77162-70-0,0.21281077086235323
36350-95-5,0.5647825080301119
94011-82-2,0.3473323411454295
71320-77-9,0.4158428864805266
4719-04-4,0.9297369439129608
51-18-3,0.44192684772733726
545-55-1,-0.32149649775307926
52-24-4,-0.5445319355143401
4415-51-4,0.259488109653843
102-71-6,1.280816942684487
622-40-2,1.3921720106981266
5928-69-8,0.4449662799714179
1798-49-8,0.46017306059573493
86827-84-1,0.32086105579547525
555-77-1,-0.5677679589966123
55837-27-9,0.6190108379038409
14052-77-8,0.4364634628105343
40575-34-6,0.22423384747869093
631-27-6,0.6968175666545375
930-55-2,0.456656140403376
112-27-6,1.7594722360030797
111-22-8,0.6102801784548877
112-26-5,0.022573058202166055
10138-79-1,0.17599262003299873
140-08-9,0.20858754027204862
115-96-8,-0.19231797695684874
10235-09-3,-0.49131126108921247
109-99-9,1.3143970155954656
126-33-0,0.7812324024291687
1820-50-4,0.8008511909958763
111-30-8,1.1333489963035446
1339119-15-1,1.0830738483198432
141-31-1,1.2920277711397037
30484-77-6,0.2786226121656853
4425-97-2,0.42968787638647854
111-94-4,0.8258854642796087
1656-48-0,0.8471732536244428
111-97-7,0.2236828887296102
59894-87-0,0.17805619661370237
1071-27-8,0.6311566450806274
2386-87-0,0.769818151460383
2579-20-6,0.5495163381409961
2549-93-1,0.7044850133961167
10347-54-3,0.7313846266009667
13909-13-2,0.03938552783544148
78718-52-2,0.4690537226661216
195252-21-2,0.19428275997356245
195252-40-5,0.36224433238878606
29216-28-2,0.3474258907645795
3385-21-5,0.899217307705634
1076-97-7,0.9772059912038334
78945-53-6,0.2805556218239868
13560-89-9,-0.38387593789665353
6522-21-0,0.3824547277230131
195252-29-0,0.284415539895565
23239-75-0,0.400246885731199
75259-63-1,0.38203535756251694
10447-38-8,0.22920011429284395
7348-26-7,0.4618203333941103
69581-33-5,0.5335427325558495
30007-39-7,0.34523291567727665
68-91-7,0.14857405786325797
56903-65-2,0.2414614637960344
56485-47-3,0.50732819851642
1798-50-1,0.016285745391414926
91595-86-7,0.36316623959599287
73771-25-2,0.9071633949830118
13887-56-4,0.5595136870281575
16568-66-4,0.6205572233907132
77145-61-0,0.3038905760376045
93181-85-2,0.39033091550269383
17902-23-7,0.34922450722501863
14697-46-2,2.011391458858156
97-99-4,1.3592646160634068
857-95-4,0.22928736051162477
5836-29-3,-0.09082665886331504
529-33-9,1.0050364076975782
102676-31-3,0.55649786526674
3184-13-2,1.4917463279755816
7531-52-4,1.119071550671993
1119-34-2,1.2905763428343253
121771-84-4,0.4184883027458525
139-89-9,0.9576986422809382
57369-32-1,0.6386187061373426
4425-95-0,0.41379589211552475
34161-23-4,0.29190420410262563
111-17-1,0.7896550270791439
5837-68-3,0.5349054622003803
1470-94-6,0.8639836085099286
110-94-1,1.270957613284626
108-55-4,1.1805432594667926
51505-90-9,0.7607215310561689
36329-36-9,0.4812179222662383
91893-39-9,0.17537610480430968
34790-06-2,0.5768192301607672
616-45-5,1.2653691721249594
532-12-7,0.42209729227007264
62666-20-0,0.3736127414657856
19395-78-9,0.5926836708650202
41716-84-1,0.36198542186379046
56368-47-9,0.5562824558157421
79276-58-7,0.5094165086473206
88909-96-0,0.3209789903604869
52637-01-1,0.11247411150369667
104-64-3,1.1959297386192802
673-31-4,0.8401474114643976
94-82-6,0.5370037144140908
4635-59-0,0.4993856162125686
27959-26-8,-0.04225804040382014
63638-93-7,0.4215363677602116
56-17-7,0.15775148715393264
111-41-1,1.180360863811575
110-85-0,1.0866587015525702
841-77-0,0.33873679972656806
92-54-6,0.5147379706598387
95884-49-4,0.14294004158451012
61655-58-1,0.16193334234648202
14028-44-5,0.19866440770111599
5632-47-3,0.44784380970389087
111-42-2,1.687702428631471
110-91-8,1.1452112121449176
91893-35-5,-0.14814389563992914
26644-46-2,0.09905689992991283
140-79-4,0.3336989599980219
4110-66-1,-0.0623185728810855
1072-52-2,1.119207035689084
120-07-0,0.9878058783485921
92-00-2,0.556665506805285
1116-54-7,0.8334635075000115
77129-82-9,0.3386423506813777
35627-29-3,0.6414401934458023
60029-23-4,0.39245064233416854
92-53-5,0.6196673138641141
108001-60-1,0.4477028147764805
59-89-2,0.7551347026826785
17688-68-5,0.6350568444523428
25182-84-7,0.7825680035601593
111-46-6,1.6799243398706496
111-48-8,0.5809738325937128
1892-29-1,0.5327908680853534
504-63-2,1.9174711057405263
10099-72-6,0.8695967426142545
30544-47-9,0.47352537798236227
19721-22-3,0.6847237888495643
111-91-1,0.12356365845824908
123-91-1,1.2306055253652242
120-55-8,0.8933004313828562
15980-15-1,0.5853522178772452
53061-10-2,0.07690917785352012
63917-06-6,0.2947191550983377
6279-87-4,0.45010522724826263
1070-42-4,0.13264513778122894
5266-08-0,-0.37244129116305963
311-44-4,-0.5397893294064622
2451-86-7,0.9093907876145807
1120-71-4,0.6293068005366899
287-29-6,0.8380424273508819
2550-06-3,0.8383521303384618
505-60-2,0.029176542494112324
100-45-8,0.7115639638820812
64011-70-7,0.5667809839161182
4771-80-6,0.9482877812445814
10137-69-6,0.37371949647557456
13042-02-9,0.5641883722933733
4488-57-7,0.913175423960685
57-24-9,-0.3561484905972501
65043-22-3,0.4341937341194197
4781-76-4,1.0167222690360436
100-73-2,0.7202450662822228
63915-63-9,0.24044825098212727
110-61-2,0.30381528259930957
1075-76-9,0.739405777743779
75696-02-5,0.556769276975754
109-78-4,0.3455006984183241
1071-22-3,0.6154052278631751
542-76-7,0.1465636364201674
26896-48-0,0.8885332881837995
14370-50-4,0.6213379635574885
13887-61-1,0.6931964854023441
23657-27-4,0.2520033484942695
35944-73-1,0.20545291125941292
97901-22-9,0.4073773982021573
63007-70-5,0.4818366438453113
25967-29-7,0.35726910861923267
23887-48-1,0.6071470637933879
78246-49-8,0.28542371176200443
20123-68-6,0.46676903808012415
33453-19-9,0.4195959126996065
7346-91-0,0.4436620733897038
64872-77-1,0.5353797424629325
114654-31-8,0.44812493713337087
884-49-1,0.42974301905876816
14008-53-8,0.3836900900687232
2589-15-3,0.4815316607250843
145-73-3,0.6525030979969408
2759-71-9,0.5907160927831641
765-30-0,0.3641548355774544
81356-60-7,0.2966863654947755
86393-33-1,0.42499760651741536
32773-59-4,0.5416711349647607
3544-94-3,0.508006689009513
521284-22-0,0.5391409209418087
7545-48-4,1.0114584409357452
101-49-5,1.1024181671807944
56461-33-7,0.1277796299056803
100678-32-8,0.2699900575864038
30914-89-7,0.22135381538188975
74103-07-4,0.28040388050404086
1331-07-3,0.09641058580989897
88485-37-4,0.3284284674428359
29050-11-1,0.6012358413126819
55316-22-8,0.5453621719638634
57-96-5,0.28100523858488424
114686-12-3,0.33814590191446975
102-20-5,1.137060308664549
51-12-7,0.5900180615372833
59-97-2,0.4464164883114028
5144-52-5,0.4054640832792325
372-77-0,-0.058027755666806916
123-81-9,0.22799880213403753
4301-50-2,0.26166749900720965
76824-35-6,0.32816873503236843
103-29-7,1.0976974912758115
7199-29-3,0.6332188057698701
53597-27-6,0.1104652135889113
119-84-6,1.0786639126085242
36330-85-5,0.8756993428547217
38873-55-1,0.5254231517256756
123-56-8,1.070876471809792
23249-97-0,0.7996892463894306
23093-94-9,0.7972539361299199
23093-93-8,0.7950198645218218
21256-18-8,0.5599890674731304
24096-53-5,0.611819095412504
108-30-5,0.9888822263021304
5029-46-9,0.24032868404269822
53894-28-3,0.6541936375716876
62-31-7,0.6170681761289533
61361-60-2,0.5128561462578152
56538-00-2,0.015670142748756725
72239-33-9,0.08431046085441639
55458-76-9,0.7140598008130845
51-71-8,0.3209950793274073
59128-97-1,0.27284327214771786
24166-13-0,0.41718690838475053
94776-91-7,0.3067898712232443
111988-49-9,0.36655604801782854
100199-60-8,0.6661192414985679
7633-57-0,0.6079109213962073
97174-79-3,0.5639145884469761
180793-94-6,0.11978399704619604
92-43-3,0.7248936365723134
2121-12-2,0.16170243689318464
622-08-2,1.131034304808057
103-74-2,0.9120564009135199
104-62-1,1.196657430297864
103-53-7,1.267634866772587
124428-11-1,0.5672732353552848
94-47-3,1.1771982069899134
37795-69-0,0.6683755740987376
940-41-0,0.555228117415934
35250-53-4,0.8150101392295579
59375-68-7,-0.2689629660357903
4871-71-0,0.1527882333668972
103-63-9,0.6732691319899957
113136-77-9,0.5203713795546627
60207-31-0,0.4669288386572254
1070-78-6,0.8345757293475354
2043-57-4,0.10798193002437168
19201-32-2,0.3959152968859155
141-43-5,1.5475722673934231
33545-23-2,0.937145119981672
10042-77-0,0.5923004626230916
151-56-4,0.7333215757650381
5782-83-2,0.2972343276821267
96-45-7,0.15157963828719015
73218-79-8,0.3221304369450802
61-57-4,0.4876462243274078
24207-38-3,0.8535656448144994
65141-46-0,0.3314042791210655
96-53-7,0.38512927926294416
3566-10-7,0.16339656646662204
557-30-2,0.4904322462161782
80026-34-2,0.45803135680482354
33813-20-6,0.29627653111868774
26859-72-3,-0.09466852189959243
22232-71-9,-0.06562744975580521
27097-43-4,-0.3603438778070854
23915-26-6,-0.03209563622124654
39884-52-1,0.42005712528193284
73870-33-4,0.08724172058647241
40762-15-0,0.6295912601025131
34929-08-3,0.4333328510576219
107-21-1,1.6898288169355864
122-99-6,1.0332347733300946
3833-54-3,0.8157021347684412
120-67-2,0.6040704449687985
2122-77-2,0.6766472626403663
371-62-0,-0.05018219683221387
60-24-2,0.25782221063068866
80303-93-1,0.0760358187109115
107-07-3,0.03914138248052897
624-76-0,0.02995742355360896
75-21-8,1.1401963684495477
646-06-0,1.2995646292327951
629-15-2,1.2502554993500636
9004-86-8,0.9853294097214669
2514-53-6,0.3068138075003081
96-49-1,1.09441762780642
339-65-1,0.4406284821274079
58041-19-3,0.5586177138156553
19767-45-4,0.5948379948659974
420-12-2,0.5897813009870907
629-17-4,0.016712072430225197
62303-19-9,0.3511890554665833
762-70-9,0.10632062688738918
1622-32-8,0.34983065393305235
107-06-2,0.2969706887809817
126-15-8,0.8038024581646503
2425-06-1,0.6285906330458594
133-06-2,0.5313308742414634
85-43-8,0.9950318635116986
2971-38-2,0.4089833423395001
3276-41-3,0.32758111760570574
110-64-5,0.9419307906453966
77-79-2,0.41249600328694347
544-25-2,0.9583392752463974
542-92-7,0.8238336005115292
542-78-9,0.902982639416044
3385-61-3,0.9204551580925306
77-73-6,0.8939589439115877
122-78-1,1.127459099822286
28382-15-2,0.5704862394906463
105112-76-3,0.2761508269227779
63979-76-0,0.4522988484901268
4080-31-3,0.15139461475582697
104-54-1,1.0792286529670092
29560-84-7,0.18380544114449132
104-65-4,1.1418087670578003
122-69-0,1.2313200257506032
5320-75-2,1.2365655830932014
149-29-1,0.8531115349183738
107-20-0,0.17962779042315918
628-87-5,0.757967345742136
110-65-6,0.7035948692323954
3159-29-3,0.5694717611642364
101-27-9,0.5374698700247943
59443-94-6,0.7318928288066873
107-91-5,0.8225093966325018
372-09-8,0.978745414324852
107-16-4,0.9481770880227666
63278-33-1,0.49454371702336036
768-94-5,0.6116327055306158
102938-79-4,0.5078529580336982
7585-39-9,0.256946365490925
2451-62-9,0.4930814842376765
77658-97-0,0.43202373911984565
5026-74-4,0.5241333001345021
2589-01-7,0.40686265198986626
13674-87-8,-0.05771864908854031
3188-57-6,0.8313837852651477
1263-89-4,0.9475051721122012
24676-80-0,0.34708046073545584
63919-02-8,0.8911422220306479
81737-62-4,0.4296242326561601
85095-79-0,0.2479958159745356
56552-15-9,1.0530136661492329
2238-07-5,0.8909328842221402
101-90-6,0.8072650290145902
7195-43-9,0.6998141894861255
7195-45-1,0.6555089310886142
14974-71-1,0.6219631783276632
14168-01-5,0.4250631100781039
90035-08-8,-0.5550614978106234
56073-07-5,-0.8808304050860227
56073-10-0,-2.1837529879895015
104653-34-1,-1.305124991841174
83480-29-9,1.0637906781883668
131-99-7,1.163181513722031
9000-30-0,0.7619671093191779
63883-19-2,0.2708278015802283
2338-18-3,0.5584249276140526
1703-58-8,1.0238017405617963
1134-47-0,0.6292149922426341
30618-84-9,0.6347786452434299
60634-63-1,0.5568419431385705
116255-48-2,0.30653395316400217
5566-34-7,0.3463492143896713
1890-47-7,-0.38353070586125754
4618-18-2,1.6686670112721056
57-50-1,1.6269675948741804
1715-40-8,0.41909271086434635
616-30-8,1.7767613787102594
98383-40-5,0.35354325178506324
54622-43-4,0.791110322014736
13551-92-3,0.7337506780295823
112281-77-3,0.20790198317248967
5455-98-1,0.6498055609148342
61213-25-0,0.08780248616593983
149-32-6,1.7507409201460788
87-99-0,1.6216776393662453
554-18-7,0.7387636564971508
1708-39-0,0.9846066169549498
3820-67-5,0.40814923128972647
23779-99-9,0.4157108973979633
624-43-1,0.6730412297492138
621-65-8,0.1496030233314785
556-52-5,1.1571445054113438
51371-34-7,0.8422567802689985
96-24-2,0.058338493321848275
622-04-8,0.9762938900912993
886-74-8,0.518496045689358
122-60-1,1.0654546220929533
13443-29-3,0.9931968041633812
127-90-2,0.239833632316057
55-63-0,0.5210156467153219
6659-62-7,0.4527618073905783
652-67-5,0.3189453944963797
16051-77-7,0.5593114054133264
87-33-2,0.567217948519524
23261-20-3,1.623925645511144
53460-81-4,0.45662621878420406
106-89-8,0.13723771045319036
3221-15-6,0.16367263089840442
3001-57-8,0.08148795821138179
96-23-1,0.030431180804024904
96-18-4,0.3350342459265765
3583-47-9,0.09360719333743073
19721-74-5,0.1052978313101162
55739-78-1,0.21921406451885922
60-57-1,-1.0122189726224506
53494-70-5,-0.3986312464182808
56534-02-2,0.1511752912876093
28772-56-7,-1.1791223313117691
376608-71-8,0.3237977106699855
35144-55-9,0.5638506636196235
14919-77-8,0.692831789720914
24169-02-6,0.530650799771209
