CASRN,Toxic_RF_rdkit2d-0,Toxic_RF_rdkit2d-1
23444-65-7,0.5896066796300931,0.41039332036990683
59204-74-9,0.5259530468285466,0.4740469531714535
50765-76-9,0.14040397403481086,0.8595960259651894
50765-74-7,0.0934252836503276,0.9065747163496718
63704-66-5,0.06391443044873144,0.936085569551269
5205-11-8,0.8849354727832753,0.11506452721672406
107-86-8,0.37117305040330695,0.6288269495966927
4479-75-8,0.28024688341635356,0.7197531165836467
101030-72-2,0.29975966157707956,0.7002403384229204
541-47-9,0.6129579795991377,0.3870420204008618
26485-81-4,0.6275174650202999,0.37248253497969963
137927-77-6,0.11052535764574113,0.8894746423542591
137927-78-7,0.25969044351447473,0.7403095564855248
1752-30-3,0.15453652369012924,0.8454634763098713
67-64-1,0.5059389848473348,0.49406101515266526
3748-13-8,0.7865906818754688,0.2134093181245314
2082-81-7,0.8285106951023519,0.17148930489764855
109-16-0,0.6288034549858259,0.37119654501417443
21282-97-3,0.725244390748846,0.274755609251154
99-48-9,0.48864543961813856,0.5113545603818613
814-78-8,0.3977552241339873,0.602244775866013
110-13-4,0.518038284721618,0.481961715278382
123-54-6,0.6673399325723617,0.3326600674276381
8028-48-6,0.8416884020190406,0.15831159798095903
86-92-0,0.28653444150892043,0.7134655584910796
93-68-5,0.7948763759716146,0.20512362402838513
20139-55-3,0.6216841028936677,0.378315897106332
5185-97-7,0.8250899778230849,0.17491002217691518
128-80-3,0.9071733066000783,0.09282669339992158
10291-28-8,0.8530493401482475,0.1469506598517525
232938-43-1,0.7547922091821896,0.24520779081781074
108-38-3,0.7771973458338813,0.22280265416611902
980-26-7,0.8636886425168377,0.13631135748316225
4403-90-1,0.9628458781362008,0.03715412186379929
68908-87-2,0.8713458645407937,0.1286541354592062
6613-44-1,0.7682371003249241,0.23176289967507555
108-69-0,0.027860058316191934,0.9721399416838088
1665-48-1,0.31437425006519065,0.6856257499348095
4066-02-8,0.8260378153739907,0.17396218462600938
17667-23-1,0.7608764363407646,0.23912356365923484
17291-89-3,0.12826988822227797,0.8717301117777229
13730-09-1,0.8618152014579665,0.13818479854203403
95-78-3,0.015033871924799491,0.9849661280752007
21436-96-4,0.010195504985671958,0.989804495014328
73839-60-8,0.5700246469261916,0.42997535307380824
3761-53-3,0.9223889847353084,0.07761101526469175
89-87-2,0.3886071266956822,0.6113928733043178
105-67-9,0.09841357855540793,0.9015864214445919
80567-67-5,0.3003594614799992,0.6996405385200009
37027-12-6,0.7155897601687318,0.2844102398312673
37027-11-5,0.8194004603755383,0.18059953962446115
589-93-5,0.011206998731946196,0.9887930012680538
108-47-4,0.015518693838366265,0.9844813061616334
95-47-6,0.832272767559151,0.16772723244084842
120-34-3,0.694097434130518,0.305902565869482
95-64-7,0.01672726862309405,0.9832727313769063
95-65-8,0.5667248926585625,0.433275107341437
72364-91-1,0.45512936948779914,0.5448706305122009
1799-79-7,0.013264363832578487,0.986735636167422
83-88-5,0.6907864887041563,0.3092135112958435
17291-84-8,0.6843865010723222,0.3156134989276768
87-62-7,0.03325271395569646,0.9667472860443037
88069-67-4,0.2296495353146968,0.7703504646853042
5294-61-1,0.24049086435503514,0.759509135644965
3416-26-0,0.306317501979076,0.6936824980209244
77191-36-7,0.28872280248870313,0.7112771975112969
7361-61-7,0.16223741613772077,0.8377625838622795
57021-61-1,0.495951105106554,0.504048894893446
91-97-4,0.7514572817870518,0.2485427182129482
72-57-1,0.9807222222222223,0.019277777777777776
4548-53-2,0.9787950948604348,0.021204905139565515
30544-72-0,0.40827479486005086,0.5917252051399492
30544-71-9,0.3737714493090225,0.6262285506909776
67129-08-2,0.26694072076018455,0.7330592792398157
576-26-1,0.3332677750594141,0.6667322249405851
47465-97-4,0.44882528865754423,0.5511747113424554
21554-20-1,0.46233803662458656,0.5376619633754132
3875-72-7,0.6659774779142426,0.33402252208575733
6360-54-9,0.9401111111111109,0.059888888888888894
21894-02-0,0.5502985903240938,0.44970140967590655
4418-66-0,0.5856948719488543,0.4143051280511456
5825-79-6,0.2523189010856048,0.7476810989143949
119462-56-5,0.7358114466517419,0.26418855334825747
122-00-9,0.392697293723025,0.6073027062769755
625-84-3,0.2303296800359689,0.7696703199640309
67-51-6,0.04724042824583117,0.9527595717541688
20404-97-1,0.44818817404746725,0.5518118259525324
123-32-0,0.012790242459545903,0.9872097575404539
147160-51-8,0.7553884364644252,0.24461156353557517
147160-52-9,0.7616653764774354,0.23833462352256443
53112-28-0,0.43179727899604736,0.5682027210039527
144651-06-9,0.8533640440902699,0.14663595590973025
108-50-9,0.01125762665803799,0.9887423733419628
25724-50-9,0.21853699960610823,0.7814630003938922
95-26-1,0.14075676343436233,0.8592432365656374
2216-45-7,0.803692381599134,0.19630761840086675
129423-54-7,0.7543229512945416,0.24567704870545812
64039-28-7,0.49539500810233306,0.5046049918976669
5724-56-1,0.8548461032113668,0.14515389678863308
61-68-7,0.35594452876588606,0.6440554712341137
65089-17-0,0.43811833351335167,0.5618816664866483
50892-23-4,0.35626342664230953,0.6437365733576902
89427-22-5,0.045985774596796376,0.9540142254032036
84596-57-6,0.6078283992831128,0.3921716007168871
1901-26-4,0.6359929634356651,0.3640070365643349
28802-49-5,0.3629410778712451,0.6370589221287547
47000-92-0,0.4649167881969613,0.5350832118030387
302964-08-5,0.5571061240566404,0.44289387594335966
72-44-6,0.20880242118195877,0.7911975788180414
963-34-8,0.35862413911559693,0.6413758608844028
3476-88-8,0.4486210394008757,0.5513789605991244
3214-64-0,0.1687243020607024,0.8312756979392976
28562-70-1,0.47894770036035617,0.5210522996396438
21312-10-7,0.7378329947238287,0.2621670052761714
65183-11-1,0.2858652442045221,0.7141347557954782
6358-85-6,0.9484666666666667,0.05153333333333334
13051-49-5,0.49273394250012126,0.5072660574998786
57-97-6,0.7534869826157347,0.24651301738426545
62450-06-0,0.21149795397632257,0.7885020460236773
3520-72-7,0.7718888888888887,0.2281111111111111
5910-89-4,0.016907158808208665,0.9830928411917915
73840-48-9,0.7980960427703647,0.2019039572296351
74050-94-5,0.8063367239526914,0.19366327604730837
10049-83-9,0.9381248181894062,0.061875181810593746
74037-55-1,0.8402017658956029,0.15979823410439686
73840-49-0,0.7300528038646289,0.2699471961353715
168152-68-9,0.09932436570199123,0.9006756342980083
729-99-7,0.7915554344670527,0.2084445655329476
15911-15-6,0.15621383385744897,0.8437861661425508
431-03-8,0.47545630086369106,0.5245436991363092
55290-64-7,0.38495842160438004,0.6150415783956196
6092-18-8,0.5306505526633019,0.4693494473366979
67-03-8,0.4202960501275645,0.5797039498724357
21452-18-6,0.42035625816771494,0.5796437418322855
56619-72-8,0.5603967217392174,0.4396032782607825
17433-39-5,0.5195962817142643,0.4804037182857357
10268-78-7,0.5480373976674553,0.45196260233254487
4321-69-1,0.9122296245976157,0.08777037540238392
5003-48-5,0.7357152899405852,0.2642847100594149
39864-15-8,0.9526870646510394,0.047312935348960534
19249-34-4,0.640754213566788,0.3592457864332122
13256-19-4,0.5454818971054237,0.45451810289457634
111-21-7,0.7460075709658875,0.2539924290341126
111-55-7,0.7361526690188659,0.2638473309811346
7250-71-7,0.6629917265108521,0.3370082734891479
869-29-4,0.4789646907936956,0.5210353092063044
642-83-1,0.6900677393036535,0.30993226069634605
10140-75-7,0.3821936508146323,0.6178063491853681
5459-90-5,0.41174969613801066,0.5882503038619893
108-24-7,0.4582801477499743,0.5417198522500258
2624-43-3,0.8713833509007598,0.12861664909924014
115-33-3,0.7592073054616036,0.2407926945383966
14008-48-1,0.4420287596849979,0.5579712403150018
1466-82-6,0.8631946929187007,0.1368053070812998
2678-29-7,0.5304509824193148,0.4695490175806852
32509-66-3,0.8008333333333331,0.19916666666666674
6277-14-1,0.7766026237136049,0.2233973762863952
128-37-0,0.37464530169057914,0.6253546983094208
66575-29-9,0.5032840935602579,0.4967159064397421
40374-15-0,0.10166877985453902,0.8983312201454614
116-66-5,0.6132688208014242,0.3867311791985757
356-12-7,0.8833948864479784,0.11660511355202144
80024-58-4,0.301866820932751,0.6981331790672491
117467-28-4,0.7825470085470082,0.21745299145299157
125055-56-3,0.07580660997113906,0.924193390028861
27726-31-4,0.7981584138960911,0.20184158610390887
98-51-1,0.8632996950111669,0.1367003049888336
88-60-8,0.12326872112360349,0.8767312788763962
3896-11-5,0.4906301145411863,0.5093698854588136
15148-80-8,0.1796076184241756,0.8203923815758247
36556-75-9,0.3413807508092561,0.6586192491907432
75-97-8,0.43904116427352424,0.560958835726476
3204-27-1,0.2020898504295455,0.7979101495704541
5902-51-2,0.2802394468124245,0.7197605531875751
540-88-5,0.7418856945004013,0.25811430549959813
26944-48-9,0.6246619723791437,0.37533802762085666
4785-72-2,0.0521723148644586,0.947827685135542
22791-20-4,0.026070418684748846,0.9739295813152512
20417-83-8,0.29904871086460977,0.7009512891353905
16339-21-2,0.22127681299737276,0.7787231870026283
22791-33-9,0.06729037509051902,0.9327096249094813
3056-93-7,0.3588911732481293,0.6411088267518713
272451-65-7,0.5973194444444444,0.4026805555555555
2889-58-9,0.7973962552045855,0.20260374479541493
2094-99-7,0.814205937316843,0.18579406268315737
78-59-1,0.42033726904975544,0.5796627309502445
471-01-2,0.48617385324183154,0.5138261467581685
19213-12-8,0.2560212528485716,0.7439787471514289
17191-84-3,0.2623694290265918,0.7376305709734075
2873-97-4,0.46697586414278447,0.5330241358572155
74277-15-9,0.4850152068951505,0.5149847931048495
123-42-2,0.6980193290476361,0.3019806709523636
5986-38-9,0.6918600306981283,0.3081399693018714
1118-39-4,0.8864174991976339,0.11358250080236587
103-07-1,0.9128390128732996,0.0871609871267002
151-05-3,0.936463848075193,0.06353615192480719
13466-78-9,0.803595340449743,0.1964046595502567
147-47-7,0.42217919476414756,0.5778208052358526
69103-20-4,0.812522457109215,0.18747754289078492
15545-38-7,0.755739541963101,0.24426045803689855
80-56-8,0.8253588799946503,0.17464112000534934
70174-49-1,0.6131459659747829,0.3868540340252176
4501-58-0,0.7432644488478408,0.2567355511521598
15440-51-4,0.9416379386435525,0.058362061356447316
15545-42-3,0.8681506466361364,0.13184935336386386
28175-97-5,0.39802010061783416,0.6019798993821656
82657-04-3,0.44485612436206884,0.5551438756379313
79538-32-2,0.3826443280591124,0.6173556719408874
128-51-8,0.8780097658690736,0.12199023413092606
4478-63-1,0.5972625779154241,0.40273742208457564
18172-33-3,0.4240091024974269,0.5759908975025729
642-78-4,0.9472208668085678,0.05277913319143229
1847-24-1,0.9193034395374017,0.08069656046259822
13412-64-1,0.9132342967816924,0.08676570321830744
59-53-0,0.621401702365016,0.37859829763498365
40374-20-7,0.1456215706245561,0.8543784293754446
22791-34-0,0.12580977081458797,0.8741902291854123
23930-19-0,0.7308534938559522,0.2691465061440477
152-62-5,0.6911798729677939,0.3088201270322058
1164-92-7,0.7178305781390992,0.28216942186090066
119302-24-8,0.4427652050677487,0.5572347949322513
507-59-5,0.361888898231439,0.6381111017685608
507-60-8,0.41646267254531966,0.5835373274546805
34184-82-2,0.6359459909102875,0.3640540090897124
514-36-3,0.827200429595085,0.17279957040491495
77017-20-0,0.7111352087180817,0.2888647912819182
51022-69-6,0.5348746668012415,0.4651253331987586
18470-08-1,0.16210395654004725,0.8378960434599526
13265-01-5,0.645412049205061,0.35458795079493893
1920-21-4,0.6908660923233083,0.3091339076766918
17702-57-7,0.05442065487337904,0.9455793451266209
14144-91-3,0.02558407402000331,0.9744159259799967
64050-03-9,0.05968319746697669,0.9403168025330237
82875-36-3,0.735235684460626,0.2647643155393743
6923-22-4,0.1680068861331506,0.8319931138668497
82875-39-6,0.7035516074568133,0.2964483925431869
49564-57-0,0.4441976144954041,0.5558023855045964
137521-50-7,0.6119294445300029,0.3880705554699972
137521-61-0,0.7522437205967298,0.2477562794032702
137521-60-9,0.7526014583856698,0.24739854161433034
82875-45-4,0.8979914931005926,0.10200850689940745
82875-42-1,0.8847726964316791,0.11522730356832178
5248-39-5,0.29587158801411295,0.7041284119858873
3566-00-5,0.03791091740441062,0.9620890825955896
64748-15-8,0.48081623649265387,0.5191837635073462
13687-28-0,0.10846240005597615,0.8915375999440237
500008-45-7,0.5848726591211654,0.41512734087883496
14628-06-9,0.10098813413856059,0.89901186586144
137521-58-5,0.8517655439290769,0.14823445607092306
137521-53-0,0.9129909431690626,0.0870090568309378
137521-52-9,0.8457727788700933,0.1542272211299065
137521-57-4,0.8339004142693405,0.16609958573065983
137521-56-3,0.7622867024082293,0.23771329759177093
137521-54-1,0.6523846145065372,0.3476153854934627
4116-10-3,0.24741666299299295,0.752583337007007
51481-61-9,0.23448023521953715,0.7655197647804627
34839-70-8,0.3119659930459425,0.6880340069540576
54903-57-0,0.6462860376847265,0.3537139623152735
14260-40-3,0.3811490816186149,0.6188509183813853
21787-80-4,0.16444863951289077,0.8355513604871083
1129-41-5,0.2844066938383405,0.7155933061616597
21124-13-0,0.08348322872071288,0.9165167712792874
57647-53-7,0.06942482870274466,0.9305751712972553
17526-94-2,0.5518703280322608,0.4481296719677392
644-64-4,0.23455422919137345,0.765445770808627
58-15-1,0.24531492465817328,0.7546850753418273
98617-19-7,0.40817963707348454,0.5918203629265156
141-66-2,0.17000746537063965,0.829992534629361
1165-48-6,0.3087323499167425,0.691267650083258
69884-15-7,0.2344591364706555,0.7655408635293459
68104-02-9,0.22416334086893505,0.775836659131065
2867-47-2,0.5650495140311996,0.4349504859688002
57614-25-2,0.0749008700480669,0.9250991299519332
102410-39-9,0.17150298618284524,0.8284970138171548
341-69-5,0.08709426444987267,0.9129057355501274
102410-37-7,0.1330409733572162,0.8669590266427835
74758-13-7,0.2575966703892356,0.7424033296107646
31635-40-2,0.31138867849665586,0.6886113215033441
99-97-8,0.07927103824474298,0.920728961755257
55-80-1,0.3344760013595325,0.6655239986404682
21540-35-2,0.18767148863228011,0.8123285113677197
7203-89-6,0.0184625779436007,0.9815374220563998
15545-48-9,0.18123114951853433,0.8187688504814655
28217-97-2,0.2914387800665799,0.70856121993342
132147-50-3,0.24125171377716675,0.7587482862228331
535-89-7,0.1340738882877306,0.8659261117122701
20240-98-6,0.025317904870401677,0.9746820951295982
5810-11-7,0.3428724512069345,0.6571275487930652
32150-76-8,0.2040886219679895,0.7959113780320116
63979-29-3,0.17128471099841006,0.8287152890015904
3789-78-4,0.3917149496635361,0.6082850503364637
21677-26-9,0.3713912545279765,0.6286087454720234
127-19-5,0.44735874644486723,0.552641253555133
1933-50-2,0.2631852904140316,0.7368147095859691
87344-16-9,0.27103482607656093,0.7289651739234394
6493-05-6,0.20695583725609826,0.7930441627439022
68-89-3,0.40270082579499417,0.597299174205006
88338-63-0,0.22033553672686548,0.779664463273135
25601-84-7,0.2065681563010339,0.7934318436989659
22787-53-7,0.08947950803590599,0.9105204919640937
54473-31-3,0.07471531302939162,0.9252846869706086
98124-07-3,0.37621691241934846,0.623783087580651
87344-06-7,0.3356838232699906,0.6643161767300094
88149-59-1,0.33834390959375904,0.661656090406241
365400-11-9,0.5498141424085577,0.4501858575914423
550-28-7,0.47746679882184284,0.5225332011781573
36304-84-4,0.1469013163877238,0.8530986836122761
62783-50-0,0.036821662876049405,0.9631783371239505
62783-49-7,0.03288225900611302,0.9671177409938866
26155-31-7,0.05319342258352858,0.9468065774164715
62783-48-6,0.035862222011440965,0.9641377779885592
86135-39-9,0.3016314587121129,0.6983685412878871
80087-26-9,0.23516333863615185,0.764836661363849
98124-05-1,0.3236437552745497,0.6763562447254505
2398-96-1,0.51210624402623,0.48789375597376994
80-11-5,0.3736998171490043,0.6263001828509959
31642-65-6,0.08908018970097453,0.9109198102990254
93738-40-0,0.41631710198093963,0.5836828980190607
64092-48-4,0.3805245263731071,0.6194754736268928
30652-11-0,0.2941465018299262,0.7058534981700738
27223-35-4,0.46308257917660467,0.5369174208233954
79442-83-4,0.3359669126506127,0.6640330873493876
60-80-0,0.13015962150644958,0.8698403784935511
34552-84-6,0.40535360521732466,0.5946463947826752
116337-71-4,0.6494036469685863,0.3505963530314138
64049-33-8,0.37497387990859654,0.6250261200914039
71561-11-0,0.4798551874166927,0.5201448125833071
34375-78-5,0.29105672445926123,0.7089432755407387
83-07-8,0.2680940714974626,0.7319059285025374
40373-39-5,0.10800798103210527,0.8919920189678946
40374-17-2,0.1241621471344283,0.8758378528655718
80086-85-7,0.27031353670888114,0.729686463291119
7417-67-6,0.19593470590384826,0.8040652940961519
3196-50-7,0.28567087975422084,0.7143291202457787
5039-78-1,0.5129237967974871,0.48707620320251277
60-31-1,0.3270530667081096,0.6729469332918901
12225-18-2,0.7559867576352808,0.244013242364719
10605-03-5,0.44850048729013015,0.55149951270987
86135-92-4,0.34809203139642725,0.6519079686035726
16006-75-0,0.6868341266576561,0.31316587334234386
64011-84-3,0.2552053310001552,0.7447946689998444
298-01-1,0.12965987637993287,0.8703401236200666
57846-35-2,0.16845049461630468,0.8315495053836957
55-38-9,0.01312790056666993,0.9868720994333308
14086-35-2,0.14746714738336583,0.8525328526166345
3761-42-0,0.06926605950256105,0.9307339404974385
83-79-4,0.617812348649787,0.38218765135021265
82230-53-3,0.30670489099509335,0.6932951090049072
4433-79-8,0.613726097215635,0.386273902784365
65008-94-8,0.5719430927742911,0.42805690722570927
30011-11-1,0.4448161180282419,0.5551838819717583
143390-89-0,0.5073218333794263,0.4926781666205736
5826-85-7,0.09556913133281023,0.90443086866719
2255-17-6,0.050704476193937975,0.9492955238060623
122-14-5,0.020514108595832924,0.9794858914041671
51356-08-2,0.03680442876076246,0.9631955712392379
22620-72-0,0.12052612602001718,0.8794738739799826
2703-61-9,0.18523731071494923,0.8147626892850511
10420-33-4,0.7327716364113419,0.26722836358865826
72732-56-0,0.4405408854156564,0.5594591145843433
58186-27-9,0.7609778095250593,0.2390221904749405
153-87-7,0.16089734648211415,0.8391026535178863
82875-38-5,0.6721848631055797,0.32781513689442004
185119-76-0,0.9130571309356618,0.0869428690643382
79277-27-3,0.8840904917878675,0.11590950821213312
13265-60-6,0.052224238937981955,0.9477757610620177
1741-11-3,0.12855132198123057,0.8714486780187699
3566-76-5,0.11516875283289119,0.8848312471671088
3344-14-7,0.04339443416097772,0.9566055658390218
30560-19-1,0.08552537162062648,0.9144746283793739
22502-03-0,0.6851175190786755,0.3148824809213248
3131-27-9,0.76952860638291,0.23047139361708996
104-20-1,0.7984065117473232,0.2015934882526777
42924-53-8,0.7019381638354265,0.298061836164574
122-48-5,0.6337838578162005,0.3662161421838008
39562-22-6,0.635000551507466,0.3649994484925345
105-45-3,0.6266070899331213,0.37339291006687836
122-84-9,0.7879765408103954,0.2120234591896043
5437-98-9,0.46354512654973845,0.5364548734502614
52793-11-0,0.4450430764765586,0.5549569235234416
3610-27-3,0.8409492652237149,0.15905073477628529
629-38-9,0.7418130845143706,0.25818691548562966
110-49-6,0.8018076995465824,0.19819230045341765
93-51-6,0.347292814734701,0.6527071852652988
99-75-2,0.6841158918608456,0.31588410813915424
13684-63-4,0.7833697759825309,0.21663022401746931
80-48-8,0.5646044530650539,0.43539554693494614
55232-81-0,0.252615609595335,0.7473843904046654
80689-16-3,0.3859197062427307,0.6140802937572698
25956-17-6,0.9234305257619488,0.07656947423805126
23287-26-5,0.5552012248132743,0.4447987751867261
14205-39-1,0.5426441027312165,0.4573558972687834
68779-00-0,0.6811179745546568,0.3188820254453428
943-88-4,0.7976361002714047,0.20236389972859442
73698-62-1,0.6647192560051896,0.3352807439948103
82-57-5,0.5795710840962427,0.4204289159037568
17392-83-5,0.5904424267818291,0.40955757321817077
64037-75-8,0.40662187909735387,0.5933781209026461
64037-74-7,0.5784600351013977,0.42153996489860174
13515-40-7,0.684029005960379,0.31597099403962065
82199-12-0,0.6565581798199295,0.34344182018007036
61320-65-8,0.5634803912365464,0.4365196087634534
50-07-7,0.47875475882542634,0.5212452411745736
75511-23-8,0.558885885348165,0.4411141146518349
82875-41-0,0.6488739266874487,0.351126073312551
20168-99-4,0.3540731970005106,0.6459268029994893
67370-00-7,0.3839595731038,0.6160404268961998
27035-30-9,0.4790500490723479,0.5209499509276521
65189-78-8,0.1713657677111405,0.8286342322888595
53164-05-9,0.24399890839546412,0.7560010916045358
62751-72-8,0.061741731463780904,0.9382582685362191
67369-98-6,0.3070705553552238,0.6929294446447766
60051-79-8,0.19523078974661523,0.8047692102533847
31230-24-7,0.5636420197063357,0.436357980293664
79510-48-8,0.8403685883932227,0.15963141160677732
94125-34-5,0.8668696513348385,0.13313034866516124
82097-50-5,0.7398836226490693,0.260116377350931
5652-84-6,0.3384677112386891,0.6615322887613114
38205-64-0,0.21717196248149068,0.7828280375185093
22862-76-6,0.39922691446698216,0.6007730855330178
82273-25-4,0.6595746998884936,0.3404253001115064
93-28-7,0.6788894214780032,0.32111057852199676
64485-93-4,0.9582285827867224,0.04177141721327768
2636-25-1,0.12970675458100725,0.870293245418993
23793-23-9,0.8336351166662663,0.16636488333373328
161193-03-9,0.5203844501688388,0.47961554983116117
3120-74-9,0.29225118017170626,0.7077488198282933
66505-63-3,0.43468495950334607,0.5653150404966543
14143-28-3,0.45675054316962027,0.5432494568303796
1671-49-4,0.4881454822260627,0.5118545177739374
106904-09-0,0.46992794788790804,0.5300720521120917
122836-35-5,0.5056791567232495,0.49432084327675047
763-32-6,0.5692779794425631,0.430722020557437
4786-19-0,0.09640235933300285,0.9035976406669978
62599-49-9,0.8621159715408746,0.13788402845912545
563-47-3,0.20610560947355358,0.793894390526447
78-85-3,0.18829234491650385,0.8117076550834962
126-98-7,0.11963751617300844,0.880362483826992
30950-27-7,0.43878812798687855,0.5612118720131215
79-39-0,0.33306171283703867,0.6669382871629616
923-02-4,0.3871821219108538,0.6128178780891462
19243-95-9,0.25580630065997356,0.7441936993400265
2164-09-2,0.4350753439087278,0.5649246560912721
79-41-4,0.5148969678630334,0.4851030321369667
4513-53-5,0.4832771196529239,0.516722880347076
3683-12-3,0.8805384753496653,0.11946152465033472
2144-53-8,0.4272061511331332,0.5727938488668666
30674-80-7,0.2641722439032803,0.7358277560967192
52628-03-2,0.26972836762671804,0.7302716323732816
1464-69-3,0.33546343172481285,0.6645365682751866
70293-55-9,0.7326883885385259,0.2673116114614741
1888-94-4,0.1503001865918883,0.8496998134081114
96-05-9,0.47991099706618684,0.5200890029338132
2495-37-6,0.7902360593879325,0.20976394061206788
23395-20-2,0.36162630082448616,0.638373699175514
1637-39-4,0.44890769647528683,0.5510923035247133
58458-52-9,0.43639156098430976,0.5636084390156904
58458-54-1,0.4661351128699991,0.5338648871300009
58458-56-3,0.24905632486748747,0.7509436751325118
756-91-2,0.5545639855358254,0.4454360144641746
50370-12-2,0.9434899139142839,0.056510086085716345
89-25-8,0.5181763224781003,0.4818236775218997
119-17-5,0.6277287177038264,0.37227128229617307
123312-89-0,0.3108396620830102,0.689160337916989
1071-73-4,0.7744840418570904,0.22551595814290973
853-34-9,0.3066603971394046,0.6933396028605953
5471-51-2,0.5670971794313215,0.4329028205686788
123-76-2,0.6900989033012872,0.3099010966987125
2610-86-8,0.3069752954112754,0.6930247045887244
152-72-7,0.5439857262017908,0.4560142737982093
81-82-3,0.3493169657286305,0.650683034271369
53460-80-3,0.2238069010613219,0.7761930989386777
102-01-2,0.3499068340559821,0.650093165944018
93-70-9,0.5292649821980192,0.4707350178019809
33353-01-4,0.537260886714212,0.4627391132857877
34580-66-0,0.20265302062679055,0.7973469793732099
78-95-5,0.05943618989819377,0.9405638101018066
108-88-3,0.5201082521674536,0.47989174783254634
21173-27-3,0.52204573869535,0.47795426130464996
72239-30-6,0.02990532620200716,0.9700946737979934
589-18-4,0.23874214396998553,0.7612578560300146
622-97-9,0.7259196486653532,0.27408035133464675
104-87-0,0.3892807759681717,0.6107192240318283
104-85-8,0.6804080549096346,0.319591945090365
77054-11-6,0.7599956222115049,0.2400043777884952
80834-73-7,0.1875045012108288,0.8124954987891715
80834-70-4,0.13136434658244786,0.8686356534175527
720-94-5,0.4347346182227878,0.5652653817772121
6138-79-0,0.06628509869870049,0.9337149013013007
134308-13-7,0.528325521954673,0.47167447804532703
56461-34-8,0.22077370713764727,0.7792262928623526
58955-82-1,0.19781470969066386,0.8021852903093366
63980-34-7,0.38264107599480407,0.6173589240051958
637-60-5,0.0627167171813573,0.9372832828186429
622-58-2,0.6678766829321341,0.33212331706786596
1631-28-3,0.15241362511004605,0.8475863748899537
99-99-0,0.20180669552805933,0.7981933044719408
26447-14-3,0.7028924499341309,0.2971075500658696
101-94-0,0.6959334018749288,0.3040665981250713
137927-72-1,0.2176774555374555,0.7823225444625447
614-34-6,0.6400381012597011,0.35996189874029966
607-88-5,0.7744161402162825,0.22558385978371787
78-31-9,0.714248366560981,0.2857516334390173
72051-45-7,0.4517646627241511,0.5482353372758492
1424-48-2,0.4557677592746986,0.5442322407253014
70-55-3,0.643352265566848,0.35664773443315123
78521-39-8,0.5986127522198921,0.401387247780108
123199-94-0,0.8124796726194734,0.1875203273805267
1156-19-0,0.7963862410347214,0.20361375896527842
21187-98-4,0.7667155711291318,0.23328442887086778
1576-35-8,0.4582952420400503,0.5417047579599498
127-65-1,0.28051671252525856,0.7194832874747417
4083-64-1,0.6215946134567601,0.37840538654323974
80-41-1,0.3209355442592711,0.6790644557407289
6837-93-0,0.9067179487179491,0.09328205128205128
106-43-4,0.4886402613130907,0.5113597386869092
108-89-4,0.026904334557302772,0.9730956654426979
569-65-3,0.37249048439974264,0.6275095156002577
72619-36-4,0.15795012626825664,0.8420498737317427
91-62-3,0.12117709207024654,0.8788229079297537
92-48-8,0.7484359645926042,0.25156403540739536
98519-19-8,0.03733852641238487,0.9626614735876157
1711-06-4,0.5643202487787093,0.43567975122129043
108-44-1,0.04187543704709887,0.9581245629529015
85-72-3,0.5496660319080414,0.4503339680919591
63-99-0,0.5416259762888781,0.45837402371112207
621-29-4,0.13256355410084864,0.8674364458991523
104683-52-5,0.28220488790591225,0.717795112094088
80834-68-0,0.22006796677119467,0.7799320332288058
91-99-6,0.6863833180571806,0.31361668194281944
29218-27-7,0.2887467811222754,0.7112532188777251
108-39-4,0.17561213219943064,0.8243878678005688
88599-49-9,0.9803009738641102,0.019699026135890002
88599-68-2,0.9859070397150884,0.014092960284911705
122277-25-2,0.9801251779028644,0.019874822097136133
1596-09-4,0.7133201230582881,0.28667987694171154
57933-19-4,0.13062669006408892,0.8693733099359121
16154-78-2,0.21501193827275636,0.784988061727244
1147-41-7,0.7849814233852019,0.2150185766147984
956317-36-5,0.2929076534541255,0.7070923465458738
122277-24-1,0.9650792237010712,0.03492077629892888
53988-10-6,0.14117233395432477,0.8588276660456753
399-77-9,0.007407301104343334,0.9925926988956567
1435-71-8,0.4665706768855251,0.5334293231144744
5504-68-7,0.4672143536597707,0.5327856463402295
610-39-9,0.1256371160087954,0.8743628839912054
119-33-5,0.17580787420223287,0.8241921257977679
2445-83-2,0.10507264890201486,0.894927351097986
92-36-4,0.5505741519249268,0.44942584807507296
88-44-8,0.90610729086713,0.09389270913287052
57524-15-9,0.14066255251419224,0.8593374474858076
695-34-1,0.020741715210971384,0.9792582847890288
125055-80-3,0.010654120130277986,0.9893458798697223
108-99-6,0.029969517979752468,0.970030482020248
1603-41-4,0.019874813172429402,0.9801251868275711
53179-13-8,0.3180138428067706,0.6819861571932297
125055-79-0,0.014660463482805516,0.9853395365171947
82159-09-9,0.42745163212621734,0.5725483678737827
618-85-9,0.10143419970194881,0.898565800298052
504-15-4,0.19103044390503726,0.8089695560949632
41621-49-2,0.38236478780856314,0.6176352121914365
182349-12-8,0.3060476123024617,0.6939523876975383
874-66-8,0.25242647414582814,0.7475735258541719
27776-01-8,0.8608639578638428,0.13913604213615757
72239-32-8,0.029312617726207652,0.9706873822737933
898566-17-1,0.5495166101740561,0.4504833898259437
50454-68-7,0.14561496892073003,0.85438503107927
529-19-1,0.7298305021081816,0.2701694978918185
