CASRN,LD50_svm_ecfp6bits
919-76-6,-0.3598068308654222
751-73-5,-0.277489321153089
35543-24-9,0.40899544522022757
41716-93-2,0.5518076522722059
26328-04-1,0.8240407477992785
82697-76-5,0.382883731654835
635-41-6,0.765637809289573
35619-65-9,0.6229292144139946
5914-66-9,0.5252878795340696
1532-12-3,0.782750888791888
102324-40-3,0.3689728737744562
101477-54-7,0.40267309333812484
2778-04-3,-0.226796647357982
15037-64-6,0.15002661613661183
3581-11-1,-0.31292360212937353
950-37-8,-0.6366459246869938
2487-90-3,1.1051352853671603
1760-24-3,1.0974842743587827
15396-00-6,1.084349206786492
2996-92-1,0.9440328325815287
121-45-9,1.0957886358082318
512-56-1,-0.14222455351783714
3069-29-2,1.030973150075833
17865-32-6,1.2077129445580486
3027-21-2,0.9150601215613956
2587-90-8,-0.7492636571142556
4752-35-6,-0.5867569590076026
54473-43-7,-0.3785626889603926
3254-63-5,-1.0227472049332975
3070-16-4,-0.7771105554803919
152-20-5,-0.300437322931392
2953-29-9,-0.21768308256910185
6504-77-4,0.21354391157245156
110-71-4,1.2048852170290671
111-96-6,1.2738157503155274
143-24-8,1.2897321569646891
71850-03-8,1.322658059835975
10232-93-6,1.2391709122485528
117-82-8,1.287438121315739
3753-18-2,0.9642573783631619
109-87-5,1.2102506069540553
34758-84-4,0.4952748364764341
1125-88-8,1.0691688542078357
20627-73-0,0.4865290420677928
81098-60-4,0.19143596201036805
77402-03-0,0.8448722933351699
1830-54-2,0.9885765275767953
108-59-8,1.063123728910314
111753-73-2,0.7072448726701828
78967-07-4,0.4859190014852576
101-70-2,0.9423704223811861
150-78-7,1.0165448299506392
27318-87-2,0.7656628623126799
89-39-4,0.7011430165448692
2735-04-8,1.001649787262434
5355-16-8,0.8013387457802451
7306-46-9,0.6490037021212348
110488-70-5,0.3376899786469211
119-90-4,0.7228864537889833
89427-14-5,-1.1536919359549316
2586-57-4,1.0183487563135654
458-37-7,0.624037926717676
91-10-1,1.0208825887024249
23158-25-0,0.4458654495568609
70024-40-7,0.5318279342166516
19237-84-4,0.3381015912425752
64951-27-5,0.66915560893914
357-57-3,0.19235780511436917
89427-13-4,-0.688133979518012
6294-52-6,0.17574693745706926
40553-78-4,0.34208148647450987
31848-02-9,0.545906871318164
13223-43-3,0.5245803291079356
138786-67-1,-0.12305947991418531
606-45-1,1.0812696130003716
94-60-0,0.9744100512131622
133-47-1,1.1617458992395764
56141-00-5,0.6011353528288266
89427-46-3,-1.0825912534051105
4336-19-0,1.0802140929533421
1459-93-4,1.0397303935947733
13290-96-5,0.5349303758533241
131-11-3,1.3334309616721596
173584-44-6,0.0769102960408874
96753-93-4,0.3699340655189429
616-38-6,1.1389080942139422
4525-33-1,1.2358050223753823
6843-66-9,0.9369039380020567
20120-33-6,0.4059442838405637
52-68-6,0.22118684962781476
74940-61-7,0.0543334365055953
37565-85-8,-0.03464895161880044
813-84-3,-0.020149500875061732
17321-47-0,0.21235742939735724
597-25-1,0.4394867760407162
42136-28-7,-0.28441385411666265
950-35-6,-0.8113263919739068
2255-15-4,-0.48201959283023965
2274-67-1,-0.09072472604631321
2274-69-3,-0.188119184495824
13104-21-7,-0.3311301998924563
23560-59-0,-0.5868264096296555
52899-13-5,-0.6242830448863632
5598-52-7,-0.47814203531371846
64050-54-0,-0.14380479524324175
1886-01-7,-0.5783003666886721
3735-33-9,-0.5439996954924291
3820-53-9,-0.3866149685287098
3309-87-3,-0.3731302757550412
50915-31-6,-0.03525247253825414
298-00-0,-0.7077189524054697
363-97-3,-0.4121561982240485
5826-76-6,-0.04694958009259431
500-28-7,-0.12583354068614216
50590-01-7,-0.21207465925209457
63981-11-3,-0.07251717111205158
2104-96-3,-0.37087150835628835
18181-70-9,0.007106090109626706
5598-13-0,-0.11773549476559564
756-80-9,0.003955591394557478
32357-99-6,-0.29513180878765455
3692-87-3,-0.3210365733688445
42565-17-3,-0.2012129709225805
78-57-9,-0.772263938344394
144-41-2,-0.010814898471065093
1113-01-5,-0.018641211872922225
58995-44-1,-0.36008833020806874
22439-39-0,-0.8685758046723149
51356-18-4,-1.1587694345958428
51442-09-2,-0.19501203564143166
86-50-0,-0.6338273611611221
18722-80-0,-0.32877223112729004
64050-59-5,-0.4738972726419509
64050-57-3,-0.45347832102000973
3735-23-7,-0.5796038050666665
6436-04-0,-0.0726237090331402
41219-30-1,-0.2532970140472951
10312-19-3,-0.6366201311027098
63716-52-9,0.13592402393553293
5114-31-8,-0.4247437962088515
2524-03-0,0.09923253081049466
2667-49-4,-0.009046182266880254
22243-91-0,-0.6982263153278839
2984-68-1,-0.3541152640144206
22608-53-3,0.011909522872392109
77173-43-4,-0.18503827729772615
10265-92-6,0.10025987518658808
29809-48-1,-0.4354008862899045
54473-30-2,-0.2538792551345407
54473-41-5,-0.8026180811269105
41495-66-3,0.004861224034445333
87359-33-9,0.40355713167662577
66-27-3,1.1113549535502185
5332-73-0,0.9928493957729343
1589-49-7,1.3507646108927678
110-67-8,1.1625591157933215
54778-70-0,0.4385747697363197
4634-47-3,-1.316489587063216
109-86-4,1.2886626286330713
111-77-3,1.4408234668936895
112-35-6,1.46484477354704
1663-35-0,1.147892150630034
3459-20-9,0.6661539308902057
339-44-6,0.8665413368920647
3121-61-7,0.7519743997039393
35702-75-1,1.0069595993582534
13551-87-6,1.2778300904764923
625-45-6,1.225780654797266
4484-61-1,1.1438173435234211
107-30-2,0.7688745355699379
107-25-5,1.059743234287374
107-31-3,1.1052833033913783
1328-90-1,0.6409599296677059
86803-90-9,0.5974708793068142
36061-95-7,0.3541703278631291
58994-96-0,0.26432771802343924
9000-38-8,0.7125616479415298
111-81-9,1.176112180058571
2935-90-2,1.322320386625051
3395-91-3,0.4883178594791008
14352-61-5,1.2968287022637903
101-41-7,1.077242524445802
2876-78-0,1.068586427423519
65463-19-6,0.07455872931178698
1929-87-9,1.0770709553785927
453-18-9,0.6425545111426887
100-66-3,0.940818092987982
140-67-0,0.9038391138311419
60045-41-2,0.5382732526611158
123-11-5,1.1513190380049645
130198-05-9,0.685119790946411
53036-61-6,0.41214120903013296
157173-60-9,0.18960335248048288
5863-35-4,0.5681854305437841
611-94-9,1.1276754748767108
58955-83-2,0.6925689253743043
72432-10-1,0.7395262001067211
12771-68-5,0.6546465616648235
104-94-9,0.7889916038488695
332-35-4,0.3536879638188438
20172-02-5,0.49443906073223576
100-17-4,0.8236539615114061
150-76-5,1.057688075537114
1078-19-9,0.8979290879934614
1847-63-8,-0.038324788396215115
150-19-6,0.9624608884439134
28534-37-4,1.0453543899874873
64037-14-5,0.65392893719949
96-96-8,0.8013974612666518
131-57-7,1.1043566695954836
531-59-9,0.9029515673018429
13244-33-2,1.4525125077281706
63638-90-4,0.349863824867486
18179-67-4,1.184054380255279
61361-61-3,0.5112551958850267
56538-01-3,-0.2301811905643517
61361-58-8,-0.18428211456860655
66839-98-3,-0.21816561399422407
17854-59-0,-0.11566321608249552
64380-46-7,1.049127498748714
135-02-4,0.8741734198424435
80834-78-2,0.30512156856915873
80834-75-9,0.10936253551386421
3562-99-0,0.990381523745799
313-67-7,0.5281722551234772
108828-56-4,0.6588800932353536
32828-81-2,0.6461844165967475
3641-50-7,0.9662358020872991
90-04-0,0.9867302589554764
99-59-2,0.7383105381750578
55232-80-9,0.022009265339984263
80834-64-6,0.08925536420825997
76487-32-6,0.33402203607381453
21580-07-4,0.6306291102521927
80834-66-8,0.2423728480146743
91-23-6,0.8548675135332376
537-73-5,1.2658074633740728
93-14-1,1.238751310812756
70-07-5,0.9445992401936681
21492-45-5,-0.008761975606175532
7217-59-6,0.8259326751771813
5345-54-0,0.665419287385266
4920-79-0,0.32232665287111406
4698-11-7,0.580788565937921
57645-49-5,0.13128115219613146
5307-02-8,0.7006810841505652
32861-85-1,1.0418697616312502
97-53-0,0.7723291792751069
19272-90-3,0.5211369319405735
121-33-5,1.0540368260553894
92-61-5,0.991260781674962
73698-58-5,0.8872544120572315
10031-96-6,0.9855387438300544
73698-63-2,0.407832414981971
4065-45-6,1.0747614588606198
1162-65-8,0.5366297687603698
10048-13-2,0.6034421286496066
2872-48-2,0.9140278205486201
607-91-0,0.1282773097899338
73698-64-3,0.48347893516180185
219715-34-1,0.38265446558289307
114834-06-9,0.8086072346440364
80-35-3,0.8728023622152223
30578-37-1,0.9133648749288061
96-33-3,0.8008035353313558
14437-17-3,0.5517906853761183
144077-07-6,0.10857144481394432
2307-49-5,0.9248546381204231
89427-02-1,-0.8231822056710727
57057-83-7,0.4651490048132939
2539-17-5,0.493692179774855
298-81-7,0.8013772319641027
89427-39-4,-1.1782662178923573
2438-88-2,0.8548129384733812
219715-41-0,0.6395971865150669
137-05-3,0.7066503730944412
80-63-7,0.9796559780967335
93-58-3,1.2212618576548668
134-20-3,1.177868588988384
42576-02-3,0.7278519200841268
6307-82-0,0.9342969582351675
611-13-2,0.7903633548841423
15206-55-0,1.1709859591509373
360-53-2,0.5635987585820098
2536-31-4,0.6750565615906008
29427-58-5,1.0753187442932446
142469-14-5,0.6062851243502878
176972-62-6,0.39633973536275013
1918-18-9,0.7113668755768375
31431-39-7,0.32256612436409593
28559-00-4,0.6659964266231879
6804-07-5,-0.023920642672351944
13589-15-6,0.018801118991801813
79-22-1,0.9414926996673296
25991-93-9,0.05456704725938566
425-87-6,0.7677813823395363
76-38-0,0.7237602229286894
139886-03-6,0.585280222286732
88283-41-4,0.7144081619885286
55268-75-2,0.29282053388878004
598-58-3,0.8889502061233238
21609-90-5,-0.40142665410387346
2591-66-4,-0.21854673293103422
3811-49-2,0.04403370616812596
2523-94-6,-0.04575562091748775
10497-05-9,0.3502123980623191
556-67-2,0.9928684852502456
999-97-3,0.7353435851054162
1000-70-0,0.7383072684318585
1009-93-4,0.48813594751597733
5683-30-7,1.4596807167178971
2345-38-2,1.1982918126255684
2374-14-3,0.6609963826673598
42959-18-2,0.9428409203948392
75-78-5,0.8921700224495122
85509-19-9,0.7761695265137133
675-62-7,0.4875660316062024
75-79-6,0.8993079338242779
676-83-5,0.6982091526953665
1787-44-6,0.707141095085758
35691-25-9,-0.35569996475494803
1511-67-7,0.7258271012769408
7526-26-3,0.6207205625477903
3954-73-2,-0.6728070105035859
740-20-5,-0.42531481955675643
2665-30-7,-0.40368052135277277
5188-07-8,1.0102522450524507
816-80-8,0.6494699718957265
624-92-0,0.5341160922790159
3268-49-3,0.919863949535452
17773-41-0,0.3290086838427856
63-68-3,0.7383779716463567
583-91-5,0.44950755354580696
59021-03-3,0.3409546664270655
100-68-5,0.40679389141229505
123-09-1,0.2959395709838458
7143-67-1,0.5841121884724515
14527-26-5,0.5045988241254492
67-68-5,0.9868909013463032
934-73-6,0.5119427220648249
473-51-8,0.8710789987151525
2990-21-8,0.8732463300626715
3112-85-4,1.026805771282876
3570-98-7,0.7021891564164336
1222-57-7,0.6109042997955777
14763-60-1,1.1245412970939959
19016-29-6,-0.6551266349751171
14008-44-7,0.281197125369107
13244-35-4,1.0010620692300418
2700-89-2,0.7317975970464494
27603-25-4,0.449261970482972
51803-78-2,0.5065294773991713
113296-13-2,0.5751922492784867
22729-75-5,0.05558804946568008
3687-13-6,0.6006425853908376
53639-82-0,0.2863426502688676
558-25-8,0.8771728464627458
74-88-4,0.9439015198690404
1025-15-6,0.8456141336406652
2694-54-4,0.6714470902859121
101-37-1,0.5189816578605725
102-84-1,0.6877773443589269
3524-68-3,1.0116341756142553
72782-44-6,0.4612247744534149
99-67-2,0.689579152295204
124-02-7,0.5630920989378226
37764-25-3,0.5579610662867759
16338-97-9,0.10410060574986635
6294-79-7,0.437121081255862
15180-03-7,0.46983427109335063
557-40-4,0.7236698890574459
131-17-9,0.9487871921166674
142-22-3,0.6638749958924655
2179-57-9,0.609650714212964
3917-15-5,0.9691493092066151
106-99-0,0.8647921827471935
110-26-9,1.034418235210716
13048-33-4,0.9714476156773727
1070-70-8,0.9443049339557746
17831-71-9,0.7491318009637239
1680-21-3,0.8035119094696141
4074-88-8,0.7482922595660485
52408-42-1,1.0069226322671936
4074-90-2,1.159391861730728
627-51-0,0.48846709577225134
26750-50-5,0.9363069425204329
77-77-0,0.9560854967277024
126-99-8,0.3864145787374025
112-38-9,1.1645217632059186
591-80-0,1.2374188790953493
39716-58-0,0.6848898749825659
4255-24-7,0.45616051060194474
300-57-2,0.9834330597002033
302-34-1,0.38791183387574524
10017-11-5,0.7393713803621812
109-57-9,0.11764488358568337
19876-05-2,0.7769702436892425
13973-71-2,0.4376282629855941
25646-22-4,-0.43642619277689176
25646-24-6,0.05314672048961533
57-06-7,0.36094396566850717
5834-97-9,0.6722761875691858
152-02-3,0.04197267119250314
57-29-4,0.0990799219558347
107-18-6,1.080237668496344
111-45-5,0.7700733490105899
106-92-3,0.4741868064785887
1838-59-1,0.8462948909562176
35554-44-0,0.3924079153694624
2705-87-5,0.7626336507207497
13361-32-5,0.28541286092848217
4728-82-9,0.7679089676632345
1797-74-6,0.5355410612597239
14520-53-7,0.601332352935815
63887-17-2,0.7329597496474329
22131-79-9,0.27475108117460656
1866-31-5,0.9260879334747376
27605-76-1,0.06456902959753252
2937-50-0,0.45546151949685887
3571-74-2,0.13080403359836112
64057-58-5,-0.19285993187157746
106-95-6,0.3641937849708313
556-56-9,0.7712249356560256
107-02-8,0.8367674852098034
107-13-1,0.2925721167326678
100-40-3,0.5523905203397662
3048-64-4,0.7597584343696723
60643-86-9,0.9732228730568128
27451-36-1,0.8751985597416744
5809-59-6,0.645767444704789
3984-22-3,0.7459874305430036
100-42-5,1.1846844245083252
2653-39-6,0.8719898441331115
2039-85-2,0.9619697290936106
2039-87-4,0.7293514244014484
100-69-6,0.7710274445948025
32630-50-5,1.0562033126449135
2852-07-5,0.49930727302764
79-06-1,0.7171667329610569
924-42-5,1.2475877817428502
2210-24-4,0.9625448750640467
34443-04-4,0.7805620480184516
106-71-8,0.6028163030999898
13641-96-8,0.5566980623595851
84732-27-4,0.49553504644283053
2206-89-5,0.02540354618130669
106-90-1,0.5947900734238661
593-67-9,0.9635773034441143
13162-05-5,0.9203624945383901
929-37-3,1.5137219073148707
16801-19-7,0.9321055392609571
110-75-8,0.6384228726662292
692-45-5,0.9370599657243797
769-78-8,1.1820491570820304
115-98-0,-0.16656654335291243
75-01-4,0.6239533655482989
593-60-2,0.4988458315257711
78-88-6,0.5642061720052846
77174-66-4,0.3701093455347393
35326-33-1,1.094251371178883
96250-37-2,0.8697351249232382
921-09-5,0.7875302794006175
75-35-4,0.7020791110440876
50-00-0,0.8630293437787919
30699-99-1,0.6511169933951179
2396-63-6,0.913056823293492
6900-06-7,1.088840114918851
76379-66-3,1.1960669373706048
52465-42-6,0.5384839297051264
107-19-7,0.985285892696847
139886-21-8,0.29963690226529793
624-65-7,0.36422474040420616
74782-23-3,0.8068094905669931
471-25-0,0.8847634724716568
126-52-3,0.35023263360654366
93105-81-8,1.181479099716586
4035-89-6,0.5613078391597318
13516-27-3,0.730395603983485
58-32-2,0.36036950847026705
123-69-3,1.0663862928429033
6724-53-4,0.6244131978793285
97755-90-3,-0.2831686402696184
1532-06-5,0.8223994577736601
16069-36-6,1.0930373950129573
947-04-6,0.7082825656869564
143-23-7,0.5549695842408597
965-40-2,1.290059309326503
52-49-3,0.195264784287278
1169-26-2,-0.07881433794994697
3365-99-9,0.13031621081649247
27014-42-2,0.6977705405159308
3386-18-3,1.418237117108431
1212-29-9,0.8078828029180513
4979-32-2,0.6162540560369519
84-61-7,1.1022601819263231
129273-38-7,0.5568596415057412
98043-60-8,0.10821875691247995
87691-92-7,0.2738468747133658
64-60-8,0.23895815886963467
37027-56-8,0.8251913431558531
956-90-1,0.4697398605932086
10310-38-0,0.8022527138884628
135991-95-6,0.36886878838921955
90-42-6,0.9133535778340611
4471-27-6,1.0703125832779854
925-83-7,0.6894457434349387
111-20-6,1.3370133622619669
1120-10-1,0.8106046814974524
1561-48-4,0.3821163432134784
7300-34-7,0.8075821772257505
55-65-2,0.31249037898404863
38357-93-6,0.020513590393026138
20917-50-4,0.6408311939462187
90-39-1,0.011493249023824315
112457-95-1,0.24444138652771585
1532-14-5,0.6479214577449826
91-17-8,0.8592992726802315
142852-51-5,-0.13980303841482855
2164-08-1,1.1226647953332698
70907-61-8,0.5074534144916555
6837-24-7,1.0924423485529973
13071-27-7,0.6399214322934447
4500-29-2,0.7826872055370897
3194-36-3,0.5554472288461932
4246-51-9,1.1078362654400635
91893-36-6,-0.5235391916870421
52-46-0,0.7739846863303343
60563-10-2,0.4193775504670273
6056-11-7,0.2462030315329864
2615-15-8,1.4224163031062997
17455-13-9,1.1054424485649017
26248-87-3,-0.062290926730194984
110-82-7,0.9261818152692213
629-40-3,1.0606698916476547
75224-39-4,0.5952845752732777
28998-48-3,0.49436095056183926
1572-55-0,0.9026666556138482
72239-35-1,0.4939392976911471
32808-51-8,0.5500814082663997
10018-78-7,1.2058778632564784
4323-43-7,0.45703131126545127
42839-36-1,0.5020495549920451
2842-38-8,1.085366984868511
13010-47-4,-0.09913822682191864
80834-52-2,-0.15896383910167566
80834-50-0,0.16023297427654004
929-17-9,1.140532497696419
80834-79-3,0.6748218109370918
49830-98-0,0.19976438659855567
821-57-8,0.7787520931106783
4067-16-7,1.0156253418540404
10563-26-5,0.6171391605837789
124-09-4,0.7780996959682532
111-49-9,0.7960746543285491
55-56-1,0.7241379881431074
822-06-0,0.9143169574963419
315-72-0,0.8010162836767779
19824-89-6,0.5568530479021238
132449-89-9,0.2934931221754571
22089-22-1,-0.32669668728826895
14984-68-0,0.10134698438145429
4544-15-4,0.5895791132203839
4856-87-5,0.7044625567452604
100482-70-0,0.48094758538828386
629-11-8,1.4810453028545694
33100-27-5,1.0995454552304151
2163-00-0,0.44347084865867936
287-92-3,0.9153059199691063
6483-15-4,0.5752207308516225
80834-72-6,-0.03599148243886707
80834-58-8,0.1332954376364185
2413-38-9,-0.004730817604984505
633-59-0,0.24635484065652358
2432-74-8,0.8636171050694751
37872-62-1,0.6943673446816429
5124-30-1,0.607895079396668
24771-52-6,0.7498068111952153
4430-31-3,0.9826727183801852
2062-78-4,0.3057669765661277
33433-85-1,0.49106183191453145
57648-21-2,-0.03025451273294799
19668-15-6,0.14020389629146202
2127-01-7,0.768338018204212
940-69-2,0.3545118936022159
62-46-4,0.9700272462987282
84-04-8,0.1119387367539334
57808-66-9,0.26515053572514913
62987-05-7,0.5512860254734571
59330-98-2,0.37409077906175703
131-89-5,0.09732928944155994
98-89-5,1.0707579706869148
49665-58-9,0.8266048949165411
95-33-0,0.4010755124565243
139-05-9,1.0811520347504473
2211-66-7,0.8599780172314442
3173-53-3,0.590473357755974
963-03-1,0.29378397522029653
108-93-0,0.9675386274826053
25485-88-5,0.9571973358820479
1124-54-5,1.1794083478636024
17796-82-6,0.7336615097240583
2438-38-2,1.1281452198748032
26864-56-2,-0.27950136843581663
63918-29-6,0.938853594882221
2055-44-9,0.5871898842170561
688-78-8,0.13884393558061436
892-01-3,0.9741857523223126
80834-48-6,0.30326618930792537
80834-54-4,0.16763477084390233
3715-90-0,0.13855457013684114
305-03-3,0.31431292946255984
111-16-0,1.316730271937185
7009-49-6,0.9909586854495385
52-86-8,0.12269134256504799
17230-87-4,-0.48238764456835026
2354-61-2,-0.05947230940283199
1649-18-9,0.2898064595276476
6115-97-5,0.36206765428139553
66839-99-4,0.1273043839707434
54-95-5,0.7397699154811
502-44-3,1.0857951104334571
63451-45-6,-0.04189389525757792
2409-19-0,0.5819141913399657
83335-32-4,0.13370514906972342
931-97-5,0.6322560113555636
123-00-2,0.7340225746600693
70476-82-3,0.8333776773539723
108552-93-8,0.2009450983995429
6055-19-2,-0.12734789273448244
3778-73-2,-0.26930820988476944
60607-34-3,0.31684672595148855
525-26-8,0.19853426417637798
16470-24-9,1.2570183603180987
6425-08-7,0.7662018767365136
16090-02-1,1.1118532839215383
103-34-4,0.9085989760719343
16131-53-6,0.7662893898019875
32226-69-0,0.18700153798118702
94-62-2,0.18881389981501162
38304-91-5,0.8757936332673296
14052-74-5,0.10979951989149916
631-41-4,1.2530141077318506
101670-73-9,-0.23423680305299188
5343-92-0,1.517479668722424
36366-93-5,1.1387937667124954
294-93-9,1.0995454552304151
14187-32-7,0.8453956244470038
14663-71-9,-0.43013669858156356
4904-61-4,0.9896225259999539
61788-32-7,0.2457914290740758
110-83-8,0.9267190644663196
80834-60-2,0.2895342088882379
80834-55-5,0.1277321725997692
548-73-2,0.19082895754625395
709-08-0,0.5087004918987111
5264-33-5,1.37545817783416
65216-94-6,0.4719294086069581
27724-96-5,0.8569772627141826
16590-41-3,0.0868489711944006
61361-38-4,0.7511157530745272
2425-79-8,1.2469633058475331
742-20-1,0.7167360880719656
27114-11-0,0.19542446896485854
26844-12-2,0.15789289200053125
5766-48-3,-0.4772598265599777
106-69-4,1.4754363764755456
85-42-7,0.4384054325460177
63716-34-7,0.4794385084654367
20757-80-6,0.35751647825550614
19843-73-3,0.5892082851069163
522-48-5,0.2905715055242176
2312-73-4,0.3670279782860145
21491-20-3,0.5339517005945403
34920-64-4,0.3712729317153032
66364-74-7,0.3483122342015096
51773-92-3,0.4786536864561931
76487-48-4,0.04490894326308448
71-78-3,0.0838608979800517
102071-30-7,-0.001804286412858902
40507-80-0,0.09396072171196956
1163-36-6,0.5682068243558627
74789-64-3,0.1921888565114297
10193-95-0,0.76544778700521
942-01-8,0.5544570279693312
64057-91-6,0.749831550389564
1079-26-1,0.7770249735795302
63979-41-9,0.2153353603037529
321-64-2,0.5426142076785597
4726-93-6,0.6693480560068076
23205-23-4,0.5654864388816837
32527-55-2,0.4745925039395633
3445-11-2,1.3559270119584936
28782-42-5,0.14305746855348278
52-52-8,0.6896295125715394
107-72-2,0.48885744199612724
4097-89-6,0.8068692469366515
110-60-1,0.8683356211343177
1965-29-3,1.2580077006133434
140-31-8,0.26204268518103213
20537-88-6,-0.012264555983014902
2038-03-1,0.6732773794661632
505-66-8,0.668575329764957
123-75-1,0.7570036035905523
77162-70-0,-0.3596926415273688
36350-95-5,0.5309368292147331
94011-82-2,0.5519102365920757
71320-77-9,0.761619611305092
4719-04-4,1.306822423926811
51-18-3,0.8790214367372368
545-55-1,0.489837501247004
52-24-4,0.25409774788828365
4415-51-4,0.43290670195665226
102-71-6,0.8230588065411961
622-40-2,1.131231703856118
5928-69-8,0.5698488200681081
1798-49-8,0.36280931980826825
86827-84-1,0.17131273196167118
555-77-1,0.1684130004204345
55837-27-9,0.9903468635451156
14052-77-8,0.10202546080988772
40575-34-6,0.3208327786536578
631-27-6,0.6029499385297802
930-55-2,0.36868527185214617
112-27-6,1.3591787143987277
111-22-8,0.7656515719798583
112-26-5,0.3941766825588383
10138-79-1,0.3621827106914586
140-08-9,0.2042731486065843
115-96-8,-0.33440400922220626
10235-09-3,-0.26207552424711356
109-99-9,1.0865352699904367
126-33-0,0.7572561603367737
1820-50-4,0.5641899539896327
111-30-8,1.22848394057096
1339119-15-1,0.9285725636666085
141-31-1,1.4796478695832556
30484-77-6,0.29459235976534315
4425-97-2,0.5375212815705549
111-94-4,0.9204777534941203
1656-48-0,1.2336054933946077
111-97-7,0.5752381336357748
59894-87-0,0.21460586020875771
1071-27-8,0.9947867351876406
2386-87-0,0.8156576707128496
2579-20-6,0.6740994040317253
2549-93-1,0.7678506396144533
10347-54-3,0.8701059174670296
13909-13-2,-0.33723349190699947
78718-52-2,0.5179507730849194
195252-21-2,0.3211551454607857
195252-40-5,-0.2681093269885154
29216-28-2,0.23143242289723676
3385-21-5,0.7527889544847476
1076-97-7,1.3252382767681201
78945-53-6,0.3492497832172897
13560-89-9,0.141864892078993
6522-21-0,0.6263623337809022
195252-29-0,0.6058269659364749
23239-75-0,0.42395651629021336
75259-63-1,0.14717609303732726
10447-38-8,0.07351029838716261
7348-26-7,0.8338522035881643
69581-33-5,1.0213073435729998
30007-39-7,0.6852083910356873
68-91-7,0.3334994828128163
56903-65-2,0.4685107698042349
56485-47-3,0.7817040106598285
1798-50-1,0.5192894664183284
91595-86-7,0.34150128014539716
73771-25-2,0.8307225741777086
13887-56-4,0.9807854324294315
16568-66-4,0.21593641256580964
77145-61-0,0.14690837671419676
93181-85-2,0.6224807176225767
17902-23-7,0.29862255437475993
14697-46-2,1.4231737833013836
97-99-4,1.1762903747656872
857-95-4,0.1758159960084309
5836-29-3,-0.19349090131708802
529-33-9,0.7031402032057558
102676-31-3,0.38811776073773874
3184-13-2,1.0770050668881632
7531-52-4,0.39562302872686905
1119-34-2,0.9047332455008721
121771-84-4,0.4501700809639262
139-89-9,0.9413242101028421
57369-32-1,0.6162860979630539
4425-95-0,0.8391945477657426
34161-23-4,0.5435648303023038
111-17-1,1.0287373045321004
5837-68-3,0.6032724605348477
1470-94-6,0.6959317958593654
110-94-1,1.226373265753589
108-55-4,1.3308445728457938
51505-90-9,0.9619405799424349
36329-36-9,0.15281769908741116
91893-39-9,-0.18715368029533297
34790-06-2,0.920636691224968
616-45-5,1.0086952705071628
532-12-7,0.7266884088088221
62666-20-0,0.33630863023113966
19395-78-9,0.523879372245732
41716-84-1,0.25040614720908694
56368-47-9,0.7527077284889769
79276-58-7,0.43821041615005196
88909-96-0,0.5158812799046393
52637-01-1,0.7504519729613742
104-64-3,1.2451003375341414
673-31-4,1.136940829198009
94-82-6,0.7366750745160237
4635-59-0,0.39101669307645415
27959-26-8,0.7810701951727919
63638-93-7,0.23893189289991368
56-17-7,0.43332507669374165
111-41-1,1.246058420228275
110-85-0,0.8700523079561716
841-77-0,0.2945320646192233
92-54-6,0.5623344873278845
95884-49-4,0.16968915501961146
61655-58-1,-0.10240976531994272
14028-44-5,0.038137241659188637
5632-47-3,0.1979989806810215
111-42-2,1.2928851496818776
110-91-8,0.9465311513868268
91893-35-5,-0.15940694622831275
26644-46-2,0.52222419504222
140-79-4,0.573815500601956
4110-66-1,0.31019556905074397
1072-52-2,1.202732826251467
120-07-0,1.1867296153619236
92-00-2,0.7817081014795676
1116-54-7,0.6950029267335605
77129-82-9,0.3786719690956454
35627-29-3,0.9785768404836083
60029-23-4,1.0193650175135112
92-53-5,0.8540681706657791
108001-60-1,0.3111589289606579
59-89-2,0.9444352108295504
17688-68-5,0.46206122658269555
25182-84-7,1.292802892053219
111-46-6,1.1171711416689192
111-48-8,1.028554907252318
1892-29-1,1.1582742435126654
504-63-2,1.2890384366737306
10099-72-6,1.1835564964035057
30544-47-9,0.3453267878970575
19721-22-3,1.1950661504985791
111-91-1,0.3000072668985694
123-91-1,1.0608744717453458
120-55-8,1.3402644170672082
15980-15-1,1.1015650240446027
53061-10-2,0.22349173176796278
63917-06-6,0.43001059437468603
6279-87-4,0.9670323408840261
1070-42-4,0.6469462810190431
5266-08-0,-0.4145356878358213
311-44-4,-0.6300252053003778
2451-86-7,1.4979507167456805
1120-71-4,0.7728533339322917
287-29-6,0.8175359362849113
2550-06-3,0.46699949954677544
505-60-2,0.15270405813105103
100-45-8,0.8550764032824365
64011-70-7,0.5925899187010369
4771-80-6,1.2158497028183404
10137-69-6,0.9283383996652107
13042-02-9,0.5816740609396915
4488-57-7,0.805228642363471
57-24-9,0.49896604888047247
65043-22-3,0.5777292540358404
4781-76-4,0.804318575453109
100-73-2,0.907161256484234
63915-63-9,0.2972120492919078
110-61-2,0.985581669082969
1075-76-9,0.8694025637578838
75696-02-5,0.677898008582208
109-78-4,1.2716993162404213
1071-22-3,0.7188763649669108
542-76-7,0.444631988404661
26896-48-0,0.9810387168153022
14370-50-4,0.9328689958768083
13887-61-1,0.7801659416607272
23657-27-4,0.9776511334817433
35944-73-1,1.0205197505557733
97901-22-9,0.5168550650985793
63007-70-5,0.6964989963854745
25967-29-7,0.5178291482376663
23887-48-1,0.43989340997170834
78246-49-8,0.2967272413857789
