CASRN,Toxic_svm_maccs-0,Toxic_svm_maccs-1
21554-20-1,0.3919136111572051,0.6080863888427949
3875-72-7,0.5596308968112588,0.44036910318874106
6360-54-9,0.8756652417931076,0.1243347582068924
21894-02-0,0.7836218953125353,0.2163781046874648
4418-66-0,0.5,0.5
5825-79-6,0.17365172642356105,0.8263482735764389
119462-56-5,0.6810121711703995,0.31898782882960025
122-00-9,0.7802507119659626,0.21974928803403745
625-84-3,0.0917495110316088,0.9082504889683913
67-51-6,0.08503154285506487,0.9149684571449352
20404-97-1,0.3192040304477503,0.6807959695522499
123-32-0,0.06484652728010745,0.9351534727198928
147160-51-8,0.7247876963567008,0.27521230364329924
147160-52-9,0.7340744026368368,0.26592559736316324
53112-28-0,0.3621495358044733,0.6378504641955268
144651-06-9,0.7940638305774682,0.20593616942253187
108-50-9,0.06635917956352176,0.9336408204364781
25724-50-9,0.36107349591529,0.63892650408471
95-26-1,0.20183265477181983,0.7981673452281801
2216-45-7,0.9557952314510518,0.044204768548948094
129423-54-7,0.8917558047677104,0.10824419523228947
64039-28-7,0.737744543374734,0.2622554566252657
5724-56-1,0.7130830761586207,0.28691692384137946
61-68-7,0.8290636705106764,0.17093632948932375
65089-17-0,0.5927064800056215,0.40729351999437857
50892-23-4,0.5396848915971892,0.46031510840281087
89427-22-5,0.093266349202805,0.906733650797195
84596-57-6,0.747828964440269,0.25217103555973086
1901-26-4,0.6982103718417068,0.30178962815829324
28802-49-5,0.31304112968005765,0.6869588703199424
47000-92-0,0.6898309882864399,0.31016901171356004
302964-08-5,0.5200977302999775,0.47990226970002253
72-44-6,0.11345756939460022,0.8865424306053998
963-34-8,0.17682636815504257,0.8231736318449574
3476-88-8,0.2664060868138061,0.7335939131861939
3214-64-0,0.08643268128121487,0.9135673187187853
28562-70-1,0.33884214487228076,0.6611578551277192
21312-10-7,0.8860297013858788,0.11397029861412106
65183-11-1,0.07703069537988172,0.9229693046201183
6358-85-6,0.9605581971620057,0.03944180283799416
13051-49-5,0.39726204328703063,0.6027379567129693
57-97-6,0.8685869092628207,0.1314130907371794
62450-06-0,0.16932311849415266,0.8306768815058473
3520-72-7,0.713814824131664,0.28618517586833614
5910-89-4,0.10247100522521263,0.8975289947747872
73840-48-9,0.8043746362074492,0.19562536379255085
74050-94-5,0.9274530202731304,0.07254697972686984
10049-83-9,0.9100833448081018,0.0899166551918981
74037-55-1,0.8817982992498037,0.11820170075019618
73840-49-0,0.6473268629832726,0.3526731370167274
168152-68-9,0.1928389245159012,0.8071610754840989
729-99-7,0.8403367259209754,0.15966327407902453
15911-15-6,0.17085050510993474,0.8291494948900655
431-03-8,0.622785169387384,0.37721483061261596
55290-64-7,0.4073921808809571,0.5926078191190429
6092-18-8,0.5063670971481115,0.49363290285188866
67-03-8,0.398731196752598,0.601268803247402
21452-18-6,0.43794278579179313,0.5620572142082069
56619-72-8,0.8276275772983407,0.17237242270165926
17433-39-5,0.6979528843678169,0.3020471156321834
10268-78-7,0.7971954932681797,0.20280450673182027
4321-69-1,0.9396728155972913,0.060327184402708664
5003-48-5,0.8967225812211278,0.10327741877887218
39864-15-8,0.8754591029847598,0.12454089701523996
19249-34-4,0.8535623303295742,0.14643766967042585
13256-19-4,0.4208611007610064,0.5791388992389936
111-21-7,0.9058211650637203,0.09417883493627979
111-55-7,0.8936739445418032,0.10632605545819668
7250-71-7,0.935641009574087,0.06435899042591295
869-29-4,0.6050712773505155,0.39492872264948453
642-83-1,0.6458471162974289,0.3541528837025711
10140-75-7,0.1967529629497582,0.8032470370502418
5459-90-5,0.2393743770114477,0.7606256229885523
108-24-7,0.7507306475975244,0.2492693524024758
2624-43-3,0.9175315774263437,0.08246842257365633
115-33-3,0.6533510616101652,0.34664893838983485
14008-48-1,0.7566935632798708,0.24330643672012897
1466-82-6,0.8189180608255402,0.1810819391744595
2678-29-7,0.5881151184489567,0.4118848815510433
32509-66-3,0.923570396594811,0.07642960340518916
6277-14-1,0.9182278684844696,0.08177213151553052
128-37-0,0.12708420197215042,0.8729157980278495
66575-29-9,0.5560603708529196,0.44393962914708024
40374-15-0,0.1589262129165672,0.8410737870834326
116-66-5,0.7123684711796047,0.28763152882039533
356-12-7,0.8887490352248615,0.11125096477513834
80024-58-4,0.27612298535054647,0.7238770146494535
117467-28-4,0.8061322029222033,0.1938677970777965
125055-56-3,0.21256715887192199,0.7874328411280779
27726-31-4,0.7467051744509531,0.2532948255490469
98-51-1,0.8884500384220388,0.11154996157796108
88-60-8,0.12387372777178494,0.8761262722282149
3896-11-5,0.5783627658799408,0.4216372341200592
15148-80-8,0.10015938875396742,0.8998406112460325
36556-75-9,0.18592657095666254,0.8140734290433375
75-97-8,0.7096166746635318,0.29038332533646816
3204-27-1,0.23660918115420848,0.7633908188457914
5902-51-2,0.26552803502706623,0.7344719649729338
540-88-5,0.8528734878865295,0.1471265121134704
26944-48-9,0.6860477152637201,0.31395228473628
4785-72-2,0.08404414630383678,0.9159558536961634
22791-20-4,0.058968286696809105,0.9410317133031908
20417-83-8,0.1536054421586509,0.8463945578413491
16339-21-2,0.2200745704720207,0.7799254295279793
22791-33-9,0.10777247138467445,0.8922275286153255
3056-93-7,0.2233834585298951,0.7766165414701048
272451-65-7,0.6709063422531903,0.32909365774680976
2889-58-9,0.7839606020561051,0.2160393979438951
2094-99-7,0.7937189483922102,0.20628105160778987
78-59-1,0.7241525433104119,0.2758474566895879
471-01-2,0.6278620818781459,0.3721379181218542
19213-12-8,0.0858289381975487,0.9141710618024513
17191-84-3,0.11605181953926794,0.8839481804607322
2873-97-4,0.3927265773597068,0.607273422640293
74277-15-9,0.46277420098925204,0.5372257990107481
123-42-2,0.6720034408096432,0.3279965591903567
5986-38-9,0.8809943972497088,0.11900560275029118
1118-39-4,0.9098332449000937,0.09016675509990633
103-07-1,0.9269355300280662,0.07306446997193383
151-05-3,0.889270338415969,0.1107296615840311
13466-78-9,0.8482781081537439,0.1517218918462562
147-47-7,0.6287142835888947,0.3712857164111053
69103-20-4,0.7907522515085355,0.20924774849146452
15545-38-7,0.8266592247139584,0.17334077528604164
80-56-8,0.8672578180581348,0.13274218194186535
70174-49-1,0.3960301299378326,0.6039698700621674
4501-58-0,0.7842842554747356,0.2157157445252644
15440-51-4,0.8880126378018787,0.11198736219812154
15545-42-3,0.8791680042798113,0.12083199572018874
28175-97-5,0.35423856821019445,0.6457614317898054
82657-04-3,0.40825494701597476,0.5917450529840252
79538-32-2,0.3883004172382295,0.6116995827617705
128-51-8,0.9391680181239696,0.06083198187603041
4478-63-1,0.7216680742208195,0.27833192577918076
18172-33-3,0.42530846478003625,0.5746915352199637
642-78-4,0.8744783744118516,0.12552162558814853
1847-24-1,0.8624715684737339,0.1375284315262662
13412-64-1,0.8797516837798157,0.12024831622018435
59-53-0,0.7683072296486821,0.23169277035131797
40374-20-7,0.14090672440352975,0.8590932755964704
22791-34-0,0.14367773453121985,0.85632226546878
23930-19-0,0.8844161065295897,0.11558389347041015
152-62-5,0.8993504970463551,0.10064950295364508
1164-92-7,0.8732388365803921,0.1267611634196079
119302-24-8,0.17760649643504178,0.8223935035649584
507-59-5,0.14015533718642537,0.8598446628135746
507-60-8,0.2891000664535793,0.7108999335464207
34184-82-2,0.8950784855503916,0.1049215144496084
514-36-3,0.8589732086927435,0.14102679130725645
77017-20-0,0.7925178262287602,0.20748217377123981
51022-69-6,0.6853842498040181,0.3146157501959822
18470-08-1,0.2521632310559397,0.7478367689440605
13265-01-5,0.2771657471404835,0.7228342528595164
1920-21-4,0.8667372531183597,0.13326274688164022
17702-57-7,0.08361070600146565,0.9163892939985343
14144-91-3,0.14176856700240792,0.858231432997592
64050-03-9,0.12720406960853006,0.8727959303914699
82875-36-3,0.922228747906795,0.07777125209320525
6923-22-4,0.13517788889828714,0.8648221111017126
82875-39-6,0.898511263358957,0.10148873664104298
49564-57-0,0.5513409383611844,0.4486590616388157
137521-50-7,0.7574324550122331,0.24256754498776714
137521-61-0,0.7922553434213606,0.20774465657863936
137521-60-9,0.7922553434213606,0.20774465657863936
82875-45-4,0.8774309756871725,0.12256902431282755
82875-42-1,0.8807962233668377,0.11920377663316216
5248-39-5,0.3174072160002279,0.682592783999772
3566-00-5,0.08651722692579211,0.9134827730742081
64748-15-8,0.29435357030746073,0.7056464296925394
13687-28-0,0.1954301221067867,0.8045698778932134
500008-45-7,0.5095297875117375,0.49047021248826256
14628-06-9,0.20262466512054975,0.7973753348794504
137521-58-5,0.7449563189887243,0.25504368101127567
137521-53-0,0.8745235207242069,0.12547647927579286
137521-52-9,0.8815839885303378,0.11841601146966232
137521-57-4,0.8496263466784303,0.15037365332156977
137521-56-3,0.8492903176537533,0.15070968234624657
137521-54-1,0.9040789351699223,0.09592106483007751
4116-10-3,0.11402378914814291,0.8859762108518571
51481-61-9,0.21526306576826137,0.7847369342317388
34839-70-8,0.37733466518685993,0.6226653348131401
54903-57-0,0.7634855759244199,0.23651442407558013
14260-40-3,0.4281584347654266,0.5718415652345732
21787-80-4,0.15874990387537297,0.841250096124627
1129-41-5,0.04970876579744714,0.9502912342025528
21124-13-0,0.04577916151705985,0.9542208384829403
57647-53-7,0.12555902995179505,0.874440970048205
17526-94-2,0.5811737216725045,0.41882627832749536
644-64-4,0.1685892944566193,0.8314107055433807
58-15-1,0.09357947727642199,0.906420522723578
98617-19-7,0.202074456938155,0.7979255430618449
141-66-2,0.1922641391974549,0.8077358608025452
1165-48-6,0.11909952187264614,0.8809004781273541
69884-15-7,0.3559944922616846,0.6440055077383153
68104-02-9,0.09863349227989646,0.9013665077201035
2867-47-2,0.7051706109555729,0.29482938904442707
57614-25-2,0.08787392275362906,0.9121260772463708
102410-39-9,0.1415029769192784,0.8584970230807216
341-69-5,0.07623238687071598,0.923767613129284
102410-37-7,0.14218103959213457,0.8578189604078656
74758-13-7,0.15186625317488972,0.8481337468251103
31635-40-2,0.3069023195904516,0.6930976804095483
99-97-8,0.12999336636176106,0.8700066336382387
55-80-1,0.23475905143098108,0.7652409485690187
21540-35-2,0.20692272545131393,0.7930772745486863
7203-89-6,0.04346428385509018,0.95653571614491
15545-48-9,0.12308468786911005,0.87691531213089
28217-97-2,0.22964185443678234,0.7703581455632176
132147-50-3,0.23769599616731787,0.7623040038326823
535-89-7,0.14977266304157902,0.8502273369584208
20240-98-6,0.0466684714563754,0.9533315285436245
5810-11-7,0.3693534924003866,0.6306465075996135
32150-76-8,0.18573600871720225,0.8142639912827979
63979-29-3,0.11048140300017344,0.8895185969998265
3789-78-4,0.3185781008380422,0.6814218991619578
21677-26-9,0.38866387582674505,0.6113361241732549
127-19-5,0.336165795203246,0.6638342047967541
1933-50-2,0.20874950198134687,0.791250498018653
87344-16-9,0.2555040573341196,0.7444959426658804
6493-05-6,0.11343343797001407,0.886566562029986
68-89-3,0.5375994134254225,0.4624005865745776
88338-63-0,0.1135937077120819,0.8864062922879182
25601-84-7,0.19930892868131203,0.800691071318688
22787-53-7,0.13097209655533132,0.8690279034446687
54473-31-3,0.06356947119189267,0.9364305288081073
98124-07-3,0.19702988132022245,0.8029701186797774
87344-06-7,0.18022891323404228,0.8197710867659578
88149-59-1,0.33981018533520063,0.6601898146647993
365400-11-9,0.7423824674147296,0.2576175325852705
550-28-7,0.3503040831401189,0.6496959168598814
36304-84-4,0.06295506371247282,0.9370449362875273
62783-50-0,0.09352646147260092,0.9064735385273991
62783-49-7,0.09903488256905289,0.9009651174309468
26155-31-7,0.12949302703756516,0.870506972962435
62783-48-6,0.09552573808093773,0.9044742619190623
86135-39-9,0.3053634533124243,0.6946365466875758
80087-26-9,0.14116544551923627,0.8588345544807638
98124-05-1,0.26494592965275204,0.735054070347248
2398-96-1,0.4883966423730552,0.5116033576269449
80-11-5,0.2676594374311191,0.7323405625688808
31642-65-6,0.10793256142547145,0.8920674385745284
93738-40-0,0.44786352617952874,0.5521364738204714
64092-48-4,0.23910112120021465,0.7608988787997853
30652-11-0,0.3544301203899351,0.6455698796100648
27223-35-4,0.4595812768199124,0.5404187231800878
79442-83-4,0.17328554015417957,0.8267144598458204
60-80-0,0.10515358452587566,0.8948464154741244
34552-84-6,0.13996120355921393,0.8600387964407858
116337-71-4,0.844579226526512,0.15542077347348815
64049-33-8,0.24540005109287186,0.7545999489071282
71561-11-0,0.4675087772062249,0.532491222793775
34375-78-5,0.15303141566271591,0.8469685843372838
83-07-8,0.16417901438692717,0.8358209856130732
40373-39-5,0.1011132828319584,0.8988867171680416
40374-17-2,0.2186452691912484,0.7813547308087515
80086-85-7,0.1242475261941097,0.8757524738058903
7417-67-6,0.196941041965234,0.803058958034766
3196-50-7,0.12320725482586878,0.8767927451741312
5039-78-1,0.25150373908257123,0.7484962609174287
60-31-1,0.11601376464594992,0.8839862353540499
12225-18-2,0.8409337902513887,0.15906620974861121
10605-03-5,0.24687383193390106,0.7531261680660989
86135-92-4,0.28855127455253415,0.7114487254474657
16006-75-0,0.5288767027943977,0.47112329720560253
64011-84-3,0.12610368118440474,0.8738963188155954
298-01-1,0.08672664995549134,0.9132733500445087
57846-35-2,0.08581296362818325,0.9141870363718166
55-38-9,0.0402311920143091,0.9597688079856909
14086-35-2,0.12568311074316396,0.8743168892568361
3761-42-0,0.12385220573682779,0.8761477942631724
83-79-4,0.6605573331896772,0.33944266681032276
82230-53-3,0.3400260927494392,0.6599739072505609
4433-79-8,0.8809631339367759,0.11903686606322413
65008-94-8,0.5201290609725354,0.47987093902746447
30011-11-1,0.7929884096948076,0.20701159030519253
143390-89-0,0.5,0.5
5826-85-7,0.13680766982026848,0.8631923301797313
2255-17-6,0.1313346146415072,0.8686653853584928
122-14-5,0.08373382805555814,0.9162661719444418
51356-08-2,0.06978013859557188,0.930219861404428
22620-72-0,0.11255955977839292,0.8874404402216072
2703-61-9,0.11574359250640054,0.8842564074935994
10420-33-4,0.8773103604236402,0.12268963957635973
72732-56-0,0.4316611312886722,0.5683388687113278
58186-27-9,0.901985662416223,0.09801433758377696
153-87-7,0.09634823029372568,0.9036517697062743
82875-38-5,0.8565104620078029,0.14348953799219705
185119-76-0,0.8697816780506286,0.13021832194937147
79277-27-3,0.8578912966191364,0.14210870338086384
13265-60-6,0.08478641710274518,0.915213582897255
1741-11-3,0.2029936938470322,0.797006306152968
3566-76-5,0.10916685849866979,0.8908331415013303
3344-14-7,0.08426480172737634,0.9157351982726234
30560-19-1,0.1255981691238747,0.8744018308761251
22502-03-0,0.8804226682200645,0.11957733177993544
3131-27-9,0.8174426760776499,0.18255732392235
104-20-1,0.9076766064550832,0.09232339354491677
42924-53-8,0.8781540243009641,0.1218459756990359
122-48-5,0.8601468627929706,0.13985313720702935
39562-22-6,0.6852195172541147,0.31478048274588527
105-45-3,0.8687200590705164,0.1312799409294835
122-84-9,0.8849478492551776,0.11505215074482253
5437-98-9,0.5988221388872053,0.40117786111279474
52793-11-0,0.5430078772002598,0.4569921227997403
3610-27-3,0.8774475559103411,0.12255244408965868
629-38-9,0.8783432809072236,0.1216567190927761
110-49-6,0.9075551010159189,0.09244489898408116
93-51-6,0.5732808072659403,0.4267191927340596
99-75-2,0.8470293313300165,0.15297066866998352
13684-63-4,0.733159700676128,0.26684029932387193
80-48-8,0.41501037516424705,0.5849896248357529
55232-81-0,0.31223471890687576,0.6877652810931244
80689-16-3,0.4208557448835294,0.5791442551164706
25956-17-6,0.8687254167542137,0.1312745832457863
23287-26-5,0.2367209297021196,0.7632790702978803
14205-39-1,0.6233350448516941,0.37666495514830595
68779-00-0,0.6843419985205031,0.3156580014794968
943-88-4,0.8173249747326915,0.18267502526730867
73698-62-1,0.6563708137870988,0.3436291862129012
82-57-5,0.43674697463226125,0.5632530253677388
17392-83-5,0.8462185402551504,0.15378145974484952
64037-75-8,0.3968475849282393,0.6031524150717605
64037-74-7,0.6624152952787152,0.33758470472128466
13515-40-7,0.9312240604595811,0.06877593954041895
82199-12-0,0.8361892521717635,0.16381074782823657
61320-65-8,0.5913716399961927,0.40862836000380726
50-07-7,0.45157313098937274,0.5484268690106272
75511-23-8,0.5,0.5
82875-41-0,0.8827460696359309,0.11725393036406903
20168-99-4,0.18528377275919367,0.8147162272408064
67370-00-7,0.21237039216812267,0.7876296078318771
27035-30-9,0.3522612296750483,0.6477387703249519
65189-78-8,0.1403007471756817,0.8596992528243184
53164-05-9,0.14962697257083243,0.8503730274291678
62751-72-8,0.1525322226530529,0.8474677773469471
67369-98-6,0.15129877607386039,0.8487012239261397
60051-79-8,0.13982785672599446,0.8601721432740056
31230-24-7,0.45627931869899085,0.5437206813010093
79510-48-8,0.8764707172017052,0.12352928279829474
94125-34-5,0.8894358595708276,0.11056414042917236
82097-50-5,0.8032557076126196,0.19674429238738017
5652-84-6,0.2573405732977997,0.7426594267022004
38205-64-0,0.32958285758030226,0.6704171424196977
22862-76-6,0.43091591353222364,0.5690840864677764
82273-25-4,0.9331003859607195,0.06689961403928056
93-28-7,0.785941910316249,0.214058089683751
64485-93-4,0.9057258795026809,0.09427412049731922
2636-25-1,0.13728182034576195,0.8627181796542382
23793-23-9,0.8592023001733119,0.14079769982668816
161193-03-9,0.8359574767449054,0.16404252325509477
3120-74-9,0.12150136057406731,0.8784986394259326
66505-63-3,0.46730655852049535,0.5326934414795046
14143-28-3,0.17617362981271764,0.8238263701872824
1671-49-4,0.5643075413680051,0.43569245863199496
106904-09-0,0.5640486084263888,0.43595139157361146
122836-35-5,0.6556111180867397,0.34438888191326034
763-32-6,0.7010763734645516,0.29892362653544835
4786-19-0,0.2010247424317022,0.7989752575682977
62599-49-9,0.7540089335195105,0.24599106648048955
563-47-3,0.1498133950631343,0.8501866049368658
78-85-3,0.25334582925108334,0.7466541707489166
126-98-7,0.1092753487709383,0.8907246512290619
30950-27-7,0.3430285067012973,0.6569714932987027
79-39-0,0.23333846287353305,0.766661537126467
923-02-4,0.31578438015765775,0.6842156198423421
19243-95-9,0.14956020893991714,0.8504397910600827
2164-09-2,0.2649176333200325,0.7350823666799675
79-41-4,0.29530625953118733,0.7046937404688125
4513-53-5,0.5363052179201603,0.4636947820798397
3683-12-3,0.9307654969890746,0.0692345030109253
2144-53-8,0.4707617831367853,0.5292382168632147
30674-80-7,0.3525236230302363,0.6474763769697635
52628-03-2,0.7126299631390338,0.2873700368609661
1464-69-3,0.5641124931154148,0.4358875068845854
70293-55-9,0.8270420734418142,0.1729579265581858
1888-94-4,0.19636906721968275,0.8036309327803173
96-05-9,0.5636301452127744,0.43636985478722545
2495-37-6,0.8145322320692658,0.185467767930734
23395-20-2,0.5157562594328067,0.4842437405671932
1637-39-4,0.4767334364687332,0.523266563531267
58458-52-9,0.7688454899519077,0.23115451004809245
58458-54-1,0.7408229531833321,0.25917704681666753
58458-56-3,0.3390196034708555,0.6609803965291444
756-91-2,0.22387218027984943,0.7761278197201507
50370-12-2,0.8653797715539354,0.13462022844606464
89-25-8,0.5821038780357457,0.41789612196425446
119-17-5,0.7543298184163976,0.24567018158360263
123312-89-0,0.18166298385477428,0.8183370161452259
1071-73-4,0.8048338669317512,0.19516613306824862
853-34-9,0.1516283814648018,0.8483716185351982
5471-51-2,0.6136900747001307,0.38630992529986924
123-76-2,0.6959700001213792,0.304029999878621
2610-86-8,0.21742677399911822,0.782573226000882
152-72-7,0.38737994842022,0.6126200515797801
81-82-3,0.06279936113204947,0.9372006388679505
53460-80-3,0.41224209731066785,0.5877579026893321
102-01-2,0.39226965976711614,0.6077303402328839
93-70-9,0.7878726319121463,0.21212736808785368
33353-01-4,0.4330788376398806,0.5669211623601194
34580-66-0,0.18897984804435028,0.8110201519556496
78-95-5,0.02697446019606259,0.9730255398039374
108-88-3,0.5498754752714841,0.45012452472851594
21173-27-3,0.9032568214370011,0.09674317856299869
72239-30-6,0.08411224900417433,0.9158877509958258
589-18-4,0.5,0.5
622-97-9,0.6812805294333107,0.3187194705666893
104-87-0,0.7379039620249208,0.26209603797507935
104-85-8,0.3741765841412124,0.6258234158587874
77054-11-6,0.8498000298810695,0.1501999701189305
80834-73-7,0.12802016830510252,0.8719798316948976
80834-70-4,0.11077265013119032,0.8892273498688098
720-94-5,0.45269916319073966,0.5473008368092603
6138-79-0,0.14443140265668147,0.8555685973433186
134308-13-7,0.787891791703726,0.21210820829627394
56461-34-8,0.12526431429532286,0.8747356857046772
58955-82-1,0.16553770255665923,0.8344622974433408
63980-34-7,0.11134509819200385,0.8886549018079961
637-60-5,0.028676713038986668,0.9713232869610134
622-58-2,0.3893892783595229,0.610610721640477
1631-28-3,0.18294144165109516,0.8170585583489047
99-99-0,0.1398639736854531,0.8601360263145468
26447-14-3,0.7692835784610335,0.23071642153896643
101-94-0,0.7222445947039041,0.27775540529609566
137927-72-1,0.1409939950346854,0.8590060049653145
614-34-6,0.6419725601917742,0.35802743980822577
607-88-5,0.4715605951212516,0.5284394048787484
78-31-9,0.815502956333237,0.18449704366676306
72051-45-7,0.2945139659627159,0.7054860340372843
1424-48-2,0.299213519746121,0.7007864802538789
70-55-3,0.6269757925397622,0.3730242074602377
78521-39-8,0.7418070210411105,0.2581929789588895
123199-94-0,0.8953548963934119,0.10464510360658785
1156-19-0,0.8432126244343688,0.15678737556563105
21187-98-4,0.8497955071230772,0.1502044928769229
1576-35-8,0.7588296786110915,0.24117032138890873
127-65-1,0.47976557659482155,0.5202344234051784
4083-64-1,0.44558245392506973,0.5544175460749302
80-41-1,0.1650976926633914,0.8349023073366085
6837-93-0,0.9018965489721086,0.09810345102789154
106-43-4,0.2079197993234707,0.7920802006765293
108-89-4,0.12555147044910223,0.8744485295508978
569-65-3,0.1002742259269455,0.8997257740730545
72619-36-4,0.07403963473675619,0.9259603652632438
91-62-3,0.18561882192400928,0.8143811780759904
92-48-8,0.3431758995008736,0.6568241004991264
98519-19-8,0.12712540690445265,0.8728745930955475
1711-06-4,0.3447616484996,0.6552383515004
108-44-1,0.029705414713470372,0.9702945852865298
85-72-3,0.8092680042689857,0.19073199573101435
63-99-0,0.5339887782124535,0.4660112217875465
621-29-4,0.13377912683176216,0.8662208731682378
104683-52-5,0.11798383332005662,0.8820161666799433
80834-68-0,0.10096769027091335,0.8990323097290868
91-99-6,0.6501195437656179,0.3498804562343822
29218-27-7,0.5075790906649442,0.4924209093350558
108-39-4,0.0998127375933673,0.9001872624066326
88599-49-9,0.8777725274940307,0.12222747250596941
88599-68-2,0.9360599957581942,0.06394000424180561
122277-25-2,0.9347195692100865,0.06528043078991337
1596-09-4,0.6882421336427773,0.3117578663572227
57933-19-4,0.11033399968795447,0.8896660003120455
16154-78-2,0.13309846552398316,0.8669015344760168
1147-41-7,0.7655010548910125,0.2344989451089875
956317-36-5,0.09962202195054662,0.9003779780494533
122277-24-1,0.8840856839393979,0.1159143160606021
53988-10-6,0.1462544090902902,0.8537455909097099
399-77-9,0.050497643207989974,0.94950235679201
1435-71-8,0.5739914444475556,0.4260085555524443
5504-68-7,0.08576532849407639,0.9142346715059236
610-39-9,0.19572609358020723,0.8042739064197924
119-33-5,0.1451476816107896,0.8548523183892107
2445-83-2,0.12281322054583348,0.8771867794541665
92-36-4,0.35227994883810604,0.6477200511618938
88-44-8,0.9487075710624248,0.051292428937575185
57524-15-9,0.1441777161908438,0.8558222838091561
695-34-1,0.04541981867389435,0.9545801813261054
125055-80-3,0.12877994090198971,0.8712200590980101
108-99-6,0.12424949653071304,0.8757505034692871
1603-41-4,0.04515497142485938,0.9548450285751406
53179-13-8,0.28053709403832744,0.7194629059616728
125055-79-0,0.12600114370858198,0.873998856291418
82159-09-9,0.6189399523846367,0.3810600476153633
618-85-9,0.14603352966375532,0.8539664703362446
504-15-4,0.2810220862623157,0.718977913737684
41621-49-2,0.2503240447531888,0.7496759552468113
182349-12-8,0.1716556635184091,0.8283443364815908
874-66-8,0.1951746594899849,0.804825340510015
27776-01-8,0.9010562061125057,0.09894379388749443
72239-32-8,0.12192728457286232,0.8780727154271376
898566-17-1,0.348154269487554,0.6518457305124461
50454-68-7,0.14386595861362286,0.8561340413863772
529-19-1,0.4061770487004768,0.5938229512995232
73987-51-6,0.7920207218808754,0.20797927811912476
90-12-0,0.7054372221581167,0.2945627778418831
2853-69-2,0.07711039821597784,0.922889601784022
7055-03-0,0.5,0.5
71753-20-3,0.20515089253307922,0.7948491074669207
65871-41-2,0.2301612414978703,0.7698387585021297
71077-34-4,0.950963720137741,0.049036279862259134
95-80-7,0.06208064461677222,0.9379193553832278
99-55-8,0.19679268791817575,0.8032073120818243
95-79-4,0.12746086022288858,0.8725391397771113
136-80-1,0.6511583170398645,0.3488416829601354
93-69-6,0.059495116712560144,0.94050488328744
135-63-7,0.4775661996036338,0.5224338003963662
614-68-6,0.36863505581725464,0.6313649441827454
131-79-3,0.3054711788048054,0.6945288211951949
584-84-9,0.57195875019928,0.42804124980072006
28005-74-5,0.6939221409104208,0.3060778590895792
4067-01-0,0.18461664646097206,0.815383353539028
6422-83-9,0.72904843376941,0.27095156623059
96-98-0,0.45615259232952626,0.5438474076704738
119-32-4,0.11664791015100041,0.8833520898489998
121-14-2,0.11704295365546298,0.882957046344537
95-48-7,0.07218645831540133,0.9278135416845988
2835-95-2,0.1019121153240191,0.8980878846759808
6775-25-3,0.21221749319541863,0.7877825068045814
59-47-2,0.6553015924874497,0.34469840751255015
6055-48-7,0.32081400772910207,0.6791859922708977
2210-79-9,0.8429815194543557,0.1570184805456441
55543-68-5,0.6073905349725504,0.3926094650274498
14491-59-9,0.17214239770601963,0.8278576022939801
88599-47-7,0.8840856839393979,0.1159143160606021
88599-48-8,0.9347195692100865,0.06528043078991337
88-19-7,0.46448074794601124,0.5355192520539886
95-49-8,0.3578675490126482,0.6421324509873518
95-73-8,0.22951046081093496,0.7704895391890652
7745-91-7,0.11974539904530378,0.8802546009546962
90-33-5,0.0578003134066603,0.9421996865933397
4394-77-8,0.16813117265391522,0.8318688273460847
53083-96-8,0.20366481262634648,0.7963351873736535
2246-44-8,0.2519409654772453,0.7480590345227546
4934-55-8,0.42082111377938386,0.5791788862206161
95-69-2,0.12598070195469585,0.8740192980453041
21787-81-5,0.29328008032170244,0.7067199196782974
83-34-1,0.12067495366354683,0.879325046336453
54935-04-5,0.8211332744006875,0.17886672559931255
24283-57-6,0.16577568901621187,0.8342243109837882
64036-72-2,0.2719723742344993,0.7280276257655004
619-15-8,0.1574073184980535,0.8425926815019463
2581-34-2,0.13876299306854514,0.861237006931455
89427-10-1,0.07316139391242575,0.9268386060875741
83-40-9,0.2426146233053379,0.757385376694662
74697-60-2,0.9218170367652285,0.07818296323477138
1570-64-5,0.063776433024045,0.936223566975955
174063-87-7,0.7361735868898692,0.2638264131101307
17514-68-0,0.09608714453697705,0.9039128554630229
1084-65-7,0.44887099469926967,0.5511290053007303
69226-39-7,0.9068392777916073,0.09316072220839254
69226-40-0,0.530693933148178,0.4693060668518221
130-17-6,0.8735530100179807,0.12644698998201914
88599-69-3,0.9288590468740148,0.07114095312598509
14863-40-2,0.09339866563200537,0.9066013343679947
644-62-2,0.737315358315983,0.2626846416840172
88-51-7,0.9053403065270638,0.09465969347293628
7585-41-3,0.8748144595028922,0.12518554049710773
89427-05-4,0.09298078794089015,0.9070192120591098
89427-04-3,0.09480565801357958,0.9051943419864207
1603-40-3,0.051934680293364434,0.9480653197066355
100299-08-9,0.10257406799229218,0.8974259320077078
125055-81-4,0.1282486644291592,0.8717513355708405
2312-76-7,0.13248502146981678,0.8675149785301831
481-42-5,0.25828359490764763,0.7417164050923523
116288-88-1,0.05470124642257819,0.9452987535774215
616-02-4,0.3060875259756575,0.6939124740243425
30516-87-1,0.6799725609205312,0.3200274390794689
3056-17-5,0.7982414160319443,0.20175858396805585
626-48-2,0.7543442272849848,0.24565577271501512
56-04-2,0.6178473836674806,0.38215261633251935
20344-15-4,0.1635788919941221,0.8364211080058779
