CASRN,EPA_RF_maccs-1,EPA_RF_maccs-2,EPA_RF_maccs-3,EPA_RF_maccs-4
125055-67-6,0.012073160173160175,0.6008244735646291,0.2455601998434551,0.14154216641875558
125055-75-6,0.016377777777777776,0.33793115637086196,0.5595130886542643,0.0861779771970948
122-57-6,0.019777555473545108,0.06476978788129872,0.8577723077914502,0.05768034885370586
32979-83-2,0.008357730965282618,0.104654466553561,0.7577486124589191,0.12923919002223674
25398-39-4,0.007510693317625653,0.20255352504056842,0.7634917094462694,0.02644407219553486
78-98-8,0.0517280229415454,0.32622071194026575,0.5399301293269881,0.08212113579120002
591-12-8,0.04701041026346736,0.18076292341802308,0.4781967791754227,0.29402988714308764
1013-99-6,0.02780049671562155,0.12243979859904007,0.7462489298665268,0.10351077481881085
10004-44-1,0.05185484561942901,0.1499785384514551,0.6913329306204308,0.10683368530868528
25046-79-1,0.03914629629629632,0.09262116402116397,0.5523499999999998,0.3158825396825393
59-63-2,0.05971411453470276,0.4025473332767449,0.43855886031180125,0.0991796918767507
723-46-6,0.02839598506069095,0.06276732265555796,0.4442455525955526,0.46459113968819854
554-14-3,0.030370952319590777,0.46170484685329866,0.475786056141361,0.032138144685749895
101030-71-1,0.014580162397436983,0.2023485689608098,0.695992479424399,0.08707878921735342
65489-04-5,0.02250141093474426,0.4288853696223263,0.48696200498938885,0.06165121445354091
21342-85-8,0.044212140554998544,0.43360002121439517,0.48642017177289615,0.035767666457711185
148-01-6,0.009552726487404097,0.12100059257160647,0.7689101114201204,0.10053656952086787
823-40-5,0.012868076046219822,0.7497041616465216,0.186792991808773,0.05063477049848422
35572-78-2,0.04022293680505401,0.2928471822501054,0.5998848941212735,0.06704498682356629
87-60-5,0.004301477628599718,0.29153066812356343,0.6967578016757899,0.007410052572047646
13710-19-5,0.0026684020700901397,0.45195163594720034,0.2987063646180218,0.24667359736468567
17737-65-4,0.01092408743690713,0.3846290289806714,0.35357698396287635,0.2508698996195443
606-20-2,0.07775156425088951,0.4290787814078207,0.44804691434372496,0.04512273999756598
19406-51-0,0.036482721445349794,0.37850564541705306,0.5177134433949417,0.06729818974265434
497-56-3,0.27647638486188875,0.26528111303845636,0.36025959880634756,0.09798290329330664
83-42-1,0.00838424388565939,0.4104682846029826,0.5255789671320154,0.05556850437934336
608-25-3,0.006152905232085812,0.32574809514653313,0.6022532035854643,0.06584579603591546
14745-61-0,0.04175575034249159,0.5684243989752455,0.32999629974997224,0.05982355093228495
4467-21-4,0.03975882264256168,0.6171797395947602,0.31730826178336863,0.02575317597930316
321-55-1,0.02894150009410879,0.9255120287763753,0.026391160884204352,0.019155310245310236
77605-73-3,0.008611315594736647,0.20479023896122667,0.6204276517038935,0.16617079374014376
89427-03-2,0.7759373848813176,0.20263496187015045,0.020390511839433745,0.0010371414090986234
89427-23-6,0.4574812773753933,0.5199027673001099,0.017806963264869462,0.004808992059628133
89427-24-7,0.7268989165905153,0.2490023709903688,0.01865851752900225,0.005440194890112105
17788-00-0,0.1286813197117978,0.22345869039020302,0.6114281180957419,0.03643187180225711
89427-21-4,0.7404809363825327,0.24648364267017636,0.011693403701979795,0.0013420172453099143
89427-36-1,0.7937087160929014,0.18208477243615967,0.022566868111249177,0.0016396433596911853
89427-40-7,0.5805407713941954,0.35075828108927937,0.055213662305481484,0.013487285211037923
58348-97-3,0.09922260787867913,0.3703539045724042,0.4620413803202542,0.06838210722866293
28782-19-6,0.0949973507286201,0.2754597746165082,0.37711356986666555,0.2524293047882054
89427-31-6,0.6266007673548858,0.3582391865250198,0.014199507267941329,0.0009605388521527883
63498-62-4,0.0027379082732721313,0.0881197587710928,0.8486404541129295,0.06050187884270745
4228-99-3,0.7832506628548938,0.19677570548914566,0.018713698031253802,0.0012599336247066135
75511-25-0,0.028948579782790317,0.10195365034575561,0.7514527889264727,0.11764498094498106
147-61-5,0.027392219817219825,0.13660692178192194,0.47548933658933684,0.36051152181152174
78415-72-2,0.014575757575757575,0.09008152507823561,0.6854689072136442,0.20987381013236267
119615-63-3,0.008738888888888888,0.3920840788772704,0.4183860884948681,0.1807909437389723
15878-08-7,0.05323430494927761,0.19521107174762348,0.6969730317721292,0.054581591530969906
520-09-2,0.041920923520923546,0.27470901875901854,0.444680038480038,0.23869001924001906
6814-58-0,0.07961733245693522,0.25392571212703935,0.5868122776754947,0.07964467774053018
106266-06-2,0.021228678728678722,0.34561958781958757,0.5492009398009393,0.08395079365079365
144598-75-4,0.02993963585434175,0.2976457898310837,0.5554860028860027,0.11692857142857133
1003-52-7,0.06526188010875537,0.24994809877255833,0.6035723371134357,0.08121768400525003
5496-04-8,0.02696012971496843,0.2848642087868742,0.6006964841641412,0.08747917733401603
17364-41-9,0.026845929655140183,0.12004911087937412,0.7970311950232993,0.05607376444218552
524-36-7,0.028780089170089184,0.06995016428016422,0.7980009218559223,0.1032688246938247
73855-29-5,0.06869743911059699,0.11190476239160455,0.34428523016944046,0.4751125683283583
58-56-0,0.010186305633364458,0.042177564992079086,0.7353982662880356,0.21223786308652018
876-85-7,0.005573809523809523,0.03424719409131176,0.821008587164469,0.13917040922040952
13331-81-2,0.015051315958815955,0.10297730369321806,0.8004049776470045,0.0815664027009615
73987-24-3,0.02197515054390055,0.09608005166130164,0.7959109158588323,0.08603388193596523
73908-94-8,0.022161943396685143,0.16833649314256746,0.7069056052128588,0.10259595824788763
82-82-6,0.02810334577445042,0.11158816394070101,0.5255341841148758,0.3347743061699725
73839-78-8,0.019670493069022472,0.0710498168966227,0.6926907530682355,0.2165889369661192
2856-75-9,0.02041413678913678,0.47224960839813784,0.46140311249208316,0.04593314232064236
59035-98-2,0.021260320761301153,0.20247127168401688,0.6790460882436373,0.0972223193110448
7331-25-1,0.024123708832939968,0.4179631381421034,0.5251238911689807,0.032789261855975395
109293-97-2,0.02345002405002405,0.14771087801087815,0.5125444721944725,0.3162946257446259
39242-73-4,0.05164716878893567,0.35083588635015683,0.5062484682172074,0.09126847664370043
126055-15-0,0.05030916305916306,0.1724045815295816,0.7182787222037217,0.05900753320753319
168152-87-2,0.009483333333333331,0.6370403713838501,0.27259740042566105,0.08087889485715569
63979-28-2,0.05883548118548116,0.07896588781588776,0.8103186757686757,0.051879955229955234
23696-28-8,0.06425667600373484,0.1550794273264863,0.5220734855558385,0.2585904111139405
98-86-2,0.01827936345535099,0.08521044101195216,0.852921139526601,0.043589056006095375
735-52-4,0.05216871693121693,0.0600397126022126,0.5309258870758872,0.3568656833906833
42018-31-5,0.02342912457912458,0.08252361712361712,0.6870607984607979,0.20698645983645983
968-81-0,0.014817948717948717,0.05722666157372039,0.6334145432454249,0.294540846462905
91040-94-7,0.006891872849866166,0.17373202134824953,0.7092605154084617,0.1101155903934226
99-03-6,0.004356477984690109,0.36230930156182073,0.6061972213924712,0.027136999061017547
121-89-1,0.0228649457912098,0.18761919205923736,0.5657204895311543,0.22379537261839919
53944-40-4,0.03354469498909158,0.1271700288272053,0.5656760398937878,0.27360923628991607
72492-12-7,0.09453672995156143,0.15825999953267572,0.5750406925569265,0.17216257795883583
40187-51-7,0.0038169993452602156,0.031293345922315585,0.8752723058258827,0.08961734890654181
110147-48-3,0.0531932712215321,0.2220291219649915,0.6857554928163624,0.039022113997114034
89-84-9,0.014124372106086842,0.4466113896827197,0.4268627166980993,0.1124015215130937
119851-28-4,0.020874318526390333,0.21134220339237086,0.4618656079888035,0.30591787009243454
1122-62-9,0.014952827009972984,0.3238235038482914,0.6142586075794131,0.04696506156232285
25201-35-8,0.030305525331407648,0.1259879058093977,0.7952210279910013,0.048485540868193566
24691-76-7,0.03139882154882155,0.3265390763719704,0.42208179082126407,0.21998031125794282
5234-68-4,0.036098364598364616,0.12820750360750366,0.44599769119769106,0.3896964405964407
5259-88-1,0.09738203463203468,0.22217380952380958,0.4361757215007217,0.2442684343434342
24691-80-3,0.006032498982498982,0.3845318584184731,0.542983252185304,0.06645239041372432
75706-12-6,0.10851743576101715,0.2064178044322137,0.5003356526660321,0.18472910714073695
118-71-8,0.06453631769840348,0.14439053736785895,0.6964701696835867,0.09460297525014984
17334-68-8,0.015791847041847037,0.17262034505455567,0.6360995906627483,0.17548821724084898
25506-01-8,0.002063888888888889,0.03706797111270797,0.928992649504491,0.031875490493911564
78484-11-4,0.057420683020683025,0.3285131179278235,0.48775242867154656,0.12631377037994695
60583-65-5,0.029491542777644805,0.07549238209126109,0.6199588033783825,0.2750572717527111
62-55-5,0.25299928755524065,0.3378953105910392,0.37600908098336844,0.0330963208703506
4104-14-7,0.2611948848037852,0.2850395451143899,0.3373982906034765,0.11636727947834763
364-98-7,0.08304549232443971,0.12360065782171055,0.47436512654012647,0.318988723313723
142-26-7,0.0073364067434380665,0.04933220428655694,0.8153623187833923,0.12796907018661208
104617-50-7,0.02334470899470899,0.1295402738873328,0.7604134213281275,0.08670159578983098
616-91-1,0.015854514607775472,0.032890573587632414,0.6778435423447933,0.2734113694597976
103-84-4,0.006473978538978539,0.10357805686406185,0.7680973927730151,0.12185057182394288
3366-61-8,0.016518898508898507,0.15772713131670735,0.6819019634524592,0.14385200672193418
41506-62-1,0.009766291388350211,0.04776390130702738,0.390726501122339,0.5517433061822831
103-90-2,0.0069112005144613825,0.06485636380672949,0.8682887368940575,0.05994369878475076
121-60-8,0.012264550264550266,0.08580662115662115,0.685639197730374,0.2162896308484543
5221-42-1,0.027376577655668186,0.19994282844329364,0.6865528890702451,0.08612770483079303
20262-58-2,0.00632962962962963,0.01900584415584415,0.26904871959869275,0.7056158066158336
83003-97-8,0.480123300209797,0.28936787528492497,0.18479287491573942,0.04571594958953833
24733-81-1,0.052510633377972106,0.1837006504833513,0.6634032904143436,0.10038542572433308
13067-19-1,0.01920175438596491,0.21889389613367946,0.6190928685349744,0.14281148094538185
5254-41-1,0.018878571428571425,0.08147852208178294,0.702022897995724,0.19762000849392156
2519-30-4,0.0006388888888888888,0.006706079524340393,0.2690215572661147,0.7236334743206574
2621-62-7,0.0013602208152341264,0.1533220214809305,0.747623679916549,0.09769407778728575
38411-17-5,0.01052779356349628,0.1081125504792128,0.8179733855102899,0.06338627044700113
110882-70-7,0.053291845899198866,0.22070731105133068,0.6269481912568187,0.0990526517926518
106309-73-3,0.03216260744086834,0.2656829259718666,0.5105042963494065,0.1916501702378588
5663-71-8,0.007652947611070306,0.03897712416728487,0.8425417521299148,0.11082817609173007
140-40-9,0.043321063608660976,0.22706031588485584,0.5179229293712971,0.21169569113518585
17433-31-7,0.017418716931216924,0.23678287592037592,0.5541556221556221,0.19164278499278498
546-88-3,0.025759199016644464,0.09026944926157923,0.739082175469997,0.1448891762517781
637-53-6,0.1060014904784362,0.38295719737859424,0.4835152226831271,0.027526089459842494
55661-38-6,0.12129056457569046,0.3040827451194053,0.4070504375815923,0.16757625272331161
13750-62-4,0.02640812764233817,0.2510249994157886,0.6772251640659532,0.045341708875919436
443-48-1,0.06253194251470111,0.16231970269982457,0.6603092420463623,0.11483911273911275
74298-63-8,0.02700778283784583,0.16453198814933367,0.748614164891756,0.059846064121064114
59467-70-8,0.04543144692636212,0.20423524638771084,0.4926534433528027,0.25767986333312337
21721-92-6,0.07866750631994095,0.2173934053825131,0.5546798954097574,0.1492591928877891
1943-27-7,0.01501031746031746,0.467089806051648,0.45919521215798326,0.05870466433005134
2532-91-4,0.011013032581453636,0.3568229643650694,0.49262776093302424,0.1395362421204527
28911-01-5,0.007184126984126984,0.33937636252636205,0.6064277981277972,0.047011712361712386
41394-05-2,0.002888888888888889,0.16998561905930343,0.6968896447034211,0.13023584734838603
19219-99-9,0.008934728658069619,0.04954432170445432,0.8804651308905818,0.06105581874689428
57726-65-5,0.0417258481170246,0.2524635682400387,0.6609193138016666,0.0448912698412699
109543-52-4,0.009169106464911191,0.47130208981073907,0.3918388434265358,0.1276899602978136
144-82-1,0.015327777777777774,0.1381805416805419,0.7451461778961765,0.10134550264550261
25953-19-9,0.015577777777777774,0.029538888888888882,0.28273970658970554,0.6721436267436247
65277-42-1,0.03166501924001925,0.21766783800994305,0.5817064381524908,0.16896070459754695
1696-20-4,0.04121492265904035,0.20945861197625903,0.576689036127271,0.17263742923742936
4091-14-9,0.017836461614505632,0.2752771590732708,0.5938103949500365,0.11307598436218712
24963-29-9,0.017896544196544194,0.0536941616347189,0.8652193849780537,0.06318990919068317
507-09-5,0.07139318351040702,0.29851797444752515,0.509957987126704,0.12013085491536393
50816-18-7,0.010436567499867025,0.10968662876871989,0.5297846310788293,0.3500921726525828
20206-80-8,0.07349033342765708,0.24734583427242748,0.38362376647586827,0.2955400658240458
21722-83-8,0.009516297743889192,0.02523119040748923,0.49346145188336876,0.471791059965253
103-45-7,0.0069060208991193655,0.026172428173999483,0.5184920612135606,0.44842948971332125
22031-33-0,0.16791211917711907,0.1547578418966655,0.5742119520893048,0.10311808683691041
542-59-6,0.038205850525335025,0.072759462221011,0.39900113847303004,0.49003354878062394
542-58-5,0.03357520198157294,0.4759719605488766,0.3513064522366656,0.1391463852328847
591-87-7,0.05563890161590023,0.37566189329834015,0.35629054787850456,0.21240865720725444
103-54-8,0.004823866164079967,0.024810872172716533,0.7974529519582442,0.17291230970495924
627-09-8,0.11003542344105911,0.31751160720284827,0.4004349939570486,0.17201797539904362
1001-55-4,0.13576333369464705,0.36595442358564984,0.38276255393323844,0.11551968878646406
957-68-6,0.01521269841269841,0.015122222222222223,0.10107710437710442,0.8685879749879751
140-11-4,0.004646425909014054,0.029302082723500683,0.7966912133895554,0.16936027797793035
326-61-4,0.02000029527305269,0.04165174454895401,0.8364187597340682,0.10192920044392548
93793-83-0,0.028457539682539685,0.11159102807523864,0.6885273684405258,0.17142406380169545
1515-76-0,0.07423861632160214,0.35831273383805223,0.23861873612383647,0.328829913716507
622-45-7,0.006299017339680667,0.03830442949204776,0.5929120281284138,0.36248452503985684
10519-11-6,0.007161038003491612,0.05410319370934351,0.5864218698952061,0.35231389839195854
83145-58-8,0.036975869977234975,0.12797221984048057,0.47521454692168347,0.3598373632606005
15667-63-7,0.09938516271265974,0.4941723258376171,0.29846308872761473,0.10797942272210813
117568-24-8,0.02611445650940376,0.20975911963055724,0.585838386026987,0.17828803783305155
13838-02-3,0.02384358615714114,0.05583078370904455,0.5370633196300715,0.3832623105037426
90-17-5,0.013589576978557097,0.15434368077124372,0.5692457226426233,0.26282101960757465
21757-82-4,0.03654324843615407,0.16080685735859027,0.5287599299947167,0.273889964210539
74548-80-4,0.06170609790310901,0.36759349070140335,0.3300904740217722,0.24060993737371417
3061-65-2,0.3973333983688862,0.21055330687739282,0.30313460494407424,0.08897868980964599
13031-41-9,0.044252409232456526,0.24050734059550943,0.5889368642243659,0.1263033859476686
36175-10-7,0.03575833928254982,0.12668265047645866,0.4820303972876116,0.35552861295338023
50594-77-9,0.033836369417251815,0.32115339765008677,0.4730420067042308,0.17196822622843141
55981-09-4,0.0782706099456099,0.241493907073319,0.4602879885365183,0.21994749444455322
50-78-2,0.03170166681646806,0.13691044716496265,0.6516589975805093,0.179728888438059
22494-27-5,0.04669947209347484,0.37913677586713673,0.49382132032800563,0.08034243171138254
322-79-2,0.04460416951107087,0.22766320193840836,0.5565974953939742,0.17113513315654677
79-21-0,0.01960993843266186,0.22041124423800076,0.5674579268498047,0.19252089047953252
63123-39-7,0.044757551707551725,0.18816484626484622,0.5877812039812037,0.1792963980463981
75-36-5,0.01909445957478604,0.3415339031690477,0.5607939501996594,0.07857768705650636
31570-04-4,0.00923096292209794,0.08196971222311308,0.6233069082279399,0.28549241662684954
27676-62-6,0.022007177363699105,0.06677240537240536,0.7931460574047529,0.11807435985914247
23288-49-5,0.040855322596377246,0.01769476247482192,0.8644516810654913,0.07699823386330926
68515-88-8,0.08528651560817854,0.21200705004971435,0.28895485107637786,0.41375158326572775
71878-19-8,0.033699470899470896,0.11866469668675549,0.8180677566986388,0.029568075715134545
26741-53-7,0.1969105959832882,0.13281280244558158,0.2974256717236267,0.3728509298475031
85209-91-2,0.0796041337111461,0.08701828934828802,0.36810223815051596,0.46527533879004956
23128-74-7,0.05853227883227885,0.10385936208041475,0.4791296335701911,0.35847872551711574
41484-35-9,0.013796761263427926,0.06459798588122119,0.3314819008121789,0.590123352043171
6029-54-5,0.06857500709167372,0.17147298534798555,0.7028590246173579,0.05709298294298295
15721-78-5,0.04273154577468173,0.12289789899358158,0.6115696550601213,0.22280090017161466
78-63-7,0.020181212026595303,0.09734389616961385,0.5732975644524643,0.30917732735132547
2212-81-9,0.013412013172013168,0.07267707754532102,0.6867682350547496,0.22714267422791504
732-26-3,0.003342774041131886,0.26615779765545355,0.6593078179727248,0.0711916103306868
61260-55-7,0.022548436748436738,0.162578633587508,0.7232169578580827,0.09165597180597179
76505-58-3,0.05002222222222223,0.19073709161209165,0.6531436383061381,0.10609704785954788
85438-51-3,0.043096992481203036,0.18172605055762955,0.4018744089244096,0.37330254803675766
73936-91-1,0.025869841269841265,0.11135695045695047,0.4118729196729195,0.45090028860028886
508-02-1,0.10926470343997177,0.05272223367704428,0.5554020104707419,0.2826110524122411
53956-04-0,0.2143496305662888,0.11111378486229549,0.46883251456902736,0.205704070002388
64019-93-8,0.028429866812625437,0.11275143375143379,0.45471516771861553,0.4041035317173251
2655-19-8,0.26012706574418304,0.5898967779856995,0.12697692321253107,0.022999233057585406
88-27-7,0.14075752284252613,0.2892957888494168,0.5159865816632735,0.05396010664478347
127245-22-1,0.0481481240981241,0.14531530784030797,0.7274213706663706,0.07911519739519739
14078-41-2,0.010599289329106776,0.12842182184982184,0.6500803912161076,0.21089849760496346
87-97-8,0.006375016466210871,0.1054752743093957,0.7345731582805074,0.1535765509438855
15520-11-3,0.02470101537351537,0.06829791645536747,0.4973910455347702,0.4096100226363472
84632-59-7,0.07057755439322942,0.10102190382081686,0.3089480740782227,0.519452467707731
7128-64-5,0.029178131064337965,0.14636518359699216,0.4397065927159287,0.38475009262274135
43064-33-1,0.00795338112305854,0.04580245281348854,0.5214253974014419,0.4248187686620117
53551-74-9,0.01750419856533648,0.12193018197122348,0.6319460456078632,0.22861957385557954
10537-47-0,0.06122923417185789,0.36217399529471844,0.45823363468315026,0.11836313585027373
69425-13-4,0.03368550409626491,0.14928717085155033,0.5655653050070812,0.25146202004510365
1421-49-4,0.02107813214833635,0.14775912022933124,0.6693176033039173,0.16184514431841462
728-40-5,0.0718676752717245,0.13921548263184866,0.6252439469883961,0.1636728951080299
7078-98-0,0.019616011099887358,0.11059753073281409,0.7439805281527582,0.12580593001454046
96489-71-3,0.04700722639933169,0.1948639096283834,0.604139752498963,0.1539891114733222
110-05-4,0.009882713165277082,0.19240002420738112,0.7125883353388813,0.08512892728845989
3006-86-8,0.032805566453032765,0.08953305451010653,0.437157780366602,0.4405035986702592
76858-38-3,0.3957667006740531,0.36775744342803157,0.17092082944288836,0.06555502645502642
121-54-0,0.02269259999259998,0.2705904366080563,0.6700557031196614,0.036661260279681356
140-66-9,0.0019779704997175806,0.15522471576394595,0.7128301855200985,0.1299671282162378
9002-93-1,0.0016607263107263107,0.04091504847421692,0.8393885060925248,0.11803571912253183
107-45-9,0.18301869426188755,0.38637742316881374,0.38516963297338735,0.04543424959591111
141-59-3,0.01378725298491224,0.05496345995473459,0.5966574508776861,0.334591836182666
50539-70-3,0.737817705869223,0.13162359911154983,0.08754565525134778,0.04301303976787849
3457-61-2,0.004023420950871931,0.028256159885754296,0.8134761609564473,0.1542442582069255
57910-39-1,0.05859180318592082,0.39176269855765655,0.4354803597663045,0.1141651384901179
98319-26-7,0.12447964165464166,0.22112811540311525,0.46054933677433724,0.19384290616790623
515-03-7,0.31093655570434653,0.03317755499294203,0.4446788897443009,0.21120699955841005
22791-19-1,0.646000316209448,0.2889029402313567,0.053837665315120714,0.011259078244073573
81695-89-8,0.07781243386243387,0.16058650793650817,0.5304439153439152,0.23115714285714262
6320-14-5,0.021584117734117732,0.30205050505050496,0.6004876906426907,0.07587768657268659
53152-21-9,0.03903496873496876,0.4389857214909842,0.45824082360135004,0.06373848617269672
63919-00-6,0.005959470854589817,0.07963016245790391,0.6633644504543055,0.25104591623320044
1455-42-1,0.053458176159352645,0.0610960645179638,0.5443203519938192,0.3411254073288639
1568-80-5,0.026263029339905614,0.06663626739725974,0.6482766040610035,0.2588240992018298
36768-62-4,0.07994853332495394,0.32894850198393266,0.550356343109528,0.04074662158158538
826-36-8,0.044354227516698944,0.28510757029697,0.6203234924321473,0.050214709754183455
2226-96-2,0.053994812514377745,0.15102718855218872,0.6656898837474922,0.12928811518594127
2896-70-0,0.03232566137566138,0.14138744588744592,0.7429090668590665,0.08337782587782583
110-03-2,0.008134584510442352,0.03235296550230422,0.7592653979682578,0.20024705201899523
76505-59-4,0.05633887931240875,0.2250557496472455,0.6085009546222463,0.11010441641809923
78-67-1,0.08954813492987226,0.5485396359585117,0.3225132414821249,0.03939898762949052
64257-84-7,0.029582073209809066,0.4110816373550666,0.3584676836586392,0.20086860577648463
83105-70-8,0.07753640441683919,0.0867739266369701,0.45104748411103923,0.38464218483515134
5321-32-4,0.010234920634920637,0.021361904761904752,0.17342063492063498,0.79498253968254
10081-67-1,0.028463087578427013,0.1663137098213714,0.37317675022625424,0.43204645237394723
70321-86-7,0.015341847041847038,0.08819667369667365,0.8272338790838796,0.0692276001776001
2778-41-8,0.01105913527779025,0.044878453236454646,0.864700731720003,0.079361679765751
2778-42-9,0.01700523088023087,0.05102485935964198,0.4280226110380413,0.5039472987220864
2997-92-4,0.08863272244333763,0.5320668424839043,0.33450191583555905,0.04479851923719896
474510-57-1,0.014900627321525684,0.044487217789790916,0.6894667131759129,0.2511454417127699
721-26-6,0.012493143893143892,0.18931920927357357,0.6489662412409491,0.1492214055923337
80-43-3,0.0039209858479638615,0.128327751814194,0.669027315604005,0.19872394673383595
59118-21-7,0.07916932784215729,0.15835958005391323,0.4745974098407731,0.2878736822631555
14929-11-4,0.007622081503996396,0.09081486745351725,0.5824878307587208,0.31907522028376534
52508-35-7,0.10068652627691846,0.1307308603415468,0.51250609327129,0.2560765201102454
6790-58-5,0.02003605976077055,0.08333712835759827,0.583217664328488,0.31340914755314203
3093-35-4,0.32976419754900144,0.04195980593194221,0.5757212753973859,0.05255472112167165
65323-13-9,0.07403222563266713,0.1495232632503004,0.5847685415571673,0.1916759695598651
3385-03-3,0.17540138021119875,0.022664608999839016,0.6724375105492295,0.1294965002397322
67-73-2,0.5204752260267876,0.038607761326960165,0.2795984928983382,0.16131851974791162
34014-18-1,0.11121503126503135,0.23531921596921562,0.5484764309764308,0.10498932178932183
39196-18-4,0.6249098494098492,0.19009680042180022,0.1386294612794613,0.04636388888888893
24814-29-7,0.03756772486772488,0.20433417508417487,0.6142605098605094,0.14383759018759018
98477-07-7,0.0981309483000659,0.23686796695063933,0.5559537303418375,0.10904735440745679
17578-44-8,0.23314922151665488,0.4494574886100708,0.25658428303936404,0.06080900683390964
64632-00-4,0.09156693861693861,0.22554916102416075,0.5717222527472525,0.11116164761164765
55861-78-4,0.14470408221980982,0.2005866729509455,0.545484593554594,0.10922465127465132
34205-21-5,0.08881418581418576,0.16156881821881833,0.6531474599474599,0.096469536019536
4849-32-5,0.21743482163699543,0.21113362331840604,0.428171681584725,0.1432598734598736
113702-04-8,0.06730899470899468,0.23563661864451318,0.6591243907164958,0.03792999592999594
88678-67-5,0.08294940707440705,0.20814957727457734,0.5430594572094568,0.16584155844155865
83940-41-4,0.11441497761497765,0.14334113783819677,0.5396826008414242,0.2025612837054014
95882-64-7,0.1710000721500723,0.3175649470899463,0.3724941077441076,0.13894087301587313
78628-80-5,0.07041194400316086,0.30006826258069835,0.6055463742335576,0.02397341918258326
124978-79-6,0.049831746031746046,0.18283635405988363,0.6350733732498437,0.13225852665852678
101827-46-7,0.06865826005383847,0.24842246112271316,0.6543318910265944,0.02858738779685292
113702-05-9,0.030160606060606065,0.33376808469308455,0.6023993682243686,0.03367194102194104
78327-32-9,0.06008649305605823,0.12189137368267819,0.7052746292354986,0.11274750402576493
55511-98-3,0.07382989417989412,0.16347231842231852,0.6544366281866283,0.10826115921115922
79985-92-5,0.32300464110215427,0.5414612175692974,0.08474790183205813,0.05078623949649041
18470-10-5,0.10540062143892315,0.43469018052564434,0.42970703751753747,0.030202160517894896
84268-33-7,0.04785052910052911,0.14576032763532767,0.6339818681318673,0.17240727513227536
70356-09-1,0.029813149467566854,0.10684996786073522,0.6001854821330816,0.26315140053861585
121-00-6,0.006777530843577063,0.1253165275116722,0.690404160650727,0.17750178099402375
5902-52-3,0.27409907949503615,0.3015585119535693,0.4064703960120713,0.017872012539322638
60853-38-5,0.0493363756613757,0.18549041150192053,0.6446735112595083,0.12049970157719521
92929-94-7,0.05307729862729861,0.15986200373700388,0.6453222222222224,0.14173847541347562
1634-04-4,0.003604327806492903,0.0734608642378031,0.7885053003384752,0.13442950761722888
39195-82-9,0.059928668825727685,0.20607217674813597,0.6767189727105327,0.05728018171560372
5534-95-2,0.05546072631072628,0.09690784030784028,0.3750668849668848,0.4725645484145487
21087-64-9,0.043685185185185216,0.07639700577200575,0.5275083694083694,0.3524094396344395
39196-10-6,0.05426988936988939,0.11223645205556976,0.7032086573013047,0.1302850012732366
39196-09-3,0.05929472934472934,0.1085482905982906,0.6986636345136344,0.1334933455433455
68955-53-3,0.0074587651057190976,0.3359317763514705,0.6361207842122503,0.020488674330557857
68938-07-8,0.005300469044353164,0.01292153659633208,0.487346887059746,0.4944311072995686
59354-78-8,0.006470318833716091,0.025419539536964568,0.649983352541782,0.31812678908753694
54423-67-5,0.0029170068293618463,0.014432216630125099,0.4945078559463616,0.48814292059415154
100237-68-1,0.03958489092606741,0.28386108201797006,0.4918455220404523,0.1847085050155097
917-92-0,0.01625888150922487,0.09648807266506652,0.7503226205626047,0.13693042526310306
88426-33-9,0.060964002429172715,0.06789517175380044,0.5269666314481616,0.3441741943688643
61925-70-0,0.013119087922882985,0.26154464159739693,0.6934120572920339,0.031924213187685686
98-53-3,0.005144234016194627,0.13897836544014705,0.6900265099271746,0.16585089061648378
49763-96-4,0.036433412030038755,0.11837632082439245,0.6233644021165639,0.22182586502900475
76738-62-0,0.016256084656084652,0.10249322891279421,0.8179232426188948,0.0633274438122264
75736-33-3,0.012951587301587297,0.2146689995189995,0.7444645743145745,0.02791483886483887
55179-31-2,0.02345622895622895,0.3101554112554113,0.5567978835978838,0.1095904761904762
13221-27-7,0.030328571428571437,0.14910985250559555,0.716180840135096,0.10438073593073606
66346-01-8,0.020255442094010513,0.17557309506564975,0.690631807595704,0.11353965524463527
59997-51-2,0.07864921240540385,0.2606866617967241,0.5962458525874537,0.06441827321041824
24473-06-1,0.0206614246549231,0.11955461554358494,0.5988874223167598,0.2608965374847325
13547-70-1,0.08003390968825094,0.24504797519226418,0.6019686332753107,0.07294948184417337
98-06-6,0.002637223428304937,0.05092458416081053,0.8672088216162865,0.07922937079459862
18127-01-0,0.010958082696173155,0.07640602485974816,0.7303652816133002,0.18227061083077747
90729-43-4,0.03680480411401466,0.3972143276578293,0.5181807078956999,0.04780016033245609
98-73-7,0.0053813378011765105,0.05551667652668457,0.7690093448964865,0.17009264077565206
67610-51-9,0.020322005772005762,0.35423813246524244,0.5564591424820318,0.06898071928071926
56488-59-6,0.017095725314186315,0.06784900043975448,0.6746772937597729,0.2403779804862859
3101-60-8,0.004569499489243482,0.0484102464758022,0.8099367233129339,0.1370835307220207
2312-35-8,0.0644306658719702,0.10728139493805124,0.6029077415201317,0.2253801976698463
83373-31-3,0.04844153531367156,0.2455706990418134,0.5125630645756032,0.1934247010689117
3671-67-8,0.2939109591623601,0.6454393940557428,0.03677809838462428,0.02387154839727146
16143-18-3,0.027099292682100293,0.11995193034075018,0.5732532873411768,0.2796954896359728
