CASRN,EPA_knn_rdkit2d-1,EPA_knn_rdkit2d-2,EPA_knn_rdkit2d-3,EPA_knn_rdkit2d-4
7212-44-4,0.11214089618349232,0.0,0.41386401348645674,0.473995090330051
29171-21-9,0.0,0.0,0.31937724740251977,0.6806227525974803
97322-87-7,0.0,0.11125240618615692,0.7855887986698855,0.10315879514395751
82508-32-5,0.10301108408590116,0.43699683922718957,0.3513381219990331,0.10865395468787625
58652-20-3,0.0,0.0,0.5936480601344862,0.40635193986551377
2655-15-4,0.2602867590926272,0.6724919796077495,0.0672212612996232,0.0
2686-99-9,0.1908014322920194,0.7322030162755233,0.07699555143245737,0.0
3971-89-9,0.18763480191465137,0.7503207527371211,0.06204444534822755,0.0
98124-08-4,0.0,0.0,0.9095239476184188,0.09047605238158116
86780-90-7,0.0,0.0,0.5038609947334681,0.4961390052665319
3618-72-2,0.0,0.10901889507696538,0.3429252953283719,0.5480558095946627
18794-84-8,0.0,0.0,0.5299435028036696,0.4700564971963303
65405-73-4,0.0,0.0,0.0,1.0
105-86-2,0.0,0.0,0.09990019052626578,0.9000998094737342
102-22-7,0.0,0.0,0.07110136645904357,0.9288986335409565
94-48-4,0.0,0.0,0.38605871595144425,0.6139412840485557
5585-39-7,0.05901590197467604,0.12146683059944165,0.7346612761671799,0.08485599125870247
459-80-3,0.0,0.0,0.529512778830704,0.4704872211692961
1786-08-9,0.0,0.09802918181309853,0.569592682954235,0.3323781352326665
110-93-0,0.11468220069712251,0.1116852304401614,0.6732631570994672,0.1003694117632489
586-62-9,0.0,0.0,0.3809925526963683,0.6190074473036318
68555-58-8,0.0,0.0,0.5510057206053335,0.44899427939466646
137927-76-5,0.0,0.5684664497282219,0.2506044470851654,0.18092910318661276
1191-16-8,0.0,0.09921985333890712,0.2271783673253957,0.6736017793356973
13884-43-0,0.0,0.19933385424210315,0.4780017472062011,0.32266439855169576
41131-65-1,0.0,0.09265351503361685,0.6555533887434255,0.25179309622295765
97-36-9,0.0,0.30072013606368647,0.6069147488886758,0.09236511504763782
78-32-0,0.0,0.05517509931087372,0.3479615972243347,0.5968633034647917
95-63-6,0.0,0.0,0.6351643164978581,0.36483568350214196
669005-94-1,0.0,0.0,0.5478890873945366,0.45211091260546354
487-68-3,0.0,0.0,0.8968674437812312,0.10313255621876888
75980-60-8,0.0,0.21785152808574454,0.5796779303040022,0.20247054161025332
938-18-1,0.0,0.0,1.0,0.0
88-05-1,0.0,0.22271395448356002,0.77728604551644,0.0
108-75-8,0.0,0.43551155240230355,0.5644884475976965,0.0
90992-25-9,0.0,0.0,0.431975031640503,0.568024968359497
78-30-8,0.0,0.05892171757235799,0.08480287130591495,0.856275411121727
101708-05-8,0.0,0.1155615865897483,0.8844384134102518,0.0
53780-34-0,0.15222694437667245,0.14735193454828843,0.6265928912300582,0.07382822984498098
27945-43-3,0.0,0.40211613939106666,0.5978838606089334,0.0
700-13-0,0.0,0.33199396940076975,0.6680060305992304,0.0
14667-55-1,0.0,0.2290175756947715,0.7709824243052285,0.0
28730-17-8,0.0,0.2993126607771907,0.380915219405713,0.3197721198170963
73622-67-0,0.19718319702322037,0.0,0.7030614800874939,0.09975532288928575
18869-73-3,0.0,0.0,0.5533706977899859,0.4466293022100142
2169-64-4,0.0,0.0,0.6683764448610381,0.3316235551389619
80693-00-1,0.0,0.0,0.3579075630060092,0.6420924369939908
96-69-5,0.0,0.0,0.07223386536728005,0.9277661346327201
36443-68-2,0.0,0.0,0.40826080809584603,0.5917391919041539
96-66-2,0.0,0.0,0.9545984530798358,0.04540154692016408
68411-46-1,0.0,0.0,0.6816827592455951,0.3183172407544049
41208-07-5,0.0,0.21011430345018844,0.5497913139274349,0.2400943826223767
30392-41-7,0.0,0.10365652568399202,0.3609069574051371,0.5354365169108709
1445-23-4,0.0,0.21486401246697512,0.7851359875330248,0.0
1218-35-5,0.12413744944211781,0.4456706094434497,0.4301919411144325,0.0
59708-57-5,0.0,0.19267043981650195,0.807329560183498,0.0
81-15-2,0.09764631894234081,0.287409299204514,0.10821957256176414,0.506724809291381
2487-01-6,0.0,0.3818651738457832,0.22617785268273582,0.39195697347148095
2205-73-4,0.0,0.0,0.7820343478580792,0.21796565214192062
79006-76-1,0.0,0.3847589400216905,0.6152410599783096,0.0
96515-74-1,0.0,0.1393954266106396,0.7564675148292967,0.10413705856006356
50588-13-1,0.0,0.4029913156642033,0.5970086843357967,0.0
50700-72-6,0.0,0.37138803031385637,0.6286119696861436,0.0
34388-29-9,0.0,0.09654490968367209,0.09817852677228958,0.8052765635440383
121-29-9,0.0,0.27640109688967984,0.7235989031103202,0.0
6090-15-9,0.12494054496523593,0.0,0.6673502849997844,0.2077091700349796
26002-80-2,0.0,0.4180963274715365,0.2167325024347321,0.36517117009373135
70-43-9,0.0,0.0,0.10308156123155225,0.8969184387684477
23031-38-1,0.0,0.17109833629583304,0.26272978035414063,0.5661718833500263
72963-72-5,0.0,0.24281674590967048,0.539502960937295,0.2176802931530345
14297-81-5,0.0,0.32064004061242696,0.5635562476110929,0.11580371177647998
30764-80-8,0.0,0.0,0.5384025690255755,0.4615974309744245
124416-41-7,0.20103081998858519,0.3499123295311908,0.44905685048022403,0.0
14901-07-6,0.0,0.07639451798668254,0.5729051017023805,0.35070038031093703
25812-30-0,0.10091253035931454,0.10528408723176286,0.7938033824089226,0.0
80-26-2,0.0,0.0,0.3232306048593062,0.6767693951406938
41414-75-9,0.0,0.0,0.42616009000201494,0.5738399099979851
60763-44-2,0.11064070757941324,0.0,0.35290175292460557,0.5364575394959812
78-70-6,0.18483910662043557,0.0,0.44806745518900515,0.36709343819055934
7143-69-3,0.0,0.0,0.07178744474168201,0.928212555258318
126-64-7,0.0,0.0,0.35657602319933224,0.6434239768006678
315-18-4,0.24892627001210846,0.7510737299878916,0.0,0.0
149961-52-4,0.0,0.1015751449888058,0.6375885527629718,0.2608363022482225
2032-65-7,0.44021587297375897,0.5597841270262411,0.0,0.0
2635-10-1,0.34121629889945976,0.546723809571048,0.11205989152949229,0.0
2179-25-1,0.32660464942548867,0.1931012475161992,0.4802941030583121,0.0
2655-14-3,0.21260150811290668,0.7090298118706756,0.07836868001641761,0.0
137521-49-4,0.0,0.0,1.0,0.0
137521-48-3,0.0,0.0,1.0,0.0
2425-10-7,0.23356211281969544,0.6964499987183175,0.06998788846198699,0.0
671-04-5,0.31476875322774345,0.6852312467722567,0.0,0.0
66871-56-5,0.0,0.3262311552754716,0.4481358713408385,0.22563297338368987
6392-46-7,0.4883455842077022,0.5116544157922978,0.0,0.0
79006-73-8,0.0,0.28655633301477484,0.7134436669852251,0.0
79006-83-0,0.0,0.396576277570564,0.603423722429436,0.0
87767-36-0,0.0,0.6044507716976099,0.3955492283023901,0.0
23103-98-2,0.48421745877297784,0.3306262297376341,0.18515631148938805,0.0
548-84-5,0.0,0.0,1.0,0.0
38035-28-8,0.0,0.10656109266809942,0.5569007363614803,0.33653817097042044
59669-26-0,0.1490400874990847,0.7122794996893234,0.138680412811592,0.0
68789-90-2,0.14560039608109823,0.7142273222389771,0.14017228167992457,0.0
50765-71-4,0.0,0.47786294698533843,0.5221370530146616,0.0
50765-87-2,0.0,0.7390823462462704,0.26091765375372955,0.0
100751-82-4,0.0,0.5533897902692153,0.4466102097307846,0.0
88296-62-2,0.0,0.21501054258471636,0.5214338714707234,0.26355558594456013
68789-93-5,0.09669676396667616,0.6071824612579406,0.2961207747753833,0.0
123252-99-3,0.46799395044980757,0.43525233034056465,0.0,0.09675371920962776
123252-97-1,0.47085984478761833,0.36184896084781404,0.07194339905149735,0.09534779531307037
96-88-8,0.09848912045856563,0.24608541503130504,0.5177577946940806,0.13766766981604864
50528-97-7,0.11263177152973658,0.33110071357292414,0.21996671567546386,0.3363007992218754
61676-87-7,0.0,0.2023115819406838,0.7976884180593161,0.0
58011-68-0,0.0,0.10445741062967932,0.7894383675332292,0.10610422183709155
25505-97-9,0.0,0.1092015802242774,0.7861633715925848,0.1046350481831379
24303-87-5,0.3438475641713099,0.4986130244076346,0.15753941142105551,0.0
220899-03-6,0.0,0.0,0.7785871241723445,0.22141287582765543
68516-73-4,0.0,0.0,0.5763862171709286,0.42361378282907136
55-37-8,0.4728933624039788,0.5271066375960212,0.0,0.0
64011-88-7,0.5288896156490394,0.47111038435096064,0.0,0.0
18694-40-1,0.0,0.22051717477568467,0.7794828252243153,0.0
73590-58-6,0.20362147073696482,0.17015600780248755,0.5293771798951721,0.09684534156537561
21829-25-4,0.0,0.0,0.6808332418028886,0.31916675819711127
71653-63-9,0.0,0.0,0.8924317968090378,0.10756820319096223
88046-00-8,0.0,0.0,0.848974361592422,0.15102563840757807
484-12-8,0.104968238888449,0.0,0.6649768105452752,0.23005495056627565
50563-36-5,0.0,0.0,1.0,0.0
77732-09-3,0.10573331799436653,0.0,0.8942666820056335,0.0
24280-93-1,0.1106384945641702,0.10728489336990926,0.6553782140607862,0.12669839800513424
72705-22-7,0.0,0.1326596767903629,0.7590778496098924,0.10826247359974456
132203-70-4,0.14645734021046047,0.07807367060422334,0.6542079706270796,0.12126101855823675
41295-28-7,0.0,0.0,0.3150856078704162,0.6849143921295839
62751-73-9,0.0,0.7784077417832129,0.221592258216787,0.0
67369-99-7,0.0,0.7178143480919624,0.28218565190803757,0.0
6962-44-3,0.09734616199933459,0.2998545465556043,0.40037957185157946,0.2024197195934817
74222-97-2,0.0,0.0,0.5013858396054923,0.4986141603945076
38168-64-8,0.2189863288578528,0.3181316303236545,0.46288204081849266,0.0
139958-16-0,0.0,1.0,0.0,0.0
60568-05-0,0.0,0.3277293508235588,0.4606040385264525,0.21166661064998868
4619-66-3,0.0,0.0,0.7023370951841666,0.2976629048158334
99522-79-9,0.09570577104659833,0.10830606418754413,0.6997707424570305,0.09621742230882686
133908-64-2,0.09358383633360422,0.12987593922214802,0.5818970750600965,0.19464314938415134
105951-93-7,0.0,0.0,0.6781920239943499,0.3218079760056501
73698-59-6,0.0,0.10847707754074787,0.8915229224592522,0.0
89226-75-5,0.0,0.24886884651634028,0.6549373454978222,0.09619380798583752
91599-74-5,0.14615620008707847,0.19580343282745297,0.54305554115988,0.11498482592558863
68483-33-0,0.07461527663692047,0.8496777601774581,0.07570696318562149,0.0
14763-62-3,0.08894239055669798,0.08448779203470073,0.8265698174086012,0.0
123-35-3,0.0,0.0,0.4183220061338851,0.581677993866115
30748-29-9,0.0,0.3241692301019761,0.6758307698980239,0.0
23444-65-7,0.0,0.35290926493265407,0.4334816052532983,0.21360912981404767
59204-74-9,0.0,0.2183210132006452,0.7816789867993549,0.0
50765-76-9,0.0,0.39401880378144194,0.6059811962185581,0.0
50765-74-7,0.0,0.48990797891687193,0.510092021083128,0.0
63704-66-5,0.0,0.8296984576121552,0.17030154238784487,0.0
5205-11-8,0.0,0.0,0.5530392312846183,0.4469607687153818
107-86-8,0.10274283158417244,0.22361219221290082,0.5907170516993653,0.08292792450356153
4479-75-8,0.08958108574457546,0.4072074751593689,0.31571644530356247,0.18749499379249318
101030-72-2,0.0,0.0,1.0,0.0
541-47-9,0.0,0.15011041436836556,0.37036455743942703,0.4795250281922075
26485-81-4,0.0,0.25156083879947494,0.7484391612005251,0.0
137927-77-6,0.0,0.4936037214243847,0.412795985257159,0.09360029331845635
137927-78-7,0.0,0.1746351839558291,0.825364816044171,0.0
1752-30-3,0.44819739189612917,0.458617399233528,0.0931852088703429,0.0
67-64-1,0.0,0.35894945380874255,0.6410505461912575,0.0
3748-13-8,0.0,0.0,0.8924965586384371,0.10750344136156295
2082-81-7,0.0,0.16267376321239357,0.43938592125075926,0.3979403155368472
109-16-0,0.10359622573667876,0.27445268810987195,0.32295523479327093,0.2989958513601782
21282-97-3,0.10354218383533649,0.0,0.45998954797278985,0.4364682681918736
99-48-9,0.0,0.0,0.5548980802045193,0.44510191979548075
814-78-8,0.0,0.3291076620211569,0.6708923379788432,0.0
110-13-4,0.0,0.0,0.6849273025034806,0.31507269749651934
123-54-6,0.0,0.15382022102547047,0.6485758162493652,0.19760396272516426
8028-48-6,0.0,0.10848792314690868,0.4395359281237363,0.45197614872935504
86-92-0,0.09557260499779645,0.17361938523013978,0.7308080097720637,0.0
93-68-5,0.0,0.16569057305231044,0.8343094269476895,0.0
20139-55-3,0.0,0.1765024466207922,0.8234975533792077,0.0
5185-97-7,0.0,0.12315340816355197,0.28751631486111057,0.5893302769753376
128-80-3,0.07893683142320809,0.0,0.3340246516835472,0.5870385168932447
10291-28-8,0.0,0.0,0.44415560220632977,0.5558443977936702
232938-43-1,0.0,0.11115888309977966,0.5771546638436474,0.311686453056573
108-38-3,0.0,0.0,0.8427614718400798,0.1572385281599202
68908-87-2,0.0,0.15985403629108638,0.759794877315274,0.08035108639363969
6613-44-1,0.0,0.0,1.0,0.0
108-69-0,0.0,0.06770204215448965,0.9322979578455104,0.0
1665-48-1,0.3319162856082947,0.5549713807879664,0.11311233360373885,0.0
4066-02-8,0.0,0.0,0.5063769838278481,0.49362301617215176
17667-23-1,0.0,0.0,0.8698155950953681,0.1301844049046319
17291-89-3,0.0,0.1252002028613683,0.8747997971386318,0.0
13730-09-1,0.0,0.044763680460220584,0.9552363195397794,0.0
95-78-3,0.0,0.23889966245329056,0.7611003375467095,0.0
21436-96-4,0.0,0.23882559752720658,0.7611744024727933,0.0
73839-60-8,0.0,0.2181731139123904,0.5480945907800742,0.2337322953075354
3761-53-3,0.0,0.0,0.3281604234114407,0.6718395765885592
89-87-2,0.0,0.42467002815976385,0.471515834436478,0.10381413740375817
105-67-9,0.0,0.5376985387409793,0.4623014612590208,0.0
80567-67-5,0.0,0.0,0.8513753404988629,0.1486246595011371
37027-12-6,0.0,0.08525872455363347,0.9147412754463666,0.0
37027-11-5,0.0,0.08663929859653065,0.9133607014034693,0.0
589-93-5,0.0,0.6832394920023356,0.31676050799766453,0.0
108-47-4,0.0,0.47297761666303273,0.5270223833369673,0.0
95-47-6,0.0,0.0,0.5280460874660422,0.4719539125339579
120-34-3,0.0,0.0,0.54855162088669,0.4514483791133099
95-64-7,0.0,0.11121792308315988,0.8887820769168402,0.0
95-65-8,0.0,0.5368957495840986,0.4631042504159015,0.0
72364-91-1,0.0,0.0,0.896927749427053,0.10307225057294706
1799-79-7,0.345891001073056,0.654108998926944,0.0,0.0
83-88-5,0.0,0.0,0.6617613119346851,0.3382386880653148
17291-84-8,0.0,0.12723773939196378,0.8727622606080362,0.0
87-62-7,0.0,0.07706761078937012,0.9229323892106299,0.0
88069-67-4,0.0,0.23029094545431386,0.4140915645332417,0.3556174900124445
5294-61-1,0.10150364724823188,0.13654288244166013,0.653448262253131,0.10850520805697707
3416-26-0,0.0,0.5443236220673874,0.45567637793261273,0.0
77191-36-7,0.0,0.32272792048502574,0.41096228036551524,0.266309799149459
7361-61-7,0.0,0.7103162717885919,0.2896837282114081,0.0
57021-61-1,0.0,0.22120742835930307,0.6677829018749667,0.11100966976573026
91-97-4,0.0,0.08313792623685803,0.5129896924228686,0.40387238134027337
72-57-1,0.0,0.0,0.12351465153560846,0.8764853484643914
4548-53-2,0.0,0.0,0.0,1.0
30544-72-0,0.0,0.11958145550267517,0.8804185444973248,0.0
30544-71-9,0.05374131161701076,0.12839956528903806,0.7629117846821789,0.05494733841177226
67129-08-2,0.0,0.09870164275103417,0.9012983572489658,0.0
576-26-1,0.0,0.3871070219760669,0.612892978023933,0.0
47465-97-4,0.0,0.21037945856092224,0.39291007428538877,0.3967104671536889
21554-20-1,0.0,0.35525672704860545,0.6447432729513946,0.0
3875-72-7,0.0,0.5540473739859906,0.3372509784005475,0.10870164761346197
6360-54-9,0.0,0.0,0.09008265371015764,0.9099173462898423
21894-02-0,0.0,0.207048783312582,0.5845401845768541,0.20841103211056383
4418-66-0,0.1041100936502797,0.0,0.7204654907572172,0.17542441559250305
5825-79-6,0.0,0.1217642648970356,0.7724376924686398,0.10579804263432457
119462-56-5,0.0,0.0,0.7792694817226797,0.22073051827732013
122-00-9,0.0915896201239556,0.07652182401991986,0.7497627000934501,0.08212585576267437
625-84-3,0.0,0.4307322637646271,0.5692677362353729,0.0
67-51-6,0.0,0.408260604484109,0.591739395515891,0.0
20404-97-1,0.0,0.11300339307708401,0.5596269538246694,0.32736965309824656
123-32-0,0.0,0.044584803567840926,0.955415196432159,0.0
147160-51-8,0.062294537610566476,0.31163767820489624,0.5638415099204458,0.06222627426409145
147160-52-9,0.06534183337302384,0.31433655150364787,0.4910201082459772,0.129301506877351
53112-28-0,0.0,0.0,0.9049225995411275,0.09507740045887246
144651-06-9,0.0,0.0,0.20952461698809527,0.7904753830119048
108-50-9,0.0,0.1359428759090922,0.8640571240909078,0.0
25724-50-9,0.10775898303419598,0.32221245221932415,0.5700285647464798,0.0
95-26-1,0.0,0.375574401288163,0.6244255987118371,0.0
2216-45-7,0.0,0.0,0.696205571688743,0.3037944283112571
129423-54-7,0.0,0.0,0.22495548204119378,0.7750445179588062
64039-28-7,0.0,0.4273324077694529,0.4656596192946439,0.10700797293590318
5724-56-1,0.0,0.04424073172469479,0.9557592682753052,0.0
61-68-7,0.0,0.28091638579417544,0.3880675372122329,0.3310160769935917
65089-17-0,0.0,0.20535038628758373,0.7946496137124164,0.0
50892-23-4,0.0932583485538728,0.3376957541745917,0.38982358630158886,0.17922231096994662
25321-41-9,0.0,0.27370037502169253,0.3981995959584492,0.3281000290198583
89427-22-5,0.8851500059376085,0.11484999406239156,0.0,0.0
84596-57-6,0.0,0.10226693388658131,0.4594496434303892,0.43828342268302956
1901-26-4,0.10315297340759277,0.08664871743484145,0.7231974256890406,0.0870008834685251
28802-49-5,0.0,0.5690555770741335,0.43094442292586643,0.0
47000-92-0,0.08791080005594304,0.15777789523236202,0.7543113047116949,0.0
302964-08-5,0.0,0.42030412559258473,0.3254747527700406,0.2542211216373747
72-44-6,0.0,0.6030259385437262,0.39697406145627384,0.0
963-34-8,0.0,0.4572132930436296,0.5427867069563703,0.0
3476-88-8,0.0,0.5073887742445359,0.4926112257554641,0.0
3214-64-0,0.0,0.44806828398528004,0.5519317160147199,0.0
28562-70-1,0.0,0.0,0.5274385190191241,0.47256148098087586
21312-10-7,0.0,0.0,0.3153762957543292,0.6846237042456709
65183-11-1,0.0,0.4483013412405221,0.551698658759478,0.0
6358-85-6,0.0,0.0,0.8062835552679903,0.19371644473200963
13051-49-5,0.0,0.2066421409499044,0.4494558906744205,0.34390196837567505
57-97-6,0.0,0.09512649929449316,0.9048735007055069,0.0
62450-06-0,0.0,0.5431070435542557,0.4568929564457444,0.0
3520-72-7,0.0,0.1091629316411497,0.5600730111432682,0.330764057215582
5910-89-4,0.0,0.05925070615985327,0.9407492938401468,0.0
73840-48-9,0.12037723602593677,0.0,0.5103577253287626,0.3692650386453007
74050-94-5,0.0,0.0,0.6890068892740617,0.31099311072593827
10049-83-9,0.0,0.0,0.787999605919095,0.21200039408090496
74037-55-1,0.04980059230271428,0.0,0.5834553085377311,0.3667440991595546
73840-49-0,0.06946746034087742,0.0,0.6474561088646161,0.2830764307945065
168152-68-9,0.0,1.0,0.0,0.0
729-99-7,0.0,0.0,0.6241372716730962,0.37586272832690387
15911-15-6,0.0,0.3278606129566978,0.6721393870433023,0.0
431-03-8,0.0762196340637477,0.08243009606467215,0.4869319785608318,0.35441829131074826
55290-64-7,0.23009417925988906,0.3213239891959763,0.34660976406099986,0.10197206748313473
6092-18-8,0.10285935389010879,0.21733623594974724,0.5746476658832882,0.10515674427685578
67-03-8,0.10765982343494268,0.22928687487223062,0.43638846473877446,0.22666483695405215
21452-18-6,0.0,0.11555023069861148,0.5817447033331716,0.30270506596821684
56619-72-8,0.0,0.0,0.8939956593749365,0.10600434062506353
17433-39-5,0.0,0.0,0.8618906512211268,0.13810934877887318
10268-78-7,0.0,0.11397630225975186,0.8860236977402481,0.0
4321-69-1,0.0,0.0,0.24742893767325844,0.7525710623267415
5003-48-5,0.0,0.0,0.8725812577704161,0.12741874222958394
39864-15-8,0.0,0.0,0.3611629847710693,0.6388370152289307
19249-34-4,0.0,0.0,0.5470386635751139,0.45296133642488623
13256-19-4,0.0,0.0,0.2029208421189507,0.7970791578810492
111-21-7,0.0,0.11865388622564967,0.10871417938550826,0.772631934388842
111-55-7,0.0,0.0,0.29815226867255457,0.7018477313274454
7250-71-7,0.0,0.09532502049733545,0.578588964628596,0.32608601487406863
869-29-4,0.0,0.1074751987113737,0.3297038773834025,0.5628209239052239
642-83-1,0.09688931420516118,0.0,0.30205127920440555,0.6010594065904332
10140-75-7,0.11350281590132176,0.5014517875616299,0.18998442794377662,0.19506096859327168
5459-90-5,0.0,0.14319785111516434,0.21749526443345749,0.6393068844513782
108-24-7,0.0,0.1745146865060359,0.39903087973961754,0.4264544337543466
2624-43-3,0.0,0.10567953613339047,0.30470821363890277,0.5896122502277067
115-33-3,0.0,0.25367789755258635,0.2969653948218852,0.4493567076255284
14008-48-1,0.0,0.23442303093783956,0.48302053931891087,0.2825564297432495
1466-82-6,0.0,0.0,0.5755011390366057,0.42449886096339423
2678-29-7,0.22259334587991944,0.10580826951682375,0.6715983846032568,0.0
32509-66-3,0.0,0.0,0.40981076716845943,0.5901892328315406
6277-14-1,0.0,0.0,0.8333883414585892,0.16661165854141077
128-37-0,0.0,0.2586705606092411,0.6405781665242001,0.10075127286655873
66575-29-9,0.3215106390364526,0.1082833261116484,0.45608249271916973,0.11412354213272928
40374-15-0,0.07296569418955856,0.48220924670524795,0.44482505910519354,0.0
116-66-5,0.0,0.20518778120203873,0.4399428873653522,0.35486933143260907
356-12-7,0.08249866721298284,0.0,0.9175013327870172,0.0
80024-58-4,0.094560757026462,0.09998102260035822,0.7164228982618571,0.08903532211132265
117467-28-4,0.0,0.0,0.2598260901772554,0.7401739098227446
125055-56-3,0.0,1.0,0.0,0.0
27726-31-4,0.0,0.0,0.3701082377958516,0.6298917622041483
98-51-1,0.0,0.0,0.8480326865907698,0.15196731340923011
3896-11-5,0.0,0.10151165402894413,0.6482018897533733,0.2502864562176826
15148-80-8,0.0,0.1116469779834121,0.888353022016588,0.0
36556-75-9,0.11258083192093392,0.10957298256704188,0.6741685532561743,0.10367763225584978
75-97-8,0.0,0.21890999400183397,0.6864424856458256,0.09464752035234048
3204-27-1,0.276433180723696,0.5010575317178025,0.13364919175044604,0.08886009580805541
5902-51-2,0.07940558087185948,0.0,0.6447498873949454,0.27584453173319506
540-88-5,0.0,0.0,0.583595310332171,0.41640468966782895
26944-48-9,0.0,0.0,0.586103241792341,0.41389675820765903
4785-72-2,0.7097582923726259,0.2902417076273742,0.0,0.0
22791-20-4,0.40824914584032285,0.5917508541596771,0.0,0.0
20417-83-8,0.9026721680401814,0.0,0.0,0.09732783195981863
16339-21-2,0.11034625317224174,0.0,0.8896537468277583,0.0
22791-33-9,0.1470647910584818,0.14933395938014843,0.7036012495613697,0.0
3056-93-7,0.13407540940966484,0.3138481624402148,0.4498537911179722,0.1022226370321481
272451-65-7,0.10475073530095388,0.3332087474103967,0.43718853591355117,0.12485198137509831
2889-58-9,0.0,0.0,0.8837900281744024,0.1162099718255975
2094-99-7,0.0,0.05402440321093027,0.8459771709087216,0.09999842588034806
78-59-1,0.0,0.12319215675387023,0.5750834263143143,0.30172441693181545
471-01-2,0.0,0.12390424460574438,0.6532553277811753,0.22284042761308032
19213-12-8,0.0,0.31070308198347546,0.5127908709441148,0.1765060470724097
17191-84-3,0.0,0.43023028072800984,0.5697697192719902,0.0
2873-97-4,0.0,0.2062186231738741,0.5919430769135577,0.20183829991256813
74277-15-9,0.08162344794652435,0.16939882219807859,0.7489777298553971,0.0
123-42-2,0.0,0.09695119812592595,0.7548021586740459,0.14824664320002814
5986-38-9,0.27559654437572906,0.0,0.48573554305164013,0.2386679125726309
1118-39-4,0.0,0.0,0.08541263585972116,0.9145873641402789
103-07-1,0.0,0.0,0.4586812147841196,0.5413187852158804
151-05-3,0.0,0.0,0.3965413317403767,0.6034586682596232
13466-78-9,0.0,0.07924307519572002,0.5850390075085864,0.33571791729569356
147-47-7,0.09605005204561219,0.23411554228506426,0.6698344056693236,0.0
69103-20-4,0.0,0.0,0.7815878219668708,0.2184121780331292
15545-38-7,0.0,0.0,0.5010512766113644,0.4989487233886355
80-56-8,0.0,0.08737165699193719,0.6395449950046184,0.2730833480034446
70174-49-1,0.0,0.2502412639513247,0.5312226509366779,0.21853608511199749
4501-58-0,0.0,0.0,0.6365722904971461,0.36342770950285397
15440-51-4,0.0,0.0,0.5640693046616351,0.4359306953383648
15545-42-3,0.0,0.0,0.5588303038904994,0.4411696961095005
28175-97-5,0.0,0.09670920273316762,0.8035807893903595,0.09971000787647286
82657-04-3,0.10113641169425741,0.3738287137237528,0.5250348745819897,0.0
79538-32-2,0.18682025196888802,0.21169228610436905,0.6014874619267429,0.0
128-51-8,0.0,0.0,0.525038879239084,0.474961120760916
4478-63-1,0.0,0.20186616398980997,0.6970094006514963,0.10112443535869364
18172-33-3,0.0,0.4699431086465685,0.5300568913534315,0.0
642-78-4,0.0,0.0,0.35200687407302705,0.6479931259269729
1847-24-1,0.0,0.0,0.6349632105426803,0.36503678945731977
13412-64-1,0.0,0.0,0.34146358637981317,0.6585364136201868
59-53-0,0.0,0.0,0.9087091959527306,0.09129080404726943
40374-20-7,0.1579647515488094,0.3824272829484375,0.459607965502753,0.0
22791-34-0,0.0,0.526700056381732,0.47329994361826805,0.0
23930-19-0,0.0,0.0,0.5768753440137211,0.42312465598627896
152-62-5,0.0,0.0,0.675988236564505,0.3240117634354949
1164-92-7,0.0,0.09794719144826187,0.4849502971769288,0.4171025113748094
119302-24-8,0.0,0.12019179243871961,0.6709692652227702,0.20883894233851022
507-59-5,0.3842140405563126,0.0873394091360893,0.4432690279911842,0.08517752231641405
507-60-8,0.37799918079769956,0.10880533942363534,0.5131954797786651,0.0
34184-82-2,0.0,0.0,0.8850611821354045,0.11493881786459549
514-36-3,0.09082292584896262,0.0,0.699064634081144,0.21011244006989332
77017-20-0,0.0,0.0,0.8142338394727066,0.18576616052729347
51022-69-6,0.2544714140230118,0.0,0.6548039887366934,0.09072459724029465
18470-08-1,0.08808609506362612,0.40540835622283283,0.5065055487135409,0.0
13265-01-5,0.0,0.1011176287443409,0.8988823712556592,0.0
1920-21-4,0.0,0.18233630096173867,0.6267999361506411,0.19086376288762022
17702-57-7,0.48216951265137176,0.4166970041013635,0.10113348324726477,0.0
14144-91-3,0.47517622712356944,0.5248237728764306,0.0,0.0
64050-03-9,0.23567614648277393,0.7643238535172261,0.0,0.0
82875-36-3,0.0,0.0,0.06462518703768902,0.9353748129623111
6923-22-4,0.7666410665413927,0.07233636112456336,0.07316784196044794,0.08785473037359591
82875-39-6,0.06578462773111718,0.0,0.0,0.9342153722688828
49564-57-0,0.08952854857684062,0.09733178900746199,0.44400166107975136,0.369138001335946
137521-50-7,0.0,0.0949714889361918,0.9050285110638082,0.0
137521-61-0,0.0,0.0,0.9118660430388564,0.08813395696114354
137521-60-9,0.038789099937218706,0.0,0.869809840166539,0.09140105989624224
82875-45-4,0.05274096717930993,0.0,0.1013942712661778,0.8458647615545123
82875-42-1,0.0,0.0,0.10222473712576564,0.8977752628742343
5248-39-5,0.17854756363296773,0.0,0.8214524363670322,0.0
3566-00-5,0.4685605372332101,0.5314394627667899,0.0,0.0
64748-15-8,0.4329901731362051,0.10008771607357221,0.4669221107902226,0.0
13687-28-0,0.5126126664154884,0.48738733358451164,0.0,0.0
500008-45-7,0.0,0.4604266441953328,0.44391121538525513,0.095662140419412
14628-06-9,0.3234857335296518,0.46606880607242135,0.21044546039792697,0.0
137521-58-5,0.0,0.0,1.0,0.0
137521-53-0,0.0,0.0,1.0,0.0
137521-52-9,0.0,0.0,1.0,0.0
137521-57-4,0.0,0.0,0.9351270808512498,0.06487291914875015
