CASRN,LD50_knn_ecfp6bits
57-06-7,0.35942701672968363
5834-97-9,0.8392080786252177
152-02-3,0.12350341065905328
57-29-4,-0.0029106926023120426
107-18-6,0.5756203557504868
111-45-5,1.2110195044307173
106-92-3,0.9885134609198519
1838-59-1,0.5520326651344604
35554-44-0,0.5785296434064222
2705-87-5,0.5762870594917449
13361-32-5,0.4843791921204162
4728-82-9,0.5978747035028967
1797-74-6,0.7973850000373235
14520-53-7,0.7706619322082628
63887-17-2,0.7300955047762638
22131-79-9,0.5102909437548556
1866-31-5,1.1438101023048202
27605-76-1,0.5502325689648446
2937-50-0,0.33466524630723077
3571-74-2,0.0653427220393297
64057-58-5,0.49412755159835886
106-95-6,0.42333027932585043
556-56-9,0.6362757199947399
107-02-8,1.0043102314964198
107-13-1,0.6061182931888812
100-40-3,0.908154962217869
3048-64-4,0.3952101097973375
60643-86-9,1.1701092211436146
27451-36-1,0.33048700382181134
5809-59-6,0.012396932507980884
3984-22-3,0.6925656093931694
100-42-5,1.1208019699007734
2653-39-6,0.853631556905251
2039-85-2,0.7189882430399078
2039-87-4,0.7123047974219443
100-69-6,0.6803880324655586
32630-50-5,0.9297010947472419
2852-07-5,0.5133770147441217
79-06-1,0.9885895910152269
924-42-5,0.562058534416976
2210-24-4,0.7201722038338123
34443-04-4,0.7830984669979919
106-71-8,0.6167677113913732
13641-96-8,0.7098177437134072
84732-27-4,0.7641700293725465
2206-89-5,0.47245396015091795
106-90-1,0.6501991217682345
593-67-9,0.6711025951921217
13162-05-5,0.8707195499345555
929-37-3,1.5693618244908412
16801-19-7,1.143891913273624
110-75-8,0.6728435820338382
692-45-5,0.9147808342188006
769-78-8,1.1979143841501816
115-98-0,-0.06381947797304911
75-01-4,0.5460021166952461
593-60-2,0.5403365482374739
78-88-6,0.2597002175522453
77174-66-4,0.32286921436754146
35326-33-1,0.6627453131255885
96250-37-2,0.9068601244959291
921-09-5,0.39831196895954357
75-35-4,0.5554095276949859
50-00-0,1.0606469592636307
30699-99-1,0.7505618315153529
2396-63-6,0.5927432694887842
6900-06-7,1.1392442545751105
76379-66-3,1.1931370099016534
52465-42-6,0.6024871884847612
107-19-7,0.56389841929545
139886-21-8,0.22467848500634646
624-65-7,0.3437954735317986
74782-23-3,0.7928232719926549
471-25-0,0.4739678145290396
126-52-3,0.5199645111404144
93105-81-8,0.9067475132103988
4035-89-6,0.5700155740606069
13516-27-3,0.5983895130179171
58-32-2,0.94346472330755
123-69-3,1.2378961449673502
6724-53-4,0.8624032126308038
97755-90-3,0.01952763115025697
1532-06-5,1.106394376100027
16069-36-6,1.0678995825114883
947-04-6,1.0085914583426183
143-23-7,0.6265787869941848
965-40-2,1.2334228723076304
52-49-3,0.40122465593778356
1169-26-2,0.9059036727987849
3365-99-9,0.36724144969520855
27014-42-2,1.6374993003023042
3386-18-3,2.054388335453535
1212-29-9,1.0506713240914503
4979-32-2,0.7367552154079059
84-61-7,1.3240535490493346
129273-38-7,0.35816535713179715
98043-60-8,0.4133935720883673
87691-92-7,0.24251327851049748
64-60-8,0.16348084922075568
37027-56-8,1.192271093482078
956-90-1,0.31204940372364925
10310-38-0,0.8284790251160981
135991-95-6,0.10687123361746942
90-42-6,0.9671560751058143
4471-27-6,1.4015329894203863
925-83-7,1.1718227762140385
111-20-6,1.3426125573132448
1120-10-1,1.3836890646609197
1561-48-4,0.8320958456705689
7300-34-7,1.0194790039589987
55-65-2,0.5772821580914403
38357-93-6,0.3970931263806361
20917-50-4,0.7770217152442489
90-39-1,0.5209665994450028
112457-95-1,0.25058815559023967
1532-14-5,0.9467486278735057
91-17-8,0.8418436752333347
142852-51-5,0.287488694706907
2164-08-1,0.9539217344802154
70907-61-8,0.4097150454778003
6837-24-7,1.077934112543223
13071-27-7,0.513907064064202
4500-29-2,0.7517647172710532
3194-36-3,0.4950298575683433
4246-51-9,1.2348312605172542
91893-36-6,-0.37820802623209104
52-46-0,0.08923265596174082
60563-10-2,0.25633048756213495
6056-11-7,0.26312378368066097
2615-15-8,1.9506855713022555
17455-13-9,1.0060122871401602
26248-87-3,0.27171460214198995
110-82-7,2.2109700500107063
629-40-3,0.9119934596935406
75224-39-4,0.3400743365308767
28998-48-3,0.1626714269955079
1572-55-0,0.8960031867333681
72239-35-1,0.4242351190845101
32808-51-8,0.19829002697137618
10018-78-7,1.1125421367690795
4323-43-7,0.3114166796420742
42839-36-1,0.6972620678240935
2842-38-8,0.8417842940614444
13010-47-4,0.043615173666506774
80834-52-2,0.20316287982064607
80834-50-0,0.10128843072356596
929-17-9,1.231152042296244
80834-79-3,0.23544616745431063
49830-98-0,0.4279693531157969
821-57-8,1.3212422325338826
4067-16-7,0.8787391538057606
10563-26-5,0.840929304135332
124-09-4,0.7858921382706026
111-49-9,1.0844737885864892
55-56-1,0.30557438802818
822-06-0,0.6926893687467209
315-72-0,0.3273126591158037
19824-89-6,0.17832827866228984
132449-89-9,0.2989141200527096
22089-22-1,-0.5376216396217239
14984-68-0,0.38604238996208484
4544-15-4,0.3370290716051521
4856-87-5,0.3146594462258027
100482-70-0,0.8615154838094524
629-11-8,1.5662204565769051
33100-27-5,0.2980325639046289
2163-00-0,0.8655797599668508
287-92-3,2.178858622012997
6483-15-4,0.8183071411903797
80834-72-6,0.09190163415689742
80834-58-8,0.11145741013506856
2413-38-9,0.23431295446941391
633-59-0,0.16804390920945503
2432-74-8,0.6126242080552147
37872-62-1,0.5871750904111762
5124-30-1,0.6661975577622977
24771-52-6,0.7343471327691053
4430-31-3,1.2205253549035533
2062-78-4,0.2468985025000132
33433-85-1,0.42386245559087876
57648-21-2,0.24623161748479014
19668-15-6,0.01762172157714875
2127-01-7,0.49675826013001
940-69-2,0.9585438970216722
62-46-4,1.3285344751731445
84-04-8,0.15734328046844714
57808-66-9,0.4156618170953078
62987-05-7,0.5931719071444929
59330-98-2,0.08184820357832694
131-89-5,-0.057413510072657666
98-89-5,0.8761095329571663
49665-58-9,0.526746453995571
95-33-0,0.7540592333841135
139-05-9,1.0181091085114327
2211-66-7,0.9792335283277406
3173-53-3,0.7195160710889726
963-03-1,0.833904120003572
108-93-0,0.9717557441987394
25485-88-5,1.1228027434714816
1124-54-5,1.1635257219595758
17796-82-6,0.21160166764461158
2438-38-2,0.7037670948895648
26864-56-2,0.14074483773380853
63918-29-6,0.6320987336264849
2055-44-9,0.11633581380617292
688-78-8,0.02559647033752659
892-01-3,0.9426012047129873
80834-48-6,0.15169559707653277
80834-54-4,0.18458350925620448
3715-90-0,0.21601598898380323
305-03-3,0.5099288013317884
111-16-0,1.4020069682625416
7009-49-6,0.549251979819721
52-86-8,0.006275745328706583
17230-87-4,0.06607167973903333
2354-61-2,0.13988978782219338
1649-18-9,0.13193399413832554
6115-97-5,0.31319932420107527
66839-99-4,-0.05104209964004904
54-95-5,1.0558986410729736
502-44-3,1.1821154059771213
63451-45-6,0.10525891304432208
2409-19-0,0.6701425775124452
83335-32-4,0.6756155657564411
931-97-5,0.346735081097794
123-00-2,0.8563957650309806
70476-82-3,0.929194786018753
108552-93-8,0.40238352934492927
6055-19-2,-0.9784295950307079
3778-73-2,-0.25423248604997806
60607-34-3,0.2769818229691176
525-26-8,0.2569383252709834
16470-24-9,1.1205424343820656
6425-08-7,0.629389605189301
16090-02-1,1.0439326222557948
103-34-4,0.8676392953220261
16131-53-6,0.8016063109356538
32226-69-0,0.277927328069992
94-62-2,0.5922281474766212
38304-91-5,0.5547578333633724
14052-74-5,0.512762592506741
631-41-4,1.1515519766823317
101670-73-9,-0.44618824288815834
5343-92-0,1.4425310224828343
36366-93-5,1.356677153956974
294-93-9,0.2980325639046289
14187-32-7,0.6888127743413115
14663-71-9,-0.8073162138850757
4904-61-4,0.9590265990061441
61788-32-7,0.6453178342615877
110-83-8,1.289039923553979
80834-60-2,0.1102473125086705
80834-55-5,0.1712890754558378
548-73-2,0.20662558110253654
709-08-0,1.0196498751476994
5264-33-5,1.2794883664156511
65216-94-6,0.8639826910647923
27724-96-5,0.712558082276961
16590-41-3,-0.04499768806595923
61361-38-4,0.3139524781772124
2425-79-8,1.0301995473046839
742-20-1,0.8719794905803347
27114-11-0,0.261144818580953
26844-12-2,0.3621742439545932
5766-48-3,0.41697987969012856
106-69-4,1.4436555845989643
85-42-7,1.156138894029656
63716-34-7,0.6239827203098611
20757-80-6,0.1392829960715375
19843-73-3,0.722765150516646
522-48-5,0.43581396561985986
2312-73-4,0.506072039115217
21491-20-3,0.26572685702013427
34920-64-4,0.5501932312743126
66364-74-7,0.2258920832832298
51773-92-3,0.21436620962040165
76487-48-4,-0.4373364065398107
71-78-3,0.36677382849956
102071-30-7,0.3999238584547502
40507-80-0,0.17314154438971976
1163-36-6,0.5270555430247054
74789-64-3,0.8890462217056764
10193-95-0,0.4615056143785067
942-01-8,0.5385087667385879
64057-91-6,0.4554543893324748
1079-26-1,0.5493041337696135
63979-41-9,0.4422460209656606
321-64-2,0.5309313219091244
4726-93-6,1.1964073160254776
23205-23-4,0.37875331300944604
32527-55-2,0.30511900403672304
3445-11-2,1.0018225750309775
28782-42-5,-0.036511280946750276
52-52-8,0.8100366554518331
107-72-2,0.7688248450660748
4097-89-6,0.9935029443131573
110-60-1,0.886371003379626
1965-29-3,0.9786357335120661
140-31-8,0.5414441702210586
20537-88-6,0.7453285136573571
2038-03-1,0.8302603042411478
505-66-8,0.7834174222153644
123-75-1,0.8246113369831805
77162-70-0,-0.24997136023810756
36350-95-5,0.5490811606169116
94011-82-2,0.4603526483841305
71320-77-9,0.5532017727602798
4719-04-4,0.7938910733365016
51-18-3,0.39378656650178895
545-55-1,0.42318768264647083
52-24-4,0.1848913905530124
4415-51-4,0.301077635055195
102-71-6,0.8527788362814305
622-40-2,0.8701446853676245
5928-69-8,0.4526642561019843
1798-49-8,0.4009233832023473
86827-84-1,0.3334285752526096
555-77-1,0.05758706656829374
55837-27-9,0.8478764420902108
14052-77-8,0.4961051813581614
40575-34-6,0.4842313247480006
631-27-6,0.7131549335036285
930-55-2,0.3803344492029646
112-27-6,1.739641579768052
111-22-8,1.0043959887766023
112-26-5,0.8496439573116151
10138-79-1,0.08444185252159381
140-08-9,0.32364310626634174
115-96-8,0.19012280590756514
10235-09-3,-0.010091000132084617
109-99-9,1.0732653554004086
126-33-0,0.6543913002626034
1820-50-4,0.9078370378318713
111-30-8,1.3760713002522205
1339119-15-1,0.8937301138454573
141-31-1,1.3279216094758413
30484-77-6,0.6964627354082679
4425-97-2,0.7045605070863137
111-94-4,0.9870522973369712
1656-48-0,1.024761179577365
111-97-7,0.7085756699019112
59894-87-0,0.211030526079689
1071-27-8,0.8101570645412427
2386-87-0,0.6549307485155457
2579-20-6,0.7227460566482927
2549-93-1,0.8413722733290788
10347-54-3,0.5843070130212619
13909-13-2,-0.32751173475717743
78718-52-2,1.1809140642594094
195252-21-2,0.5496746315346905
195252-40-5,0.40979548421853823
29216-28-2,0.28423496783872493
3385-21-5,0.6292845921603134
1076-97-7,1.112332207348413
78945-53-6,0.3110525300851583
13560-89-9,-0.18478336524399383
6522-21-0,0.7605616155081667
195252-29-0,0.5893457033731722
23239-75-0,0.9272578756622651
75259-63-1,0.24202943239997843
10447-38-8,0.41430291740181535
7348-26-7,1.1478939564938384
69581-33-5,0.3567464478054404
30007-39-7,0.5737068149308575
68-91-7,0.6736323692445118
56903-65-2,0.5576185910428172
56485-47-3,0.68099955894411
1798-50-1,0.4901967423702505
91595-86-7,0.2857176573010819
73771-25-2,0.7103097492702739
13887-56-4,0.5878685327237003
16568-66-4,0.6221716318854469
77145-61-0,0.2599867013674627
93181-85-2,0.6588800153993956
17902-23-7,0.8531101659246183
14697-46-2,1.6314155411435503
97-99-4,0.7345340848302526
857-95-4,0.5403197675714222
5836-29-3,-0.9626216782528697
529-33-9,0.49747385872786937
102676-31-3,0.023788852443515703
3184-13-2,1.30365110857356
7531-52-4,0.922354192626623
1119-34-2,1.011152512364263
121771-84-4,0.39458695405200944
139-89-9,0.855698846527755
57369-32-1,0.5848408079828445
4425-95-0,0.719675384966173
34161-23-4,0.6746261954929855
111-17-1,0.9688788192452801
5837-68-3,0.9887935676469385
1470-94-6,0.7735157335319105
110-94-1,1.3265582217218017
108-55-4,1.3834120047683414
51505-90-9,0.8247801465499632
36329-36-9,0.5535490268228144
91893-39-9,-0.23456961034747661
34790-06-2,0.4659457789605541
616-45-5,1.2108026596628816
532-12-7,0.42855070663489436
62666-20-0,0.31911163212576626
19395-78-9,0.08072209711313363
41716-84-1,0.2853167628118858
56368-47-9,0.5896205507772091
79276-58-7,0.6352536229565777
88909-96-0,0.4046606946483883
52637-01-1,1.7144960534024953
104-64-3,0.966477263119884
673-31-4,1.243822667663226
94-82-6,0.3929456735549814
4635-59-0,0.4700212364909108
27959-26-8,0.9908121778910793
63638-93-7,0.36052488191257837
56-17-7,0.8025393259628153
111-41-1,1.0105401518344455
110-85-0,0.5034592303648595
841-77-0,0.7462963260984751
92-54-6,0.27417230713128776
95884-49-4,0.47525901114817726
61655-58-1,0.49922576486855086
14028-44-5,0.03355061137442
5632-47-3,0.4272866549925289
111-42-2,1.0930711102799882
110-91-8,0.968637467717464
91893-35-5,-0.39390591641854783
26644-46-2,0.5634822175140992
140-79-4,0.5783188527375093
4110-66-1,0.708701310541554
1072-52-2,0.9496985607840982
120-07-0,0.9785921668551537
92-00-2,0.6149343563425202
1116-54-7,0.7676989230978946
77129-82-9,0.4894931879436525
35627-29-3,0.7139120870607353
60029-23-4,1.062120548820006
92-53-5,0.3124843300171418
108001-60-1,0.26413802433999667
59-89-2,0.910978685043961
17688-68-5,0.31597069850806353
25182-84-7,1.310758778665086
111-46-6,1.6040963749769723
111-48-8,0.7529110191211815
1892-29-1,1.0795806359603635
504-63-2,1.0230879524349834
10099-72-6,1.1464193745458013
30544-47-9,0.5271902093302538
19721-22-3,1.2822263316471072
111-91-1,0.08645275177170239
123-91-1,0.8544846879121252
120-55-8,1.2755691861573057
15980-15-1,1.030152486491744
53061-10-2,0.3129341693013405
63917-06-6,0.5538865994802529
6279-87-4,1.458453220194034
1070-42-4,0.07088093001682837
5266-08-0,-0.37327568785413934
311-44-4,-1.0563261564986324
2451-86-7,1.2758498503026836
1120-71-4,0.6759619571150876
287-29-6,0.7041706189532037
2550-06-3,0.8640695625968358
505-60-2,0.35799348735101955
100-45-8,1.0824182677516203
64011-70-7,0.7409222402528333
4771-80-6,1.118788125562981
10137-69-6,1.1130901232191006
13042-02-9,0.8824339604228567
4488-57-7,0.6412276388723446
57-24-9,-0.3369406958441952
65043-22-3,0.7381307607544664
4781-76-4,1.0352612575849072
100-73-2,1.0038652315626795
63915-63-9,-0.016474328553891845
110-61-2,0.7371379404637846
1075-76-9,0.8555225732074948
75696-02-5,0.5078391276437427
109-78-4,0.7282953642560102
1071-22-3,0.8591440817462884
542-76-7,0.6972772211283613
26896-48-0,0.9223200461852087
14370-50-4,0.6975687889163361
13887-61-1,0.6887234200137345
23657-27-4,0.6352586504337706
35944-73-1,0.50648524263463
97901-22-9,0.880182493465566
63007-70-5,0.6772225558109395
25967-29-7,0.6829952425228222
23887-48-1,0.49561663931451033
78246-49-8,0.5676545590620198
20123-68-6,0.2726439809574386
33453-19-9,0.7739125562181556
7346-91-0,0.7489463244177843
64872-77-1,0.647966247349452
114654-31-8,0.6932907182612968
884-49-1,0.6051038546011831
14008-53-8,0.5239300546524998
2589-15-3,-0.37112033981107595
145-73-3,0.9716224140295542
2759-71-9,0.6734630289441602
765-30-0,0.6511259079348131
81356-60-7,0.67281986130397
86393-33-1,0.8355833370055001
32773-59-4,0.4771628851402046
3544-94-3,0.5524230109615703
521284-22-0,0.6016177667582983
7545-48-4,1.2064197035036948
101-49-5,0.9924130995919562
56461-33-7,0.8168827463835201
100678-32-8,0.34268665580366836
30914-89-7,0.43746468512987996
74103-07-4,0.7365174673853618
1331-07-3,1.2514408707777085
88485-37-4,0.6874388393559396
29050-11-1,0.5002156435814633
55316-22-8,0.7598752514541404
57-96-5,0.2515915035898601
114686-12-3,0.6772906766823829
102-20-5,0.938146285988558
51-12-7,0.8166171028487577
59-97-2,0.46758924969134774
5144-52-5,0.53572808956911
372-77-0,0.5859603139501286
123-81-9,0.5768615019045615
4301-50-2,0.41480904595624774
76824-35-6,0.6846534659075038
103-29-7,0.810815401263745
7199-29-3,0.5480362213034057
53597-27-6,0.565597467188449
119-84-6,0.44189493755415327
36330-85-5,0.09101506495676055
38873-55-1,0.38023815554538826
123-56-8,1.2230215746586368
23249-97-0,0.6949480823738301
23093-94-9,0.9944520589249932
23093-93-8,0.4864542233238693
21256-18-8,0.34589206861621286
24096-53-5,0.6144310766947448
108-30-5,1.252014073620583
5029-46-9,0.8746008532122738
53894-28-3,0.6597056222362369
62-31-7,0.6079954490884485
61361-60-2,0.013764173150606651
56538-00-2,0.03148570517622875
72239-33-9,0.2956387818635338
55458-76-9,0.9027254678796156
51-71-8,0.9944453427531592
59128-97-1,0.2696068720900174
24166-13-0,0.5482208115998889
94776-91-7,0.9324620724354227
111988-49-9,0.6218410474447127
100199-60-8,0.8613340422776292
7633-57-0,0.4439529194353336
97174-79-3,-0.310370399106564
180793-94-6,0.2001543329680379
92-43-3,0.4783316787227591
2121-12-2,0.6886708061067713
622-08-2,0.9597092880098474
103-74-2,0.6930002381522673
104-62-1,1.0976047997419287
103-53-7,1.2589582796407317
124428-11-1,0.28457092345242413
94-47-3,1.301993170888317
37795-69-0,0.1808799145776004
940-41-0,0.996856941604521
35250-53-4,0.8040978514319398
59375-68-7,-1.1284515781064768
4871-71-0,0.08692993010231795
103-63-9,0.9838145500031028
113136-77-9,0.6354246802806841
60207-31-0,0.5598111547980538
1070-78-6,0.6581344581164938
2043-57-4,0.2475392222683833
19201-32-2,0.45643231148889596
141-43-5,1.0101759459286124
33545-23-2,1.2861886791098742
10042-77-0,0.9560391102382063
151-56-4,0.7871176395596396
5782-83-2,0.6101595245544617
96-45-7,0.5647529222680961
73218-79-8,0.1989279331255715
61-57-4,0.6735162290255338
24207-38-3,0.9580880650941695
65141-46-0,0.817815289364044
96-53-7,0.2575189548924176
3566-10-7,0.7989047497732515
557-30-2,0.5697118199497221
80026-34-2,0.9252106813858286
33813-20-6,0.19370528124417064
26859-72-3,-0.17256763307909698
22232-71-9,0.033957456999884235
27097-43-4,0.14788580154399456
23915-26-6,0.12149478071668975
39884-52-1,0.7741309731617454
73870-33-4,0.46538648897376333
40762-15-0,0.6940353554259692
34929-08-3,0.47022959464456465
107-21-1,0.9256979993327603
122-99-6,1.0694978796146792
3833-54-3,0.8838511687524132
120-67-2,0.32119915687308664
2122-77-2,0.4078861689095796
371-62-0,1.1228549866660906
60-24-2,0.8830277778666413
80303-93-1,0.4223911774206626
107-07-3,0.529573906816995
624-76-0,0.9926670832306919
75-21-8,1.1621146484499132
646-06-0,1.0605750062261805
629-15-2,1.187777604072537
9004-86-8,1.28252947748051
2514-53-6,0.36167819697615666
96-49-1,1.1628159604394315
339-65-1,0.5799576126740917
58041-19-3,0.5922668155021695
19767-45-4,0.6813918755016769
420-12-2,0.5759774548080707
629-17-4,0.4214276307318463
62303-19-9,0.9930508523379947
762-70-9,0.32276373283634263
1622-32-8,0.3139079202639831
107-06-2,0.32957835513427874
126-15-8,1.0529127072953528
2425-06-1,0.6785710830585228
133-06-2,0.6284024464794028
85-43-8,1.1149204004442783
2971-38-2,0.4387749230202822
3276-41-3,0.5485043725346662
110-64-5,0.7676649893095012
77-79-2,0.4535846375295215
544-25-2,0.6258296963682611
542-92-7,0.7889227401508216
542-78-9,0.9971587989294326
3385-61-3,1.1249712349245646
77-73-6,1.0409839734551447
122-78-1,0.8648610254426724
28382-15-2,0.5272302642281798
105112-76-3,0.6934758085426076
63979-76-0,1.0349178691489596
4080-31-3,0.7888571960066656
104-54-1,1.0406448893233906
29560-84-7,0.7135759361731779
104-65-4,1.1471587473097897
122-69-0,1.1503756170899235
5320-75-2,1.2069215196150656
149-29-1,0.6367048788651973
107-20-0,0.7274155627833986
628-87-5,0.6168521214661925
110-65-6,0.8777275105732895
3159-29-3,0.7280773147665796
101-27-9,0.6645189931081086
59443-94-6,0.5263196758158123
107-91-5,0.5737919344462792
372-09-8,0.3773556972545808
107-16-4,0.4657181486373046
63278-33-1,0.7481993609826775
768-94-5,0.7941858620463712
102938-79-4,0.7862645886827297
7585-39-9,0.850849498331313
2451-62-9,0.4546358081853246
77658-97-0,0.35484783683040594
5026-74-4,0.9751942326358605
2589-01-7,0.9446073433703889
13674-87-8,0.2484293751911018
3188-57-6,0.7056029043341714
1263-89-4,0.4606046064674727
24676-80-0,0.7568904812203564
63919-02-8,0.9040262295804493
81737-62-4,0.6955068557224591
85095-79-0,0.33236402011195365
56552-15-9,0.8974643083348878
2238-07-5,0.9405145951868801
101-90-6,0.9076800781746401
7195-43-9,0.9976633355401825
7195-45-1,1.1177927844886772
14974-71-1,0.8902701206196434
14168-01-5,-0.12817061297098833
90035-08-8,-1.2291516463459786
56073-07-5,-1.760209792069666
56073-10-0,-1.5315691895098456
104653-34-1,-1.1385877837193044
83480-29-9,1.1664506434836053
131-99-7,0.8556484346464994
9000-30-0,0.6510927669117763
63883-19-2,-0.00047429031241374417
2338-18-3,0.5869347772765817
1703-58-8,0.7342276546285004
1134-47-0,0.2800111181683515
30618-84-9,0.7292845144328131
60634-63-1,0.8702030661722784
116255-48-2,0.6215395690666123
5566-34-7,-0.04762950752587389
1890-47-7,0.23541004511593364
4618-18-2,0.5829164028875653
57-50-1,0.5577719879265067
1715-40-8,-0.16409849096995963
616-30-8,1.3005736737677573
98383-40-5,0.8604375117578295
54622-43-4,1.0489348113815895
13551-92-3,0.8146882005074269
112281-77-3,0.5987553667659666
5455-98-1,-0.38486820019253765
61213-25-0,0.35760547916582586
149-32-6,1.3119721275843903
87-99-0,1.3021322915066487
554-18-7,0.8134103870269846
1708-39-0,0.8132238313627078
3820-67-5,0.5620768737769328
23779-99-9,0.7360061666807637
624-43-1,0.7705167803418571
621-65-8,0.24481167157035938
556-52-5,0.5335910368954454
51371-34-7,0.3685769083442851
96-24-2,0.8482293637816152
622-04-8,1.0463588479036015
886-74-8,0.6534820556577294
122-60-1,0.877880947464219
13443-29-3,1.1046612301382401
127-90-2,0.5206342163458304
55-63-0,0.5332812755747087
6659-62-7,0.7360889495105639
652-67-5,0.6177676294115683
16051-77-7,0.6339222416123277
87-33-2,0.5982731449039203
23261-20-3,0.9080625145741638
53460-81-4,0.4965214786507576
106-89-8,0.5750487895269686
3221-15-6,0.40371624915182935
3001-57-8,0.47998279259548426
96-23-1,0.5147722916462556
96-18-4,0.35601104628155583
3583-47-9,0.16121208313847035
19721-74-5,0.4097921122591771
55739-78-1,0.1893729209498905
60-57-1,-0.14260807708640885
53494-70-5,-0.18347835401516555
56534-02-2,-0.14161075209012217
28772-56-7,-0.47821646511035865
376608-71-8,0.5245681721609958
35144-55-9,0.3779407351441979
14919-77-8,0.7216276112010258
24169-02-6,0.5370678775836585
22832-87-7,0.5373139161180827
65899-73-2,0.45002378755193273
24168-96-5,0.4613791461097146
61318-91-0,0.5124910949270859
19396-06-6,0.8190307290926709
3641-49-4,0.8868194032736069
59-92-7,0.7750449584229743
4350-09-8,0.8304907177830901
22855-57-8,0.7991439100224875
66064-11-7,0.6278872793753215
3982-20-5,0.11534353248477466
60653-25-0,0.47872070898670077
1874-54-0,0.6242820881290295
3513-93-7,0.03856046247409736
15518-76-0,0.538307097054094
104-14-3,0.9469485977458502
329-56-6,0.6464710101736905
444-27-9,0.3615223584823899
71821-17-5,0.2587710936582677
299-27-4,1.2342252781255525
15879-93-3,0.8065804717249963
69-33-0,0.9874618628608106
50924-49-7,0.8906755755921018
36791-04-5,0.8879283229414726
73986-95-5,0.4355289632732395
64011-46-7,0.6070072314924094
765-34-4,0.5335200172897093
1021-19-8,-0.36187002485664765
26501-80-4,-0.5188761178700521
3868-61-9,-0.28673924926391736
76738-28-8,0.741561136062741
4691-65-0,0.8833839819907952
86-04-4,1.0049973615547496
96753-85-4,0.12353810996699507
96-09-3,0.8954180864747374
58100-26-8,1.0738575619394157
52-90-4,1.248996863053609
24689-89-2,0.16371638983808157
101530-10-3,0.7187563248526103
1424-50-6,0.7143855066794529
10140-89-3,0.38446204239702747
2601-89-0,0.2446929827713516
565-64-0,0.33882274730740547
79-00-5,0.45687808997832524
50-59-9,1.104894899244121
132-81-0,1.221911240440813
1087-35-0,0.8696887643153101
68788-33-0,0.28164163765111844
98216-44-5,0.46879659320474704
14504-15-5,0.8639386390509789
55453-87-7,-0.15616782776268895
1438-20-6,0.4335613959184137
39082-00-3,0.47883941418277604
928-72-3,0.7889895342636739
24312-44-5,-0.2017511736090977
1014-98-8,1.0070758687476695
5994-61-6,0.9564547773340232
5336-53-8,0.6262668954603515
112733-06-9,0.7227204524240075
64211-46-7,0.38608174692056063
20187-55-7,0.7557573426307549
86598-92-7,0.5518583321867907
103-50-4,0.9569286068707988
534-07-6,0.3416826617270072
623-25-6,0.8775568195202628
6586-89-6,0.5395529653651508
101-81-5,0.8038883793619898
101-77-9,0.476857176515428
101-76-8,0.7130559601545612
101-14-4,0.968763415786505
51944-41-3,1.0902896876391521
120-32-1,0.6970099792290361
9084-06-4,1.0758559959884495
92-81-9,0.6033444012537348
27311-52-0,0.7096414814773266
97-23-4,0.3445285168639132
5178-56-3,0.2755166857422193
57165-58-9,0.9844050227115823
51484-40-3,0.04215997641656144
63-98-9,0.9635146131748066
103-82-2,1.0615797567479164
17518-47-7,0.4093335901714205
15992-13-9,0.06258368525377274
62809-33-0,0.4855087897808139
69002-85-3,0.31842282707223873
34645-84-6,0.55709420140253
86335-26-4,0.4823899545246886
61941-56-8,1.1264529420606393
19386-45-9,0.42545344766767784
66-76-2,-0.43724896357151644
29110-48-3,0.5526165352776506
85-34-7,0.5450989634842549
78218-49-2,0.6791782614132393
18046-21-4,0.26915737518215754
2763-96-4,0.6895810250002421
102366-79-0,0.8108682698141341
621-92-1,0.9607115044349779
1214-39-7,0.6628818759819147
538-32-9,0.8967461538899392
13045-62-0,0.6828782760729087
1125-85-5,0.4991520509765626
1421-23-4,0.6825033429180224
146-22-5,0.6667288697152941
1812-30-2,0.5694287854364115
29975-16-4,0.6933350715440958
2439-99-8,0.9453209037756433
78712-43-3,0.87846677898239
135838-07-2,0.5878074131059418
6085-94-5,0.7512687459850529
135810-26-3,0.5608301408657225
50264-86-3,0.572337248615296
70891-37-1,1.0516460170491533
50264-69-2,0.7385190083620133
5014-11-9,-0.9838104860357121
14663-23-1,0.5664507509169663
54-87-5,0.5831222863092582
100-51-6,0.7967410258059406
13826-35-2,0.6569301001998942
18773-63-2,0.8740662618354449
98-00-0,0.7363521740896256
67-47-0,0.9197790303180988
77605-72-2,0.4089612891394784
104-57-4,1.1658001322808205
103-41-3,1.1355167751059123
120-51-4,1.1721719289795227
118-58-1,1.1079186192706594
72850-64-7,1.1330111834182408
501-53-1,1.135275079096053
51594-83-3,0.7700230802443931
55203-12-8,0.6008545818627374
27355-22-2,0.12012750739191938
62501-39-7,0.7322256938959635
122-59-8,0.9223602464464693
120-23-0,1.018799285811093
55335-06-3,0.4691909182724516
69377-81-7,0.6019886254737071
640-19-7,0.39657500009297836
450-55-5,-0.21219412035768231
404-42-2,-0.10386461192425643
351-05-3,-0.12553232432525893
457-43-2,0.1353602796734294
1737-17-3,0.34286277850824837
100-53-8,0.7636827490239794
59021-02-2,0.474297093161738
405-30-1,0.4046028362818147
538-28-3,0.9094282408868697
4357-96-4,0.5178350428804059
137927-75-4,0.49849453875765676
18504-81-9,0.42028263314332814
141-84-4,0.4392449090408324
18527-35-0,0.48582463840227513
6274-27-7,0.41684953165798405
32991-48-3,0.6215469837357366
