CASRN,EPA_xgboost_ecfp6counts-1,EPA_xgboost_ecfp6counts-2,EPA_xgboost_ecfp6counts-3,EPA_xgboost_ecfp6counts-4
31652-69-4,0.010668816,0.016573045,0.72097456,0.25178364
6156-18-9,0.040054224,0.14446113,0.76483953,0.050645094
1646-75-9,0.076485544,0.25187644,0.6517809,0.019857083
71868-10-5,0.073748894,0.1760415,0.6996869,0.05052278
25841-41-2,0.0029466746,0.14795563,0.56473327,0.28436446
3680-05-5,0.007707251,0.048259683,0.5488335,0.39519954
25841-38-7,0.0028481756,0.005873718,0.8531755,0.13810259
42057-22-7,9.676541e-06,4.5905566e-05,0.0011339795,0.9988104
25841-43-4,0.00072832295,0.016066454,0.92740506,0.05580015
163000-63-3,0.0011546185,0.012324741,0.88303673,0.10348394
84170-74-1,0.057341047,0.0444875,0.7784775,0.11969396
17557-23-2,0.0010322315,0.010416771,0.3942266,0.5943244
1471-52-9,0.00441584,0.012201272,0.8893646,0.094018295
98519-15-4,0.113590345,0.011135369,0.8694236,0.005850688
98532-76-4,0.001807782,0.0027355251,0.9951473,0.00030939656
98532-77-5,0.0107360445,0.0014187745,0.9860719,0.0017733076
1755-97-1,0.021530354,0.08924818,0.86941385,0.019807685
23588-51-4,0.06863607,0.3763965,0.34137118,0.2135963
10232-92-5,0.44823042,0.061530795,0.41134003,0.07889872
81-13-0,7.091292e-05,0.0047355406,0.4828369,0.51235664
81129-83-1,0.0005772838,0.0005250758,0.20111874,0.79777884
6362-80-7,0.0015896981,0.13947989,0.85283405,0.006096368
2654-58-2,0.0016253527,0.07235669,0.907555,0.01846295
81777-89-1,0.00015226878,0.11183961,0.885539,0.002469127
1955-45-9,0.0020921063,0.07695307,0.91396713,0.0069876486
131983-72-7,0.0018410336,0.077841505,0.89672166,0.02359578
10389-72-7,0.010815961,0.06625788,0.904854,0.018072182
36981-93-8,0.00034928418,0.044106696,0.95253605,0.0030079312
51200-87-4,0.015501193,0.021606553,0.9427188,0.020173403
15214-89-8,0.12177154,0.04941645,0.7911836,0.037628386
24458-48-8,0.00030521967,0.0005364753,0.9980096,0.001148669
543-39-5,0.001152354,0.26079085,0.48696306,0.25109375
103-05-9,0.031551592,0.06336022,0.89179933,0.013288797
100-86-7,0.0006816933,0.050772835,0.9289088,0.01963665
1320-94-1,0.0059339646,0.38687757,0.58270556,0.024482917
50539-73-6,0.44094118,0.513555,0.043957498,0.0015463327
50539-74-7,0.69649595,0.29378265,0.008724194,0.0009972282
99599-74-3,0.00041634863,0.03500272,0.9640036,0.000577363
99599-78-7,0.0006843373,0.010980009,0.98538095,0.0029547263
558-30-5,0.037281558,0.03708484,0.91669077,0.008942869
2978-58-7,0.2566345,0.3192508,0.3926407,0.03147401
32889-48-8,0.0064082607,0.50938714,0.45620993,0.027994685
115-19-5,0.014025929,0.100750364,0.8622402,0.022983544
80-04-6,0.001181127,0.0036395346,0.83786494,0.1573144
564-94-3,0.0057723424,0.14283985,0.8410139,0.010373959
127-91-3,0.0006254002,0.16000327,0.7868721,0.05249925
101007-06-1,0.00043665725,0.9524606,0.04265878,0.004443986
22431-62-5,0.0033790984,0.03997209,0.8193723,0.1372765
58769-20-3,0.010905915,0.86734045,0.09738469,0.024368903
52645-53-1,0.0003323721,0.9823084,0.004748169,0.012611044
75867-00-4,0.00573791,0.014235627,0.60671175,0.37331474
68359-37-5,0.021077875,0.62396,0.10945463,0.24550746
80803-92-5,0.020128945,0.40576026,0.5166034,0.057507385
73611-02-6,0.10142505,0.16358511,0.49099526,0.2439946
79-92-5,0.00203429,0.10714248,0.8019823,0.088840924
128148-93-6,0.0006024366,0.0043227165,0.9817172,0.013357632
132-98-9,0.0004195903,0.001517515,0.9447651,0.053297788
15440-48-9,0.00012650457,0.0020509989,0.9223429,0.07547958
4800-94-6,2.763638e-05,7.5687545e-05,0.007634792,0.9922619
4697-14-7,1.0025875e-05,0.00013804715,0.011465273,0.9883867
35531-88-5,0.001171728,0.0030527883,0.18848045,0.8072951
32887-01-7,0.0025604174,0.0017087748,0.9494063,0.046324488
39878-70-1,0.0030782104,0.0002630743,0.23776488,0.75889385
599-64-4,3.0996704e-05,0.0025836192,0.99508566,0.0022997437
2444-90-8,4.2943275e-06,0.0018627506,0.9529296,0.04520337
901-44-0,6.9310363e-06,0.002750097,0.809519,0.18772402
13080-86-9,5.5525525e-05,0.83874726,0.10462698,0.05657029
2089-46-5,0.009511056,0.2316483,0.75703245,0.0018081986
1745-89-7,3.1580108e-05,0.00091033627,0.9944296,0.0046285153
79-95-8,0.010308184,0.029198289,0.7952215,0.16527203
54-36-4,0.003287029,0.0017097556,0.98712254,0.007880673
826-54-0,0.015406501,0.14033234,0.83877003,0.0054910732
832088-68-3,0.001986402,0.03485819,0.9516871,0.011468321
63612-50-0,0.0027728116,0.003149438,0.8866848,0.107392974
6440-58-0,0.0083976835,0.008092877,0.3645717,0.61893773
118-52-5,0.0009117178,0.28518608,0.682273,0.031629212
126-06-7,0.0005012708,0.20916213,0.7790625,0.011274024
16079-88-2,0.0020404712,0.04334302,0.9529933,0.0016232255
7473-98-5,0.0012180745,0.015486007,0.93638766,0.046908285
106797-53-9,0.00035816783,0.00060868147,0.99512094,0.003912222
80-15-9,3.590862e-05,0.0015556761,0.99834394,6.451179e-05
116337-60-1,9.664381e-05,0.00041609118,0.9708261,0.028661214
116337-65-6,2.7046506e-05,0.00054064643,0.9975399,0.0018923951
24201-58-9,0.0019258196,0.018693876,0.7742328,0.20514752
41859-67-0,7.555298e-05,0.012322581,0.83310884,0.15449305
3771-19-5,0.0025275962,0.14249347,0.27656415,0.5784148
42017-89-0,0.00026720218,0.027528383,0.95774555,0.01445885
21550-30-1,0.001567684,0.02158709,0.7453359,0.23150936
69047-39-8,0.0025900744,0.0016177972,0.6442879,0.35150427
72558-82-8,0.00046549138,0.0004546662,0.006692757,0.99238706
63979-37-3,0.00058487064,0.049450457,0.94500434,0.0049602706
64118-86-1,0.20162222,0.53238493,0.2636664,0.0023264573
121776-33-8,0.018947411,0.03606011,0.9389777,0.0060148
63883-18-1,0.113402694,0.8141155,0.059074353,0.013407462
4362-40-7,0.0047669713,0.012075359,0.67765766,0.30549997
22791-26-0,0.13151185,0.76468176,0.10233338,0.0014729922
22791-25-9,0.07138661,0.898301,0.025281997,0.0050303475
53-10-1,0.012204652,0.0020252857,0.30554205,0.680228
103335-54-2,0.008329562,0.0021304998,0.9465467,0.042993262
159325-45-8,0.03094428,0.3088579,0.65460765,0.0055901897
13647-35-3,0.012083258,0.002273331,0.9753401,0.010303276
53-43-0,0.00042965473,0.013662143,0.8676149,0.11829328
1099-87-2,0.0033708229,0.029155409,0.57845706,0.38901675
905-30-6,0.0029824062,0.06057462,0.8179267,0.11851628
2181-04-6,0.0012183184,0.00052864384,0.9943388,0.0039142896
434-03-7,0.004828533,0.006959974,0.3358031,0.65240836
17230-88-5,0.0021211207,0.08135456,0.8901042,0.026420115
7004-95-7,0.40111002,0.028582085,0.55122775,0.019080108
6000-74-4,0.0017740072,0.0013093351,0.54191184,0.45500484
976-70-5,0.004278406,0.002405952,0.28890646,0.7044092
29069-24-7,0.068709575,0.037639312,0.4390764,0.4545747
20231-45-2,0.0028053531,0.0016834631,0.9875239,0.007987204
20417-82-7,0.98047066,0.010551904,0.008892439,8.4955966e-05
32385-11-8,0.0032470461,0.0011989566,0.04194736,0.95360667
67814-76-0,0.4245207,0.009169356,0.15252277,0.41378713
20417-84-9,0.9926771,0.0040338896,0.002919466,0.00036956734
154619-58-6,0.8378785,0.14856572,0.009592423,0.0039632795
562-09-4,0.011325351,0.11403614,0.86723006,0.0074084294
37106-99-3,0.22245008,0.018029395,0.7548108,0.004709703
154619-91-7,0.89498925,0.0964296,0.0036793177,0.004901798
154619-64-4,0.9917094,0.0044121617,0.001522723,0.0023557565
154619-56-4,0.98537445,0.0116009405,0.0016380767,0.0013864799
154619-66-6,0.9560614,0.0415255,0.001441064,0.0009720534
72150-17-5,0.042332273,0.26574123,0.5957679,0.096158616
7195-27-9,0.29252046,0.44748566,0.25502685,0.0049670436
14641-96-4,0.0048360764,0.015744705,0.9625028,0.016916476
28861-00-9,0.00017379604,0.010038353,0.9775982,0.012189633
72-33-3,0.0007018467,0.07629696,0.23104976,0.6919514
518-20-7,0.09087908,0.25701421,0.6300812,0.022025539
3032-55-1,0.004601705,0.45964918,0.52484757,0.010901565
822-48-0,0.07837787,0.13091452,0.76630384,0.024403756
18516-18-2,0.00042837294,0.0051509873,0.97025764,0.024162991
1123-25-7,0.13916104,0.22482118,0.34630755,0.28971022
4767-03-7,0.0033914952,0.00088793645,0.25681323,0.73890734
115-69-5,0.03364889,0.008652516,0.27815348,0.6795451
3692-18-0,0.00027142614,0.05681604,0.81066006,0.13225253
2018-45-3,0.011763507,0.02337451,0.46188563,0.50297636
75219-61-3,0.00016426622,0.0008130392,0.02164293,0.97737974
105426-99-1,0.0002304499,0.00049435685,0.019415492,0.97985965
75219-46-4,0.0049077477,0.023638949,0.030347113,0.94110614
52205-73-9,0.07917818,0.35513404,0.25003818,0.3156496
50-27-1,0.0030738413,0.046610076,0.22256546,0.72775066
89786-04-9,0.0005115876,0.0019513066,0.9817585,0.01577861
24645-14-5,0.0047807684,0.7821099,0.1771334,0.03597597
6147-37-1,0.044504,0.08579028,0.6653603,0.20434543
1899-36-1,0.018429091,0.49277753,0.1632808,0.3255126
21981-33-9,0.017162394,0.28796813,0.12329247,0.571577
3175-23-3,0.025452945,0.020720603,0.15653229,0.7972942
50471-44-8,0.0028712458,0.0056794095,0.97443354,0.017015764
2033-94-5,0.00057323324,0.09856482,0.80294293,0.09791899
11034-31-4,0.05768745,0.010704728,0.6843951,0.24721277
82203-23-4,0.08127435,0.15854846,0.7213125,0.038864672
27955-94-8,7.181289e-06,0.008623977,0.96423507,0.027133714
80-06-8,0.0018087145,0.017195122,0.1893334,0.79166275
72420-38-3,0.0038600492,0.21258676,0.69057745,0.09297575
131807-57-3,0.0077602747,0.0070079495,0.81919944,0.1660323
127-20-8,0.008663752,0.0515711,0.6859416,0.2538236
136-25-4,0.0063157007,0.12707917,0.74809575,0.118509404
1717-00-6,0.010812951,0.024259752,0.8420461,0.12288118
71-55-6,0.027955221,0.3134806,0.594165,0.06439917
15208-16-9,0.0059812577,0.0017325897,0.1910871,0.8011991
3688-85-5,0.0032932858,0.19735318,0.7452124,0.054141164
1754-58-1,0.010818498,0.27195695,0.7127613,0.0044632647
561-41-1,0.015968928,0.07786877,0.8698366,0.036325637
23135-22-0,0.8997538,0.095209986,0.0045187827,0.0005173914
66357-35-5,0.02279486,0.06420139,0.89195836,0.021045389
76963-41-2,0.03975805,0.11258354,0.6755357,0.17212276
103628-48-4,0.50240177,0.26064444,0.233479,0.0034748332
23422-53-9,0.34644407,0.5697018,0.0836832,0.00017092153
50335-55-2,0.053160936,0.05511446,0.86971337,0.022011233
3311-54-4,0.029136892,0.7407867,0.22038355,0.0096929185
23504-07-6,0.49171737,0.4535025,0.053941626,0.00083842676
17289-49-5,0.0014426399,0.49342373,0.5001477,0.0049859514
13256-32-1,0.2729909,0.7001777,0.025150005,0.0016813249
6884-59-9,0.46564648,0.21318366,0.301824,0.019345924
86360-33-0,0.0006445485,0.09748431,0.8778288,0.024042375
49701-24-8,0.004222648,0.007987397,0.29969174,0.6880982
1113-02-6,0.2280993,0.76764935,0.004190843,6.052139e-05
18278-44-9,0.07163054,0.9240613,0.004171365,0.00013676772
3344-11-4,0.97584516,0.019985195,0.0040914933,7.811683e-05
18188-17-5,0.0009481376,0.98346794,0.0128131155,0.0027707438
54708-68-8,0.0008618482,0.011828063,0.9754808,0.011829248
15037-58-8,0.04104078,0.78608924,0.17234707,0.00052296853
20253-72-9,0.404128,0.48022902,0.11519403,0.0004489336
16637-86-8,0.045429714,0.63549393,0.3177919,0.0012844626
16960-40-0,0.13964026,0.3752398,0.48216608,0.0029538067
1421-68-7,0.029983448,0.09814405,0.8390421,0.032830376
140695-21-2,0.020745018,0.009663074,0.08927287,0.880319
1225-55-4,0.0590638,0.4187898,0.519995,0.0021514357
10262-69-8,0.0006320896,0.0024887137,0.9961028,0.00077640545
60070-44-2,0.002892769,0.08816379,0.8975233,0.011420166
60763-63-5,0.0002673242,0.027589578,0.96592295,0.006220115
6291-84-5,0.0016326252,0.41556,0.5795879,0.003219536
693-05-0,0.39224768,0.09932691,0.50192916,0.0064962236
54910-89-3,6.450341e-05,0.053396467,0.9204404,0.026098654
109-83-1,0.0025831836,0.03571718,0.9240596,0.037639983
13055-76-0,0.0022160378,0.034447506,0.9235218,0.03981464
61791-42-2,0.0011083201,0.106788784,0.8717713,0.020331569
25756-29-0,0.0015533674,0.07006422,0.9217289,0.006653469
40137-22-2,0.12189083,0.020033339,0.78284425,0.0752316
14489-75-9,9.113445e-05,0.082549386,0.9144047,0.0029547394
10085-81-1,0.004975592,0.115806624,0.87101793,0.008199895
123-39-7,0.0027314005,0.5421011,0.45362368,0.0015438905
100-60-7,0.001003429,0.13737118,0.7890639,0.072561584
58-25-3,0.014393542,0.05756297,0.8744636,0.05357988
6330-25-2,0.8715974,0.033685002,0.09132542,0.0033922044
100-61-8,0.09811795,0.24162056,0.65777117,0.0024903372
100-15-2,0.070403375,0.21730849,0.6883963,0.023891846
5621-86-3,0.00024607359,0.009045593,0.8908286,0.099879764
54903-59-2,0.00025679506,0.017725274,0.964902,0.017115958
123172-46-3,3.4413177e-05,0.008566347,0.990639,0.0007602137
54903-60-5,6.422527e-05,0.026720136,0.97073877,0.0024768452
63365-44-6,0.0042426176,0.44378752,0.54484326,0.007126594
1220-94-6,0.0011510322,0.008356988,0.558917,0.431575
2475-46-9,0.00018226022,0.0061276434,0.17722204,0.8164681
27314-13-2,0.0051580025,0.014719946,0.9789523,0.0011697193
60439-52-3,0.0031815127,0.008857807,0.95046043,0.037500236
101155-02-6,0.020214628,0.22207807,0.75689465,0.0008126495
63906-81-0,0.0065734796,0.15060711,0.39395812,0.44886124
284462-37-9,0.00056497473,0.9239688,0.07414531,0.001320961
757251-39-1,0.0009553691,0.03703372,0.95098174,0.01102913
882167-77-3,0.0023963572,0.55215627,0.44463187,0.00081545016
1674-62-0,0.109824374,0.7081845,0.16525471,0.016736401
598-52-7,0.7388163,0.16205688,0.09810046,0.0010263486
165252-70-0,0.16657145,0.008675606,0.81354374,0.011209207
210880-92-5,0.11547954,0.17475808,0.6859418,0.02382059
3567-62-2,0.0005495334,0.012999258,0.9801759,0.00627536
6610-29-3,0.02995862,0.4918882,0.47667181,0.0014814344
1966-58-1,0.0018185558,0.021110715,0.96839684,0.008673867
1943-79-9,0.014907362,0.08456432,0.8951821,0.0053462093
13792-20-6,0.0007954286,0.0018749804,0.9877104,0.009619203
13792-24-0,0.04156728,0.06628764,0.8875398,0.004605352
3282-00-6,0.25762528,0.7083518,0.031385623,0.0026372843
7070-71-5,0.15847501,0.8263011,0.0128594795,0.0023643756
6988-21-2,0.32507774,0.44728035,0.2180001,0.009641765
6842-34-8,0.20727514,0.7745719,0.016104246,0.0020487062
63-25-2,0.06742872,0.90442586,0.027491482,0.0006539117
5721-72-2,0.033728942,0.6075895,0.34049505,0.018186562
3279-46-7,0.07202915,0.89171386,0.017237464,0.019019509
3942-54-9,0.021555744,0.8920828,0.072912805,0.0134486435
13792-21-7,0.2560411,0.7022369,0.03919384,0.0025281648
22791-23-7,0.0102435695,0.9855562,0.0039344514,0.00026574408
24031-96-7,0.9811881,0.010679571,0.0065077315,0.0016245956
55391-34-9,0.7295373,0.19627543,0.07053559,0.0036516734
1631-64-7,0.99299735,0.0015930475,0.0052958312,0.00011380687
1867-66-9,0.0023481506,0.091533266,0.8844714,0.021647133
7339-53-9,0.010965105,0.7223431,0.25758815,0.009103683
130365-37-6,0.00041887103,0.99297416,0.006515683,9.123885e-05
91893-37-7,0.8958069,0.09931298,0.00342001,0.0014601724
84597-71-7,0.00035975358,0.17077538,0.6993787,0.12948617
63991-43-5,0.005908321,0.022802005,0.96450883,0.0067808167
51068-60-1,0.0003263269,0.45152083,0.097982466,0.45017034
8004-87-3,0.011468523,0.9291529,0.055336818,0.004041772
34544-12-2,0.0016575323,0.030023947,0.96762663,0.00069190917
66952-49-6,0.012977364,0.383898,0.47171697,0.13140768
624-83-9,0.018616278,0.51441777,0.42828757,0.038678404
54266-55-6,0.96024895,0.029926807,0.008567873,0.0012563483
54266-44-3,0.94103765,0.046269227,0.012235648,0.00045752004
16033-21-9,0.0036792513,0.7818659,0.212074,0.0023808489
40643-39-8,0.011738406,0.6308736,0.3499726,0.007415339
40843-82-1,0.00027754402,0.9188192,0.08063839,0.00026490257
40643-36-5,0.00040950105,0.9641649,0.035273496,0.00015205563
152-16-9,0.3070486,0.03249432,0.6352912,0.025165893
90-72-2,0.0040752636,0.5429722,0.44743928,0.0055132397
112881-58-0,0.011305265,0.0038179553,0.8516163,0.13326046
645-05-6,0.0068600434,0.2055423,0.35761008,0.42998755
15112-89-7,0.011969295,0.44171664,0.4550561,0.091257945
548-62-9,0.010862774,0.68646044,0.29935187,0.0033249264
6711-48-4,0.000117005555,0.15106238,0.84576434,0.0030563069
110-95-2,0.0004339275,0.48215327,0.49823132,0.019181458
110-18-9,0.00028436852,0.10152939,0.8957821,0.0024041615
74758-19-3,0.00051267334,0.003137357,0.9954667,0.00088321266
132050-00-1,0.0011093357,0.42755646,0.5690667,0.0022674564
61-73-4,0.5218721,0.12423082,0.22774367,0.12615344
2782-91-4,0.012117826,0.14217031,0.8448493,0.00086258154
5836-23-7,0.05920178,0.20651115,0.5276488,0.20663825
137-26-8,0.08087918,0.12580328,0.6256359,0.1676816
1031-47-6,0.10104293,0.6883255,0.20955133,0.0010801933
115-26-4,0.9698173,0.015176767,0.0130941495,0.0019118026
1703-48-6,0.017272992,0.64470536,0.33098555,0.0070361337
75-50-3,0.0059187403,0.12074115,0.8559776,0.017362483
60662-16-0,8.171801e-05,0.0018674418,0.9979851,6.575181e-05
36104-80-0,0.6478341,0.013527052,0.29406008,0.044578746
51235-04-2,0.0018747674,0.062710084,0.92018867,0.015226506
80464-05-7,0.00558146,0.021620004,0.97241443,0.00038410045
3475-63-6,0.38681984,0.45408145,0.14433983,0.01475885
16339-14-3,0.47115138,0.41316655,0.107896894,0.0077851377
437-74-1,0.015002158,0.18497735,0.7658477,0.03417275
157309-18-7,0.004159876,0.16854241,0.8096191,0.017678576
161559-34-8,0.0042913333,0.067013636,0.9254521,0.0032429467
58-08-2,0.007381097,0.09728383,0.85486543,0.04046969
5426-89-1,0.0018614503,0.030182812,0.9489445,0.019011235
5415-44-1,0.015182156,0.033727687,0.77855873,0.17253149
15876-67-2,0.022248313,0.73160857,0.23509623,0.011046896
101-26-8,0.4989473,0.47641245,0.022769803,0.0018704189
114-80-7,0.3029072,0.6312062,0.0656334,0.0002531677
5373-42-2,0.00080992345,0.0009243161,0.994528,0.003737737
50-62-4,0.0029899753,0.004374239,0.9823209,0.010314908
35115-50-5,0.03054928,0.039319452,0.92795813,0.0021731344
4637-24-5,0.00083794753,0.048795395,0.6148006,0.33556607
5974-09-4,0.0006636432,0.046370573,0.8756608,0.07730499
56066-63-8,0.011705801,0.019214083,0.9643882,0.004691915
213464-77-8,0.0007841984,0.007820931,0.04417145,0.9472234
173159-57-4,7.806194e-05,0.001042296,0.009175647,0.98970395
52-85-7,0.9334227,0.04175923,0.024619421,0.00019863056
481-49-2,0.010719813,0.19233511,0.76590854,0.031036556
120162-55-2,0.0022084091,0.014918922,0.044141702,0.93873096
61-01-8,0.0014961105,0.21088648,0.7875469,7.051529e-05
76579-52-7,0.00021753223,0.02342892,0.97609293,0.0002606029
54708-51-9,0.00064663804,0.0045021176,0.9943222,0.0005290571
19937-59-8,0.010023299,0.103777714,0.88010186,0.0060971943
35972-50-0,0.09180169,0.3347117,0.57324445,0.0002421479
35967-28-3,0.0027857514,0.023061898,0.97405744,9.4931434e-05
116476-14-3,0.39656955,0.0465337,0.5122702,0.04462651
27848-84-6,0.005295165,0.08814244,0.8682236,0.03833881
34661-75-1,0.008011899,0.67595315,0.2106164,0.105418585
1039-59-4,0.0057255775,0.7117929,0.28246114,2.0419477e-05
30558-43-1,0.0074271318,0.8324405,0.15571107,0.004421254
18995-99-8,0.05262995,0.924527,0.021249473,0.0015935912
5310-55-4,0.00043390098,0.51026493,0.48424268,0.0050585214
109-55-7,0.0003457741,0.7175393,0.28142864,0.00068628695
10563-29-8,0.00056666875,0.25157338,0.7475322,0.00032778856
64037-21-4,0.0002658441,0.0010124494,0.9985759,0.00014580258
20064-38-4,0.0021208294,0.42742568,0.56968,0.00077355234
303-70-8,0.000100224475,0.004794568,0.9936215,0.0014837234
303-49-1,0.000750794,0.01368988,0.9843562,0.0012031065
53-60-1,0.00057258114,0.67204523,0.3273591,2.3077704e-05
24268-89-1,0.04455447,0.47862846,0.46363476,0.013182361
50-53-3,0.00060017564,0.03621395,0.96309304,9.2806484e-05
1225-65-6,0.0013342246,0.056048222,0.9425708,4.669215e-05
16398-39-3,0.018217897,0.08223644,0.8990004,0.00054522365
4755-59-3,0.00029939058,0.29160723,0.7078059,0.0002874739
3179-63-3,0.00040827482,0.19823983,0.79010516,0.011246779
132-69-4,0.001191298,0.058490008,0.9327476,0.0075710663
34580-68-2,6.681467e-05,0.0024648898,0.99743265,3.564234e-05
14286-84-1,8.9362555e-05,0.028718367,0.96818787,0.0030044732
4510-65-0,0.00022105618,0.058100224,0.94075924,0.00091947365
113-59-7,0.0077487193,0.5827846,0.4083647,0.0011019806
1738-25-6,0.001778551,0.5949182,0.40278295,0.0005202622
132-20-7,0.0018053135,0.77477145,0.22291768,0.0005055308
132-22-9,0.0015291997,0.11248088,0.88412946,0.0018604564
511-13-7,0.002284707,0.12157971,0.8746746,0.0014609788
2045-52-5,0.015675148,0.45870206,0.5203776,0.0052452544
59-32-5,0.0010512699,0.94995755,0.048885763,0.000105441315
958-93-0,8.4294275e-05,0.07433619,0.9254597,0.00011988084
108-01-0,0.00026137414,0.41977733,0.57768625,0.0022750634
13877-99-1,0.0007490505,0.18348981,0.81462353,0.0011375783
518-63-8,0.009735498,0.12587479,0.84221256,0.022177164
1176-08-5,0.0034440984,0.09461954,0.89403987,0.0078965165
26615-21-4,0.012306551,0.4101347,0.56771165,0.009847109
102207-77-2,0.0023984772,0.29972434,0.6975446,0.0003326285
2439-35-2,0.0020724842,0.56598437,0.42754018,0.0044029495
34580-72-8,0.00085253495,0.0009160485,0.9982041,2.728558e-05
71-79-4,0.006174266,0.8785383,0.111669086,0.0036183519
85273-96-7,0.00012611134,0.018261245,0.9776994,0.0039132913
4584-46-7,0.0054178494,0.36723495,0.6270411,0.00030607302
16607-80-0,0.0038945824,0.06690729,0.9287842,0.00041394975
103-83-3,0.07416421,0.4794664,0.44406587,0.0023034774
21140-37-4,0.025703317,0.15811369,0.80661243,0.009570514
102410-40-2,0.012182825,0.013726386,0.9423617,0.03172906
102410-20-8,0.0053099077,0.0027848182,0.9905075,0.0013977834
55363-08-1,0.00174679,0.013017277,0.97478414,0.010451769
19986-35-7,0.00028429346,0.00171687,0.9979621,3.676819e-05
2407-68-3,0.083476774,0.46919185,0.44483468,0.0024966483
5376-09-0,0.004589693,0.044214167,0.94716525,0.0040309243
68-12-2,0.04615,0.5457316,0.3596931,0.048425313
1467-79-4,0.07824414,0.39164743,0.5294911,0.0006173148
72575-46-3,0.1594373,0.09138819,0.6942216,0.05495288
2585-36-6,0.010924051,0.2295238,0.7476512,0.011900893
17606-31-4,0.002667504,0.03086747,0.96552247,0.00094252534
64-73-3,0.0694272,0.006131718,0.9117763,0.012664809
3963-95-9,0.058994986,0.076946296,0.82287645,0.04118232
2013-58-3,0.20248973,0.017584959,0.7698205,0.010104745
789-37-7,0.078155145,0.6167694,0.28971773,0.015357736
1356964-77-6,6.938564e-05,0.0106643755,0.9614044,0.027861863
6434-38-4,0.98823184,0.0005418842,0.009477132,0.0017490936
59721-29-8,0.0012796173,0.006898444,0.9111689,0.080653094
121-69-7,0.015076275,0.37424928,0.60976464,0.0009098198
838-95-9,0.004393035,0.03221207,0.94577336,0.017621517
60045-43-4,0.01590484,0.8266367,0.15287952,0.004578958
39900-95-3,0.0036016572,0.012239236,0.9830452,0.001113875
60-11-7,0.033318825,0.09330092,0.83797956,0.035400625
547-58-0,0.00017721018,0.0023456125,0.5849075,0.4125697
20691-84-3,0.001429433,0.30926323,0.2162321,0.4730753
17576-88-4,0.003532021,0.1367473,0.8483333,0.011387377
140-56-7,0.010786661,0.026531931,0.8393473,0.123334125
5882-48-4,0.14367321,0.113844596,0.7408958,0.0015864202
7152-80-9,0.12747939,0.7581271,0.10961571,0.0047778054
1122-58-3,0.23428655,0.6821143,0.081609525,0.0019896447
100924-68-3,0.0031113338,0.04304288,0.9344071,0.019438652
28743-45-5,0.021435076,0.17869073,0.7636246,0.036249585
2680-03-7,0.0029408818,0.844214,0.15235256,0.00049254193
74957-49-6,0.0054952577,0.1049907,0.8866931,0.0028209726
957-51-7,0.033328693,0.103673674,0.5427705,0.3202271
89427-43-0,0.99884796,0.00113728,1.2623158e-05,2.1361002e-06
195252-02-9,0.031055048,0.91092944,0.057074368,0.0009411661
1778-08-1,0.012221823,0.1859778,0.7977755,0.004024837
63887-52-5,0.08178194,0.8275559,0.08933681,0.0013253994
85815-37-8,0.00015068433,0.009788199,0.94132864,0.048732482
52777-92-1,0.008298425,0.33574563,0.65460587,0.0013501033
106900-12-3,0.033444725,0.03847023,0.9228086,0.00527641
1609-06-9,0.034939364,0.24416515,0.719764,0.0011314829
1115-70-4,0.00178745,0.02790141,0.9655716,0.004739567
28805-78-9,0.000548291,0.062677674,0.6385982,0.29817584
101-42-8,0.008646599,0.02214853,0.9686374,0.0005675152
1982-47-4,0.0006640893,0.0055204723,0.95883644,0.03497903
150-68-5,0.00081948837,0.023330005,0.97508866,0.0007618399
2164-17-2,0.02426446,0.013104852,0.9581006,0.0045300345
27954-37-6,0.08448195,0.04849831,0.5908573,0.27616245
33439-45-1,0.022168774,0.032745067,0.8802229,0.06486327
655-05-0,0.0014670895,0.0037263935,0.99125075,0.0035558054
3134-12-1,0.0019507759,0.09595273,0.862563,0.03953345
21709-44-4,0.025116364,0.91858286,0.055797376,0.00050341646
1016-46-2,0.24612206,0.68980074,0.06339709,0.00068015495
89427-20-3,0.57417697,0.42185825,0.0038560273,0.00010872691
25900-68-9,0.041701473,0.17770001,0.7752764,0.0053221197
62850-32-2,0.008616161,0.009414241,0.9366965,0.045273095
79-44-7,0.012583428,0.29350168,0.65051895,0.043395948
3226-36-6,0.03319224,0.4871444,0.47766373,0.001999596
31848-11-0,0.10088343,0.11697358,0.6718237,0.11031928
1596-84-5,0.0005276696,0.0073008523,0.99041206,0.0017594667
7227-91-0,0.046167616,0.85668457,0.09703023,0.00011764929
7203-95-4,0.046128403,0.8988566,0.05453385,0.00048119455
33330-91-5,0.013884626,0.13157831,0.8543033,0.00023380922
7227-92-1,0.003022883,0.75899094,0.2376094,0.0003767879
7203-90-9,0.0064986167,0.8913049,0.102158986,3.749845e-05
7239-21-6,0.0056081335,0.93380207,0.06055303,3.6842575e-05
23456-93-1,0.00075216277,0.9382111,0.060953602,8.321717e-05
36120-57-7,0.007331303,0.97083336,0.021812659,2.2621456e-05
19992-69-9,0.0059486167,0.9916854,0.0023608734,5.097099e-06
33330-89-1,0.0015756184,0.5359791,0.46220613,0.00023918811
4342-03-4,0.0013868804,0.96371657,0.034762997,0.00013361937
62-75-9,0.026510939,0.79343355,0.17526074,0.004794794
63886-55-5,0.04215216,0.7132546,0.15149781,0.09309547
22850-19-7,0.0447872,0.93754375,0.017597534,7.156473e-05
99300-64-8,0.025917107,0.9577434,0.016303374,3.6116926e-05
