CASRN,EPA_RF_mordred-1,EPA_RF_mordred-2,EPA_RF_mordred-3,EPA_RF_mordred-4
110147-48-3,0.013646031746031736,0.2539841269841269,0.6989566137566139,0.03341322751322751
89-84-9,0.012894444444444434,0.2223735449735449,0.662306613756614,0.1024253968253968
119851-28-4,0.024399206349206348,0.17542328042328048,0.5885875661375662,0.21158994708994702
1122-62-9,0.02434074074074073,0.2469989417989418,0.6927388888888892,0.03592142857142859
25201-35-8,0.05530582010582016,0.15976428571428572,0.6330420634920636,0.1518878306878307
24691-76-7,0.018442857142857125,0.19575185185185176,0.5859674603174602,0.19983783068783104
5234-68-4,0.03270476190476192,0.1289410052910052,0.4716830687830687,0.36667116402116395
5259-88-1,0.029779100529100547,0.12679047619047623,0.6327917989417994,0.21063862433862418
24691-80-3,0.014597354497354489,0.18146084656084652,0.673368253968255,0.130573544973545
75706-12-6,0.06702513227513235,0.13861216931216924,0.6604404761904764,0.13392222222222225
118-71-8,0.04670634920634925,0.23171084656084676,0.6296436507936514,0.09193915343915343
17334-68-8,0.01191428571428571,0.13031216931216938,0.7926002645502649,0.06517328042328048
25506-01-8,0.04086058201058206,0.14126137566137567,0.5920005291005287,0.22587751322751312
78484-11-4,0.02674682539682539,0.34635000000000016,0.5683931216931222,0.05851005291005296
60583-65-5,0.014572222222222216,0.12921798941798937,0.7018018518518515,0.1544079365079365
62-55-5,0.16239814814814812,0.491970105820106,0.30206243386243403,0.04356931216931223
4104-14-7,0.24687804232804206,0.360976455026455,0.26759788359788333,0.12454761904761902
364-98-7,0.041988888888888916,0.17023518518518518,0.6613500000000002,0.12642592592592589
142-26-7,0.030035449735449755,0.12235396825396835,0.5438510582010583,0.30375952380952365
104617-50-7,0.03633465608465613,0.1280021164021164,0.7219854497354496,0.11367777777777778
616-91-1,0.044436243386243406,0.10950846560846568,0.6636878306878309,0.18236746031746043
103-84-4,0.009940740740740736,0.11621269841269834,0.8307169312169321,0.043129629629629636
3366-61-8,0.02331693121693122,0.1999354497354498,0.6686111111111118,0.10813650793650798
41506-62-1,0.018383862433862422,0.11694100529100539,0.5400460317460317,0.3246291005291006
103-90-2,0.011436243386243381,0.09908994708994713,0.8207989417989422,0.06867486772486774
121-60-8,0.06782751322751326,0.15357777777777784,0.6442708994708994,0.13432380952380948
5221-42-1,0.03471534391534393,0.19202037037037023,0.7058465608465609,0.06741772486772495
20262-58-2,0.01068174603174603,0.014671957671957664,0.12407645502645509,0.8505698412698415
83003-97-8,0.5064835978835976,0.2710441798941797,0.16846560846560843,0.054006613756613794
24733-81-1,0.04050158730158735,0.12030925925925932,0.7493055555555556,0.08988359788359787
13067-19-1,0.023885449735449732,0.11124470899470909,0.8064904761904765,0.05837936507936515
5254-41-1,0.023889947089947072,0.15226719576719572,0.6404812169312164,0.18336164021164025
2519-30-4,0.006216666666666667,0.0056354497354497365,0.14081507936507945,0.8473328042328042
2621-62-7,0.016074074074074067,0.15939973544973549,0.7897621693121691,0.034764021164021185
38411-17-5,0.04366825396825401,0.1184677248677249,0.7303870370370371,0.10747698412698417
110882-70-7,0.05732275132275139,0.16048544973544987,0.667655026455027,0.11453677248677253
106309-73-3,0.027575396825396847,0.206937037037037,0.6274878306878308,0.13799973544973543
5663-71-8,0.014971164021164019,0.07659814814814823,0.8136869648869643,0.09474372294372299
140-40-9,0.06297513227513239,0.1452203703703704,0.6564825396825399,0.13532195767195773
17433-31-7,0.0419082010582011,0.1860100529100528,0.6594626984126984,0.11261904761904759
546-88-3,0.124142328042328,0.20604047619047616,0.3528965608465609,0.31692063492063494
637-53-6,0.12402089947089945,0.34463968253968263,0.4885433862433867,0.0427960317460318
55661-38-6,0.10008730158730163,0.20413068783068783,0.5389018518518519,0.15688015873015876
13750-62-4,0.03575846560846566,0.39183148148148156,0.5448984126984128,0.027511640211640216
443-48-1,0.06544735449735456,0.12761746031746035,0.6787862433862438,0.12814894179894165
74298-63-8,0.022370105820105807,0.31016719576719576,0.5684433862433865,0.09901931216931213
59467-70-8,0.027528306878306864,0.15682301587301595,0.5892873015873012,0.22636137566137562
21721-92-6,0.07789417989417999,0.18769947089947084,0.5992764550264552,0.1351298941798942
1943-27-7,0.030386243386243402,0.231256349206349,0.5375084656084652,0.2008489417989419
2532-91-4,0.02612010582010581,0.19519999999999993,0.6419399470899467,0.13673994708994702
28911-01-5,0.02442142857142857,0.2602132275132275,0.5856902116402117,0.1296751322751324
41394-05-2,0.02226587301587302,0.20158994708994693,0.7078264550264556,0.06831772486772493
19219-99-9,0.013021957671957669,0.10063893445735561,0.8452959709880765,0.04104313688261061
57726-65-5,0.03906746031746036,0.3034904761904762,0.5785597883597887,0.07888227513227519
109543-52-4,0.030789947089947114,0.3625457671957672,0.4933497354497356,0.11331455026455027
144-82-1,0.02465052910052909,0.10052910052910058,0.7121492063492072,0.16267116402116397
25953-19-9,0.0430013227513228,0.09787486772486786,0.3507880952380953,0.5083357142857142
65277-42-1,0.050149470899470944,0.2573719576719576,0.5155335978835985,0.17694497354497354
1696-20-4,0.03249444444444447,0.17549576719576723,0.4760261904761906,0.3159835978835977
4091-14-9,0.015587566137566128,0.17048386243386238,0.729477513227513,0.08445105820105826
24963-29-9,0.03267063492063495,0.09817857142857145,0.7970232804232801,0.07212751322751326
507-09-5,0.11737671957671961,0.5161521164021167,0.3063999999999999,0.06007116402116409
50816-18-7,0.003974074074074075,0.019988095238095225,0.5492526455026457,0.4267851851851856
20206-80-8,0.059530158730158766,0.30100211640211627,0.5685600529100526,0.07090767195767203
21722-83-8,0.006743386243386241,0.020117460317460305,0.38238544973544936,0.5907537037037036
103-45-7,0.005906613756613756,0.025118253968253953,0.8418484126984133,0.12712671957671967
22031-33-0,0.03763571428571432,0.15871058201058202,0.6680119047619053,0.1356417989417989
542-59-6,0.027776190476190482,0.0860629629629631,0.5400439153439155,0.34611693121693093
542-58-5,0.06608359788359804,0.705097883597884,0.18768677248677237,0.04113174603174608
591-87-7,0.027260846560846572,0.23111349206349194,0.6202201058201056,0.12140555555555564
103-54-8,0.005089947089947089,0.019693121693121676,0.849498941798941,0.12571798941798945
627-09-8,0.08764232804232808,0.5120037037037038,0.31300502645502637,0.08734894179894187
1001-55-4,0.07226296296296303,0.2892960317460316,0.5617526455026458,0.07668835978835993
957-68-6,0.06093835978835984,0.08978518518518526,0.32319232804232817,0.5260841269841275
140-11-4,0.002498941798941799,0.01676587301587301,0.9268910052910058,0.05384417989417992
326-61-4,0.02302936507936507,0.10234153439153439,0.7959632275132278,0.07866587301587309
93793-83-0,0.0237100529100529,0.16064153439153442,0.7186944444444446,0.09695396825396824
1515-76-0,0.04275634920634929,0.3741783068783066,0.2618899470899468,0.3211753968253965
622-45-7,0.01124708994708994,0.030794444444444475,0.502367724867725,0.45559074074074063
10519-11-6,0.0069555555555555525,0.041650000000000055,0.4652621693121693,0.4861322751322752
83145-58-8,0.05503518518518528,0.18114656084656092,0.474786507936508,0.2890317460317462
15667-63-7,0.05597037037037044,0.47960846560846526,0.2806441798941799,0.18377698412698412
117568-24-8,0.05676243386243393,0.1763161375661375,0.5085978835978837,0.25832354497354465
13838-02-3,0.040039417989418014,0.10186111111111114,0.6006973544973547,0.25740211640211635
90-17-5,0.033599735449735484,0.13647486772486778,0.6683105820105822,0.1616148148148148
21757-82-4,0.050596296296296354,0.1452997354497355,0.5771989417989415,0.22690502645502628
74548-80-4,0.1473880952380952,0.292680423280423,0.32140423280423286,0.23852724867724862
3061-65-2,0.16527063492063493,0.2635388888888886,0.4485753968253971,0.12261507936507936
13031-41-9,0.027773280423280425,0.09021587301587314,0.8052661375661376,0.07674470899470905
36175-10-7,0.0303198412698413,0.1396751322751323,0.5640124338624342,0.2659925925925926
50594-77-9,0.03709391534391536,0.20469814814814774,0.5379256613756617,0.220282275132275
55981-09-4,0.03954047619047623,0.11440079365079373,0.6409145502645508,0.20514417989417988
50-78-2,0.02673253968253968,0.09653201058201066,0.7647788359788367,0.1119566137566138
22494-27-5,0.02631984126984128,0.20559867724867734,0.658863227513228,0.10921825396825403
322-79-2,0.11771984126984124,0.22396111111111094,0.5076391534391534,0.15067989417989414
79-21-0,0.11140000000000007,0.2854984126984123,0.4349579365079368,0.16814365079365093
63123-39-7,0.04525291005291011,0.24277751322751312,0.5378211640211636,0.1741484126984127
75-36-5,0.12522989417989414,0.5635928571428571,0.21719788359788372,0.09397936507936515
31570-04-4,0.019812962962962952,0.0432645502645503,0.7239870370370373,0.2129354497354498
27676-62-6,0.06010608465608474,0.0998354497354498,0.5149015873015875,0.3251568783068781
23288-49-5,0.04388835978835981,0.09400873015873018,0.47001984126984137,0.3920830687830681
68515-88-8,0.09968148148148154,0.2182740740740741,0.27879841269841255,0.403246031746032
71878-19-8,0.07724021164021161,0.15917883597883586,0.5900857142857147,0.17349523809523792
26741-53-7,0.05434920634920644,0.1015470899470901,0.3611333333333332,0.4829703703703703
85209-91-2,0.038239417989418004,0.09167460317460323,0.34490370370370366,0.5251822751322756
23128-74-7,0.049893650793650844,0.13285634920634914,0.3606515873015872,0.45659841269841234
41484-35-9,0.03384523809523812,0.07425502645502649,0.26151243386243395,0.630387301587302
6029-54-5,0.0649664021164022,0.21591825396825395,0.41528783068783054,0.3038275132275133
15721-78-5,0.02667751322751324,0.15037433862433866,0.4549349206349206,0.36801322751322735
78-63-7,0.028408465608465622,0.07665211640211649,0.41195238095238074,0.48298703703703694
2212-81-9,0.028461904761904785,0.09988042328042335,0.48191613756613755,0.38974153439153436
732-26-3,0.013627777777777773,0.19096904761904746,0.43409100529100564,0.3613121693121689
61260-55-7,0.020208201058201043,0.19736693121693122,0.6410896825396822,0.1413351851851852
76505-58-3,0.036123280423280474,0.1757814814814814,0.5997962962962965,0.18829894179894158
85438-51-3,0.07425079365079369,0.21117248677248657,0.3539330687830687,0.3606436507936509
73936-91-1,0.052375132275132304,0.1542415343915343,0.3694907407407407,0.42389259259259265
508-02-1,0.0984621693121694,0.07812777777777784,0.44311084656084615,0.38029920634920655
53956-04-0,0.2654113756613755,0.08016455026455031,0.3605608465608463,0.2938632275132275
64019-93-8,0.08519074074074079,0.16424761904761906,0.4832851851851852,0.2672764550264546
2655-19-8,0.1045444444444445,0.44268121693121626,0.3393325396825397,0.11344179894179895
88-27-7,0.057303703703703794,0.28752883597883555,0.4966965608465611,0.15847089947089957
127245-22-1,0.02759391534391535,0.1222108465608466,0.7288804232804237,0.12131481481481478
14078-41-2,0.048528042328042365,0.13031904761904758,0.47079021164021206,0.35036269841269824
87-97-8,0.012260052910052908,0.1331039682539683,0.5907298941798944,0.26390608465608467
15520-11-3,0.05106428571428574,0.11254682539682542,0.5353632275132272,0.30102566137566145
84632-59-7,0.06515952380952385,0.17778518518518505,0.42081111111111136,0.33624417989417965
7128-64-5,0.06652407407407408,0.1986460317460318,0.39959629629629634,0.33523359788359797
43064-33-1,0.03535370370370373,0.12370476190476194,0.35770423280423247,0.48323730158730194
53551-74-9,0.0295325396825397,0.2209010582010582,0.5634489417989416,0.18611746031746032
10537-47-0,0.054561111111111185,0.25050396825396826,0.5257341269841268,0.1692007936507936
69425-13-4,0.035520634920634946,0.12377248677248674,0.4882716931216931,0.35243518518518485
1421-49-4,0.03189497354497356,0.2277502645502643,0.5235010582010581,0.21685370370370366
728-40-5,0.0673886243386244,0.1632193121693121,0.5625894179894184,0.2068026455026453
7078-98-0,0.02311719576719576,0.18333941798941805,0.5641708994708998,0.2293724867724868
96489-71-3,0.038431216931216976,0.18305687830687828,0.5342335978835978,0.2442783068783067
110-05-4,0.02287645502645501,0.17078730158730157,0.6317862433862431,0.17454999999999993
3006-86-8,0.026774603174603173,0.09494470899470908,0.35999312169312125,0.5182875661375668
76858-38-3,0.2949330687830685,0.3805828042328039,0.22269259259259244,0.10179153439153447
121-54-0,0.05476957671957677,0.23274576719576706,0.5546915343915348,0.1577931216931217
140-66-9,0.01379708994708994,0.11559100529100527,0.6107968253968256,0.2598150793650795
9002-93-1,0.01282751322751322,0.09446375661375665,0.6057238095238098,0.2869849206349207
107-45-9,0.10471640211640211,0.4331365079365076,0.4158280423280429,0.04631904761904766
141-59-3,0.02649656084656087,0.1348817460317459,0.4833230158730162,0.35529867724867714
50539-70-3,0.17944973544973547,0.19823148148148156,0.4049399470899475,0.21737883597883592
3457-61-2,0.019967724867724853,0.10608121693121694,0.5762349206349214,0.29771613756613735
57910-39-1,0.05464391534391542,0.28217328042328027,0.5366764550264549,0.1265063492063491
98319-26-7,0.06095714285714291,0.14546216931216926,0.5191544973544977,0.27442619047619043
515-03-7,0.07934735449735449,0.07278968253968264,0.518338095238095,0.3295248677248675
22791-19-1,0.34470396825396815,0.26874708994708985,0.31192539682539683,0.07462354497354508
81695-89-8,0.07463121693121698,0.14164603174603177,0.49170264550264586,0.29202010582010574
6320-14-5,0.061202910052910085,0.28264603174603153,0.5237515873015873,0.13239947089947093
53152-21-9,0.143342328042328,0.33253306878306854,0.3710923280423276,0.15303227513227513
63919-00-6,0.012828306878306873,0.07418756613756618,0.7685007936507938,0.1444833333333334
1455-42-1,0.042642592592592614,0.09916137566137574,0.5842865079365082,0.27390952380952377
1568-80-5,0.06818465608465618,0.12489391534391543,0.527766402116402,0.2791550264550264
36768-62-4,0.027907142857142863,0.2415214285714283,0.6735574074074078,0.05701402116402122
826-36-8,0.021627513227513214,0.2222148148148151,0.6954410052910048,0.060716666666666724
2226-96-2,0.023375132275132264,0.11368968253968259,0.7443272486772482,0.11860793650793652
2896-70-0,0.027234656084656094,0.1392455026455027,0.758658994708995,0.07486084656084657
110-03-2,0.015383597883597878,0.06664470899470905,0.7154621693121695,0.20250952380952347
76505-59-4,0.028528042328042347,0.22884894179894189,0.6784904761904768,0.06413253968253978
78-67-1,0.08808068783068793,0.45377407407407416,0.3650674603174598,0.09307777777777781
64257-84-7,0.05167248677248682,0.27907354497354486,0.3918690476190475,0.2773849206349206
83105-70-8,0.09525370370370376,0.06213280423280427,0.28156296296296257,0.5610505291005293
5321-32-4,0.09795767195767191,0.1000820105820107,0.38698703703703685,0.4149732804232801
10081-67-1,0.030424338624338642,0.16382063492063503,0.36565899470899443,0.44009603174603174
70321-86-7,0.04200317460317464,0.1657026455026455,0.5120518518518518,0.280242328042328
2778-41-8,0.027138095238095246,0.11131693121693127,0.7535216931216931,0.10802328042328041
2778-42-9,0.04332910052910059,0.15819206349206347,0.41436243386243343,0.38411640211640163
2997-92-4,0.06770767195767201,0.3503968253968252,0.4183925925925923,0.1635029100529099
474510-57-1,0.027341005291005287,0.08928439153439158,0.6419412698412704,0.24143333333333308
721-26-6,0.057975132275132346,0.20802486772486764,0.5611251322751322,0.17287486772486776
80-43-3,0.025265343915343918,0.1709843915343917,0.5864542328042331,0.2172960317460318
59118-21-7,0.08585925925925937,0.2021788359788359,0.3895944444444445,0.3223674603174605
14929-11-4,0.041466931216931256,0.14038148148148136,0.5630481481481481,0.25510343915343925
52508-35-7,0.11861851851851858,0.1517362433862434,0.4105859788359791,0.31905925925925893
6790-58-5,0.016504497354497345,0.05388492063492068,0.2800216931216929,0.6495888888888892
3093-35-4,0.18610952380952395,0.10101322751322758,0.5798378306878312,0.13303941798941796
65323-13-9,0.09824841269841282,0.16840740740740748,0.5151873015873009,0.21815687830687827
3385-03-3,0.10453095238095247,0.0685283068783069,0.6731156084656083,0.15382513227513225
67-73-2,0.46139814814814817,0.07026507936507947,0.28859576719576713,0.17974100529100526
34014-18-1,0.13439629629629626,0.20702037037037,0.5442351851851862,0.11434814814814824
39196-18-4,0.3522436507936506,0.27312407407407385,0.29816031746031724,0.07647195767195773
24814-29-7,0.0937261904761906,0.22230000000000014,0.5827785714285718,0.10119523809523813
98477-07-7,0.07995185185185189,0.28321269841269825,0.522010317460317,0.11482513227513237
17578-44-8,0.11796216931216937,0.30460132275132284,0.39937592592592547,0.17806058201058197
64632-00-4,0.1129179894179894,0.29928386243386246,0.4779111111111115,0.10988703703703703
55861-78-4,0.19524126984126983,0.27271640211640186,0.4589550264550268,0.07308730158730165
34205-21-5,0.11476269841269836,0.22808333333333305,0.46007407407407397,0.1970798941798942
4849-32-5,0.11931984126984126,0.23861534391534384,0.5150325396825397,0.12703227513227505
113702-04-8,0.07547486772486782,0.3244047619047617,0.5111531746031748,0.08896719576719579
88678-67-5,0.0660986772486773,0.17036031746031752,0.6039796296296293,0.1595613756613757
83940-41-4,0.09768730158730164,0.14985873015873008,0.4491632275132272,0.3032907407407407
95882-64-7,0.14422169312169322,0.18359550264550265,0.5484417989417989,0.12374100529100536
78628-80-5,0.06212328042328048,0.4098992063492061,0.48251058201058206,0.04546693121693123
124978-79-6,0.05741825396825403,0.20877116402116383,0.5323888888888889,0.20142169312169306
101827-46-7,0.030983068783068803,0.2749433862433862,0.6068481481481481,0.0872253968253969
113702-05-9,0.04865767195767203,0.36698809523809506,0.5490021164021162,0.03535211640211642
78327-32-9,0.13446746031746035,0.1932375661375662,0.5671756613756617,0.1051193121693122
55511-98-3,0.1417023809523809,0.20401375661375654,0.5196566137566142,0.13462724867724873
79985-92-5,0.18928280423280397,0.6205195767195771,0.1633298941798941,0.026867724867724888
18470-10-5,0.17843492063492047,0.3769801587301585,0.34311904761904727,0.10146587301587313
84268-33-7,0.03778518518518522,0.12129973544973552,0.6631603174603182,0.17775476190476194
70356-09-1,0.024519047619047617,0.11030820105820106,0.6708743386243382,0.19429841269841272
121-00-6,0.024607142857142855,0.11608253968253963,0.7054378306878316,0.15387248677248686
5902-52-3,0.17354735449735442,0.5507142857142857,0.22874973544973534,0.04698862433862439
60853-38-5,0.021746825396825386,0.13900899470899472,0.7339298941798946,0.10531428571428567
92929-94-7,0.04666428571428575,0.2089412698412701,0.6048047619047618,0.13958968253968243
1634-04-4,0.004914285714285715,0.07714259259259267,0.8005367724867726,0.11740634920634938
39195-82-9,0.059568518518518604,0.21975026455026467,0.6388955026455028,0.08178571428571434
5534-95-2,0.04612407407407412,0.069470634920635,0.25333862433862414,0.6310666666666668
21087-64-9,0.06588042328042337,0.12664497354497342,0.6795502645502648,0.12792433862433863
39196-10-6,0.06437910052910056,0.16754894179894173,0.670469576719577,0.09760238095238095
39196-09-3,0.08552354497354508,0.20831825396825399,0.5598298941798947,0.14632830687830692
68955-53-3,0.012261904761904757,0.22478703703703704,0.702166402116403,0.06078465608465611
68938-07-8,0.009150264550264547,0.026500529100529118,0.5501285714285714,0.4142206349206351
59354-78-8,0.020612698412698402,0.03555211640211641,0.6969658730158735,0.246869312169312
54423-67-5,0.004026719576719577,0.023120634920634927,0.47993439153439205,0.4929182539682538
100237-68-1,0.028413492063492068,0.20703968253968258,0.4845214285714289,0.28002539682539695
917-92-0,0.02132566137566137,0.13645767195767192,0.6314883597883599,0.21072830687830682
88426-33-9,0.030378571428571453,0.08409735449735452,0.6788645502645503,0.2066595238095238
61925-70-0,0.024310317460317456,0.19971031746031725,0.6631714285714289,0.11280793650793652
98-53-3,0.006670634920634921,0.07555767195767206,0.7202526455026463,0.19751904761904746
49763-96-4,0.025900264550264573,0.14484365079365075,0.688900529100529,0.14035555555555557
76738-62-0,0.020578042328042313,0.15986005291005292,0.764674338624339,0.05488756613756618
75736-33-3,0.02373095238095238,0.3381849206349207,0.5587809523809525,0.0793031746031747
55179-31-2,0.027650529100529116,0.1700910052910053,0.6788420634920637,0.1234164021164021
13221-27-7,0.03159497354497357,0.15163439153439148,0.6344031746031755,0.18236746031746023
66346-01-8,0.01847354497354496,0.13162592592592592,0.7300894179894186,0.11981111111111113
59997-51-2,0.03633624338624341,0.290083597883598,0.5989650793650793,0.07461507936507947
24473-06-1,0.0251846560846561,0.13524338624338622,0.6703515873015872,0.16922037037037052
13547-70-1,0.03541798941798943,0.18959920634920638,0.7041584656084657,0.07082433862433868
98-06-6,0.005407407407407407,0.061607407407407444,0.8167809523809533,0.11620423280423277
18127-01-0,0.00932195767195767,0.051344973544973575,0.8158597883597889,0.12347328042328046
90729-43-4,0.04413994708994712,0.3040555555555556,0.49182328042327983,0.159981216931217
98-73-7,0.03286507936507938,0.10651375661375666,0.6811449735449737,0.17947619047619032
67610-51-9,0.020185449735449727,0.30745873015873,0.6138671957671958,0.058488624338624416
56488-59-6,0.02123835978835978,0.08477645502645506,0.731799735449735,0.16218544973544968
3101-60-8,0.011490740740740739,0.08622883597883604,0.6686751322751324,0.23360529100529098
2312-35-8,0.028164285714285735,0.12102671957671958,0.6321362433862436,0.21867275132275119
83373-31-3,0.06754232804232808,0.2520619047619049,0.531849735449736,0.14854603174603184
3671-67-8,0.18669867724867723,0.5647772486772492,0.19718174603174587,0.0513423280423281
16143-18-3,0.043661111111111164,0.1729677248677249,0.41282671957671957,0.37054444444444423
98-29-3,0.021840211640211625,0.16668412698412702,0.7195550264550262,0.09192063492063497
89427-06-5,0.37391772486772423,0.3449248677248679,0.20410978835978835,0.07704761904761909
88-18-6,0.006447619047619048,0.11967698412698426,0.8222531746031746,0.05162222222222225
107551-67-7,0.023978835978835978,0.12852619047619038,0.6985886243386249,0.14890634920634926
109825-47-0,0.07499973544973551,0.24109920634920642,0.32604920634920603,0.357851851851852
63938-45-4,0.07824523809523813,0.2438677248677248,0.4739439153439148,0.2039431216931215
83-26-1,0.03854153439153443,0.16587777777777776,0.6037772486772485,0.19180343915343903
38083-17-9,0.0428624338624339,0.3307219576719578,0.5375841269841275,0.08883148148148161
43121-43-3,0.03502010582010584,0.311126455026455,0.5383214285714288,0.11553201058201061
22591-21-5,0.05455264550264554,0.19378121693121686,0.6685169312169317,0.08314920634920639
1492-02-0,0.06662063492063494,0.12914788359788365,0.6592637566137565,0.1449677248677248
2522-81-8,0.02213544973544972,0.07931693121693131,0.6391814814814817,0.25936613756613763
107534-96-3,0.024112169312169317,0.16740952380952392,0.7506526455026459,0.057825661375661384
75-64-9,0.08435952380952384,0.4920611111111113,0.39048809523809536,0.033091269841269845
59227-74-6,0.10959100529100525,0.2169486772486773,0.5332931216931217,0.14016719576719583
4620-70-6,0.013820634920634914,0.0884941798941799,0.8516833333333339,0.04600185185185186
87787-67-5,0.009678571428571422,0.0940542328042328,0.7836497354497356,0.11261746031746035
42200-33-9,0.04769920634920639,0.1016859788359789,0.7454455026455022,0.10516931216931223
27912-14-7,0.01723835978835978,0.15730317460317453,0.7573076719576719,0.06815079365079367
51781-21-6,0.027111640211640222,0.0848013227513228,0.830483068783069,0.05760396825396827
23093-74-5,0.02840687830687831,0.16586243386243393,0.7528716931216934,0.052858994708994744
38363-40-5,0.027431216931216938,0.1632428571428572,0.7449669312169318,0.06435899470899477
35108-88-4,0.016672222222222213,0.11154232804232811,0.7648076719576722,0.10697777777777769
54247-25-5,0.031767195767195784,0.21492513227513219,0.6711031746031753,0.0822044973544974
26921-17-5,0.050198677248677284,0.1382026455026454,0.6890267195767201,0.12257195767195776
68377-91-3,0.08711164021164025,0.17207566137566138,0.44263994708994703,0.2981727513227513
18559-94-9,0.03598201058201062,0.1193386243386244,0.7245304232804236,0.12014894179894182
54240-36-7,0.11207169312169325,0.22452513227513218,0.5220637566137567,0.141339417989418
21898-19-1,0.07212619047619054,0.283269312169312,0.5520994708994709,0.09250502645502648
56776-01-3,0.04534814814814816,0.4655097883597885,0.4300153439153438,0.059126719576719645
79645-08-2,0.04306957671957675,0.12242486772486784,0.7030944444444449,0.1314111111111111
60559-94-6,0.22771058201058172,0.38869417989417987,0.32250343915343904,0.061091798941798996
57982-78-2,0.017862698412698403,0.17756851851851851,0.748661111111111,0.055907671957671976
2160-93-2,0.01113386243386243,0.07171693121693128,0.8261775132275139,0.09097169312169318
112226-61-6,0.02957910052910055,0.18205952380952387,0.598696031746032,0.18966534391534387
3741-80-8,0.08285873015873026,0.21600608465608495,0.37449206349206315,0.32664312169312193
75-65-0,0.045063227513227534,0.11718201058201057,0.6970634920634924,0.14069126984126987
7665-72-7,0.007935978835978836,0.0462325396825397,0.7891097883597888,0.15672169312169318
1663-39-4,0.02467724867724869,0.11008359788359787,0.5656097883597885,0.2996293650793651
398489-26-4,0.10363597883597886,0.21401269841269838,0.4998902116402112,0.18246111111111107
75-91-2,0.06069656084656086,0.11512751322751319,0.5513592592592592,0.2728166666666665
614-45-9,0.05153518518518527,0.14335264550264556,0.5548629629629626,0.25024920634920644
75-66-1,0.042563492063492095,0.1049261904761905,0.488144973544974,0.36436534391534453
4098-71-9,0.04286481481481484,0.19645079365079368,0.5933171957671958,0.16736719576719583
7027-11-4,0.034212169312169353,0.2558431216931217,0.6248645502645508,0.08508015873015874
56747-96-7,0.013831481481481472,0.06481507936507946,0.4649248677248675,0.456428571428571
21280-29-5,0.020805820105820102,0.09137883597883606,0.46217804232804216,0.4256373015873018
475-20-7,0.02513809523809524,0.05197486772486775,0.40312566137566136,0.5197613756613753
1139-30-6,0.0176010582010582,0.06770291005291011,0.4049756613756615,0.5097203703703705
1740-15-4,0.05117698412698417,0.2459076719576719,0.494896560846561,0.208018783068783
76-29-9,0.057305820105820165,0.29354629629629625,0.45548783068783094,0.19366005291005298
79-93-6,0.03977433862433865,0.19270370370370382,0.6032007936507944,0.16432116402116415
521-11-9,0.03155925925925928,0.0647457671957673,0.5959148148148151,0.30778015873015885
58-18-4,0.01856455026455026,0.049259788359788434,0.6167182539682546,0.31545740740740713
72-63-9,0.014448941798941798,0.027066666666666666,0.8511820105820108,0.10730238095238097
116-06-3,0.5268682539682541,0.26095238095238077,0.1537746031746031,0.0584047619047619
1646-87-3,0.6316486772486769,0.14458148148148156,0.1553838624338624,0.0683859788359789
1646-88-4,0.45479841269841303,0.15509973544973546,0.24990899470899453,0.14019285714285726
16146-62-6,0.4390912698412699,0.3722679894179892,0.15631084656084654,0.0323298941798942
4790-92-5,0.5569219576719574,0.22686164021164,0.16447037037037038,0.05174603174603181
117774-38-6,0.03331851851851853,0.03221481481481485,0.15582698412698417,0.7786396825396826
16655-82-6,0.2893079365079366,0.360433068783069,0.2627949735449735,0.08746402116402123
66637-25-0,0.5209410052910051,0.13087142857142853,0.26902724867724886,0.07916031746031749
106358-92-3,0.8047804232804231,0.07777645502645505,0.09130820105820109,0.026134920634920636
16709-30-1,0.36318148148148127,0.22701111111111105,0.3330759259259258,0.07673148148148154
59375-53-0,0.7967145502645505,0.09195026455026462,0.08748042328042335,0.023854761904761906
59375-61-0,0.8826246031746037,0.05054867724867729,0.049518253968253975,0.0173084656084656
22781-23-3,0.40673915343915346,0.4436330687830685,0.1157148148148149,0.033912962962963006
59375-67-6,0.7218179894179898,0.1598682539682539,0.09129682539682547,0.027016931216931227
106231-36-1,0.7166248677248674,0.09707433862433867,0.1358333333333334,0.050467460317460355
87767-48-4,0.07450370370370381,0.14667275132275132,0.551053174603175,0.2277703703703703
71108-14-0,0.16405502645502643,0.526314285714285,0.22519126984126975,0.08443941798941808
1249-84-9,0.05228095238095241,0.24121560846560822,0.6026198412698418,0.10388359788359797
69784-42-5,0.28484338624338623,0.24926216931216932,0.3529103174603168,0.11298412698412708
122-15-6,0.23656296296296278,0.2197648148148149,0.4691589947089948,0.07451322751322759
4757-55-5,0.032866402116402155,0.44481137566137596,0.5021555555555558,0.020166666666666663
92320-57-5,0.03313174603174603,0.17700608465608472,0.7253275132275134,0.06453465608465615
54504-70-0,0.06294444444444447,0.15622301587301593,0.5020785714285715,0.2787539682539683
3648-36-0,0.0530164021164022,0.32580343915343907,0.5698179894179897,0.051362169312169366
75096-86-5,0.12525582010582006,0.2804526455026453,0.4487703703703706,0.14552116402116402
28789-80-2,0.240446560846561,0.5020767195767198,0.19449841269841273,0.06297830687830695
123253-01-0,0.22075661375661365,0.1522161375661375,0.27200079365079355,0.35502645502645497
50539-80-5,0.32704761904761903,0.31254894179894166,0.30177301587301575,0.058630423280423345
62382-23-4,0.26405132275132254,0.2444857142857142,0.381728835978836,0.10973412698412714
