CASRN,LD50_RF_ecfp6counts
611-13-2,0.839920592677209
15206-55-0,0.9318567908220896
360-53-2,0.4664352389420538
2536-31-4,0.5134471503443732
29427-58-5,0.8735981925522978
142469-14-5,0.27798879446337216
176972-62-6,0.7076821305671942
1918-18-9,0.6717046661174167
31431-39-7,0.5265771149015143
28559-00-4,0.5242138974951549
6804-07-5,0.4617515849895959
13589-15-6,0.10771055491047225
79-22-1,0.8725797344719243
25991-93-9,0.38797384710392363
425-87-6,0.9309708894522416
76-38-0,0.8957264556788208
139886-03-6,0.38713199249057995
88283-41-4,0.5852405216777975
55268-75-2,0.37592167520174463
598-58-3,0.9301980651530602
21609-90-5,0.014371238393071336
2591-66-4,-0.12607512423335906
3811-49-2,0.3508407444026666
2523-94-6,0.2934071725913783
10497-05-9,0.3887313517894653
556-67-2,0.8007507297697468
999-97-3,0.7562788970685452
1000-70-0,0.5611972884340688
1009-93-4,0.5535246562717636
5683-30-7,0.990077138406567
2345-38-2,0.9689188129870508
2374-14-3,0.537700492169702
42959-18-2,0.8146301328167161
75-78-5,0.8117750273529647
85509-19-9,0.39180476914524864
675-62-7,0.6435987373013252
75-79-6,0.7421180623043232
676-83-5,0.8115683137334706
1787-44-6,0.6925394518832739
35691-25-9,-0.19116559538621952
1511-67-7,0.4726770591089521
7526-26-3,0.6489025493068874
3954-73-2,-0.18284568468040963
740-20-5,-0.1473347029301894
2665-30-7,-0.5291104296887573
5188-07-8,0.9552465381883328
816-80-8,0.5704830810514824
624-92-0,0.43869214223664516
3268-49-3,0.9206367327739872
17773-41-0,0.7578520175280652
63-68-3,0.887604696092288
583-91-5,0.9565472738239498
59021-03-3,0.610908074580315
100-68-5,0.5714737788390963
123-09-1,0.5656014064233974
7143-67-1,0.32100984868622606
14527-26-5,0.6269098789175013
67-68-5,0.9972365454361961
934-73-6,0.6233176452877701
473-51-8,0.5728705763721387
2990-21-8,0.4646026745525233
3112-85-4,0.8088271766554628
3570-98-7,0.69148925266577
1222-57-7,0.575936379058875
14763-60-1,0.9035172097082265
19016-29-6,-0.7713852221293706
14008-44-7,0.3921829437349966
13244-35-4,0.7463778003633433
2700-89-2,0.6281904878694686
27603-25-4,0.5991070743319281
51803-78-2,0.41848323297482476
113296-13-2,0.48670748978230577
22729-75-5,0.31417206802609116
3687-13-6,0.6267075134311298
53639-82-0,0.33593567311172484
558-25-8,0.8302151979943999
74-88-4,0.6646932429967986
1025-15-6,0.5221707460778529
2694-54-4,0.6979422907610758
101-37-1,0.6486885841718716
102-84-1,0.5913911140582175
3524-68-3,0.6630458465853193
72782-44-6,0.6243929459493941
99-67-2,0.6191456823955854
124-02-7,0.7359799934787243
37764-25-3,0.576853337423367
16338-97-9,0.44272552155435846
6294-79-7,0.4818363731774574
15180-03-7,0.14922635981334256
557-40-4,0.6640571179520838
131-17-9,1.0777706204472088
142-22-3,0.7509091344142784
2179-57-9,0.4697163281247578
3917-15-5,0.6267275439570913
106-99-0,0.39540247644250487
110-26-9,0.7493001934236097
13048-33-4,0.7601320494988025
1070-70-8,0.6657239953518616
17831-71-9,0.4959530337815816
1680-21-3,0.5467191372568744
4074-88-8,0.5045641239392934
52408-42-1,0.7616902842174547
4074-90-2,0.7483019393539553
627-51-0,0.6721390658894204
26750-50-5,0.6011490116420262
77-77-0,0.6202607444204348
126-99-8,0.5422879015271771
112-38-9,1.0937371019881954
591-80-0,0.9710054372850462
39716-58-0,0.7282215273043501
4255-24-7,0.7213912419240799
300-57-2,0.806514170096688
302-34-1,0.40506796680468665
10017-11-5,0.5740488234541887
109-57-9,0.18521985170319866
19876-05-2,0.6194965563952716
13973-71-2,0.6326735583318155
25646-22-4,-0.05707288861994202
25646-24-6,0.31794533497678373
57-06-7,0.5808475118745587
5834-97-9,0.7416119183820659
152-02-3,0.26045206876892446
57-29-4,0.10027753382857867
107-18-6,0.6277877059362504
111-45-5,0.8044339692829617
106-92-3,0.6867208835964047
1838-59-1,0.7547692386421122
35554-44-0,0.5201641685817462
2705-87-5,0.6343806567649676
13361-32-5,0.606734004780697
4728-82-9,0.6497114252885171
1797-74-6,0.7990754245441269
14520-53-7,0.798527151417803
63887-17-2,0.7153445237868806
22131-79-9,0.6908269029875095
1866-31-5,0.8213771608498209
27605-76-1,0.5837110541495522
2937-50-0,0.4337326762730614
3571-74-2,0.4004517878111625
64057-58-5,0.4226174635695611
106-95-6,0.4489673816963591
556-56-9,0.6041932092570089
107-02-8,0.8874695441916813
107-13-1,0.5509895688513411
100-40-3,0.5929385832191966
3048-64-4,0.6611856612665264
60643-86-9,0.7515336488142289
27451-36-1,0.47553439171617096
5809-59-6,0.40316288364937347
3984-22-3,0.4909685809843189
100-42-5,0.8925058873174324
2653-39-6,0.6398177605038259
2039-85-2,0.6549950542544078
2039-87-4,0.7122780822423073
100-69-6,0.7238414130238774
32630-50-5,0.6669457690959858
2852-07-5,0.5862196039217843
79-06-1,0.7607918293653088
924-42-5,0.7338853221466364
2210-24-4,0.7253093035060109
34443-04-4,0.7496952156216445
106-71-8,0.7654961559025909
13641-96-8,0.589620427164641
84732-27-4,0.7409410016112556
2206-89-5,0.10721002003560896
106-90-1,0.6713192202365177
593-67-9,0.7887187564336535
13162-05-5,0.7185046734487741
929-37-3,1.074415678861944
16801-19-7,0.8016526901287068
110-75-8,0.48934917672296663
692-45-5,0.791357068282702
769-78-8,1.0165311518015006
115-98-0,0.1304729530488705
75-01-4,0.7074720487653267
593-60-2,0.37075919747123576
78-88-6,0.4510852907685049
77174-66-4,0.41866215364160414
35326-33-1,0.857364724974584
96250-37-2,0.682838698107929
921-09-5,0.47677192844367783
75-35-4,0.6085648336375402
50-00-0,0.7619250565636356
30699-99-1,0.7096152031966395
2396-63-6,0.6241913542189056
6900-06-7,0.9339239104747189
76379-66-3,0.9388494155142958
52465-42-6,0.444541109372043
107-19-7,0.5360803546921252
139886-21-8,0.24818152552013992
624-65-7,0.381052585889354
74782-23-3,0.6190559686941957
471-25-0,0.7690127502317639
126-52-3,0.5504847044793902
93105-81-8,0.7713621839585018
4035-89-6,0.5084679107309384
13516-27-3,0.6944325376162459
58-32-2,0.48937656126033136
123-69-3,0.8966256137780404
6724-53-4,0.5568686172834575
97755-90-3,0.13553226717419617
1532-06-5,0.5655736014499831
16069-36-6,0.9196838853463666
947-04-6,0.8772522379225464
143-23-7,0.6154298598789227
965-40-2,1.0196535887731322
52-49-3,0.36199346029875695
1169-26-2,0.2501052246266226
3365-99-9,0.31966345959609616
27014-42-2,1.0081063342988017
3386-18-3,1.703529381833251
1212-29-9,0.8301594084541304
4979-32-2,0.4527459208949982
84-61-7,0.7209767918102431
129273-38-7,0.261609080772353
98043-60-8,0.2029968660023697
87691-92-7,0.30109023150881287
64-60-8,0.29532207390724524
37027-56-8,1.0498861376773991
956-90-1,0.46869755983426226
10310-38-0,0.48821049819134443
135991-95-6,0.3418910074934851
90-42-6,0.7950178529998068
4471-27-6,0.7375114246526822
925-83-7,1.0714138834607627
111-20-6,1.3464862563253526
1120-10-1,1.112198936473125
1561-48-4,0.6156523721991511
7300-34-7,0.838411924083661
55-65-2,0.6325655261969011
38357-93-6,0.12940085173520852
20917-50-4,0.8352665106282157
90-39-1,0.3781745393944301
112457-95-1,0.18667009356949665
1532-14-5,0.5516187487389325
91-17-8,0.7897427421319589
142852-51-5,0.24742041449420837
2164-08-1,0.523738177552701
70907-61-8,0.32888424583652565
6837-24-7,0.8861582662177504
13071-27-7,0.37838198937716433
4500-29-2,0.8689180529984702
3194-36-3,0.7079645008063332
4246-51-9,0.954497548487993
91893-36-6,-0.111645830923809
52-46-0,0.4578215118850213
60563-10-2,0.37163382587072785
6056-11-7,0.2721211254780226
2615-15-8,1.7042809857460577
17455-13-9,1.0758224944249404
26248-87-3,0.3258396282452732
110-82-7,1.2703617698562724
629-40-3,0.9193409282882523
75224-39-4,0.2923331899171666
28998-48-3,0.1044032225032734
1572-55-0,0.7747926839874841
72239-35-1,0.45975168824235924
32808-51-8,0.2466344189562983
10018-78-7,1.0683176631436309
4323-43-7,0.33700048965767215
42839-36-1,0.5600891529258527
2842-38-8,0.8462212100208728
13010-47-4,0.14725088511535672
80834-52-2,0.20750695901908467
80834-50-0,0.1808802672433219
929-17-9,1.0701110746304168
80834-79-3,0.27923927777097773
49830-98-0,0.3868261339205351
821-57-8,1.1212367198702233
4067-16-7,0.7737248447740003
10563-26-5,0.7587555868964626
124-09-4,0.6792344670807529
111-49-9,1.0338372550469055
55-56-1,0.355990510775297
822-06-0,0.6924426781908015
315-72-0,0.5121157626911231
19824-89-6,0.330471248051663
132449-89-9,0.2929092017898699
22089-22-1,-0.23367991750371706
14984-68-0,0.2589497309957158
4544-15-4,0.31872503105355976
4856-87-5,0.4781879981450812
100482-70-0,0.24316056339100606
629-11-8,1.5664647785433745
33100-27-5,0.6745178358443414
2163-00-0,0.20967061572585025
287-92-3,1.2049471949375559
6483-15-4,0.5415136495219997
80834-72-6,0.20520228201112142
80834-58-8,0.19934028114942776
2413-38-9,0.23449882046679868
633-59-0,0.21712976152777377
2432-74-8,0.7186517397260518
37872-62-1,0.5216836213057521
5124-30-1,0.48847395213811545
24771-52-6,0.4466139777091651
4430-31-3,0.8479710990679872
2062-78-4,0.20241183752359038
33433-85-1,0.3687652373766636
57648-21-2,0.2876592223314346
19668-15-6,0.23211412875329968
2127-01-7,0.4458259710921621
940-69-2,0.7507493180125587
62-46-4,1.0250483425665715
84-04-8,0.26524981398564973
57808-66-9,0.3010432927864816
62987-05-7,0.5731297316848126
59330-98-2,0.28661312707231834
131-89-5,0.27002168994280723
98-89-5,0.676582101258719
49665-58-9,0.5479479528938597
95-33-0,0.41737704852383567
139-05-9,0.7562322132257316
2211-66-7,0.4886091786841104
3173-53-3,0.6242418798593882
963-03-1,0.5239946533895589
108-93-0,0.8775439085544673
25485-88-5,0.635527798498171
1124-54-5,0.8465640446144472
17796-82-6,0.46900096137799985
2438-38-2,0.6060903183924113
26864-56-2,0.03516171548954524
63918-29-6,0.49308442520901513
2055-44-9,0.32681709989746727
688-78-8,0.213637874171204
892-01-3,0.5685676434766115
80834-48-6,0.1763959804575635
80834-54-4,0.14450632886828352
3715-90-0,0.3083094054350603
305-03-3,0.10391336173332477
111-16-0,1.3826121339293254
7009-49-6,0.8743838117576802
52-86-8,0.1656263218695212
17230-87-4,-0.05421532433892389
2354-61-2,0.1779937396126129
1649-18-9,0.26458312335111506
6115-97-5,0.3264540821048822
66839-99-4,-0.01432696620689128
54-95-5,0.7749365318311391
502-44-3,0.5598202416637645
63451-45-6,0.23087144615762548
2409-19-0,0.6652764110688733
83335-32-4,0.4584776070403789
931-97-5,0.6996300158761652
123-00-2,0.8784386298535446
70476-82-3,0.6815957738664769
108552-93-8,0.29348544494563794
6055-19-2,-0.29007865549748074
3778-73-2,0.05977630100856457
60607-34-3,0.29565657279751745
525-26-8,0.3140418209979791
16470-24-9,0.9444279141663513
6425-08-7,0.47582634510802474
16090-02-1,0.6201127213376245
103-34-4,0.6722718415179616
16131-53-6,0.6265097972719883
32226-69-0,0.39675647698598654
94-62-2,0.2993212176847929
38304-91-5,0.4386544948832686
14052-74-5,0.3070374539774376
631-41-4,0.9578764781995829
101670-73-9,-0.01990535094186789
5343-92-0,1.3851682157472958
36366-93-5,0.8946184713484118
294-93-9,0.6745178358443414
14187-32-7,0.538518590021153
14663-71-9,-0.42428791995516857
4904-61-4,0.7943809936648818
61788-32-7,0.43800550748969774
110-83-8,0.9113601651673955
80834-60-2,0.1973831549885221
80834-55-5,0.16298581693914405
548-73-2,0.30597883052608005
709-08-0,0.648924585921398
5264-33-5,0.9374560748057817
65216-94-6,0.5168351875813872
27724-96-5,0.46783930534331786
16590-41-3,0.15577854997370305
61361-38-4,0.32604970439962594
2425-79-8,0.9266033496410049
742-20-1,0.5624817465451757
27114-11-0,0.2896108993242173
26844-12-2,0.22756988098361455
5766-48-3,0.3093268631012308
106-69-4,1.3589892562493362
85-42-7,0.6350437440697867
63716-34-7,0.4937978294962336
20757-80-6,0.6757320035108807
19843-73-3,0.6153232661238017
522-48-5,0.3708537446666842
2312-73-4,0.3116676570801954
21491-20-3,0.33436321223220256
34920-64-4,0.488102080002992
66364-74-7,0.1609731078138994
51773-92-3,0.26396939379152046
76487-48-4,0.08421935397514628
71-78-3,0.3162509558004315
102071-30-7,0.2450712785129386
40507-80-0,0.12505574436769984
1163-36-6,0.332733949414352
74789-64-3,0.15169002527114034
10193-95-0,0.545957832257979
942-01-8,0.488892860235117
64057-91-6,0.5668395849202433
1079-26-1,0.6657598697151549
63979-41-9,0.4311800037205713
321-64-2,0.5621123511557935
4726-93-6,0.96131693198347
23205-23-4,0.3775094204891836
32527-55-2,0.3561070962039712
3445-11-2,0.9067662302905325
28782-42-5,0.12038906580847415
52-52-8,0.7001812434929834
107-72-2,0.6389940091421555
4097-89-6,0.8265835047972822
110-60-1,0.7553649967299155
1965-29-3,1.0096076654014001
140-31-8,0.6554253651088716
20537-88-6,0.3791960201248174
2038-03-1,0.9680538620066302
505-66-8,0.5363755974277837
123-75-1,0.54847249604497
77162-70-0,-0.09650942060434854
36350-95-5,0.47899529551928366
94011-82-2,0.37748047760842646
71320-77-9,0.37741675003866565
4719-04-4,0.877921266963276
51-18-3,0.6921655729211236
545-55-1,0.3834491038271907
52-24-4,0.3162460824085138
4415-51-4,0.2688980805574632
102-71-6,1.0854294008188512
622-40-2,0.9618744012431034
5928-69-8,0.35552547025582537
1798-49-8,0.46185872890371965
86827-84-1,0.23413889451227315
555-77-1,-0.38312422041235905
55837-27-9,0.37806020692786957
14052-77-8,0.31067754460428776
40575-34-6,0.392171301415761
631-27-6,0.5608174671196373
930-55-2,0.4551324817391195
112-27-6,1.575391434472407
111-22-8,0.6775845478568099
112-26-5,0.3550887445630553
10138-79-1,0.11892722051333186
140-08-9,0.24428864139887477
115-96-8,0.18954589196367888
10235-09-3,0.03214677920758618
109-99-9,1.1648842643812929
126-33-0,0.7541581328744988
1820-50-4,0.5418888628747778
111-30-8,0.9292869879462224
1339119-15-1,0.7030972830722991
141-31-1,1.0202165728920725
30484-77-6,0.2194051294221576
4425-97-2,0.6055589675622255
111-94-4,0.751754417900271
1656-48-0,1.010023500480164
111-97-7,0.49372561360935296
59894-87-0,0.26666152416707195
1071-27-8,0.7433391309449494
2386-87-0,0.5708187995465664
2579-20-6,0.6224708703695764
2549-93-1,0.6602849881961597
10347-54-3,0.6384719874258464
13909-13-2,0.1678769008699761
78718-52-2,0.4133617670950664
195252-21-2,0.33968959594137377
195252-40-5,0.24288780810115104
29216-28-2,0.30486438048402803
3385-21-5,0.6726357122401951
1076-97-7,0.5470740213679979
78945-53-6,0.27686432238737685
13560-89-9,-0.022915880642084864
6522-21-0,0.6094023653723631
195252-29-0,0.4473943307803939
23239-75-0,0.45965639552787757
75259-63-1,0.2960391936378206
10447-38-8,0.3785679521875794
7348-26-7,0.4862377474648656
69581-33-5,0.43679696393286155
30007-39-7,0.4164517877818318
68-91-7,0.37172599357314867
56903-65-2,0.28067585297441017
56485-47-3,0.5164914037387371
1798-50-1,0.32794243833741443
91595-86-7,0.3401624544750526
73771-25-2,0.8132471401405507
13887-56-4,0.5507940296372528
16568-66-4,0.5746000769142937
77145-61-0,0.37361315910427795
93181-85-2,0.368352165899442
17902-23-7,0.5582666096981798
14697-46-2,1.4477756048504007
97-99-4,0.8265606833665112
857-95-4,0.11287411058171294
5836-29-3,0.06853762153967465
529-33-9,0.8008032699042227
102676-31-3,0.49576021295557005
3184-13-2,1.0859212512242948
7531-52-4,0.6355642737693075
1119-34-2,0.8593502392193958
121771-84-4,0.4569934073001835
139-89-9,0.9384596776327024
57369-32-1,0.4861237680555738
4425-95-0,0.679221511919095
34161-23-4,0.40859244230169667
111-17-1,0.9370843161431011
5837-68-3,0.6252548483302826
1470-94-6,0.5860125981548255
110-94-1,1.3051670510994313
108-55-4,1.0198766710514096
51505-90-9,0.8103238725289895
36329-36-9,0.34581589199944596
91893-39-9,0.11378913035069994
34790-06-2,0.5252206034310183
616-45-5,0.8512187037219957
532-12-7,0.4799990931596364
62666-20-0,0.49465985697560505
19395-78-9,0.38749316250539056
41716-84-1,0.3548704530541661
56368-47-9,0.5154727622263385
79276-58-7,0.5214298261449303
88909-96-0,0.6384326590304814
52637-01-1,0.7909617450917013
104-64-3,0.983350077152484
673-31-4,0.9750431580844352
94-82-6,0.48250225547804476
4635-59-0,0.38553862939188
27959-26-8,0.3827625687900113
63638-93-7,0.42371971935394415
56-17-7,0.4131215636535094
111-41-1,1.020173206255469
110-85-0,0.7567851476580918
841-77-0,0.3640934967279822
92-54-6,0.5176656635397271
95884-49-4,0.19996176159951531
61655-58-1,0.34160843151465337
14028-44-5,0.10396686307891827
5632-47-3,0.4691854619896303
111-42-2,1.3148855655584348
110-91-8,0.9468457113048735
91893-35-5,-0.2585297564059935
26644-46-2,0.4582334536495041
140-79-4,0.5058832517568318
4110-66-1,0.21383780305296762
1072-52-2,0.8833334781226998
120-07-0,0.9796463578446786
92-00-2,0.6420607095398481
1116-54-7,0.9718873565342661
77129-82-9,0.32336256740339464
35627-29-3,0.7940603292223086
60029-23-4,0.7522144980731205
92-53-5,0.5602807786512335
108001-60-1,0.4155839993077392
59-89-2,0.8899726045870244
17688-68-5,0.4222344203520201
25182-84-7,0.9270475242733106
111-46-6,1.3544576477013046
111-48-8,0.7627726125867328
1892-29-1,0.9973658352856549
504-63-2,1.1841362827607267
10099-72-6,1.0069875651191205
30544-47-9,0.33193961320603305
19721-22-3,0.9292901082312166
111-91-1,0.1319860014304057
123-91-1,0.9368556831133874
120-55-8,0.9839081902842175
15980-15-1,0.8657658483000594
53061-10-2,0.14438279361446607
63917-06-6,0.20967226710395573
6279-87-4,0.8533486941736212
1070-42-4,0.06233153357804771
5266-08-0,0.08306187221020071
311-44-4,-0.606509500155069
2451-86-7,0.9677763297759622
1120-71-4,0.6728351020004854
287-29-6,0.9141710020792945
2550-06-3,0.48049314272078836
505-60-2,0.36658966825896533
100-45-8,0.7011857482512491
64011-70-7,0.5985124821559773
4771-80-6,0.9055568250860498
10137-69-6,0.6834905027137346
13042-02-9,0.5981400733789773
4488-57-7,0.7474590871718166
57-24-9,-0.08114657197968743
65043-22-3,0.5507238848975858
4781-76-4,0.9330708090810529
100-73-2,0.8436004952122333
63915-63-9,0.194922097831078
110-61-2,0.7807302074462368
1075-76-9,0.8059387221542469
75696-02-5,0.4606350685157046
109-78-4,0.6209283928001188
1071-22-3,0.6814202043337445
542-76-7,0.4473725186213237
26896-48-0,0.8370817147161578
14370-50-4,0.6537905426149657
13887-61-1,0.6034928855602089
23657-27-4,0.8351825276435269
35944-73-1,0.7295684717158121
97901-22-9,0.3928167808394276
63007-70-5,0.5574031537803943
25967-29-7,0.38746117504409133
23887-48-1,0.49007207961446453
78246-49-8,0.25992901877182656
20123-68-6,0.36159233263285234
33453-19-9,0.42015987787493875
7346-91-0,0.5365377691447036
64872-77-1,0.41875924439127044
114654-31-8,0.6130767155628296
884-49-1,0.5057623961773597
14008-53-8,0.6150207121655963
2589-15-3,0.12173410660413574
145-73-3,0.7769782752890121
2759-71-9,0.49828036078589444
765-30-0,0.6959434464055817
81356-60-7,0.4875507138933325
86393-33-1,0.4684874767198535
32773-59-4,0.4806379811584552
3544-94-3,0.5603162265956857
521284-22-0,0.6026445505401332
7545-48-4,0.7292999635101287
101-49-5,0.5583299865060726
56461-33-7,0.3779521456939852
100678-32-8,0.3557413476595423
30914-89-7,0.34283124847839197
74103-07-4,0.5254041546053512
1331-07-3,1.0764534590819859
88485-37-4,0.48995465309975966
29050-11-1,0.45024637685536206
55316-22-8,0.47506297056732105
57-96-5,0.28240142609232943
114686-12-3,0.5425893479454322
102-20-5,0.810871602443881
51-12-7,0.6168009262710716
59-97-2,0.4174473762933733
5144-52-5,0.34214334292699905
372-77-0,0.5841660543518166
123-81-9,0.6378420086679697
4301-50-2,0.4559891895783166
76824-35-6,0.531654655045582
103-29-7,0.8809840014538413
7199-29-3,0.5174244449635952
53597-27-6,0.3349657550261485
119-84-6,0.5823178685221959
36330-85-5,0.56676727647603
38873-55-1,0.5944511645640836
123-56-8,0.9864522083070236
23249-97-0,0.7221109589898368
23093-94-9,0.7008561870486535
23093-93-8,0.48459948930953584
21256-18-8,0.5335256950853755
24096-53-5,0.7058044868359015
108-30-5,0.9147404413912804
5029-46-9,0.7355103493833479
53894-28-3,0.7182392905090936
62-31-7,0.6664104365248937
61361-60-2,0.3421059147439157
56538-00-2,0.09213688547624826
72239-33-9,0.251346046558782
55458-76-9,0.7241673417678688
51-71-8,0.7569512586354987
59128-97-1,0.40007670714332927
24166-13-0,0.4424391966447255
94776-91-7,0.4544566733088301
111988-49-9,0.40248112465829394
100199-60-8,0.71484960481842
7633-57-0,0.6143112694657717
97174-79-3,0.6340580046183752
180793-94-6,0.2602940807490928
92-43-3,0.5725676884737936
2121-12-2,0.31949980555274826
622-08-2,0.8283114961446517
103-74-2,0.7074353351976856
104-62-1,1.0455559214713581
103-53-7,1.0852965181466172
124428-11-1,0.5377123576829852
94-47-3,1.0004392083332156
37795-69-0,0.5649018174389312
940-41-0,0.8190719987389073
35250-53-4,0.7985528997782553
59375-68-7,0.1699055919586599
4871-71-0,0.6029508484943692
103-63-9,0.7138714044030662
113136-77-9,0.5585929480926564
60207-31-0,0.38006916050524864
1070-78-6,0.3400760004562518
2043-57-4,0.2675377106537101
19201-32-2,0.6143141863729619
141-43-5,0.8103139648494291
33545-23-2,1.0116335385161297
10042-77-0,0.7736595437719893
151-56-4,0.8714776094096112
5782-83-2,0.45016384159417344
96-45-7,0.275535616052838
73218-79-8,0.3055094220959332
61-57-4,0.5221626934031127
24207-38-3,0.8095442300538814
65141-46-0,0.6930812296193606
96-53-7,0.5615095998747379
3566-10-7,0.5808642259336678
557-30-2,0.6608604933611092
80026-34-2,0.3498603494261725
33813-20-6,0.44134523690365535
26859-72-3,-0.05925869226825926
22232-71-9,0.0632756712069357
27097-43-4,-0.06602238800719207
23915-26-6,-0.1402839964729017
39884-52-1,0.616832236423156
73870-33-4,0.5125547099176121
40762-15-0,0.5988782412930754
34929-08-3,0.4488813271633347
107-21-1,1.075974670185639
122-99-6,0.9472107567367407
3833-54-3,0.7192017166429543
120-67-2,0.5234653998766157
2122-77-2,0.509265381113188
371-62-0,0.6919920465377482
60-24-2,0.9452839319733031
80303-93-1,0.4009064018414836
107-07-3,0.4005592827861841
624-76-0,0.7614757551275043
75-21-8,1.1745621710462064
646-06-0,0.83900324741479
629-15-2,1.0015177600309497
9004-86-8,0.9732892691082302
2514-53-6,0.6182722213593959
96-49-1,0.7907705391030342
339-65-1,0.6685232407722717
58041-19-3,0.5537890146369586
19767-45-4,0.7122937229827168
420-12-2,0.789836866573906
629-17-4,0.4749788058857216
62303-19-9,0.5950028911063138
762-70-9,0.34828993900779537
1622-32-8,0.3116438655661586
107-06-2,0.06287251933810667
126-15-8,0.6642570142110015
2425-06-1,0.8384349392573313
133-06-2,0.7383801621252639
85-43-8,0.8521355542809296
2971-38-2,0.45234114089940536
3276-41-3,0.7153672687331132
110-64-5,1.0112494696321301
77-79-2,0.6105870144672914
544-25-2,0.4985391230392898
542-92-7,0.4668839276455411
542-78-9,0.8291455555258064
3385-61-3,0.7727981685640118
77-73-6,0.7316130036042207
122-78-1,0.8918445096862474
28382-15-2,0.7243172236575518
105112-76-3,0.46367155538540683
63979-76-0,0.8684248857964957
4080-31-3,0.6441004205198867
104-54-1,0.9105995647461947
29560-84-7,0.7716222087370185
104-65-4,0.9793632732769021
122-69-0,0.8949161490675089
5320-75-2,1.041707730244516
149-29-1,0.6198832856741278
107-20-0,0.6038219355181603
628-87-5,0.7553177521916097
110-65-6,0.9796437883906025
3159-29-3,0.4585844120221475
101-27-9,0.5270664078015402
59443-94-6,0.5103886143714353
107-91-5,0.47228011755641613
372-09-8,0.5837607547158531
107-16-4,0.5986167083938986
63278-33-1,0.5567872919382225
768-94-5,0.7423741892224698
102938-79-4,0.557483749184052
7585-39-9,0.9669656621936302
2451-62-9,0.3918077991461059
77658-97-0,0.40128184307956594
5026-74-4,0.703489172248699
2589-01-7,0.6056128591150037
13674-87-8,0.13268482649484897
3188-57-6,0.7713737646092418
1263-89-4,0.45557081684603984
24676-80-0,0.47257941475314375
63919-02-8,0.6094455060624434
81737-62-4,0.41486953355592004
85095-79-0,0.5317074729621097
56552-15-9,0.6551654330494862
2238-07-5,0.9953122453703133
101-90-6,0.6498299673089307
7195-43-9,0.7040943657315747
7195-45-1,0.7866814856472261
14974-71-1,0.6087496240174703
14168-01-5,0.04707746875404922
90035-08-8,-0.9492155272002328
56073-07-5,-1.8681647690270693
56073-10-0,-1.952508463775207
104653-34-1,-0.6600723108993851
83480-29-9,0.6767738994545573
131-99-7,0.7871703205379581
9000-30-0,0.5629143125082667
63883-19-2,0.05280080849192942
2338-18-3,0.5636731874771015
1703-58-8,0.9863654133387422
1134-47-0,0.49510396946491503
30618-84-9,0.9523449227811768
60634-63-1,0.6398937199126188
116255-48-2,0.3682471959013455
5566-34-7,0.15389131737933773
1890-47-7,0.2754137241886341
4618-18-2,1.034740398567157
57-50-1,0.9754684178203361
1715-40-8,0.22011081022069665
616-30-8,0.9560862816669738
98383-40-5,0.4206119624256403
54622-43-4,0.9462133774998676
13551-92-3,0.8070877195212004
112281-77-3,0.4261795995445842
5455-98-1,0.5694482760439556
61213-25-0,0.3560110773190905
149-32-6,1.2555422512321033
87-99-0,1.2944403577921135
554-18-7,0.5006668202674457
1708-39-0,0.7369982720469255
3820-67-5,0.4510755307456807
23779-99-9,0.41907621347745316
624-43-1,0.878196219974555
621-65-8,0.3833339998707253
556-52-5,0.7674674082801889
51371-34-7,0.6249801822484488
96-24-2,0.7334831507753217
622-04-8,0.8761889681350788
886-74-8,0.6857151590299913
122-60-1,0.8206369262681219
13443-29-3,0.8626043288570305
127-90-2,0.6423951559132248
55-63-0,0.5339025044721822
6659-62-7,0.5012423207191199
652-67-5,0.6818950992521954
16051-77-7,0.757963221350042
87-33-2,0.6962354249553299
23261-20-3,0.9715700619228453
53460-81-4,0.5964561101811275
106-89-8,0.47877825388201084
3221-15-6,0.45390743397337807
3001-57-8,0.48989746088592734
96-23-1,0.3149347866802382
96-18-4,0.26648461079521657
3583-47-9,0.30595617499191474
19721-74-5,0.32018695778587947
55739-78-1,0.3755917699117634
60-57-1,-0.23785090088783298
53494-70-5,0.19874011522782323
56534-02-2,0.3634638826620482
28772-56-7,0.01083708410240623
376608-71-8,0.49912348554777275
35144-55-9,0.5037167819174929
14919-77-8,0.619661060395404
24169-02-6,0.44768547300004025
22832-87-7,0.5636823866430565
65899-73-2,0.31290031406270596
24168-96-5,0.34522535792288217
61318-91-0,0.33665789830561127
19396-06-6,0.4797104851596636
3641-49-4,0.8603375985417195
59-92-7,0.8503287987833451
4350-09-8,0.5105534146519778
22855-57-8,0.6257186145240264
66064-11-7,0.5005081826786126
3982-20-5,0.6453881328149956
60653-25-0,0.4098883690094032
1874-54-0,0.5144509302843479
3513-93-7,0.27854853740233054
15518-76-0,0.4761423075930888
104-14-3,0.67919682460285
329-56-6,0.45736837433740063
444-27-9,0.7298728171027266
71821-17-5,0.27471532103896207
299-27-4,0.6436267974244969
15879-93-3,0.5622934495707694
69-33-0,0.5077475320125754
50924-49-7,0.5895822204641117
36791-04-5,0.8575051656353064
73986-95-5,0.5987001414672691
64011-46-7,0.7137237142779037
765-34-4,0.8258088657238464
1021-19-8,0.15337743158132672
26501-80-4,-0.019680828576213324
3868-61-9,0.3129058466912767
76738-28-8,0.5058016095855491
4691-65-0,0.8626247131674
86-04-4,0.7959509765797284
96753-85-4,0.3164907623168024
96-09-3,0.6396199579259032
