CASRN,LD50_knn_mordred
110-26-9,0.8597633003858941
13048-33-4,1.2001100662851183
1070-70-8,1.0776275645005187
17831-71-9,0.7042049094527014
1680-21-3,0.7455601234642205
4074-88-8,0.7974156472548697
52408-42-1,0.7656672890324763
4074-90-2,0.6392046789512471
627-51-0,1.1084100125946845
26750-50-5,0.5917873432104374
77-77-0,0.8362597202611286
126-99-8,0.8873339235080785
112-38-9,1.1471573247118896
591-80-0,1.1643719379548114
39716-58-0,0.5919144304230218
4255-24-7,0.2674340559653972
300-57-2,1.2165849238353796
302-34-1,-0.0694514562215293
10017-11-5,0.9126278558704257
109-57-9,0.07206535627691713
19876-05-2,0.7762915679705883
13973-71-2,0.561935780373674
25646-22-4,-0.7454773588849849
25646-24-6,-0.14638482687150994
57-06-7,0.30771220369634555
5834-97-9,0.5163001239438668
152-02-3,0.3240809420380754
57-29-4,-0.05533605488192692
107-18-6,0.51048304634374
111-45-5,1.4488482898743227
106-92-3,1.0103108722961747
1838-59-1,0.996127428208803
35554-44-0,0.6958400199585775
2705-87-5,1.1058208303796928
13361-32-5,0.5195030721145509
4728-82-9,0.8560996764339536
1797-74-6,1.2440381589176461
14520-53-7,1.196254727531224
63887-17-2,0.7146228700654539
22131-79-9,0.547313055771165
1866-31-5,1.1154963852714186
27605-76-1,0.9287991657915209
2937-50-0,0.3348935662037363
3571-74-2,0.35203004238359786
64057-58-5,0.6280232801123216
106-95-6,0.44378873402735414
556-56-9,0.019481507599461587
107-02-8,0.6596535660114989
107-13-1,0.2710896912504038
100-40-3,1.3620640019882366
3048-64-4,1.214456430276694
60643-86-9,1.1042168377826362
27451-36-1,0.3850068074497372
5809-59-6,0.2719251296131932
3984-22-3,1.1138375657821982
100-42-5,1.1753753758221828
2653-39-6,1.131086074644455
2039-85-2,1.2566126382743397
2039-87-4,1.2770060799884484
100-69-6,0.726275858789232
32630-50-5,0.755880451154802
2852-07-5,0.5714283637130589
79-06-1,0.8080290625311086
924-42-5,0.4989119763134422
2210-24-4,1.0309414516821218
34443-04-4,0.8642363266145039
106-71-8,0.5311701989342892
13641-96-8,0.305462424810327
84732-27-4,0.844422762735293
2206-89-5,0.31146925199281295
106-90-1,0.6557738846333215
593-67-9,0.7357549322641492
13162-05-5,0.6335407506506717
929-37-3,1.478128750956473
16801-19-7,1.009176957926804
110-75-8,0.6998493754121499
692-45-5,0.6778479118410067
769-78-8,0.9912558233399417
115-98-0,-0.47494310798477374
75-01-4,0.8295805060437029
593-60-2,0.20323998379108263
78-88-6,0.7984402026888223
77174-66-4,0.5051476798228602
35326-33-1,0.967456716023544
96250-37-2,0.6363265169392569
921-09-5,0.538730286509545
75-35-4,0.9973564605048166
50-00-0,1.01593876018681
30699-99-1,0.6964498391277525
2396-63-6,1.0093168341322212
6900-06-7,0.8981553336625119
76379-66-3,1.2646172706310779
52465-42-6,0.6711539722719223
107-19-7,0.16006882049700552
139886-21-8,0.7491640972563443
624-65-7,0.3148675765768548
74782-23-3,0.908160167305938
471-25-0,0.798464495941654
126-52-3,0.7159159282510796
93105-81-8,1.1282504269004798
4035-89-6,1.2124207234013566
13516-27-3,0.6965391715802253
58-32-2,0.6490455288578523
123-69-3,1.2507177158892213
6724-53-4,0.6713437815379611
97755-90-3,0.2004240936363977
1532-06-5,1.0727354535983806
16069-36-6,1.233450395069293
947-04-6,1.107014182057863
143-23-7,0.45042631146737877
965-40-2,1.4775495627250865
52-49-3,0.3394285590173583
1169-26-2,0.5149716182037564
3365-99-9,0.05059023624785426
27014-42-2,1.5509275362184136
3386-18-3,1.3213531577751283
1212-29-9,0.5402826177309328
4979-32-2,0.6154498319183493
84-61-7,1.7418488771929366
129273-38-7,0.2152089222997761
98043-60-8,0.07025815854882417
87691-92-7,0.25189612658581406
64-60-8,0.3979155026710159
37027-56-8,1.325230044043585
956-90-1,0.5206874370919031
10310-38-0,0.08555912978311503
135991-95-6,0.2755786665166731
90-42-6,1.0172266077092844
4471-27-6,1.6090934338899343
925-83-7,1.5128711777373107
111-20-6,1.4352348800249561
1120-10-1,1.4230225694259206
1561-48-4,1.2827626873135205
7300-34-7,1.019602903685406
55-65-2,0.9842199130134967
38357-93-6,0.5755848983056348
20917-50-4,0.7295928848764437
90-39-1,0.24074219858885051
112457-95-1,0.46117998553638095
1532-14-5,0.7429944740579962
91-17-8,1.4558688481436999
142852-51-5,-0.051859031199449554
2164-08-1,0.6627999638986443
70907-61-8,0.1569471502596746
6837-24-7,1.3912129728793092
13071-27-7,0.5028495578256434
4500-29-2,1.1908040434808984
3194-36-3,0.8870742833478811
4246-51-9,1.1886991920087435
91893-36-6,-0.2065673554949006
52-46-0,-1.0761616935087983
60563-10-2,0.4045732441923809
6056-11-7,0.4682191521194297
2615-15-8,1.3653425243130328
17455-13-9,1.2838799286267932
26248-87-3,0.39035910794492723
110-82-7,1.5250863156726735
629-40-3,0.9093106422743094
75224-39-4,0.24371600724565978
28998-48-3,-0.12501329185470061
1572-55-0,0.7124848595731209
72239-35-1,0.5339867771907059
32808-51-8,0.07253740066852025
10018-78-7,1.4991467928678037
4323-43-7,0.7445767501281122
42839-36-1,1.1574993147750927
2842-38-8,1.0184776473201669
13010-47-4,0.5984139368165646
80834-52-2,0.1044492178547344
80834-50-0,0.10226404428374623
929-17-9,1.453618772753132
80834-79-3,0.17636732999423024
49830-98-0,0.1820901238024987
821-57-8,1.503087188700943
4067-16-7,1.0223447995469739
10563-26-5,0.8325721250589795
124-09-4,0.7152529976919754
111-49-9,0.7189397323122583
55-56-1,0.5703219986179333
822-06-0,0.9414194820368473
315-72-0,0.4872078378259219
19824-89-6,0.34970210561287135
132449-89-9,0.10564089750787867
22089-22-1,0.18836038042412523
14984-68-0,0.05232052177829987
4544-15-4,0.2399021355272395
4856-87-5,0.804239608901431
100482-70-0,-0.6120327212876184
629-11-8,1.513879688360709
33100-27-5,1.192183607444899
2163-00-0,1.1384465147713252
287-92-3,1.4692360372532078
6483-15-4,0.3581006188491852
80834-72-6,0.11237541533674911
80834-58-8,0.12033517106124522
2413-38-9,0.2933053318263126
633-59-0,0.3738468854821843
2432-74-8,0.9227558791188979
37872-62-1,0.5388868021594347
5124-30-1,1.046149379601676
24771-52-6,0.9410640638145442
4430-31-3,1.1404921617960095
2062-78-4,0.33053022292071726
33433-85-1,0.273186644483536
57648-21-2,0.4530532788598531
19668-15-6,0.35825887298715536
2127-01-7,0.3921337599520443
940-69-2,0.5700943909930376
62-46-4,1.0775570740930216
84-04-8,0.35399306426090466
57808-66-9,0.36183255338269527
62987-05-7,0.5578561172193195
59330-98-2,1.161728784902074
131-89-5,0.10169827221152425
98-89-5,1.1460203558246214
49665-58-9,0.8074077588302055
95-33-0,0.6512025618103403
139-05-9,0.8108074398660543
2211-66-7,0.6179328304371011
3173-53-3,1.0272412421263706
963-03-1,0.8364942522809947
108-93-0,1.282885390784293
25485-88-5,1.230319127744896
1124-54-5,0.7331634499155965
17796-82-6,0.9017628179907137
2438-38-2,1.0876786006487358
26864-56-2,0.2219432642524889
63918-29-6,-0.004765706691550501
2055-44-9,0.1894700893023257
688-78-8,0.26718024992024464
892-01-3,0.4723919645903758
80834-48-6,0.11502442230108284
80834-54-4,0.10826641670524814
3715-90-0,0.16772255348000753
305-03-3,0.44393651303150616
111-16-0,1.3779971852870767
7009-49-6,1.2767137977372278
52-86-8,0.12148054134702253
17230-87-4,0.16395743640667804
2354-61-2,-0.03983433820123447
1649-18-9,0.2022596353173858
6115-97-5,0.6080438023544308
66839-99-4,-0.5400167757711953
54-95-5,0.7325167116856048
502-44-3,1.902666016028457
63451-45-6,0.08070196941724447
2409-19-0,0.23566519027773278
83335-32-4,0.2993040649913025
931-97-5,0.8844837899118835
123-00-2,1.2806520752413468
70476-82-3,0.39427772859656446
108552-93-8,0.46258834909407676
6055-19-2,-0.19621859465666966
3778-73-2,-0.3206591003415469
60607-34-3,0.36382201368003414
525-26-8,0.40154360784964155
16470-24-9,1.0107918637970272
6425-08-7,0.45763543882652824
16090-02-1,0.8809875359844235
103-34-4,1.0025674144489203
16131-53-6,0.39550607087435674
32226-69-0,0.06380229736189455
94-62-2,0.5126355187452286
38304-91-5,0.7308680476303967
14052-74-5,0.41839730367231204
631-41-4,1.5037481385758436
101670-73-9,-0.8157458352524152
5343-92-0,1.5623409818280534
36366-93-5,1.1014748308689808
294-93-9,1.466176578043121
14187-32-7,0.5547242195135138
14663-71-9,-1.2497835891078724
4904-61-4,1.5755652790671724
61788-32-7,1.1679766514077583
110-83-8,1.4314254348658604
80834-60-2,0.11052879653585201
80834-55-5,0.10886140885296096
548-73-2,0.4544200719385487
709-08-0,0.7526678259220603
5264-33-5,1.0609208453074561
65216-94-6,0.8860407172913105
27724-96-5,0.674040128216528
16590-41-3,-0.08252049954152031
61361-38-4,0.299240457966669
2425-79-8,1.1231992612969817
742-20-1,0.928985554922563
27114-11-0,0.3103402842955599
26844-12-2,0.44631683445446746
5766-48-3,0.1639969468748506
106-69-4,1.6896117896252265
85-42-7,1.1349866997364517
63716-34-7,0.36045716798619826
20757-80-6,0.5754127861232308
19843-73-3,0.7683768519464397
522-48-5,0.4397566189973363
2312-73-4,0.285567262063115
21491-20-3,0.05599532583561099
34920-64-4,0.5854599675550658
66364-74-7,0.3664802402765613
51773-92-3,0.4396739430215231
76487-48-4,0.2477474498084777
71-78-3,-0.040584326649128956
102071-30-7,0.05699375776860776
40507-80-0,0.2667483591071245
1163-36-6,0.5122081877663858
74789-64-3,0.3391198992900116
10193-95-0,0.4840806756832226
942-01-8,0.26714820334468337
64057-91-6,0.4179797570177878
1079-26-1,0.4233885668534461
63979-41-9,0.27599316536914714
321-64-2,0.4449235707449088
4726-93-6,1.237933500061608
23205-23-4,0.37392078940851364
32527-55-2,0.5018020158156145
3445-11-2,1.2451109990586107
28782-42-5,0.04955862126588465
52-52-8,1.040954120815758
107-72-2,0.9277284410687452
4097-89-6,1.214554859083834
110-60-1,1.0518271857918562
1965-29-3,1.2123538944736807
140-31-8,1.2703628579707948
20537-88-6,-0.0684773776295801
2038-03-1,1.1727354531846679
505-66-8,0.8049412938878334
123-75-1,0.5985894332277156
77162-70-0,-0.4194399373625009
36350-95-5,0.9125320627344707
94011-82-2,0.054409233549319806
71320-77-9,-0.013587787607388936
4719-04-4,1.3583829547068604
51-18-3,0.29011178307685476
545-55-1,-0.43695343306611373
52-24-4,-0.548071133345891
4415-51-4,0.062028160719243046
102-71-6,1.5687351149248436
622-40-2,1.1638061166011944
5928-69-8,0.6127648033659883
1798-49-8,0.5559713699998637
86827-84-1,0.21303856493631218
555-77-1,-0.6950003959133815
55837-27-9,0.743618661057289
14052-77-8,0.41537852119846014
40575-34-6,0.420466567428652
631-27-6,0.6173899534366865
930-55-2,0.4768100998808529
112-27-6,1.6696430664681332
111-22-8,0.5866603129199699
112-26-5,0.5651150461392114
10138-79-1,0.6864228010248907
140-08-9,0.273435813077807
115-96-8,-0.16761638879745974
10235-09-3,-0.7528581393711407
109-99-9,1.2696582002694679
126-33-0,0.662738513327103
1820-50-4,0.7566991433928333
111-30-8,1.3160333087775027
1339119-15-1,1.160326039457636
141-31-1,1.2866783270645206
30484-77-6,0.13438178832089254
4425-97-2,0.5093789181780872
111-94-4,1.044506253216646
1656-48-0,1.3159594695508043
111-97-7,0.4657601570610974
59894-87-0,0.2017516998510216
1071-27-8,0.8116515166207542
2386-87-0,1.1989795377437187
2579-20-6,0.5791638595613046
2549-93-1,0.7622424041587914
10347-54-3,0.9770810128996763
13909-13-2,0.00040961335517859885
78718-52-2,0.5010152586435774
195252-21-2,0.26350231853889705
195252-40-5,0.04544855252156666
29216-28-2,0.43198643168242223
3385-21-5,0.8662926157817574
1076-97-7,1.0019847179907495
78945-53-6,0.3929069331972593
13560-89-9,-0.15814738134627038
6522-21-0,0.6924477875764564
195252-29-0,0.3284274217706757
23239-75-0,0.5291189337358949
75259-63-1,0.7339105587123538
10447-38-8,-0.2105074726008944
7348-26-7,0.13517315634546992
69581-33-5,0.4204277792777192
30007-39-7,0.4701947163012311
68-91-7,0.32572497315006804
56903-65-2,0.34909468673419264
56485-47-3,0.4214149357547331
1798-50-1,-0.25196914492855726
91595-86-7,0.25735201654376516
73771-25-2,1.2383682953459074
13887-56-4,0.5483753791814352
16568-66-4,0.9118476697082403
77145-61-0,0.28900714340063327
93181-85-2,0.4960508345209746
17902-23-7,0.22965580975089683
14697-46-2,2.0384488722208562
97-99-4,1.5243098635137335
857-95-4,0.048204347720384656
5836-29-3,-0.2560123047680953
529-33-9,0.9984578911222602
102676-31-3,0.6824743387266066
3184-13-2,1.758883561892939
7531-52-4,1.091231430603642
1119-34-2,1.297857978638636
121771-84-4,0.6480576104551585
139-89-9,1.3992564732669357
57369-32-1,0.43362007561315347
4425-95-0,0.6215121735224055
34161-23-4,0.08313146695547896
111-17-1,1.15809687753407
5837-68-3,0.935445640359057
1470-94-6,0.6899199927685363
110-94-1,1.128128616669705
108-55-4,1.5173437554982003
51505-90-9,0.9046004426938227
36329-36-9,0.4987978922369737
91893-39-9,0.4553432663123108
34790-06-2,0.7626829144058334
616-45-5,1.6754394473473264
532-12-7,0.4452442399037985
62666-20-0,0.3244247899373975
19395-78-9,0.24702934892698772
41716-84-1,0.5418518773018367
56368-47-9,0.6894804337319655
79276-58-7,0.4107997080213262
88909-96-0,-0.12320403317648997
52637-01-1,1.0852421092257623
104-64-3,1.1443160698193269
673-31-4,1.0147240971951996
94-82-6,0.5610671737571856
4635-59-0,0.18726030968640867
27959-26-8,0.2995749133771545
63638-93-7,0.33409925667348456
56-17-7,0.7464387589289727
111-41-1,1.2340369232366215
110-85-0,0.8739521882648836
841-77-0,0.3731511336180396
92-54-6,0.6175563792942489
95884-49-4,0.41579008520556343
61655-58-1,0.38954434095532514
14028-44-5,0.1713707287351402
5632-47-3,0.7024365092310659
111-42-2,1.7100218293289975
110-91-8,1.3852754959097462
91893-35-5,-0.7771055106012831
26644-46-2,0.3350001093412819
140-79-4,0.5016700165567387
4110-66-1,0.18803207234565608
1072-52-2,1.0879163270432979
120-07-0,1.1345141694997836
92-00-2,1.0125031781066034
1116-54-7,1.1217441211815542
77129-82-9,0.4797208117476036
35627-29-3,0.7806760062684844
60029-23-4,0.5621671915074676
92-53-5,0.6402270652684962
108001-60-1,0.8168605729056451
59-89-2,0.9114881411571685
17688-68-5,0.5530978833770177
25182-84-7,1.4032564829631273
111-46-6,1.5429883790209165
111-48-8,0.9127282519121058
1892-29-1,1.1799082194795971
504-63-2,1.6198014463623607
10099-72-6,0.33477185746765503
30544-47-9,0.4182710936058705
19721-22-3,0.764071862027988
111-91-1,0.351264747185258
123-91-1,1.2204036145623174
120-55-8,1.0811242237761887
15980-15-1,1.1711434286500964
53061-10-2,-0.2728588094284848
63917-06-6,0.3682622326955362
6279-87-4,0.7247093991485609
1070-42-4,0.4050326722443166
5266-08-0,-0.733738453678968
311-44-4,-1.443988091612927
2451-86-7,1.0648405513279062
1120-71-4,0.9781909928375987
287-29-6,1.5006145997058813
2550-06-3,0.9223464422430806
505-60-2,0.9674662746241155
100-45-8,0.9523011638935597
64011-70-7,0.35946820187371464
4771-80-6,1.11576283913652
10137-69-6,0.7159685148877015
13042-02-9,0.5728362917852504
4488-57-7,0.9019759643995943
57-24-9,-0.4515390432223183
65043-22-3,0.32934089368645963
4781-76-4,1.1886844815466937
100-73-2,0.9038389860498746
63915-63-9,0.5875282884914401
110-61-2,0.36402924076253523
1075-76-9,1.0661200602421246
75696-02-5,0.6952907603682832
109-78-4,-0.10263331777354508
1071-22-3,0.7579518974572026
542-76-7,0.14215150693831194
26896-48-0,1.0918750469121443
14370-50-4,0.7902370858960689
13887-61-1,0.762644885300255
23657-27-4,0.963999397996814
35944-73-1,-0.09201874334195653
97901-22-9,0.7015349360617488
63007-70-5,0.3310797706168807
25967-29-7,0.6815856468952509
23887-48-1,0.5318403928256497
78246-49-8,0.4540184324460821
20123-68-6,0.5907667282248739
33453-19-9,0.2629103014088456
7346-91-0,0.5270834326713798
64872-77-1,0.6766919849810592
114654-31-8,0.6270950784760577
884-49-1,0.3648895833336861
14008-53-8,0.5766890941430071
2589-15-3,0.5142434057268114
145-73-3,0.7321579538773663
2759-71-9,0.40207946962280666
765-30-0,0.6011381806060446
81356-60-7,-0.1990239613974445
86393-33-1,0.6413402991357665
32773-59-4,0.6022852357726722
3544-94-3,0.6051861501877792
521284-22-0,0.4465088302621133
7545-48-4,1.1062003824454778
101-49-5,1.1386949384984937
56461-33-7,0.23115632202935008
100678-32-8,0.372638548300654
30914-89-7,0.215292001347424
74103-07-4,-0.168860290114774
1331-07-3,0.8287638193816155
88485-37-4,0.34049006102511886
29050-11-1,0.6281750349936325
55316-22-8,0.05697199338331935
57-96-5,0.33129416882409024
114686-12-3,0.5322963904065183
102-20-5,1.0469267236737896
51-12-7,0.6394197711374576
59-97-2,0.561979015830335
5144-52-5,0.27616588860578767
372-77-0,0.7564402473429435
123-81-9,0.3850817922168247
4301-50-2,0.38802836781164907
76824-35-6,0.49348143439742376
103-29-7,1.150538500022247
7199-29-3,0.9588351692415373
53597-27-6,0.06252250117739139
119-84-6,0.8246737934035395
36330-85-5,0.8585023523723739
38873-55-1,0.5658136327123509
123-56-8,1.0246978281282937
23249-97-0,0.8360263940330941
23093-94-9,1.1088520326716598
23093-93-8,0.8918921689981193
21256-18-8,0.2342545972903644
24096-53-5,0.6357223401395959
108-30-5,1.1270351901318398
5029-46-9,0.15392498069631233
53894-28-3,0.7576325205010566
62-31-7,0.4096791192385205
61361-60-2,0.05115755654615306
56538-00-2,-0.18923944378773047
72239-33-9,0.23275625773691827
55458-76-9,0.8366781051047268
51-71-8,0.2978283918529417
59128-97-1,0.4024879196201674
24166-13-0,0.3893014823259395
94776-91-7,0.02704861007834308
111988-49-9,0.45962782811790237
100199-60-8,0.8982502703901311
7633-57-0,0.8318332775824879
97174-79-3,0.34162250112290615
180793-94-6,0.37621902130137325
92-43-3,0.8853537377355155
2121-12-2,-0.20420351440451792
622-08-2,1.25221402749094
103-74-2,0.9930368213032724
104-62-1,1.224157846152556
103-53-7,1.1902382322837357
124428-11-1,0.5721240526285801
94-47-3,1.0329399807719661
37795-69-0,0.4692510948632531
940-41-0,0.7333283826030528
35250-53-4,0.9372738196450476
59375-68-7,-0.8812894097286637
4871-71-0,-0.4634945172051969
103-63-9,1.0543663222467572
113136-77-9,0.47231799572933053
60207-31-0,0.44955366087004694
1070-78-6,1.0629340442004938
2043-57-4,0.1908945813389518
19201-32-2,0.6401609629668575
141-43-5,1.6331849870825814
33545-23-2,1.079302451204597
10042-77-0,0.9784088785752134
151-56-4,0.6092973522931971
5782-83-2,-0.052412242556672324
96-45-7,-0.040676063858247534
73218-79-8,0.2947077372730439
61-57-4,0.4448395264969362
24207-38-3,0.22737649530578366
65141-46-0,-0.1913844816354575
96-53-7,0.3118822460970486
3566-10-7,0.45102480428111186
557-30-2,0.4312074288020276
80026-34-2,0.5996866754399919
33813-20-6,0.47163824245723146
26859-72-3,-0.08514882452200231
22232-71-9,0.074579209330586
27097-43-4,-0.2229296497732162
23915-26-6,-0.027056100460419147
39884-52-1,0.5231280909979633
73870-33-4,0.25359286319183777
40762-15-0,0.822789534968158
34929-08-3,0.36657238846325874
107-21-1,1.3979165234679984
122-99-6,1.102708236610547
3833-54-3,0.8548144584247939
120-67-2,0.6533631581360735
2122-77-2,0.6679120926447155
371-62-0,0.5443225236842335
60-24-2,0.44747698713320644
80303-93-1,0.031228810401884185
107-07-3,0.11323915124415743
624-76-0,0.0008157156377184325
75-21-8,1.237277998468842
646-06-0,1.3901520053704992
629-15-2,1.2539814370509585
9004-86-8,1.18261382062828
2514-53-6,0.2743499788320425
96-49-1,1.3692896948881308
339-65-1,0.8010805779969554
58041-19-3,0.9700565265434037
19767-45-4,0.8048111621199787
420-12-2,0.6675379444446735
629-17-4,0.06260500400650912
62303-19-9,0.4811785644194183
762-70-9,0.2635268620451438
1622-32-8,0.5297117776276894
107-06-2,0.5303007801200003
126-15-8,0.5402152045611955
2425-06-1,0.3220832759767439
133-06-2,0.7070130835285534
85-43-8,0.899728330219664
2971-38-2,0.39500011997609
3276-41-3,0.6308591295132854
110-64-5,1.2722963213587084
77-79-2,0.7501288041334508
544-25-2,1.1965692603761706
542-92-7,0.990021898496558
542-78-9,0.932040927523347
3385-61-3,0.9908002044465566
77-73-6,1.070483839726202
122-78-1,0.9973159830636446
28382-15-2,0.9610365303354987
105112-76-3,0.44376522695969317
63979-76-0,0.5476449282838249
4080-31-3,0.5336020406929546
104-54-1,1.1949211777163784
29560-84-7,0.28554457104826647
104-65-4,1.162116528739314
122-69-0,1.2046633823199622
5320-75-2,1.2443442267634997
149-29-1,0.9630721142899523
107-20-0,-0.1831328191730702
628-87-5,1.0573526981623154
110-65-6,1.3228411891708063
3159-29-3,0.980931643229683
101-27-9,0.634851014968705
59443-94-6,0.5291723808579931
107-91-5,0.58588555022338
372-09-8,0.15970631743095284
107-16-4,0.6825180536753249
63278-33-1,0.8082887070816146
768-94-5,0.8324467510943037
102938-79-4,1.0018099908537945
7585-39-9,0.9765182736742648
2451-62-9,0.45097890660424733
77658-97-0,0.3205458789954258
5026-74-4,0.9439772104300399
2589-01-7,0.2996207736849619
13674-87-8,-0.3096319963789874
3188-57-6,1.0731287144139352
1263-89-4,1.2971546478866824
24676-80-0,0.49058897347681607
63919-02-8,1.0274736220548306
81737-62-4,0.608202464005684
85095-79-0,0.7067034877935042
56552-15-9,1.3324407446385205
2238-07-5,0.7971774548357858
101-90-6,0.9215184169131754
7195-43-9,0.8699244165041599
7195-45-1,0.7606477424525481
14974-71-1,0.8245856828434217
14168-01-5,0.26934497860133794
90035-08-8,-1.7549216389606932
56073-07-5,-2.0074488568764575
56073-10-0,-2.172313050422089
104653-34-1,-2.153440973663815
83480-29-9,1.3674631667008403
131-99-7,0.8386388400917394
9000-30-0,0.7403965248685751
63883-19-2,-0.19707764709983486
2338-18-3,0.75834063426897
1703-58-8,1.3884006716131798
1134-47-0,0.9087563534294809
30618-84-9,0.778750338637973
60634-63-1,0.7950704680822831
116255-48-2,0.4821247136784311
5566-34-7,0.3723021303916624
1890-47-7,-0.007881041781443747
4618-18-2,1.5818066137758444
57-50-1,1.4802434139457292
1715-40-8,0.35514253598176165
616-30-8,1.572502855862509
98383-40-5,0.6177223410729884
54622-43-4,0.9721594481019041
13551-92-3,0.6899563853291008
112281-77-3,0.4022008472114799
5455-98-1,0.9262859650138996
61213-25-0,0.14508866277230828
149-32-6,1.9318135259702764
87-99-0,1.8887364389559962
554-18-7,1.1851603439147016
1708-39-0,0.9840334319514621
3820-67-5,0.19694760891724764
23779-99-9,0.5356156332085537
624-43-1,0.8859572555740706
621-65-8,0.2772656769427841
556-52-5,0.455549609913386
51371-34-7,1.6926137863931103
96-24-2,0.824173917590946
622-04-8,1.1832646804980025
886-74-8,0.7071658513512553
122-60-1,1.1170158018399492
13443-29-3,1.2055001551198872
127-90-2,0.2647262125940828
55-63-0,0.4999365163799943
6659-62-7,0.5465054859728838
652-67-5,0.7494685436607904
16051-77-7,0.8176660939758147
87-33-2,0.5841016626688157
23261-20-3,1.1750330061387633
53460-81-4,0.00023022730021333995
106-89-8,0.4922090590936938
3221-15-6,0.2465567574137323
3001-57-8,0.3309632702979541
96-23-1,-0.03781227084849359
96-18-4,0.8239384290279564
3583-47-9,0.3987364107573186
19721-74-5,-0.033305826203216496
55739-78-1,0.0837722407087118
60-57-1,-0.9420586551286196
53494-70-5,-0.7722789246501753
56534-02-2,0.44947143082746494
28772-56-7,-1.8325142214012617
376608-71-8,0.32358066310676853
35144-55-9,0.6315255274811171
14919-77-8,0.3765346633751738
24169-02-6,0.637361161193053
22832-87-7,0.7349390851202235
65899-73-2,0.4932976570803874
24168-96-5,0.49048126772075445
61318-91-0,0.5062306446256738
19396-06-6,1.4533277759999044
3641-49-4,1.041899495175852
59-92-7,0.7648098774938517
4350-09-8,1.1758773134710105
22855-57-8,0.7105579825409433
66064-11-7,0.600632390978224
3982-20-5,0.6157749010262222
60653-25-0,0.15990121603410568
1874-54-0,0.4819188252772693
3513-93-7,0.4600365736576577
15518-76-0,0.5422174609840518
104-14-3,0.47135308471540815
329-56-6,0.674894219194787
444-27-9,1.0636626112363936
71821-17-5,0.5367206571287849
299-27-4,1.1655925871653052
15879-93-3,0.8921390134777223
69-33-0,0.8262583730505634
50924-49-7,0.9368797107609333
36791-04-5,0.8118027712506167
73986-95-5,0.6764220621827292
64011-46-7,0.6741617982014051
765-34-4,0.45632078546815713
1021-19-8,-0.7023659430163636
26501-80-4,-0.6936885476069476
3868-61-9,-0.6528210056939157
76738-28-8,0.5742978633830533
4691-65-0,0.98295389474692
86-04-4,1.1018612204617362
96753-85-4,0.8286723724769508
96-09-3,1.0115676962538238
58100-26-8,1.1217257929905429
52-90-4,1.170231801643342
24689-89-2,-0.15956809976209457
101530-10-3,0.5496772787517739
1424-50-6,0.886422451058613
10140-89-3,-0.10944089827339525
2601-89-0,-0.10478477556431062
565-64-0,0.5265628667243967
79-00-5,0.7597425842701007
50-59-9,0.6912069522348583
132-81-0,1.1362296143202617
1087-35-0,0.7088086294015666
68788-33-0,-0.1870989661492044
98216-44-5,0.7053418691402861
14504-15-5,0.4749912864644964
55453-87-7,-0.15884441601076738
1438-20-6,0.5016165048266893
39082-00-3,0.9014266370897752
928-72-3,1.547685414282063
24312-44-5,0.06461077613060591
1014-98-8,1.2606223205827578
5994-61-6,1.1164581394420072
5336-53-8,1.1355945177139466
112733-06-9,0.48956939730993365
64211-46-7,0.6567239876382631
20187-55-7,0.6739832372819868
86598-92-7,0.5137952507878489
103-50-4,1.2807357683593452
534-07-6,-0.04545903871061462
623-25-6,1.0395407329342765
6586-89-6,1.0230188543869678
101-81-5,1.1991575517831072
101-77-9,0.5188662949470464
101-76-8,0.8597787881257329
101-14-4,0.39469472044329235
51944-41-3,1.1687630833194953
120-32-1,0.8945106506849604
9084-06-4,1.4352848817792268
92-81-9,1.0502452623730738
27311-52-0,0.7837956259985643
97-23-4,-0.025149801353933993
5178-56-3,0.48126872386465336
57165-58-9,0.7532852786765065
51484-40-3,1.2365274389692484
63-98-9,1.0237176950868698
103-82-2,1.0373748777642213
17518-47-7,0.12362764196505448
15992-13-9,0.5221213606441668
62809-33-0,0.7155269806422868
69002-85-3,0.19680155181206996
34645-84-6,0.540166489317104
86335-26-4,0.3097405713860135
61941-56-8,1.2149464400445356
19386-45-9,-0.23897489361657676
66-76-2,0.127292889132071
29110-48-3,0.7173896949956635
85-34-7,0.6026998752286854
78218-49-2,0.5762033964241543
18046-21-4,0.19703832510870659
2763-96-4,1.0220654577378603
102366-79-0,0.5145577695991226
621-92-1,0.8969058225053929
1214-39-7,0.5770037818768765
538-32-9,0.945076081121902
13045-62-0,0.92576818665565
1125-85-5,0.7296050515434765
1421-23-4,0.7795515937247323
146-22-5,0.6430678788912665
1812-30-2,0.818421712619959
29975-16-4,0.6039508539228754
2439-99-8,1.08091429593084
78712-43-3,0.9723171384245587
135838-07-2,0.6023092633978445
6085-94-5,0.6756642177317458
135810-26-3,0.671177584359791
50264-86-3,0.6776241300336702
70891-37-1,0.8740412876918974
50264-69-2,0.5438305149453231
5014-11-9,-1.516817694455597
14663-23-1,0.659230065382113
54-87-5,0.6049031216851092
100-51-6,0.9755839094199532
13826-35-2,0.9724175097382105
18773-63-2,0.9744886435797541
98-00-0,0.6382051941135839
67-47-0,0.650664335461614
77605-72-2,0.2133771654061551
104-57-4,1.2180172387431454
103-41-3,1.213814446512437
120-51-4,1.2397643850293865
118-58-1,0.9560734305947569
72850-64-7,0.21161705098563677
501-53-1,1.1424163417730706
51594-83-3,0.9414606287545936
