CASRN,Toxic_svm_mordred-0,Toxic_svm_mordred-1
5902-51-2,0.19558259623198687,0.8044174037680131
540-88-5,0.7392553226428673,0.2607446773571328
26944-48-9,0.7298865570525506,0.2701134429474493
4785-72-2,0.11393108385218832,0.8860689161478117
22791-20-4,0.07167929517046591,0.9283207048295342
20417-83-8,0.08974888947401381,0.9102511105259864
16339-21-2,0.1640666698365377,0.8359333301634622
22791-33-9,0.11292454469638552,0.8870754553036144
3056-93-7,0.41630037502139006,0.5836996249786098
272451-65-7,0.9300520113172175,0.06994798868278226
2889-58-9,0.5569593023210955,0.44304069767890475
2094-99-7,0.5744705684099182,0.42552943159008183
78-59-1,0.6154424557532363,0.38455754424676364
471-01-2,0.6401659998130299,0.35983400018697004
19213-12-8,0.29760711152145153,0.7023928884785484
17191-84-3,0.14062830339581744,0.8593716966041827
2873-97-4,0.2968168107219389,0.703183189278061
74277-15-9,0.08361896833272431,0.9163810316672757
123-42-2,0.7631704619025682,0.23682953809743182
5986-38-9,0.6665561505505997,0.33344384944940025
1118-39-4,0.7626323435459468,0.23736765645405325
103-07-1,0.8307683346124509,0.16923166538754886
151-05-3,0.7434283309382869,0.25657166906171314
13466-78-9,0.9600893197383044,0.03991068026169569
147-47-7,0.15763846813829696,0.8423615318617028
69103-20-4,0.5535453384751543,0.4464546615248457
15545-38-7,0.9153010241854479,0.08469897581455195
80-56-8,0.9102503684399871,0.08974963156001288
70174-49-1,0.4006590453291766,0.5993409546708233
4501-58-0,0.7351281590367312,0.2648718409632688
15440-51-4,0.8956011228138135,0.10439887718618662
15545-42-3,0.8648211105454643,0.13517888945453574
28175-97-5,0.5,0.5
82657-04-3,0.10196186099569853,0.8980381390043016
79538-32-2,0.5947083629205789,0.40529163707942095
128-51-8,0.8441689733314801,0.15583102666851995
4478-63-1,0.60976173380438,0.39023826619561974
18172-33-3,0.09286582849201343,0.9071341715079866
642-78-4,0.7716039242661509,0.22839607573384887
1847-24-1,0.8744994056525006,0.12550059434749924
13412-64-1,0.7421489160699652,0.25785108393003475
59-53-0,0.6399828591005272,0.36001714089947295
40374-20-7,0.12335035876001937,0.8766496412399808
22791-34-0,0.25289575712789814,0.7471042428721018
23930-19-0,0.8312816442091832,0.16871835579081687
152-62-5,0.8481816454194422,0.15181835458055792
1164-92-7,0.7843554758895855,0.21564452411041435
119302-24-8,0.224197222114974,0.775802777885026
507-59-5,0.2744688189809,0.7255311810191
507-60-8,0.1557070073450616,0.8442929926549383
34184-82-2,0.7822653423198728,0.21773465768012704
514-36-3,0.7458184473804345,0.2541815526195656
77017-20-0,0.8367458360931916,0.16325416390680844
51022-69-6,0.6580332864747125,0.3419667135252874
18470-08-1,0.22951795896173097,0.7704820410382691
13265-01-5,0.44502510506317755,0.5549748949368227
1920-21-4,0.7147075163820266,0.28529248361797355
17702-57-7,0.0856068115998674,0.9143931884001325
14144-91-3,0.13095079520036837,0.8690492047996315
64050-03-9,0.05875193972674325,0.9412480602732567
82875-36-3,0.6953397889641385,0.30466021103586144
6923-22-4,0.09701576976677412,0.9029842302332258
82875-39-6,0.7050242642894766,0.2949757357105233
49564-57-0,0.6571874021214282,0.34281259787857177
137521-50-7,0.7050109255233126,0.2949890744766875
137521-61-0,0.7982546450740066,0.20174535492599358
137521-60-9,0.8065060220469095,0.19349397795309062
82875-45-4,0.6210059985016224,0.37899400149837764
82875-42-1,0.6153234754582221,0.38467652454177803
5248-39-5,0.10014266342476409,0.8998573365752359
3566-00-5,0.1005965970039728,0.8994034029960273
64748-15-8,0.2552836309310176,0.7447163690689823
13687-28-0,0.3017730160766981,0.6982269839233017
500008-45-7,0.857625910795213,0.14237408920478684
14628-06-9,0.07327159133508715,0.9267284086649129
137521-58-5,0.7383770950280624,0.2616229049719376
137521-53-0,0.5966842856102919,0.40331571438970815
137521-52-9,0.5807843625956618,0.4192156374043382
137521-57-4,0.7350143884050208,0.26498561159497935
137521-56-3,0.6622776474063748,0.3377223525936252
137521-54-1,0.48626610818335414,0.5137338918166459
4116-10-3,0.2092661246432617,0.7907338753567383
51481-61-9,0.28894156428576856,0.7110584357142314
34839-70-8,0.43790361815282436,0.5620963818471756
54903-57-0,0.4559324255895919,0.544067574410408
14260-40-3,0.2164724758207478,0.7835275241792522
21787-80-4,0.1141267229493217,0.8858732770506783
1129-41-5,0.1654492086868614,0.8345507913131387
21124-13-0,0.05707959202358374,0.9429204079764161
57647-53-7,0.019233877831146804,0.9807661221688532
17526-94-2,0.20869864160203888,0.7913013583979612
644-64-4,0.0335327091155487,0.9664672908844513
58-15-1,0.059923548428885365,0.9400764515711146
98617-19-7,0.03504218947422291,0.9649578105257772
141-66-2,0.11266244384317438,0.8873375561568255
1165-48-6,0.15865043684390154,0.8413495631560982
69884-15-7,0.2577788573067047,0.7422211426932954
68104-02-9,0.14775059885203304,0.8522494011479669
2867-47-2,0.40834289735226686,0.5916571026477331
57614-25-2,0.13599342411801393,0.864006575881986
102410-39-9,0.1586365364408718,0.8413634635591282
341-69-5,0.12707304749536677,0.8729269525046334
102410-37-7,0.12456339781207622,0.8754366021879239
74758-13-7,0.050703060354548773,0.9492969396454514
31635-40-2,0.5431733277805538,0.4568266722194463
99-97-8,0.1525745772935468,0.8474254227064533
55-80-1,0.6709609425142956,0.3290390574857043
21540-35-2,0.08661523150934934,0.9133847684906506
7203-89-6,0.13012744270736717,0.8698725572926328
15545-48-9,0.1294847469136094,0.8705152530863908
28217-97-2,0.09378766565905149,0.9062123343409486
132147-50-3,0.5473403060392794,0.45265969396072064
535-89-7,0.1566988437624221,0.843301156237578
20240-98-6,0.07953912815382662,0.9204608718461733
5810-11-7,0.30132207959695667,0.6986779204030433
32150-76-8,0.1034215639871525,0.8965784360128475
63979-29-3,0.12337844782739023,0.8766215521726097
3789-78-4,0.7413757962357383,0.2586242037642618
21677-26-9,0.6800691075175772,0.3199308924824228
127-19-5,0.6181297903173315,0.3818702096826685
1933-50-2,0.28316678580071103,0.7168332141992889
87344-16-9,0.05970686941957304,0.940293130580427
6493-05-6,0.39369185822441044,0.6063081417755898
68-89-3,0.5945234110205541,0.40547658897944594
88338-63-0,0.17051750943966268,0.8294824905603373
25601-84-7,0.045711143663864834,0.9542888563361351
22787-53-7,0.12433999106287767,0.8756600089371224
54473-31-3,0.06653743604683887,0.9334625639531614
98124-07-3,0.24755026268693242,0.7524497373130675
87344-06-7,0.45743081400949104,0.5425691859905089
88149-59-1,0.3320577215602009,0.6679422784397989
365400-11-9,0.7784948196325215,0.22150518036747868
550-28-7,0.2772303496504103,0.7227696503495896
36304-84-4,0.08025097364219154,0.9197490263578083
62783-50-0,0.19269778112949645,0.8073022188705035
62783-49-7,0.19145837400429339,0.8085416259957067
26155-31-7,0.16470841726131125,0.8352915827386886
62783-48-6,0.21548075780817263,0.7845192421918276
86135-39-9,0.21269650756716274,0.7873034924328374
80087-26-9,0.04985183033544489,0.9501481696645551
98124-05-1,0.18092755888400328,0.8190724411159968
2398-96-1,0.7434010673181185,0.2565989326818815
80-11-5,0.3241783101998406,0.6758216898001596
31642-65-6,0.06264832191427701,0.9373516780857228
93738-40-0,0.47834649759986203,0.5216535024001381
64092-48-4,0.41763246747734073,0.5823675325226594
30652-11-0,0.5138088929419866,0.48619110705801344
27223-35-4,0.5275630819810658,0.4724369180189339
79442-83-4,0.28681490459708964,0.7131850954029105
60-80-0,0.06561549407553681,0.9343845059244632
34552-84-6,0.6180492983977338,0.3819507016022663
116337-71-4,0.6504950477077913,0.3495049522922086
64049-33-8,0.2573284502202601,0.7426715497797398
71561-11-0,0.578967183725019,0.42103281627498124
34375-78-5,0.2670453669610262,0.7329546330389738
83-07-8,0.13442690639955335,0.8655730936004468
40373-39-5,0.1786742356237097,0.8213257643762903
40374-17-2,0.19953136136253904,0.8004686386374612
80086-85-7,0.05353286366422353,0.9464671363357765
7417-67-6,0.08462221706664272,0.9153777829333573
3196-50-7,0.06140804727436445,0.9385919527256356
5039-78-1,0.48390007172081956,0.5160999282791804
60-31-1,0.5976547944582747,0.40234520554172515
12225-18-2,0.925957847225558,0.07404215277444212
10605-03-5,0.22163860422324022,0.7783613957767599
86135-92-4,0.10681479839633153,0.8931852016036685
16006-75-0,0.6399426551411642,0.36005734485883567
64011-84-3,0.2353932192773293,0.7646067807226707
298-01-1,0.1069418519117495,0.8930581480882505
57846-35-2,0.2199363618728812,0.7800636381271187
55-38-9,0.0526872556887414,0.9473127443112586
14086-35-2,0.13020404868350902,0.8697959513164911
3761-42-0,0.1558121741451707,0.8441878258548291
83-79-4,0.18898115145411248,0.8110188485458876
82230-53-3,0.39934240818518246,0.6006575918148176
4433-79-8,0.4932104568848658,0.5067895431151344
65008-94-8,0.5792604715315641,0.4207395284684357
30011-11-1,0.6907455689913934,0.3092544310086068
143390-89-0,0.6389924745657384,0.36100752543426157
5826-85-7,0.11530690828924799,0.884693091710752
2255-17-6,0.05529383156207921,0.944706168437921
122-14-5,0.05731717158113616,0.9426828284188639
51356-08-2,0.11920480384650259,0.8807951961534974
22620-72-0,0.08954424548875485,0.9104557545112454
2703-61-9,0.46518202721256763,0.5348179727874321
10420-33-4,0.759830536661369,0.24016946333863093
72732-56-0,0.23989370465956186,0.760106295340438
58186-27-9,0.9229225655643077,0.07707743443569205
153-87-7,0.15626090758861252,0.8437390924113877
82875-38-5,0.8339594717263473,0.16604052827365265
185119-76-0,0.8632287206133465,0.1367712793866536
79277-27-3,0.8712287046597544,0.12877129534024553
13265-60-6,0.10001426189956955,0.8999857381004306
1741-11-3,0.08121962914946561,0.9187803708505344
3566-76-5,0.13172943126746378,0.868270568732536
3344-14-7,0.039567987017028176,0.960432012982972
30560-19-1,0.06774472239383672,0.9322552776061634
22502-03-0,0.814048208246934,0.18595179175306603
3131-27-9,0.6932823361795446,0.3067176638204552
104-20-1,0.8658284301491992,0.13417156985080092
42924-53-8,0.7797812798508491,0.2202187201491509
122-48-5,0.6497000417948434,0.3502999582051565
39562-22-6,0.6033225402365004,0.3966774597634996
105-45-3,0.7035817578485335,0.29641824215146667
122-84-9,0.6833081926476906,0.31669180735230934
5437-98-9,0.6555913673690416,0.34440863263095844
52793-11-0,0.49044501039652133,0.5095549896034786
3610-27-3,0.8280636754566846,0.1719363245433156
629-38-9,0.8857384980108128,0.11426150198918714
110-49-6,0.8542738239256155,0.14572617607438448
93-51-6,0.5205875874692727,0.47941241253072736
99-75-2,0.7321951121846264,0.26780488781537354
13684-63-4,0.8845790785312937,0.11542092146870649
80-48-8,0.7198081864215884,0.28019181357841155
55232-81-0,0.4445313325122381,0.5554686674877619
80689-16-3,0.42823218204907965,0.5717678179509205
25956-17-6,0.9899124845207405,0.0100875154792594
23287-26-5,0.6795255547520284,0.3204744452479714
14205-39-1,0.5453104196137532,0.45468958038624696
68779-00-0,0.5813684867901773,0.4186315132098227
943-88-4,0.8368922459724283,0.163107754027572
73698-62-1,0.5444403387445771,0.4555596612554229
82-57-5,0.16303532368050486,0.8369646763194951
17392-83-5,0.7981337958013225,0.20186620419867757
64037-75-8,0.4285817218412939,0.571418278158706
64037-74-7,0.33287878300218554,0.6671212169978143
13515-40-7,0.898395022970184,0.10160497702981605
82199-12-0,0.8371798022479048,0.1628201977520951
61320-65-8,0.7399056396264014,0.26009436037359857
50-07-7,0.3530466319447928,0.6469533680552073
75511-23-8,0.4402285959648291,0.559771404035171
82875-41-0,0.5978021196701577,0.40219788032984227
20168-99-4,0.2468758887365333,0.7531241112634668
67370-00-7,0.2156630542072762,0.784336945792724
27035-30-9,0.07732468519041007,0.9226753148095901
65189-78-8,0.06726516954626971,0.93273483045373
53164-05-9,0.3040094245220546,0.6959905754779454
62751-72-8,0.13951221269979325,0.8604877873002065
67369-98-6,0.12124269788540191,0.8787573021145979
60051-79-8,0.2436926762007456,0.7563073237992546
31230-24-7,0.5499550106282213,0.4500449893717788
79510-48-8,0.9670527239275611,0.03294727607243889
94125-34-5,0.7705097312533216,0.22949026874667824
82097-50-5,0.7771274572453813,0.2228725427546187
5652-84-6,0.23482264934493197,0.7651773506550681
38205-64-0,0.17132380208028442,0.8286761979197157
22862-76-6,0.5412150787922766,0.4587849212077234
82273-25-4,0.8123699676086917,0.18763003239130813
93-28-7,0.4842348976057021,0.515765102394298
64485-93-4,0.9741922073568277,0.025807792643172244
2636-25-1,0.1038413240344447,0.8961586759655553
23793-23-9,0.7052463402434903,0.2947536597565094
161193-03-9,0.8348460422940545,0.16515395770594551
3120-74-9,0.22096373742981767,0.7790362625701823
66505-63-3,0.3054553649148962,0.6945446350851038
14143-28-3,0.3889672730109334,0.6110327269890665
1671-49-4,0.5387531328563925,0.46124686714360774
106904-09-0,0.6113329938413039,0.3886670061586961
122836-35-5,0.8769350478082738,0.12306495219172604
763-32-6,0.46051027565158403,0.5394897243484159
4786-19-0,0.19514960893326852,0.8048503910667317
62599-49-9,0.9094619723372481,0.09053802766275205
563-47-3,0.44678322258057007,0.5532167774194299
78-85-3,0.4101288321293125,0.5898711678706874
126-98-7,0.0644498806011973,0.9355501193988026
30950-27-7,0.6008467861558797,0.3991532138441203
79-39-0,0.16454275113630687,0.8354572488636931
923-02-4,0.4010688530314543,0.5989311469685458
19243-95-9,0.29174825950721633,0.7082517404927839
2164-09-2,0.2908626887157544,0.7091373112842457
79-41-4,0.4113669568841955,0.5886330431158046
4513-53-5,0.2160019426392778,0.7839980573607223
3683-12-3,0.8057017174350117,0.19429828256498846
2144-53-8,0.21564766765700605,0.7843523323429937
30674-80-7,0.3318342640192222,0.6681657359807779
52628-03-2,0.5938122417161146,0.4061877582838854
1464-69-3,0.5654931873268276,0.4345068126731723
70293-55-9,0.8783232636135472,0.12167673638645278
1888-94-4,0.12788549048773068,0.8721145095122691
96-05-9,0.34458866746857886,0.6554113325314209
2495-37-6,0.814403490316625,0.18559650968337535
23395-20-2,0.18093364100212614,0.8190663589978738
1637-39-4,0.48859621260166125,0.5114037873983388
58458-52-9,0.5604582433244149,0.43954175667558515
58458-54-1,0.6179075177510772,0.38209248224892267
58458-56-3,0.5609665549663491,0.43903344503365077
756-91-2,0.5363341728570025,0.4636658271429976
50370-12-2,0.8892922968248455,0.11070770317515471
89-25-8,0.26253088285395404,0.737469117146046
119-17-5,0.8631866291190685,0.13681337088093126
123312-89-0,0.2241672470333035,0.7758327529666964
1071-73-4,0.7876917278574227,0.21230827214257722
853-34-9,0.3547289273198091,0.6452710726801907
5471-51-2,0.7525639734694947,0.24743602653050534
123-76-2,0.7871495460743714,0.21285045392562868
2610-86-8,0.2507318218595653,0.7492681781404347
152-72-7,0.2103368989614418,0.789663101038558
81-82-3,0.3081034376683657,0.6918965623316343
53460-80-3,0.3987604649466511,0.601239535053349
102-01-2,0.4344446169332161,0.5655553830667838
93-70-9,0.24977407590867565,0.7502259240913243
33353-01-4,0.69078906204578,0.30921093795422017
34580-66-0,0.10934371942909385,0.8906562805709062
78-95-5,0.06522820487061981,0.9347717951293801
108-88-3,0.7322068831217025,0.2677931168782976
21173-27-3,0.6219611985326007,0.3780388014673993
72239-30-6,0.13146969418587448,0.8685303058141257
589-18-4,0.5534880304167373,0.44651196958326284
622-97-9,0.6989045610622707,0.3010954389377291
104-87-0,0.6787027998802087,0.3212972001197914
104-85-8,0.3265154540843161,0.6734845459156839
77054-11-6,0.751110945881728,0.24888905411827192
80834-73-7,0.2411027206530482,0.7588972793469517
80834-70-4,0.09547840858464522,0.904521591415355
720-94-5,0.2875207039341626,0.7124792960658372
6138-79-0,0.07581687355685823,0.9241831264431417
134308-13-7,0.6676262846984554,0.3323737153015445
56461-34-8,0.0754113506262242,0.9245886493737759
58955-82-1,0.12368664123471132,0.8763133587652887
63980-34-7,0.47700887462400365,0.5229911253759963
637-60-5,0.047139340831047344,0.9528606591689527
622-58-2,0.3304403135351612,0.6695596864648388
1631-28-3,0.345364920506556,0.6546350794934441
99-99-0,0.3029029830841678,0.6970970169158323
26447-14-3,0.5814329070032874,0.4185670929967124
101-94-0,0.7669773055770601,0.23302269442293988
137927-72-1,0.3138303918656323,0.6861696081343679
614-34-6,0.8539459101172676,0.1460540898827325
607-88-5,0.827317956830046,0.17268204316995397
78-31-9,0.749937449703622,0.250062550296378
72051-45-7,0.31936852054410064,0.6806314794558993
1424-48-2,0.5134424065175529,0.4865575934824472
70-55-3,0.5427823093855996,0.4572176906144004
78521-39-8,0.5739250016168584,0.4260749983831416
123199-94-0,0.8832931688155384,0.11670683118446161
1156-19-0,0.6456404561957512,0.3543595438042489
21187-98-4,0.5589157482180839,0.44108425178191596
1576-35-8,0.6430716803340408,0.35692831966595906
127-65-1,0.3530806553130592,0.6469193446869407
4083-64-1,0.7991967845554808,0.20080321544451912
80-41-1,0.4158357816188552,0.5841642183811446
6837-93-0,0.9392196877314506,0.06078031226854943
106-43-4,0.45896102434729796,0.5410389756527022
108-89-4,0.11310741317981612,0.8868925868201838
569-65-3,0.1326316927226241,0.8673683072773759
72619-36-4,0.09254676048367481,0.9074532395163252
91-62-3,0.1320323514995145,0.8679676485004854
92-48-8,0.23772252577667796,0.7622774742233221
98519-19-8,0.08302143311864033,0.9169785668813596
1711-06-4,0.3941454263358807,0.6058545736641192
108-44-1,0.0457091708122724,0.9542908291877278
85-72-3,0.7849428692284971,0.21505713077150287
63-99-0,0.25784532477126854,0.7421546752287314
621-29-4,0.3270758185630964,0.6729241814369036
104683-52-5,0.18726240814483466,0.8127375918551654
80834-68-0,0.04272840973619932,0.9572715902638007
91-99-6,0.4809912887898483,0.5190087112101517
29218-27-7,0.4641077028765573,0.5358922971234428
108-39-4,0.1994278732943979,0.8005721267056024
88599-49-9,0.8464412710793915,0.15355872892060854
88599-68-2,0.8449795778670431,0.15502042213295694
122277-25-2,0.8174112892841731,0.18258871071582689
1596-09-4,0.5945546059466789,0.405445394053321
57933-19-4,0.09350632073981426,0.9064936792601859
16154-78-2,0.11631646912141702,0.8836835308785831
1147-41-7,0.7636930391482875,0.23630696085171238
956317-36-5,0.3887939272427167,0.6112060727572833
122277-24-1,0.7777949465246844,0.22220505347531574
53988-10-6,0.21692235785314437,0.7830776421468556
399-77-9,0.05758503874963183,0.9424149612503682
1435-71-8,0.6966880650499703,0.30331193495002967
5504-68-7,0.5530737932186656,0.44692620678133455
610-39-9,0.11170467900020167,0.8882953209997986
119-33-5,0.16926759712343412,0.8307324028765661
2445-83-2,0.13613455435430002,0.8638654456456999
92-36-4,0.6456598231689401,0.3543401768310599
88-44-8,0.8421006064465844,0.15789939355341553
57524-15-9,0.06335330479475373,0.9366466952052463
695-34-1,0.08178657455319548,0.9182134254468045
125055-80-3,0.16514091698287456,0.8348590830171253
108-99-6,0.07314904687342172,0.9268509531265783
1603-41-4,0.07190472026950653,0.9280952797304935
53179-13-8,0.2706120402257553,0.7293879597742446
125055-79-0,0.21324296785721464,0.7867570321427856
82159-09-9,0.33486399559268765,0.6651360044073124
618-85-9,0.17417294828430654,0.8258270517156934
504-15-4,0.34238499110348414,0.6576150088965159
41621-49-2,0.41503324858061846,0.5849667514193814
182349-12-8,0.1930251614039613,0.8069748385960388
874-66-8,0.2934583623334455,0.7065416376665545
27776-01-8,0.8815801700128955,0.11841982998710447
72239-32-8,0.15950752830453407,0.8404924716954657
898566-17-1,0.6110509898717806,0.3889490101282193
50454-68-7,0.2786324002781762,0.7213675997218241
529-19-1,0.3094885092121331,0.6905114907878667
73987-51-6,0.5809208422630526,0.4190791577369473
90-12-0,0.6862156353066452,0.3137843646933548
2853-69-2,0.09228228644492702,0.907717713555073
7055-03-0,0.5676039475340007,0.4323960524659994
71753-20-3,0.2344731171256686,0.7655268828743313
65871-41-2,0.313438147560753,0.6865618524392471
71077-34-4,0.9388112739920111,0.0611887260079889
95-80-7,0.06429045431070758,0.9357095456892927
99-55-8,0.32977449673763704,0.6702255032623629
95-79-4,0.11695864148918479,0.883041358510815
136-80-1,0.386027923976199,0.613972076023801
93-69-6,0.026529149309150638,0.9734708506908492
135-63-7,0.8205144604333213,0.17948553956667868
614-68-6,0.2749490108243289,0.725050989175671
131-79-3,0.5589644600781808,0.44103553992181915
584-84-9,0.7778102700214418,0.22218972997855824
28005-74-5,0.5780831526009322,0.4219168473990678
4067-01-0,0.32242767112940435,0.6775723288705956
6422-83-9,0.7056063083695346,0.2943936916304655
96-98-0,0.5,0.5
119-32-4,0.21474652117540455,0.7852534788245954
121-14-2,0.16879718326999002,0.8312028167300098
95-48-7,0.13606293386918075,0.8639370661308192
2835-95-2,0.10786880865131838,0.8921311913486816
6775-25-3,0.28856633493618156,0.7114336650638186
59-47-2,0.6679996207195208,0.33200037928047915
6055-48-7,0.3614455174326086,0.6385544825673912
2210-79-9,0.5677110978880594,0.4322889021119405
55543-68-5,0.7191978314229718,0.28080216857702833
14491-59-9,0.21376783246169465,0.7862321675383052
88599-47-7,0.7386496848517593,0.2613503151482406
88599-48-8,0.7711061129060768,0.22889388709392322
88-19-7,0.5057430706430404,0.4942569293569595
95-49-8,0.44198197945487533,0.5580180205451245
95-73-8,0.4031947287156061,0.5968052712843939
7745-91-7,0.15125846272900312,0.848741537270997
90-33-5,0.13489599586608822,0.8651040041339118
4394-77-8,0.17826876470438394,0.8217312352956159
53083-96-8,0.3407614663443023,0.659238533655698
2246-44-8,0.11454075765633627,0.8854592423436639
4934-55-8,0.47448946733157776,0.5255105326684221
95-69-2,0.1091609998806111,0.8908390001193888
21787-81-5,0.24096969261650428,0.7590303073834955
83-34-1,0.32002241893921796,0.6799775810607819
54935-04-5,0.6128131630405733,0.3871868369594266
24283-57-6,0.6559995625958067,0.3440004374041933
64036-72-2,0.13455845160855331,0.8654415483914468
619-15-8,0.2248866660066064,0.7751133339933935
2581-34-2,0.2729753624394456,0.7270246375605544
89427-10-1,0.06369969734401613,0.936300302655984
83-40-9,0.6399619366842884,0.3600380633157118
74697-60-2,0.7821071665146653,0.21789283348533475
1570-64-5,0.10562144824027077,0.8943785517597291
174063-87-7,0.8704825912702148,0.1295174087297851
17514-68-0,0.5711144532382985,0.4288855467617016
1084-65-7,0.6916365782832972,0.3083634217167029
69226-39-7,0.6953962850818113,0.3046037149181883
69226-40-0,0.6017733547131997,0.3982266452868002
130-17-6,0.8683279121811167,0.13167208781888348
88599-69-3,0.7462002020320051,0.2537997979679947
14863-40-2,0.07661793047158191,0.9233820695284183
644-62-2,0.5157755182230639,0.4842244817769362
88-51-7,0.8152199763761451,0.1847800236238549
7585-41-3,0.9835467809905208,0.016453219009479162
89427-05-4,0.1256604914613611,0.874339508538639
89427-04-3,0.1347737939858393,0.8652262060141607
1603-40-3,0.07559529883175936,0.9244047011682407
100299-08-9,0.050405250473695415,0.9495947495263046
125055-81-4,0.22827541989666367,0.7717245801033363
2312-76-7,0.18264323168079089,0.8173567683192091
481-42-5,0.5634867101364468,0.4365132898635532
116288-88-1,0.07561678657659505,0.9243832134234048
616-02-4,0.46172764879229156,0.5382723512077083
30516-87-1,0.7650523497103555,0.23494765028964432
3056-17-5,0.6580877870591075,0.3419122129408924
626-48-2,0.6404034307352438,0.3595965692647563
56-04-2,0.5679963168623756,0.43200368313762444
20344-15-4,0.16051293376985445,0.8394870662301456
18591-81-6,0.07619655655087612,0.9238034434491238
101708-02-5,0.5144585448040936,0.4855414551959062
101708-01-4,0.3608411037761697,0.6391588962238304
1824-81-3,0.07140044424356647,0.9285995557564335
72-80-0,0.5158584900904524,0.4841415099095476
98967-40-9,0.7175524743017123,0.28244752569828746
1453-58-3,0.054517308010354794,0.9454826919896449
822-36-6,0.21394378483900706,0.786056215160993
641571-11-1,0.1677657607196944,0.8322342392803057
100365-72-8,0.32458954012344937,0.6754104598765506
121552-61-2,0.3106697021201147,0.6893302978798854
1131-18-6,0.053664986924258765,0.9463350130757412
70803-10-0,0.45102186504122643,0.5489781349587736
125055-64-3,0.16154424061669806,0.838455759383302
125055-63-2,0.15434648055749958,0.8456535194425004
125055-61-0,0.12920452036450178,0.8707954796354983
125055-65-4,0.24829410377362662,0.7517058962263734
125055-67-6,0.4419158506741882,0.5580841493258116
125055-75-6,0.17657089309266663,0.8234291069073333
122-57-6,0.7792000631683917,0.22079993683160812
32979-83-2,0.822663132463343,0.17733686753665695
25398-39-4,0.25642435105542327,0.743575648944577
78-98-8,0.3609622699485211,0.639037730051479
591-12-8,0.33832007384279283,0.6616799261572073
1013-99-6,0.4089593770929499,0.5910406229070502
10004-44-1,0.0992452756688706,0.9007547243311295
25046-79-1,0.8905619801000741,0.10943801989992583
59-63-2,0.15992062053377226,0.8400793794662277
723-46-6,0.8994381844523772,0.10056181554762285
554-14-3,0.152149040243667,0.8478509597563328
101030-71-1,0.27303542892748717,0.7269645710725128
65489-04-5,0.09607072767688328,0.9039292723231168
21342-85-8,0.3921491585383874,0.6078508414616126
148-01-6,0.47094814002683016,0.5290518599731696
823-40-5,0.058601645470581144,0.9413983545294189
35572-78-2,0.31760244525225273,0.6823975547477472
87-60-5,0.10680110007747078,0.8931988999225293
13710-19-5,0.5711450538947173,0.4288549461052825
17737-65-4,0.6713936983944243,0.3286063016055757
606-20-2,0.15040344803048256,0.8495965519695174
19406-51-0,0.39923511937793993,0.6007648806220601
497-56-3,0.14632433096967376,0.8536756690303261
83-42-1,0.22579476370545473,0.7742052362945453
608-25-3,0.17087555739734436,0.8291244426026554
14745-61-0,0.18151323322439858,0.8184867667756014
4467-21-4,0.1401684476721514,0.8598315523278486
321-55-1,0.136567990175034,0.8634320098249658
77605-73-3,0.5590348911630791,0.44096510883692086
89427-03-2,0.07638303930604852,0.9236169606939516
89427-23-6,0.12321792072179855,0.8767820792782014
89427-24-7,0.1701207560299133,0.8298792439700866
17788-00-0,0.11150737986001848,0.8884926201399815
52603-48-2,0.5402353078686916,0.45976469213130844
89427-21-4,0.13589731844167136,0.8641026815583287
89427-36-1,0.10290374236136074,0.8970962576386393
89427-40-7,0.12142885906626479,0.8785711409337353
58348-97-3,0.40204864137683516,0.5979513586231648
28782-19-6,0.19582391547589512,0.8041760845241046
89427-31-6,0.10629669654827929,0.8937033034517208
63498-62-4,0.3571464502107436,0.6428535497892564
4228-99-3,0.11160415230214374,0.8883958476978563
75511-25-0,0.6161791272825022,0.3838208727174977
147-61-5,0.8829095696493523,0.11709043035064781
78415-72-2,0.5185209241823078,0.4814790758176922
119615-63-3,0.26777563052990694,0.7322243694700931
15878-08-7,0.05013680964767967,0.9498631903523205
520-09-2,0.5687963381806714,0.4312036618193284
6814-58-0,0.43033144315392746,0.5696685568460726
106266-06-2,0.1178062728240219,0.8821937271759781
144598-75-4,0.1158516160853975,0.8841483839146026
1003-52-7,0.08851056850810667,0.9114894314918932
5496-04-8,0.13267992172728496,0.8673200782727148
17364-41-9,0.2546004571991738,0.7453995428008261
524-36-7,0.7034629271628344,0.29653707283716585
73855-29-5,0.8749737537470192,0.12502624625298084
58-56-0,0.8298757636006593,0.1701242363993405
876-85-7,0.49287632299742445,0.5071236770025754
13331-81-2,0.19976575420825288,0.8002342457917473
73987-24-3,0.3032179468194697,0.6967820531805301
73908-94-8,0.4815982234675165,0.5184017765324833
82-82-6,0.8375357049259702,0.16246429507402974
73839-78-8,0.3616368711510639,0.638363128848936
2856-75-9,0.11778323582554019,0.8822167641744598
59035-98-2,0.34780545687408976,0.6521945431259103
7331-25-1,0.2829696527640397,0.7170303472359607
109293-97-2,0.9176968309345028,0.08230316906549731
39242-73-4,0.4165850977854425,0.5834149022145577
126055-15-0,0.287026830879694,0.7129731691203057
168152-87-2,0.12409881889455725,0.8759011811054428
63979-28-2,0.22853882854276156,0.7714611714572386
23696-28-8,0.451532137558341,0.5484678624416589
98-86-2,0.5373351681323576,0.46266483186764235
735-52-4,0.36724577225633,0.6327542277436701
42018-31-5,0.7421365330793115,0.25786346692068846
968-81-0,0.7842094353431882,0.2157905646568119
