CASRN,EPA_RF_ecfp6bits-1,EPA_RF_ecfp6bits-2,EPA_RF_ecfp6bits-3,EPA_RF_ecfp6bits-4
140-40-9,0.03092735849983599,0.12789793038363578,0.6732152076179272,0.16795950349860117
17433-31-7,0.03624432482470749,0.30694815977605894,0.5373188345949382,0.11948868080429666
546-88-3,0.033864184101118154,0.16431634891789168,0.6045299786945955,0.19728948828639375
637-53-6,0.16581032920753536,0.2592704897330724,0.501435422366992,0.07348375869240056
55661-38-6,0.1440333690201732,0.296850322072295,0.40493170686460983,0.15418460204292198
13750-62-4,0.04882222821877797,0.2715510604021138,0.5932824407581523,0.08634427062095654
443-48-1,0.050552527284323114,0.14330810948273187,0.6434637725183118,0.16267559071463375
74298-63-8,0.019774158897103475,0.21472450040983146,0.6802317089521025,0.08526963174096154
59467-70-8,0.03252342351834649,0.1892967689365746,0.5673011939003408,0.2108786136447371
21721-92-6,0.030548972022224376,0.2048555308514883,0.6523108925041933,0.11228460462209378
1943-27-7,0.021669915142220178,0.29644760491669614,0.5725076892781084,0.10937479066297635
2532-91-4,0.015238830773845163,0.2385819811368686,0.5742244588074324,0.17195472928185435
28911-01-5,0.023688969800526715,0.3095947929479479,0.5884025272174953,0.07831371003403029
41394-05-2,0.031061159432328452,0.20446308182561396,0.6216794742221784,0.14279628451987889
19219-99-9,0.024628034480046395,0.14864423502844976,0.7478216740370677,0.07890605645443678
57726-65-5,0.060260690997170255,0.274444584923008,0.5525044681693062,0.1127902559105148
109543-52-4,0.02834728587061457,0.2948273027425119,0.5503577724487949,0.12646763893807797
144-82-1,0.021880201823340675,0.13590412525602963,0.6843015112855152,0.1579141616351153
25953-19-9,0.038219001903174864,0.10605017763551429,0.335960585170383,0.5197702352909266
65277-42-1,0.029126313743466112,0.31113303124670516,0.517541973254613,0.1421986817552156
1696-20-4,0.029073897005711166,0.1492164043965418,0.6168347816192987,0.20487491697844704
4091-14-9,0.03836138439355214,0.13986769535227,0.6927086306833152,0.1290622895708637
24963-29-9,0.03173240000899297,0.11909868707988469,0.7440302250920446,0.10513868781907726
507-09-5,0.11598045700746716,0.24407751853776488,0.535727872450555,0.1042141520042127
50816-18-7,0.01300934618582335,0.04842150515266772,0.36231482162423506,0.576254327037273
20206-80-8,0.02931083658768515,0.07669198120724202,0.23868344186144516,0.6553137403436287
21722-83-8,0.03770146766266351,0.058619144710878555,0.48900830674564766,0.41467108088081023
103-45-7,0.01612871428079463,0.0321295965357277,0.3810455225121296,0.5706961666713478
22031-33-0,0.05464006634832462,0.14807971292171035,0.6086360273412751,0.18864419338868973
542-59-6,0.036148932482534986,0.07413897361281226,0.4260374000588384,0.46367469384581483
542-58-5,0.04521956990235073,0.42388326555833633,0.31112498136610106,0.21977218317321187
591-87-7,0.04743957282666007,0.3226581584554254,0.3980426623363855,0.2318596063815292
103-54-8,0.016351687425435905,0.07934616556075705,0.6979175557551965,0.2063845912586097
627-09-8,0.08895919880324246,0.16515143114025416,0.44997230495355073,0.29591706510295246
1001-55-4,0.05550016445198336,0.2429805363785132,0.42193927761713684,0.27958002155236567
957-68-6,0.05724356848335759,0.09337696086730941,0.3892682140157184,0.4601112566336153
140-11-4,0.017779958160307908,0.06668635905795087,0.7362972191767609,0.17923646360497988
326-61-4,0.02893208217650799,0.11341089725067993,0.7041590610935967,0.15349795947921635
93793-83-0,0.04879881219552888,0.14190342785619592,0.6370314028029455,0.17226635714532912
1515-76-0,0.10477080290365319,0.23185537893894337,0.4082084938666223,0.2551653242907807
622-45-7,0.03862057086210554,0.13187631438616246,0.6505792565754435,0.17892385817628795
10519-11-6,0.0461476141362274,0.13432852824309416,0.6034080957514825,0.21611576186919534
83145-58-8,0.09202517718610909,0.12858502708173158,0.5443232075849906,0.23506658814716827
15667-63-7,0.11944624846070911,0.35813209774890103,0.39431120622183924,0.1281104475685507
117568-24-8,0.05068585092815304,0.14830468508498162,0.6450742522855278,0.15593521170133748
13838-02-3,0.051005709246581224,0.13811844241736332,0.5896572012765099,0.22121864705954544
90-17-5,0.03616125521134545,0.18086736615441612,0.5799778172581036,0.20299356137613392
21757-82-4,0.0441134156373272,0.20873730278763727,0.5395615470742606,0.20758773450077447
74548-80-4,0.058878908115105294,0.26380004181413025,0.4521331399946626,0.22518791007610134
3061-65-2,0.1462787994333189,0.2819139915209098,0.43969566460042003,0.1321115444453504
13031-41-9,0.062165632467959246,0.19322105175300547,0.5962330343530329,0.14838028142600185
36175-10-7,0.031996098935997294,0.12473617893959561,0.530155210515882,0.31311251160852593
50594-77-9,0.0441881935197095,0.1869536274922782,0.6304593257809165,0.13839885320709439
55981-09-4,0.04753357951668122,0.15455166621674277,0.62304894660663,0.1748658076599466
50-78-2,0.026962276400942193,0.16258339646564174,0.6712690362003162,0.13918529093309978
22494-27-5,0.043227088414603286,0.1809554716869198,0.5961012850902904,0.17971615480818579
322-79-2,0.042967697134073564,0.15472760801803312,0.6640193734125139,0.13828532143538005
79-21-0,0.0349968875591495,0.1481847512482453,0.5947459573752771,0.22207240381732732
63123-39-7,0.040058761497187005,0.16222981690595087,0.572116839754176,0.2255945818426855
75-36-5,0.0321237049945077,0.2799537477138658,0.5687041538365127,0.11921839345511351
31570-04-4,0.031202903019885358,0.14146081407245042,0.6384762198088058,0.18886006309885925
27676-62-6,0.03929921599656578,0.10197759238882877,0.5608537037810025,0.2978694878336036
23288-49-5,0.04774208451950385,0.1397161795321373,0.6690867264653497,0.14345500948300977
68515-88-8,0.05902700921130392,0.37223711945382154,0.39355712622537853,0.175178745109497
71878-19-8,0.06788806344698585,0.23293280918303022,0.530336821136134,0.1688423062338503
26741-53-7,0.060743304288622985,0.2700694321688026,0.43887703273762185,0.23031023080495283
85209-91-2,0.05766608951082798,0.1564999287263777,0.5607097602132428,0.2251242215495529
23128-74-7,0.025502725334383806,0.11193222154844519,0.5772898711400539,0.2852751819771158
41484-35-9,0.06862377387004234,0.10033124621216981,0.3409580901205792,0.49008688979720844
6029-54-5,0.0351787273482683,0.1710905135974747,0.5494530243916356,0.24427773466262215
15721-78-5,0.036056475199964466,0.1773955110632423,0.6335120849678937,0.15303592876889996
78-63-7,0.024337653814161787,0.1316581845275205,0.5939683588871041,0.250035802771214
2212-81-9,0.025074938423591486,0.1588273935972215,0.686773107922478,0.12932456005670928
732-26-3,0.028630677051590187,0.14052200782366572,0.619200032129536,0.21164728299520816
61260-55-7,0.033725122291878566,0.1379030977013364,0.6227200559538972,0.20565172405288865
76505-58-3,0.06448787413536783,0.11917400064181044,0.586028604401124,0.2303095208216965
85438-51-3,0.05845150721903138,0.17399472972282543,0.5285726402558079,0.23898112280233533
73936-91-1,0.02392798703104396,0.13378388311717965,0.4504215747238157,0.3918665551279606
508-02-1,0.06916729660355328,0.16108464597247352,0.47456393866570495,0.2951841187582685
53956-04-0,0.06430611275524871,0.11590716907081267,0.5515196554541119,0.2682670627198262
64019-93-8,0.11223275115680555,0.19542552154618983,0.4920424407329213,0.2002992865640833
2655-19-8,0.2702854359446009,0.41838679845722787,0.26907137606277826,0.0422563895353923
88-27-7,0.04290080382217944,0.10999171493443818,0.5288106936516471,0.318296787591737
127245-22-1,0.030267125301092226,0.12023436206354497,0.6558539529808507,0.19364455965451163
14078-41-2,0.03705831049074613,0.12697506184886312,0.625132234556473,0.21083439310391808
87-97-8,0.030456261400964448,0.12619599854495378,0.5949049431525002,0.24844279690158225
15520-11-3,0.03068794355108098,0.1184311849308544,0.6122436483549827,0.2386372231630821
84632-59-7,0.05485584174837088,0.18095502991664875,0.44890648157430396,0.3152826467606757
7128-64-5,0.04634319361396472,0.143540310068003,0.5575863254949179,0.25253017082311446
43064-33-1,0.023670905353907902,0.047915089513752465,0.4963172559310204,0.4320967492013191
53551-74-9,0.02909578104240925,0.1325079418567787,0.66928531858016,0.16911095852065192
10537-47-0,0.061850082349672104,0.2998770651363601,0.44469296021911825,0.19357989229484915
69425-13-4,0.023464261443956032,0.12830449711579298,0.6984971940352664,0.14973404740498442
1421-49-4,0.021368737729365577,0.11155605340403758,0.6448045924061137,0.222270616460483
728-40-5,0.15374518532543638,0.18361933130372413,0.49100892797762374,0.17162655539321572
7078-98-0,0.03933038335920474,0.16585355851751685,0.6117143588373314,0.18310169928594808
96489-71-3,0.04099295354448168,0.17329587761852303,0.6435479811773746,0.14216318765962108
110-05-4,0.031007083359257174,0.1648795254029954,0.5893609563408208,0.21475243489692766
3006-86-8,0.03148429935967153,0.17176578455104866,0.4665458765757199,0.33020403951356064
76858-38-3,0.2035249913571411,0.3399015935857155,0.32403561730177693,0.13253779775536592
121-54-0,0.03687427285873453,0.10665723775138755,0.61576060651156,0.24070788287831707
140-66-9,0.030271824301703432,0.1485411247039951,0.607972813566285,0.21321423742801707
9002-93-1,0.028357734854520346,0.15373398688757242,0.6644404088786696,0.1534678693792377
107-45-9,0.04980149326079232,0.2882103171775219,0.5171130751781752,0.14487511438351075
141-59-3,0.035141620941598,0.2469670355485366,0.5419371379264204,0.17595420558344577
50539-70-3,0.7133957744783886,0.14389394777647072,0.08095345778626356,0.06175681995887658
3457-61-2,0.01761954069934061,0.1096132936077935,0.7778938341634002,0.09487333152946553
57910-39-1,0.040356228095601174,0.2060604482577422,0.5874697813088797,0.16611354233777662
98319-26-7,0.048463061635714934,0.1411966643963431,0.5649452554654842,0.24539501850245907
515-03-7,0.06787103835102838,0.14671310611771254,0.5494827746071903,0.23593308092406873
22791-19-1,0.46553681341011915,0.4040094899355301,0.10546915615759747,0.024984540496753284
81695-89-8,0.07553022442019515,0.22918637561799707,0.4454864575021523,0.24979694245965564
6320-14-5,0.03955889214415556,0.3196091736681234,0.5298566227066457,0.1109753114810758
53152-21-9,0.0548960298284783,0.3411457094909962,0.45271489846920426,0.15124336221132087
63919-00-6,0.049577650173305975,0.17160092288328424,0.612791519658556,0.16602990728485414
1455-42-1,0.03832893248339612,0.14567130027154016,0.5474038275014742,0.2685959397435892
1568-80-5,0.034533241859014914,0.20053189888779688,0.6218392477660808,0.1430956114871082
36768-62-4,0.05706925742204717,0.20001338353487982,0.6002545525857854,0.14266280645728763
826-36-8,0.056310009643208855,0.20550830309377682,0.6292089263323803,0.10897276093063313
2226-96-2,0.04391671615677092,0.1538064683714436,0.529306795153119,0.27297002031866774
2896-70-0,0.034269149967742045,0.1589153043957903,0.6298581575639779,0.17695738807248879
110-03-2,0.034975150041060055,0.13660399565606704,0.6141374749124214,0.21428337939045097
76505-59-4,0.07109949721366862,0.21047616954306644,0.5771586489358834,0.14126568430738154
78-67-1,0.06548644666740194,0.40101516526346775,0.43423625047885184,0.09926213759027863
64257-84-7,0.02594709447979621,0.412580340483111,0.33861097996034145,0.2228615850767509
83105-70-8,0.019023624166077283,0.0958959942203587,0.43998463195243465,0.44509574966112964
5321-32-4,0.044165075421671286,0.12323899162754734,0.47729900412310583,0.3552969288276753
10081-67-1,0.022681199722966578,0.15234075600430194,0.6595397528698008,0.165438291402931
70321-86-7,0.028457792517345835,0.12684816928831671,0.7111001300990257,0.1335939080953122
2778-41-8,0.027136723063504727,0.15940742990347745,0.6976417960568901,0.11581405097612864
2778-42-9,0.02936117030652014,0.12369556102393915,0.6879079289966787,0.15903533967286385
2997-92-4,0.05975061804259075,0.22291433656451481,0.5844608014712365,0.13287424392165825
474510-57-1,0.01834550953567719,0.12419673039586429,0.7069511372925041,0.15050662277595453
721-26-6,0.020218662311474053,0.16882584586090643,0.6945198962930706,0.116435595534549
80-43-3,0.020612639520948134,0.14385466005163658,0.742842037300932,0.09269066312648329
59118-21-7,0.051824296692016096,0.2863062625537212,0.4821022420080853,0.1797671987461778
14929-11-4,0.023971935358078813,0.1279131503716925,0.6104960410933865,0.23761887317684183
52508-35-7,0.09751596046073974,0.14975003427441747,0.43140966431105837,0.3213243409537855
6790-58-5,0.0541305712318226,0.22478682306688358,0.45058391336290426,0.2704986923383898
3093-35-4,0.16250667480529507,0.1722729151747081,0.5368462501526438,0.12837415986735426
65323-13-9,0.04444826562062796,0.16354444484820493,0.6146901634116606,0.17731712611950604
3385-03-3,0.08046703002078841,0.07828424153490662,0.6886801042464076,0.15256862419789805
67-73-2,0.37326575658824473,0.07714138206857765,0.3624016806957562,0.18719118064742157
34014-18-1,0.0683602965855731,0.17534340219541533,0.4993101561139696,0.2569861451050423
39196-18-4,0.5179758674178051,0.22006846730605628,0.2081161670125372,0.05383949826360137
24814-29-7,0.06301384429139958,0.18296843931014234,0.5633079133853526,0.19070980301310547
98477-07-7,0.049030357538643786,0.24489688232731002,0.5606960995226535,0.1453766606113926
17578-44-8,0.29136300150339894,0.21372806815319315,0.346905572083537,0.1480033582598705
64632-00-4,0.08202218623042541,0.275796181517971,0.4815123783478765,0.16066925390372694
55861-78-4,0.09036032281025842,0.20670835218631026,0.5655521405618339,0.1373791844415972
34205-21-5,0.06329267065059954,0.1852644996983372,0.6020039432833236,0.14943888636774022
4849-32-5,0.12763914190325262,0.20242501299771118,0.5321669864192808,0.13776885867975522
113702-04-8,0.11516784973066653,0.288743942379925,0.45343634167274477,0.14265186621666404
88678-67-5,0.10925735423141289,0.1697205869467816,0.5921119178938941,0.12891014092791242
83940-41-4,0.03483953579890297,0.17203704645849116,0.6088164080030787,0.18430700973952693
95882-64-7,0.04818782143102617,0.1396897773899321,0.6306161510171786,0.18150625016186359
78628-80-5,0.07380987575085869,0.23829208500453913,0.5918711086579168,0.09602693058668545
124978-79-6,0.05070145431236725,0.185574743808136,0.6037226276393164,0.1600011742401806
101827-46-7,0.05027845468937086,0.2122498116853556,0.64962763093964,0.08784410268563492
113702-05-9,0.04406765110700012,0.28965669098449387,0.5297508252486351,0.13652483265987078
78327-32-9,0.06605953505019219,0.14450935128387135,0.6458616774076519,0.14356943625828494
55511-98-3,0.06879943943663187,0.15696917177760733,0.5835737209991426,0.1906576677866191
79985-92-5,0.42713021799511786,0.3474723043609938,0.16236485051346372,0.06303262713042469
18470-10-5,0.135069352836618,0.325104288593714,0.44618018280046157,0.09364617576920668
84268-33-7,0.03110057878250363,0.09549858721688677,0.5842343073252035,0.2891665266754064
70356-09-1,0.02130386535782916,0.15350493483569794,0.705851816155804,0.11933938365066926
121-00-6,0.03273444534321111,0.1366420866974377,0.7067459250898314,0.12387754286952128
5902-52-3,0.17598459125668892,0.39720488035577173,0.35911204110505696,0.06769848728248191
60853-38-5,0.042838654206240334,0.15749083352775076,0.6375381474852324,0.16213236478077794
92929-94-7,0.028257442381980212,0.18680078046807788,0.6594089503566367,0.12553282679330552
1634-04-4,0.03028876797570589,0.17544323448830157,0.5872476697322809,0.20702032780371238
39195-82-9,0.06755103219451104,0.22236891498233527,0.5762291387635013,0.13385091405965222
5534-95-2,0.06914476130135987,0.16019647998000106,0.36159620857552616,0.409062550143112
21087-64-9,0.07627434290116417,0.1206604193986906,0.5864849772935387,0.21658026040660688
39196-10-6,0.04128070438149443,0.1960882626592236,0.5745947392578009,0.18803629370148095
39196-09-3,0.06799428288215649,0.20660603493771407,0.533844142628722,0.19155553955140775
68955-53-3,0.035273087220248196,0.24237426606344026,0.5672344011515443,0.1551182455647679
68938-07-8,0.011987308770691466,0.07762634589818847,0.5348355469175256,0.37555079841359496
59354-78-8,0.020880362766002938,0.07625238621020619,0.526989238637599,0.37587801238619234
54423-67-5,0.0270755740915978,0.10289053262678467,0.45610372315871717,0.4139301701228999
100237-68-1,0.05054135928672926,0.22258857683151978,0.48120504831727606,0.245665015564475
917-92-0,0.056187420419592266,0.2419422951096485,0.5606811404899967,0.14118914398076285
88426-33-9,0.05606509611116159,0.13728093730487814,0.5366650701338559,0.2699888964501046
61925-70-0,0.02954707953324084,0.22478466392644383,0.6232682326728176,0.12240002386749804
98-53-3,0.022722465323714382,0.1180859574922401,0.7070451368758447,0.15214644030820065
49763-96-4,0.033662571815796224,0.19507212743060784,0.5715549999167769,0.19971030083681957
76738-62-0,0.02316008605266116,0.216825030114964,0.6562643947982456,0.10375048903412976
75736-33-3,0.02826186131806493,0.17770633281468357,0.7028043832285261,0.09122742263872613
55179-31-2,0.03939456717666495,0.19172205590799046,0.570034720791719,0.19884865612362657
13221-27-7,0.02399490653470039,0.2397510733325226,0.6493238636008676,0.08693015653190965
66346-01-8,0.025069998035796164,0.14876627325632455,0.7084903374916676,0.11767339121621061
59997-51-2,0.05553971221223577,0.24254455523976218,0.5909498447266122,0.11096588782138915
24473-06-1,0.02187156692111026,0.1276898794712083,0.715184377205059,0.13525417640262183
13547-70-1,0.08139513699440822,0.3436289862540806,0.4447441808492103,0.13023169590230038
98-06-6,0.025275355139429308,0.16189719055098709,0.7126720193064903,0.1001554350030928
18127-01-0,0.027358409194775182,0.13396137811145326,0.6694809767181796,0.16919923597559294
90729-43-4,0.028886572106504672,0.2750928998700103,0.5435249034868346,0.1524956245366508
98-73-7,0.0151901069820052,0.0845136274590193,0.7229889055690383,0.1773073599899381
67610-51-9,0.03228355676368506,0.21559682805635536,0.6102156425006016,0.14190397267935806
56488-59-6,0.014724567476002936,0.12709181573949002,0.7032050875626262,0.15497852922188113
3101-60-8,0.012383603516419903,0.08150676565691832,0.780106742065898,0.12600288876076313
2312-35-8,0.03251320850304024,0.16156263882302233,0.6449035898726075,0.16102056280132915
83373-31-3,0.04218129120288582,0.15677598894262829,0.5633549833505266,0.23768773650395925
3671-67-8,0.5290685008401702,0.3866303857514004,0.05702470078952202,0.027276412618907894
16143-18-3,0.06314142858679216,0.13635433173502753,0.5064244904420394,0.29407974923614094
98-29-3,0.04306315790409117,0.1770655272672399,0.63514318354929,0.1447281312793789
89427-06-5,0.8309892620696778,0.11735830690718656,0.03702801683427515,0.014624414188862076
88-18-6,0.024127885509175877,0.1914983683329219,0.6720230189372788,0.11235072722062453
107551-67-7,0.027940663038006453,0.1432362254699599,0.620440596199445,0.2083825152925892
109825-47-0,0.14968238242434767,0.2957612588072384,0.3095423774766326,0.24501398129178062
63938-45-4,0.020178810215710226,0.10516770427740715,0.6645623242953116,0.2100911612115707
83-26-1,0.0421247922990293,0.14848397857060214,0.6542731731105861,0.15511805601978196
38083-17-9,0.026403828850084982,0.274992011991643,0.5455322468797913,0.1530719122784809
43121-43-3,0.027311401851796258,0.2269000791418264,0.5963039202525126,0.14948459875386436
22591-21-5,0.0251889495703404,0.2942685258413806,0.5351516660561296,0.14539085853214923
1492-02-0,0.034375640435045804,0.10070194360171733,0.682263135304173,0.1826592806590646
2522-81-8,0.02932629709454974,0.1074828161875288,0.712118853495666,0.1510720332222554
107534-96-3,0.026081200603916648,0.1737392387547651,0.712650349679753,0.08752921096156556
75-64-9,0.028245935377611442,0.2528443821594388,0.5707938083586999,0.14811587410425017
59227-74-6,0.05392986549492235,0.1855312985873768,0.601065988123679,0.1594728477940221
4620-70-6,0.028509116245623994,0.12902288832651432,0.6231145279337357,0.21935346749412585
87787-67-5,0.044576087689008254,0.13817135202015338,0.4026643080329957,0.4145882522578429
42200-33-9,0.031703246132274265,0.10572317035056797,0.7362636664659032,0.12630991705125533
27912-14-7,0.030921268747775996,0.12829722660367318,0.6834837370549592,0.15729776759359124
51781-21-6,0.03423227796168597,0.10101657604221019,0.7087022418530864,0.15604890414301753
23093-74-5,0.025727507903669372,0.16418950755075776,0.6934742734829894,0.11660871106258366
38363-40-5,0.041232639289756505,0.1089514150035917,0.7885748340560242,0.06124111165062728
35108-88-4,0.01891445855644106,0.10460188475618802,0.7585299857377716,0.11795367094959956
54247-25-5,0.012747140525984073,0.07808786518578553,0.8246397688609903,0.08452522542724082
26921-17-5,0.03664206400413886,0.14332958648576916,0.6026314424827518,0.2173969070273404
68377-91-3,0.06857873327821955,0.20758663640671784,0.5023223490550162,0.2215122812600459
18559-94-9,0.04971708671294582,0.14270956025654608,0.6824251640150888,0.12514818901542066
54240-36-7,0.04899562782687906,0.31705306406626893,0.49718140593183574,0.13676990217501675
21898-19-1,0.03886595650499676,0.3036241588879175,0.5184127435381896,0.13909714106889673
56776-01-3,0.032739397067661005,0.21896438760761439,0.6323395788988007,0.11595663642592452
79645-08-2,0.034963175571382614,0.14405553237443128,0.6736557421599433,0.14732554989424235
60559-94-6,0.1517308863203879,0.2940886062929205,0.45655294265838425,0.09762756472830707
57982-78-2,0.0276597620362803,0.3492951693833624,0.5126132638420278,0.11043180473832952
2160-93-2,0.033377463700063614,0.08643777367100247,0.6078044411591068,0.27238032146982605
112226-61-6,0.027868764339208003,0.14444106481790928,0.6288354378415061,0.1988547330013768
3741-80-8,0.03514475959777578,0.18239932555306132,0.3880860112685304,0.3943699035806322
75-65-0,0.042527353103240524,0.18527421845050146,0.6049443763731099,0.1672540520731479
7665-72-7,0.0878509543826402,0.14583601239915167,0.5852992632818275,0.18101376993638144
1663-39-4,0.030595546700138428,0.17546516871471152,0.5609073519142341,0.23303193267091557
398489-26-4,0.03879774274645701,0.10731819449266865,0.6303736026005545,0.22351046016031928
75-91-2,0.03809656773810747,0.12454898111898757,0.6459516598284576,0.19140279131444768
614-45-9,0.018725810192417053,0.0823722361002252,0.6694703502043902,0.22943160350296746
75-66-1,0.044692451769688606,0.22926351802045147,0.5443328692778165,0.18171116093204384
4098-71-9,0.07160585935773911,0.22729084861285995,0.5414395726512615,0.1596637193781395
7027-11-4,0.08817676992736169,0.19264693933536636,0.5813123171319765,0.1378639736052957
56747-96-7,0.09116097433453421,0.19913953775378954,0.5025556676428155,0.2071438202688598
21280-29-5,0.06559839710930437,0.15422418784661457,0.5314166275345301,0.24876078750955044
475-20-7,0.08019830504505317,0.19180370235564287,0.436325665436553,0.29167232716275193
1139-30-6,0.05935317624300326,0.1710951380515437,0.5039521953938937,0.26559949031155977
1740-15-4,0.03499072872317383,0.2959745969654162,0.5396819528315887,0.1293527214798217
76-29-9,0.0470438075102798,0.17504539643642678,0.563768324030007,0.2141424720232861
79-93-6,0.0227897888436826,0.24840022079087978,0.5655462197960923,0.1632637705693443
521-11-9,0.06309746493050047,0.1089283901737973,0.6183120295898803,0.20966211530582143
58-18-4,0.046047420162351346,0.09035676110179595,0.6348778083735679,0.2287180103622837
72-63-9,0.03376338457413123,0.08364886143706243,0.7011109964477753,0.18147675754103065
116-06-3,0.5800804294828507,0.17647124413972806,0.19569542421034414,0.047752902167076665
1646-87-3,0.6271004148715393,0.1372751513785504,0.1575845375210506,0.07803989622885879
1646-88-4,0.4614500667458367,0.14999192348667692,0.2600799741387115,0.1284780356287752
16146-62-6,0.35586776723523605,0.5362261676735071,0.08181507040494668,0.02609099468631026
4790-92-5,0.5388418546350177,0.32952495714653046,0.1037335227533838,0.027899665465067666
117774-38-6,0.03797506040593876,0.11881311008819792,0.3677589281509976,0.47545290135486584
16655-82-6,0.38442695303627,0.527156101834417,0.06990354267336384,0.018513402455949065
66637-25-0,0.7852979922548937,0.09602958505703178,0.07901521312712215,0.03965720956095275
106358-92-3,0.7904062199439195,0.09750288567548338,0.07323318085590558,0.03885771352469243
16709-30-1,0.41794520680147024,0.4514101195286491,0.08970793457442634,0.04093673909545491
59375-53-0,0.8664161304846708,0.08871860048370751,0.03212134528283187,0.01274392374879135
59375-61-0,0.8971158586808747,0.05364584842670291,0.036249631566304154,0.012988661326119168
22781-23-3,0.32229404043984944,0.631449134096488,0.03895921705059263,0.007297608413069716
59375-67-6,0.7600476807192035,0.15104934599378067,0.06172250156065479,0.027180471726361087
106231-36-1,0.5581309012257838,0.1154418255084246,0.2279474392249945,0.09847983404079708
87767-48-4,0.09345083157062117,0.2800743503453601,0.5177999711083261,0.10867484697569273
71108-14-0,0.14109895026933258,0.44689362687633716,0.3263721380245682,0.08563528482976134
1249-84-9,0.04816557834081944,0.1689570884790514,0.5308977550617106,0.2519795781184185
69784-42-5,0.24190647380394306,0.19572192617333098,0.416650808960648,0.1457207910620776
122-15-6,0.2667218656050232,0.25521316385489257,0.37367394454344616,0.1043910259966377
4757-55-5,0.03665681089429154,0.3205397783662906,0.5930681230128034,0.04973528772661458
92320-57-5,0.03080827124520017,0.13299507690821571,0.6994153370057935,0.13678131484079176
54504-70-0,0.03208564873958479,0.18003306990728637,0.58003061203115,0.20785066932197915
3648-36-0,0.18148606920752192,0.3045525808341506,0.3977366255232107,0.11622472443511575
75096-86-5,0.30299483985598485,0.4376177470863412,0.20052598822821027,0.05886142482946278
28789-80-2,0.37425177493291295,0.3729003307163065,0.21063737969290364,0.04221051465787676
123253-01-0,0.30533363181090656,0.3683767389374871,0.23414726549544104,0.09214236375616446
50539-80-5,0.4429653610876378,0.5123387121197904,0.033163785714082177,0.011532141078489742
62382-23-4,0.17962420630402312,0.2662345547605685,0.4009079051052151,0.15323333383019241
32891-29-5,0.06806104068499738,0.230204155084795,0.500859023792243,0.2008757804379643
50539-66-7,0.605841013438645,0.30397975732164634,0.06657217035080103,0.023607058888906664
50802-69-2,0.6308731349529331,0.3242512228499593,0.03242803883655116,0.012447603360554626
50673-10-4,0.6513480106534861,0.2854421885188622,0.048032538465479994,0.015177262362170095
50673-11-5,0.46314279119537277,0.3774477031513367,0.1215239635070472,0.0378855421462428
50539-76-9,0.3692373814965955,0.4352549221674511,0.1445583057743616,0.05094939056159157
50673-06-8,0.5623234522070206,0.3927134713755323,0.030475497182269773,0.014487579235177295
37430-50-5,0.41654227669401933,0.47912131822216936,0.07856818618255966,0.02576821890125142
84-83-3,0.10101368615972191,0.17209521013571843,0.6090145403757324,0.11787656332882722
123172-61-2,0.022774180469073126,0.07799114286603084,0.8324310604172058,0.06680361624769016
116337-62-3,0.014694946302508321,0.06468353528643507,0.862222510572132,0.05839900783892487
116337-68-9,0.013491425760421904,0.04157868203002504,0.9071489364641177,0.037780955745436155
134605-64-4,0.04202209179283658,0.14878165414425928,0.5956784496958355,0.2135178043670689
127-48-0,0.029768399833580705,0.17790655561703925,0.5930621723632735,0.19926287218610655
71108-21-9,0.3821963416453139,0.3958446341600011,0.14885548780337862,0.07310353639130651
22198-93-2,0.04855668102350158,0.12354175913220203,0.6122885529334873,0.21561300691080937
123886-70-4,0.03869349757904909,0.5040334143145684,0.3843650930925327,0.07290799501384727
123886-68-0,0.03389546503213337,0.6884829325651894,0.20178862161698266,0.07583298078569409
123886-69-1,0.021921253344208188,0.48326549043110506,0.4235180328967888,0.07129522332789787
111038-47-2,0.03363210424281943,0.590318279466808,0.3065937620881504,0.06945585420222175
15440-46-7,0.037270788911635024,0.07004756631706563,0.7815728596044308,0.1111087851668691
154825-97-5,0.0428930167803728,0.1342923602812045,0.6550354292536984,0.167779193684725
123886-65-7,0.021653974289031756,0.45875114962740926,0.40493147514701944,0.11466340093653948
57897-49-1,0.039893141821052094,0.3522866260575788,0.5096070813430713,0.09821315077829779
123886-62-4,0.023350274987896668,0.14016907907986126,0.7351933498721515,0.1012872960600904
31652-69-4,0.07082428485303388,0.1697872230788617,0.4965534939819191,0.26283499808618643
6156-18-9,0.053741623104105816,0.2562052026763408,0.5304305134264194,0.15962266079313475
1646-75-9,0.05520225013125512,0.2059093100075819,0.6095801832307123,0.1293082566304517
71868-10-5,0.06214825680740363,0.15808978391176318,0.6313282773798667,0.14843368190096742
25841-41-2,0.0432935550747521,0.13561440096931376,0.5424682698987072,0.27862377405722605
3680-05-5,0.04273532079643836,0.11890008584039384,0.5126737289292125,0.32569086443395556
25841-38-7,0.044707147244497224,0.10794062783499458,0.5867356325840224,0.26061659233648554
42057-22-7,0.01656384955895644,0.0560058255933715,0.2566223722641991,0.6708079525834724
25841-43-4,0.04973332588289153,0.12479611937927226,0.6230594977847996,0.2024110569530358
163000-63-3,0.05061677714328063,0.14520536854922025,0.5135041592602192,0.29067369504728063
84170-74-1,0.015587566719016175,0.1983361168573537,0.5894045451481348,0.19667177127549493
17557-23-2,0.038564896279515634,0.13717975607852143,0.6277207944893903,0.1965345531525725
