CASRN,Toxic_RF_ecfp6bits-0,Toxic_RF_ecfp6bits-1
607-88-5,0.7554767215816899,0.24452327841830973
78-31-9,0.5976406252195768,0.4023593747804232
72051-45-7,0.3007187702193281,0.6992812297806725
1424-48-2,0.4654575489975163,0.5345424510024835
70-55-3,0.45724742726893297,0.5427525727310671
78521-39-8,0.6492425140536261,0.350757485946374
123199-94-0,0.7054784216861548,0.29452157831384534
1156-19-0,0.7313869716031787,0.26861302839682205
21187-98-4,0.7358496732438441,0.2641503267561566
1576-35-8,0.5416039717179378,0.45839602828206233
127-65-1,0.5162290454038161,0.48377095459618374
4083-64-1,0.4418250798549756,0.5581749201450243
80-41-1,0.3560724174385017,0.6439275825614984
6837-93-0,0.7766789376611293,0.22332106233887114
106-43-4,0.2392257526143085,0.7607742473856915
108-89-4,0.2418299398321663,0.7581700601678343
569-65-3,0.26141989050611364,0.7385801094938871
72619-36-4,0.4477380778333826,0.5522619221666174
91-62-3,0.3100550496879029,0.6899449503120973
92-48-8,0.5305159859452493,0.4694840140547507
98519-19-8,0.1366021650582844,0.8633978349417156
1711-06-4,0.5529620079823679,0.44703799201763195
108-44-1,0.23031548978039357,0.7696845102196068
85-72-3,0.6325009190852784,0.36749908091472144
63-99-0,0.5968163311159076,0.4031836688840925
621-29-4,0.41968932625654587,0.5803106737434542
104683-52-5,0.2061205296657948,0.7938794703342057
80834-68-0,0.25975300639938825,0.7402469936006112
91-99-6,0.4770706715965629,0.5229293284034371
29218-27-7,0.41395924892464575,0.5860407510753546
108-39-4,0.40896886076394595,0.5910311392360543
88599-49-9,0.8518233927276472,0.14817660727235313
88599-68-2,0.7698725182219092,0.2301274817780909
122277-25-2,0.8245491638316815,0.17545083616831886
1596-09-4,0.49194140622433186,0.5080585937756683
57933-19-4,0.29053645853290794,0.7094635414670935
16154-78-2,0.4015481161342571,0.5984518838657428
1147-41-7,0.6733422630586289,0.32665773694137085
956317-36-5,0.4951199530472831,0.5048800469527169
122277-24-1,0.8001780892295053,0.19982191077049444
53988-10-6,0.24203786905222402,0.7579621309477758
399-77-9,0.036574698756958374,0.9634253012430417
1435-71-8,0.5286485564932344,0.47135144350676567
5504-68-7,0.4507331504311453,0.5492668495688546
610-39-9,0.3349423659922816,0.6650576340077186
119-33-5,0.3096986966363118,0.6903013033636883
2445-83-2,0.43330909832468456,0.5666909016753158
92-36-4,0.2861898530866192,0.7138101469133802
88-44-8,0.8008227867945127,0.1991772132054879
57524-15-9,0.173006362373108,0.8269936376268928
695-34-1,0.14303567407738346,0.8569643259226161
125055-80-3,0.2980116834648705,0.7019883165351294
108-99-6,0.1855828437837997,0.8144171562162004
1603-41-4,0.18958936401679796,0.8104106359832026
53179-13-8,0.30005129403294656,0.6999487059670527
125055-79-0,0.2925514643778993,0.7074485356221006
82159-09-9,0.4815537487028956,0.5184462512971044
618-85-9,0.4013421094309274,0.5986578905690721
504-15-4,0.5530233045397444,0.4469766954602558
41621-49-2,0.49879122174940305,0.501208778250597
182349-12-8,0.3524083089439777,0.6475916910560225
874-66-8,0.33085490044053223,0.6691450995594681
27776-01-8,0.47499510989560817,0.5250048901043919
72239-32-8,0.19936366820574003,0.8006363317942606
898566-17-1,0.41150817380854665,0.5884918261914531
50454-68-7,0.3020828489342107,0.6979171510657896
529-19-1,0.399613407268612,0.6003865927313882
73987-51-6,0.4707002613927839,0.5292997386072157
90-12-0,0.3536266817708226,0.6463733182291775
2853-69-2,0.20155383581404065,0.7984461641859596
7055-03-0,0.6465129331825955,0.35348706681740455
71753-20-3,0.4177682785109943,0.582231721489006
65871-41-2,0.2540846986535687,0.7459153013464308
71077-34-4,0.7792860890957536,0.2207139109042464
95-80-7,0.18171126048067024,0.8182887395193297
99-55-8,0.4019175621745623,0.5980824378254377
95-79-4,0.2062249425444304,0.7937750574555698
136-80-1,0.47568276554331146,0.5243172344566887
93-69-6,0.3129989137380545,0.687001086261945
135-63-7,0.704206145202362,0.2957938547976382
614-68-6,0.6446846493348579,0.35531535066514186
131-79-3,0.4427188558034986,0.5572811441965014
584-84-9,0.6196416360634881,0.38035836393651123
28005-74-5,0.42646419283643305,0.5735358071635667
4067-01-0,0.39706766382598135,0.6029323361740185
6422-83-9,0.3872411763623754,0.6127588236376242
96-98-0,0.557075257367268,0.44292474263273207
119-32-4,0.23065309655835015,0.7693469034416498
121-14-2,0.3732602259253696,0.6267397740746309
95-48-7,0.3545203860846272,0.645479613915373
2835-95-2,0.291242665597905,0.7087573344020961
6775-25-3,0.34484958769878266,0.6551504123012177
59-47-2,0.4501119958211434,0.5498880041788561
6055-48-7,0.402721297516286,0.597278702483714
2210-79-9,0.470329466541055,0.5296705334589448
55543-68-5,0.4541170996134948,0.5458829003865051
14491-59-9,0.34339999185229364,0.6566000081477066
88599-47-7,0.8755191063291318,0.12448089367086816
88599-48-8,0.8353138892165234,0.16468611078347659
88-19-7,0.4702423699234389,0.5297576300765615
95-49-8,0.33864927221056207,0.6613507277894374
95-73-8,0.3359099769533857,0.6640900230466154
7745-91-7,0.20435806849328944,0.7956419315067105
90-33-5,0.4443472236945401,0.5556527763054602
4394-77-8,0.1524230473505939,0.8475769526494069
53083-96-8,0.387721132173303,0.6122788678266969
2246-44-8,0.33502953891397425,0.6649704610860255
4934-55-8,0.6759129639906416,0.3240870360093592
95-69-2,0.1956940590377129,0.8043059409622874
21787-81-5,0.42879538299843256,0.5712046170015677
83-34-1,0.41378635269037395,0.5862136473096264
54935-04-5,0.5382641530058354,0.46173584699416426
24283-57-6,0.5349767327947209,0.46502326720527926
64036-72-2,0.23930544485525487,0.7606945551447452
619-15-8,0.28151370559157163,0.7184862944084296
2581-34-2,0.3624430015079058,0.6375569984920937
89427-10-1,0.0350722941547086,0.9649277058452917
83-40-9,0.5178108294176852,0.48218917058231486
74697-60-2,0.8078470201441,0.19215297985590038
1570-64-5,0.3726622790118619,0.6273377209881378
174063-87-7,0.5450469638823499,0.4549530361176498
17514-68-0,0.33399125147603165,0.6660087485239681
1084-65-7,0.5378960390813515,0.46210396091864847
69226-39-7,0.614213307975739,0.38578669202426
69226-40-0,0.5190217914003017,0.48097820859969836
130-17-6,0.7431075132110521,0.2568924867889484
88599-69-3,0.8057246816368835,0.19427531836311737
14863-40-2,0.045778409654392824,0.954221590345607
644-62-2,0.5597812518816262,0.4402187481183737
88-51-7,0.7186641191963195,0.28133588080368094
7585-41-3,0.8234913734973509,0.1765086265026496
89427-05-4,0.04587242759521853,0.9541275724047823
89427-04-3,0.07149103358881741,0.928508966411183
1603-40-3,0.15707974108014902,0.8429202589198511
100299-08-9,0.33487585336771536,0.6651241466322845
125055-81-4,0.2781081329532686,0.7218918670467317
2312-76-7,0.3507882543663347,0.6492117456336655
481-42-5,0.491951513118636,0.508048486881364
116288-88-1,0.2868416973124281,0.713158302687572
616-02-4,0.4569557885803946,0.5430442114196052
30516-87-1,0.6752133448532209,0.3247866551467788
3056-17-5,0.6547253097557241,0.34527469024427637
626-48-2,0.528706366610492,0.471293633389508
56-04-2,0.3541106453859238,0.6458893546140759
20344-15-4,0.2889476102817572,0.7110523897182428
18591-81-6,0.28786329822350665,0.712136701776493
101708-02-5,0.5376296765504278,0.462370323449572
101708-01-4,0.568989613085141,0.4310103869148588
1824-81-3,0.19342385095857678,0.8065761490414238
72-80-0,0.34797027381495066,0.6520297261850494
98967-40-9,0.5020358042769152,0.49796419572308487
1453-58-3,0.3025714118982367,0.6974285881017642
822-36-6,0.23304764407914821,0.7669523559208515
641571-11-1,0.2743850163094368,0.7256149836905634
100365-72-8,0.4883519569653957,0.5116480430346045
121552-61-2,0.49911160940326665,0.5008883905967334
1131-18-6,0.1947813445480577,0.8052186554519425
70803-10-0,0.3742994126169943,0.625700587383006
125055-64-3,0.08409563843073078,0.9159043615692698
125055-63-2,0.08941942727821232,0.9105805727217876
125055-61-0,0.05812624488604417,0.9418737551139561
125055-65-4,0.16645835473271478,0.8335416452672854
125055-67-6,0.17006549044602792,0.8299345095539723
125055-75-6,0.15160986867868592,0.8483901313213146
122-57-6,0.7682328397979322,0.23176716020206725
32979-83-2,0.726695713112695,0.2733042868873057
25398-39-4,0.5056263800023915,0.49437361999760837
78-98-8,0.5914121774967221,0.40858782250327846
591-12-8,0.48944467670935615,0.5105553232906439
1013-99-6,0.43684361904176705,0.5631563809582328
10004-44-1,0.4586418948388271,0.5413581051611732
25046-79-1,0.7022742178728683,0.2977257821271315
59-63-2,0.47298381598858236,0.5270161840114178
723-46-6,0.7403136849810715,0.25968631501892886
554-14-3,0.2953776670938885,0.7046223329061119
101030-71-1,0.39748430052106576,0.6025156994789342
65489-04-5,0.250483828330136,0.7495161716698636
21342-85-8,0.38232056344216114,0.6176794365578395
148-01-6,0.4411522856510278,0.5588477143489717
823-40-5,0.22684551630522204,0.7731544836947781
35572-78-2,0.3660748032128205,0.6339251967871793
87-60-5,0.2906953849262511,0.7093046150737489
13710-19-5,0.4759876008045825,0.5240123991954174
17737-65-4,0.47439839146842827,0.525601608531572
606-20-2,0.2938110754615192,0.7061889245384807
19406-51-0,0.37344508659739006,0.6265549134026095
497-56-3,0.3745998102249895,0.6254001897750103
83-42-1,0.23405354464173964,0.7659464553582611
608-25-3,0.3855305424494487,0.6144694575505508
14745-61-0,0.16285474399406327,0.8371452560059374
4467-21-4,0.15897753827190902,0.8410224617280908
321-55-1,0.13573160426468378,0.8642683957353161
77605-73-3,0.5967345595670429,0.40326544043295753
89427-03-2,0.0772997282928868,0.9227002717071136
89427-23-6,0.04250848882402674,0.9574915111759734
89427-24-7,0.03801930956767781,0.9619806904323223
17788-00-0,0.35082460544519756,0.6491753945548031
52603-48-2,0.35238561921037503,0.6476143807896253
89427-21-4,0.06454847586782231,0.9354515241321775
89427-36-1,0.03521125835570876,0.9647887416442915
89427-40-7,0.07297163361788937,0.9270283663821106
58348-97-3,0.4583666159535645,0.5416333840464358
28782-19-6,0.33920781207523193,0.6607921879247682
89427-31-6,0.048715044019072284,0.9512849559809278
63498-62-4,0.35746752075375204,0.6425324792462482
4228-99-3,0.03570233461692866,0.9642976653830719
75511-25-0,0.4814336623508063,0.5185663376491937
147-61-5,0.5717402119541595,0.42825978804584036
78415-72-2,0.5025100833374945,0.49748991666250547
119615-63-3,0.3644347821806817,0.6355652178193184
15878-08-7,0.2215146107715971,0.7784853892284033
520-09-2,0.29332026190166893,0.7066797380983318
6814-58-0,0.2832671317495943,0.7167328682504062
106266-06-2,0.31599408230197645,0.6840059176980239
144598-75-4,0.30250209972934333,0.6974979002706572
1003-52-7,0.3130124458084163,0.6869875541915839
5496-04-8,0.3531519252179859,0.6468480747820141
17364-41-9,0.31483425938655346,0.6851657406134464
524-36-7,0.7165399273045034,0.2834600726954972
73855-29-5,0.5631044095816259,0.4368955904183745
58-56-0,0.784882718132918,0.21511728186708332
876-85-7,0.6729979717767254,0.3270020282232752
13331-81-2,0.5971218629616593,0.40287813703834047
73987-24-3,0.4652510030272619,0.534748996972738
73908-94-8,0.47312041210969635,0.5268795878903034
82-82-6,0.6871679562255573,0.31283204377444274
73839-78-8,0.6062643092676832,0.39373569073231657
2856-75-9,0.2991698456210131,0.7008301543789868
59035-98-2,0.3826537193351168,0.6173462806648831
7331-25-1,0.3959652010735766,0.6040347989264233
109293-97-2,0.5050759067248844,0.49492409327511566
39242-73-4,0.3420972388681068,0.6579027611318935
126055-15-0,0.4304296915162553,0.569570308483745
168152-87-2,0.09584431286130621,0.9041556871386932
63979-28-2,0.38975535616376794,0.610244643836232
23696-28-8,0.5190089123566591,0.48099108764334064
98-86-2,0.5764826293093073,0.4235173706906923
735-52-4,0.542452905575133,0.4575470944248669
42018-31-5,0.4312814804855634,0.5687185195144366
968-81-0,0.702301186299588,0.2976988137004121
91040-94-7,0.43995731921067943,0.5600426807893202
99-03-6,0.566096740700025,0.4339032592999752
121-89-1,0.44590183361446306,0.5540981663855371
53944-40-4,0.5284836339452018,0.471516366054798
72492-12-7,0.6245582082017225,0.37544179179827714
40187-51-7,0.5329193984140723,0.46708060158592724
110147-48-3,0.2600422244186472,0.7399577755813539
89-84-9,0.5866807270555662,0.4133192729444339
119851-28-4,0.5157153861977181,0.48428461380228177
1122-62-9,0.4187961006189194,0.5812038993810809
25201-35-8,0.4280445793367547,0.5719554206632455
24691-76-7,0.5339176143030592,0.466082385696941
5234-68-4,0.5013025409169228,0.49869745908307717
5259-88-1,0.3807064009649744,0.6192935990350256
24691-80-3,0.46211935116404684,0.5378806488359527
75706-12-6,0.45512718985145983,0.5448728101485399
118-71-8,0.38127331250813856,0.618726687491862
17334-68-8,0.370565541405257,0.629434458594743
25506-01-8,0.3080204620437777,0.6919795379562222
78484-11-4,0.28267581499900213,0.7173241850009979
60583-65-5,0.4666915945482213,0.5333084054517786
62-55-5,0.19627235473076654,0.8037276452692346
4104-14-7,0.2361630598579415,0.7638369401420592
364-98-7,0.42847931395478367,0.5715206860452164
142-26-7,0.5956817748519495,0.4043182251480506
104617-50-7,0.5031697527628504,0.4968302472371495
616-91-1,0.5119146795811802,0.4880853204188198
103-84-4,0.5683949416023788,0.43160505839762076
3366-61-8,0.3950177658190017,0.6049822341809992
41506-62-1,0.6369824393026057,0.36301756069739455
103-90-2,0.38420478648799944,0.6157952135120003
121-60-8,0.6272473519429125,0.3727526480570877
5221-42-1,0.4921097495897828,0.5078902504102172
20262-58-2,0.8134168219536162,0.1865831780463834
83003-97-8,0.15940783568831798,0.8405921643116818
24733-81-1,0.3831728879982144,0.616827112001786
13067-19-1,0.5013126183310707,0.4986873816689293
5254-41-1,0.5113527976239525,0.48864720237604753
2519-30-4,0.9121736215499832,0.08782637845001688
2621-62-7,0.5160785627470614,0.4839214372529383
38411-17-5,0.4821592807848798,0.51784071921512
110882-70-7,0.456320603559118,0.5436793964408818
106309-73-3,0.4321022665352718,0.5678977334647284
5663-71-8,0.514208198303123,0.48579180169687697
140-40-9,0.4952050720429544,0.5047949279570456
17433-31-7,0.4357598191982819,0.5642401808017178
546-88-3,0.5776725484133266,0.42232745158667384
637-53-6,0.2148784103933598,0.78512158960664
55661-38-6,0.2567681565040638,0.7432318434959366
13750-62-4,0.31684549100848136,0.6831545089915189
443-48-1,0.45277711066818066,0.5472228893318194
74298-63-8,0.30573485428346736,0.6942651457165323
59467-70-8,0.43596903668820763,0.5640309633117926
21721-92-6,0.34605865530148827,0.6539413446985112
1943-27-7,0.4440282089459223,0.5559717910540773
2532-91-4,0.47401833070085836,0.5259816692991419
28911-01-5,0.4132850370841144,0.5867149629158855
41394-05-2,0.3224823491289533,0.677517650871047
19219-99-9,0.3428307477930942,0.6571692522069061
57726-65-5,0.2800321015714197,0.7199678984285798
109543-52-4,0.32629925817208905,0.6737007418279117
144-82-1,0.6378841145985361,0.36211588540146344
25953-19-9,0.7764077079611992,0.2235922920388007
65277-42-1,0.41333297518938805,0.586667024810612
1696-20-4,0.4344893737771912,0.5655106262228091
4091-14-9,0.42127689520354894,0.5787231047964511
24963-29-9,0.48663322301436124,0.5133667769856386
507-09-5,0.23265272712267027,0.767347272877329
50816-18-7,0.6678304935191205,0.3321695064808806
20206-80-8,0.7093542321154285,0.29064576788457175
21722-83-8,0.676497041669169,0.32350295833083065
103-45-7,0.7997165891922965,0.20028341080770354
22031-33-0,0.6027408871148368,0.39725911288516397
542-59-6,0.7041975825329295,0.2958024174670697
542-58-5,0.45635206386139837,0.543647936138602
591-87-7,0.37733634238797753,0.6226636576120225
103-54-8,0.78468039293414,0.21531960706586076
627-09-8,0.6105212954096773,0.389478704590323
1001-55-4,0.6172005618498292,0.38279943815017137
957-68-6,0.7842743876406483,0.21572561235935211
140-11-4,0.7392883779175642,0.26071162208243537
326-61-4,0.5595155278875092,0.44048447211249125
93793-83-0,0.4797730680989666,0.5202269319010336
1515-76-0,0.44951189688203846,0.5504881031179618
622-45-7,0.6639753017200088,0.33602469827999076
10519-11-6,0.6371563606342713,0.36284363936572905
83145-58-8,0.6041005345529887,0.39589946544701127
15667-63-7,0.3896917049355388,0.6103082950644608
117568-24-8,0.5367757199217191,0.463224280078281
13838-02-3,0.5441583006659162,0.4558416993340839
90-17-5,0.48551914760195286,0.5144808523980471
21757-82-4,0.43295259791059065,0.5670474020894095
74548-80-4,0.4249681378018223,0.5750318621981778
3061-65-2,0.4046228511988939,0.5953771488011058
13031-41-9,0.46836410241724113,0.5316358975827591
36175-10-7,0.6139679499238814,0.3860320500761185
50594-77-9,0.39552879223283327,0.6044712077671671
55981-09-4,0.4676810947828776,0.5323189052171227
50-78-2,0.639380845491321,0.36061915450867976
22494-27-5,0.563808074569402,0.436191925430598
322-79-2,0.48598110687169827,0.5140188931283015
79-21-0,0.5605911193690065,0.4394088806309937
63123-39-7,0.48187185708483943,0.5181281429151605
75-36-5,0.3476097772163312,0.6523902227836688
31570-04-4,0.5847599909635653,0.41524000903643393
27676-62-6,0.5423637827409573,0.4576362172590425
23288-49-5,0.4716255249106779,0.5283744750893223
68515-88-8,0.40712220266551113,0.5928777973344889
71878-19-8,0.47517528675817067,0.5248247132418291
26741-53-7,0.5347958869081778,0.46520411309182197
85209-91-2,0.5451598157446872,0.45484018425531264
23128-74-7,0.598649179035368,0.4013508209646328
41484-35-9,0.5924673065749418,0.40753269342505816
118-82-1,0.5162729472043567,0.48372705279564326
6029-54-5,0.42115299933396433,0.5788470006660357
15721-78-5,0.5825159313926979,0.4174840686073016
78-63-7,0.6474088644968705,0.3525911355031288
2212-81-9,0.5899543554972583,0.41004564450274167
732-26-3,0.5684515809367395,0.4315484190632606
61260-55-7,0.5420681808336881,0.4579318191663122
76505-58-3,0.5306365590634686,0.4693634409365316
85438-51-3,0.3562369377647102,0.6437630622352898
73936-91-1,0.570017199915736,0.429982800084264
508-02-1,0.6318418731037143,0.36815812689628535
53956-04-0,0.6857953926490058,0.3142046073509945
64019-93-8,0.44810416350299087,0.5518958364970094
2655-19-8,0.1063037479782329,0.8936962520217677
88-27-7,0.2942223373704279,0.7057776626295715
127245-22-1,0.4855467935008225,0.5144532064991777
14078-41-2,0.5085875686379526,0.4914124313620474
87-97-8,0.5998973800858072,0.40010261991419294
15520-11-3,0.6113957789170441,0.38860422108295645
84632-59-7,0.5134706403020928,0.4865293596979072
7128-64-5,0.5832205239374938,0.4167794760625067
43064-33-1,0.7588227413979857,0.24117725860201408
53551-74-9,0.474961626276252,0.5250383737237481
10537-47-0,0.43493315481704203,0.5650668451829578
69425-13-4,0.4586752217560145,0.5413247782439858
1421-49-4,0.5969001962204513,0.40309980377954796
728-40-5,0.4293568976178904,0.5706431023821095
7078-98-0,0.47733506773160883,0.5226649322683907
96489-71-3,0.43695695424286735,0.5630430457571327
110-05-4,0.6234241747201134,0.3765758252798865
3006-86-8,0.6414044708833864,0.3585955291166139
76858-38-3,0.26096537748450016,0.7390346225155001
121-54-0,0.5739862121701745,0.42601378782982563
140-66-9,0.48873834826756285,0.5112616517324371
9002-93-1,0.6643520227272871,0.3356479772727137
107-45-9,0.39090732180055787,0.6090926781994424
141-59-3,0.5725519820842396,0.4274480179157601
50539-70-3,0.16307519181098706,0.8369248081890127
3457-61-2,0.6341090521419308,0.36589094785806875
57910-39-1,0.48974353127527753,0.5102564687247226
98319-26-7,0.5712271038022274,0.4287728961977726
515-03-7,0.5648648282626473,0.4351351717373525
22791-19-1,0.09080443242952414,0.9091955675704761
81695-89-8,0.48612135366343184,0.5138786463365682
6320-14-5,0.3244288320792141,0.6755711679207856
53152-21-9,0.2837136379138291,0.7162863620861711
63919-00-6,0.5513968500330545,0.4486031499669452
1455-42-1,0.6471520353464105,0.35284796465359003
1568-80-5,0.5288196723198902,0.4711803276801096
36768-62-4,0.30275271774226503,0.697247282257735
826-36-8,0.3063962033413969,0.6936037966586038
2226-96-2,0.5451450487873308,0.4548549512126692
2896-70-0,0.4287888745140669,0.5712111254859326
110-03-2,0.5644833432739542,0.43551665672604567
76505-59-4,0.34131479342334853,0.6586852065766512
78-67-1,0.3915735763498793,0.6084264236501211
64257-84-7,0.42217689981617873,0.5778231001838214
83105-70-8,0.716331819146511,0.28366818085348894
5321-32-4,0.5562562738576503,0.4437437261423501
10081-67-1,0.4931409129197847,0.5068590870802153
70321-86-7,0.4862021473016149,0.5137978526983851
1889-67-4,0.48358094121080325,0.5164190587891966
2778-41-8,0.5795446345027239,0.4204553654972758
2778-42-9,0.556242311998573,0.44375768800142723
2997-92-4,0.3742713442952812,0.6257286557047191
474510-57-1,0.5271395084703567,0.4728604915296437
721-26-6,0.4845515820569439,0.5154484179430562
80-43-3,0.555571568847184,0.4444284311528163
59118-21-7,0.37719894551417926,0.6228010544858205
14929-11-4,0.5245573781985837,0.47544262180141605
52508-35-7,0.5320770648339825,0.46792293516601774
6790-58-5,0.5547311794330487,0.44526882056695183
3093-35-4,0.44105455708397107,0.5589454429160289
65323-13-9,0.47988700464876005,0.52011299535124
3385-03-3,0.7073720192581285,0.2926279807418715
67-73-2,0.5700368808928179,0.4299631191071825
34014-18-1,0.3400480049727853,0.659951995027215
39196-18-4,0.15846615619460175,0.8415338438053985
24814-29-7,0.42580324305542855,0.5741967569445713
98477-07-7,0.4184253770131353,0.5815746229868649
17578-44-8,0.2975871986650844,0.702412801334916
64632-00-4,0.2772884525213847,0.7227115474786157
55861-78-4,0.3037687208470388,0.6962312791529619
34205-21-5,0.4055833102694564,0.5944166897305442
4849-32-5,0.4295389768607856,0.570461023139215
113702-04-8,0.26735396966365405,0.7326460303363461
88678-67-5,0.4007978833019163,0.5992021166980839
83940-41-4,0.36851986801261566,0.6314801319873842
95882-64-7,0.35541876262327365,0.6445812373767265
78628-80-5,0.36424699634091495,0.6357530036590855
124978-79-6,0.41957742129738607,0.5804225787026137
101827-46-7,0.33386763752664983,0.6661323624733503
113702-05-9,0.2813608781783643,0.7186391218216359
78327-32-9,0.38816038254480645,0.6118396174551928
55511-98-3,0.4472769861784662,0.552723013821534
79985-92-5,0.2225815587843534,0.7774184412156468
18470-10-5,0.21237366431726268,0.7876263356827374
84268-33-7,0.5882171321850264,0.411782867814974
70356-09-1,0.6004960900691161,0.3995039099308832
121-00-6,0.4617791283158523,0.5382208716841477
5902-52-3,0.19864283415136877,0.8013571658486317
60853-38-5,0.4401326928801201,0.5598673071198798
92929-94-7,0.3984662235169462,0.6015337764830534
1634-04-4,0.6155756058727404,0.38442439412725976
39195-82-9,0.3972630696000829,0.6027369303999172
5534-95-2,0.5514431817805864,0.44855681821941357
21087-64-9,0.43373296809165746,0.5662670319083423
39196-10-6,0.37089109241495316,0.6291089075850458
39196-09-3,0.44623562085852175,0.5537643791414779
68955-53-3,0.31416569655611987,0.6858343034438804
68938-07-8,0.7625881228328517,0.23741187716714765
59354-78-8,0.6867354581386648,0.3132645418613347
54423-67-5,0.6469190762318422,0.35308092376815803
100237-68-1,0.4828690079012369,0.517130992098763
917-92-0,0.3878295940840221,0.6121704059159787
88426-33-9,0.6271387862237334,0.37286121377626635
61925-70-0,0.41095453813789895,0.589045461862101
98-53-3,0.5630808047022333,0.4369191952977668
49763-96-4,0.48124291306162453,0.5187570869383755
76738-62-0,0.353798876332187,0.6462011236678129
75736-33-3,0.3852807827531357,0.6147192172468637
55179-31-2,0.31713470258029347,0.6828652974197068
62965-37-1,0.6210534209180882,0.3789465790819118
13221-27-7,0.3129808978308494,0.6870191021691507
66346-01-8,0.43001168870532586,0.5699883112946741
59997-51-2,0.4808879610326981,0.5191120389673018
24473-06-1,0.42637578302504864,0.5736242169749516
13547-70-1,0.3428728500493136,0.6571271499506862
98-06-6,0.5355047165453195,0.4644952834546805
18127-01-0,0.6140710342660816,0.38592896573391877
90729-43-4,0.26952769338837423,0.7304723066116257
98-73-7,0.649849377169118,0.3501506228308818
67610-51-9,0.30398322676327905,0.6960167732367212
56488-59-6,0.5425067587519566,0.4574932412480433
3101-60-8,0.6408294773866615,0.3591705226133391
2312-35-8,0.5666099322577812,0.4333900677422189
83373-31-3,0.4869673736819021,0.5130326263180978
3671-67-8,0.09610431188381152,0.9038956881161893
16143-18-3,0.5910993544215206,0.40890064557847955
98-29-3,0.4793045420927273,0.5206954579072726
89427-06-5,0.09228308619433101,0.9077169138056699
88-18-6,0.3796533831382511,0.6203466168617491
107551-67-7,0.5291617064552169,0.47083829354478296
109825-47-0,0.4972835502613345,0.5027164497386655
63938-45-4,0.5366090043727071,0.46339099562729325
83-26-1,0.506887807819586,0.49311219218041397
38083-17-9,0.4160241835324775,0.5839758164675227
43121-43-3,0.4438991506509232,0.5561008493490771
22591-21-5,0.4253567256606682,0.5746432743393319
1492-02-0,0.559635573073157,0.44036442692684347
2522-81-8,0.5329428145290988,0.4670571854709016
107534-96-3,0.38142391465823045,0.6185760853417691
75-64-9,0.3555242289221184,0.644475771077882
59227-74-6,0.3481085550114411,0.6518914449885588
4620-70-6,0.5545547041650624,0.44544529583493786
87787-67-5,0.6361221640703294,0.3638778359296701
42200-33-9,0.22031437965264503,0.7796856203473554
27912-14-7,0.27666993177914523,0.7233300682208551
51781-21-6,0.29520874395522684,0.7047912560447723
23093-74-5,0.3015146366337532,0.6984853633662461
38363-40-5,0.20428110015496329,0.795718899845037
35108-88-4,0.3460098265740732,0.6539901734259276
54247-25-5,0.3062595451500279,0.6937404548499729
26921-17-5,0.38969579193071496,0.610304208069285
68377-91-3,0.37471133528714645,0.6252886647128533
18559-94-9,0.388526356582328,0.6114736434176722
54240-36-7,0.3277567443156124,0.6722432556843874
21898-19-1,0.2848640022289764,0.7151359977710235
56776-01-3,0.28452105846198844,0.7154789415380124
79645-08-2,0.4065387803357461,0.593461219664254
60559-94-6,0.31300602179785236,0.686993978202147
57982-78-2,0.2587531728853125,0.7412468271146874
2160-93-2,0.5689842990284887,0.43101570097151154
112226-61-6,0.4523523492585443,0.5476476507414556
3741-80-8,0.5429997636364137,0.45700023636358617
75-65-0,0.43147892302491336,0.5685210769750872
7665-72-7,0.5390911784939354,0.4609088215060645
1663-39-4,0.5864606788752444,0.41353932112475617
398489-26-4,0.5612735972698665,0.43872640273013386
75-91-2,0.583662351425737,0.4163376485742629
614-45-9,0.6736268696681676,0.32637313033183324
75-66-1,0.4221033087506115,0.5778966912493887
4098-71-9,0.28063148259103243,0.7193685174089676
7027-11-4,0.3790580963018452,0.6209419036981549
56747-96-7,0.48958004531873844,0.5104199546812616
21280-29-5,0.5635748337825204,0.4364251662174791
475-20-7,0.5531985495779272,0.44680145042207264
1139-30-6,0.5353960020228263,0.4646039979771736
1740-15-4,0.30928437630252287,0.6907156236974779
76-29-9,0.6256475257646232,0.37435247423537693
79-93-6,0.3753548629556862,0.6246451370443136
521-11-9,0.6177109243025046,0.3822890756974954
58-18-4,0.6964814628022424,0.30351853719775823
72-63-9,0.7587464852254026,0.24125351477459842
116-06-3,0.18250221981901169,0.8174977801809886
1646-87-3,0.2838414212448246,0.7161585787551754
1646-88-4,0.2367092630974822,0.7632907369025183
16146-62-6,0.09655355621433283,0.9034464437856669
4790-92-5,0.09351810235766109,0.9064818976423389
117774-38-6,0.6290155179587854,0.37098448204121476
16655-82-6,0.0962658083575054,0.9037341916424952
66637-25-0,0.12522566886082084,0.8747743311391786
106358-92-3,0.18707292797665614,0.8129270720233447
16709-30-1,0.10257795917450391,0.8974220408254961
59375-53-0,0.07179389065447496,0.9282061093455252
59375-61-0,0.06858735834369888,0.931412641656301
22781-23-3,0.04684675997043781,0.9531532400295621
59375-67-6,0.19326128077090876,0.8067387192290919
106231-36-1,0.2848794676010582,0.7151205323989422
87767-48-4,0.2902041015511075,0.7097958984488922
71108-14-0,0.1822345277113637,0.8177654722886365
1249-84-9,0.4512793592409809,0.5487206407590189
69784-42-5,0.2723697966686164,0.7276302033313835
122-15-6,0.24280736798257405,0.7571926320174259
4757-55-5,0.13509926483199436,0.8649007351680059
