CASRN,EPA_xgboost_mordred-1,EPA_xgboost_mordred-2,EPA_xgboost_mordred-3,EPA_xgboost_mordred-4
25841-41-2,0.0032127814,0.05387965,0.19321112,0.74969643
3680-05-5,0.00036535953,0.002714557,0.17915109,0.817769
25841-38-7,0.0011295372,0.03576811,0.066393875,0.8967084
42057-22-7,0.000119892036,2.7330923e-05,0.00015574809,0.9996971
25841-43-4,0.0019097995,0.045000426,0.3298724,0.62321734
163000-63-3,0.003735956,0.039018612,0.94203246,0.015212994
84170-74-1,0.0012149161,0.002948514,0.17824939,0.8175872
17557-23-2,0.00030039478,0.0006575918,0.990119,0.008922997
1471-52-9,0.0035824568,0.0012557523,0.9777669,0.017394941
98519-15-4,5.5853638e-05,0.00018526522,0.9996569,0.000101977676
98532-76-4,1.0627404e-05,7.455613e-05,0.9998411,7.365246e-05
98532-77-5,0.00016947229,0.015309816,0.98313046,0.0013902169
1755-97-1,0.04657056,0.19870311,0.74508315,0.009643181
23588-51-4,0.00019159306,0.0060602464,0.99349797,0.00025014984
10232-92-5,0.0035712307,0.0053114602,0.7358647,0.2552526
81-13-0,0.00032944293,0.00041999345,0.86511755,0.13413304
81129-83-1,0.0053756977,0.012426158,0.08025032,0.9019478
6362-80-7,0.000107738866,0.001314172,0.99186146,0.006716546
2654-58-2,0.00012618005,0.0050453325,0.9936172,0.0012113603
81777-89-1,0.00018699217,0.00087114447,0.9985393,0.00040252146
1955-45-9,0.00022979194,0.0006414622,0.99648106,0.0026476665
131983-72-7,0.005610737,0.06587149,0.9219365,0.006581297
10389-72-7,0.0022265608,0.34551558,0.6521885,6.94145e-05
36981-93-8,0.0023791592,0.14281385,0.85436124,0.00044581146
51200-87-4,0.0002018226,0.0057478147,0.9939084,0.00014196325
15214-89-8,0.0008659191,0.003715669,0.9918841,0.003534259
24458-48-8,0.07528937,0.1794192,0.74023205,0.0050593344
543-39-5,4.6412e-05,0.00042375884,0.99630797,0.0032219156
103-05-9,0.0017461383,0.00014481897,0.99726367,0.0008454163
100-86-7,0.00058773695,0.0008153813,0.998458,0.00013890442
1320-94-1,0.0001153719,0.005314403,0.9933698,0.0012004063
50539-73-6,0.9616358,0.021374565,0.014266856,0.002722785
50539-74-7,0.92965376,0.05012623,0.007871117,0.012348936
99599-74-3,0.0032129607,0.005285335,0.9767568,0.014744873
99599-78-7,0.004699205,0.040102016,0.9153578,0.039840963
558-30-5,0.0017758328,0.022215575,0.9736318,0.002376788
2978-58-7,0.03496516,0.860986,0.1039888,6.0007646e-05
32889-48-8,0.0022951395,0.4632366,0.52838755,0.0060807196
115-19-5,0.00080501474,0.041808397,0.9572427,0.00014386163
80-04-6,0.00088849524,0.0016919768,0.8322466,0.16517295
564-94-3,4.411747e-05,0.00033282198,0.9993549,0.0002681596
127-91-3,0.000112849935,0.00044022372,0.9884723,0.010974586
101007-06-1,0.035859868,0.28346086,0.5203847,0.16029455
22431-62-5,0.004974826,0.14699602,0.77358353,0.07444568
58769-20-3,0.014399735,0.88632846,0.07603229,0.023239473
52645-53-1,0.0014088951,0.88577646,0.04544983,0.06736483
75867-00-4,0.017163586,0.28881392,0.6000239,0.09399859
68359-37-5,0.014221933,0.5213165,0.3259959,0.13846561
80803-92-5,0.0014939714,0.02985949,0.935531,0.033115506
73611-02-6,0.00432473,0.034615673,0.89270675,0.06835282
79-92-5,8.631716e-05,0.00041424014,0.9950824,0.0044170343
128148-93-6,0.0026997265,0.0018737073,0.9830698,0.012356802
132-98-9,0.0003849337,0.00018854387,0.67930716,0.32011938
15440-48-9,0.0012874557,0.0008631455,0.9840375,0.013811863
4800-94-6,0.00015933251,2.5752486e-05,0.0049751922,0.9948397
4697-14-7,0.0002457223,9.23697e-05,0.0072515435,0.9924104
35531-88-5,0.0046379096,0.00094999553,0.14409128,0.8503208
32887-01-7,0.003684934,0.008165499,0.85807997,0.13006957
39878-70-1,0.003658239,0.0013857171,0.14466207,0.850294
599-64-4,7.622042e-05,0.0009441665,0.99831057,0.0006690643
2444-90-8,0.00014455499,0.0023128854,0.99122745,0.006315146
901-44-0,7.981882e-06,7.885719e-05,0.99876213,0.0011510957
13080-86-9,0.00027602544,0.014187153,0.920303,0.065233774
2089-46-5,0.00755817,0.012382584,0.9736606,0.0063986774
1745-89-7,0.00021513242,0.016836347,0.9660403,0.016908191
79-95-8,0.018332666,0.023149017,0.8393299,0.11918843
54-36-4,0.00010563371,0.011903893,0.9877785,0.00021200058
826-54-0,9.448821e-05,0.01616516,0.9836152,0.00012511926
832088-68-3,0.0016031375,0.016384479,0.9811112,0.00090114324
63612-50-0,0.0165649,0.010571571,0.9672935,0.0055699977
6440-58-0,0.022018274,0.021743705,0.7692638,0.18697421
118-52-5,0.0014178163,0.00213246,0.9961339,0.00031578788
126-06-7,0.0030224526,0.0014380177,0.99495655,0.00058295985
16079-88-2,0.0052049533,0.94481534,0.049290292,0.0006894466
7473-98-5,4.3452612e-05,0.0008683042,0.99819046,0.000897741
106797-53-9,5.4196214e-05,0.00067952427,0.9835686,0.015697615
80-15-9,1.0705897e-05,0.00044466744,0.99950385,4.073637e-05
116337-60-1,0.00011780855,0.0015332936,0.99635977,0.0019891686
116337-65-6,0.00017928868,0.0004926437,0.99896884,0.00035928507
24201-58-9,0.00711533,0.08669167,0.7774614,0.12873158
41859-67-0,0.00027756472,0.0046180654,0.9765365,0.018567836
3771-19-5,0.00015350005,0.0037143033,0.93651766,0.059614554
42017-89-0,7.4943135e-05,0.0011961549,0.99840707,0.00032179983
21550-30-1,0.0001476043,0.0015151841,0.9964688,0.0018684296
69047-39-8,0.00040487686,0.0026969947,0.8421822,0.15471591
72558-82-8,0.0013211155,0.00034834386,0.0038334257,0.9944971
63979-37-3,0.002961332,0.518592,0.47790986,0.0005368655
64118-86-1,0.020818766,0.048512116,0.92012817,0.010540964
121776-33-8,0.024854984,0.42807722,0.32816347,0.21890435
63883-18-1,0.0020566718,0.28636533,0.62218547,0.089392535
4362-40-7,0.0088751875,0.59041965,0.38064927,0.020055877
22791-26-0,0.2250724,0.6593518,0.11100278,0.0045730365
22791-25-9,0.014123764,0.8988478,0.08511573,0.0019126809
53-10-1,0.040696505,0.004169882,0.89544827,0.059685268
103335-54-2,0.0020187786,0.009091763,0.9291281,0.059761353
159325-45-8,0.0017681093,0.10706304,0.88612735,0.0050414493
13647-35-3,0.003778861,0.0033422594,0.94607854,0.046800327
53-43-0,9.764823e-05,0.0002499225,0.9959204,0.0037319956
1099-87-2,0.0013451057,0.0050451932,0.6622213,0.33138835
905-30-6,0.0063177645,0.038065422,0.9252788,0.030338041
2181-04-6,0.0040822746,0.0070485757,0.97526157,0.013607531
434-03-7,0.0007823261,0.00061623944,0.62177885,0.3768226
17230-88-5,0.0026049083,0.003276092,0.977226,0.016892957
7004-95-7,0.5984208,0.007990674,0.31319568,0.08039281
6000-74-4,0.0012641756,0.0018381232,0.001628987,0.99526864
976-70-5,0.0033272102,0.0014799366,0.6989497,0.29624316
29069-24-7,0.012090049,0.0027916678,0.7379382,0.24718009
20231-45-2,0.00027614643,0.0059258845,0.96754855,0.026249476
20417-82-7,0.9841285,0.013165364,0.002674753,3.1359505e-05
32385-11-8,0.00093042024,0.00031251487,0.00521967,0.99353737
67814-76-0,9.9203324e-05,3.143037e-05,0.0031380893,0.9967313
20417-84-9,0.74998707,0.015023021,0.2333034,0.0016865432
154619-58-6,0.9285164,0.06073511,0.0106253335,0.00012311616
562-09-4,0.00014075842,0.9325674,0.067215964,7.581762e-05
37106-99-3,0.24143517,0.027538521,0.3037404,0.4272859
154619-91-7,0.9945522,0.0029324896,0.0022696794,0.0002456327
154619-64-4,0.94883066,0.04830136,0.0027534459,0.00011456766
154619-56-4,0.9470052,0.047996134,0.0048736697,0.00012504114
154619-66-6,0.9586367,0.03396415,0.00670906,0.00069011765
72150-17-5,0.0010791743,0.03204394,0.9665704,0.00030646875
7195-27-9,0.010191043,0.031370245,0.712537,0.24590176
14641-96-4,0.00094257353,0.759559,0.23900123,0.00049722416
28861-00-9,0.0057592317,0.046329316,0.5235161,0.4243953
72-33-3,0.00025995835,0.0024757483,0.8711668,0.12609746
518-20-7,0.008613487,0.088927135,0.7707698,0.13168962
3032-55-1,0.018888528,0.11958333,0.8590534,0.0024747553
822-48-0,0.0036457288,0.06818934,0.92804253,0.00012235776
18516-18-2,0.0015563216,0.013971121,0.8011637,0.18330893
1123-25-7,0.0008115323,0.003938056,0.9740214,0.021229062
4767-03-7,0.003606954,0.0068825153,0.44457304,0.5449375
115-69-5,0.00028947776,0.00038517022,0.0025584905,0.9967668
3692-18-0,0.00015759192,0.0022007765,0.99746466,0.00017694187
2018-45-3,0.00053808116,0.005982501,0.9300885,0.06339085
75219-61-3,0.0010567841,0.0008554055,0.73504454,0.26304328
105426-99-1,0.0013401489,0.00025950404,0.012274107,0.98612624
75219-46-4,0.0011508021,0.0021714396,0.035087362,0.9615904
52205-73-9,0.03245129,0.16880244,0.3621195,0.43662676
50-27-1,0.0046318835,0.0004348491,0.12421503,0.8707182
89786-04-9,0.005718865,0.010043924,0.065435976,0.9188012
24645-14-5,0.0056526223,0.5990715,0.38264194,0.012633875
6147-37-1,0.00020079123,0.007144894,0.979813,0.012841316
1899-36-1,0.0005687356,0.009922435,0.98885506,0.0006537709
21981-33-9,0.0002757796,0.66452307,0.25165555,0.083545655
3175-23-3,0.000576577,0.026480854,0.94548345,0.027459078
50471-44-8,0.0008869432,0.002575843,0.995756,0.00078119437
2033-94-5,0.0003040601,0.015287746,0.9826902,0.0017180034
11034-31-4,0.40184575,0.01165705,0.15862161,0.42787555
82203-23-4,0.00071704236,0.0065771304,0.9884117,0.004294077
27955-94-8,0.00047231742,0.016927877,0.9705268,0.012072971
80-06-8,0.00023280618,0.0052599376,0.99052244,0.0039848047
72420-38-3,4.104774e-05,0.001753516,0.9651397,0.033065744
131807-57-3,0.00044065388,0.013318307,0.79829377,0.18794729
127-20-8,0.0018101082,0.019249804,0.9752764,0.0036636274
136-25-4,0.00022662264,0.008710231,0.8541015,0.13696171
1717-00-6,0.167066,0.06134809,0.7241801,0.0474058
71-55-6,0.0003673952,0.040289864,0.9464203,0.012922456
15208-16-9,5.1675695e-05,0.0005646525,0.009511071,0.9898726
3688-85-5,0.0027179667,0.018101051,0.96255124,0.016629703
1754-58-1,0.16314983,0.7481404,0.08826146,0.00044832824
561-41-1,0.0023045465,0.28133094,0.699953,0.016411448
23135-22-0,0.93033075,0.03290535,0.034435708,0.0023281546
66357-35-5,0.002317301,0.0054056193,0.9908441,0.0014329619
76963-41-2,0.0011439605,0.015991056,0.9817847,0.0010802593
103628-48-4,0.0014457407,0.27938282,0.7181875,0.0009839205
23422-53-9,0.56169546,0.3689156,0.068084404,0.0013045388
50335-55-2,0.0024330358,0.0350028,0.96241564,0.00014853395
3311-54-4,0.0013488022,0.72741127,0.27117246,6.7432426e-05
23504-07-6,0.021892639,0.96450746,0.013455031,0.00014486346
17289-49-5,0.00028433558,0.008223204,0.99143314,5.9269976e-05
13256-32-1,0.002074799,0.98795927,0.0039309245,0.0060349815
6884-59-9,0.50253093,0.2670392,0.22926731,0.0011625274
86360-33-0,0.0010825067,0.004834937,0.988691,0.0053915195
49701-24-8,0.011771726,0.059267156,0.8104765,0.11848462
1113-02-6,0.060493357,0.8920276,0.0449458,0.0025331907
18278-44-9,0.024074689,0.51138014,0.4640124,0.0005327745
3344-11-4,0.3173141,0.35474274,0.326789,0.0011541351
18188-17-5,0.034349654,0.89433867,0.07122355,8.807855e-05
54708-68-8,0.000104236206,0.013863994,0.9849443,0.001087438
15037-58-8,0.046291832,0.8696642,0.08372001,0.00032394074
20253-72-9,0.025157586,0.18438157,0.7889641,0.0014967074
16637-86-8,0.011823081,0.9772978,0.010518053,0.00036114405
16960-40-0,0.47462115,0.2879725,0.23589191,0.0015144079
1421-68-7,0.0025458527,0.002279684,0.8256256,0.16954887
140695-21-2,0.0014127531,0.0017690456,0.29029435,0.70652384
1225-55-4,0.0011102917,0.14750662,0.85112333,0.00025974002
10262-69-8,7.885333e-05,0.0032931971,0.99659616,3.173584e-05
60070-44-2,0.013796027,0.07222365,0.91360176,0.00037864267
60763-63-5,0.0016355133,0.3133088,0.6847273,0.00032839633
6291-84-5,0.0010465865,0.041427094,0.95728683,0.00023948755
693-05-0,0.047614895,0.012495761,0.9397853,0.00010409777
54910-89-3,0.00011770425,0.0054132263,0.9914302,0.0030388187
109-83-1,7.9354366e-05,0.0021061264,0.9976133,0.00020127563
13055-76-0,0.0010880827,0.5351845,0.4632694,0.0004579734
61791-42-2,0.009286884,0.08923054,0.48000327,0.42147925
25756-29-0,0.00064994255,0.024902832,0.9737845,0.00066273625
40137-22-2,0.0002013873,0.0062138946,0.2218676,0.7717172
14489-75-9,0.001673969,0.28061372,0.7176906,2.17734e-05
10085-81-1,0.0011824628,0.05784815,0.94045496,0.0005144191
123-39-7,0.006349775,0.4215029,0.5388938,0.0332535
100-60-7,0.002462451,0.03254753,0.9644455,0.00054452283
58-25-3,0.00066729606,0.20952217,0.78905493,0.00075556664
6330-25-2,0.0069000563,0.038301345,0.954448,0.00035065543
100-61-8,0.009506304,0.32559252,0.6647374,0.00016378592
100-15-2,0.0047962093,0.011497962,0.9831503,0.0005554881
5621-86-3,0.0029661073,0.01330024,0.9018539,0.08187975
54903-59-2,0.00012397113,8.139348e-05,0.99508977,0.004704859
123172-46-3,0.00010390836,0.003088512,0.99575436,0.0010532935
54903-60-5,6.197323e-05,0.0012263769,0.99426717,0.004444541
63365-44-6,0.0017812037,0.017245613,0.750974,0.2299992
1220-94-6,0.00054144766,0.010939802,0.92854905,0.059969697
2475-46-9,0.0018887335,0.02259104,0.13293423,0.84258604
27314-13-2,0.017753392,0.02854326,0.94444376,0.009259575
60439-52-3,0.00075596647,0.024682993,0.9491888,0.025372278
101155-02-6,0.00027383326,0.08017708,0.91918993,0.0003591791
63906-81-0,0.0028298434,0.009651743,0.96808517,0.019433293
284462-37-9,8.2083425e-05,0.07596604,0.92265826,0.001293605
757251-39-1,6.657624e-05,0.001447663,0.997844,0.0006417462
882167-77-3,5.245233e-05,0.0024953152,0.9973469,0.00010530717
1674-62-0,0.00040842834,0.027356237,0.9673798,0.004855464
598-52-7,0.31824014,0.6637036,0.017772727,0.00028352294
165252-70-0,0.0015600548,0.0073583517,0.9787002,0.012381325
210880-92-5,0.039487816,0.06644115,0.8925666,0.0015043815
3567-62-2,8.612159e-05,0.018305307,0.98055935,0.0010492137
6610-29-3,0.46862093,0.19064738,0.3395768,0.0011548683
1966-58-1,0.00019743602,0.0070048934,0.99251515,0.00028253556
1943-79-9,0.010561786,0.44607744,0.54213774,0.0012230609
13792-20-6,0.004864079,0.8006944,0.19414109,0.00030044184
13792-24-0,0.0022661735,0.016926521,0.9806723,0.00013499206
3282-00-6,0.04089663,0.87256384,0.08543629,0.0011032097
7070-71-5,0.012778151,0.959365,0.02708765,0.0007691358
6988-21-2,0.1368956,0.7775614,0.08467241,0.0008705713
6842-34-8,0.7311517,0.20187882,0.061060883,0.0059086224
63-25-2,0.013386719,0.8598588,0.12455182,0.0022026356
5721-72-2,0.026115932,0.37889746,0.5922447,0.0027418854
3279-46-7,0.028957544,0.7814978,0.18903533,0.0005093578
3942-54-9,0.005570163,0.17133397,0.82251793,0.00057793234
13792-21-7,0.039287828,0.13886286,0.8214841,0.0003652123
22791-23-7,0.0011208326,0.8552806,0.14335129,0.000247334
24031-96-7,0.8958745,0.07079866,0.031983845,0.001342986
55391-34-9,0.8495273,0.12973095,0.018994467,0.0017473367
1631-64-7,0.9397796,0.058845595,0.0010740908,0.00030067208
1867-66-9,0.00041754075,0.097480394,0.9019488,0.000153251
7339-53-9,0.009498311,0.88981867,0.09789289,0.0027901654
130365-37-6,0.26172632,0.7206415,0.01371752,0.003914618
91893-37-7,0.97821116,0.014043418,0.0059392927,0.0018061571
84597-71-7,0.0041201334,0.34071797,0.6244345,0.030727472
63991-43-5,1.5403723e-05,0.00067940075,0.9990313,0.00027390962
51068-60-1,0.19513378,0.049456537,0.71412283,0.041286845
8004-87-3,0.00046861236,0.72524303,0.2693749,0.0049133697
34544-12-2,0.00060532364,0.009791073,0.98954356,6.0070954e-05
66952-49-6,0.002220297,0.037736822,0.9108441,0.049198832
624-83-9,0.049837634,0.46408617,0.44505695,0.04101929
54266-55-6,0.9609896,0.01076131,0.027014852,0.0012341897
54266-44-3,0.99424225,0.0038551725,0.001500038,0.0004025433
16033-21-9,0.016503565,0.30322197,0.68016636,0.00010813073
40643-39-8,0.004243829,0.016508428,0.97895616,0.0002915416
40843-82-1,0.00023269102,0.99426574,0.005485152,1.6393973e-05
40643-36-5,6.879188e-05,0.99104357,0.008873728,1.3899225e-05
152-16-9,0.9078286,0.051246673,0.03890575,0.0020189383
90-72-2,0.0021153493,0.032668263,0.96427745,0.0009389949
112881-58-0,0.021729324,0.028719435,0.69972926,0.24982193
645-05-6,0.09018403,0.094606265,0.7989598,0.016249912
15112-89-7,0.03523201,0.035145134,0.89996636,0.029656518
548-62-9,0.0016264381,0.7060945,0.29093596,0.0013431482
6711-48-4,0.00020227398,0.0006848161,0.9990683,4.4572396e-05
110-95-2,0.0005750542,0.016038375,0.98309004,0.00029656978
110-18-9,0.010627913,0.067483746,0.9165889,0.005299465
74758-19-3,0.00024505434,0.0041871513,0.9954804,8.730211e-05
132050-00-1,0.006650415,0.48247388,0.499972,0.010903759
61-73-4,0.013456155,0.66837746,0.31247482,0.005691547
2782-91-4,0.0031844885,0.078390576,0.9179509,0.0004740342
5836-23-7,0.030424507,0.12563019,0.8070352,0.0369101
137-26-8,0.004878172,0.063456,0.9307142,0.0009516715
1031-47-6,0.13865107,0.68267196,0.15774396,0.020933019
115-26-4,0.8799232,0.0113862045,0.0957586,0.01293201
1703-48-6,0.0051795267,0.051560752,0.9422608,0.0009988822
75-50-3,0.2601795,0.08171832,0.65371644,0.0043857023
60662-16-0,0.00019212379,0.06380557,0.93589205,0.00011026818
36104-80-0,0.07267265,0.14315017,0.75033534,0.03384183
51235-04-2,0.0029697882,0.023224384,0.97292626,0.0008795848
80464-05-7,9.155906e-05,0.0055313814,0.9941164,0.0002605828
3475-63-6,0.054996774,0.5666511,0.29680908,0.08154304
16339-14-3,0.073859684,0.8846539,0.0389561,0.002530313
437-74-1,0.0010462466,0.0133161545,0.8980646,0.087572984
157309-18-7,0.0008126145,0.227261,0.7684309,0.0034955048
161559-34-8,0.00012016069,0.033460133,0.96586,0.00055966334
58-08-2,0.0020281665,0.0038809832,0.9885754,0.0055154213
5426-89-1,0.0007501677,0.004256948,0.9919653,0.0030275483
5415-44-1,0.111024365,0.20865332,0.58028543,0.10003686
15876-67-2,0.006191013,0.013515002,0.9731558,0.0071381433
101-26-8,0.8699557,0.12795399,0.0014669481,0.00062330905
114-80-7,0.97095674,0.005373691,0.023349833,0.00031975374
5373-42-2,0.0039871456,0.0051076184,0.9850284,0.0058768378
50-62-4,0.00025237116,0.00092867884,0.99753976,0.0012792567
35115-50-5,0.0033892952,0.009222176,0.97069156,0.01669699
4637-24-5,0.0008663431,0.04607427,0.7647373,0.18832208
5974-09-4,0.00018090341,0.069435716,0.9302906,9.27607e-05
56066-63-8,0.00034041886,0.0016480116,0.9969074,0.0011041301
213464-77-8,0.00025332216,0.00088406994,0.04679842,0.95206416
173159-57-4,1.6577407e-05,7.9256795e-05,0.0010866194,0.9988175
52-85-7,0.86619526,0.10658342,0.027118752,0.000102548416
481-49-2,0.013756217,0.041698784,0.92522687,0.019318143
120162-55-2,2.9091863e-05,0.00018972866,0.0010876321,0.9986935
61-01-8,0.0018240454,0.08550618,0.9123208,0.00034900807
76579-52-7,0.00040370142,0.041630033,0.95694244,0.0010238192
54708-51-9,0.004008227,0.07057353,0.9125241,0.012894142
19937-59-8,0.0692107,0.06863523,0.85321945,0.008934605
35972-50-0,0.46766606,0.0520335,0.4756677,0.004632734
35967-28-3,0.06488251,0.7028008,0.22937773,0.0029389388
116476-14-3,0.009658636,0.050775785,0.93387866,0.005686928
27848-84-6,0.005991489,0.44381616,0.5386949,0.011497486
34661-75-1,0.00034022584,0.0061543197,0.9916626,0.0018428903
1039-59-4,0.00013389919,0.050747853,0.94885296,0.00026525088
30558-43-1,0.117922574,0.56378496,0.31252092,0.005771566
18995-99-8,0.18085791,0.4387146,0.37900954,0.0014179914
5310-55-4,0.0006393088,0.28512254,0.71385866,0.00037953063
109-55-7,0.0005579942,0.24108069,0.7577479,0.0006133767
10563-29-8,0.0004019162,0.027552746,0.9713234,0.00072200934
64037-21-4,0.0003365183,0.017440883,0.98201156,0.00021099897
20064-38-4,0.008428945,0.28163317,0.70965374,0.00028418732
303-70-8,0.0015558111,0.029126734,0.96921575,0.00010174346
303-49-1,0.00012824792,0.38866642,0.61106664,0.00013866165
53-60-1,0.00021936065,0.86635923,0.13311015,0.0003113082
24268-89-1,0.0048995423,0.030086491,0.9644547,0.00055929157
50-53-3,0.0003310839,0.7718512,0.22735578,0.00046198358
1225-65-6,0.00013461942,0.25015914,0.74950945,0.00019678999
16398-39-3,0.0001559307,0.0047243773,0.9949536,0.00016610629
4755-59-3,2.7299568e-05,0.0006940591,0.999116,0.00016263468
3179-63-3,0.0001452274,0.0032368356,0.9959949,0.000623023
132-69-4,1.5161531e-05,0.00044466468,0.9993585,0.00018171304
34580-68-2,1.4505731e-05,4.0303305e-05,0.99988043,6.479014e-05
14286-84-1,0.0007687245,0.047335837,0.94703686,0.004858595
4510-65-0,0.00016100799,0.0012691608,0.99828196,0.00028785566
113-59-7,5.5927816e-05,0.98443246,0.015483265,2.8356437e-05
1738-25-6,0.0004042566,0.039832212,0.95972127,4.225144e-05
132-20-7,0.0055603823,0.7691673,0.22515076,0.00012152904
132-22-9,0.00024753352,0.045919802,0.9538001,3.2567237e-05
511-13-7,0.0003166927,0.6854927,0.3139383,0.00025229182
2045-52-5,0.0026650396,0.024996873,0.9721281,0.00021005255
59-32-5,0.00044391607,0.47403586,0.5253604,0.00015983812
958-93-0,0.00094901316,0.0030176507,0.9960139,1.9517682e-05
108-01-0,0.00023603269,0.025733875,0.9702453,0.0037847725
13877-99-1,0.00036037428,0.2251011,0.7738937,0.0006448348
518-63-8,0.0020589354,0.074596666,0.9203459,0.0029984259
1176-08-5,0.0019555904,0.0943374,0.9034336,0.00027338654
26615-21-4,0.0022483654,0.8751646,0.121440195,0.0011467636
102207-77-2,0.0016774219,0.04080355,0.9566057,0.0009133136
2439-35-2,0.0015092466,0.74492896,0.2468228,0.006738979
34580-72-8,0.00032534433,0.0001839574,0.9992077,0.00028308894
71-79-4,0.0017277688,0.098121814,0.8991994,0.0009509823
85273-96-7,0.00040050197,0.015992915,0.9830058,0.0006007054
4584-46-7,0.012920547,0.10917806,0.87735003,0.0005513374
16607-80-0,0.00036710865,0.78389937,0.21558788,0.00014568731
103-83-3,0.00838286,0.93530947,0.05619688,0.00011086944
21140-37-4,0.022851078,0.17938206,0.79728895,0.00047792596
102410-40-2,4.7776215e-05,0.00066083425,0.9988921,0.00039927606
102410-20-8,0.00012290203,0.0021147362,0.9970505,0.00071179203
55363-08-1,0.00083679287,0.730878,0.26793796,0.00034727278
19986-35-7,0.08216097,0.2374861,0.6746218,0.005731103
2407-68-3,0.0020933712,0.22153951,0.7763115,5.56319e-05
5376-09-0,0.0015201691,0.009662253,0.9862178,0.0025997544
68-12-2,0.047117896,0.19868305,0.69328094,0.06091808
1467-79-4,0.033765886,0.4308083,0.53400034,0.001425439
72575-46-3,0.00021882194,0.007892453,0.99173886,0.00014985209
2585-36-6,0.023101058,0.056010306,0.9207399,0.0001487691
17606-31-4,0.005607304,0.0385473,0.89599985,0.059845492
64-73-3,0.001112664,0.00066061335,0.9891649,0.009061872
3963-95-9,0.00011994223,0.0003837734,0.9981718,0.001324416
2013-58-3,0.00019958938,0.002303722,0.9907736,0.006723043
789-37-7,0.0003348278,0.71711254,0.28167924,0.000873369
1356964-77-6,5.0287665e-05,0.00046858087,0.9991498,0.00033133852
6434-38-4,0.95955616,0.003702791,0.03387697,0.002864118
59721-29-8,0.0024827519,0.0039429157,0.3663788,0.62719554
121-69-7,0.0055481237,0.78416747,0.20928778,0.0009966219
838-95-9,0.00038731453,0.022618148,0.9694821,0.0075124
60045-43-4,0.00029923345,0.062193956,0.9361736,0.0013332084
39900-95-3,0.00016098107,0.0042790114,0.9919933,0.0035666863
60-11-7,0.0041099824,0.0064514354,0.94820744,0.041231126
547-58-0,0.0005989125,0.0038444672,0.73429054,0.26126608
20691-84-3,0.00017051776,0.0009969266,0.9898088,0.00902372
17576-88-4,8.132146e-05,0.07453028,0.92188674,0.0035015943
140-56-7,0.008045336,0.31515875,0.63666314,0.040132765
5882-48-4,0.008932322,0.0057053417,0.9853162,4.6110246e-05
7152-80-9,0.0050097546,0.44399607,0.54951984,0.0014742992
1122-58-3,0.0050036353,0.40283152,0.59202695,0.00013792737
100924-68-3,0.00034391938,0.0023674627,0.99383837,0.003450227
28743-45-5,0.0010014309,0.06616221,0.93186164,0.00097476016
2680-03-7,0.0006559494,0.33824036,0.6608732,0.00023050443
74957-49-6,0.00082966307,0.002314006,0.99583036,0.0010259496
957-51-7,0.0038414982,0.029147638,0.95563436,0.01137652
89427-43-0,0.9677537,0.029200004,0.0013067677,0.001739526
195252-02-9,0.0011569893,0.30131418,0.6969468,0.00058199407
1778-08-1,7.648513e-05,0.0013424077,0.99739635,0.0011847322
63887-52-5,0.0011680477,0.23930486,0.7589448,0.00058229617
85815-37-8,0.001209872,0.007335211,0.71063215,0.28082278
52777-92-1,0.0011635883,0.037480246,0.9605864,0.00076981355
106900-12-3,0.006998497,0.2631494,0.72537273,0.0044793217
1609-06-9,0.008226821,0.86461395,0.12043151,0.0067277686
1115-70-4,0.0003813893,0.011565025,0.9763534,0.011700151
28805-78-9,0.026790528,0.18596251,0.7006856,0.08656133
101-42-8,0.014616046,0.064146265,0.920662,0.00057565904
1982-47-4,0.0006346259,0.017912587,0.9799968,0.0014560394
150-68-5,0.005924088,0.030646551,0.9616313,0.0017980402
2164-17-2,0.3720332,0.016641779,0.6109536,0.00037133877
27954-37-6,0.027494436,0.089397766,0.8759568,0.0071510077
33439-45-1,0.07574387,0.18681018,0.7350566,0.0023894398
655-05-0,0.0012250684,0.0102378065,0.9869387,0.0015984427
3134-12-1,0.00021991583,0.0055311443,0.9844743,0.009774672
21709-44-4,0.024742387,0.96825737,0.006429941,0.0005703592
1016-46-2,0.1149764,0.8419233,0.042547166,0.0005530956
89427-20-3,0.39691544,0.5554203,0.042269643,0.005394665
25900-68-9,0.04237198,0.5586564,0.39718148,0.0017901688
62850-32-2,0.0002632373,0.018898439,0.9752637,0.00557465
79-44-7,0.00788557,0.5529002,0.43308038,0.006133912
3226-36-6,0.002017032,0.024943186,0.97287625,0.0001635775
31848-11-0,0.024025278,0.045470536,0.9302087,0.00029547932
1596-84-5,0.00047423155,0.0037782455,0.4378019,0.55794567
7227-91-0,0.0009684498,0.9634013,0.035548005,8.217554e-05
7203-95-4,0.0012063795,0.7287997,0.26911765,0.0008762581
33330-91-5,0.0004609673,0.7060789,0.29242685,0.0010333162
7227-92-1,0.061694365,0.6725525,0.26386073,0.001892329
7203-90-9,0.009494185,0.5702067,0.42003584,0.0002633215
7239-21-6,0.0032207153,0.07243519,0.9238727,0.00047139367
23456-93-1,0.00021148809,0.9932253,0.006496508,6.6726454e-05
36120-57-7,0.00041477583,0.98283017,0.015552775,0.0012023107
19992-69-9,0.002758227,0.9944279,0.0027427918,7.1043345e-05
33330-89-1,0.0022964573,0.5601867,0.43633106,0.0011857981
4342-03-4,0.0023950373,0.01477855,0.9726599,0.0101664765
62-75-9,0.0013707071,0.97485524,0.023533028,0.00024099105
